
[00:00:00.000 --> 00:00:05.160]  繼續進入今個月的9月10月的月題
[00:18:40.520 --> 00:18:42.920]  對於一個剛剛被高納的身份
[00:18:42.920 --> 00:18:46.120]  對於一個聖潔心靈侍奉的祭司來說
[00:18:46.120 --> 00:18:48.920]  是大大的不配
[00:18:48.920 --> 00:18:50.200]  可能你會想
[00:18:50.200 --> 00:18:52.040]  他只是想靠近耶和華而已
[00:18:52.040 --> 00:18:54.040]  有甚麼不對呢?
[00:18:54.040 --> 00:18:57.440]  當然舊約和新約已經是很不同的情況
[00:18:57.440 --> 00:18:59.920]  但即管在舊約的時代裡
[00:18:59.920 --> 00:19:02.280]  若果沒有神的吩咐
[00:19:02.280 --> 00:19:04.240]  去隨意靠近耶和華
[00:19:04.240 --> 00:19:05.720]  是很危險的
[00:19:05.720 --> 00:19:08.800]  還有你靠近耶和華的心態是甚麼呢?
[00:19:08.800 --> 00:19:10.880]  是想親近主多一點
[00:19:10.880 --> 00:19:13.080]  還是想顯出自己有多厲害
[00:19:13.080 --> 00:19:16.760]  比眾以色列人都能靠近耶和華
[00:19:16.760 --> 00:19:18.880]  我們看到耶和華的審判的火
[00:19:18.880 --> 00:19:21.440]  放在拿達雅比胡的身上就知道
[00:19:21.440 --> 00:19:22.680]  耶和華知道
[00:19:22.680 --> 00:19:24.720]  他們兩個人的侍奉動機
[00:19:24.720 --> 00:19:26.360]  他們的心態有問題
[00:19:26.360 --> 00:19:33.080]  所以就即時遭到上帝的審判
[00:19:33.080 --> 00:19:38.520]  早幾晚我的兒女有一個學校的家長晚會
[00:19:38.520 --> 00:19:39.720]  不知道大家會否參加
[00:19:39.720 --> 00:19:42.080]  你的孫子或兒女的家長晚會
[00:19:42.080 --> 00:19:45.800]  我兒女的學校是基督教音樂學校
[00:19:45.800 --> 00:19:47.840]  所以家長晚會一開始
[00:19:47.840 --> 00:19:52.920]  都會先有一輪很精彩和感動的敬拜開始
[00:19:52.920 --> 00:19:54.560]  每位老師都是基督徒
[00:19:54.560 --> 00:19:56.800]  而且都很有音樂的恩賜
[00:19:56.800 --> 00:19:58.800]  所以當時有一位音樂老師
[00:19:58.800 --> 00:20:01.000]  在台上帶領我們去敬拜
[00:20:01.000 --> 00:20:02.680]  他又有美妙的歌聲
[00:20:02.680 --> 00:20:05.200]  他又有一個很好的敬拜技巧
[00:20:05.200 --> 00:20:08.200]  我們台下的家長都舉起手
[00:20:08.200 --> 00:20:10.160]  手部足道去讚美主
[00:20:10.160 --> 00:20:12.920]  可能旁邊有些未信耶穌的家長在
[00:20:12.920 --> 00:20:16.040]  但都見到很多人一起去舉手讚美主
[00:20:16.040 --> 00:20:18.200]  令我想起
[00:20:18.200 --> 00:20:19.720]  在二十年前
[00:20:19.720 --> 00:20:21.160]  都有一個年輕人
[00:20:21.160 --> 00:20:22.320]  都好像大家一樣
[00:20:22.320 --> 00:20:26.000]  都是坐在台下當中的一位社工
[00:20:26.000 --> 00:20:27.400]  一位弟兄
[00:20:27.400 --> 00:20:29.120]  敬拜隊或領事的人
[00:20:29.120 --> 00:20:33.560]  唱歌、敬拜神、大家都一齊口唱心和
[00:20:33.560 --> 00:20:36.200]  大家都一齊跟著唱的時候
[00:20:36.200 --> 00:20:40.280]  他都很想有機會擔當這個位置
[00:20:40.280 --> 00:20:43.640]  所以教會是很好的
[00:20:43.640 --> 00:20:46.080]  有心侍奉就會給你機會
[00:20:46.080 --> 00:20:48.400]  這個年輕人終於在半年之後
[00:20:48.400 --> 00:20:51.040]  有機會上台去大敬拜
[00:20:51.040 --> 00:20:53.400]  他真的有神的恩賜給他
[00:20:53.400 --> 00:20:56.360]  他叫弟兄姐妹唱歌就唱歌
[00:20:56.360 --> 00:21:00.200]  起身就起身,舉手就舉手,祈禱就祈禱
[00:21:00.200 --> 00:21:02.200]  講阿門就講阿門
[00:21:02.200 --> 00:21:04.320]  當時都是一個很好的敬拜氣氛
[00:21:04.320 --> 00:21:09.120]  弟兄姐妹都很興奮、很開心、很感恩
[00:21:09.120 --> 00:21:12.680]  但當這個年輕人下台的時候
[00:21:12.680 --> 00:21:16.760]  過幾天有個熟練導師跟他說
[00:21:16.760 --> 00:21:20.320]  他說:你對這個敬拜有什麼看法?
[00:21:20.320 --> 00:21:22.120]  對你這次第一次大敬拜
[00:21:22.120 --> 00:21:24.520]  很好啊,每個人都聽我的
[00:21:24.520 --> 00:21:28.440]  叫你起身就起身,大家很齊心去敬拜神
[00:21:28.440 --> 00:21:30.920]  這個熟練導師就提醒他
[00:21:30.920 --> 00:21:35.160]  究竟你的侍奉是為了什麼呢?
[00:21:35.160 --> 00:21:39.960]  你是為了每個人都跟著你帶領去敬拜神
[00:21:39.960 --> 00:21:44.200]  還是你要帶領人去到神的面前呢?
[00:21:44.200 --> 00:21:47.480]  其實可能真是一念之差
[00:21:47.480 --> 00:21:53.400]  一念之差就將整個敬拜神的情況調轉了
[00:21:53.400 --> 00:21:58.280]  原本是帶領一班人很齊心的敬拜上帝
[00:21:58.280 --> 00:22:00.760]  但一念之間就成為了
[00:22:00.760 --> 00:22:05.080]  那個帶領敬拜的人的自我陶醉
[00:22:05.080 --> 00:22:08.360]  起初這個年輕人都不承認自己有個問題
[00:22:08.360 --> 00:22:12.440]  但他不斷去讀經、靈修、反省的時候
[00:22:12.440 --> 00:22:16.600]  他終於看到自己在侍奉的動機裡面
[00:22:16.600 --> 00:22:22.120]  有一絲的歪念、有一絲的驕傲、有一絲的自我
[00:22:22.120 --> 00:22:27.240]  然後都要悔改、去更新、去改變
[00:22:27.240 --> 00:22:28.520]  在這個段落
[00:22:28.520 --> 00:22:32.840]  不知道大家有沒有想過什麼叫做侍奉呢?
[00:22:32.840 --> 00:22:34.840]  侍奉的動機是什麼呢?
[00:22:34.840 --> 00:22:37.000]  你看到在我的分題裡面
[00:22:37.000 --> 00:22:40.120]  我說「侍奉神不是為顯出恩賜」
[00:22:40.120 --> 00:22:41.160]  可能你會覺得
[00:22:41.160 --> 00:22:43.240]  喂,陳牧師,你是不是搞錯了?
[00:22:43.240 --> 00:22:45.480]  我還記得,如果大家記得的話
[00:22:45.480 --> 00:22:47.560]  上次我講到恩賜的時候
[00:22:47.560 --> 00:22:48.600]  大家怎麼找到恩賜呢?
[00:22:48.600 --> 00:22:52.680]  你就要透過侍奉才能體驗到恩賜的果效
[00:22:52.680 --> 00:22:54.440]  你現在說侍奉不是為了顯出恩賜
[00:22:54.440 --> 00:22:56.040]  那是什麼意思呢?
[00:22:56.040 --> 00:22:58.200]  希望大家能夠分得清楚
[00:22:58.200 --> 00:23:01.480]  沒錯,我們要透過侍奉去經驗
[00:23:01.480 --> 00:23:04.200]  以致我們知道這是不是我們侍奉的恩賜
[00:23:04.200 --> 00:23:09.880]  但是侍奉不是為了凸顯你的恩賜、你的才幹、你的才華、你的能力
[00:23:09.880 --> 00:23:12.600]  去顯示你自己
[00:23:12.600 --> 00:23:15.960]  這個侍奉的動機,我們要搞清楚
[00:23:15.960 --> 00:23:19.160]  為什麼你要侍奉呢?
[00:23:19.160 --> 00:23:25.560]  是要將神抬高,還是將自己抬高呢?
[00:23:25.560 --> 00:23:28.200]  那大阿彼呼,為什麼要去到神的面前
[00:23:28.200 --> 00:23:29.960]  想靠近耶和華呢?
[00:23:29.960 --> 00:23:31.880]  是想凸顯自己的地位
[00:23:31.880 --> 00:23:36.360]  還是想親近神,帶領人去到神的面前呢?
[00:23:36.360 --> 00:23:37.960]  在現實的生活裡面
[00:23:37.960 --> 00:23:42.040]  我們真的很容易用經驗去體驗自己
[00:23:42.040 --> 00:23:45.320]  用周圍發生的事情去證明自己
[00:23:45.320 --> 00:23:48.520]  特別是在教會裡面的侍奉,很特別
[00:23:48.520 --> 00:23:50.280]  因為我們每個人都是義工
[00:23:50.280 --> 00:23:51.480]  除了我們這些教徒童工
[00:23:51.480 --> 00:23:57.000]  反而是收了上帝給我們的供應
[00:23:57.000 --> 00:23:58.680]  或者弟兄姊妹的奉獻
[00:23:58.680 --> 00:24:00.600]  但是我們大部分弟兄姊妹
[00:24:00.600 --> 00:24:03.640]  全部都是以義工的形式去侍奉主
[00:24:03.640 --> 00:24:09.400]  所以是很令人欣賞、很令人讚歎、很令人敬佩、很令人尊重的
[00:24:09.400 --> 00:24:11.320]  但是會不會有些時間就是因為這樣
[00:24:11.320 --> 00:24:15.160]  我們覺得我們比別人獻出更多的奴婦
[00:24:15.160 --> 00:24:18.040]  我們比別人貢獻更多
[00:24:18.040 --> 00:24:20.920]  甚至是去到一個無法取代的位置
[00:24:20.920 --> 00:24:26.440]  看看,教會也要依靠我們的侍奉才能夠運作
[00:24:26.440 --> 00:24:29.480]  不知道我們會不會有時也有這樣的心態呢?
[00:24:29.480 --> 00:24:32.840]  所以拿達雅比會這個事件提醒我們
[00:24:32.840 --> 00:24:37.000]  侍奉的動機比侍奉的果效
[00:24:37.000 --> 00:24:39.960]  比侍奉的表現更加重要
[00:24:39.960 --> 00:24:42.040]  不是為了表現自己,不是為了show off
[00:24:42.040 --> 00:24:44.840]  不是為了凸顯自己的恩賜、能力、技巧
[00:24:44.840 --> 00:24:50.440]  更加不是為了高抬自己去贏取別人的掌聲
[00:24:50.440 --> 00:24:54.360]  我們應該有的、唯一的、純正的
[00:24:54.360 --> 00:24:56.280]  侍奉動機是什麼?
[00:24:56.280 --> 00:24:59.240]  就是去尊榮神
[00:24:59.240 --> 00:25:02.120]  將榮耀重讚歸於神
[00:25:02.120 --> 00:25:08.280]  這個心態未必一開始在你參與侍奉的時候就能夠有
[00:25:08.280 --> 00:25:09.880]  但是我鼓勵大家
[00:25:09.880 --> 00:25:14.200]  不是因為這樣就不侍奉了,我還沒有這個侍奉的動機
[00:25:14.200 --> 00:25:18.200]  而是我繼續鼓勵大家在一直學習去侍奉的時候
[00:25:18.200 --> 00:25:20.520]  一直去校正自己侍奉的心態
[00:25:20.520 --> 00:25:22.200]  一直會受到磨練的
[00:25:22.200 --> 00:25:26.280]  當你侍奉的時候有人提醒你有什麼怪念、有什麼不對的東西
[00:25:26.280 --> 00:25:28.680]  一直走向正確的方向
[00:25:28.680 --> 00:25:30.280]  如果你對準神的時候
[00:25:30.280 --> 00:25:32.920]  你的侍奉一直發展下去
[00:25:32.920 --> 00:25:37.560]  必然會蒙神月立,必然會得到神的喜悅
[00:25:37.560 --> 00:25:42.360]  弟兄姊妹,你參與教會的侍奉是為了什麼呢?
[00:25:42.360 --> 00:25:46.040]  為什麼你會參與施班的獻頌呢?
[00:25:46.040 --> 00:25:47.640]  為什麼你們要做施班呢?
[00:25:47.640 --> 00:25:49.400]  為什麼你們要做團體職員呢?
[00:25:49.400 --> 00:25:51.320]  為什麼你們要做導師呢?
[00:25:51.320 --> 00:25:55.400]  或者不是,這裡沒有什麼施班,沒有什麼導師
[00:25:55.400 --> 00:25:57.240]  或者去到最基本
[00:25:57.240 --> 00:25:59.160]  就像剛才我們的領會
[00:25:59.160 --> 00:26:03.480]  不是,我們的領司廣峰什麼的,我叫他回去
[00:26:03.480 --> 00:26:05.560]  他用羅馬書十二章一節提醒我們
[00:26:05.560 --> 00:26:07.880]  所以弟兄們,我以神的慈悲勸你們
[00:26:07.880 --> 00:26:10.360]  將身體獻上當作活祭
[00:26:10.360 --> 00:26:11.720]  是聖潔的
[00:26:11.720 --> 00:26:13.160]  是神所起源的
[00:26:13.160 --> 00:26:16.680]  你們如此侍奉乃是理所當然的
[00:26:16.680 --> 00:26:20.440]  這個侍奉在原文裡也有敬拜的意思
[00:26:20.440 --> 00:26:25.400]  你們如此敬拜也是理所當然的
[00:26:25.400 --> 00:26:30.840]  提醒我們今天每一個回來教會崇拜的敬拜者
[00:26:30.840 --> 00:26:33.800]  即是我們這裡每一個
[00:26:33.800 --> 00:26:36.280]  你們都是回來侍奉神
[00:26:36.280 --> 00:26:38.600]  你們回來敬拜就是在侍奉神
[00:26:38.600 --> 00:26:41.880]  你們的歌頌就是在服侍神、讚美神
[00:26:41.880 --> 00:26:45.000]  你們的讀經就是在誦讀神的話語
[00:26:45.000 --> 00:26:47.560]  你們就是在服侍神、侍奉神
[00:26:47.560 --> 00:26:52.360]  你們回來教會敬拜又是為了什麼呢?
[00:26:52.360 --> 00:26:55.080]  我給你們半分鐘的時間,大家安靜
[00:26:55.080 --> 00:26:58.200]  用手拿著心想一想
[00:26:58.200 --> 00:27:01.080]  你們的侍奉,你們回來教會敬拜
[00:27:01.080 --> 00:27:02.680]  是為了自己?
[00:27:02.680 --> 00:27:04.280]  是為了別人?
[00:27:04.280 --> 00:27:27.400]  還是有多少是為了上帝呢?
[00:27:27.400 --> 00:27:28.920]  進入第二點的時候
[00:27:28.920 --> 00:27:31.080]  讓我們不單去想侍奉的動機
[00:27:31.080 --> 00:27:34.280]  而是思想一下我們自己侍奉的心態
[00:27:34.280 --> 00:27:38.920]  時間關係我們不細節去看每一節的經文了
[00:27:38.920 --> 00:27:42.920]  大致上在這裡我簡介了十二至十五節
[00:27:42.920 --> 00:27:45.560]  摩西不斷吩咐亞倫要做些什麼
[00:27:45.560 --> 00:27:51.400]  就是剩下的獻祭的東西要吃掉
[00:27:51.400 --> 00:27:53.000]  其實這是獻祭條例
[00:27:53.000 --> 00:27:55.160]  不是很有趣的,要吃掉獻祭的東西
[00:27:55.160 --> 00:27:56.920]  凡是全部獻了
[00:27:56.920 --> 00:28:00.360]  但是贖罪祭、贖遣祭那些
[00:28:00.360 --> 00:28:02.040]  其實背後的意思就是說
[00:28:02.040 --> 00:28:03.720]  獻了一些脂肪
[00:28:03.720 --> 00:28:05.640]  但是剩下的肉
[00:28:05.640 --> 00:28:08.280]  那個祭師要吃掉它
[00:28:08.280 --> 00:28:10.520]  一方面是代表
[00:28:10.520 --> 00:28:11.560]  稍後會說的
[00:28:11.560 --> 00:28:13.800]  總之就是他吃掉那些東西
[00:28:13.800 --> 00:28:15.640]  但是發現沒有吃掉
[00:28:15.640 --> 00:28:16.600]  摩西就很生氣
[00:28:16.600 --> 00:28:19.400]  為什麼你不吃?
[00:28:19.400 --> 00:28:21.960]  為什麼你沒有照我的吩咐去做?
[00:28:21.960 --> 00:28:24.600]  所以摩西向亞倫的兒子發怒
[00:28:24.600 --> 00:28:25.800]  是生氣什麼呢?
[00:28:25.800 --> 00:28:28.680]  第一個就是沒有按照吩咐而行
[00:28:28.680 --> 00:28:30.440]  這個很重要,剛才說了
[00:28:30.440 --> 00:28:33.560]  那比武沒有按照吩咐獻上梵火
[00:28:33.560 --> 00:28:37.880]  現在我們叫你吃掉獻祭剩下的肉你不吃
[00:28:37.880 --> 00:28:39.960]  那就是沒有按照吩咐而行
[00:28:39.960 --> 00:28:43.480]  又怕有火燒死你,你不怕嗎?
[00:28:43.480 --> 00:28:44.680]  第二個原因就是
[00:28:44.680 --> 00:28:47.880]  為什麼祭師要吃贖罪祭的肉呢?
[00:28:47.880 --> 00:28:50.440]  其實因為那個祭身是代表
[00:28:50.440 --> 00:28:52.840]  一個代罪的意思
[00:28:52.840 --> 00:28:54.120]  所以
[00:28:54.120 --> 00:28:56.360]  祭師代表以色列的獻祭
[00:28:56.360 --> 00:28:57.800]  以色列的罪
[00:28:57.800 --> 00:29:01.160]  透過這些祭身的血結證了
[00:29:01.160 --> 00:29:02.520]  剩下的肉
[00:29:02.520 --> 00:29:04.200]  祭師代表吃了
[00:29:04.200 --> 00:29:08.120]  就是代表上帝閱立了這個獻祭的其中一個意思
[00:29:08.120 --> 00:29:10.440]  就代表著
[00:29:10.440 --> 00:29:13.880]  獻祭者和神有一個和好的保證
[00:29:13.880 --> 00:29:15.560]  如果
[00:29:15.560 --> 00:29:17.880]  祭師不吃了那些肉
[00:29:17.880 --> 00:29:22.120]  是不是代表這個赦罪的保證沒有實踐呢?
[00:29:22.120 --> 00:29:23.480]  而為什麼
[00:29:23.480 --> 00:29:27.960]  祭師能夠吃到部分的祭身的肉呢?
[00:29:27.960 --> 00:29:30.760]  其實就是因為
[00:29:30.760 --> 00:29:32.440]  以色列人有十二個支派
[00:29:32.440 --> 00:29:35.000]  他們各有自己的地,可以自己耕種
[00:29:35.000 --> 00:29:37.480]  但是利美支派是沒有自己的地的
[00:29:37.480 --> 00:29:38.520]  他們不能耕種的
[00:29:38.520 --> 00:29:42.200]  他們是純粹在聖殿裡面侍奉的
[00:29:42.200 --> 00:29:43.880]  那他們哪裡有收入呢?
[00:29:43.880 --> 00:29:46.840]  除了靠十二支派的奉獻之外
[00:29:46.840 --> 00:29:50.680]  他們就靠在獻祭的時候那些肉
[00:29:50.680 --> 00:29:53.160]  是作為上帝給他們的一個恩惠
[00:29:53.160 --> 00:29:55.000]  給他們一個恩典
[00:29:55.000 --> 00:29:56.520]  而祭師不吃祭肉
[00:29:56.520 --> 00:29:59.400]  是不是代表不尊重神給他們這個恩惠呢?
[00:29:59.400 --> 00:30:04.200]  不吃這個上帝給他們的份呢?
[00:30:04.200 --> 00:30:05.800]  所以你看到
[00:30:05.800 --> 00:30:11.080]  阿倫摩西的法則是有它的道理的
[00:30:11.080 --> 00:30:13.880]  因為在整個獻祭過程當中
[00:30:13.880 --> 00:30:15.560]  是未完全的
[00:30:15.560 --> 00:30:18.200]  只做了一半,只獻上了耶和華那一面
[00:30:18.200 --> 00:30:19.320]  剩下的那一半
[00:30:19.320 --> 00:30:22.200]  他們要吃掉那些祭肉才算完成了獻祭
[00:30:22.200 --> 00:30:24.040]  所以未完成整個程序
[00:30:24.040 --> 00:30:26.440]  所以摩西就很緊張,很生氣
[00:30:26.440 --> 00:30:28.520]  他也不敢直接去罵阿倫
[00:30:28.520 --> 00:30:30.680]  因為阿倫剛剛死了兩個大兒子
[00:30:30.680 --> 00:30:34.520]  他才說阿倫的那兩個第三和第四兒子
[00:30:34.520 --> 00:30:36.760]  但是阿倫他是直接地回應
[00:30:36.760 --> 00:30:38.600]  他在第十九節說
[00:30:38.600 --> 00:30:42.440]  「看!他們今天在耶和華面前獻上贖罪祭和犯祭
[00:30:42.440 --> 00:30:44.840]  但是我的遭遇者遇上的災難
[00:30:44.840 --> 00:30:46.600]  我又今天在這贖罪祭
[00:30:46.600 --> 00:30:50.360]  耶和華豈能看為尾呢?」
[00:30:50.360 --> 00:30:53.480]  阿倫為何指示他的兒子
[00:30:53.480 --> 00:30:56.760]  不要吃那些祭肉的原因是甚麼呢?
[00:30:56.760 --> 00:30:58.280]  其中一個原因就是
[00:30:58.280 --> 00:31:00.680]  這次的獻祭可能是不潔的
[00:31:00.680 --> 00:31:04.040]  因為達亞比會已經被神的火燒死了
[00:31:04.040 --> 00:31:06.760]  剛才的獻祭是否有問題呢?
[00:31:06.760 --> 00:31:08.600]  我說可能而已
[00:31:08.600 --> 00:31:10.360]  第二個可能就是
[00:31:10.360 --> 00:31:11.720]  他們吃了那些肉
[00:31:11.720 --> 00:31:15.560]  會否反過來更加破壞了人神之間的和諧呢?
[00:31:15.560 --> 00:31:19.720]  因為他們的家族剛剛有兩個人被神燒死了
[00:31:19.720 --> 00:31:21.080]  他們兩個有罪
[00:31:21.080 --> 00:31:22.600]  上帝不饒恕
[00:31:22.600 --> 00:31:24.920]  如果他們的家族也吃了這些祭肉
[00:31:24.920 --> 00:31:29.320]  是否代表神與人之間的和諧有問題呢?
[00:31:29.320 --> 00:31:31.400]  而阿倫又覺得
[00:31:31.400 --> 00:31:32.920]  既然是這樣的情況下
[00:31:32.920 --> 00:31:35.880]  不如把這些祭肉全部燒上
[00:31:35.880 --> 00:31:37.080]  獻上給神
[00:31:37.080 --> 00:31:39.000]  會否更加合宜呢?
[00:31:39.000 --> 00:31:41.960]  你看到我三個都用「可能」這個字
[00:31:41.960 --> 00:31:44.200]  因為的確是的
[00:31:44.200 --> 00:31:48.200]  在摩西很清楚將上帝的律法頒布
[00:31:48.200 --> 00:31:51.400]  阿倫和摩西兩個可以說是整個以色列民族裡面
[00:31:51.400 --> 00:31:53.480]  最清楚律法的人
[00:31:53.480 --> 00:31:55.160]  但是在律法當中
[00:31:55.160 --> 00:31:58.600]  亦有些空間是沒有具體化的
[00:31:58.600 --> 00:32:00.360]  譬如在獻祭當中
[00:32:00.360 --> 00:32:02.680]  那兩個祭司突然被人燒死了
[00:32:02.680 --> 00:32:04.200]  那些獻祭應該怎麼處理呢?
[00:32:04.200 --> 00:32:05.560]  真的沒有這樣說過
[00:32:05.560 --> 00:32:06.760]  沒有說過怎麼做
[00:32:06.760 --> 00:32:09.400]  所以在這裡當中的空間
[00:32:09.400 --> 00:32:12.680]  摩西和阿倫的詮釋是有分歧的
[00:32:12.680 --> 00:32:14.440]  在摩西的角度裡面
[00:32:14.440 --> 00:32:16.280]  他覺得現在這麼緊張
[00:32:16.280 --> 00:32:17.240]  應該進行吩咐
[00:32:17.240 --> 00:32:20.120]  總之獻祭的一半就要吃掉
[00:32:20.120 --> 00:32:22.520]  才算完成了整個獻祭的程序
[00:32:22.520 --> 00:32:23.880]  沒有做到 沒有完成
[00:32:23.880 --> 00:32:25.800]  遺漏了就是不對
[00:32:25.800 --> 00:32:28.440]  但是在阿倫的角度來說
[00:32:28.440 --> 00:32:31.080]  他更加看重的是什麼呢?
[00:32:31.080 --> 00:32:33.560]  神會怎麼看待這件事呢?
[00:32:33.560 --> 00:32:36.600]  獻祭的拿達比胡他們有問題
[00:32:36.600 --> 00:32:38.680]  那些肉可能已經受污染了
[00:32:38.680 --> 00:32:40.040]  已經不潔了
[00:32:40.040 --> 00:32:42.680]  是不是還應該吃呢?
[00:32:42.680 --> 00:32:46.200]  所以兩個很尊重律法的敬虔人
[00:32:46.200 --> 00:32:50.040]  他們都完全正直的態度去處理
[00:32:50.040 --> 00:32:51.800]  但是有不同的看法
[00:32:51.800 --> 00:32:55.000]  有不同的標準看法
[00:32:55.000 --> 00:32:58.680]  但是對於阿倫來說
[00:32:58.680 --> 00:33:02.840]  他是更加小心 謹慎的去處理
[00:33:02.840 --> 00:33:05.400]  所以你看到
[00:33:05.400 --> 00:33:07.320]  最後的結論就是
[00:33:07.320 --> 00:33:10.280]  摩西聽了就看為美
[00:33:10.280 --> 00:33:11.800]  摩西聽了就看為美
[00:33:11.800 --> 00:33:13.880]  就看到第十章了
[00:33:13.880 --> 00:33:16.440]  那耶和華是不是也看為美呢?
[00:33:16.440 --> 00:33:17.720]  可以這樣理解
[00:33:17.720 --> 00:33:20.040]  因為整個摩西五經
[00:33:20.040 --> 00:33:23.000]  差不多摩西就代表著耶和華
[00:33:23.000 --> 00:33:25.400]  在《春海求其四》第十五章已經說
[00:33:25.400 --> 00:33:27.960]  摩西是上帝所說的
[00:33:27.960 --> 00:33:31.800]  你要將當時的全給他 全給阿倫
[00:33:31.800 --> 00:33:35.000]  而阿倫就要以你摩西當作神
[00:33:35.000 --> 00:33:36.680]  所以某程度上
[00:33:36.680 --> 00:33:38.200]  摩西看為美
[00:33:38.200 --> 00:33:41.800]  代表耶和華也看為美
[00:33:41.800 --> 00:33:43.560]  為什麼會看為美呢?
[00:33:43.560 --> 00:33:45.640]  因為阿倫有一個
[00:33:45.640 --> 00:33:49.640]  純正正確的侍奉心態
[00:33:49.640 --> 00:33:52.520]  他以神為首
[00:33:52.520 --> 00:33:55.560]  希望討神的喜悅
[00:33:55.560 --> 00:33:57.160]  體重神的榮耀
[00:33:57.160 --> 00:33:59.160]  他選擇寧可更加小心
[00:33:59.160 --> 00:34:03.000]  也不要再進一步虧損了神的榮耀
[00:34:03.000 --> 00:34:07.000]  阿倫不是對那些已經很清楚的啟示隨便
[00:34:07.000 --> 00:34:08.920]  就是說已經寫明了要吃的
[00:34:08.920 --> 00:34:11.720]  他更加對那些不清楚的規定
[00:34:11.720 --> 00:34:14.280]  要更加謹慎
[00:34:14.280 --> 00:34:15.560]  在猶豫之間
[00:34:15.560 --> 00:34:17.080]  他寧願不要冒險
[00:34:17.080 --> 00:34:20.680]  他寧願放下了自己能夠吃祭肉的恩典
[00:34:20.680 --> 00:34:23.880]  而是選擇更加小心去服侍神
[00:34:23.880 --> 00:34:24.920]  不要再得罪神
[00:34:24.920 --> 00:34:29.640]  寧願放下自己一些福利
[00:34:29.640 --> 00:34:30.920]  覺得可以吃祭肉的福利
[00:34:30.920 --> 00:34:33.480]  也要為討上帝的喜悅
[00:34:33.480 --> 00:34:39.240]  可能不知道大家在這個理解裡面明白了多少
[00:34:39.240 --> 00:34:45.640]  我嘗試用這個新聞給大家多一點理解
[00:34:45.640 --> 00:34:49.240]  這個是發生在2013年10月9號
[00:34:49.240 --> 00:34:50.200]  一個慘劇
[00:34:50.200 --> 00:34:52.200]  都是我們基督教學校
[00:34:52.200 --> 00:34:54.600]  基珍小學應該都通了天的新聞
[00:34:54.600 --> 00:34:56.600]  就是一個小五的女生
[00:34:56.600 --> 00:34:59.720]  在當天在課室這裡
[00:34:59.720 --> 00:35:01.720]  從B這個位置估計跌了下來
[00:35:01.720 --> 00:35:02.680]  跳了下來
[00:35:02.680 --> 00:35:04.200]  那跳下來怎麼辦
[00:35:04.200 --> 00:35:07.400]  正路的人的想法當然是報警
[00:35:07.400 --> 00:35:09.400]  但是學校當天沒有這樣做
[00:35:09.400 --> 00:35:12.520]  反而是叫了聖約翰救傷隊來
[00:35:12.520 --> 00:35:14.520]  聖約翰救傷隊發覺都不行
[00:35:14.520 --> 00:35:16.520]  真的要報警叫救護車
[00:35:16.520 --> 00:35:21.560]  才有正式的救護車送她進醫院
[00:35:21.560 --> 00:35:23.560]  但是已經搶救不孝了
[00:35:23.560 --> 00:35:25.560]  已經太遲了
[00:35:25.560 --> 00:35:28.280]  事後在32小時
[00:35:28.280 --> 00:35:30.280]  就是那一天半
[00:35:30.280 --> 00:35:33.800]  學校校長才夠膽出來面對記者
[00:35:33.800 --> 00:35:35.800]  整件事轟動了全港
[00:35:35.800 --> 00:35:37.800]  很多人都不滿
[00:35:37.800 --> 00:35:39.800]  投訴為什麼會這樣做
[00:35:39.800 --> 00:35:41.800]  記者一再追問校方
[00:35:41.800 --> 00:35:43.800]  為什麼會這樣做
[00:35:43.800 --> 00:35:45.800]  不立刻去報警
[00:35:45.800 --> 00:35:47.800]  校長終於迫到流眼淚
[00:35:47.800 --> 00:35:49.800]  重複說根據老師的資料
[00:35:49.800 --> 00:35:51.800]  當時女生倒臥在地
[00:35:51.800 --> 00:35:55.000]  就按既定的程序通知聖約翰救傷隊
[00:35:55.000 --> 00:35:59.000]  但是不斷問什麼叫按既定的程序
[00:35:59.000 --> 00:36:01.000]  他就看了新聞稿
[00:36:01.000 --> 00:36:03.000]  停了八秒
[00:36:03.000 --> 00:36:05.000]  你想想當時多少記者看著他
[00:36:05.000 --> 00:36:07.000]  不講話
[00:36:07.000 --> 00:36:09.000]  最後他就說既定的程序
[00:36:09.000 --> 00:36:11.000]  先去叫有急救訓練的老師
[00:36:11.000 --> 00:36:13.000]  然後就叫聖約翰救傷隊
[00:36:13.000 --> 00:36:15.000]  如果
[00:36:15.000 --> 00:36:17.000]  就是這樣
[00:36:17.000 --> 00:36:19.000]  那些人就說
[00:36:19.000 --> 00:36:21.000]  為什麼要叫聖約翰救傷隊
[00:36:21.000 --> 00:36:23.000]  而不叫更近的救傷車來幫忙
[00:36:23.000 --> 00:36:25.000]  這個校長就面露難色
[00:36:25.000 --> 00:36:27.000]  沒有回覆
[00:36:27.000 --> 00:36:29.000]  就離開了
[00:36:29.000 --> 00:36:31.000]  事後很多人都說
[00:36:31.000 --> 00:36:33.000]  原來有很多學校
[00:36:33.000 --> 00:36:35.000]  原來有這樣的既定程序
[00:36:35.000 --> 00:36:37.000]  就是如果遇到意外
[00:36:37.000 --> 00:36:39.000]  第一時間
[00:36:39.000 --> 00:36:41.000]  就不是打電話給
[00:36:41.000 --> 00:36:43.000]  報警
