
[00:00:00.000 --> 00:00:02.000]  (主席)各位靈姐妹早晨
[00:22:30.280 --> 00:22:32.280]  有這樣的傳統
[00:22:32.280 --> 00:22:36.280]  不過在這裡經文讓我們留意
[00:22:36.280 --> 00:22:39.280]  有很多香賜給天使
[00:22:39.280 --> 00:22:43.280]  很明顯這個香是由神所賜的
[00:22:43.280 --> 00:22:45.280]  簡單來說
[00:22:45.280 --> 00:22:51.280]  這個香應該不直接等於聖徒的祈禱
[00:22:51.280 --> 00:22:53.280]  這個香由神而來
[00:22:53.280 --> 00:22:55.280]  由神所賜
[00:22:55.280 --> 00:23:00.280]  這個香要和聖徒的祈禱
[00:23:00.280 --> 00:23:05.280]  一同升到神的面前
[00:23:05.280 --> 00:23:10.280]  看上來這個香代表著神可見的臨在
[00:23:10.280 --> 00:23:13.280]  代表著一種上升的力量
[00:23:13.280 --> 00:23:18.280]  代表著承托生命的恩典
[00:23:18.280 --> 00:23:21.280]  信徒如何得知
[00:23:21.280 --> 00:23:26.280]  自己的祈禱會達到神的面前呢?
[00:23:26.280 --> 00:23:28.280]  經文的答案就是
[00:23:28.280 --> 00:23:31.280]  有從神而來的香
[00:23:31.280 --> 00:23:34.280]  有從神而來的恩典
[00:23:34.280 --> 00:23:39.280]  護送著我們祈禱到達神的面前
[00:23:39.280 --> 00:23:41.280]  這是神主動施予的恩典
[00:23:41.280 --> 00:23:43.280]  保證我們每一個人
[00:23:43.280 --> 00:23:47.280]  在人生裡的哀求能夠上達天庭
[00:23:47.280 --> 00:23:50.280]  神會不會聽祈禱呢?
[00:23:50.280 --> 00:23:51.280]  會!
[00:23:51.280 --> 00:23:55.280]  神承托著我們生命的心意
[00:23:55.280 --> 00:23:57.280]  完全表達在這個香裡
[00:23:57.280 --> 00:24:00.280]  這個香保證我們的祈禱
[00:24:00.280 --> 00:24:04.280]  會去到神的面前讓神聆聽
[00:24:04.280 --> 00:24:07.280]  我們的祈禱這麼軟弱這麼無力
[00:24:07.280 --> 00:24:10.280]  會不會有效呢?
[00:24:10.280 --> 00:24:11.280]  經文說
[00:24:11.280 --> 00:24:15.280]  由神而來的香會伴隨我們的祈禱
[00:24:15.280 --> 00:24:19.280]  上達到上帝的耳中
[00:24:19.280 --> 00:24:22.280]  所以不需要有太多疑惑
[00:24:22.280 --> 00:24:26.280]  上主的恩典會伴隨我們的哀求
[00:24:26.280 --> 00:24:30.280]  上達上主的耳中
[00:24:56.280 --> 00:25:01.280]  如果這裡所說的祈禱的內容就是這樣
[00:25:01.280 --> 00:25:03.280]  如果是這樣的話
[00:25:03.280 --> 00:25:06.280]  神很快要施行審判
[00:25:06.280 --> 00:25:10.280]  就是對這些祈禱的回答
[00:25:10.280 --> 00:25:13.280]  不過我想
[00:25:13.280 --> 00:25:16.280]  聖徒的祈禱
[00:25:16.280 --> 00:25:20.280]  應該不是那個的祈禱
[00:25:20.280 --> 00:25:26.280]  應該是第八章這個經文
[00:25:26.280 --> 00:25:28.280]  第七章的時候
[00:25:28.280 --> 00:25:32.280]  眾聖徒的呼喊
[00:25:32.280 --> 00:25:34.280]  第七章第十節
[00:25:34.280 --> 00:25:38.280]  那些聖徒曾經做了一個呼喊
[00:25:38.280 --> 00:25:41.280]  其實是一個讚美的呼喊
[00:25:41.280 --> 00:25:45.280]  願救恩歸於坐在寶座上
[00:25:45.280 --> 00:25:50.280]  我們的神也歸於羔羊
[00:25:50.280 --> 00:25:54.280]  原來這個祈禱可能不是一個哀求
[00:25:54.280 --> 00:25:56.280]  其實是一個認信
[00:25:56.280 --> 00:25:58.280]  是一個敬拜
[00:25:58.280 --> 00:26:02.280]  是一個完全對神的信賴
[00:26:02.280 --> 00:26:05.280]  如果我的理解是對的話
[00:26:05.280 --> 00:26:07.280]  第八章這裡說的祈禱
[00:26:07.280 --> 00:26:11.280]  就是這種認信的讚美的祈禱
[00:26:11.280 --> 00:26:16.280]  也就是說在一個黑暗、死亡、審判
[00:26:16.280 --> 00:26:19.280]  重重包圍的世界裡
[00:26:19.280 --> 00:26:25.280]  信仰生命或信徒生命的最核心是什麼呢?
[00:26:25.280 --> 00:26:33.280]  就是這種在讚美、信任裡所表達的平靜和安穩
[00:26:33.280 --> 00:26:37.280]  如果這個理解是對的話
[00:26:37.280 --> 00:26:42.280]  整個經文的用意就很清楚了
[00:26:42.280 --> 00:26:46.280]  今天講到的經文是一種三文字的結構
[00:26:46.280 --> 00:26:50.280]  一個外圍一個外圍慢慢去到核心
[00:26:50.280 --> 00:26:52.280]  外圍是什麼呢?
[00:26:52.280 --> 00:26:56.280]  外圍就是上帝對罪惡的審判
[00:26:56.280 --> 00:27:00.280]  第七個印已經打開了
[00:27:00.280 --> 00:27:03.280]  七個號角準備吹響了
[00:27:03.280 --> 00:27:08.280]  重重包圍著的是一種審判的力量
[00:27:08.280 --> 00:27:14.280]  我們身邊每個人都沾染著這樣的死亡
[00:27:14.280 --> 00:27:20.280]  我們生命感覺到這種生命的壓迫
[00:27:20.280 --> 00:27:22.280]  但是這些重重的包圍
[00:27:22.280 --> 00:27:25.280]  慢慢向著一個中心前進
[00:27:25.280 --> 00:27:27.280]  而這個中心就是表示
[00:27:27.280 --> 00:27:31.280]  信仰生命向世界可以表達的
[00:27:31.280 --> 00:27:36.280]  那種救恩、平靜、安穩
[00:27:36.280 --> 00:27:42.280]  外面可能是一種很邪惡、很有壓力的世界
[00:27:42.280 --> 00:27:46.280]  那個中心卻是一種對神的讚美
[00:27:46.280 --> 00:27:51.280]  對救恩的信賴、生命的平靜、安穩
[00:27:51.280 --> 00:27:56.280]  我們知道啟示錄其實是一種審判的結構
[00:27:56.280 --> 00:28:04.280]  它周而復始的,我們把它分開三重的審判結構
[00:28:04.280 --> 00:28:06.280]  我們之前說過七個印
[00:28:06.280 --> 00:28:11.280]  現在開始就是七個號,接著就有七個碗
[00:28:11.280 --> 00:28:17.280]  三重的結構去說出審判的心願
[00:28:17.280 --> 00:28:21.280]  七個印、七個號、七個碗
[00:28:21.280 --> 00:28:25.280]  我們發覺七個號就在中間
[00:28:25.280 --> 00:28:29.280]  重重包圍著七個號的就是前面的七個印
[00:28:29.280 --> 00:28:31.280]  後面的七個碗
[00:28:31.280 --> 00:28:34.280]  其實是一個不斷包著不斷包著
[00:28:34.280 --> 00:28:36.280]  就是世界有一種邪惡
[00:28:36.280 --> 00:28:39.280]  生命是一種沒有意義、是一種幽暗的
[00:28:39.280 --> 00:28:43.280]  不過這些重重包著重圓包著的最核心
[00:28:43.280 --> 00:28:46.280]  那個最核心
[00:28:46.280 --> 00:28:51.280]  就是今天所說的三文治結構最中間的部分
[00:28:51.280 --> 00:28:54.280]  就是聖徒的祈禱
[00:28:54.280 --> 00:28:58.280]  聖徒的祈禱就是在這個幽暗的人生裡
[00:28:58.280 --> 00:29:03.280]  可以獻上給這個世界最好的禮物
[00:29:03.280 --> 00:29:07.280]  上帝其實不喜歡審判
[00:29:07.280 --> 00:29:12.280]  神很喜歡人向祂祈禱
[00:29:12.280 --> 00:29:15.280]  神不喜歡罪人死亡
[00:29:15.280 --> 00:29:21.280]  神喜歡罪人悔改而得到生命
[00:29:21.280 --> 00:29:30.280]  一切萬物的中心不是死亡而是生命
[00:29:30.280 --> 00:29:34.280]  這是啟示錄很想我們明白的
[00:29:34.280 --> 00:29:39.280]  我開始說的時候說到電影第七封印
[00:29:39.280 --> 00:29:41.280]  那裡有個騎士
[00:29:41.280 --> 00:29:46.280]  他生活的世界被黑死病重重包圍
[00:29:46.280 --> 00:29:49.280]  身邊每個人都沾染著這些死亡的氣息
[00:29:49.280 --> 00:29:53.280]  而他時時都跟死神博弈
[00:29:53.280 --> 00:29:56.280]  他不斷看這個世界
[00:29:56.280 --> 00:30:01.280]  盡都是空虛混沌毫無意義
[00:30:01.280 --> 00:30:03.280]  他唯一一個懇求就是
[00:30:03.280 --> 00:30:05.280]  在自己輸給死神之前
[00:30:05.280 --> 00:30:08.280]  能夠做到一件有意義的事
[00:30:08.280 --> 00:30:12.280]  最後他做到了
[00:30:12.280 --> 00:30:15.280]  他故意弄跌了棋子
[00:30:15.280 --> 00:30:17.280]  轉移了死神的視線
[00:30:17.280 --> 00:30:22.280]  然後讓一家善良的人能夠安然離去
[00:30:22.280 --> 00:30:25.280]  這個騎士用一個很簡單的善舉
[00:30:25.280 --> 00:30:28.280]  安頓了自己的心
[00:30:28.280 --> 00:30:31.280]  在死神帶走他之前
[00:30:31.280 --> 00:30:33.280]  也是那套戲
[00:30:33.280 --> 00:30:35.280]  最後有一個祈禱
[00:30:35.280 --> 00:30:37.280]  這個騎士這樣祈禱
[00:30:37.280 --> 00:30:39.280]  他說憐憫我們
[00:30:39.280 --> 00:30:46.280]  因為我們又渺小又驚恐又無知
[00:30:46.280 --> 00:30:48.280]  什麼都沒有
[00:30:48.280 --> 00:30:49.280]  理解不到
[00:30:49.280 --> 00:30:52.280]  參不透
[00:30:52.280 --> 00:30:56.280]  亦都不斷的恐懼
[00:30:56.280 --> 00:30:59.280]  這是那套戲最後的祈禱
[00:30:59.280 --> 00:31:03.280]  看上來在這個意義不明顯的世界
[00:31:03.280 --> 00:31:07.280]  神的聲音其實都是若隱若現
[00:31:07.280 --> 00:31:10.280]  或者說我們根本聽不到
[00:31:10.280 --> 00:31:12.280]  在死亡的面前
[00:31:12.280 --> 00:31:16.280]  或者我們每個人都只能像那個騎士一樣
[00:31:16.280 --> 00:31:20.280]  做這個最終結的祈禱
[00:31:20.280 --> 00:31:24.280]  不過啟示錄在這裡提醒我們
[00:31:24.280 --> 00:31:29.280]  在黑暗、在死亡、在審判重重包圍下
[00:31:29.280 --> 00:31:35.280]  我們其實仍然可以活得像一個聖徒
[00:31:35.280 --> 00:31:38.280]  聖徒最重要的就是祈禱
[00:31:38.280 --> 00:31:40.280]  相信上帝的救贖
[00:31:40.280 --> 00:31:42.280]  相信神聽祈禱
[00:31:42.280 --> 00:31:47.280]  相信神能夠主持正義
[00:31:47.280 --> 00:31:50.280]  從而生命有一個核心
[00:31:50.280 --> 00:31:55.280]  能夠保持盼望、信賴、安穩
[00:31:55.280 --> 00:32:00.280]  在保持盼望、信賴、安穩的底下
[00:32:00.280 --> 00:32:06.280]  能夠在這個世界告訴人上主的真實
[00:32:06.280 --> 00:32:10.280]  但願榮耀歸於聖父、聖子、聖靈
[00:32:10.280 --> 00:32:11.280]  阿門
