
[00:00:00.000 --> 00:00:03.200]  好 今天的主題是真實謊言
[00:15:32.920 --> 00:15:34.360]  當然不會啦
[00:15:34.360 --> 00:15:36.160]  因爲那隻壞蛋
[00:15:36.160 --> 00:15:38.440]  會令到整盤蛋
[00:15:38.440 --> 00:15:39.720]  臭光了
[00:15:39.720 --> 00:15:40.640]  其實
[00:15:40.640 --> 00:15:41.920]  我們的好事
[00:15:41.920 --> 00:15:43.240]  做得好不好
[00:15:43.240 --> 00:15:44.960]  其實是一樣的
[00:15:44.960 --> 00:15:46.440]  可能我們做了
[00:15:46.440 --> 00:15:49.080]  很多很多的好事
[00:15:49.080 --> 00:15:51.120]  但原來在神的標準下
[00:15:51.120 --> 00:15:52.360]  一件壞事
[00:15:52.360 --> 00:15:55.040]  總言之壞就壞
[00:15:55.040 --> 00:15:56.440]  所有壞的事
[00:15:56.440 --> 00:15:58.400]  全部在上帝的眼中
[00:15:58.400 --> 00:15:59.520]  都是壞的
[00:15:59.520 --> 00:16:00.840]  換句話來說
[00:16:00.840 --> 00:16:02.200]  我們自己本身
[00:16:02.200 --> 00:16:04.040]  聽的這種傳說
[00:16:04.040 --> 00:16:05.160]  做得好
[00:16:05.160 --> 00:16:06.880]  能夠成爲基督徒
[00:16:06.880 --> 00:16:08.440]  成爲一個真的基督徒
[00:16:08.440 --> 00:16:09.160]  做得好
[00:16:09.160 --> 00:16:10.520]  能夠上天堂
[00:16:10.520 --> 00:16:11.040]  做得好
[00:16:11.040 --> 00:16:12.200]  有永恆的生命
[00:16:12.200 --> 00:16:13.800]  永遠豐盛的生命
[00:16:13.800 --> 00:16:16.760]  那這個謠言
[00:16:16.760 --> 00:16:19.240]  就不能夠成立了
[00:16:19.240 --> 00:16:20.880]  很多時候
[00:16:20.880 --> 00:16:22.720]  我們很喜歡比較的
[00:16:22.720 --> 00:16:25.320]  怎麼比較呢
[00:16:25.320 --> 00:16:26.760]  中國有個成語
[00:16:26.760 --> 00:16:28.440]  叫做五十步笑八步
[00:16:28.440 --> 00:16:30.440]  五十步笑八步是怎樣呢
[00:16:30.440 --> 00:16:31.240]  原來呢
[00:16:31.240 --> 00:16:33.040]  有兩個逃兵
[00:16:33.040 --> 00:16:34.080]  一個呢
[00:16:34.080 --> 00:16:36.000]  就逃跑了一百步
[00:16:36.000 --> 00:16:38.200]  一個只是逃跑了五十步
[00:16:38.200 --> 00:16:39.880]  那五十步那個就笑
[00:16:39.880 --> 00:16:41.320]  逃跑一百步那個
[00:16:41.320 --> 00:16:42.440]  嘿
[00:16:42.440 --> 00:16:44.080]  你這麼
[00:16:44.080 --> 00:16:44.760]  什麼
[00:16:44.760 --> 00:16:46.400]  這麼差的
[00:16:46.400 --> 00:16:48.080]  你跑得這麼遠
[00:16:48.080 --> 00:16:49.080]  於是呢
[00:16:49.080 --> 00:16:50.160]  那個跑一百步的
[00:16:50.160 --> 00:16:51.400]  就回頭了
[00:16:51.400 --> 00:16:52.120]  那條氣很不順
[00:16:52.120 --> 00:16:52.760]  就說
[00:16:52.760 --> 00:16:53.480]  什麼
[00:16:53.480 --> 00:16:55.360]  我和你都是一樣
[00:16:55.360 --> 00:16:56.920]  逃兵而已
[00:16:56.920 --> 00:16:59.440]  原來這個中國成語
[00:16:59.440 --> 00:17:01.000]  是講了一個事實
[00:17:01.000 --> 00:17:01.800]  就是說
[00:17:01.800 --> 00:17:03.320]  罪就是罪
[00:17:03.320 --> 00:17:05.000]  無論你犯了多少的罪
[00:17:05.000 --> 00:17:06.560]  是小罪也好
[00:17:06.560 --> 00:17:08.200]  還是大罪也好
[00:17:08.200 --> 00:17:10.120]  在上帝的眼中
[00:17:10.120 --> 00:17:11.480]  都是一視同仁
[00:17:11.480 --> 00:17:12.640]  好了
[00:17:12.640 --> 00:17:13.520]  你就問了
[00:17:13.520 --> 00:17:14.680]  喂Sam叔
[00:17:14.680 --> 00:17:16.160]  你說得這麼艱難
[00:17:16.160 --> 00:17:17.600]  你看看你的款式
[00:17:17.600 --> 00:17:19.200]  整個長毛飛那樣
[00:17:19.200 --> 00:17:21.080]  哪像傳道人那樣
[00:17:21.080 --> 00:17:22.160]  有時候呢
[00:17:22.160 --> 00:17:22.880]  我們很有趣的
[00:17:22.880 --> 00:17:24.160]  包括我在內
[00:17:24.160 --> 00:17:25.440]  有時候很喜歡呢
[00:17:25.440 --> 00:17:26.800]  看一看那個講員呢
[00:17:26.800 --> 00:17:27.640]  看看他
[00:17:27.640 --> 00:17:29.880]  像不像傳道人那樣
[00:17:29.880 --> 00:17:30.640]  看看
[00:17:30.640 --> 00:17:33.280]  是不是Hantila Baby那樣
[00:17:33.280 --> 00:17:34.040]  又或者呢
[00:17:34.040 --> 00:17:35.640]  看看那個傳道人
[00:17:35.640 --> 00:17:36.480]  講的東西
[00:17:36.480 --> 00:17:37.040]  就是
[00:17:37.040 --> 00:17:38.160]  會不會很文馬
[00:17:38.160 --> 00:17:39.240]  是不是吟詩作對
[00:17:39.240 --> 00:17:40.960]  我們有個標準在的
[00:17:40.960 --> 00:17:42.360]  或者你看看你的導師
[00:17:42.360 --> 00:17:43.880]  有沒有六個腹肌呢
[00:17:43.880 --> 00:17:44.600]  糟了
[00:17:44.600 --> 00:17:46.480]  如果我們要六個腹肌才得救的
[00:17:46.480 --> 00:17:48.040]  我想我們全部的導師
[00:17:48.040 --> 00:17:49.120]  都不能夠得救了
[00:17:49.120 --> 00:17:52.000]  因爲我們那些全部都是六神合體來的
[00:17:52.000 --> 00:17:53.120]  都是變成一塊
[00:17:53.120 --> 00:17:55.800]  像菠蘿包那樣大
[00:17:55.800 --> 00:17:57.480]  那怎麼行呢
[00:17:57.480 --> 00:17:58.560]  有時候
[00:17:58.560 --> 00:18:00.720]  在我們的生命裏面
[00:18:00.720 --> 00:18:03.480]  我們覺得都有很多的標準
[00:18:03.480 --> 00:18:05.280]  做了很多很多的事
[00:18:05.280 --> 00:18:06.960]  這樣纔像基督徒
[00:18:06.960 --> 00:18:08.360]  這樣纔是得救
[00:18:08.360 --> 00:18:10.160]  原來不是的
[00:18:10.160 --> 00:18:11.480]  裏面很簡單
[00:18:11.480 --> 00:18:14.000]  一個屬靈的四定律
[00:18:14.000 --> 00:18:14.680]  第一個定律
[00:18:14.680 --> 00:18:16.400]  我們今天和你分享
[00:18:16.400 --> 00:18:17.280]  很簡單
[00:18:17.280 --> 00:18:18.640]  我要你清楚
[00:18:18.640 --> 00:18:20.600]  簡單到差點走音
[00:18:20.600 --> 00:18:21.680]  是怎樣呢
[00:18:21.680 --> 00:18:22.640]  原來呢
[00:18:22.640 --> 00:18:23.840]  我們得救
[00:18:23.840 --> 00:18:26.920]  好像這個不侍大井旁的傳說裏面
[00:18:26.920 --> 00:18:28.920]  上帝問你需不需要痊癒
[00:18:28.920 --> 00:18:30.320]  你想不想得救呢
[00:18:30.320 --> 00:18:33.280]  原來得救是上帝的恩賜
[00:18:33.280 --> 00:18:34.800]  是上帝的恩賜
[00:18:34.800 --> 00:18:36.480]  那個上帝的恩賜是怎樣呢
[00:18:36.480 --> 00:18:37.000]  好了
[00:18:37.000 --> 00:18:41.440]  我們去差不多最後那一章
[00:18:41.440 --> 00:18:43.480]  五十部 少八部
[00:18:43.480 --> 00:18:44.400]  那裏
[00:18:44.400 --> 00:18:45.360]  後面那裏
[00:18:45.360 --> 00:18:46.720]  一個上帝的恩賜
[00:18:46.720 --> 00:18:48.440]  那個上帝的恩賜是怎樣呢
[00:18:48.440 --> 00:18:50.480]  是神愛世人
[00:18:50.480 --> 00:18:53.040]  甚至將他的獨生子賜給他們
[00:18:53.040 --> 00:18:55.520]  叫一切信他的不至滅亡
[00:18:55.520 --> 00:18:57.000]  反得永生
[00:18:57.000 --> 00:18:59.320]  你說上帝慈愛是怎樣呢
[00:18:59.320 --> 00:19:01.560]  上帝是愛的
[00:19:01.560 --> 00:19:03.760]  但他也是一個愛的主
[00:19:03.760 --> 00:19:05.520]  但在同一本聖經裏面
[00:19:05.520 --> 00:19:07.240]  他也記載到一件事實
[00:19:07.240 --> 00:19:09.560]  他也是一個審判的主
[00:19:09.560 --> 00:19:12.160]  剛纔你聽Sam叔說到
[00:19:12.160 --> 00:19:14.320]  咦 人有很多的罪
[00:19:14.320 --> 00:19:17.560]  上帝不可以當有罪爲無罪
[00:19:17.560 --> 00:19:19.480]  不是像你們這樣
[00:19:19.480 --> 00:19:21.120]  好像你們的導師或者我這樣
[00:19:21.120 --> 00:19:23.560]  見到你們是真的打雞的
[00:19:23.560 --> 00:19:24.520]  見不到
[00:19:24.520 --> 00:19:26.120]  靈性好 見不到
[00:19:26.120 --> 00:19:27.320]  他沒有打雞
[00:19:27.320 --> 00:19:29.600]  只不過他的手指在移動
[00:19:29.600 --> 00:19:30.960]  那個不是雞來的
[00:19:30.960 --> 00:19:32.440]  那本是聖經來的
[00:19:32.440 --> 00:19:34.160]  他沒有打雞
[00:19:34.160 --> 00:19:36.040]  比如有時候你們在說話的時候
[00:19:36.040 --> 00:19:37.680]  沒有 他很專心講道
[00:19:37.680 --> 00:19:40.640]  他只不過是在討論Sam叔講道的內容
[00:19:40.640 --> 00:19:41.960]  他很乖
[00:19:41.960 --> 00:19:43.160]  不可以這樣的
[00:19:43.160 --> 00:19:44.400]  同樣
[00:19:44.400 --> 00:19:46.320]  我不是說到你打雞是罪
[00:19:46.320 --> 00:19:48.560]  我也不是說到你交頭接耳是罪
[00:19:48.560 --> 00:19:50.320]  只不過這是一個例子
[00:19:50.320 --> 00:19:53.400]  上帝不可以當有罪爲無罪
[00:19:53.400 --> 00:19:54.720]  但很簡單
[00:19:54.720 --> 00:19:56.240]  你比如說他殺到人
[00:19:56.240 --> 00:19:57.760]  哦 不是殺人
[00:19:57.760 --> 00:19:59.560]  他只不過是將他的身體
[00:19:59.560 --> 00:20:01.800]  按在那把刀上
[00:20:01.800 --> 00:20:03.480]  沒事的 沒事的
[00:20:03.480 --> 00:20:04.720]  他只不過是
[00:20:04.720 --> 00:20:05.400]  怎樣的
[00:20:05.400 --> 00:20:08.000]  試驗一下自己的腹肌有多硬
[00:20:08.000 --> 00:20:09.120]  沒有殺人這樣
[00:20:09.120 --> 00:20:10.440]  不行的
[00:20:10.440 --> 00:20:11.240]  接着
[00:20:11.240 --> 00:20:11.960]  你說
[00:20:11.960 --> 00:20:13.840]  哦 他沒有打人
[00:20:13.840 --> 00:20:16.000]  他只不過是將臉按在他的拳頭上
[00:20:16.000 --> 00:20:17.840]  不是這樣的
[00:20:17.840 --> 00:20:22.320]  所以上帝是不會當有罪爲無罪的
[00:20:22.320 --> 00:20:23.560]  很簡單的一件事
[00:20:23.560 --> 00:20:25.120]  所以同一本聖經裏面
[00:20:25.120 --> 00:20:28.880]  記載上帝一定會審判這羣人
[00:20:28.880 --> 00:20:30.120]  地獄是什麼
[00:20:30.120 --> 00:20:32.440]  地獄就是困在你的房間裏
[00:20:32.440 --> 00:20:35.120]  永遠都與這個世界隔絕
[00:20:35.120 --> 00:20:35.840]  沒有人理睬你
[00:20:35.840 --> 00:20:37.160]  就是地獄了
[00:20:37.160 --> 00:20:39.760]  當然地獄有很多很多的描述
[00:20:39.760 --> 00:20:41.720]  我們留待下次再講
[00:20:41.720 --> 00:20:43.440]  但同一本聖經又講
[00:20:43.440 --> 00:20:45.000]  上帝的愛
[00:20:45.000 --> 00:20:48.040]  究竟手掌又肉
[00:20:48.040 --> 00:20:49.720]  手背又肉
[00:20:49.720 --> 00:20:52.480]  上帝怎樣滿足這件事呢
[00:20:52.480 --> 00:20:57.760]  而上帝又怎樣將人和他拉在一起呢
[00:20:57.760 --> 00:20:58.840]  很簡單
[00:20:58.840 --> 00:21:00.000]  就是耶穌基督
[00:21:00.000 --> 00:21:01.880]  祂來到這個世界上
[00:21:01.880 --> 00:21:03.800]  爲我們的罪死
[00:21:03.800 --> 00:21:05.680]  只要我信祂
[00:21:05.680 --> 00:21:07.880]  就能夠得着這個福音
[00:21:07.880 --> 00:21:09.440]  那你說信祂是什麼
[00:21:09.440 --> 00:21:11.560]  其實我們今天
[00:21:11.560 --> 00:21:13.200]  或多或少
[00:21:13.200 --> 00:21:16.280]  都是全部都是用這個信心
[00:21:16.280 --> 00:21:18.640]  去過這個世界
[00:21:18.640 --> 00:21:20.920]  第一個信心是什麼呢
[00:21:20.920 --> 00:21:22.640]  就是看醫生
[00:21:22.640 --> 00:21:25.080]  看醫生你去到那間醫務所
[00:21:25.080 --> 00:21:26.960]  你會見到那個醫生
[00:21:26.960 --> 00:21:28.280]  那你就跟他說
[00:21:28.280 --> 00:21:29.480]  醫生
[00:21:29.480 --> 00:21:32.080]  你有沒有醫死過人的
[00:21:32.080 --> 00:21:33.360]  醫生就跟他回答
[00:21:33.360 --> 00:21:34.680]  沒有
[00:21:34.680 --> 00:21:36.640]  我都沒有醫死過人
[00:21:36.640 --> 00:21:38.080]  那你就跟他說
[00:21:38.080 --> 00:21:39.240]  我想問
[00:21:39.240 --> 00:21:42.440]  你開了這麼多的藥方
[00:21:42.440 --> 00:21:45.480]  究竟是三天痊癒了
[00:21:45.480 --> 00:21:46.520]  還是十天痊癒了
[00:21:46.520 --> 00:21:49.200]  你會問他這些問題嗎
[00:21:49.200 --> 00:21:51.840]  你會問的嗎
[00:21:51.840 --> 00:21:53.800]  爲什麼沒有反應呢
[00:21:53.800 --> 00:21:54.520]  好了
[00:21:54.520 --> 00:21:57.560]  不說醫生了
[00:21:57.560 --> 00:22:00.640]  說一輛巴士
[00:22:00.640 --> 00:22:02.960]  你上到巴士
[00:22:02.960 --> 00:22:03.920]  你就問
[00:22:03.920 --> 00:22:05.600]  司機
[00:22:05.600 --> 00:22:09.000]  你昨晚有沒有賭博啊
[00:22:09.000 --> 00:22:09.960]  司機就說
[00:22:09.960 --> 00:22:11.080]  沒有
[00:22:11.080 --> 00:22:12.480]  沒有賭博
[00:22:12.480 --> 00:22:15.000]  不過賭輸了罷了
[00:22:15.000 --> 00:22:16.200]  你上到巴士
[00:22:16.200 --> 00:22:17.600]  沒入錢之前
[00:22:17.600 --> 00:22:18.920]  你就問他
[00:22:18.920 --> 00:22:19.880]  怎樣啊
[00:22:19.880 --> 00:22:21.800]  你開了巴士多久啊
[00:22:21.800 --> 00:22:23.560]  有沒有巴士的經驗啊
[00:22:23.560 --> 00:22:25.560]  你有沒有開這條路線的經驗啊
[00:22:25.560 --> 00:22:27.160]  你會不會飛站的啊
[00:22:27.160 --> 00:22:28.760]  你會問他這些問題嗎
[00:22:28.760 --> 00:22:29.880]  當然不會啦
[00:22:29.880 --> 00:22:30.680]  爲什麼
[00:22:30.680 --> 00:22:31.800]  我坐巴士
[00:22:31.800 --> 00:22:34.080]  我都不是坐巴士的
[00:22:34.080 --> 00:22:35.360]  是不是
[00:22:35.360 --> 00:22:36.400]  不會的
[00:22:36.400 --> 00:22:36.880]  好了
[00:22:36.880 --> 00:22:38.320]  到你坐巴士
[00:22:38.320 --> 00:22:39.280]  你上到去
[00:22:39.280 --> 00:22:40.280]  見到你爸爸
[00:22:40.280 --> 00:22:41.160]  爸爸
[00:22:41.160 --> 00:22:42.880]  你昨晚有沒有和你媽吵架啊
[00:22:42.880 --> 00:22:43.520]  不是不是
[00:22:43.520 --> 00:22:44.920]  和你媽吵架
[00:22:44.920 --> 00:22:46.760]  和我媽吵架啊
[00:22:46.760 --> 00:22:47.240]  那你說
[00:22:47.240 --> 00:22:48.360]  沒有
[00:22:48.360 --> 00:22:51.520]  我和你媽都不知道多恩愛啊
[00:22:51.520 --> 00:22:52.520]  我還很甜蜜
[00:22:52.520 --> 00:22:53.760]  很sweet的
[00:22:53.760 --> 00:22:55.960]  我們一起祈禱
[00:22:55.960 --> 00:22:57.520]  我今天很開心
[00:22:57.520 --> 00:22:58.480]  你放心
[00:22:58.480 --> 00:23:00.360]  那你開心就糟糕了
[00:23:00.360 --> 00:23:01.840]  那你是不是會開快車
[00:23:01.840 --> 00:23:03.000]  很興奮啊
[00:23:03.000 --> 00:23:04.280]  輕輕踩油門
[00:23:04.280 --> 00:23:05.760]  你會不會這樣問你的
[00:23:05.760 --> 00:23:07.160]  Benz司機
[00:23:07.160 --> 00:23:08.480]  不會的嘛
[00:23:08.480 --> 00:23:10.000]  你憑着信心
[00:23:10.000 --> 00:23:11.600]  況且你上學的時候
[00:23:11.600 --> 00:23:12.520]  都睏了
[00:23:12.520 --> 00:23:14.040]  你怎麼會問這麼多呢
[00:23:14.040 --> 00:23:15.120]  其實
[00:23:15.120 --> 00:23:16.400]  某個程度上
[00:23:16.400 --> 00:23:19.840]  我們都是用着這個信心去改變生活的
[00:23:19.840 --> 00:23:20.160]  好了
[00:23:20.160 --> 00:23:21.240]  你進來
[00:23:21.240 --> 00:23:22.040]  你會不會問
[00:23:22.040 --> 00:23:23.080]  阿鄧
[00:23:23.080 --> 00:23:25.000]  你可不可以承受我的重量啊
[00:23:25.000 --> 00:23:27.400]  我昨天喫了很多東西
[00:23:27.400 --> 00:23:28.640]  你可不可以承擔起來啊
[00:23:28.640 --> 00:23:29.720]  我會不會坐坐下
[00:23:29.720 --> 00:23:31.280]  被你摔下去的
[00:23:31.280 --> 00:23:32.320]  你不會的嘛
[00:23:32.320 --> 00:23:33.960]  你想都不想就坐下去了
[00:23:33.960 --> 00:23:34.960]  你說是不是
[00:23:34.960 --> 00:23:35.960]  你們個個這麼聰明
[00:23:35.960 --> 00:23:37.040]  又有科學精神
[00:23:37.040 --> 00:23:39.680]  又去問驗證神存不存在的時候
[00:23:39.680 --> 00:23:42.000]  你連這些科學精神你都不去驗
[00:23:42.000 --> 00:23:43.080]  是不是
[00:23:43.080 --> 00:23:44.960]  我記得
[00:23:44.960 --> 00:23:46.800]  有個朋友
[00:23:46.800 --> 00:23:47.840]  這個朋友
[00:23:47.840 --> 00:23:49.000]  做男生的
[00:23:49.000 --> 00:23:51.280]  千萬不要學他
[00:23:51.280 --> 00:23:53.000]  千萬不要學他
[00:23:53.000 --> 00:23:54.080]  我告訴你
[00:23:54.080 --> 00:23:55.680]  我會講完這個故事
[00:23:55.680 --> 00:23:56.720]  話說
[00:23:56.720 --> 00:23:58.000]  我這個朋友
[00:23:58.000 --> 00:23:58.880]  Stupid
[00:23:58.880 --> 00:23:59.200]  不是
[00:23:59.200 --> 00:24:02.480]  Gilbert
[00:24:02.480 --> 00:24:04.720]  他生日
[00:24:04.720 --> 00:24:07.880]  他的未來太太
[00:24:07.880 --> 00:24:10.480]  Gilbert's wife
[00:24:10.480 --> 00:24:11.880]  就送了一個
[00:24:11.880 --> 00:24:14.440]  鴨仔的杯給他
[00:24:14.440 --> 00:24:16.400]  就是那隻射爆的鴨仔
[00:24:16.400 --> 00:24:18.320]  黃色那隻很可愛的
[00:24:18.320 --> 00:24:20.280]  哇這隻鴨仔杯很漂亮啊
[00:24:20.280 --> 00:24:22.160]  Honey我選了很久送給你的
[00:24:22.160 --> 00:24:23.840]  你一定喜歡的
[00:24:23.840 --> 00:24:24.760]  Gilbert就說
[00:24:24.760 --> 00:24:25.800]  嗯
[00:24:25.800 --> 00:24:26.840]  我收了這份禮物
[00:24:26.840 --> 00:24:28.280]  真的很開心
[00:24:28.280 --> 00:24:29.000]  但是
[00:24:29.000 --> 00:24:30.280]  Gilbert是什麼
[00:24:30.280 --> 00:24:32.440]  發炎的
[00:24:32.440 --> 00:24:34.800]  他走去把那隻杯
[00:24:34.800 --> 00:24:37.400]  那些油刮掉了
[00:24:37.400 --> 00:24:39.360]  然後就發炎
[00:24:39.360 --> 00:24:40.680]  最後
[00:24:40.680 --> 00:24:42.320]  他發炎完那隻杯
[00:24:42.320 --> 00:24:43.280]  那隻杯
[00:24:43.280 --> 00:24:45.240]  已經不是再是杯
[00:24:45.240 --> 00:24:48.480]  已經是殘存的杯
[00:24:48.480 --> 00:24:50.120]  他接着
[00:24:50.120 --> 00:24:52.040]  滿心歡喜的
[00:24:52.040 --> 00:24:54.120]  跟Gilbert
[00:24:54.120 --> 00:24:57.000]  他自己的未來太太說
[00:24:57.000 --> 00:24:58.680]  Honey啊
[00:24:58.680 --> 00:25:00.240]  這是發炎報告
[00:25:00.240 --> 00:25:00.800]  咦
[00:25:00.800 --> 00:25:02.240]  這麼好
[00:25:02.240 --> 00:25:05.080]  你會爲我們未來去驗身
[00:25:05.080 --> 00:25:07.680]  看看你自己有沒有病
[00:25:07.680 --> 00:25:08.720]  接着
[00:25:08.720 --> 00:25:09.640]  他的太太
[00:25:09.640 --> 00:25:11.880]  未來太太看完之後
[00:25:11.880 --> 00:25:13.440]  你知不知道第一句是什麼
[00:25:13.440 --> 00:25:15.520]  你有病啊
[00:25:15.520 --> 00:25:18.800]  把我送給你的杯子發炎
[00:25:18.800 --> 00:25:20.320]  現在鴨仔杯在哪裏
[00:25:20.320 --> 00:25:22.120]  鴨仔杯就在照片裏
[00:25:22.120 --> 00:25:23.480]  最後一頁
[00:25:23.480 --> 00:25:24.600]  啊
[00:25:24.600 --> 00:25:27.840]  碎了
[00:25:27.840 --> 00:25:29.360]  其實
[00:25:29.360 --> 00:25:31.480]  這份愛的禮物
[00:25:31.480 --> 00:25:32.480]  不是要你發炎
[00:25:32.480 --> 00:25:34.400]  不是要你驗證的
[00:25:34.400 --> 00:25:36.000]  你明知
[00:25:36.000 --> 00:25:38.200]  你怕那些油會毒害到你
[00:25:38.200 --> 00:25:39.800]  你就不要用它
[00:25:39.800 --> 00:25:42.480]  就放在碎碎的那裏供奉
[00:25:42.480 --> 00:25:43.280]  不不不
[00:25:43.280 --> 00:25:44.080]  放在這裏就算了
[00:25:44.080 --> 00:25:44.720]  哎
[00:25:44.720 --> 00:25:45.440]  一會兒回答你
[00:25:45.440 --> 00:25:45.760]  一會兒回答你
[00:25:45.760 --> 00:25:46.760]  分手再回答你
[00:25:46.760 --> 00:25:48.080]  坐下坐下
[00:25:48.080 --> 00:25:49.080]  什麼事
[00:25:49.080 --> 00:25:51.480]  他說他未婚妻
[00:25:51.480 --> 00:25:52.600]  當然不會
[00:25:52.600 --> 00:25:53.480]  都說未婚妻
[00:25:53.480 --> 00:25:55.400]  現在做了他老婆
[00:25:55.400 --> 00:25:56.960]  他已經被人調教了
[00:25:56.960 --> 00:25:58.360]  全部東西都要驗了
[00:25:58.360 --> 00:26:00.240]  所以我們以後不會送東西給他
[00:26:00.240 --> 00:26:00.840]  他呢
[00:26:00.840 --> 00:26:01.960]  只有一樣東西
[00:26:01.960 --> 00:26:03.480]  是不會驗的
[00:26:03.480 --> 00:26:05.400]  不過也會驗的
[00:26:05.400 --> 00:26:06.720]  就是禮券
[00:26:06.720 --> 00:26:07.440]  那些錢
[00:26:07.440 --> 00:26:08.360]  OK
[00:26:08.360 --> 00:26:09.320]  所以
[00:26:09.320 --> 00:26:10.280]  當我們
[00:26:10.280 --> 00:26:12.680]  傳着這個信心去度日的時候
[00:26:12.680 --> 00:26:13.720]  我們
[00:26:13.720 --> 00:26:15.720]  信靠耶穌的信
[00:26:15.720 --> 00:26:17.800]  就是將我們的全本生命
[00:26:17.800 --> 00:26:18.600]  放在這裏
[00:26:18.600 --> 00:26:21.600]  其實我們每天都經歷信這個東西的
[00:26:21.600 --> 00:26:23.680]  我們不是不經歷信這個東西的
[00:26:23.680 --> 00:26:24.800]  一定會的
[00:26:24.800 --> 00:26:26.520]  所以將我們的生命
[00:26:26.520 --> 00:26:28.160]  交給這位主
[00:26:28.160 --> 00:26:29.960]  只有一點點的信心
[00:26:29.960 --> 00:26:31.080]  我們信他
[00:26:31.080 --> 00:26:32.440]  這位創造主
[00:26:32.440 --> 00:26:34.320]  和救贖了我們的主
[00:26:34.320 --> 00:26:36.320]  能夠將我們
[00:26:36.320 --> 00:26:37.360]  帶到永生
[00:26:37.360 --> 00:26:39.200]  帶到這個豐盛裏面
[00:26:39.200 --> 00:26:41.960]  就是救恩這麼簡單
[00:26:41.960 --> 00:26:42.840]  所以
[00:26:42.840 --> 00:26:44.160]  有一天
[00:26:44.160 --> 00:26:45.480]  大概在二十年前
[00:26:45.480 --> 00:26:48.800]  我就將剛纔那些疑惑
[00:26:48.800 --> 00:26:50.200]  說給我的導師聽
[00:26:50.200 --> 00:26:51.760]  我導師只是說了
[00:26:51.760 --> 00:26:54.560]  簡單的一句話
[00:26:54.560 --> 00:26:55.680]  他用聖經說
[00:26:55.680 --> 00:26:56.440]  他說
[00:26:56.440 --> 00:26:57.600]  得救
[00:26:57.600 --> 00:26:58.520]  得救
[00:26:58.520 --> 00:27:00.360]  是屬於上帝的恩典
[00:27:00.360 --> 00:27:02.280]  是一個禮物來的
[00:27:02.280 --> 00:27:03.840]  那個得救的渠道是什麼呢
[00:27:03.840 --> 00:27:05.400]  只是因爲你信
[00:27:05.400 --> 00:27:06.640]  信他什麼
[00:27:06.640 --> 00:27:07.760]  信
[00:27:07.760 --> 00:27:09.080]  這個耶穌基督
[00:27:09.080 --> 00:27:10.120]  這個神的兒子
[00:27:10.120 --> 00:27:13.600]  能夠帶我們進到永生的那樣東西
[00:27:13.600 --> 00:27:16.440]  這個就是我們作爲基督徒的
[00:27:16.440 --> 00:27:18.040]  唯一的竅門
[00:27:18.040 --> 00:27:21.320]  所以我們全部都是憑着信心去做的
[00:27:21.320 --> 00:27:23.200]  作爲父母
[00:27:23.200 --> 00:27:24.880]  我很怕
[00:27:24.880 --> 00:27:26.040]  很怕我兒子
[00:27:26.040 --> 00:27:28.320]  我答應了我兒子買東西
[00:27:28.320 --> 00:27:30.320]  他問我很多次
[00:27:30.320 --> 00:27:32.160]  但是他問我很多次
[00:27:32.160 --> 00:27:33.040]  我都會說
[00:27:33.040 --> 00:27:34.160]  你不要煩啊
[00:27:34.160 --> 00:27:34.720]  你再問我
[00:27:34.720 --> 00:27:35.600]  你不是我兒子
[00:27:35.600 --> 00:27:36.560]  會不會這樣
[00:27:36.560 --> 00:27:38.040]  當然不會啦
[00:27:38.040 --> 00:27:38.960]  你問多幾次
[00:27:38.960 --> 00:27:40.280]  是啦 行了
[00:27:40.280 --> 00:27:41.600]  爹地知道了
[00:27:41.600 --> 00:27:42.800]  爹地會買給你的
[00:27:42.800 --> 00:27:44.400]  買division嘛 我知道
[00:27:44.400 --> 00:27:46.520]  我一會兒完成崇拜就買給你
[00:27:46.520 --> 00:27:48.680]  一起打吧
[00:27:48.680 --> 00:27:50.000]  答應了
[00:27:50.000 --> 00:27:51.080]  是會做
[00:27:51.080 --> 00:27:53.880]  但是肉身的父母有時候答應了
[00:27:53.880 --> 00:27:55.520]  都會忘記的
[00:27:55.520 --> 00:27:57.000]  是吧 都會忘記
[00:27:57.000 --> 00:27:59.800]  但是我們所信的耶穌基督
[00:27:59.800 --> 00:28:01.760]  我們所信的這位父神
[00:28:01.760 --> 00:28:03.520]  他是創造天地的主
[00:28:03.520 --> 00:28:05.320]  他不會食鹽的
[00:28:05.320 --> 00:28:06.360]  不是食鹽
[00:28:06.360 --> 00:28:06.920]  是食鹽
[00:28:06.920 --> 00:28:08.760]  就是不會不守約
[00:28:08.760 --> 00:28:10.720]  所以將我們的生命
[00:28:10.720 --> 00:28:13.200]  我們人生的ABC
[00:28:13.200 --> 00:28:15.200]  交在主的手中
[00:28:15.200 --> 00:28:17.800]  我們信就得救
[00:28:17.800 --> 00:28:19.600]  接下來
[00:28:19.600 --> 00:28:21.240]  一會兒分組的時間
[00:28:21.240 --> 00:28:24.280]  就可以討論那張powerpoint ABC
[00:28:24.280 --> 00:28:26.240]  你有沒有承認你自己的罪
[00:28:26.240 --> 00:28:28.920]  是沒有辦法自己清除的呢
[00:28:28.920 --> 00:28:29.720]  你知不知道
[00:28:29.720 --> 00:28:31.440]  其實無論大罪還是小罪
[00:28:31.440 --> 00:28:34.280]  在神的眼中都是一視同仁呢
