
[00:00:00.000 --> 00:00:05.360]  (主持人:有人這樣說,不同的人對生命有不同的理解和描述)
[00:19:19.480 --> 00:19:22.600]  (主持人:但不代表我有智慧令到教會增長)
[00:19:22.600 --> 00:19:25.120]  (主持人:但不代表我有智慧可以讓教會增長)
[00:19:25.120 --> 00:19:28.680]  (主持人:或者我不代表我有智慧激勵弟妹)
[00:19:28.680 --> 00:19:31.240]  (主持人:去實踐我理解的教會增長知識)
[00:19:31.240 --> 00:19:34.320]  (主持人:或者不代表我有智慧來激勵弟兄姊妹)
[00:19:34.320 --> 00:19:35.960]  (主持人:來實踐我所擁有的知識)
[00:19:35.960 --> 00:19:38.800]  (主持人:《真言》裏面也這樣說)
[00:19:38.800 --> 00:19:41.920]  (主持人:他說敬畏耶和華是智慧的開端)
[00:19:41.920 --> 00:19:45.800]  (主持人:認識智聖者便是聰明)
[00:19:45.800 --> 00:19:49.760]  (主持人:人為何不肯來到上帝的面前呢?)
[00:19:49.760 --> 00:19:54.880]  (主持人:為何不在上帝的面前承認自己的無知呢?)
[00:19:54.880 --> 00:19:59.920]  (主持人:因為我們驕傲和自我忠心)
[00:19:59.920 --> 00:20:04.880]  (主持人:我們每次都用自己的方法去碰到焦頭爛額)
[00:20:04.880 --> 00:20:09.400]  (主持人:就好像路加夫人裏面的浪子一樣)
[00:20:09.400 --> 00:20:13.800]  (主持人:走投無路我們才懂得迴轉)
[00:20:13.800 --> 00:20:15.840]  (主持人:走投無路我們才懂得迴轉)
[00:20:15.840 --> 00:20:19.320]  (主持人:第二個去求智慧的方法就是要祈求)
[00:20:19.320 --> 00:20:22.080]  (主持人:第二個求智慧的步驟是祈求)
[00:20:22.080 --> 00:20:25.440]  (主持人:這裏說你們中間若有缺少智慧的)
[00:20:25.440 --> 00:20:27.560]  (主持人:這裏說你們中間若有缺少智慧的)
[00:20:27.560 --> 00:20:31.320]  (主持人:你就當求那賜予眾人的主)
[00:20:31.320 --> 00:20:36.200]  (主持人:你就當求那厚賜予眾人的主)
[00:20:36.200 --> 00:20:38.480]  (主持人:我們怎樣可以得到智慧呢?)
[00:20:38.480 --> 00:20:40.160]  (主持人:我們怎樣可以得到智慧呢?)
[00:20:40.160 --> 00:20:45.640]  (主持人:是否通過聽馮牧師講道可以得到智慧呢?)
[00:20:45.640 --> 00:20:47.120]  (主持人:是否通過聽馮牧師講道可以得到智慧呢?) (主持人:或者)
[00:20:47.120 --> 00:20:49.880]  (主持人:是否透過追電視劇得到智慧呢?)
[00:20:49.880 --> 00:20:51.760]  (主持人:是否透過追劇得到智慧呢?)
[00:20:51.760 --> 00:20:52.440]  (主持人:或者)
[00:20:52.440 --> 00:20:53.240]  (主持人:或者)
[00:20:53.240 --> 00:20:55.840]  (主持人:或者好像我一樣喜歡看周星馳的電影)
[00:20:55.840 --> 00:20:56.720]  (主持人:得不得到智慧呢?)
[00:20:56.720 --> 00:20:59.360]  (主持人:或者好像我很喜歡看周星馳的電影)
[00:20:59.360 --> 00:21:00.160]  (主持人:得不得到智慧呢?)
[00:21:00.160 --> 00:21:01.080]  (主持人:或者)
[00:21:01.080 --> 00:21:01.720]  (主持人:或者)
[00:21:10.160 --> 00:21:11.560]  (主持人:如果有一天神和你說)
[00:21:11.560 --> 00:21:13.000]  (主持人:如果有一天神和你說)
[00:21:13.000 --> 00:21:14.720]  (主持人:我可以滿足你一個願望)
[00:21:14.720 --> 00:21:15.920]  (主持人:我可以滿足你一個願望)
[00:21:15.920 --> 00:21:18.480]  (主持人:你可以得到世界上任何一樣的東西)
[00:21:18.480 --> 00:21:20.520]  (主持人:你可以得到世界上任何一樣東西)
[00:21:20.520 --> 00:21:23.800]  (主持人:如果在你得到一個這麼難得的黃金機會)
[00:21:23.800 --> 00:21:26.120]  (主持人:如果你得到這麼一個難得的黃金機會)
[00:21:26.120 --> 00:21:26.840]  (主持人:你在)
[00:21:26.840 --> 00:21:28.920]  (主持人:你想祈求什麼呢?)
[00:21:28.920 --> 00:21:30.920]  (主持人:那你想求些什麼呢?)
[00:21:30.920 --> 00:21:32.320]  (主持人:上帝不會說謊)
[00:21:32.320 --> 00:21:33.320]  (主持人:給你一個應許)
[00:21:33.320 --> 00:21:34.520]  (主持人:你想求什麼)
[00:21:34.520 --> 00:21:40.920]  (主持人:上帝不會說謊,給你一個應許,你想求什麼)
[00:21:40.920 --> 00:21:42.200]  (主持人:祂都會答應你)
[00:21:42.200 --> 00:21:44.080]  (主持人:祂都會答應你)
[00:21:44.080 --> 00:21:47.000]  (主持人:在聖經裏面曾經出現一個這樣的機會)
[00:21:47.000 --> 00:21:48.880]  (主持人:在聖經裏面曾經出現這樣的機會)
[00:21:48.880 --> 00:21:51.440]  (主持人:在舊約聖經裏面神對所羅門說)
[00:21:51.440 --> 00:21:53.760]  (主持人:在舊約聖經裏神對所羅門說)
[00:21:53.760 --> 00:21:55.280]  (主持人:祂說你是以色列的王)
[00:21:55.280 --> 00:21:56.280]  (主持人:你是以色列的王)
[00:21:56.280 --> 00:21:57.680]  (主持人:我准許你一個願望)
[00:21:57.680 --> 00:21:59.040]  (主持人:我要准許你一個願望)
[00:21:59.040 --> 00:22:05.120]  (主持人:你生命當中最想得到的是什麼,所羅門仔細地考慮了一下)
[00:22:05.120 --> 00:22:06.560]  (主持人:你生命當中最想得到的是什麼,所羅門仔細地考慮了一下)
[00:22:06.560 --> 00:22:07.680]  (主持人:他又對神說)
[00:22:07.680 --> 00:22:08.480]  (主持人:他又對神說)
[00:22:08.480 --> 00:22:11.080]  (主持人:他說我作為領袖,我有很多不足的地方)
[00:22:11.080 --> 00:22:12.600]  (主持人:他說我作為領袖,我有很多不足的地方)
[00:22:12.600 --> 00:22:15.920]  (主持人:我不知道怎樣去管理神交給我的百姓)
[00:22:15.920 --> 00:22:18.360]  (主持人:我不知道怎樣去管理神交給我的百姓)
[00:22:18.360 --> 00:22:20.000]  (主持人:我最想得到的就是智慧)
[00:22:20.000 --> 00:22:21.360]  (主持人:我最想得到的就是智慧)
[00:22:21.360 --> 00:22:29.320]  (主持人:用神的方法去思考,用神的方法去管理我的子民)
[00:22:29.320 --> 00:22:31.960]  (主持人:其實講出這番話的人已經很有智慧了)
[00:22:31.960 --> 00:22:34.680]  (主持人:其實講出這番話的人已經很有智慧了)
[00:22:34.680 --> 00:22:36.760]  (主持人:結果上帝又賜他智慧)
[00:22:36.760 --> 00:22:38.480]  (主持人:結果上帝又賜他智慧)
[00:22:38.480 --> 00:22:42.080]  (主持人:聖經說並賜下很多財富、名望和長壽)
[00:22:42.080 --> 00:22:45.840]  (主持人:聖經還說又賜下了很多財富、名望和長壽)
[00:22:45.840 --> 00:22:47.760]  (主持人:雅各書四章二節這樣說)
[00:22:47.760 --> 00:22:49.320]  (主持人:雅各書四章二節這樣說)
[00:22:49.320 --> 00:22:51.800]  (主持人:它說你們得不著,因為你們不求)
[00:22:51.800 --> 00:22:53.960]  (主持人:它說你們得不著,是因為你們不求)
[00:22:53.960 --> 00:22:57.240]  (主持人:在聖經裏面有超過二十多處的地方提到)
[00:22:57.240 --> 00:22:58.880]  (主持人:只要我們求就能夠得到)
[00:22:58.880 --> 00:23:00.880]  (主持人:在聖經裏面有超過二十多)
[00:23:00.880 --> 00:23:03.920]  (主持人:二十次的地方說到只要你們求就可以得到)
[00:23:03.920 --> 00:23:06.600]  (主持人:在希臘文這個祈求的意思是)
[00:23:06.600 --> 00:23:08.400]  (主持人:在希臘文這句話的意思是)
[00:23:08.400 --> 00:23:10.520]  (主持人:是講不斷祈求)
[00:23:10.520 --> 00:23:12.000]  (主持人:是講不斷祈求)
[00:23:12.000 --> 00:23:14.240]  (主持人:持續、恆切的祈求)
[00:23:14.240 --> 00:23:20.240]  (主持人:不是我們說完自己都不記得)
[00:23:20.240 --> 00:23:22.640]  (主持人:背後那個動力)
[00:23:22.640 --> 00:23:27.240]  (主持人:我們相信上帝會應允合乎祂自己心意的禱告)
[00:23:27.240 --> 00:23:31.840]  (主持人:就是神會應允合乎祂自己心意的禱告)
[00:23:31.840 --> 00:23:34.760]  (主持人:第三個步驟得到智慧呢)
[00:23:34.760 --> 00:23:36.800]  (主持人:第三個得到智慧的步驟呢)
[00:23:36.800 --> 00:23:38.800]  (主持人:是期待)
[00:23:38.800 --> 00:23:39.840]  (主持人:經文裏面這樣說)
[00:23:39.840 --> 00:23:43.640]  (主持人:只要憑著信心求一點不疑惑)
[00:23:43.640 --> 00:23:46.720]  (主持人:經文裏面說只要憑著信心求一點不疑惑)
[00:23:46.720 --> 00:23:49.440]  (主持人:留意聖經文裏面提到不要疑惑)
[00:23:49.440 --> 00:23:51.760]  (主持人:留意聖經裏面提到不要疑惑)
[00:23:51.760 --> 00:23:53.600]  (主持人:我們如果想得到智慧)
[00:23:53.600 --> 00:23:54.840]  (主持人:如果我們想得到智慧)
[00:23:54.840 --> 00:23:57.800]  (主持人:我們首要的就是找到合適對的人)
[00:23:57.800 --> 00:24:00.600]  (主持人:我們首要的就是找到合適對的人)
[00:24:00.600 --> 00:24:02.640]  (主持人:然後用正確的方法)
[00:24:02.640 --> 00:24:04.240]  (主持人:然後用正確的方式)
[00:24:04.240 --> 00:24:07.280]  (主持人:他提到我們要用信心去求)
[00:24:07.280 --> 00:24:09.160]  (主持人:要看到我們要用信心去求)
[00:24:09.160 --> 00:24:16.080]  (主持人:這個禱告是讓我們獲得智慧的關鍵)
[00:24:16.080 --> 00:24:18.880]  (主持人:這個禱告是讓我們獲得智慧的關鍵)
[00:24:18.880 --> 00:24:20.960]  (主持人:我不知道大家有沒有試過這樣的經驗)
[00:24:20.960 --> 00:24:22.440]  (主持人:我不知道大家有沒有試過這樣的經驗)
[00:24:22.440 --> 00:24:24.680]  (主持人:我們剛剛為某件事祈禱完)
[00:24:24.680 --> 00:24:26.480]  (主持人:我們剛剛為某件事禱告完)
[00:24:26.480 --> 00:24:28.680]  (主持人:我們轉身又跟別人這樣說)
[00:24:28.680 --> 00:24:30.360]  (主持人:我們轉身又跟別人這樣說)
[00:24:30.360 --> 00:24:33.520]  (主持人:我都知道不行,不過祈禱買個保險而已)
[00:24:33.520 --> 00:24:36.480]  (主持人:我都知道不行,不過是禱告買個保險)
[00:24:36.480 --> 00:24:41.240]  (主持人:其實是騙自己又騙上帝,因為連你自己都不信)
[00:24:41.240 --> 00:24:42.440]  (主持人:其實是騙自己又騙上帝,因為連你自己都不信)
[00:24:42.440 --> 00:24:45.400]  (主持人:你乾脆不要做那些有口無心的祈禱)
[00:24:45.400 --> 00:24:48.000]  (主持人:你乾脆不要做那些有口無心的祈禱)
[00:24:48.000 --> 00:24:52.760]  (主持人:雅各書在一章七節裏補充)
[00:24:52.760 --> 00:24:54.960]  (主持人:雅各書在一章七節補充)
[00:24:54.960 --> 00:25:00.240]  (主持人:因為那些疑惑的人,就好像海中的波浪)
[00:25:00.240 --> 00:25:02.080]  (主持人:因為那些疑惑的人,就好像海中的波浪)
[00:25:02.080 --> 00:25:04.120]  (主持人:被風吹動翻騰)
[00:25:04.120 --> 00:25:08.440]  (主持人:其實這裏就形容到一些基督徒的信心)
[00:25:08.440 --> 00:25:10.280]  (主持人:其實這裏就形容到一些基督徒的信心)
[00:25:10.280 --> 00:25:13.200]  (主持人:好像在海上漂浮的木頭)
[00:25:13.200 --> 00:25:14.920]  (主持人:好像在海上漂浮的木頭)
[00:25:14.920 --> 00:25:16.280]  (主持人:隨波逐浪)
[00:25:16.280 --> 00:25:17.400]  (主持人:隨波逐流)
[00:25:17.400 --> 00:25:19.720]  (主持人:在白萊書十一章六節亦都這樣說)
[00:25:19.720 --> 00:25:21.200]  (主持人:在白萊書十一章六節亦都這樣說)
[00:25:21.200 --> 00:25:24.000]  (主持人:人非有信不能得到神的喜悅)
[00:25:24.000 --> 00:25:26.080]  (主持人:人非有信就不能得到神的喜悅)
[00:25:26.080 --> 00:25:37.280]  (主持人:因為到神面前來的人必須信有神,且信他賞賜那尋求他的人)
[00:25:37.280 --> 00:25:46.360]  (主持人:重點是必須信,如果你想從神那裏得到任何東西)
[00:25:46.360 --> 00:25:54.720]  (主持人:你要按神的心意去求,並且相信神會應許)
[00:25:54.720 --> 00:25:58.840]  (主持人:但不一定按我們的時間表)
[00:25:58.840 --> 00:26:06.520]  (主持人:雅各講到我們的問題出於優柔寡斷)
[00:26:06.520 --> 00:26:11.840]  (主持人:他提供一個指示,就是我們要求智慧)
[00:26:11.840 --> 00:26:15.800]  (主持人:然後他最後給了我們一個應許)
[00:26:15.800 --> 00:26:20.880]  (主持人:他說上帝必定會賜給我們)
[00:26:20.880 --> 00:26:25.440]  (主持人:剛才我們讀經文讀完又讀)
[00:26:25.440 --> 00:26:29.960]  (主持人:主必賜給他)
[00:26:29.960 --> 00:26:34.680]  (主持人:但在得著的過程裏,我們要注意幾件事情)
[00:26:34.680 --> 00:26:48.600]  (主持人:第一,我們要認定神賜智慧給我們自己做決定)
[00:26:48.600 --> 00:26:57.960]  (主持人:神會賜我們智慧做一些合乎他自己心意明智的選擇)
[00:26:57.960 --> 00:27:09.240]  (主持人:但聖經從來沒有教導我們透過祈禱神為我們做決定)
[00:27:09.240 --> 00:27:17.000]  (主持人:記不記得雅各書講一個邁向成熟的主題)
[00:27:17.000 --> 00:27:21.320]  (主持人:如果每次都是上帝為你做決定)
[00:27:21.320 --> 00:27:24.080]  (主持人:你永遠都不會成熟)
[00:27:24.080 --> 00:27:26.680]  (主持人:我兒子都三十歲了)
[00:27:26.680 --> 00:27:29.400]  (主持人:我每次都跟他做決定)
[00:27:29.400 --> 00:27:33.960]  (主持人:他每次都活在我的陰影之下)
[00:27:33.960 --> 00:27:36.680]  (主持人:所以他要學習成長)
[00:27:36.680 --> 00:27:40.920]  (主持人:他要為他自己的人生做決定)
[00:27:40.920 --> 00:27:46.000]  (主持人:所以很多時候我們聽到一些很真誠的祈禱)
[00:27:46.000 --> 00:27:48.880]  (主持人:好多次我聽到一些基督徒真誠的祈禱)
[00:27:48.880 --> 00:27:52.280]  (主持人:關於這件事我真是不知道自己怎樣做)
[00:27:52.280 --> 00:27:54.120]  (主持人:關於這件事我真是不知道自己怎樣做)
[00:27:54.120 --> 00:27:57.160]  (主持人:所以我就交託給神了)
[00:27:57.160 --> 00:28:00.000]  (主持人:這件事聽起來好像很熟悉)
[00:28:00.000 --> 00:28:02.120]  (主持人:這樣的話聽起來好像很鼠齡)
[00:28:02.120 --> 00:28:04.000]  (主持人:但某個程度都是一種逃避)
[00:28:04.000 --> 00:28:05.560]  (主持人:但某個程度都是一種逃避)
[00:28:05.560 --> 00:28:07.680]  (主持人:我提過很多次)
[00:28:07.680 --> 00:28:11.800]  (主持人:聖經裏面一直都提倡一種神和人合作的方式)
[00:28:11.800 --> 00:28:16.000]  (主持人:聖經裏面一直都提倡一種神和人合作的方式)
[00:28:16.000 --> 00:28:17.200]  (主持人:過紅海的時候)
[00:28:17.200 --> 00:28:18.720]  (主持人:過紅海的時候)
[00:28:18.720 --> 00:28:21.800]  (主持人:神吩咐摩西要伸杖在這個紅海)
[00:28:21.800 --> 00:28:24.240]  (主持人:神吩咐摩西要伸杖過紅海)
[00:28:24.240 --> 00:28:26.040]  (主持人:伸杖的是摩西)
[00:28:26.040 --> 00:28:27.120]  (主持人:伸杖的是摩西)
[00:28:27.120 --> 00:28:29.040]  (主持人:叫紅海分開的是上帝)
[00:28:29.040 --> 00:28:30.760]  (主持人:叫紅海分開的是神)
[00:28:30.760 --> 00:28:36.560]  (主持人:人按耶穌吩咐挪開死去四日拉薩路墳墓的大石)
[00:28:36.560 --> 00:28:41.920]  (主持人:挪開石頭的是人可以做到)
[00:28:41.920 --> 00:28:46.680]  (主持人:但叫拉薩路死裡復活的是耶穌基督)
[00:28:46.680 --> 00:28:50.040]  (主持人:神要我們向祂求智慧)
[00:28:50.040 --> 00:28:52.760]  (主持人:在祂那裏得到智慧之後)
[00:28:52.760 --> 00:28:59.040]  (主持人:其實是按我們自己的處境和理解可以做這個決定)
[00:28:59.040 --> 00:29:03.440]  (主持人:並且按照我們自己的處境和目的去做這個決定)
[00:29:03.440 --> 00:29:09.600]  (主持人:可以做這個決定)
[00:29:09.600 --> 00:29:15.800]  (主持人:第二個就是認定神的智慧只能在話語裏面去吸取)
[00:29:15.800 --> 00:29:20.360]  (主持人:第二就是認定神的智慧只能在祂自己的話語當中汲取)
[00:29:20.360 --> 00:29:21.960]  (主持人:如果我們想獲得智慧)
[00:29:21.960 --> 00:29:23.240]  (主持人:如果我們想獲得智慧)
[00:29:23.240 --> 00:29:25.520]  (主持人:我們除了要求智慧之外)
[00:29:25.520 --> 00:29:27.080]  (主持人:我們除了要求智慧以外)
[00:29:27.080 --> 00:29:29.440]  (主持人:其中一個途徑就是研讀聖經)
[00:29:29.440 --> 00:29:32.240]  (主持人:其中一個途徑就是研讀聖經)
[00:29:32.240 --> 00:29:34.280]  (主持人:如果你信聖經是神的話語)
[00:29:34.280 --> 00:29:36.320]  (主持人:如果你信聖經是神的話語)
[00:29:36.320 --> 00:29:39.880]  (主持人:其實神的智慧就包含在聖經裏面)
[00:29:39.880 --> 00:29:42.200]  (主持人:其實神的智慧就包含在聖經裏面)
[00:29:42.200 --> 00:29:44.640]  (主持人:詩篇119篇105節這樣說)
[00:29:44.640 --> 00:29:50.120]  (主持人:詩篇119章第105節就說)
[00:29:50.120 --> 00:29:53.560]  (主持人:祂說你的話是我腳前的燈是我路上的光)
[00:29:53.560 --> 00:29:56.760]  (主持人:說你的話是我腳前的燈是我路上的光)
[00:29:56.760 --> 00:30:00.120]  (主持人:古代以色列人的社會是沒有今天的電筒的)
[00:30:00.120 --> 00:30:02.520]  (主持人:古代以色列人的社會是沒有今天的電筒的)
[00:30:02.520 --> 00:30:05.240]  (主持人:他們行走夜路的時候怎樣呢?)
[00:30:05.240 --> 00:30:06.720]  (主持人:他們走夜路的時候怎樣呢?)
[00:30:06.720 --> 00:30:09.400]  (主持人:他們就發明了一個很小巧的燈)
[00:30:09.400 --> 00:30:11.360]  (主持人:他們就發明了一種很小巧的燈)
[00:30:11.360 --> 00:30:13.520]  (主持人:就綁在他的腳前面)
[00:30:13.520 --> 00:30:14.520]  (主持人:就綁在腳前面)
[00:30:14.520 --> 00:30:16.040]  (主持人:所以他每踏前一步)
[00:30:16.040 --> 00:30:17.280]  (主持人:每踏出一步)
[00:30:17.280 --> 00:30:19.800]  (主持人:他就大概照到兩三步的距離)
[00:30:19.800 --> 00:30:22.000]  (主持人:這個燈就可以照到兩三步的距離)
[00:30:22.000 --> 00:30:30.120]  (主持人:所以這個燈就指引著一路走前面的路)
[00:30:30.120 --> 00:30:34.400]  (主持人:神的話語可以指引我們)
[00:30:34.400 --> 00:30:40.120]  (主持人:但神的話語不是探射燈或者激光)
[00:30:40.120 --> 00:30:45.440]  (主持人:祂只是讓我們知道每一步我們要走的路)
[00:30:45.440 --> 00:30:49.560]  (主持人:神的話語幫助我們踏出每一步信心的步伐)
[00:30:49.560 --> 00:30:52.040]  (主持人:神的話語幫助我們踏出信心的每一步)
[00:30:52.040 --> 00:30:54.360]  (主持人:為我們每一步賜下智慧)
[00:30:54.360 --> 00:30:56.800]  (主持人:為我們每一步賜下智慧)
[00:30:56.800 --> 00:31:01.680]  (主持人:最後就是認定神的智慧不在乎人的貧富)
[00:31:01.680 --> 00:31:04.800]  (主持人:最後就是認定神的智慧不在乎人的貧富)
[00:31:04.800 --> 00:31:07.280]  (主持人:如果你仔細讀一章九至十一節)
[00:31:07.280 --> 00:31:10.320]  (主持人:如果你仔細讀《雅各書》九到十一節)
[00:31:10.320 --> 00:31:13.560]  (主持人:你會發現這個話題突然間轉了)
[00:31:13.560 --> 00:31:16.160]  (主持人:你會發現這個話題突然間轉了)
[00:31:16.160 --> 00:31:20.280]  (主持人:好像向神求智慧和堅定不移的信心)
[00:31:20.280 --> 00:31:23.040]  (主持人:好像向神求智慧和堅定不移的信心)
[00:31:23.040 --> 00:31:24.520]  (主持人:為什麼轉了一個話題)
[00:31:24.520 --> 00:31:27.560]  (主持人:我們怎樣去面對人生的高低呢?)
[00:31:27.560 --> 00:31:29.560]  (主持人:好像就突然轉到了一個話題)
[00:31:29.560 --> 00:31:32.560]  (主持人:是我們如何面對人生忽然的高低呢?)
[00:31:32.560 --> 00:31:34.880]  (主持人:猶太人和我們基督徒一樣)
[00:31:34.880 --> 00:31:36.360]  (主持人:猶太人和我們基督徒一樣)
[00:31:36.360 --> 00:31:40.960]  (主持人:我們都陷入一種所謂信念裡面)
[00:31:40.960 --> 00:31:44.240]  (主持人:我們都陷在一種所謂信念裡面)
[00:31:44.240 --> 00:31:47.840]  (主持人:就說我們生活美好就是一個蒙恩的生活)
[00:31:47.840 --> 00:31:50.640]  (主持人:就說我們生活美好是一個蒙恩的生活)
[00:31:50.640 --> 00:31:52.080]  (主持人:是得到上帝的祝福)
[00:31:52.080 --> 00:31:53.560]  (主持人:是得到上帝的祝福)
[00:31:53.560 --> 00:31:57.120]  (主持人:生活遇到困難就是來自上帝的教訓)
[00:31:57.120 --> 00:32:00.280]  (主持人:生活遇到困難就是來自上帝的教訓)
[00:32:00.280 --> 00:32:02.480]  (主持人:你看約伯就是這樣)
[00:32:02.480 --> 00:32:04.840]  (主持人:你看約伯就是這樣)
[00:32:04.840 --> 00:32:06.520]  (主持人:他富有的時候)
[00:32:06.520 --> 00:32:07.560]  (主持人:他富有的時候)
[00:32:07.560 --> 00:32:09.320]  (主持人:就認為是上帝的祝福)
[00:32:09.320 --> 00:32:10.680]  (主持人:就認為是上帝的祝福)
[00:32:10.680 --> 00:32:15.280]  (主持人:他遇到困難了,這就是上帝的教訓)
[00:32:15.280 --> 00:32:16.400]  (主持人:他遇到困難了,這就是上帝的教訓)
[00:32:16.400 --> 00:32:19.760]  (主持人:其實這種過分簡單表面的信仰)
[00:32:19.760 --> 00:32:21.800]  (主持人:其實這種過分簡單表面的信仰)
[00:32:21.800 --> 00:32:25.920]  (主持人:將信仰分成好的就是上帝的祝福)
[00:32:25.920 --> 00:32:28.000]  (主持人:將信仰分成好的就是上帝的祝福)
[00:32:28.000 --> 00:32:30.160]  (主持人:不好的就是上帝的教訓)
[00:32:30.160 --> 00:32:31.600]  (主持人:不好的就是上帝的教訓)
[00:32:31.600 --> 00:32:33.120]  (主持人:有時候是有困難的)
[00:32:33.120 --> 00:32:35.400]  (主持人:有時候是有困難的)
[00:32:35.400 --> 00:32:42.200]  (主持人:所以從這段經文雅各想帶出的信息)
[00:32:42.200 --> 00:32:47.200]  (主持人:我們看事物不是看表面那種所謂貧富)
[00:32:47.200 --> 00:32:49.560]  (主持人:我們看事情不是看表面的貧富)
[00:32:49.560 --> 00:32:52.640]  (主持人:是要看那個永恆的屬靈價值的真實)
[00:32:52.640 --> 00:32:57.800]  (主持人:是要看這個永恆價值的屬靈的永恆價值的真實)
[00:32:57.800 --> 00:33:02.720]  (主持人:一個人如果只是用財富來衡量他是否有智慧呢)
[00:33:02.720 --> 00:33:05.760]  (主持人:一個人如果只是用財富來衡量他是否有智慧呢)
[00:33:05.760 --> 00:33:07.120]  (主持人:或者是否蒙恩呢)
[00:33:07.120 --> 00:33:08.120]  (主持人:是否蒙恩呢)
[00:33:08.120 --> 00:33:09.640]  (主持人:其實這個是很表面的)
[00:33:09.640 --> 00:33:11.040]  (主持人:其實這是很表面的)
[00:33:11.040 --> 00:33:15.840]  (主持人:所以當人在那個高處的時候)
[00:33:15.840 --> 00:33:17.480]  (主持人:所以人在這個高處的時候)
[00:33:17.480 --> 00:33:19.200]  (主持人:我們就享受那個掌聲)
[00:33:19.200 --> 00:33:20.960]  (主持人:我們就享受這個掌聲)
[00:33:20.960 --> 00:33:23.040]  (主持人:如果我們人在低谷的時候)
[00:33:23.040 --> 00:33:24.560]  (主持人:如果我們人在低谷的時候)
[00:33:24.560 --> 00:33:26.560]  (主持人:我們就學習去安靜)
[00:33:26.560 --> 00:33:28.360]  (主持人:我們就學習如何安靜)
[00:33:28.360 --> 00:33:33.200]  (主持人:不是用表面的財富來衡量我是否有智慧的人)
[00:33:33.200 --> 00:33:37.480]  (主持人:不是用表面的財富來衡量我是否有智慧的人)
[00:33:37.480 --> 00:33:38.560]  (主持人:所以今天早上)
[00:33:38.560 --> 00:33:39.760]  (主持人:所以今天早上)
[00:33:39.760 --> 00:33:41.320]  (主持人:按雅各書的教導)
[00:33:41.320 --> 00:33:43.200]  (主持人:所以今天早上按雅各書的教導)
[00:33:43.200 --> 00:33:45.560]  (主持人:你想人生的抉擇)
[00:33:45.560 --> 00:33:48.560]  (主持人:是可以做一些明智的抉擇的話呢)
[00:33:48.560 --> 00:33:51.920]  (主持人:你想如果你人生可以做很多明智的抉擇的話呢)
[00:33:51.920 --> 00:33:53.800]  (主持人:你要向上帝求智慧)
[00:33:53.800 --> 00:33:55.600]  (主持人:你要向上帝求智慧)
[00:33:55.600 --> 00:34:00.840]  (主持人:這個智慧是幫助你從神的心意去做很多明智的抉擇)
[00:34:00.840 --> 00:34:02.800]  (主持人:這個智慧可以幫助你)
[00:34:02.800 --> 00:34:05.560]  (主持人:按神的心意可以做很多明智的決策)
[00:34:05.560 --> 00:34:07.120]  (主持人:又有功課要做了)
[00:34:07.120 --> 00:34:08.720]  (主持人:有功課要做了)
[00:34:08.720 --> 00:34:10.640]  (主持人:第一個問題就問一下大家)
[00:34:10.640 --> 00:34:12.080]  (主持人:第一個問題就問大家)
[00:34:12.080 --> 00:34:14.360]  (主持人:你用神的話語檢視一下)
[00:34:14.360 --> 00:34:17.760]  (主持人:你是不是一個優柔寡斷三心兩意的人呢)
[00:34:17.760 --> 00:34:20.000]  (主持人:就是用神的話語檢測一下)
[00:34:20.000 --> 00:34:22.880]  (主持人:你是不是一個優柔寡斷三心兩意的人)
[00:34:22.880 --> 00:34:25.800]  (主持人:下次當你面臨人生的決策的時候)
[00:34:25.800 --> 00:34:27.800]  (主持人:下次你面對人生抉擇的時候)
[00:34:27.800 --> 00:34:29.520]  (主持人:你就按雅各書的教導)
[00:34:29.520 --> 00:34:30.960]  (主持人:你就按雅各書的教導)
[00:34:30.960 --> 00:34:32.320]  (主持人:承認你的需要)
[00:34:32.320 --> 00:34:33.280]  (主持人:承認你的需要)
[00:34:33.280 --> 00:34:34.920]  (主持人:向神祈求智慧)
[00:34:34.920 --> 00:34:36.240]  (主持人:向神祈求智慧)
[00:34:36.240 --> 00:34:38.840]  (主持人:祈求神按祂的心意為你成就)
[00:34:38.840 --> 00:34:41.400]  (主持人:祈求神按祂的心意為你成就)
[00:34:41.400 --> 00:34:45.400]  (主持人:未來這次多一點有三個星期)
[00:34:45.400 --> 00:34:47.360]  (主持人:未來三個星期)
[00:34:47.360 --> 00:34:52.880]  (主持人:大家就三個星期讀雅各書一章十二至十八節應該很簡單)
[00:34:52.880 --> 00:34:56.520]  (主持人:大家就讀雅各書一章十二到十八節應該很簡單)
[00:34:56.520 --> 00:34:59.440]  (主持人:你見我開始引用不同的版本聖經了)
[00:34:59.440 --> 00:35:02.000]  (主持人:可以開始用不同版本聖經)
[00:35:02.000 --> 00:35:04.000]  (主持人:希望大家用不同的版本去讀)
[00:35:04.000 --> 00:35:06.000]  (主持人:希望大家用不同版本來讀)
[00:35:06.000 --> 00:35:07.800]  (主持人:願神給你們有智慧)
[00:35:07.800 --> 00:35:09.360]  (主持人:願神給你們有智慧)
[00:35:09.360 --> 00:35:11.520]  (主持人:可以作人生明智的決策)
[00:35:11.520 --> 00:35:13.520]  (主持人:可以做人生明智的抉擇)
