
[00:00:00.000 --> 00:00:04.000]  在聖經當中我們看見主耶穌就是用葡萄樹跟枝子
[00:19:27.000 --> 00:19:30.000]  不是因為他有一種愛的感覺,
[00:19:30.000 --> 00:19:32.000]  而是一種順從。
[00:19:32.000 --> 00:19:34.000]  所以在克西瑪語裡面,
[00:19:34.000 --> 00:19:35.000]  你看耶穌的禱告,
[00:19:35.000 --> 00:19:39.000]  主啊,若是祢許可,把這杯除去吧。
[00:19:39.000 --> 00:19:41.000]  所以從一個角度來講,
[00:19:41.000 --> 00:19:42.000]  耶穌從肉體來講,
[00:19:42.000 --> 00:19:44.000]  祂也不願意上這個十字架。
[00:19:44.000 --> 00:19:46.000]  但祂卻說一句話,主啊,
[00:19:46.000 --> 00:19:48.000]  但卻不是按照我的旨意,
[00:19:48.000 --> 00:19:50.000]  卻按照主祢的旨意。
[00:19:50.000 --> 00:19:52.000]  你看見愛就是一個選擇。
[00:19:52.000 --> 00:19:55.000]  當耶穌選擇來順從父神的時候,
[00:19:55.000 --> 00:19:59.000]  就好像一個水龍頭的開關被打開一樣,
[00:19:59.000 --> 00:20:03.000]  忽然間神的愛就能被釋放出來,
[00:20:03.000 --> 00:20:06.000]  永留在世人之間。
[00:20:06.000 --> 00:20:09.000]  所以今天無論我們所處的環境是如何,
[00:20:09.000 --> 00:20:15.000]  我們要求神來幫助我們選擇常常要在主的愛裡面。
[00:20:15.000 --> 00:20:17.000]  怎麼樣能夠藏在主的愛裡面?
[00:20:17.000 --> 00:20:21.000]  第一個,你一定要選擇讓神的愛來永留。
[00:20:21.000 --> 00:20:26.000]  跟你們說要選擇讓神的愛永留。
[00:20:26.000 --> 00:20:28.000]  聖經裡面告訴我們說,
[00:20:28.000 --> 00:20:30.000]  我們愛是因為怎麼樣?
[00:20:30.000 --> 00:20:32.000]  神先愛我們。
[00:20:32.000 --> 00:20:35.000]  可見一個人所以能夠愛,
[00:20:35.000 --> 00:20:38.000]  是因為他先被愛嘛。
[00:20:38.000 --> 00:20:41.000]  所以如果我們想要活出愛的生命,
[00:20:41.000 --> 00:20:46.000]  我們一定要選擇先讓神的愛來愛我們,
[00:20:46.000 --> 00:20:51.000]  讓神的愛先來永留在我們生命當中。
[00:20:51.000 --> 00:20:54.000]  今天我看見很多人在他們生命當中,
[00:20:54.000 --> 00:20:57.000]  好像充滿了很多的苦澀,
[00:20:57.000 --> 00:21:00.000]  多少過去的傷害,
[00:21:00.000 --> 00:21:02.000]  多少心裡面的挫折,
[00:21:02.000 --> 00:21:05.000]  常常讓我們心封閉起來,
[00:21:05.000 --> 00:21:08.000]  以致於我們不能夠再去愛。
[00:21:08.000 --> 00:21:12.000]  我們常常躲在自己生命黑暗的角落裡面,
[00:21:12.000 --> 00:21:15.000]  為自己哀傷而流淚。
[00:21:15.000 --> 00:21:17.000]  但弟兄姊妹今天做一個基督徒,
[00:21:17.000 --> 00:21:19.000]  讓我告訴你,
[00:21:19.000 --> 00:21:26.000]  你一定不要容許你自己繼續活在黑暗跟苦澀的裡面。
[00:21:26.000 --> 00:21:31.000]  你一定要讓神的愛開始在你生命當中來永留,
[00:21:31.000 --> 00:21:34.000]  讓神的愛重新來接納你,
[00:21:34.000 --> 00:21:36.000]  讓神的愛重新來擁抱你,
[00:21:36.000 --> 00:21:40.000]  讓神的愛來醫治你一切的創傷。
[00:21:40.000 --> 00:21:42.000]  這就好像你去沙灘一樣,
[00:21:42.000 --> 00:21:43.000]  我常常說,
[00:21:43.000 --> 00:21:45.000]  當你走到沙灘上的時候,
[00:21:45.000 --> 00:21:48.000]  你就看見沙灘上有人在挖沙坑,
[00:21:48.000 --> 00:21:49.000]  有人在堆沙堡,
[00:21:49.000 --> 00:21:51.000]  一片凌亂,
[00:21:51.000 --> 00:21:52.000]  有時候你到沙灘去,
[00:21:52.000 --> 00:21:56.000]  凹凸凸不平的混亂的光景。
[00:21:56.000 --> 00:21:58.000]  多少時候在我們人生的心靈裡面,
[00:21:58.000 --> 00:22:00.000]  不就像一片沙灘一樣,
[00:22:00.000 --> 00:22:05.000]  多少我們過去生活的經驗留下的痕跡,
[00:22:05.000 --> 00:22:08.000]  多少別人在我們的傷害當中留下的痕跡,
[00:22:08.000 --> 00:22:11.000]  好像在我們心靈當中也是凹凸不平,
[00:22:11.000 --> 00:22:15.000]  好像一種混亂無解的情況,
[00:22:15.000 --> 00:22:18.000]  多少時候看我們的心靈不就是這樣嗎?
[00:22:18.000 --> 00:22:22.000]  可是當什麼時候海浪衝上沙灘的時候,
[00:22:22.000 --> 00:22:24.000]  當海浪衝上沙灘,
[00:22:24.000 --> 00:22:28.000]  然後嘩一聲回到大海中的時候,
[00:22:28.000 --> 00:22:31.000]  你看見海浪所經過的地方,
[00:22:31.000 --> 00:22:35.000]  一切的凹凸都變成平坦了。
[00:22:35.000 --> 00:22:38.000]  神的愛就像海浪一樣,
[00:22:38.000 --> 00:22:40.000]  你一定要讓神的愛湧入你的裡面,
[00:22:40.000 --> 00:22:42.000]  讓神的愛來湧流,
[00:22:42.000 --> 00:22:45.000]  你不要再一個人躲在你自己黑暗的角落裡面,
[00:22:45.000 --> 00:22:47.000]  為你自己哀傷,
[00:22:47.000 --> 00:22:49.000]  你不要再將你的心靈封閉起來,
[00:22:49.000 --> 00:22:53.000]  你要讓神的愛先來愛你,
[00:22:53.000 --> 00:22:55.000]  讓神的愛在你生命當中湧流,
[00:22:55.000 --> 00:23:00.000]  你看見神的愛能夠在你生命當中除去一切那種凹凸不平,
[00:23:00.000 --> 00:23:05.000]  能夠將你生命當中一切的混亂跟無解變為平坦。
[00:23:05.000 --> 00:23:06.000]  Hallelujah!
[00:23:06.000 --> 00:23:09.000]  只有神的愛能夠來醫治我們,
[00:23:09.000 --> 00:23:11.000]  不要再封閉你自己,
[00:23:11.000 --> 00:23:15.000]  敞開你自己來到神的面前,Amen!
[00:23:15.000 --> 00:23:18.000]  第二個,你要永遠的選擇去付出,
[00:23:18.000 --> 00:23:21.000]  給你們永遠選擇付出。
[00:23:21.000 --> 00:23:23.000]  為什麼要選擇付出?
[00:23:23.000 --> 00:23:26.000]  因為只有當你選擇付出的時候,
[00:23:26.000 --> 00:23:29.000]  就會有更多的愛能夠湧流進來,
[00:23:29.000 --> 00:23:31.000]  就像一個導管一樣,
[00:23:31.000 --> 00:23:33.000]  當你選擇不去付出的時候,
[00:23:33.000 --> 00:23:35.000]  你的生命就好像被塞住,
[00:23:35.000 --> 00:23:37.000]  神的愛就無法湧流,
[00:23:37.000 --> 00:23:40.000]  可是什麼時候你開始學習去付出,
[00:23:40.000 --> 00:23:42.000]  去愛你身旁周圍的人,
[00:23:42.000 --> 00:23:44.000]  去服事那些需要的神職,
[00:23:44.000 --> 00:23:48.000]  甚至為那逼迫你的人禱告,
[00:23:48.000 --> 00:23:50.000]  怎麼愛你的仇敵,
[00:23:50.000 --> 00:23:53.000]  不是因為你有愛的感覺,一點都不是,
[00:23:53.000 --> 00:23:56.000]  而是來選擇順從神,
[00:23:56.000 --> 00:23:58.000]  愛是一種選擇,
[00:23:58.000 --> 00:24:02.000]  選擇順從神為那逼迫你的人禱告,
[00:24:02.000 --> 00:24:06.000]  什麼時候當你開始學習順從的時候,
[00:24:06.000 --> 00:24:09.000]  你就發現忽然間你的生命裡面,
[00:24:09.000 --> 00:24:11.000]  好像整個開始鬆動了,
[00:24:11.000 --> 00:24:14.000]  以前是僵硬的,以前是剛硬的,
[00:24:14.000 --> 00:24:17.000]  以前是愛沒辦法湧流的,
[00:24:17.000 --> 00:24:19.000]  好像你的心是鎖住的,
[00:24:19.000 --> 00:24:22.000]  可是什麼時候當你開始選擇順服的時候,
[00:24:22.000 --> 00:24:24.000]  當你選擇去付出的時候,
[00:24:24.000 --> 00:24:27.000]  當你選擇為逼迫你人來禱告的時候,
[00:24:27.000 --> 00:24:29.000]  忽然間你的生命開始鬆動了,
[00:24:29.000 --> 00:24:32.000]  神的愛能夠開始湧流,
[00:24:32.000 --> 00:24:34.000]  當然你會說,
[00:24:34.000 --> 00:24:40.000]  那為什麼總是從我先開始那麼倒楣呢?
[00:24:40.000 --> 00:24:42.000]  你不要忘記主怎麼說,
[00:24:42.000 --> 00:24:46.000]  主說師比獸更為有福,
[00:24:46.000 --> 00:24:48.000]  所以不是那麼倒楣,
[00:24:48.000 --> 00:24:50.000]  而是那麼有福,
[00:24:50.000 --> 00:24:52.000]  Hallelujah!
[00:24:52.000 --> 00:24:53.000]  Amen!
[00:24:53.000 --> 00:24:55.000]  事實上當你付出的時候,
[00:24:55.000 --> 00:24:59.000]  你才明白神的愛是何等強闊高深,
[00:24:59.000 --> 00:25:03.000]  當你一個人鎖在你自己的黑暗角落裡的時候,
[00:25:03.000 --> 00:25:05.000]  你是多麼苦澀,
[00:25:05.000 --> 00:25:07.000]  你是多麼孤單,
[00:25:07.000 --> 00:25:11.000]  你根本不明白神的愛是何等的豐富,
[00:25:11.000 --> 00:25:14.000]  很現在就樂意來愛你,
[00:25:14.000 --> 00:25:19.000]  神的愛樂意就在這時候填補你心靈一切的需求,
[00:25:19.000 --> 00:25:21.000]  醫治你一切的創傷,
[00:25:21.000 --> 00:25:23.000]  只有什麼時候你打開你自己,
[00:25:23.000 --> 00:25:25.000]  重新來到神的面前的時候,
[00:25:25.000 --> 00:25:29.000]  真的在選擇來擁抱神的愛的時候,
[00:25:29.000 --> 00:25:32.000]  你才能重新找回失去了自己,
[00:25:32.000 --> 00:25:34.000]  找回到生命的意義,
[00:25:34.000 --> 00:25:36.000]  找回生命的目的,
[00:25:36.000 --> 00:25:37.000]  Amen!
[00:25:37.000 --> 00:25:38.000]  Hallelujah!
[00:25:38.000 --> 00:25:42.000]  今天當我們生活在充滿危機的世代當中,
[00:25:42.000 --> 00:25:46.000]  我告訴你我們的信仰一定要真實了,
[00:25:46.000 --> 00:25:50.000]  因為這個世代你不想再聽我們講什麼大道理,
[00:25:50.000 --> 00:25:54.000]  也不想我們講一大堆什麼教義教條,
[00:25:54.000 --> 00:26:00.000]  他們要看見是我們身上是不是有真實基督生活的見證,
[00:26:00.000 --> 00:26:04.000]  今天無論你說你做了基督多少年,
[00:26:04.000 --> 00:26:06.000]  我請問你在你的生活當中,
[00:26:06.000 --> 00:26:10.000]  你能夠活出基督生命的見證嗎?
[00:26:10.000 --> 00:26:14.000]  如果不能,求主幫助我們,
[00:26:14.000 --> 00:26:17.000]  重新連結在神面前吧!
[00:26:17.000 --> 00:26:21.000]  多少年我們跟神若即若離,
[00:26:21.000 --> 00:26:25.000]  好像是連結,又好像沒有,
[00:26:25.000 --> 00:26:28.000]  那主這句話說你要藏在主的裡面,
[00:26:28.000 --> 00:26:30.000]  藏藏在主的裡面,
[00:26:30.000 --> 00:26:33.000]  藏藏在主的話語裡面,
[00:26:33.000 --> 00:26:35.000]  藏藏在主工作的手中,
[00:26:35.000 --> 00:26:38.000]  藏藏在主的愛裡面,
[00:26:38.000 --> 00:26:40.000]  藏藏在主的愛裡面,
[00:26:40.000 --> 00:26:43.000]  你就能夠經歷神應許的祝福,
[00:26:43.000 --> 00:26:44.000]  我們一起禱告,
[00:26:44.000 --> 00:26:47.000]  親愛的我們再次來到你身上感謝與讚美,
[00:26:47.000 --> 00:26:48.000]  謝謝你,
[00:26:48.000 --> 00:26:50.000]  我們雖然這樣的軟弱,
[00:26:50.000 --> 00:26:53.000]  真的就像個枝子一樣,
[00:26:53.000 --> 00:26:55.000]  枝子若不連結在葡萄樹,
[00:26:55.000 --> 00:26:57.000]  什麼都不能做,
[00:26:57.000 --> 00:26:59.000]  再次幫助我們,
[00:26:59.000 --> 00:27:01.000]  看見我們就是那個枝子,
[00:27:01.000 --> 00:27:04.000]  一個沒有用的枝子,
[00:27:04.000 --> 00:27:08.000]  我們選擇連結在你身上的時候,
[00:27:08.000 --> 00:27:11.000]  忽然間這個枝子就不一樣了,
[00:27:11.000 --> 00:27:14.000]  就開始結出果子來了,
[00:27:14.000 --> 00:27:17.000]  生命的見證就永留了,
[00:27:17.000 --> 00:27:19.000]  不是我們,
[00:27:19.000 --> 00:27:22.000]  乃是你的生命在我們裡面,
[00:27:22.000 --> 00:27:24.000]  今天早上再次幫助我們,
[00:27:24.000 --> 00:27:26.000]  重新迴轉在你面前,
[00:27:26.000 --> 00:27:29.000]  多少年我們若即若離,
[00:27:29.000 --> 00:27:34.000]  但今天讓我們選擇再次迴轉,
[00:27:34.000 --> 00:27:37.000]  與你的生命連結在一起,
[00:27:37.000 --> 00:27:38.000]  好讓你的生命,
[00:27:38.000 --> 00:27:39.000]  你的愛,
[00:27:39.000 --> 00:27:40.000]  你的豐盛,
[00:27:40.000 --> 00:27:43.000]  能夠重新永留在我們生命當中,
[00:27:43.000 --> 00:27:44.000]  感謝禱告,
[00:27:44.000 --> 00:27:46.000]  奉耶穌得勝的名祈求,
[00:27:46.000 --> 00:27:47.000]  Amen!
