
[00:00:00.000 --> 00:00:02.000]  各位警政協會平安
[00:18:35.000 --> 00:18:38.000]  是祂要成就的事情
[00:18:38.000 --> 00:18:41.000]  我想大家去看一看聖經後面
[00:18:41.000 --> 00:18:42.000]  二冊書第六十章
[00:18:42.000 --> 00:18:45.000]  就是這張聖經的後面十幾章
[00:18:45.000 --> 00:18:48.000]  在第六十章二冊書
[00:18:48.000 --> 00:18:51.000]  也是成卷二冊書裡面
[00:18:51.000 --> 00:18:54.000]  很核心的兩三章的經文
[00:18:54.000 --> 00:18:56.000]  六十至六十二章
[00:18:56.000 --> 00:18:59.000]  在聖經裡面第六十章的第二節
[00:18:59.000 --> 00:19:01.000]  就是這樣說
[00:19:01.000 --> 00:19:04.000]  看那黑暗遮蓋大地
[00:19:04.000 --> 00:19:07.000]  幽暗遮蔽萬民
[00:19:07.000 --> 00:19:09.000]  這個是這個世界的情況
[00:19:09.000 --> 00:19:13.000]  但耶和華要升起來照耀你
[00:19:13.000 --> 00:19:17.000]  他的榮耀要彰顯在你身上
[00:19:17.000 --> 00:19:19.000]  然後第四節
[00:19:19.000 --> 00:19:22.000]  你舉目四面觀看吧
[00:19:22.000 --> 00:19:25.000]  眾人都聚集來到你那裡
[00:19:25.000 --> 00:19:28.000]  你的兒子都要從遠方而來
[00:19:28.000 --> 00:19:32.000]  你的女兒都必被懷抱而來
[00:19:32.000 --> 00:19:37.000]  當聖經講述到神的救贖歷史的時候
[00:19:37.000 --> 00:19:41.000]  講到上帝最終要去成就
[00:19:41.000 --> 00:19:44.000]  是讓祂的指紋能夠興起來
[00:19:44.000 --> 00:19:47.000]  祂讓祂的光照耀祂的指紋
[00:19:47.000 --> 00:19:51.000]  這些指紋能夠發出光亮
[00:19:51.000 --> 00:19:53.000]  祂的生命照耀出光彩
[00:19:53.000 --> 00:19:58.000]  吸引了萬民要來尋找祂們
[00:19:58.000 --> 00:20:01.000]  要去問為什麼你們可以有平安
[00:20:01.000 --> 00:20:03.000]  就正如剛才我所講到
[00:20:03.000 --> 00:20:05.000]  在敘利亞的地方
[00:20:05.000 --> 00:20:07.000]  有一些穆斯林的朋友
[00:20:07.000 --> 00:20:09.000]  他們去問那些教徒
[00:20:09.000 --> 00:20:12.000]  為什麼你們還可以有平安
[00:20:12.000 --> 00:20:15.000]  上帝定要作成這件事情
[00:20:15.000 --> 00:20:17.000]  因此當你在讀的時候
[00:20:17.000 --> 00:20:24.000]  一定是講到祂要讓我們成為光照耀這個世界
[00:20:24.000 --> 00:20:26.000]  然後你再讀到60章
[00:20:26.000 --> 00:20:29.000]  這章最後的兩節
[00:20:29.000 --> 00:20:34.000]  在21節
[00:20:34.000 --> 00:20:35.000]  21節說
[00:20:35.000 --> 00:20:38.000]  你的人民都必成為義人
[00:20:38.000 --> 00:20:41.000]  永遠得地為業
[00:20:41.000 --> 00:20:44.000]  他們是我栽種的嫩芽
[00:20:44.000 --> 00:20:46.000]  是我所作的工作
[00:20:46.000 --> 00:20:49.000]  使我得榮耀
[00:20:49.000 --> 00:20:51.000]  然後22節最後一句說話說
[00:20:51.000 --> 00:20:54.000]  我耶和華必按著定期
[00:20:54.000 --> 00:20:58.000]  速速作成這事情
[00:20:58.000 --> 00:21:01.000]  或者未必一定即刻成全
[00:21:01.000 --> 00:21:05.000]  但是也不會拖延多一天
[00:21:05.000 --> 00:21:09.000]  上帝是會速速的成就這件事情
[00:21:09.000 --> 00:21:11.000]  因為我們的盼望
[00:21:11.000 --> 00:21:13.000]  不在我們自己身上
[00:21:13.000 --> 00:21:18.000]  我們的盼望仍然是一位創造天地的上帝
[00:21:18.000 --> 00:21:21.000]  他要更新他的教會
[00:21:21.000 --> 00:21:25.000]  他要將他的兒女從秘魯之地歸回故土
[00:21:25.000 --> 00:21:30.000]  也將他的教會重新更新建立起來
[00:21:30.000 --> 00:21:32.000]  正因為有這份盼望
[00:21:32.000 --> 00:21:34.000]  教徒面對著黑暗的時候
[00:21:34.000 --> 00:21:36.000]  仍然可以不害怕
[00:21:36.000 --> 00:21:38.000]  也因為這份盼望
[00:21:38.000 --> 00:21:41.000]  教徒面對著一些困難的處境
[00:21:41.000 --> 00:21:43.000]  仍然可以放膽
[00:21:43.000 --> 00:21:47.000]  仍然可以緊緊地跟隨神
[00:21:47.000 --> 00:21:49.000]  去侍奉神
[00:21:49.000 --> 00:21:50.000]  所做的事情
[00:21:50.000 --> 00:21:53.000]  知道一定有果效
[00:21:53.000 --> 00:21:55.000]  因為上帝應許了
[00:21:55.000 --> 00:21:58.000]  因為那個結局是你知道的
[00:21:58.000 --> 00:22:02.000]  是你會知道最終的結果是怎樣的
[00:22:02.000 --> 00:22:05.000]  因此你可以在這個過程當中
[00:22:05.000 --> 00:22:08.000]  仍然可以放膽地
[00:22:08.000 --> 00:22:11.000]  一直緊緊地跟隨上帝
[00:22:11.000 --> 00:22:15.000]  我剛才講到世界宣導團體
[00:22:15.000 --> 00:22:17.000]  我聽到很多故事
[00:22:17.000 --> 00:22:19.000]  心裏面很得到激勵
[00:22:19.000 --> 00:22:20.000]  剛才講到敘利亞
[00:22:20.000 --> 00:22:22.000]  另一個國家的一位牧師
[00:22:22.000 --> 00:22:27.000]  一位在古巴來的牧師
[00:22:27.000 --> 00:22:31.000]  大家知道最近古巴經歷了很多變化
[00:22:31.000 --> 00:22:32.000]  這位牧師說
[00:22:32.000 --> 00:22:35.000]  五年之前他們的教會一直祈禱
[00:22:35.000 --> 00:22:37.000]  其實古巴的情況很混亂
[00:22:37.000 --> 00:22:40.000]  很多教會的困難
[00:22:40.000 --> 00:22:42.000]  很多社會政治的問題
[00:22:42.000 --> 00:22:45.000]  但他們突然有一種信心
[00:22:45.000 --> 00:22:47.000]  知道一切都在神的掌管當中
[00:22:47.000 --> 00:22:50.000]  所以不怕他們繼續這樣祈禱
[00:22:50.000 --> 00:22:54.000]  他們又組織了24小時輪流的祈禱會
[00:22:54.000 --> 00:22:57.000]  組織了很多全國的教會
[00:22:57.000 --> 00:22:59.000]  一起投入祈禱
[00:22:59.000 --> 00:23:02.000]  就在五年之前開始這個祈禱
[00:23:02.000 --> 00:23:05.000]  但意想不到當時的宣導會有17間
[00:23:05.000 --> 00:23:08.000]  但到今天五年、六年之後
[00:23:08.000 --> 00:23:11.000]  他們有62間教會
[00:23:11.000 --> 00:23:15.000]  另外有82間福音站
[00:23:15.000 --> 00:23:18.000]  也在他們意想不到的情況下
[00:23:18.000 --> 00:23:23.000]  突然間美國和古巴重新建交
[00:23:23.000 --> 00:23:28.000]  也產生了一種人民對信仰開放的態度
[00:23:28.000 --> 00:23:32.000]  而且福音也重新興旺
[00:23:32.000 --> 00:23:37.000]  上帝對他的教會、對他的子民
[00:23:37.000 --> 00:23:39.000]  是有他的恩惠
[00:23:39.000 --> 00:23:41.000]  他要工作
[00:23:41.000 --> 00:23:43.000]  各位弟兄姊妹
[00:23:43.000 --> 00:23:47.000]  要記得我們的盼望在神那裡
[00:23:47.000 --> 00:23:49.000]  因此不要失去信心
[00:23:49.000 --> 00:23:51.000]  繼續在神的裡面
[00:23:51.000 --> 00:23:55.000]  緊緊地去侍奉祂、跟隨祂
[00:23:55.000 --> 00:23:59.000]  要知道祂永遠是我們的幫助
[00:23:59.000 --> 00:24:00.000]  我們依靠祂
[00:24:00.000 --> 00:24:02.000]  我們一起來祈禱
[00:24:02.000 --> 00:24:10.000]  親愛的主,我們知道
[00:24:10.000 --> 00:24:13.000]  祢能夠在曠野開道路
[00:24:13.000 --> 00:24:15.000]  在沙漠開江河
[00:24:15.000 --> 00:24:18.000]  主,祢不但成就奇妙的事情
[00:24:18.000 --> 00:24:21.000]  祢更加要透過祢自己的子民
[00:24:21.000 --> 00:24:23.000]  彰顯祢自己的榮耀
[00:24:23.000 --> 00:24:25.000]  證明是祢的功臣
[00:24:25.000 --> 00:24:27.000]  主,求祢幫助我們
[00:24:27.000 --> 00:24:30.000]  我們真的帶著祢所賜的信心
[00:24:30.000 --> 00:24:32.000]  透入祢自己的工作裡面
[00:24:32.000 --> 00:24:35.000]  去侍奉祢、去見證祢
[00:24:35.000 --> 00:24:39.000]  雖然我們見到有軟弱、有黑暗的事情
[00:24:39.000 --> 00:24:41.000]  但主,我們心仍然不害怕
[00:24:41.000 --> 00:24:44.000]  因為知道祢必成就這事
[00:24:44.000 --> 00:24:47.000]  因為祢是創造天地的主
[00:24:47.000 --> 00:24:50.000]  祢應許的,祢必成就
[00:24:50.000 --> 00:24:52.000]  聽我們感謝祈禱
[00:24:52.000 --> 00:24:54.000]  奉耶穌名是求
