
[00:00:00.000 --> 00:00:02.960]  各位鼎尖的平安
[00:20:23.320 --> 00:20:27.240]  今天無所謂的淫亂 污穢
[00:20:27.240 --> 00:20:29.360]  不要緊
[00:20:29.360 --> 00:20:30.600]  不是
[00:20:30.600 --> 00:20:32.320]  沒錯 我們有些時候軟弱
[00:20:32.320 --> 00:20:37.240]  我們會靠著神去一步步求神寬恕原諒
[00:20:37.240 --> 00:20:41.400]  但是慣行在邪惡的事上
[00:20:41.400 --> 00:20:45.360]  慣行在貪婪的事情上
[00:20:45.360 --> 00:20:49.200]  聖經就說你們不要誤會
[00:20:49.200 --> 00:20:53.960]  神的震怒必然會臨到他們身上
[00:20:53.960 --> 00:20:56.160]  因此聖經就接著在第七節
[00:20:56.160 --> 00:20:57.520]  五章第七節
[00:20:57.520 --> 00:21:01.760]  「所以不要與他們同流合污」
[00:21:01.760 --> 00:21:03.680]  「你們從前是黑暗的」
[00:21:03.680 --> 00:21:06.320]  「然今在主裡面卻是光明的」
[00:21:06.320 --> 00:21:07.840]  「光明為人」
[00:21:07.840 --> 00:21:12.000]  「行事為人就應當像光明的兒女」
[00:21:12.000 --> 00:21:14.640]  聖經所表述的不單止是說
[00:21:14.640 --> 00:21:16.800]  你做光明的子女
[00:21:16.800 --> 00:21:19.680]  如果你想淑靈一點
[00:21:19.680 --> 00:21:21.440]  你想成熟一點
[00:21:21.440 --> 00:21:23.280]  你做多一點
[00:21:23.280 --> 00:21:26.920]  聖經不是說一種類別的教徒
[00:21:26.920 --> 00:21:32.960]  是說那種必然有的一種生命有的表現
[00:21:32.960 --> 00:21:36.440]  聖經就說你們要做光明的兒女
[00:21:36.440 --> 00:21:37.920]  應當如此
[00:21:37.920 --> 00:21:40.400]  因為以前是黑暗
[00:21:40.400 --> 00:21:42.480]  現在不再是黑暗
[00:21:42.480 --> 00:21:45.560]  你不需要再在那些處境裡面
[00:21:45.560 --> 00:21:47.480]  因為聖靈在我們生命當中
[00:21:47.480 --> 00:21:49.160]  是一路會幫助我們
[00:21:49.160 --> 00:21:50.160]  重要的
[00:21:50.160 --> 00:21:52.080]  然是剛才我們所說的
[00:21:52.080 --> 00:21:54.240]  是馴服神
[00:21:54.240 --> 00:21:59.680]  讓我們人道每一天來行事為人
[00:21:59.680 --> 00:22:01.800]  我曾經提過幾年之前
[00:22:01.800 --> 00:22:04.120]  我在加拿大有一次機會
[00:22:04.120 --> 00:22:05.800]  早上早上起床的時候
[00:22:05.800 --> 00:22:09.240]  突然間發覺外面很嘈雜
[00:22:09.240 --> 00:22:10.160]  我不知道是什麼聲音
[00:22:10.160 --> 00:22:14.200]  好像雀鳥在吵鬧
[00:22:14.200 --> 00:22:16.000]  我打開窗看看
[00:22:16.000 --> 00:22:19.920]  發覺外面的垃圾桶蓋打開了
[00:22:19.920 --> 00:22:27.160]  然後十多隻又大隻黑色的烏鴉
[00:22:27.160 --> 00:22:28.760]  那些烏鴉在垃圾桶上
[00:22:28.760 --> 00:22:31.400]  一路撲食那些垃圾
[00:22:31.400 --> 00:22:33.560]  搶食那些垃圾
[00:22:33.560 --> 00:22:35.360]  嘩 難怪那麼嘈雜
[00:22:35.360 --> 00:22:38.400]  原來烏鴉可以那麼嘈雜
[00:22:38.400 --> 00:22:39.280]  一路看的時候
[00:22:39.280 --> 00:22:43.160]  突然間發覺中黑當中一點白
[00:22:43.160 --> 00:22:45.000]  你猜是什麼呢
[00:22:45.000 --> 00:22:46.960]  是一隻白鴿
[00:22:46.960 --> 00:22:50.160]  看到一隻白鴿在和烏鴉搶食
[00:22:50.160 --> 00:22:52.680]  我當時的心情就想
[00:22:52.680 --> 00:22:54.360]  白鴿啊 白鴿
[00:22:54.360 --> 00:22:56.920]  你不是烏鴉
[00:22:56.920 --> 00:23:01.000]  你不用在這裡搶食
[00:23:01.000 --> 00:23:03.720]  這個圖畫這麼多年我都記得
[00:23:03.720 --> 00:23:05.840]  我久不久都會看
[00:23:05.840 --> 00:23:07.040]  我在心裏想
[00:23:07.040 --> 00:23:09.840]  上帝所創造我們的生命
[00:23:09.840 --> 00:23:12.960]  神給我們的應許是神的兒女
[00:23:12.960 --> 00:23:13.680]  聖經也說
[00:23:13.680 --> 00:23:16.960]  我們有神的聖情在我們生命當中
[00:23:16.960 --> 00:23:19.760]  但是很多的教徒在過程當中
[00:23:19.760 --> 00:23:21.400]  忘記得救之後
[00:23:21.400 --> 00:23:23.760]  繼續過順服的生活
[00:23:23.760 --> 00:23:27.760]  以致好像以為自己是烏鴉
[00:23:27.760 --> 00:23:29.720]  以為自己沒問題
[00:23:29.720 --> 00:23:35.160]  繼續在一種黑暗的狀況當中生活
[00:23:35.160 --> 00:23:38.200]  先說不要誤會
[00:23:38.200 --> 00:23:40.200]  我們在神的面前
[00:23:40.200 --> 00:23:42.120]  我們是光明之子
[00:23:42.120 --> 00:23:46.800]  我們活在神給我們的光明的生命當中
[00:23:46.800 --> 00:23:47.560]  大家再看
[00:23:47.560 --> 00:23:48.760]  我們再看下面的經文
[00:23:48.760 --> 00:23:51.320]  在下面的第五章
[00:23:51.320 --> 00:23:52.920]  第九節
[00:23:52.920 --> 00:23:54.880]  聖經繼續提到
[00:23:54.880 --> 00:23:56.120]  屬神的人
[00:23:56.120 --> 00:23:57.920]  是照耀到黑暗
[00:23:57.920 --> 00:23:59.920]  不單止自己行出光明
[00:23:59.920 --> 00:24:03.840]  他們的生命照耀在黑暗當中
[00:24:03.840 --> 00:24:06.640]  大家看第九節
[00:24:06.640 --> 00:24:08.080]  光明所結的果子
[00:24:08.080 --> 00:24:11.760]  就是一切的良善 公義 誠實
[00:24:11.760 --> 00:24:16.560]  你們要測驗什麼事主所喜悅的
[00:24:16.560 --> 00:24:18.840]  光明的兒女
[00:24:18.840 --> 00:24:24.120]  他們的生活行為不會混亂
[00:24:24.120 --> 00:24:27.280]  因為所行出來的真正的光明行為
[00:24:27.280 --> 00:24:31.200]  是屬於良善 公義和誠實的
[00:24:31.200 --> 00:24:33.000]  誠實也意味著很真實
[00:24:33.000 --> 00:24:35.800]  不虛假的一種生命
[00:24:35.800 --> 00:24:38.760]  這種情況是成為一些果子
[00:24:38.760 --> 00:24:41.240]  是很清楚地結出來
[00:24:41.240 --> 00:24:44.320]  是人可以看到的
[00:24:44.320 --> 00:24:46.000]  但是過程當中
[00:24:46.000 --> 00:24:48.080]  這些人他們很警覺著
[00:24:48.080 --> 00:24:49.720]  就是做一件事情
[00:24:49.720 --> 00:24:53.320]  他們測驗什麼事主所喜悅的
[00:24:53.320 --> 00:24:54.520]  流心神的子兒
[00:24:54.520 --> 00:24:56.000]  在不同的處境裡面
[00:24:56.000 --> 00:24:57.920]  去尋求神給人的引導
[00:24:57.920 --> 00:24:59.240]  知道出於主
[00:24:59.240 --> 00:25:00.600]  他們行出來
[00:25:00.600 --> 00:25:05.320]  而生命的果子就很自然地活出來
[00:25:05.320 --> 00:25:06.920]  我剛才提及一位姐妹
[00:25:06.920 --> 00:25:08.760]  我想說另一位弟兄
[00:25:08.760 --> 00:25:11.160]  這位弟兄他自己有的經歷
[00:25:11.160 --> 00:25:12.080]  不是太相同
[00:25:12.080 --> 00:25:15.720]  不過都是很有一種關係
[00:25:15.720 --> 00:25:19.440]  這位弟兄他本身也在一間公司裡面
[00:25:19.440 --> 00:25:22.440]  他做的是人事部的一個負責
[00:25:22.440 --> 00:25:24.520]  一個經理
[00:25:24.520 --> 00:25:26.800]  公司告訴他知道
[00:25:26.800 --> 00:25:29.960]  我們經濟狀況不好
[00:25:29.960 --> 00:25:33.800]  你負責去裁員
[00:25:33.800 --> 00:25:36.440]  接下來這三個月之內
[00:25:36.440 --> 00:25:39.480]  你裁走幾十個
[00:25:39.480 --> 00:25:41.600]  給了一個數目給他
[00:25:41.600 --> 00:25:44.120]  你負責裁員
[00:25:44.120 --> 00:25:46.760]  這位弟兄覺得很為難
[00:25:46.760 --> 00:25:50.200]  因為他知道很多同事都需要工作
[00:25:50.200 --> 00:25:53.760]  但是他又知道公司有這樣的一個需要
[00:25:53.760 --> 00:25:55.440]  也都好像在商業界裡面
[00:25:55.440 --> 00:25:58.160]  這個是不可以不做的事情
[00:25:58.160 --> 00:25:59.360]  當他一直自己去掙扎
[00:25:59.360 --> 00:26:01.880]  我應不應該辭工不做這件事
[00:26:01.880 --> 00:26:05.160]  又或者我拒絕老闆的要求
[00:26:05.160 --> 00:26:06.280]  在他一直自己
[00:26:06.280 --> 00:26:07.160]  他就祈禱
[00:26:07.160 --> 00:26:08.800]  他尋求神給他引導
[00:26:08.800 --> 00:26:11.520]  知道什麼是神喜悅他做的
[00:26:11.520 --> 00:26:12.360]  在過程當中
[00:26:12.360 --> 00:26:15.000]  他最後知道他要做這件事
[00:26:15.000 --> 00:26:17.120]  但是他再做多一件事情
[00:26:17.120 --> 00:26:19.520]  就是他按照他有的網絡
[00:26:19.520 --> 00:26:22.920]  去聯絡很多不同的相關的公司
[00:26:22.920 --> 00:26:25.920]  問他們有沒有需要這一類的員工
[00:26:25.920 --> 00:26:28.560]  然後做很多的介紹的工作
[00:26:28.560 --> 00:26:30.280]  因此一方面他要裁員
[00:26:30.280 --> 00:26:32.360]  另一方面盡量幫助一些同事
[00:26:32.360 --> 00:26:34.000]  找到一些工作
[00:26:34.000 --> 00:26:38.760]  可以繼續有類似的崗位的一些工作
[00:26:38.760 --> 00:26:40.640]  當然不是所有人都能夠找到
[00:26:40.640 --> 00:26:42.520]  但是神很恩待他
[00:26:42.520 --> 00:26:46.080]  有很多的同事很快就找到新的工作
[00:26:46.080 --> 00:26:49.320]  沒錯他們都有難過要離開這份工作
[00:26:49.320 --> 00:26:50.520]  但是同時體會到
[00:26:50.520 --> 00:26:53.280]  這個上司、這個經理
[00:26:53.280 --> 00:26:55.360]  不是一般的經理
[00:26:55.360 --> 00:26:58.800]  他是真的會為同事考慮
[00:26:58.800 --> 00:27:00.200]  來關心他們
[00:27:00.200 --> 00:27:03.600]  而為他們做一點的工作
[00:27:03.600 --> 00:27:06.080]  很多的基督徒在不同的處境當中
[00:27:06.080 --> 00:27:07.040]  都會問一個問題
[00:27:07.040 --> 00:27:09.080]  我怎麼能夠做神起源
[00:27:09.080 --> 00:27:11.120]  我做的
[00:27:11.120 --> 00:27:13.520]  在美國有一個很特別的調查
[00:27:13.520 --> 00:27:16.880]  有兩位作者他們寫了一本書
[00:27:16.880 --> 00:27:20.360]  這本書叫做《在我們中間的聖徒》
[00:27:20.360 --> 00:27:22.240]  The things among us
[00:27:22.240 --> 00:27:23.160]  他們做了一個調查
[00:27:23.160 --> 00:27:24.360]  就問這些基督徒
[00:27:24.360 --> 00:27:28.240]  有哪些基督徒會踏穩這樣做的
[00:27:28.240 --> 00:27:29.640]  就問什麼問題呢
[00:27:29.640 --> 00:27:31.800]  問他們
[00:27:31.800 --> 00:27:35.680]  你們會不會做一些你不想做的事
[00:27:35.680 --> 00:27:40.040]  只因為你相信這個是神的旨意
[00:27:40.040 --> 00:27:42.440]  很多基督徒就拒絕
[00:27:42.440 --> 00:27:43.560]  不會
[00:27:43.560 --> 00:27:45.840]  但是他們留心到有一群的基督徒
[00:27:45.840 --> 00:27:46.960]  他們是會說
[00:27:46.960 --> 00:27:48.680]  Yes 我們會的
[00:27:48.680 --> 00:27:50.520]  就算覺得不是很想做
[00:27:50.520 --> 00:27:52.400]  但是知道是神的意思
[00:27:52.400 --> 00:27:53.560]  相信是神的旨意
[00:27:53.560 --> 00:27:55.960]  他們就會去做
[00:27:55.960 --> 00:27:59.360]  然後這兩位作者將他們這一群基督徒
[00:27:59.360 --> 00:28:03.280]  跟他們平時的生活行為做一些對比
[00:28:03.280 --> 00:28:07.600]  就發覺他們的生活行為很明顯是不同的
[00:28:07.600 --> 00:28:08.800]  就發覺他們的生活行為
[00:28:08.800 --> 00:28:12.440]  譬如說他們是很願意用時間
[00:28:12.440 --> 00:28:15.600]  是會為幫助別人而付出的
[00:28:15.600 --> 00:28:21.720]  但是其他不是這樣做的基督徒
[00:28:21.720 --> 00:28:25.360]  卻是沒有這樣的行為的表現
[00:28:25.360 --> 00:28:27.080]  一個人當他們真的知道
[00:28:27.080 --> 00:28:29.960]  神的旨意是光明的旨意
[00:28:29.960 --> 00:28:31.880]  聖的道是光明的道
[00:28:31.880 --> 00:28:34.480]  而他們決心去行的時候
[00:28:34.480 --> 00:28:37.720]  就看到那種的分別
[00:28:37.720 --> 00:28:39.960]  而聖經就說他們的光照耀出來
[00:28:39.960 --> 00:28:41.360]  揭出果子
[00:28:41.360 --> 00:28:43.480]  而且你發覺他們的生命
[00:28:43.480 --> 00:28:46.200]  可以將罪惡揭露出來
[00:28:46.200 --> 00:28:48.000]  大家再下去看的時候
[00:28:48.000 --> 00:28:50.560]  在第十一節說
[00:28:50.560 --> 00:28:54.600]  他們不但不會參與那些暗煤無益的事情
[00:28:54.600 --> 00:28:57.440]  而且把它揭露出來
[00:28:57.440 --> 00:28:59.880]  因為他們暗中所作的事
[00:28:59.880 --> 00:29:03.880]  連提起來也是羞恥的事情
[00:29:03.880 --> 00:29:06.480]  一方面自己生命自然的行為
[00:29:06.480 --> 00:29:08.680]  顯出一些黑暗的事情
[00:29:08.680 --> 00:29:14.480]  另一方面他們會將一些惡事揭露出來
[00:29:14.480 --> 00:29:16.480]  我想大家如果有些時候看報紙
[00:29:16.480 --> 00:29:20.680]  看到在香港或者中國內地更多的情況
[00:29:20.680 --> 00:29:21.560]  你一看到那個消息
[00:29:21.560 --> 00:29:24.480]  哇 幸好他們揭露出來
[00:29:24.480 --> 00:29:26.280]  是什麼消息呢?
[00:29:26.280 --> 00:29:28.680]  那些黑心食品
[00:29:28.680 --> 00:29:34.280]  哇 原來那隻豆腐可以是假的
[00:29:34.280 --> 00:29:36.680]  有人將事情揭露出來
[00:29:36.680 --> 00:29:42.280]  其他人不至於陷入那些毒害裏面
[00:29:42.280 --> 00:29:48.080]  在當中 當然這個揭露不是要去定別人的罪
[00:29:48.080 --> 00:29:50.080]  或者去羞辱他們
[00:29:50.080 --> 00:29:52.080]  聖經提到一件事就是
[00:29:52.080 --> 00:29:55.480]  因為這些事情揭露出來的時候
[00:29:55.480 --> 00:29:59.480]  人會看到那種錯誤 那種羞恥
[00:29:59.480 --> 00:30:00.480]  而十三節說
[00:30:00.480 --> 00:30:04.880]  「凡被光揭露的都是顯而易見的
[00:30:04.880 --> 00:30:08.880]  因為一切顯露出來的就是光」
[00:30:08.880 --> 00:30:10.480]  經文的意思是說到
[00:30:10.480 --> 00:30:13.880]  當這些黑暗被光照耀之後
[00:30:13.880 --> 00:30:18.480]  甚至他們變成為光
[00:30:18.480 --> 00:30:19.880]  這些黑暗的事情
[00:30:19.880 --> 00:30:21.680]  有一些人在其中
[00:30:21.680 --> 00:30:23.880]  當他們被光照耀的時候
[00:30:23.880 --> 00:30:26.080]  看到自己裏面的罪
[00:30:26.080 --> 00:30:28.480]  而因此內心願意悔改
[00:30:28.480 --> 00:30:30.880]  轉向光明 轉向上帝
[00:30:30.880 --> 00:30:33.280]  因此好像本來是黑暗的
[00:30:33.280 --> 00:30:37.880]  但是它有機會會成為光
[00:30:37.880 --> 00:30:39.080]  當然我們都知道
[00:30:39.080 --> 00:30:42.280]  實際生活上有一些黑暗
[00:30:42.280 --> 00:30:45.280]  未必因此就變為光
[00:30:45.280 --> 00:30:47.480]  但是能夠幫助他們的
[00:30:47.480 --> 00:30:51.480]  往往是一些真正在過程當中
[00:30:51.480 --> 00:30:56.280]  帶著一份自己行在光明當中的榜樣
[00:30:56.280 --> 00:30:58.280]  而在過程裏面去揭露
[00:30:58.280 --> 00:31:00.880]  而又能夠幫助他們
[00:31:00.880 --> 00:31:04.480]  來真的轉向光明的人
[00:31:04.480 --> 00:31:07.480]  而產生那種對生命的影響
[00:31:07.480 --> 00:31:09.280]  聖經裏講述到
[00:31:09.280 --> 00:31:10.680]  屬神的人
[00:31:10.680 --> 00:31:11.680]  神用我們
[00:31:11.680 --> 00:31:13.280]  不單止我們在生活行為上
[00:31:13.280 --> 00:31:15.080]  活出那種美善
[00:31:15.080 --> 00:31:16.880]  用我們所做的事情
[00:31:16.880 --> 00:31:20.080]  也幫助在黑暗裏面的人
[00:31:20.080 --> 00:31:22.680]  都能夠轉向光明
[00:31:22.680 --> 00:31:25.880]  成為了光
[00:31:25.880 --> 00:31:26.480]  各位弟兄姊妹
[00:31:26.480 --> 00:31:28.480]  當我們這樣看的時候
[00:31:28.480 --> 00:31:30.080]  你就體會到
[00:31:30.080 --> 00:31:31.680]  上帝給我們的恩惠
[00:31:31.680 --> 00:31:34.480]  不單止是我們自己蒙恩
[00:31:34.480 --> 00:31:36.280]  祂要我們真正信服上帝
[00:31:36.280 --> 00:31:37.880]  活出那種生命
[00:31:37.880 --> 00:31:40.080]  而且在過程當中叫別人
[00:31:40.080 --> 00:31:44.880]  都因為我們進入光明裏面
[00:31:44.880 --> 00:31:47.480]  我們今天看完這段經文
[00:31:47.480 --> 00:31:50.080]  各位弟兄姊妹記得
[00:31:50.080 --> 00:31:52.480]  我們是光明之子
[00:31:52.480 --> 00:31:55.680]  我們是差人
[00:31:55.680 --> 00:31:57.480]  我們是被差到這個世界
[00:31:57.480 --> 00:31:59.480]  去活出那種光明
[00:31:59.480 --> 00:32:00.480]  我最後講多一件事情
[00:32:00.480 --> 00:32:01.680]  我停了
[00:32:01.680 --> 00:32:03.480]  我最近留意到一個故事
[00:32:03.480 --> 00:32:05.880]  講到在歐洲早期
[00:32:05.880 --> 00:32:06.680]  在早期的時候
[00:32:06.680 --> 00:32:11.080]  當電力未曾發明的時候
[00:32:11.080 --> 00:32:15.680]  很多街燈用什麼點明的呢?
[00:32:15.680 --> 00:32:17.880]  大家都猜想到
[00:32:17.880 --> 00:32:20.680]  是用煤氣的
[00:32:20.680 --> 00:32:22.680]  當時每一處入黑的時候
[00:32:22.680 --> 00:32:25.080]  有些工人就去所有街頭
[00:32:25.080 --> 00:32:28.680]  逐盞煤氣街燈點著它
[00:32:28.680 --> 00:32:30.080]  這個故事講到一個
[00:32:30.080 --> 00:32:32.680]  點煤氣燈的老人
[00:32:32.680 --> 00:32:35.280]  他的職責就是每晚入夜的時候
[00:32:35.280 --> 00:32:39.280]  就去很多黑暗的街道點燈
[00:32:39.280 --> 00:32:42.880]  講述到當他點著一盞街燈
[00:32:42.880 --> 00:32:47.280]  突然間漆黑的街道光起來
[00:32:47.280 --> 00:32:50.080]  再走前一點點第二盞
[00:32:50.080 --> 00:32:51.880]  又再光起來
[00:32:51.880 --> 00:32:54.280]  他所經過的地方
[00:32:54.280 --> 00:32:58.280]  都變得光明
[00:32:58.280 --> 00:32:58.880]  各位弟兄姊妹
[00:32:58.880 --> 00:33:00.080]  不是我們
[00:33:00.080 --> 00:33:02.480]  但是神在我們生命當中
[00:33:02.480 --> 00:33:05.680]  祂定義要承傳這件事情
[00:33:05.680 --> 00:33:08.480]  讓我們被照進入這個世界裏面
[00:33:08.480 --> 00:33:10.280]  不屬於黑暗
[00:33:10.280 --> 00:33:11.880]  不屬於這個世界
[00:33:11.880 --> 00:33:16.680]  但是讓我們生命可以照耀光明
[00:33:16.680 --> 00:33:20.280]  能夠真正的見證一位的上帝
[00:33:20.280 --> 00:33:21.880]  求神都如此
[00:33:21.880 --> 00:33:23.480]  你都這樣使用我們
[00:33:23.480 --> 00:33:30.480]  我們一起祈禱
[00:33:30.480 --> 00:33:43.480]  點煤為自己禱告
[00:34:01.480 --> 00:34:03.880]  主耶穌我們感謝祢
[00:34:03.880 --> 00:34:07.280]  因為祢的光照進我們的生命中
[00:34:07.280 --> 00:34:09.880]  祢成為了我們生命的光
[00:34:09.880 --> 00:34:13.880]  在雅氣裏面有這個寶貝
[00:34:13.880 --> 00:34:16.880]  主耶穌我們在祢面前都同心禱告
[00:34:16.880 --> 00:34:20.080]  求祢讓我們知道去信服祢
[00:34:20.080 --> 00:34:23.280]  在生活上真的知道進行祢的旨意
[00:34:23.280 --> 00:34:25.680]  去測驗祢的旨意如何
[00:34:25.680 --> 00:34:32.080]  以致我們讓這種生命能夠活然在我們所身處的世界上
[00:34:32.080 --> 00:34:34.080]  主耶穌求祢測驗我們
[00:34:34.080 --> 00:34:35.280]  使用我們
[00:34:35.280 --> 00:34:37.280]  也都去激勵我們的心
[00:34:37.280 --> 00:34:41.880]  能夠活出光明之子的那種生命的實質
[00:34:41.880 --> 00:34:44.080]  主耶穌讓我們可以見證祢
[00:34:44.080 --> 00:34:46.280]  可以榮耀祢的成名
[00:34:46.280 --> 00:34:48.280]  奉耶穌的成名禱告
[00:34:48.280 --> 00:34:49.280]  阿門
