
[00:00:00.000 --> 00:00:03.400]  按照我對「約翰福音」的喜好
[00:31:25.000 --> 00:31:28.000]  換句話說
[00:31:28.000 --> 00:31:32.000]  愛、遵行、謹守是一連串的行動
[00:31:32.000 --> 00:31:38.000]  愛是根本
[00:31:38.000 --> 00:31:44.000]  遵守及謹守是自然的表達
[00:31:48.000 --> 00:31:51.000]  十七節和十六節又做了一個對比
[00:31:51.000 --> 00:31:58.000]  這個對比是和有三個相對的動詞
[00:31:58.000 --> 00:32:04.000]  但可惜全部都是負面的動詞
[00:32:04.000 --> 00:32:07.000]  很可惜全部都是負面的動詞
[00:32:07.000 --> 00:32:09.000]  之前我們提過愛而禍是你的上帝
[00:32:09.000 --> 00:32:13.000]  遵行祂的道
[00:32:13.000 --> 00:32:15.000]  謹守祂的戒命
[00:32:16.000 --> 00:32:18.000]  但在十七節怎麼說呢
[00:32:18.000 --> 00:32:21.000]  他說你心裡偏離
[00:32:21.000 --> 00:32:24.000]  不肯聽從
[00:32:24.000 --> 00:32:27.000]  被勾引去敬拜侍奉別的神
[00:32:27.000 --> 00:32:32.000]  我們把這三個動詞拿出來做一個對比
[00:32:32.000 --> 00:32:37.000]  大家知道什麼是偏離吧
[00:32:37.000 --> 00:32:40.000]  比如說你開車
[00:32:42.000 --> 00:32:46.000]  車兩邊有線規限你要走這兩條線的中間
[00:32:46.000 --> 00:32:55.000]  如果你偏離可能會超出馬路
[00:32:55.000 --> 00:33:02.000]  如果你過了另外對面線就會引起交通意外
[00:33:02.000 --> 00:33:06.000]  不肯聽從
[00:33:06.000 --> 00:33:08.000]  因為他是聽不到
[00:33:08.000 --> 00:33:09.000]  我是聽到
[00:33:09.000 --> 00:33:10.000]  我不想聽
[00:33:11.000 --> 00:33:14.000]  不肯聽從不是聽不到只是不想要遵守的
[00:33:14.000 --> 00:33:16.000]  由偏離到不肯聽
[00:33:16.000 --> 00:33:18.000]  從偏離到不肯聽
[00:33:18.000 --> 00:33:22.000]  就出現一個被勾引去敬拜侍奉別的神
[00:33:22.000 --> 00:33:28.000]  關鍵就落在被勾引這個動詞裡
[00:33:28.000 --> 00:33:36.000]  這個形容一個男女兩性關係一個道德的判斷
[00:33:40.000 --> 00:33:42.000]  或者是一些不道德的行為
[00:33:42.000 --> 00:33:47.000]  某一方用盡千方百計向對方作出引誘
[00:33:47.000 --> 00:33:54.000]  做一些不道德的關係
[00:33:54.000 --> 00:34:01.000]  這裡指的不道德的關係是指以色列人和外邦偶像的聯繫
[00:34:07.000 --> 00:34:11.000]  在舊約裡稱這種叫做宗教上的淫亂
[00:34:11.000 --> 00:34:22.000]  所以你注意偏離聽從被勾引
[00:34:22.000 --> 00:34:30.000]  無論是他主動的去偏離或者不聽
[00:34:30.000 --> 00:34:36.000]  或者是被動的被勾引去
[00:34:38.000 --> 00:34:40.000]  那個關鍵都是離棄上帝
[00:34:40.000 --> 00:34:48.000]  所以十八節就續了一個更重要的警告
[00:34:48.000 --> 00:34:54.000]  以色列人若不遵守神的話
[00:34:54.000 --> 00:34:59.000]  必定在因許地滅亡
[00:34:59.000 --> 00:35:05.000]  留意這個說話是未過約旦河
[00:35:08.000 --> 00:35:10.000]  還沒進入迦南
[00:35:10.000 --> 00:35:13.000]  祂預示到你們將會進入迦南
[00:35:13.000 --> 00:35:19.000]  上帝會履行祂的因許讓你們進入這個因許之地
[00:35:19.000 --> 00:35:24.000]  但是你們進去也必定滅亡
[00:35:24.000 --> 00:35:30.000]  這是一個明明的告訴
[00:35:30.000 --> 00:35:36.000]  鄭重的警告
[00:35:38.000 --> 00:35:41.000]  難怪我們說研究生命記神學
[00:35:41.000 --> 00:35:49.000]  其實是一個在國破家亡之後神學的回憶
[00:35:49.000 --> 00:35:58.000]  改革家馬丁路德提倡
[00:35:58.000 --> 00:36:03.000]  每次講道都要在聖經裡找到律法和福音
[00:36:08.000 --> 00:36:11.000]  律法的意思是提出上帝的公義和教導
[00:36:11.000 --> 00:36:18.000]  提醒弟兄姊妹你要遵行上帝的話
[00:36:18.000 --> 00:36:23.000]  福音是告訴弟兄姊妹
[00:36:23.000 --> 00:36:29.000]  上帝是有恩典有出路的
[00:36:29.000 --> 00:36:34.000]  所以在十九二十節
[00:36:36.000 --> 00:36:40.000]  馬丁路德的經文出現了一個應許
[00:36:40.000 --> 00:36:49.000]  十九節摩西這樣形容
[00:36:49.000 --> 00:36:54.000]  他是呼天搶地的作見證
[00:36:54.000 --> 00:36:59.000]  他在大家的面前去陳明
[00:36:59.000 --> 00:37:04.000]  見證這個字是一個法律的用詞
[00:37:07.000 --> 00:37:09.000]  就像審判一件案件
[00:37:09.000 --> 00:37:12.000]  某一方要召一個證人出庭作見證
[00:37:12.000 --> 00:37:22.000]  換句話說摩西在這裡好像做了一個即將要面對審判之前的證人
[00:37:22.000 --> 00:37:31.000]  你們要做一個生命的抉擇
[00:37:31.000 --> 00:37:34.000]  你選擇跟從上帝
[00:37:36.000 --> 00:37:38.000]  你的人生就是得福
[00:37:38.000 --> 00:37:41.000]  如果你選擇隨從這些外邦的偶像
[00:37:41.000 --> 00:37:46.000]  你就拒絕這個生命
[00:37:46.000 --> 00:37:52.000]  莎士比亞在他筆下有一句名言
[00:37:52.000 --> 00:37:57.000]  他說是生還是死
[00:37:57.000 --> 00:38:01.000]  這是一個問題
[00:38:01.000 --> 00:38:05.000]  所以摩西在這裡說生死禍福
[00:38:07.000 --> 00:38:09.000]  他讓當時的以色列人做一個選擇
[00:38:09.000 --> 00:38:17.000]  然後他告訴以色列人你們要選擇生命
[00:38:17.000 --> 00:38:23.000]  因為二十節說到因為神是你們的生命
[00:38:23.000 --> 00:38:32.000]  舊約學者就指出這段經文一個很重要的觀察
[00:38:37.000 --> 00:38:39.000]  原來我們人不是選擇福分
[00:38:39.000 --> 00:38:45.000]  有很多人我們信耶穌是選擇信耶穌之後的福分
[00:38:45.000 --> 00:38:54.000]  但是他說我們的關鍵是我們選擇神
[00:38:54.000 --> 00:38:59.000]  我們得著這個生命
[00:38:59.000 --> 00:39:03.000]  當我們得著上帝的生命
[00:39:05.000 --> 00:39:07.000]  這個福分自然就會臨到我們
[00:39:07.000 --> 00:39:10.000]  如果我們只要這個福分
[00:39:10.000 --> 00:39:14.000]  我們不要這個福分的源頭上帝
[00:39:14.000 --> 00:39:18.000]  這是一個偏差
[00:39:18.000 --> 00:39:23.000]  所以摩西在整個生命寄臨離世之前
[00:39:23.000 --> 00:39:29.000]  呼天搶地呼喚這些以色列人
[00:39:32.000 --> 00:39:40.000]  他說以色列人要在生跟死禍福之間做一個選擇
[00:39:40.000 --> 00:39:44.000]  他說我把生死禍福成名
[00:39:44.000 --> 00:39:49.000]  在你們當中讓你們做這個選擇
[00:39:49.000 --> 00:39:54.000]  他是希望他們能夠做一個明確的抉擇
[00:39:54.000 --> 00:39:59.000]  他以天地為證
[00:40:01.000 --> 00:40:02.000]  但是表示這個永恆不變
[00:40:02.000 --> 00:40:06.000]  他要求以色列人選擇生命
[00:40:06.000 --> 00:40:11.000]  好承受上帝所賜的福
[00:40:11.000 --> 00:40:15.000]  當然我們讀生命記
[00:40:15.000 --> 00:40:20.000]  或者近日這幾個月我讀先知書
[00:40:20.000 --> 00:40:25.000]  大家知道以色列人作了一個錯誤的選擇
[00:40:28.000 --> 00:40:32.000]  結果就導致整個以色列的歷史
[00:40:32.000 --> 00:40:34.000]  就朝向一個滅亡
[00:40:34.000 --> 00:40:39.000]  有時候我想如果以果推因
[00:40:39.000 --> 00:40:45.000]  以色列人知道他們日後將要被亡在巴比倫裡面
[00:40:45.000 --> 00:40:53.000]  當日摩西這番說話對他們是不是有點警惕性呢
[00:40:59.000 --> 00:41:00.000]  結果他們的選擇
[00:41:00.000 --> 00:41:04.000]  以色列人亡國這個歷史工業
[00:41:04.000 --> 00:41:09.000]  就出現在歷史裡面
[00:41:09.000 --> 00:41:14.000]  這是以色列人進入迦南之前
[00:41:14.000 --> 00:41:20.000]  摩西帶領他們經過曠野
[00:41:20.000 --> 00:41:25.000]  四十年的時間
[00:41:27.000 --> 00:41:29.000]  他向以色列第二代臨別的贈言
[00:41:29.000 --> 00:41:35.000]  成如摩西所言
[00:41:35.000 --> 00:41:38.000]  這話離你們甚近
[00:41:38.000 --> 00:41:43.000]  就在你口中
[00:41:43.000 --> 00:41:45.000]  就在你心裡
[00:41:45.000 --> 00:41:47.000]  使你可以尊崇
[00:41:47.000 --> 00:41:50.000]  親愛的弟兄姊妹
[00:41:50.000 --> 00:41:53.000]  你看重聖言嗎
[00:41:53.000 --> 00:41:56.000]  你尊重聖言嗎
[00:41:58.000 --> 00:42:00.000]  你有好好去讀神的話語嗎
[00:42:00.000 --> 00:42:06.000]  你讀了又清楚明白上帝的心意嗎
[00:42:06.000 --> 00:42:12.000]  我們這兩年一直都在說直根聖言
[00:42:12.000 --> 00:42:18.000]  如果你從來都沒有讀神的話語
[00:42:18.000 --> 00:42:23.000]  我再一次可能用詞要小心一點
[00:42:27.000 --> 00:42:28.000]  當然你不上主學
[00:42:28.000 --> 00:42:30.000]  不代表你沒有讀神的話語
[00:42:30.000 --> 00:42:39.000]  但是如果你連續有這樣的空間
[00:42:39.000 --> 00:42:42.000]  有這樣的機會去認識神的話語
[00:42:42.000 --> 00:42:47.000]  你都錯過的話
[00:42:47.000 --> 00:42:51.000]  還有一樣東西是一個不變的事實
[00:42:51.000 --> 00:42:55.000]  我們教會沒什麼人教聖經
[00:42:57.000 --> 00:43:01.000]  在國語裡面是沒什麼人教聖經
[00:43:01.000 --> 00:43:07.000]  隨著這兩年林Sir在國內
[00:43:07.000 --> 00:43:12.000]  穆斯將要退休了
[00:43:12.000 --> 00:43:15.000]  國語主學基本上沒人教
[00:43:15.000 --> 00:43:20.000]  這個現象不是今天才出現
[00:43:20.000 --> 00:43:26.000]  如果你當今天摩西臨別的贈言
[00:43:28.000 --> 00:43:31.000]  同樣提醒你們
[00:43:31.000 --> 00:43:35.000]  有沒有看重神的話語呢
[00:43:35.000 --> 00:43:38.000]  看重神的話語
[00:43:38.000 --> 00:43:42.000]  是一個生死禍福的選擇
[00:43:42.000 --> 00:43:46.000]  是教會立會的根基
[00:43:46.000 --> 00:43:50.000]  如果我們偏離了上帝的話語
[00:43:52.000 --> 00:43:58.000]  可能有一天我們都會落在一個類似以色列人不幸的光景
[00:43:58.000 --> 00:44:05.000]  這個也是過去幾年
[00:44:05.000 --> 00:44:09.000]  我自己嘗試身體力行做一個示範
[00:44:09.000 --> 00:44:18.000]  提醒大家嚴謹去研讀神的話語
[00:44:22.000 --> 00:44:25.000]  現代已經有太多嚴謹的資料
[00:44:25.000 --> 00:44:31.000]  就算我們書櫃也有一系列的書
[00:44:31.000 --> 00:44:36.000]  網路上也有很多免費的資料
[00:44:36.000 --> 00:44:40.000]  所以我們要認識神的話語
[00:44:40.000 --> 00:44:44.000]  我們要嚴讀神的話語
[00:44:44.000 --> 00:44:47.000]  就像摩西說以色列人一樣
[00:44:50.000 --> 00:44:52.000]  不是要上天下海去拿到
[00:44:52.000 --> 00:44:58.000]  而是你的態度願不願意去研讀跟遵行
[00:44:58.000 --> 00:45:03.000]  我再一次說
[00:45:03.000 --> 00:45:05.000]  一個教會
[00:45:05.000 --> 00:45:08.000]  如果不是用聖言來作為根基
[00:45:08.000 --> 00:45:13.000]  這間還是不是教會呢
[00:45:13.000 --> 00:45:17.000]  如果一間教會裡面的弟兄姊妹
[00:45:20.000 --> 00:45:21.000]  都不看重聖言
[00:45:21.000 --> 00:45:25.000]  這間教會的光景又將會如何呢
[00:45:25.000 --> 00:45:32.000]  摩西是用生死禍福作為一個提醒
[00:45:32.000 --> 00:45:36.000]  我再一次說
[00:45:36.000 --> 00:45:44.000]  以色列人知道離棄上帝的律法的後果是這麼嚴重
[00:45:49.000 --> 00:45:51.000]  我相信他們不會作出這樣的選擇
[00:45:51.000 --> 00:45:55.000]  歷史沒有如果
[00:45:55.000 --> 00:45:58.000]  只有結果
