
[00:00:00.000 --> 00:00:03.880]  由四十個角度看主耶穌去認識祂
[00:19:33.280 --> 00:19:36.160]  是隔幾天才吃一點東西
[00:19:36.160 --> 00:19:37.440]  我不知道
[00:19:37.440 --> 00:19:41.200]  我都試過一段時間
[00:19:41.200 --> 00:19:44.720]  是逢星期二下午那餐不吃
[00:19:44.720 --> 00:19:49.200]  那天就要多用一段時間來祈禱
[00:19:49.200 --> 00:19:50.960]  安靜一下
[00:19:50.960 --> 00:19:54.080]  那天禁食日
[00:19:54.080 --> 00:19:56.240]  無論哪個時間
[00:19:56.240 --> 00:19:57.360]  一想起一件事
[00:19:57.360 --> 00:20:00.160]  就為那天祈禱的主祝福他、幫助他
[00:20:00.160 --> 00:20:01.440]  然後繼續做事
[00:20:01.440 --> 00:20:02.160]  上班當然
[00:20:02.160 --> 00:20:04.080]  一想起主祝福他
[00:20:04.080 --> 00:20:06.000]  又或者多點時間禁食
[00:20:06.000 --> 00:20:07.360]  為哪個人祈禱
[00:20:07.360 --> 00:20:08.480]  是哪件事祈禱
[00:20:08.480 --> 00:20:10.800]  為你未信主的家人祈禱
[00:20:10.800 --> 00:20:12.000]  為你父母祈禱
[00:20:12.000 --> 00:20:13.760]  為某個人禱告
[00:20:13.760 --> 00:20:14.880]  等等這些
[00:20:14.880 --> 00:20:18.240]  你是可以用一天來禁食的
[00:20:18.240 --> 00:20:21.600]  我的禁食很兒戲的
[00:20:21.600 --> 00:20:23.760]  早上吃個勁的早餐
[00:20:23.760 --> 00:20:25.760]  到下午已經不是太餓
[00:20:25.760 --> 00:20:28.880]  然後到晚上又吃一餐勁的
[00:20:28.880 --> 00:20:30.400]  補償一下
[00:20:30.400 --> 00:20:32.400]  所以禁食是不痛苦的
[00:20:32.400 --> 00:20:35.200]  但其實你可以試一下
[00:20:35.200 --> 00:20:36.720]  就是禁食
[00:20:36.720 --> 00:20:38.560]  禁一個早餐、禁一個午餐
[00:20:38.560 --> 00:20:39.680]  晚上吃一餐
[00:20:39.680 --> 00:20:40.880]  是可以的
[00:20:40.880 --> 00:20:43.440]  可以喝東西、喝水
[00:20:43.440 --> 00:20:46.640]  「哎呀,真的不行,我怕會頭暈」
[00:20:46.640 --> 00:20:50.480]  「我的血糖不夠,有些人是不行的」
[00:20:50.480 --> 00:20:54.080]  那就喝一點點咖啡
[00:20:54.080 --> 00:20:56.560]  看看神,有糖的
[00:20:56.560 --> 00:20:58.800]  或者喝一點點蜜糖水
[00:20:58.800 --> 00:21:00.080]  沒有說不行的
[00:21:00.080 --> 00:21:02.080]  你自己適合就可以了
[00:21:02.080 --> 00:21:05.840]  最重要不是用禁食
[00:21:05.840 --> 00:21:09.040]  不是用我不食來取悅上帝
[00:21:09.040 --> 00:21:10.880]  不如用刀刺自己
[00:21:10.880 --> 00:21:12.880]  那就更加好了
[00:21:12.880 --> 00:21:14.160]  那就不用了
[00:21:14.160 --> 00:21:18.320]  不是用禁食痛苦來取悅上帝
[00:21:18.320 --> 00:21:20.560]  「這麼慘啊,我聽你祈禱吧」
[00:21:20.560 --> 00:21:21.600]  不是這樣的
[00:21:21.600 --> 00:21:24.400]  禁食是我好像要鍛鍊自己
[00:21:24.400 --> 00:21:26.560]  好像人家那些功夫的fasting
[00:21:26.560 --> 00:21:28.160]  就是以前打功夫
[00:21:28.160 --> 00:21:29.520]  是要這樣吸一口氣
[00:21:29.520 --> 00:21:32.560]  然後縮小腰,然後扎實它
[00:21:32.560 --> 00:21:34.560]  然後這樣
[00:21:34.560 --> 00:21:38.800]  fasting就是綁緊自己
[00:21:38.800 --> 00:21:41.840]  令自己更有自律
[00:21:41.840 --> 00:21:48.000]  是用專心禱告謙卑來做祈禱的時間
[00:21:48.000 --> 00:21:53.120]  不是用辛苦不吃東西來取悅上帝
[00:21:53.120 --> 00:21:54.640]  不是的,沒有用的
[00:21:54.640 --> 00:21:56.160]  沒有用的
[00:21:56.160 --> 00:22:02.080]  你見到與以利亞鬥法那450個仙尖就是了
[00:22:02.080 --> 00:22:03.360]  沒有用的
[00:22:03.360 --> 00:22:07.280]  不是說用刀刺自己就可以流血的
[00:22:07.280 --> 00:22:09.600]  神聽你祈禱,不會
[00:22:09.600 --> 00:22:13.520]  好,這是他四十晝夜就餓了
[00:22:13.520 --> 00:22:14.720]  有沒有吃東西的?
[00:22:14.720 --> 00:22:16.720]  可能吃一點點
[00:22:16.720 --> 00:22:17.600]  不知道
[00:22:17.600 --> 00:22:18.400]  有什麼吃的?
[00:22:18.400 --> 00:22:19.440]  不知道
[00:22:19.440 --> 00:22:21.440]  那真的沒什麼吃了
[00:22:21.440 --> 00:22:24.400]  因為沒有見到主耶穌禁食四十夜
[00:22:24.400 --> 00:22:26.800]  四十晝夜就趕快揹著背包
[00:22:26.800 --> 00:22:28.560]  六戰隊這麼重的背包
[00:22:28.560 --> 00:22:29.600]  什麼來的?
[00:22:29.600 --> 00:22:31.120]  有乾糧
[00:22:31.120 --> 00:22:34.000]  有乾果
[00:22:34.000 --> 00:22:36.720]  有罐頭沙甸魚
[00:22:36.720 --> 00:22:38.720]  罐頭黃豆
[00:22:38.720 --> 00:22:40.720]  頂一頂
[00:22:40.720 --> 00:22:42.080]  他沒有帶乾糧
[00:22:42.080 --> 00:22:44.080]  沒有說他有帶東西去吃
[00:22:44.080 --> 00:22:48.960]  禁食四十天會餓的
[00:22:48.960 --> 00:22:53.760]  在這裡我就很快和大家去看看禁試探這個詞
[00:22:53.760 --> 00:22:55.360]  受試探
[00:22:55.360 --> 00:22:56.640]  試探
[00:22:56.640 --> 00:22:57.920]  Pirasmos
[00:22:57.920 --> 00:23:00.720]  Pirasmos這個希臘文這個詞
[00:23:00.720 --> 00:23:02.160]  Pirasmos
[00:23:02.160 --> 00:23:06.000]  我認為它起碼有三個意義
[00:23:06.000 --> 00:23:07.440]  第一個試探
[00:23:07.440 --> 00:23:08.960]  Temptation
[00:23:08.960 --> 00:23:10.960]  這個就是魔鬼做的
[00:23:10.960 --> 00:23:12.000]  做什麼呢?
[00:23:12.000 --> 00:23:15.520]  試探是想你死
[00:23:15.520 --> 00:23:17.040]  想你跌倒
[00:23:17.040 --> 00:23:18.000]  哈哈哈哈
[00:23:18.000 --> 00:23:18.880]  跌倒了
[00:23:18.880 --> 00:23:19.840]  得罪神了
[00:23:19.840 --> 00:23:22.080]  你還不死
[00:23:22.080 --> 00:23:25.360]  試探是想你跌倒的
[00:23:25.360 --> 00:23:26.400]  好了
[00:23:26.400 --> 00:23:27.440]  第二個
[00:23:27.440 --> 00:23:29.440]  就是測試
[00:23:29.440 --> 00:23:31.440]  這三個東西是同時出現的
[00:23:31.440 --> 00:23:32.560]  測試考驗
[00:23:32.560 --> 00:23:34.560]  一個Test一個Examination
[00:23:34.560 --> 00:23:37.280]  是同時發生的
[00:23:37.280 --> 00:23:38.560]  譬如你考車
[00:23:38.560 --> 00:23:40.560]  開車了
[00:23:40.560 --> 00:23:42.560]  那些考牌官是很壞的
[00:23:42.560 --> 00:23:44.560]  那個是殺人王
[00:23:44.560 --> 00:23:46.560]  那些考車師傅就說
[00:23:46.560 --> 00:23:47.520]  哎呀真的是
[00:23:47.520 --> 00:23:50.720]  這次排到你剛剛考的那個考官
[00:23:50.720 --> 00:23:51.920]  是殺人王來的
[00:23:51.920 --> 00:23:53.920]  小心一點開
[00:23:53.920 --> 00:23:58.000]  他說他是考牌官來的
[00:23:58.000 --> 00:23:59.680]  他做什麼?
[00:23:59.680 --> 00:24:01.120]  是給Test來的
[00:24:01.120 --> 00:24:03.120]  給Examination來的
[00:24:03.120 --> 00:24:06.000]  測試看你行不行
[00:24:06.000 --> 00:24:07.440]  他想我死
[00:24:07.440 --> 00:24:08.000]  不是的
[00:24:08.000 --> 00:24:09.120]  他只是一個官
[00:24:09.120 --> 00:24:11.120]  就是我照正做
[00:24:11.120 --> 00:24:12.720]  不可以太接近障礙碼
[00:24:12.720 --> 00:24:15.200]  就一個大Tick就可以開回去了
[00:24:15.200 --> 00:24:16.240]  明白嗎?
[00:24:16.240 --> 00:24:17.040]  哇
[00:24:17.040 --> 00:24:18.000]  衝紅燈
[00:24:18.000 --> 00:24:20.000]  一個大Tick就馬上回去了
[00:24:20.000 --> 00:24:21.520]  太貼近路人
[00:24:21.520 --> 00:24:22.320]  一個大Tick
[00:24:22.320 --> 00:24:23.040]  不用開了
[00:24:23.040 --> 00:24:24.560]  回去吧
[00:24:24.560 --> 00:24:26.080]  他會說你想我死嗎?
[00:24:26.080 --> 00:24:27.280]  他不是想你死
[00:24:27.280 --> 00:24:29.280]  他不是Temptation
[00:24:29.280 --> 00:24:30.000]  他明白嗎?
[00:24:30.000 --> 00:24:30.960]  他不是想你死
[00:24:30.960 --> 00:24:34.400]  不過我們會塞爾以為他想我死
[00:24:34.400 --> 00:24:40.560]  他只不過是一個很嚴謹的測試考驗者
[00:24:40.560 --> 00:24:43.120]  是一個考驗來的
[00:24:43.120 --> 00:24:44.640]  最好的考驗就是
[00:24:44.640 --> 00:24:46.560]  不考驗一隻貓的定力
[00:24:46.560 --> 00:24:48.240]  最好就是什麼呢?
[00:24:48.240 --> 00:24:49.920]  給牠一條魚
[00:24:49.920 --> 00:24:52.400]  當然我們說貓喜歡吃魚
[00:24:52.400 --> 00:24:54.640]  其實現在很多貓是不吃魚的
[00:24:54.640 --> 00:24:55.920]  是吃貓糧的
[00:24:55.920 --> 00:24:57.040]  現在狗吃什麼?
[00:24:57.040 --> 00:24:58.240]  是吃狗糧的
[00:24:58.240 --> 00:24:59.840]  不是吃牛肉的
[00:24:59.840 --> 00:25:01.040]  這樣很有趣
[00:25:01.040 --> 00:25:05.200]  給牠測試就測試到牠了
[00:25:05.200 --> 00:25:08.160]  第三樣就是refining
[00:25:08.160 --> 00:25:09.920]  就是試煉牠
[00:25:09.920 --> 00:25:11.120]  煉啊
[00:25:11.120 --> 00:25:12.640]  用火燒牠
[00:25:12.640 --> 00:25:17.680]  燒到牠由鐵變成鋼
[00:25:17.680 --> 00:25:21.200]  燒到牠由金變成晶金
[00:25:21.200 --> 00:25:25.520]  是將那些雜質試了燒了牠
[00:25:25.520 --> 00:25:26.640]  煉啊煉啊
[00:25:26.640 --> 00:25:29.040]  很大力很大隻
[00:25:29.040 --> 00:25:32.400]  我沒有鍛鍊所以受肌肉流失了
[00:25:32.400 --> 00:25:33.840]  站著站不穩
[00:25:33.840 --> 00:25:35.360]  走也搖搖晃晃
[00:25:35.360 --> 00:25:37.120]  站久了也不能動
[00:25:37.120 --> 00:25:40.720]  這些就是要試驗refining
[00:25:40.720 --> 00:25:42.080]  是試煉牠
[00:25:42.080 --> 00:25:43.200]  煉
[00:25:43.200 --> 00:25:45.040]  所以這裡有三個字
[00:25:45.040 --> 00:25:49.520]  都是Pyramus的三個意思
[00:25:49.520 --> 00:25:51.120]  極有可能這三樣東西
[00:25:51.120 --> 00:25:55.440]  是同時發生在一件事上面的
[00:25:55.440 --> 00:25:57.600]  它是一個試探
[00:25:57.600 --> 00:26:00.160]  同時間是一個考驗
[00:26:00.160 --> 00:26:04.000]  同時間是一個鍛鍊
[00:26:04.000 --> 00:26:07.840]  所以試探試驗和試煉
[00:26:07.840 --> 00:26:10.640]  試探試驗和試煉
[00:26:10.640 --> 00:26:13.760]  測試試煉
[00:26:13.760 --> 00:26:17.440]  試探試驗和試煉
[00:26:17.440 --> 00:26:22.160]  這三樣東西同時是可以發生的
[00:26:22.160 --> 00:26:26.400]  當然魔鬼想你跌倒
[00:26:26.400 --> 00:26:28.960]  但是其實神給你一個試驗
[00:26:28.960 --> 00:26:31.280]  這個試驗做完之後是怎樣
[00:26:31.280 --> 00:26:33.280]  是你自己知道
[00:26:33.280 --> 00:26:34.240]  我自己知道
[00:26:34.240 --> 00:26:35.680]  三個不同的
[00:26:35.680 --> 00:26:38.960]  魔鬼給試探是想我們跌倒
[00:26:38.960 --> 00:26:41.120]  這個試驗在我身上
[00:26:41.120 --> 00:26:43.280]  是我看到我自己怎樣
[00:26:43.280 --> 00:26:44.720]  以為自己很厲害跳得很高
[00:26:44.720 --> 00:26:46.960]  原來就是跳不過
[00:26:46.960 --> 00:26:48.720]  以為自己很厲害
[00:26:48.720 --> 00:26:51.760]  試驗了神就知道我行不行
[00:26:51.760 --> 00:26:53.680]  神早就知道你行不行
[00:26:53.680 --> 00:26:56.880]  只不過就是讓你自己知道
[00:26:56.880 --> 00:26:59.440]  這個考驗是怎樣
[00:26:59.440 --> 00:27:02.480]  神特別給的就是要refine
[00:27:02.480 --> 00:27:05.840]  讓你由試煉鍛鍊你
[00:27:05.840 --> 00:27:06.720]  很困難的
[00:27:06.720 --> 00:27:08.640]  看你的定力夠不夠
[00:27:08.640 --> 00:27:10.160]  這三樣東西
[00:27:10.160 --> 00:27:12.160]  好了,我做一個故事
[00:27:12.160 --> 00:27:14.320]  就是有些運動員
[00:27:14.320 --> 00:27:18.000]  哎呀,有沒有搞錯啊教練
[00:27:18.000 --> 00:27:19.600]  每天都這麼強度訓練
[00:27:19.600 --> 00:27:21.200]  怎樣頂得住啊
[00:27:21.200 --> 00:27:23.120]  休息一下行不行啊
[00:27:23.120 --> 00:27:25.040]  這樣就哎呀不行
[00:27:25.040 --> 00:27:26.320]  每天都要練
[00:27:26.320 --> 00:27:28.560]  練練練這樣
[00:27:28.560 --> 00:27:30.480]  除了強度訓練
[00:27:30.480 --> 00:27:32.320]  就是試煉
[00:27:32.320 --> 00:27:33.520]  這麼辛苦
[00:27:33.520 --> 00:27:36.000]  每天都要練都很辛苦的
[00:27:36.000 --> 00:27:38.560]  你知道如果中外體以往練武那些
[00:27:38.560 --> 00:27:41.200]  要扎起馬這樣
[00:27:41.200 --> 00:27:43.360]  坐無影椅這樣
[00:27:43.360 --> 00:27:44.960]  馬達車要這樣開
[00:27:44.960 --> 00:27:46.320]  這樣練要多久
[00:27:46.320 --> 00:27:48.560]  一跌就打你
[00:27:48.560 --> 00:27:50.880]  少林寺那些要這樣
[00:27:50.880 --> 00:27:52.480]  兩隻手打開平衡
[00:27:52.480 --> 00:27:54.000]  拿兩桶水這樣
[00:27:54.000 --> 00:27:56.400]  嘩,從河裡走上去
[00:27:56.400 --> 00:27:58.560]  紙上山下山這樣
[00:27:58.560 --> 00:28:01.760]  兩隻手要打橫這樣伸開的
[00:28:01.760 --> 00:28:04.320]  你的手要很強
[00:28:04.320 --> 00:28:06.160]  穿一些鐵鞋
[00:28:06.160 --> 00:28:08.160]  這樣就讓你脫掉鞋子
[00:28:08.160 --> 00:28:09.040]  一起飛腳
[00:28:09.040 --> 00:28:11.360]  這樣壓力很高
[00:28:11.360 --> 00:28:13.200]  要強度的訓練
[00:28:13.200 --> 00:28:14.960]  喂,鍛鍊來的
[00:28:14.960 --> 00:28:16.480]  不是想我死嗎
[00:28:16.480 --> 00:28:18.560]  大哥,休息一下行不行
[00:28:18.560 --> 00:28:20.320]  要訓練,每天都要
[00:28:20.320 --> 00:28:22.640]  這個是試練
[00:28:22.640 --> 00:28:24.160]  還要參加比賽
[00:28:24.160 --> 00:28:25.680]  還要不停參加比賽
[00:28:25.680 --> 00:28:27.360]  參加比賽做什麼
[00:28:27.360 --> 00:28:31.440]  就是參加比賽讓你知道自己行不行
[00:28:31.440 --> 00:28:32.960]  跳不跳得這麼高
[00:28:32.960 --> 00:28:36.000]  去到比賽以為自己很好打
[00:28:36.000 --> 00:28:37.120]  我們小時候你知道
[00:28:37.120 --> 00:28:38.480]  所有小男孩都這樣
[00:28:38.480 --> 00:28:41.120]  看完電影之後都覺得自己很好打
[00:28:41.120 --> 00:28:43.280]  嘩,很厲害這樣
[00:28:43.280 --> 00:28:44.960]  但是其實一打就知道
[00:28:44.960 --> 00:28:46.560]  原來花拳繡腿那些
[00:28:46.560 --> 00:28:48.640]  這樣一打就死了
[00:28:48.640 --> 00:28:52.960]  誰知道還沒出拳已經中了兩拳躺下了
[00:28:52.960 --> 00:28:55.680]  之後參加一個比賽
[00:28:55.680 --> 00:28:59.040]  比試之後才知道原來自己不行
[00:28:59.040 --> 00:29:01.280]  是自己想象中以為行的
[00:29:01.280 --> 00:29:04.000]  是試驗了讓自己知道
[00:29:04.000 --> 00:29:09.360]  原來我那些花拳繡腿是不行的
[00:29:09.360 --> 00:29:13.360]  好了,又不准人家隨便吃東西
[00:29:13.360 --> 00:29:14.960]  就是要你自律
[00:29:14.960 --> 00:29:18.640]  要你有一個自制的訓練
[00:29:18.640 --> 00:29:20.240]  那是不是有意靠害
[00:29:20.240 --> 00:29:21.840]  不是,他不是靠害你
[00:29:21.840 --> 00:29:23.520]  不過就看到你
[00:29:23.520 --> 00:29:26.480]  當然教練就想你好
[00:29:26.480 --> 00:29:29.360]  但是魔鬼撒旦就不是想你好
[00:29:29.360 --> 00:29:32.560]  不過如果經過魔鬼撒旦
[00:29:32.560 --> 00:29:38.560]  讓你的試探、試驗、試練都過了
[00:29:38.560 --> 00:29:39.840]  就行了
[00:29:39.840 --> 00:29:41.520]  所以這個就真的需要
[00:29:41.520 --> 00:29:45.360]  所以難道教練經常叫你不要練
[00:29:45.360 --> 00:29:47.600]  休息一下,不如又去吃自助餐
[00:29:47.600 --> 00:29:48.960]  吃肥一點
[00:29:48.960 --> 00:29:50.720]  你以為是相撲嗎?
[00:29:50.720 --> 00:29:53.680]  相撲那些是練得很厲害的
[00:29:53.680 --> 00:29:54.560]  那些大隻佬
[00:29:54.560 --> 00:29:55.760]  你不要叫他這樣肥
[00:29:55.760 --> 00:29:56.960]  當然是吃很多東西
[00:29:56.960 --> 00:29:58.640]  他吃很多東西才有這樣的體力
[00:29:58.640 --> 00:30:00.960]  要保持他的重量
[00:30:00.960 --> 00:30:02.480]  其實是很辛苦的
[00:30:02.480 --> 00:30:04.880]  他連吃都是一個訓練
[00:30:04.880 --> 00:30:06.640]  真是可憐,很慘
[00:30:06.640 --> 00:30:13.680]  好了,你看到教練不是要作弄你
[00:30:13.680 --> 00:30:14.800]  他是想你好
[00:30:14.800 --> 00:30:16.720]  如果你遭遇到
[00:30:16.720 --> 00:30:20.160]  將你催去面對撒旦的試探
[00:30:20.160 --> 00:30:21.840]  神娘,你這樣
[00:30:21.840 --> 00:30:23.200]  是想你好
[00:30:23.200 --> 00:30:25.680]  這個是認真的
[00:30:25.680 --> 00:30:30.400]  殺人王的試驗、試探、試練
[00:30:30.400 --> 00:30:32.720]  如果你都頂到
[00:30:32.720 --> 00:30:34.560]  過了,合格
[00:30:34.560 --> 00:30:35.600]  好了,請你記得
[00:30:35.600 --> 00:30:37.840]  好,彼得前書一章第七節
[00:30:37.840 --> 00:30:40.240]  今日的金句
[00:30:40.240 --> 00:30:43.120]  叫你們的信心既被試驗
[00:30:43.120 --> 00:30:47.680]  就比那被火試驗仍能壞的金紙
[00:30:47.680 --> 00:30:50.000]  更顯寶貴
[00:30:50.000 --> 00:30:52.640]  可以在耶穌基督顯現的時候
[00:30:52.640 --> 00:30:55.280]  是得著稱讚榮耀尊貴
[00:30:55.280 --> 00:30:56.240]  一起讀一次
[00:30:56.240 --> 00:30:58.960]  彼得前書一章第七節
[00:30:58.960 --> 00:31:02.720]  叫你們的信心既被試驗
[00:31:02.720 --> 00:31:06.880]  就比那被火試驗仍能壞的金紙
[00:31:06.880 --> 00:31:09.120]  更顯寶貴
[00:31:09.120 --> 00:31:11.440]  可以在耶穌基督顯現的時候
[00:31:11.440 --> 00:31:15.360]  是得著稱讚榮耀尊貴
[00:31:15.360 --> 00:31:20.560]  原來這些試驗是上主給的
[00:31:20.560 --> 00:31:24.320]  不過很多時候這些試驗是交給誰做的?
[00:31:24.320 --> 00:31:27.680]  給容若撒旦去做
[00:31:27.680 --> 00:31:29.680]  這樣就凶險了
[00:31:29.680 --> 00:31:32.080]  因為他真的想你死
[00:31:32.080 --> 00:31:36.720]  是要這樣的考牌官才能考驗到
[00:31:36.720 --> 00:31:38.080]  如果個個都來都好人的
[00:31:38.080 --> 00:31:39.600]  「行行行 合格」
[00:31:39.600 --> 00:31:43.120]  「不行的」「不要緊 又合格」
[00:31:43.120 --> 00:31:46.880]  那你就很差勁了
[00:31:46.880 --> 00:31:51.280]  所以要試驗
[00:31:51.280 --> 00:31:54.080]  被聖靈充滿洗禮之後
[00:31:54.080 --> 00:31:56.640]  主耶穌馬上面對的就是
[00:31:56.640 --> 00:32:02.720]  最要命的試驗者、考牌官
[00:32:02.720 --> 00:32:07.120]  誰知主耶穌特色勝過撒旦的試驗
[00:32:07.120 --> 00:32:09.920]  你們的信心既被試驗
[00:32:09.920 --> 00:32:12.320]  試驗我們的信心
[00:32:12.320 --> 00:32:15.760]  就好像被火燒過仍能壞的金紙
[00:32:15.760 --> 00:32:17.920]  更顯寶貴
[00:32:17.920 --> 00:32:20.000]  在主耶穌顯現的時候
[00:32:20.000 --> 00:32:23.840]  就會得著稱讚榮耀尊貴
[00:32:23.840 --> 00:32:29.440]  讚美上主主耶穌受試探勝過了
[00:32:29.440 --> 00:32:32.080]  我們一起禱告
[00:32:32.080 --> 00:32:36.880]  讚美勝過試探的主耶穌
[00:32:36.880 --> 00:32:41.120]  你和我們一樣是經歷了一個飽受試探
[00:32:41.120 --> 00:32:43.200]  有野獸同在
[00:32:43.200 --> 00:32:45.120]  滿陽危險一間炎熱
[00:32:45.120 --> 00:32:49.520]  夜間寒冷的四十年寒暑
[00:32:49.520 --> 00:32:55.920]  就好像我們的一生一樣
[00:32:55.920 --> 00:33:03.360]  就好像有熱、有凍、有乾、有寒
[00:33:03.360 --> 00:33:05.200]  有野獸攻擊
[00:33:05.200 --> 00:33:07.520]  不過很多次有時知有時不知
[00:33:07.520 --> 00:33:10.560]  不過都總是有天使來侍候
[00:33:10.560 --> 00:33:11.840]  來保護著我們
[00:33:11.840 --> 00:33:14.000]  是你自己的恩典
[00:33:14.000 --> 00:33:15.280]  如果不是你的恩典
[00:33:15.280 --> 00:33:18.160]  我們都無法勝過那些試探
[00:33:18.160 --> 00:33:20.560]  幫助我們沒有信心
[00:33:20.560 --> 00:33:22.640]  在艱苦的人生裏面
[00:33:22.640 --> 00:33:28.000]  知道主其實都經歷了四十個晝夜的試探
[00:33:28.000 --> 00:33:33.520]  那些捱餓、那些困苦、那些困倦、那些孤單
[00:33:33.520 --> 00:33:37.600]  那些寂寞、那些又熱又凍
[00:33:37.600 --> 00:33:44.000]  那些野獸的攻擊完全你都經過了
[00:33:44.000 --> 00:33:46.720]  所以我們今天都相信
[00:33:46.720 --> 00:33:51.200]  來到你這位大祭司受過試探的大祭司面前
[00:33:51.200 --> 00:33:55.120]  你是能夠幫助我們得勝那些試探
[00:33:55.120 --> 00:33:56.320]  得勝那些試煉
[00:33:56.320 --> 00:33:59.200]  在試煉當中給我們滿有喜樂
[00:33:59.200 --> 00:34:03.360]  總之這個試探、試驗、試煉來到的時候
[00:34:03.360 --> 00:34:04.800]  讓我們耿耿於靠
[00:34:04.800 --> 00:34:07.440]  我們靠這個話去得勝
[00:34:07.440 --> 00:34:09.040]  給我們信心堅定
[00:34:09.040 --> 00:34:10.400]  剛才彼得善師都說
[00:34:10.400 --> 00:34:12.800]  試驗我們的信心
[00:34:12.800 --> 00:34:16.000]  幫助我們信心更堅定
[00:34:16.000 --> 00:34:17.680]  加我們力量
[00:34:17.680 --> 00:34:18.640]  幫助我們
[00:34:18.640 --> 00:34:20.800]  主要是祢最清楚我們的處境
[00:34:20.800 --> 00:34:22.400]  知道我們的軟弱
[00:34:22.400 --> 00:34:24.080]  求祢憐憫
[00:34:24.080 --> 00:34:25.600]  求祢遂聽祈禱
[00:34:25.600 --> 00:34:27.200]  奉耶穌名求
[00:34:27.200 --> 00:34:29.200]  阿們
