
[00:00:00.000 --> 00:00:03.600]  我今次的講道 原定是要講《羅馬書》第二講
[00:17:44.600 --> 00:17:45.600]  在耶穌的時代
[00:17:45.600 --> 00:17:47.600]  原來法利塞人
[00:17:47.600 --> 00:17:50.600]  法利塞人是很嚴守律法
[00:17:50.600 --> 00:17:51.600]  很嚴守聖經
[00:17:51.600 --> 00:17:53.600]  他們都是很虔誠的
[00:17:53.600 --> 00:17:57.600]  當時羅馬就將四百個法利塞人處死
[00:17:57.600 --> 00:17:59.600]  釘在十字架上
[00:17:59.600 --> 00:18:03.600]  剛剛有圖的考古學家就發現
[00:18:03.600 --> 00:18:09.600]  有幾十個人被記錄死亡
[00:18:09.600 --> 00:18:13.600]  其中一個釘十字架
[00:18:13.600 --> 00:18:14.600]  其中一個是釘十字架
[00:18:14.600 --> 00:18:16.600]  那些釘是多長多粗
[00:18:16.600 --> 00:18:18.600]  是很殘忍的
[00:18:18.600 --> 00:18:22.600]  直到耶穌被釘十字架之後
[00:18:22.600 --> 00:18:25.600]  胡同都一直遭受迫害
[00:18:25.600 --> 00:18:28.600]  他們分散到不同的地方
[00:18:28.600 --> 00:18:31.600]  公元六十四年
[00:18:31.600 --> 00:18:33.600]  羅馬城大火
[00:18:33.600 --> 00:18:36.600]  尼祿王就將責任嫁禍給基督徒
[00:18:36.600 --> 00:18:39.600]  結果他們遭受更大的迫害
[00:18:39.600 --> 00:18:46.600]  到公元七十年
[00:18:46.600 --> 00:18:50.600]  猶太人反抗羅馬帝國的暴政
[00:18:50.600 --> 00:18:54.600]  結果將軍攻城
[00:18:54.600 --> 00:18:58.600]  聖殿被焚毀
[00:18:58.600 --> 00:18:59.600]  樓下只有一幅牆
[00:18:59.600 --> 00:19:03.600]  如果有去以色列的就知道那幅哭牆
[00:19:03.600 --> 00:19:05.600]  這是政治的情況
[00:19:05.600 --> 00:19:07.600]  其實很多不公義的事情
[00:19:07.600 --> 00:19:09.600]  耶穌的門徒或者猶太人
[00:19:09.600 --> 00:19:11.600]  是受很多欺壓的
[00:19:11.600 --> 00:19:13.600]  不只當時在第一世紀
[00:19:13.600 --> 00:19:17.600]  包括馬太福音時代的受眾
[00:19:17.600 --> 00:19:19.600]  他們是受很多的迫害
[00:19:19.600 --> 00:19:21.600]  他們是遭受很多的患難
[00:19:21.600 --> 00:19:23.600]  他們是被壓迫得很厲害
[00:19:23.600 --> 00:19:25.600]  這些情況我們都可以認識
[00:19:25.600 --> 00:19:28.600]  以色列人從巴比倫回歸後
[00:19:28.600 --> 00:19:30.600]  他們沒有王
[00:19:30.600 --> 00:19:35.600]  外邦人也不希望猶大皇室再抬起頭
[00:19:35.600 --> 00:19:40.600]  所以祭司擔任了很高的權力
[00:19:40.600 --> 00:19:44.600]  祭司和政治差不多分不開
[00:19:44.600 --> 00:19:47.600]  祭司有時都很難保清高
[00:19:47.600 --> 00:19:51.600]  無論是大希律也好
[00:19:51.600 --> 00:19:53.600]  後期的孫兒也好
[00:19:53.600 --> 00:19:58.600]  和大祭司有很多的計謀
[00:19:58.600 --> 00:20:01.600]  為了政治的緣故
[00:20:01.600 --> 00:20:05.600]  有時他們會任意廢除那些大祭司
[00:20:05.600 --> 00:20:09.600]  或者選擇忠心於自己的新的祭司
[00:20:09.600 --> 00:20:12.600]  祭司的質素大家可想而知
[00:20:12.600 --> 00:20:18.600]  究竟有多為這個信仰
[00:20:18.600 --> 00:20:21.600]  無論猶太教或後期的基督教
[00:20:21.600 --> 00:20:26.600]  夏達華研導中心總幹事黃德光先生指出
[00:20:26.600 --> 00:20:31.600]  大祭司甚至可以決定百姓帶來的食物
[00:20:31.600 --> 00:20:33.600]  哪些合格哪些不合格
[00:20:33.600 --> 00:20:35.600]  或者可以說全部都不合格
[00:20:35.600 --> 00:20:38.600]  你們要買我那些的祭司
[00:20:38.600 --> 00:20:39.600]  可以這樣說
[00:20:39.600 --> 00:20:41.600]  它是要做獨市生意
[00:20:41.600 --> 00:20:45.600]  記不記得耶穌曾經潔淨聖殿
[00:20:45.600 --> 00:20:49.600]  潔淨聖殿不可以在聖殿做買賣
[00:20:49.600 --> 00:20:51.600]  我以前真的以為在教會
[00:20:51.600 --> 00:20:52.600]  你不要做任何買賣
[00:20:52.600 --> 00:20:53.600]  結果二賣也不行
[00:20:53.600 --> 00:20:54.600]  其實不是
[00:20:54.600 --> 00:20:57.600]  在聖殿甚至做買賣是必須的
[00:20:57.600 --> 00:21:00.600]  因為從很遠地方來的人
[00:21:00.600 --> 00:21:01.600]  他們不會拖著一隻牛來
[00:21:01.600 --> 00:21:03.600]  他們不會拖著一隻羊來
[00:21:03.600 --> 00:21:05.600]  他們要在那裡買的
[00:21:05.600 --> 00:21:09.600]  甚至錢幣都需要在那裡兌換的
[00:21:09.600 --> 00:21:12.600]  因為凱撒他自稱為王
[00:21:12.600 --> 00:21:14.600]  或者自稱為神
[00:21:14.600 --> 00:21:21.600]  聖殿不可以接受印有凱撒頭像的羅馬貨幣
[00:21:21.600 --> 00:21:26.600]  所以要兌換成為聖殿通用的貨幣
[00:21:26.600 --> 00:21:27.600]  所以本身是可以的
[00:21:27.600 --> 00:21:30.600]  不過為什麼耶穌要說他們
[00:21:30.600 --> 00:21:33.600]  指聖殿成為賊窩呢
[00:21:33.600 --> 00:21:38.600]  因為聖殿已經偏離了萬國禱告的殿
[00:21:38.600 --> 00:21:40.600]  這個原則和這個理念
[00:21:40.600 --> 00:21:46.600]  變成了一個少數權貴和投機做生意的人
[00:21:46.600 --> 00:21:49.600]  在謀取利潤的市集
[00:21:49.600 --> 00:21:52.600]  萬國禱告的殿原來是來自
[00:21:52.600 --> 00:21:55.600]  《耳塞書》第56章1-8節
[00:21:55.600 --> 00:22:00.600]  這裡是說一個公平公義和高舉
[00:22:00.600 --> 00:22:06.600]  要包容普世民族的敬拜場所
[00:22:06.600 --> 00:22:07.600]  五分之二十的人
[00:22:07.600 --> 00:22:11.600]  即外邦人在社會上經濟地位是高的
[00:22:11.600 --> 00:22:13.600]  經濟地位是低的
[00:22:13.600 --> 00:22:15.600]  是健全的或殘疾的
[00:22:15.600 --> 00:22:16.600]  就好像太監一樣
[00:22:16.600 --> 00:22:18.600]  無論什麼人
[00:22:18.600 --> 00:22:21.600]  聖殿都是歡迎他們來祈禱
[00:22:21.600 --> 00:22:22.600]  不單是祈禱
[00:22:22.600 --> 00:22:23.600]  祈禱背後的意思是
[00:22:23.600 --> 00:22:25.600]  歡迎他們來敬拜
[00:22:25.600 --> 00:22:29.600]  這些宗教的領袖和商人
[00:22:29.600 --> 00:22:33.600]  他們合謀獲取利益
[00:22:33.600 --> 00:22:37.600]  忽視了這種公平公義和包容的原則
[00:22:37.600 --> 00:22:40.600]  所以耶穌就責備他們
[00:22:40.600 --> 00:22:41.600]  頂尖的你們想想
[00:22:41.600 --> 00:22:45.600]  就是一個這樣的政治和宗教的環境
[00:22:45.600 --> 00:22:46.600]  是一個黑暗的境況
[00:22:46.600 --> 00:22:48.600]  是一個不公不義的境況
[00:22:48.600 --> 00:22:51.600]  當時的人怎樣去面對呢?
[00:22:51.600 --> 00:22:53.600]  如果你身處在其中
[00:22:53.600 --> 00:22:55.600]  你又怎樣去面對呢?
[00:22:55.600 --> 00:22:58.600]  原來當時的猶太人分為四類人
[00:22:58.600 --> 00:23:01.600]  反映了他們四種態度
[00:23:01.600 --> 00:23:04.600]  我在一篇文章看到一個人這樣的介紹
[00:23:04.600 --> 00:23:06.600]  我覺得挺貼切
[00:23:06.600 --> 00:23:09.600]  不過何況沒有時間
[00:23:09.600 --> 00:23:11.600]  所以我只說這四類人
[00:23:11.600 --> 00:23:12.600]  有薩都該人
[00:23:12.600 --> 00:23:13.600]  有法利塞人
[00:23:13.600 --> 00:23:14.600]  有憤慮黨的人
[00:23:14.600 --> 00:23:16.600]  有愛錫尼人
[00:23:16.600 --> 00:23:18.600]  這個薩都該人
[00:23:18.600 --> 00:23:22.600]  作者就形容他們是又傾又砌的
[00:23:22.600 --> 00:23:25.600]  就是希望大家可以相討的
[00:23:25.600 --> 00:23:28.600]  法利塞人是心奸細作派
[00:23:28.600 --> 00:23:30.600]  他們繼續堅守
[00:23:30.600 --> 00:23:32.600]  猶太人的文化和傳統
[00:23:32.600 --> 00:23:34.600]  還有信仰的核心價值
[00:23:34.600 --> 00:23:37.600]  他們不會推翻羅馬帝國
[00:23:37.600 --> 00:23:40.600]  更加不會用武力抗爭
[00:23:40.600 --> 00:23:42.600]  接著憤慮黨是怎樣呢?
[00:23:42.600 --> 00:23:44.600]  耶穌的門徒是憤慮黨
[00:23:44.600 --> 00:23:47.600]  他們可以這樣說是勇武派
[00:23:47.600 --> 00:23:49.600]  或者全面抗爭派
[00:23:49.600 --> 00:23:52.600]  他們認為猶太人有一個出路
[00:23:52.600 --> 00:23:54.600]  就是一定要武裝自己
[00:23:54.600 --> 00:23:55.600]  要透過軍事力量
[00:23:55.600 --> 00:23:58.600]  將羅馬人趕出巴勒斯坦地
[00:23:58.600 --> 00:24:02.600]  他們才可以有獨立的一天
[00:24:02.600 --> 00:24:04.600]  接著就是愛錫尼派
[00:24:04.600 --> 00:24:07.600]  他們是逃避的
[00:24:07.600 --> 00:24:09.600]  就是一個中派
[00:24:09.600 --> 00:24:10.600]  就將自己抽離
[00:24:10.600 --> 00:24:11.600]  不要理那麼多事
[00:24:11.600 --> 00:24:13.600]  就好像我們今天香港所說的
[00:24:13.600 --> 00:24:14.600]  政教分離
[00:24:14.600 --> 00:24:15.600]  什麼都不要理了
[00:24:15.600 --> 00:24:17.600]  我們做好全方位的工作
[00:24:17.600 --> 00:24:20.600]  我們做好自己教會做的工作就是了
[00:24:20.600 --> 00:24:22.600]  頂替我們今天
[00:24:22.600 --> 00:24:26.600]  當然對一個很不義的社會
[00:24:26.600 --> 00:24:29.600]  甚至可能在宗教上
[00:24:29.600 --> 00:24:32.600]  都出現了很多只顧自己
[00:24:32.600 --> 00:24:37.600]  沒有進行到上帝聖經裏面的教導
[00:24:37.600 --> 00:24:40.600]  特別是怎樣行公義
[00:24:40.600 --> 00:24:41.600]  怎樣好憐憫
[00:24:41.600 --> 00:24:45.600]  怎樣存謙卑的心與上帝同行
[00:24:45.600 --> 00:24:47.600]  作為耶穌的門徒
[00:24:47.600 --> 00:24:49.600]  和第一世紀的信徒
[00:24:49.600 --> 00:24:51.600]  怎樣面對?
[00:24:51.600 --> 00:24:54.600]  綿羊和山羊的比喻
[00:24:54.600 --> 00:24:56.600]  給大家什麼提示?
[00:24:56.600 --> 00:24:58.600]  綿羊和山羊的比喻
[00:24:58.600 --> 00:24:59.600]  不僅給他們提示
[00:24:59.600 --> 00:25:02.600]  也給我們今天提示
[00:25:02.600 --> 00:25:04.600]  我以下用一段時間
[00:25:04.600 --> 00:25:07.600]  來做總結和應用
[00:25:07.600 --> 00:25:09.600]  總結不是三分鐘說完的
[00:25:09.600 --> 00:25:12.600]  都是重點來的
[00:25:12.600 --> 00:25:14.600]  所以有些詳細
[00:25:14.600 --> 00:25:17.600]  希望弟兄姊妹繼續留心
[00:25:17.600 --> 00:25:20.600]  和繼續一起去反思
[00:25:20.600 --> 00:25:21.600]  第一
[00:25:21.600 --> 00:25:23.600]  留意一個用詞
[00:25:23.600 --> 00:25:25.600]  「什麼時候」
[00:25:25.600 --> 00:25:26.600]  在這個比喻裏面
[00:25:26.600 --> 00:25:28.600]  馬太刻意記載
[00:25:28.600 --> 00:25:32.600]  耶穌都用了「什麼時候」這個片語
[00:25:32.600 --> 00:25:35.600]  37、38、39和44節
[00:25:35.600 --> 00:25:36.600]  「什麼時候」
[00:25:36.600 --> 00:25:39.600]  不過耶穌在這裏說
[00:25:39.600 --> 00:25:40.600]  「什麼時候」
[00:25:40.600 --> 00:25:42.600]  不是說人是在什麼時候來
[00:25:42.600 --> 00:25:43.600]  而是說
[00:25:43.600 --> 00:25:44.600]  在比喻裏面
[00:25:44.600 --> 00:25:46.600]  綿羊和山羊或者二人
[00:25:46.600 --> 00:25:50.600]  在什麼時候的行動
[00:25:50.600 --> 00:25:54.600]  他們什麼時候做過義行
[00:25:54.600 --> 00:25:58.600]  或者善行在王的身上
[00:25:58.600 --> 00:26:00.600]  44節和45節
[00:26:00.600 --> 00:26:02.600]  王怎樣回答
[00:26:02.600 --> 00:26:04.600]  「這些事你們記做在
[00:26:04.600 --> 00:26:07.600]  我者弟兄中一個最小的身上
[00:26:07.600 --> 00:26:10.600]  就是做在我身上」
[00:26:10.600 --> 00:26:13.600]  接著那班在左邊的人
[00:26:13.600 --> 00:26:15.600]  耶穌又怎樣說
[00:26:15.600 --> 00:26:17.600]  「這些事你們記不做
[00:26:17.600 --> 00:26:20.600]  在我者弟兄中一個最小的身上
[00:26:20.600 --> 00:26:22.600]  就是做在我身上」
[00:26:22.600 --> 00:26:24.600]  所以
[00:26:24.600 --> 00:26:26.600]  耶穌很想
[00:26:26.600 --> 00:26:27.600]  當時的門徒
[00:26:27.600 --> 00:26:31.600]  還有馬太也很想他們的受眾
[00:26:31.600 --> 00:26:32.600]  明白什麼呢
[00:26:32.600 --> 00:26:36.600]  我們要關注的不是人子什麼時候降臨
[00:26:36.600 --> 00:26:37.600]  什麼時候
[00:26:37.600 --> 00:26:39.600]  不是他什麼時候降臨
[00:26:39.600 --> 00:26:42.600]  而是門徒素常的行動
[00:26:42.600 --> 00:26:44.600]  他們什麼時候的行動
[00:26:44.600 --> 00:26:46.600]  關注的是行動
[00:26:46.600 --> 00:26:50.600]  耶穌在這段很長的中末論
[00:26:50.600 --> 00:26:52.600]  不單是從24章開始
[00:26:52.600 --> 00:26:54.600]  到25章
[00:26:54.600 --> 00:26:57.600]  其實他是很有創意的
[00:26:57.600 --> 00:27:02.600]  去用什麼時候的詞語或者篇語
[00:27:02.600 --> 00:27:07.600]  來讓門徒或者馬太的讀者
[00:27:07.600 --> 00:27:09.600]  甚至我們今天的人
[00:27:09.600 --> 00:27:14.600]  來明白什麼時候是行動
[00:27:14.600 --> 00:27:16.600]  你再留意
[00:27:16.600 --> 00:27:18.600]  那些二人或站在右邊的人
[00:27:18.600 --> 00:27:20.600]  他們不經意
[00:27:20.600 --> 00:27:22.600]  他們不經意
[00:27:22.600 --> 00:27:24.600]  做了那些事
[00:27:24.600 --> 00:27:25.600]  為什麼呢
[00:27:25.600 --> 00:27:27.600]  其實他們沒有刻意去做
[00:27:27.600 --> 00:27:29.600]  他們平時都是這樣的
[00:27:29.600 --> 00:27:31.600]  平時有一個人走過
[00:27:31.600 --> 00:27:32.600]  有需要
[00:27:32.600 --> 00:27:33.600]  就關心他們
[00:27:33.600 --> 00:27:35.600]  或者他們自己走過
[00:27:35.600 --> 00:27:37.600]  見到另一個人有需要
[00:27:37.600 --> 00:27:38.600]  就很關心
[00:27:38.600 --> 00:27:41.600]  是一些很自然的事情
[00:27:41.600 --> 00:27:44.600]  這些是不為意的
[00:27:44.600 --> 00:27:48.600]  不是為了要得獎賞
[00:27:48.600 --> 00:27:50.600]  或者不是得什麼功勞
[00:27:50.600 --> 00:27:52.600]  他們去做
[00:27:52.600 --> 00:27:54.600]  是很自然的
[00:27:54.600 --> 00:27:55.600]  我們也可以想一想
[00:27:55.600 --> 00:27:56.600]  如果我們刻意去做
[00:27:56.600 --> 00:27:57.600]  是不是不對呢
[00:27:57.600 --> 00:27:59.600]  近日有很多人籌集物資
[00:27:59.600 --> 00:28:01.600]  組織派口罩
[00:28:01.600 --> 00:28:04.600]  派防疫用品的活動
[00:28:04.600 --> 00:28:05.600]  是不是不行呢
[00:28:05.600 --> 00:28:06.600]  不是,記住
[00:28:06.600 --> 00:28:07.600]  這裡只是告訴我們
[00:28:07.600 --> 00:28:09.600]  焦點不是我們終日掛念
[00:28:09.600 --> 00:28:11.600]  我們只掛念耶穌何時回來
[00:28:11.600 --> 00:28:13.600]  我們那種隨時準備好
[00:28:13.600 --> 00:28:15.600]  就是每一天都可以這樣做
[00:28:15.600 --> 00:28:16.600]  很自然的事
[00:28:16.600 --> 00:28:18.600]  刻意去做也好
[00:28:18.600 --> 00:28:20.600]  自然去做也好
[00:28:20.600 --> 00:28:23.600]  總之就是要去做
[00:28:23.600 --> 00:28:26.600]  可能以前我們不太習慣去做
[00:28:26.600 --> 00:28:28.600]  近日我們怎樣呢
[00:28:28.600 --> 00:28:29.600]  信主之後
[00:28:29.600 --> 00:28:32.600]  我們習慣去走出一步
[00:28:32.600 --> 00:28:33.600]  多些做這些事情
[00:28:33.600 --> 00:28:36.600]  或者我們會問
[00:28:36.600 --> 00:28:37.600]  站在左邊
[00:28:37.600 --> 00:28:38.600]  用山羊做代表那些
[00:28:38.600 --> 00:28:42.600]  難道他們真的一點都沒有做嗎
[00:28:42.600 --> 00:28:43.600]  他們應該不是
[00:28:43.600 --> 00:28:44.600]  如果不是
[00:28:44.600 --> 00:28:47.600]  他們不會聽到王這樣說的時候
[00:28:47.600 --> 00:28:49.600]  他們那麼驚訝
[00:28:49.600 --> 00:28:50.600]  如果不是
[00:28:50.600 --> 00:28:52.600]  他們都不會好像很不服氣地問王
[00:28:52.600 --> 00:28:54.600]  我們何時這樣對你
[00:28:54.600 --> 00:28:56.600]  他們應該有做
[00:28:56.600 --> 00:28:58.600]  不過有做
[00:28:58.600 --> 00:29:00.600]  關鍵在哪裡呢
[00:29:00.600 --> 00:29:02.600]  就是第二個焦點
[00:29:02.600 --> 00:29:04.600]  我想大家一起看
[00:29:04.600 --> 00:29:06.600]  是最少的
[00:29:06.600 --> 00:29:08.600]  他們可能不是沒有做
[00:29:08.600 --> 00:29:09.600]  他們應該有做
[00:29:09.600 --> 00:29:14.600]  不過沒有做在最少的人的身上
[00:29:14.600 --> 00:29:15.600]  四點
[00:29:15.600 --> 00:29:17.600]  一個最少的
[00:29:17.600 --> 00:29:20.600]  四十節和四十五節重複
[00:29:20.600 --> 00:29:22.600]  王怎樣回答他們呢
[00:29:22.600 --> 00:29:23.600]  回答右邊的人就說
[00:29:23.600 --> 00:29:27.600]  你們做在我者弟兄中一個最少的身上
[00:29:27.600 --> 00:29:29.600]  就是做在我身上
[00:29:29.600 --> 00:29:31.600]  接著四十五節回答左邊的人
[00:29:31.600 --> 00:29:37.600]  你們既不做在我者弟兄中一個最少的身上
[00:29:37.600 --> 00:29:41.600]  就是不做在我身上
[00:29:41.600 --> 00:29:43.600]  沒有做在最少的身上
[00:29:43.600 --> 00:29:46.600]  所以焦點是最少的
[00:29:46.600 --> 00:29:47.600]  不知道大家有沒有聽過
[00:29:47.600 --> 00:29:50.600]  德蘭修女說的兩番說話呢
[00:29:50.600 --> 00:29:51.600]  她曾經說
[00:29:51.600 --> 00:29:54.600]  愛就是在別人的需要上
[00:29:54.600 --> 00:29:57.600]  看到自己的責任
[00:29:57.600 --> 00:30:02.600]  愛就是在別人的需要上看到自己的責任
[00:30:02.600 --> 00:30:05.600]  她兩番說話是這樣說的
[00:30:05.600 --> 00:30:09.600]  我沒有見過神蹟或者耶穌顯靈
[00:30:09.600 --> 00:30:11.600]  但我每次服侍窮人的時候
[00:30:11.600 --> 00:30:16.600]  我就在他們身上看到耶穌基督
[00:30:16.600 --> 00:30:22.600]  她這兩番說話的信念或者經驗
[00:30:22.600 --> 00:30:27.600]  其實就是出於這個比喻王裡面所說的話
[00:30:27.600 --> 00:30:31.600]  王在這裡將自己化身成為最少的
[00:30:31.600 --> 00:30:33.600]  或者最微小的人
[00:30:33.600 --> 00:30:34.600]  就是他所說的
[00:30:34.600 --> 00:30:38.600]  餓的、渴的、無家的、赤身露體的、病的、坐牢的
[00:30:38.600 --> 00:30:42.600]  這些人其實都是落在一個窮乏的境況
[00:30:42.600 --> 00:30:44.600]  或者是一種困苦的境況
[00:30:44.600 --> 00:30:46.600]  剛才我說可能這些人
[00:30:46.600 --> 00:30:48.600]  我們會用弱勢社群來形容他們
[00:30:48.600 --> 00:30:51.600]  其實他們是一群沒有身份的人
[00:30:51.600 --> 00:30:53.600]  可能沒有地位的人
[00:30:53.600 --> 00:30:54.600]  沒有權力的人
[00:30:54.600 --> 00:30:55.600]  沒有自由的人
[00:30:55.600 --> 00:30:57.600]  甚至是沒有能力做回報的人
[00:30:57.600 --> 00:30:59.600]  這些人是最少的
[00:30:59.600 --> 00:31:04.600]  王本來就有高高在上的身份和權柄
[00:31:04.600 --> 00:31:06.600]  不過他今天將自己
[00:31:06.600 --> 00:31:08.600]  化身做什麼呢?
[00:31:08.600 --> 00:31:12.600]  將自己甚至是放到一個極卑微的地位
[00:31:12.600 --> 00:31:17.600]  和那些弟兄中裡面最少的一個體層
[00:31:17.600 --> 00:31:20.600]  那幅圖你看到
[00:31:20.600 --> 00:31:25.600]  他是和那些窮人一起排隊拿糧食
[00:31:25.600 --> 00:31:30.600]  他是和那些窮人一起排隊拿口罩
[00:31:30.600 --> 00:31:34.600]  王和最少的站在一起
[00:31:34.600 --> 00:31:36.600]  耶穌說這個的比喻
[00:31:36.600 --> 00:31:38.600]  其實對當時羅馬帝國
[00:31:38.600 --> 00:31:40.600]  有一種制度
[00:31:40.600 --> 00:31:45.600]  帶來很大的衝擊和挑戰
[00:31:45.600 --> 00:31:46.600]  是什麼制度呢?
[00:31:46.600 --> 00:31:48.600]  就是「因蔭制度」
[00:31:48.600 --> 00:31:49.600]  什麼叫「因蔭制度」呢?
[00:31:49.600 --> 00:31:51.600]  是當時的社會
[00:31:51.600 --> 00:31:53.600]  在上的那些權貴
[00:31:53.600 --> 00:31:55.600]  有錢有地位的那些人
[00:31:55.600 --> 00:31:59.600]  他們會向那些地位低微的人
[00:31:59.600 --> 00:32:01.600]  或者沒有權力的人
[00:32:01.600 --> 00:32:05.600]  派發各種福利救濟
[00:32:05.600 --> 00:32:06.600]  向他們施恩
[00:32:06.600 --> 00:32:07.600]  換取的是什麼呢?
[00:32:07.600 --> 00:32:09.600]  這些貧窮人
[00:32:09.600 --> 00:32:12.600]  會尊崇他們
[00:32:12.600 --> 00:32:14.600]  很靠賴他們
[00:32:14.600 --> 00:32:17.600]  對他們恭恭敬敬
[00:32:17.600 --> 00:32:21.600]  就是一種「因蔭制度」
[00:32:21.600 --> 00:32:24.600]  其實有時這些在上位的人
[00:32:24.600 --> 00:32:26.600]  他們不是做好事這麼簡單
[00:32:26.600 --> 00:32:27.600]  是為了什麼呢?
[00:32:27.600 --> 00:32:29.600]  是鞏固自己的權力
[00:32:29.600 --> 00:32:31.600]  這些人因為要靠他們
[00:32:31.600 --> 00:32:33.600]  就會聽他們的話
[00:32:33.600 --> 00:32:35.600]  但是耶穌說這個比喻
[00:32:35.600 --> 00:32:37.600]  王是將自己化身成為
[00:32:37.600 --> 00:32:40.600]  這些很微小的人
[00:32:40.600 --> 00:32:42.600]  這麼低微的人
[00:32:42.600 --> 00:32:47.600]  耶穌很想門徒知道
[00:32:47.600 --> 00:32:49.600]  在這些這麼微小的人身上
[00:32:49.600 --> 00:32:50.600]  看到的是誰?
[00:32:50.600 --> 00:32:52.600]  不再是這些微小的人
[00:32:52.600 --> 00:32:54.600]  看到的是王
[00:32:54.600 --> 00:32:55.600]  如果將王
[00:32:55.600 --> 00:32:57.600]  或者王所代表的耶穌
[00:32:57.600 --> 00:33:00.600]  類比成為那些恩主
[00:33:00.600 --> 00:33:02.600]  就是羅馬帝國
[00:33:02.600 --> 00:33:05.600]  他們看自己那些權貴的人
[00:33:05.600 --> 00:33:07.600]  這個最少的貧窮人
[00:33:07.600 --> 00:33:09.600]  或者無權的人
[00:33:09.600 --> 00:33:13.600]  他們今天可以成為有位置的人
[00:33:13.600 --> 00:33:14.600]  那個婆婆
[00:33:14.600 --> 00:33:16.600]  她不是一個婆婆這麼簡單
[00:33:16.600 --> 00:33:18.600]  她是王
[00:33:18.600 --> 00:33:20.600]  她甚至是仁子
[00:33:20.600 --> 00:33:22.600]  那個小朋友
[00:33:22.600 --> 00:33:23.600]  沒有穿鞋的
[00:33:23.600 --> 00:33:24.600]  她是誰?
[00:33:24.600 --> 00:33:26.600]  她不再是一個沒有穿鞋的小朋友
[00:33:26.600 --> 00:33:29.600]  她是王
[00:33:29.600 --> 00:33:34.600]  是一個這樣將自己卑微下來
[00:33:34.600 --> 00:33:36.600]  其實不單是將自己卑微下來
[00:33:36.600 --> 00:33:37.600]  她更加是怎樣呢?
[00:33:37.600 --> 00:33:41.600]  她將那些貧窮的人抬舉
[00:33:41.600 --> 00:33:44.600]  成為王一樣的身份
[00:33:44.600 --> 00:33:46.600]  耶穌這個比喻
[00:33:46.600 --> 00:33:50.600]  我們說是一個顛覆性的說法
[00:33:50.600 --> 00:33:53.600]  將當時社會這種恩恩的制度
[00:33:53.600 --> 00:33:55.600]  或者榮辱的觀念
[00:33:55.600 --> 00:33:57.600]  倒過來
[00:33:57.600 --> 00:34:00.600]  不單是將賞賜給那些
[00:34:00.600 --> 00:34:03.600]  曾經善待這些小弟兄的義人
[00:34:03.600 --> 00:34:08.600]  她也將刑罰給那些沒有照顧小弟兄的人
[00:34:08.600 --> 00:34:10.600]  這個反映
[00:34:10.600 --> 00:34:12.600]  那些站在左邊的人
[00:34:12.600 --> 00:34:14.600]  沒有做
[00:34:14.600 --> 00:34:16.600]  完全沒有做
[00:34:16.600 --> 00:34:18.600]  他們自以為宜
[00:34:18.600 --> 00:34:20.600]  以為自己已經做了很多
[00:34:20.600 --> 00:34:21.600]  怎會沒有做呢?
[00:34:21.600 --> 00:34:23.600]  在這些社會
[00:34:23.600 --> 00:34:25.600]  派米、派糧食
[00:34:25.600 --> 00:34:26.600]  她一定有做
[00:34:26.600 --> 00:34:28.600]  不過做在哪些人身上呢?
[00:34:28.600 --> 00:34:30.600]  可能做在對她有利益的人身上
[00:34:30.600 --> 00:34:33.600]  不要做在一個最小的身上
[00:34:33.600 --> 00:34:35.600]  花一點時間去看
[00:34:35.600 --> 00:34:38.600]  耶穌在登山寶訓裡
[00:34:38.600 --> 00:34:40.600]  也說過給門徒聽
[00:34:40.600 --> 00:34:43.600]  祂來不是要廢掉律法和先知
[00:34:43.600 --> 00:34:45.600]  祂是要承傳
[00:34:45.600 --> 00:34:47.600]  跳過去看19字
[00:34:47.600 --> 00:34:48.600]  無論何人廢掉者
[00:34:48.600 --> 00:34:50.600]  誡命中最小的一條
[00:34:50.600 --> 00:34:52.600]  有教會人這樣做
[00:34:52.600 --> 00:34:54.600]  祂在天國要稱為最小的
[00:34:54.600 --> 00:34:55.600]  你看到最小的字
[00:34:55.600 --> 00:34:57.600]  無論何人遵守這個誡命
[00:34:57.600 --> 00:34:58.600]  有教會人遵守
[00:34:58.600 --> 00:35:00.600]  祂在天國要稱為大的
[00:35:00.600 --> 00:35:02.600]  一個小和大
[00:35:02.600 --> 00:35:03.600]  跟著20字
[00:35:03.600 --> 00:35:04.600]  就告訴門徒
[00:35:04.600 --> 00:35:05.600]  我告訴你們
[00:35:05.600 --> 00:35:06.600]  你們的義
[00:35:06.600 --> 00:35:09.600]  若不勝於民事和法理賽人的義
[00:35:09.600 --> 00:35:12.600]  斷不能進天國
[00:35:12.600 --> 00:35:13.600]  所以主題
[00:35:13.600 --> 00:35:15.600]  馬太幫一直說的是什麼呢?
[00:35:15.600 --> 00:35:16.600]  義
[00:35:16.600 --> 00:35:19.600]  門徒要成為義人
[00:35:19.600 --> 00:35:23.600]  門徒要執義的行義
[00:35:23.600 --> 00:35:26.600]  耶穌很想當時的門徒
[00:35:26.600 --> 00:35:27.600]  關心的是什麼呢?
[00:35:27.600 --> 00:35:29.600]  不是他們什麼時候降臨
[00:35:29.600 --> 00:35:33.600]  而是堅守行義的責任
[00:35:33.600 --> 00:35:34.600]  馬太也是
[00:35:34.600 --> 00:35:36.600]  當時他的壽終
[00:35:36.600 --> 00:35:38.600]  不只是想耶穌什麼時候回來
