
[00:00:00.000 --> 00:00:03.000]  今天和大家分享信息的題目是
[00:16:44.500 --> 00:16:47.500]  而是神是任憑法老
[00:16:47.500 --> 00:16:48.500]  去苦待以色列人
[00:16:48.500 --> 00:16:51.500]  他沒有阻止法老這些惡行
[00:16:51.500 --> 00:16:55.500]  而神任憑法老去做這件事
[00:16:55.500 --> 00:16:59.500]  是因為神是要藉著這個時間的裏面
[00:16:59.500 --> 00:17:01.500]  去敲醒以色列人
[00:17:01.500 --> 00:17:04.500]  他心裏面那個沉睡的靈
[00:17:04.500 --> 00:17:06.500]  在安逸的裏面
[00:17:06.500 --> 00:17:08.500]  那幫人他睡著了
[00:17:08.500 --> 00:17:11.500]  他不察覺到原來人性的裏面
[00:17:11.500 --> 00:17:12.500]  那份的軟弱
[00:17:12.500 --> 00:17:13.500]  那份的黑暗
[00:17:13.500 --> 00:17:14.500]  內心的狂傲
[00:17:14.500 --> 00:17:16.500]  那份的忘本
[00:17:16.500 --> 00:17:17.500]  那份的自私
[00:17:17.500 --> 00:17:19.500]  他們一路一路以為就是
[00:17:19.500 --> 00:17:20.500]  全部都是我自己
[00:17:20.500 --> 00:17:22.500]  他們已經忘記了
[00:17:22.500 --> 00:17:25.500]  誰能夠讓他有今天的日子去過
[00:17:25.500 --> 00:17:27.500]  所以就算我們今天
[00:17:27.500 --> 00:17:29.500]  我們口口聲聲說我們愛神
[00:17:29.500 --> 00:17:32.500]  我們可能如常的回教會
[00:17:32.500 --> 00:17:35.500]  甚至乎有很多很多的侍奉
[00:17:35.500 --> 00:17:38.500]  但是我們需要的是檢視我們的生命
[00:17:38.500 --> 00:17:41.500]  究竟今天我所做的每一件事
[00:17:41.500 --> 00:17:43.500]  是我 我 我
[00:17:43.500 --> 00:17:44.500]  還是我們裏面
[00:17:44.500 --> 00:17:46.500]  我們真的覺得需要神呢
[00:17:46.500 --> 00:17:48.500]  我們今天我們的禱告
[00:17:48.500 --> 00:17:50.500]  我們是跟神說
[00:17:50.500 --> 00:17:54.500]  神啊 我未向祢發出一個最後的信號
[00:17:54.500 --> 00:17:56.500]  求救信號之前
[00:17:56.500 --> 00:17:59.500]  請祢不要來打擾我的計劃
[00:17:59.500 --> 00:18:01.500]  因為我想表演一下自己
[00:18:01.500 --> 00:18:02.500]  我想用我的方法
[00:18:02.500 --> 00:18:04.500]  還是我們進到去神的裏面
[00:18:04.500 --> 00:18:05.500]  我們說神啊
[00:18:05.500 --> 00:18:07.500]  我需要每一天的
[00:18:07.500 --> 00:18:10.500]  離我生命的裏面與我同行嗎
[00:18:10.500 --> 00:18:11.500]  順境的日子
[00:18:11.500 --> 00:18:13.500]  以色列人去忘記神
[00:18:13.500 --> 00:18:15.500]  四百年的受苦
[00:18:15.500 --> 00:18:17.500]  以色列人才真真正正
[00:18:17.500 --> 00:18:19.500]  認識到人性那份的軟弱
[00:18:19.500 --> 00:18:21.500]  然後他們明白
[00:18:21.500 --> 00:18:24.500]  除神以外 別無拯救
[00:18:24.500 --> 00:18:25.500]  所以我們弟兄姊妹
[00:18:25.500 --> 00:18:27.500]  我們今天在當中
[00:18:27.500 --> 00:18:29.500]  如果我們有不同的境況
[00:18:29.500 --> 00:18:31.500]  我們說我們自己都好像
[00:18:31.500 --> 00:18:32.500]  在一個困局的裏面
[00:18:32.500 --> 00:18:34.500]  困難的裏面
[00:18:34.500 --> 00:18:35.500]  不要停留起
[00:18:35.500 --> 00:18:36.500]  不停的埋怨
[00:18:36.500 --> 00:18:39.500]  不停的去慨嘆
[00:18:39.500 --> 00:18:40.500]  聖經告訴我們
[00:18:40.500 --> 00:18:42.500]  我們要回到神的裏面
[00:18:42.500 --> 00:18:44.500]  我們要好好檢視自己
[00:18:44.500 --> 00:18:47.500]  有沒有我們生命裏面的黑暗面
[00:18:47.500 --> 00:18:49.500]  神是要透過這個階段
[00:18:49.500 --> 00:18:51.500]  透過這些經歷
[00:18:51.500 --> 00:18:53.500]  向我們去揭示
[00:18:53.500 --> 00:18:55.500]  並且在我們揭示
[00:18:55.500 --> 00:18:57.500]  我們生命軟弱的時候
[00:18:57.500 --> 00:18:59.500]  我們說我們願意的
[00:18:59.500 --> 00:19:00.500]  去謙卑
[00:19:00.500 --> 00:19:03.500]  與我們納約的神去相遇呢
[00:19:03.500 --> 00:19:05.500]  我們剛才說
[00:19:05.500 --> 00:19:07.500]  以色列人受苦
[00:19:07.500 --> 00:19:10.500]  我不知道大家有沒有去明白
[00:19:10.500 --> 00:19:12.500]  究竟以色列人那個苦
[00:19:12.500 --> 00:19:14.500]  是一個什麼的苦
[00:19:14.500 --> 00:19:16.500]  我們去看看
[00:19:16.500 --> 00:19:19.500]  以色列人在埃及的時候
[00:19:19.500 --> 00:19:21.500]  埃及人
[00:19:21.500 --> 00:19:22.500]  埃及地方
[00:19:22.500 --> 00:19:23.500]  其實它一年
[00:19:23.500 --> 00:19:25.500]  是有十個月的時間
[00:19:25.500 --> 00:19:28.500]  是有三十至四十度的
[00:19:28.500 --> 00:19:30.500]  三十至四十度的
[00:19:30.500 --> 00:19:32.500]  烈日當空之下
[00:19:32.500 --> 00:19:34.500]  藍線們要負責做什麼呢
[00:19:34.500 --> 00:19:37.500]  就是要幫埃及人做磚
[00:19:37.500 --> 00:19:38.500]  而那些磚
[00:19:38.500 --> 00:19:40.500]  就是用來幫埃及人
[00:19:40.500 --> 00:19:42.500]  去建屋 建城牆
[00:19:42.500 --> 00:19:44.500]  各樣各樣的東西
[00:19:44.500 --> 00:19:46.500]  今天我們都可能有些朋友
[00:19:46.500 --> 00:19:48.500]  他們是烈日當空之下
[00:19:48.500 --> 00:19:50.500]  要做建築業的
[00:19:50.500 --> 00:19:51.500]  壓鐵的
[00:19:51.500 --> 00:19:52.500]  他們都很辛苦 是不是
[00:19:52.500 --> 00:19:53.500]  但是辛苦之後
[00:19:53.500 --> 00:19:54.500]  起碼有什麼
[00:19:54.500 --> 00:19:56.500]  有一個不錯的收入
[00:19:56.500 --> 00:19:59.500]  可以讓一家人過得舒適一點
[00:19:59.500 --> 00:20:01.500]  但是當時的以色列人
[00:20:01.500 --> 00:20:03.500]  他們那麼辛辛苦苦
[00:20:03.500 --> 00:20:04.500]  他們去做事
[00:20:04.500 --> 00:20:06.500]  但是做完事之後
[00:20:06.500 --> 00:20:08.500]  他們回去他們居住的地方
[00:20:08.500 --> 00:20:10.500]  不是他們用自己
[00:20:10.500 --> 00:20:12.500]  一直用勞力去做那些磚
[00:20:12.500 --> 00:20:13.500]  建那些屋
[00:20:13.500 --> 00:20:14.500]  他們住的屋
[00:20:14.500 --> 00:20:16.500]  就是在螢光幕
[00:20:16.500 --> 00:20:19.500]  那個叫做四室房子
[00:20:19.500 --> 00:20:22.500]  是用泥和灰搭成的房
[00:20:22.500 --> 00:20:23.500]  為什麼叫四室房子呢
[00:20:23.500 --> 00:20:25.500]  就是因為當中
[00:20:25.500 --> 00:20:27.500]  中間有很多的柱
[00:20:27.500 --> 00:20:29.500]  那些柱是間開一間間房
[00:20:29.500 --> 00:20:31.500]  不是給人住
[00:20:31.500 --> 00:20:32.500]  而是裡面
[00:20:32.500 --> 00:20:35.500]  也是要人和動物一起居住
[00:20:35.500 --> 00:20:39.500]  一個又臭又擠的空間裡面住
[00:20:39.500 --> 00:20:40.500]  而女士呢
[00:20:40.500 --> 00:20:41.500]  女士不要以為
[00:20:41.500 --> 00:20:43.500]  你在家裡照顧家庭
[00:20:43.500 --> 00:20:44.500]  按按腳
[00:20:44.500 --> 00:20:46.500]  不用出去做
[00:20:46.500 --> 00:20:48.500]  原來當時的婦女
[00:20:48.500 --> 00:20:51.500]  她也是要被抓到那些
[00:20:51.500 --> 00:20:55.500]  又黑又濕的礦洞裡面
[00:20:55.500 --> 00:20:56.500]  去採礦
[00:20:56.500 --> 00:20:58.500]  去找那些寶石
[00:20:58.500 --> 00:20:59.500]  找到那些寶石
[00:20:59.500 --> 00:21:00.500]  不是放在自己的身上
[00:21:00.500 --> 00:21:04.500]  而是放在埃及貴宙那些衣服
[00:21:04.500 --> 00:21:05.500]  那些牆壁裡面
[00:21:05.500 --> 00:21:09.500]  去用來炫耀埃及的庫數
[00:21:09.500 --> 00:21:12.500]  炫耀他們國家的封城
[00:21:12.500 --> 00:21:14.500]  如果給你是當時的以色列人
[00:21:14.500 --> 00:21:17.500]  我想你心裡面很多的不忿
[00:21:17.500 --> 00:21:19.500]  覺得很不公平
[00:21:19.500 --> 00:21:20.500]  很不公義
[00:21:20.500 --> 00:21:21.500]  為什麼我辛辛苦苦
[00:21:21.500 --> 00:21:23.500]  我這樣捱的時候
[00:21:23.500 --> 00:21:25.500]  我還要被人的苦待
[00:21:25.500 --> 00:21:27.500]  就在一個這樣的光景裡面
[00:21:27.500 --> 00:21:28.500]  他們呢
[00:21:28.500 --> 00:21:30.500]  就不停地去和神
[00:21:30.500 --> 00:21:32.500]  在這裡耳朗耳朗
[00:21:32.500 --> 00:21:34.500]  神在聖經裡面說
[00:21:34.500 --> 00:21:36.500]  就聽見
[00:21:36.500 --> 00:21:40.500]  神是聽見他們的愛聲
[00:21:40.500 --> 00:21:41.500]  然後就紀念
[00:21:41.500 --> 00:21:43.500]  祂與亞伯拉罕
[00:21:43.500 --> 00:21:46.500]  以撒亞各所立的約
[00:21:46.500 --> 00:21:48.500]  今天我們看這段經文的時候
[00:21:48.500 --> 00:21:49.500]  可能會覺得
[00:21:49.500 --> 00:21:50.500]  沒什麼特別
[00:21:50.500 --> 00:21:51.500]  聽見他們的愛聲
[00:21:51.500 --> 00:21:53.500]  然後就紀念那份約
[00:21:53.500 --> 00:21:55.500]  但是我想說的就是
[00:21:55.500 --> 00:21:57.500]  如果你是當時的以色列人的時候
[00:21:57.500 --> 00:21:58.500]  你看到
[00:21:58.500 --> 00:22:00.500]  你聽到這句話
[00:22:00.500 --> 00:22:02.500]  你會覺得受寵若驚
[00:22:02.500 --> 00:22:03.500]  為什麼呢
[00:22:03.500 --> 00:22:04.500]  因為埃及人呢
[00:22:04.500 --> 00:22:06.500]  他們是很沒有安全感的
[00:22:06.500 --> 00:22:07.500]  他們因為呢
[00:22:07.500 --> 00:22:10.500]  覺得所有的控制不了的東西
[00:22:10.500 --> 00:22:12.500]  背後都有神明去操控的
[00:22:12.500 --> 00:22:13.500]  於是乎
[00:22:13.500 --> 00:22:14.500]  什麼都拜
[00:22:14.500 --> 00:22:15.500]  又要拜一下太陽
[00:22:15.500 --> 00:22:16.500]  拜一下月亮
[00:22:16.500 --> 00:22:17.500]  拜一下山
[00:22:17.500 --> 00:22:18.500]  拜一下水
[00:22:18.500 --> 00:22:19.500]  什麼都拜的
[00:22:19.500 --> 00:22:20.500]  因為他們呢
[00:22:20.500 --> 00:22:21.500]  他相信就是
[00:22:21.500 --> 00:22:23.500]  每一樣東西都有神明操控
[00:22:23.500 --> 00:22:24.500]  他們敬拜神明
[00:22:24.500 --> 00:22:26.500]  是希望神明給他好處
[00:22:26.500 --> 00:22:27.500]  而當中
[00:22:27.500 --> 00:22:30.500]  神明和敬拜者之間的關係
[00:22:30.500 --> 00:22:34.500]  是一個無情的利益交換的關係
[00:22:34.500 --> 00:22:35.500]  你要好處嗎
[00:22:35.500 --> 00:22:37.500]  你要生活富庶嗎
[00:22:37.500 --> 00:22:38.500]  你就要去拜神明了
[00:22:38.500 --> 00:22:40.500]  神明就會給好處你
[00:22:40.500 --> 00:22:41.500]  但是我們剛才
[00:22:41.500 --> 00:22:43.500]  我們看了一段經文說
[00:22:43.500 --> 00:22:45.500]  神是聽見他們的愛聲
[00:22:45.500 --> 00:22:46.500]  就紀念他和阿伯拉罕
[00:22:46.500 --> 00:22:48.500]  以撒亞各的約的時候
[00:22:48.500 --> 00:22:50.500]  我們看到是什麼
[00:22:50.500 --> 00:22:51.500]  其實當
[00:22:51.500 --> 00:22:55.500]  以色列人都還沒真的開口去求神的時候
[00:22:55.500 --> 00:22:57.500]  神說他聽見
[00:22:57.500 --> 00:22:58.500]  主動去聽見
[00:22:58.500 --> 00:23:02.500]  然後主動去紀念
[00:23:02.500 --> 00:23:04.500]  泡泡上面那四個字
[00:23:04.500 --> 00:23:07.500]  聽見 紀念 看顧 知道
[00:23:07.500 --> 00:23:08.500]  神是一個
[00:23:08.500 --> 00:23:10.500]  很有感情的神來的
[00:23:10.500 --> 00:23:11.500]  神為什麼主動的
[00:23:11.500 --> 00:23:13.500]  聽見 紀念 看顧 知道
[00:23:13.500 --> 00:23:15.500]  只有一個原因
[00:23:15.500 --> 00:23:16.500]  因為他緊張
[00:23:16.500 --> 00:23:17.500]  緊張他的指紋
[00:23:17.500 --> 00:23:19.500]  他就主動去聽一下
[00:23:19.500 --> 00:23:20.500]  去看
[00:23:20.500 --> 00:23:21.500]  就好像
[00:23:21.500 --> 00:23:22.500]  我們如果一班人
[00:23:22.500 --> 00:23:23.500]  一起吃飯的時候
[00:23:23.500 --> 00:23:26.500]  有些人當自己是旁觀者的時候
[00:23:26.500 --> 00:23:27.500]  會怎樣
[00:23:27.500 --> 00:23:28.500]  拿著手機
[00:23:28.500 --> 00:23:29.500]  現在很多人吃飯
[00:23:29.500 --> 00:23:30.500]  不溝通的
[00:23:30.500 --> 00:23:32.500]  自己又不停WhatsApp
[00:23:32.500 --> 00:23:33.500]  看YouTube
[00:23:33.500 --> 00:23:34.500]  和你不溝通
[00:23:34.500 --> 00:23:36.500]  但是神說不是
[00:23:36.500 --> 00:23:37.500]  他是和你溝通
[00:23:37.500 --> 00:23:39.500]  他要聽一下你說什麼
[00:23:39.500 --> 00:23:41.500]  聽完之後放在心裡面
[00:23:41.500 --> 00:23:44.500]  並且他是看顧和知道
[00:23:44.500 --> 00:23:45.500]  就好像
[00:23:45.500 --> 00:23:47.500]  我們現在看不到神
[00:23:47.500 --> 00:23:48.500]  但是神說
[00:23:48.500 --> 00:23:49.500]  他好像我們家裡
[00:23:49.500 --> 00:23:52.500]  很多人都在裝Wi-Fi鏡頭那樣
[00:23:52.500 --> 00:23:54.500]  看著我們
[00:23:54.500 --> 00:23:55.500]  是要實時知道
[00:23:55.500 --> 00:23:57.500]  我們今天發生什麼情況
[00:23:57.500 --> 00:23:58.500]  好樣的
[00:23:58.500 --> 00:24:00.500]  神說我要知道我的百姓
[00:24:00.500 --> 00:24:01.500]  我的兒女
[00:24:01.500 --> 00:24:03.500]  現在他們在想什麼
[00:24:03.500 --> 00:24:04.500]  他們的需要
[00:24:04.500 --> 00:24:06.500]  神不是不聞不問
[00:24:06.500 --> 00:24:09.500]  而是神是一直看著我們
[00:24:09.500 --> 00:24:11.500]  並且去等候一個
[00:24:11.500 --> 00:24:13.500]  積極等候一個機會
[00:24:13.500 --> 00:24:15.500]  將最好的祝福給我們
[00:24:15.500 --> 00:24:17.500]  所以神不是不做事
[00:24:17.500 --> 00:24:18.500]  他是積極等候著
[00:24:18.500 --> 00:24:20.500]  因為他要等一個時機
[00:24:20.500 --> 00:24:23.500]  將最好的祝福給我們
[00:24:23.500 --> 00:24:26.500]  在2011年11月5日
[00:24:26.500 --> 00:24:28.500]  十幾年前
[00:24:28.500 --> 00:24:30.500]  2011年11月5日
[00:24:30.500 --> 00:24:31.500]  其實我和我先生
[00:24:31.500 --> 00:24:35.500]  去了台灣的烏來旅行
[00:24:35.500 --> 00:24:37.500]  晚上到凌晨的時候
[00:24:37.500 --> 00:24:39.500]  家人打電話給我
[00:24:39.500 --> 00:24:40.500]  如果你去旅行
[00:24:40.500 --> 00:24:42.500]  凌晨收到電話
[00:24:42.500 --> 00:24:44.500]  你的感受是怎麼樣
[00:24:44.500 --> 00:24:46.500]  哇 有人關心我
[00:24:46.500 --> 00:24:48.500]  不會的
[00:24:48.500 --> 00:24:50.500]  你一定知道
[00:24:50.500 --> 00:24:52.500]  晚上打電話給你
[00:24:52.500 --> 00:24:53.500]  不幫是好事
[00:24:53.500 --> 00:24:55.500]  那個電話裡面
[00:24:55.500 --> 00:24:56.500]  家人跟我說
[00:24:56.500 --> 00:24:58.500]  爸爸中風進了醫院
[00:24:58.500 --> 00:25:00.500]  只剩下四個小時命
[00:25:00.500 --> 00:25:01.500]  不是四個小時
[00:25:01.500 --> 00:25:03.500]  醫生會救到他
[00:25:03.500 --> 00:25:04.500]  而是醫生已經說
[00:25:04.500 --> 00:25:07.500]  他只剩下四個小時命
[00:25:07.500 --> 00:25:08.500]  接著我就算了
[00:25:08.500 --> 00:25:10.500]  只剩下四個小時
[00:25:10.500 --> 00:25:12.500]  我在台灣所在的地方
[00:25:12.500 --> 00:25:14.500]  要去到醫院
[00:25:14.500 --> 00:25:16.500]  已經過了四個小時
[00:25:16.500 --> 00:25:18.500]  就是說我不能見到
[00:25:18.500 --> 00:25:20.500]  我爸爸最後一面
[00:25:20.500 --> 00:25:21.500]  我很傷心
[00:25:21.500 --> 00:25:24.500]  但是我馬上買機票
[00:25:24.500 --> 00:25:25.500]  趕回香港
[00:25:25.500 --> 00:25:28.500]  在整個回來的旅程裡面
[00:25:28.500 --> 00:25:30.500]  我是哭 不停地哭
[00:25:30.500 --> 00:25:31.500]  我不知道我可以說什麼
[00:25:31.500 --> 00:25:32.500]  很哀傷
[00:25:32.500 --> 00:25:35.500]  接著我就是去求
[00:25:35.500 --> 00:25:37.500]  那個求掌管生命的神
[00:25:37.500 --> 00:25:39.500]  我說你保存爸爸的性命
[00:25:39.500 --> 00:25:41.500]  我很想見爸爸最後一面
[00:25:41.500 --> 00:25:42.500]  我感恩
[00:25:42.500 --> 00:25:44.500]  當我飛回來香港
[00:25:44.500 --> 00:25:45.500]  過了四個小時
[00:25:45.500 --> 00:25:46.500]  去到醫院
[00:25:46.500 --> 00:25:48.500]  我爸爸睜大眼睛看著我
[00:25:48.500 --> 00:25:50.500]  但是你見到的就是
[00:25:50.500 --> 00:25:52.500]  嘴巴 眼睛全部歪了
[00:25:52.500 --> 00:25:55.500]  醫生說他還沒過危險期
[00:25:55.500 --> 00:25:57.500]  不過你們不要留在醫院
[00:25:57.500 --> 00:25:59.500]  你回家等消息吧
[00:25:59.500 --> 00:26:01.500]  那一晚當我回到家
[00:26:01.500 --> 00:26:02.500]  我祈禱的時候
[00:26:02.500 --> 00:26:06.500]  接著裡面有聲音跟我說
[00:26:06.500 --> 00:26:08.500]  他說 女兒
[00:26:08.500 --> 00:26:10.500]  我見到你跟妹妹的哭
[00:26:10.500 --> 00:26:11.500]  我感到很悲哀
[00:26:11.500 --> 00:26:13.500]  我也哭了
[00:26:13.500 --> 00:26:15.500]  大家知不知道這句話
[00:26:15.500 --> 00:26:16.500]  在哪裡出現過
[00:26:16.500 --> 00:26:18.500]  很熟悉 是吧
[00:26:18.500 --> 00:26:19.500]  在聖經裡面
[00:26:19.500 --> 00:26:22.500]  當耶穌知道拉撒路死了
[00:26:22.500 --> 00:26:24.500]  趕去看
[00:26:24.500 --> 00:26:25.500]  馬大瑪利亞
[00:26:25.500 --> 00:26:27.500]  跟馬大瑪利亞相遇的時候
[00:26:27.500 --> 00:26:28.500]  聖經記載
[00:26:28.500 --> 00:26:30.500]  他說耶穌看見他哭
[00:26:30.500 --> 00:26:33.500]  並看見他與同來的猶太人也哭
[00:26:33.500 --> 00:26:35.500]  就心裡悲嘆
[00:26:35.500 --> 00:26:36.500]  又甚憂愁
[00:26:36.500 --> 00:26:38.500]  耶穌哭了
[00:26:38.500 --> 00:26:41.500]  當我聽到有個聲音
[00:26:41.500 --> 00:26:42.500]  跟我說的時候
[00:26:42.500 --> 00:26:44.500]  我知道是神跟我說話
[00:26:44.500 --> 00:26:46.500]  於是我也安然的
[00:26:46.500 --> 00:26:48.500]  那一晚很快就睡著了
[00:26:48.500 --> 00:26:50.500]  然後我沒想過
[00:26:50.500 --> 00:26:51.500]  三天之後
[00:26:51.500 --> 00:26:54.500]  我爸爸在病床裡坐著吃粥
[00:26:54.500 --> 00:26:55.500]  哈利路亞
[00:26:55.500 --> 00:26:57.500]  我知道是神職醫治
[00:26:57.500 --> 00:27:02.500]  結果我爸爸在2022年11月4日
[00:27:02.500 --> 00:27:05.500]  整整剛剛好11年的時間
[00:27:05.500 --> 00:27:06.500]  爸爸安息處懷
[00:27:06.500 --> 00:27:07.500]  在這個過程裡面
[00:27:07.500 --> 00:27:09.500]  我看到我的神
[00:27:09.500 --> 00:27:10.500]  我所相信的神
[00:27:10.500 --> 00:27:12.500]  祂看到 祂聽到
[00:27:12.500 --> 00:27:15.500]  祂看顧 祂紀念
[00:27:15.500 --> 00:27:17.500]  並且剛才我們讀的那段經文
[00:27:17.500 --> 00:27:20.500]  祂不單只是看到 聽到
[00:27:20.500 --> 00:27:22.500]  看顧 紀念
[00:27:22.500 --> 00:27:25.500]  祂還說是我下來要救
[00:27:25.500 --> 00:27:27.500]  以色列人脫離埃及人
[00:27:27.500 --> 00:27:28.500]  你想想
[00:27:28.500 --> 00:27:30.500]  神說祂親自下來
[00:27:30.500 --> 00:27:32.500]  神為什麼親自下來
[00:27:32.500 --> 00:27:33.500]  神有很多小孩
[00:27:33.500 --> 00:27:34.500]  很多天使
[00:27:34.500 --> 00:27:35.500]  弟兄姊妹
[00:27:35.500 --> 00:27:37.500]  可以幫忙的
[00:27:37.500 --> 00:27:39.500]  甚至神說一句話就可以了
[00:27:39.500 --> 00:27:40.500]  但是這裡說
[00:27:40.500 --> 00:27:44.500]  祂說神選擇親自下來
[00:27:44.500 --> 00:27:46.500]  為什麼神要親自下來呢
[00:27:46.500 --> 00:27:48.500]  其實只是要說明一件事
[00:27:48.500 --> 00:27:51.500]  就是神真的很緊張我們
[00:27:51.500 --> 00:27:53.500]  話說我在早前
[00:27:53.500 --> 00:27:57.500]  我自己有時候也會煮飯的時候
[00:27:57.500 --> 00:27:59.500]  我不小心切到手
[00:27:59.500 --> 00:28:00.500]  流血了
[00:28:00.500 --> 00:28:03.500]  接著我先生立刻拿一些
[00:28:03.500 --> 00:28:05.500]  生理鹽水 膠布
[00:28:05.500 --> 00:28:07.500]  幫我處理傷口
[00:28:07.500 --> 00:28:09.500]  我心想
[00:28:09.500 --> 00:28:11.500]  我自己不懂得處理傷口嗎
[00:28:11.500 --> 00:28:14.500]  畢竟我也讀過第一學期
[00:28:14.500 --> 00:28:16.500]  我懂得的
[00:28:16.500 --> 00:28:19.500]  為什麼祂又要親自幫我處理
[00:28:19.500 --> 00:28:20.500]  你再想想
[00:28:20.500 --> 00:28:22.500]  其實有一件事叫做
[00:28:22.500 --> 00:28:24.500]  人肉的聲音導航
[00:28:24.500 --> 00:28:26.500]  大家有沒有試過
[00:28:26.500 --> 00:28:27.500]  說就可以了
[00:28:27.500 --> 00:28:28.500]  你去那裡
[00:28:28.500 --> 00:28:29.500]  你做些什麼
[00:28:29.500 --> 00:28:30.500]  你拿什麼
[00:28:30.500 --> 00:28:32.500]  你怎樣去清理傷口
[00:28:32.500 --> 00:28:33.500]  可以的
[00:28:33.500 --> 00:28:36.500]  為什麼祂要親自幫我處理傷口
[00:28:36.500 --> 00:28:38.500]  只有一個原因
[00:28:38.500 --> 00:28:39.500]  愛
[00:28:39.500 --> 00:28:41.500]  因為在一個互動
[00:28:41.500 --> 00:28:43.500]  人與人之間的互動裏面
[00:28:43.500 --> 00:28:46.500]  我們會感受到那份關懷
[00:28:46.500 --> 00:28:47.500]  那份的愛護
[00:28:47.500 --> 00:28:49.500]  那份的支持
[00:28:49.500 --> 00:28:50.500]  而神
[00:28:50.500 --> 00:28:52.500]  祂說為什麼祂要親自下來
[00:28:52.500 --> 00:28:54.500]  同一個原因
[00:28:54.500 --> 00:28:56.500]  因為神很愛我們
[00:28:56.500 --> 00:28:58.500]  祂很緊張我們
[00:28:58.500 --> 00:28:59.500]  祂要親自下來
[00:28:59.500 --> 00:29:00.500]  告訴我們
[00:29:00.500 --> 00:29:01.500]  你不用怕
[00:29:01.500 --> 00:29:03.500]  我與你同在
[00:29:03.500 --> 00:29:05.500]  而神說祂親自下來
[00:29:05.500 --> 00:29:09.500]  也讓我想起耶穌基督
[00:29:09.500 --> 00:29:11.500]  耶穌基督也同樣的親自下來
[00:29:11.500 --> 00:29:13.500]  杜成肉身
[00:29:13.500 --> 00:29:14.500]  為了我們的罪
[00:29:14.500 --> 00:29:16.500]  釘十字架上
[00:29:16.500 --> 00:29:17.500]  神親自下來
[00:29:17.500 --> 00:29:19.500]  就是告訴我們
[00:29:19.500 --> 00:29:21.500]  我們所信的這位神
[00:29:21.500 --> 00:29:23.500]  祂不是那些神明
[00:29:23.500 --> 00:29:25.500]  跟我們什麼條件交換
[00:29:25.500 --> 00:29:26.500]  你敬拜我先
[00:29:26.500 --> 00:29:27.500]  我先給好處你
[00:29:27.500 --> 00:29:29.500]  神說不是啊
[00:29:29.500 --> 00:29:31.500]  我們還沒有認識耶穌之先
[00:29:31.500 --> 00:29:32.500]  耶穌已經告訴我
[00:29:32.500 --> 00:29:34.500]  祂為我們的罪親自下來
[00:29:34.500 --> 00:29:35.500]  釘十字架
[00:29:35.500 --> 00:29:38.500]  這個叫做無私犧牲的愛
[00:29:38.500 --> 00:29:39.500]  這個就是我們所信的神
[00:29:39.500 --> 00:29:40.500]  告訴我們
[00:29:40.500 --> 00:29:42.500]  祂是一個重感情
[00:29:42.500 --> 00:29:43.500]  祂告訴我們
[00:29:43.500 --> 00:29:45.500]  是一個重關係的神
[00:29:45.500 --> 00:29:47.500]  所以今天大興姐妹
[00:29:47.500 --> 00:29:48.500]  神祂告訴我們
[00:29:48.500 --> 00:29:50.500]  祂一直的歷世歷代
[00:29:50.500 --> 00:29:51.500]  是很積極的
[00:29:51.500 --> 00:29:53.500]  去尋找我們每一個人
[00:29:53.500 --> 00:29:54.500]  祂想告訴我們
[00:29:54.500 --> 00:29:55.500]  祂邀請我們
[00:29:55.500 --> 00:29:58.500]  進到祂和祂約的關係裡面
[00:29:58.500 --> 00:30:00.500]  因為在這個關係裡面
[00:30:00.500 --> 00:30:03.500]  神說祂要在約的裡面
[00:30:03.500 --> 00:30:05.500]  祝福我們每一個人
[00:30:05.500 --> 00:30:07.500]  我剛才跟大家分享
[00:30:07.500 --> 00:30:09.500]  我爸爸中風的那件事
[00:30:09.500 --> 00:30:11.500]  當然了
[00:30:11.500 --> 00:30:12.500]  你問我
[00:30:12.500 --> 00:30:13.500]  神那份的祝福
[00:30:13.500 --> 00:30:14.500]  醫好我爸爸
[00:30:14.500 --> 00:30:16.500]  當然是一個祝福
[00:30:16.500 --> 00:30:19.500]  但是我爸爸今天
[00:30:19.500 --> 00:30:21.500]  還在地上嗎
[00:30:21.500 --> 00:30:22.500]  不是吧
[00:30:22.500 --> 00:30:23.500]  十一年之後多安息主懷
[00:30:23.500 --> 00:30:25.500]  大家看到拉撒路嗎
[00:30:25.500 --> 00:30:26.500]  沒有吧
[00:30:26.500 --> 00:30:27.500]  我也沒有看到
[00:30:27.500 --> 00:30:28.500]  他們都會是
[00:30:28.500 --> 00:30:29.500]  需要去面對
[00:30:29.500 --> 00:30:32.500]  生命在地上終結的一天
[00:30:32.500 --> 00:30:34.500]  聖經告訴我們
[00:30:34.500 --> 00:30:36.500]  我們作為基督徒
[00:30:36.500 --> 00:30:37.500]  我們沒有特權
[00:30:37.500 --> 00:30:40.500]  去免除任何的苦難
[00:30:40.500 --> 00:30:42.500]  我們沒有特權說
[00:30:42.500 --> 00:30:44.500]  我們可以長生不老
[00:30:44.500 --> 00:30:45.500]  沒有病沒有痛
[00:30:45.500 --> 00:30:46.500]  但是我們有一個
[00:30:46.500 --> 00:30:48.500]  很大的特權是甚麼
[00:30:48.500 --> 00:30:50.500]  就是在這份約的裡面
[00:30:50.500 --> 00:30:52.500]  我們經歷神給我們
[00:30:52.500 --> 00:30:53.500]  最好的祝福
