
[00:00:00.000 --> 00:00:08.480]  托洛是一個什麼人物呢 托洛這個人來頭不小
[00:18:25.040 --> 00:18:25.800]  你明不明白
[00:18:25.800 --> 00:18:26.560]  如果你見過
[00:18:26.560 --> 00:18:27.160]  你就知道
[00:18:27.160 --> 00:18:31.560]  你去到谷底的時候
[00:18:31.560 --> 00:18:33.080]  說回保羅
[00:18:33.080 --> 00:18:34.440]  可能
[00:18:34.440 --> 00:18:36.440]  聖經從來沒有說過
[00:18:36.440 --> 00:18:39.600]  但有些聖經學者肯定有一樣東西
[00:18:39.600 --> 00:18:40.880]  是保羅
[00:18:40.880 --> 00:18:41.680]  是給上帝
[00:18:41.680 --> 00:18:43.520]  後期上帝改變他
[00:18:43.520 --> 00:18:47.360]  但保羅是一個
[00:18:47.360 --> 00:18:48.880]  很聰明的人
[00:18:48.880 --> 00:18:50.600]  他是一個法利塞人
[00:18:50.600 --> 00:18:52.400]  法利塞人是甚麼
[00:18:52.400 --> 00:18:54.880]  熟悉整本
[00:18:54.880 --> 00:18:58.000]  舊約聖經裏面的來龍去脈
[00:18:58.000 --> 00:18:59.000]  是吧
[00:18:59.000 --> 00:19:00.480]  可能由第一句
[00:19:00.480 --> 00:19:02.320]  起初神創造天地
[00:19:02.320 --> 00:19:04.240]  到馬拉基書
[00:19:04.240 --> 00:19:05.880]  最後的字他都背出來
[00:19:05.880 --> 00:19:06.360]  他可以
[00:19:06.360 --> 00:19:07.000]  可以的
[00:19:07.000 --> 00:19:07.920]  猶太人是這樣背的
[00:19:07.920 --> 00:19:09.320]  他們讀聖經
[00:19:09.320 --> 00:19:10.080]  背出來
[00:19:10.080 --> 00:19:12.320]  三天裏面
[00:19:12.320 --> 00:19:15.720]  有聖經學者說他在冥想
[00:19:15.720 --> 00:19:19.600]  重新思想整本舊約聖經
[00:19:19.600 --> 00:19:20.720]  甚麼意思呢
[00:19:20.720 --> 00:19:23.120]  即是今天你靈修三日三夜
[00:19:23.120 --> 00:19:24.840]  上帝就在他的心
[00:19:24.840 --> 00:19:25.680]  在他的腦
[00:19:25.680 --> 00:19:27.440]  在他的思維裏面
[00:19:27.440 --> 00:19:30.280]  去改變他的一生
[00:19:30.280 --> 00:19:32.320]  所以
[00:19:32.320 --> 00:19:33.840]  三日之後
[00:19:33.840 --> 00:19:37.400]  保羅脫胎換骨
[00:19:37.400 --> 00:19:40.400]  這裏說
[00:19:40.400 --> 00:19:43.000]  保羅在少林寺九章十到十五節
[00:19:43.000 --> 00:19:44.760]  他說主在意象中對
[00:19:44.760 --> 00:19:45.520]  這裏有兩個人物
[00:19:45.520 --> 00:19:46.520]  一會兒再說
[00:19:46.520 --> 00:19:49.160]  保羅在他的轉彎位的時候
[00:19:49.160 --> 00:19:50.960]  他改變
[00:19:50.960 --> 00:19:54.640]  他重新去調整他自己
[00:19:54.640 --> 00:19:56.480]  以前想過的事
[00:19:56.480 --> 00:19:58.160]  你知不知道
[00:19:58.160 --> 00:19:59.080]  我就想起我自己
[00:19:59.080 --> 00:20:01.360]  當然我沒有保羅那麼偉大
[00:20:01.360 --> 00:20:03.520]  但是我那三個月
[00:20:03.520 --> 00:20:05.760]  在夏天的時候
[00:20:05.760 --> 00:20:07.920]  我真的想了很多事
[00:20:07.920 --> 00:20:11.200]  我發覺自己長大了
[00:20:11.200 --> 00:20:13.440]  因為以前只想去玩游水
[00:20:13.440 --> 00:20:14.640]  吃雪條
[00:20:14.640 --> 00:20:17.600]  買那些玩的東西
[00:20:17.600 --> 00:20:19.720]  但原來在衝擊的時候
[00:20:19.720 --> 00:20:21.880]  發覺自己開始要想一些事
[00:20:21.880 --> 00:20:23.960]  是從來沒有想過的事
[00:20:23.960 --> 00:20:26.320]  你的人開始成長
[00:20:26.320 --> 00:20:27.600]  你開始成熟了
[00:20:27.600 --> 00:20:29.600]  你才去面對問題
[00:20:29.600 --> 00:20:31.880]  中國人有句說話叫甚麼
[00:20:31.880 --> 00:20:33.400]  經一事
[00:20:33.400 --> 00:20:34.320]  長一智
[00:20:34.320 --> 00:20:36.440]  原來多了智慧
[00:20:36.440 --> 00:20:39.720]  保羅整個人脫胎換骨的改變
[00:20:39.720 --> 00:20:41.760]  正正是神要他
[00:20:41.760 --> 00:20:44.160]  倒在地上的經歷
[00:20:44.160 --> 00:20:46.160]  因為這個人實在太難改變了
[00:20:46.160 --> 00:20:47.480]  你知不知道
[00:20:47.480 --> 00:20:49.160]  一個人那麼驕傲
[00:20:49.160 --> 00:20:50.320]  那麼有能力
[00:20:50.320 --> 00:20:52.720]  我不知道他有多少個PhD degree
[00:20:52.720 --> 00:20:54.200]  如果他有三個PhD degree
[00:20:54.200 --> 00:20:56.360]  今天我這裏也有些PhD
[00:20:56.360 --> 00:20:58.000]  我相信他們改變得好像保羅一樣
[00:20:58.000 --> 00:20:58.720]  我今天說的時候
[00:20:58.720 --> 00:20:59.280]  可能他們也有
[00:20:59.280 --> 00:21:01.160]  是的 我也是這樣
[00:21:01.160 --> 00:21:01.920]  但是
[00:21:01.920 --> 00:21:05.280]  你知聰明的人想事跟我們不同
[00:21:05.280 --> 00:21:07.040]  Jason告訴我
[00:21:07.040 --> 00:21:08.080]  他說他們想事
[00:21:08.080 --> 00:21:11.840]  一想就知道你不跟那班級數想事
[00:21:11.840 --> 00:21:13.720]  他一想事就想關係
[00:21:13.720 --> 00:21:15.960]  我們在想的就是去玩
[00:21:15.960 --> 00:21:19.720]  這是神給他的一個智慧在當中
[00:21:19.720 --> 00:21:22.600]  保羅相信他不是一個普通的人
[00:21:22.600 --> 00:21:23.880]  那麼年輕的人
[00:21:23.880 --> 00:21:33.720]  能夠拿到在法理賽人裏面的天之驕子是不容易的
[00:21:33.720 --> 00:21:36.760]  在人生裏面遇到的患難
[00:21:36.760 --> 00:21:40.280]  一定會令我們去改變
[00:21:40.280 --> 00:21:43.480]  來到這裏我不知道你同不同意
[00:21:43.480 --> 00:21:46.480]  一個人的人生去被建立
[00:21:46.480 --> 00:21:48.880]  當中我們這裏有些初信主
[00:21:48.880 --> 00:21:50.280]  有些慢慢成長
[00:21:50.280 --> 00:21:51.480]  有些可能已經成熟
[00:21:51.480 --> 00:21:53.720]  甚至有些頻道已經成熟
[00:21:53.720 --> 00:21:55.360]  問一問自己
[00:21:55.360 --> 00:21:58.240]  到今天你的生命來到這裏的時候
[00:21:58.240 --> 00:22:00.800]  其實上帝是用一種
[00:22:00.800 --> 00:22:03.960]  很長時間的方法去模造你的生命
[00:22:03.960 --> 00:22:05.120]  同不同意嗎?
[00:22:05.120 --> 00:22:09.240]  生命的建立不是這樣出現的
[00:22:09.240 --> 00:22:10.240]  所以一個人
[00:22:10.240 --> 00:22:11.360]  順便提一提
[00:22:11.360 --> 00:22:16.960]  那些將來要找老公的那些姊妹
[00:22:16.960 --> 00:22:20.920]  你記住找一個男人有經歷的
[00:22:20.920 --> 00:22:22.120]  因為為什麼呢?
[00:22:22.120 --> 00:22:22.800]  事實上
[00:22:22.800 --> 00:22:23.640]  在這裏開玩笑
[00:22:23.640 --> 00:22:25.280]  但是我相信一件事
[00:22:25.280 --> 00:22:27.240]  就是當人生有經歷的時候
[00:22:27.240 --> 00:22:31.120]  這個人能夠面對逆境面對困難
[00:22:31.120 --> 00:22:35.360]  是有一個更大的能力
[00:22:35.360 --> 00:22:40.640]  一點都不容易
[00:22:40.640 --> 00:22:47.080]  這裏除了神用環境去將保羅改變之外
[00:22:47.080 --> 00:22:48.560]  同一時間
[00:22:48.560 --> 00:22:51.360]  神也在保羅的生命裏面
[00:22:51.360 --> 00:22:53.440]  預備了兩個人物
[00:22:53.440 --> 00:22:55.840]  這兩個人物還要是基督徒
[00:22:55.840 --> 00:22:57.520]  讓我們在當中學習一下
[00:22:57.520 --> 00:22:59.800]  其中一個人物就在第十到十五節
[00:22:59.800 --> 00:23:02.840]  主在異象中對阿拿尼亞說
[00:23:02.840 --> 00:23:05.000]  往猶大的嘉呂
[00:23:05.000 --> 00:23:06.040]  訪問素羅
[00:23:06.040 --> 00:23:07.640]  按守在他身上
[00:23:07.640 --> 00:23:08.960]  叫他能看見
[00:23:08.960 --> 00:23:11.720]  阿拿尼亞不願去
[00:23:11.720 --> 00:23:14.880]  但神吩咐他去
[00:23:14.880 --> 00:23:18.240]  為什麼阿拿尼亞不想去?
[00:23:18.240 --> 00:23:19.600]  因為他以前
[00:23:19.600 --> 00:23:21.960]  他說因為素羅是神所
[00:23:21.960 --> 00:23:24.360]  後面有寫
[00:23:24.360 --> 00:23:25.360]  這裏沒有寫
[00:23:25.360 --> 00:23:26.080]  經文有蓋
[00:23:26.080 --> 00:23:28.520]  因為阿拿尼亞知道
[00:23:28.520 --> 00:23:31.720]  保羅曾經逼迫過基督徒
[00:23:31.720 --> 00:23:33.720]  這是壞人
[00:23:33.720 --> 00:23:35.160]  這是大壞蛋
[00:23:35.160 --> 00:23:36.680]  現在你叫我去幫他
[00:23:36.680 --> 00:23:38.320]  你願意嗎?
[00:23:38.320 --> 00:23:41.200]  這就是當時阿拿尼亞的心情
[00:23:41.200 --> 00:23:42.840]  但神吩咐他
[00:23:42.840 --> 00:23:44.280]  你儘管去
[00:23:44.280 --> 00:23:47.760]  因為保羅是我揀選出來要做這件事
[00:23:47.760 --> 00:23:48.640]  做外邦人
[00:23:48.640 --> 00:23:51.520]  君王和以色列人當中宣揚我命
[00:23:51.520 --> 00:23:53.040]  所以阿拿尼亞
[00:23:53.040 --> 00:23:55.280]  是一個性靈充滿的人
[00:23:55.280 --> 00:23:59.280]  被上帝感動去接觸素羅
[00:23:59.280 --> 00:24:00.200]  接觸保羅
[00:24:00.200 --> 00:24:02.400]  另外一個人物
[00:24:02.400 --> 00:24:04.680]  在26-27節
[00:24:04.680 --> 00:24:06.240]  叫做巴拿巴
[00:24:06.240 --> 00:24:08.560]  巴拿巴是一個很重要的人物
[00:24:08.560 --> 00:24:11.360]  因為當素羅改變之後
[00:24:11.360 --> 00:24:12.520]  他第一件事要做什麼?
[00:24:12.520 --> 00:24:14.920]  他要回到耶路撒冷
[00:24:14.920 --> 00:24:17.360]  耶路撒冷是什麼人的地方?
[00:24:17.360 --> 00:24:23.120]  耶路撒冷是猶太人虔誠的基督徒聚會的地方
[00:24:23.120 --> 00:24:24.520]  包括誰?
[00:24:24.520 --> 00:24:27.280]  死德、約翰那十二個
[00:24:27.280 --> 00:24:31.080]  約翰那十二個
[00:24:31.080 --> 00:24:33.040]  十一個猶太人死了
[00:24:33.040 --> 00:24:37.520]  那十一個耶穌的門徒在裡面
[00:24:37.520 --> 00:24:41.360]  見到這個大壞蛋來到耶路撒冷的時候
[00:24:41.360 --> 00:24:42.760]  要我接納他
[00:24:42.760 --> 00:24:44.280]  有沒有可能?
[00:24:44.280 --> 00:24:46.280]  第一你不會相信
[00:24:46.280 --> 00:24:50.440]  這個人以前用很多方法去逼迫基督徒
[00:24:50.440 --> 00:24:52.000]  今天你告訴他改變
[00:24:52.000 --> 00:24:53.360]  你信不信?
[00:24:53.360 --> 00:24:55.280]  不信
[00:24:55.280 --> 00:24:56.520]  所以他要靠什麼?
[00:24:56.520 --> 00:25:01.120]  巴拿巴是使徒相信的
[00:25:01.120 --> 00:25:02.080]  安慰之志
[00:25:02.080 --> 00:25:04.320]  使徒當中相信的人
[00:25:04.320 --> 00:25:05.440]  做見證人
[00:25:05.440 --> 00:25:08.440]  帶他回到教會裡面
[00:25:08.440 --> 00:25:10.480]  所以保羅的改變
[00:25:10.480 --> 00:25:16.560]  和後來變成一個真正的基督徒
[00:25:16.560 --> 00:25:17.640]  他都不容易
[00:25:17.640 --> 00:25:19.000]  因為很多事情他是咎由自取的
[00:25:19.000 --> 00:25:22.960]  因為以前你是這樣去逼迫別人的
[00:25:22.960 --> 00:25:25.520]  香港有一個傑出青年
[00:25:25.520 --> 00:25:27.960]  40歲的傑出青年陳慎之
[00:25:27.960 --> 00:25:29.480]  以前在慈雲山
[00:25:29.480 --> 00:25:31.160]  我和你分享過
[00:25:31.160 --> 00:25:32.640]  十三太保
[00:25:32.640 --> 00:25:35.640]  他是黑社會的大哥
[00:25:35.640 --> 00:25:38.200]  他說當我後期神改變他
[00:25:38.200 --> 00:25:39.800]  成為牧師
[00:25:39.800 --> 00:25:40.480]  做了全球人
[00:25:40.480 --> 00:25:41.920]  回到黑社會的地方
[00:25:41.920 --> 00:25:44.840]  和黑社會的人傳福音
[00:25:44.840 --> 00:25:47.760]  他說我最難受的第一次是什麼呢?
[00:25:47.760 --> 00:25:51.240]  很多人用口水和髒話罵我
[00:25:51.240 --> 00:25:52.600]  他說我當時很生氣
[00:25:52.600 --> 00:25:54.560]  我很想罵他
[00:25:54.560 --> 00:25:57.600]  但是神感動我一件事
[00:25:57.600 --> 00:26:00.720]  我以前何嘗不是這樣對待別人呢?
[00:26:00.720 --> 00:26:02.200]  有時候想想很有趣的
[00:26:02.200 --> 00:26:05.640]  神是用你回到你以前的環境裡面
[00:26:05.640 --> 00:26:07.920]  去影響其他人
[00:26:07.920 --> 00:26:10.760]  這個就是神正正在保羅身上
[00:26:10.760 --> 00:26:11.600]  要他改變
[00:26:11.600 --> 00:26:14.560]  要他的生命改變的一個最大目的
[00:26:14.560 --> 00:26:17.080]  因為神要用這個人去改變
[00:26:17.080 --> 00:26:18.600]  以前他逼迫過的人
[00:26:18.600 --> 00:26:20.080]  他的見證才是不同的
[00:26:20.080 --> 00:26:32.760]  他見證才有力
[00:26:32.760 --> 00:26:38.480]  阿拿尼亞和巴拿巴
[00:26:38.480 --> 00:26:41.000]  將訴羅帶回耶路撒冷裡面
[00:26:41.000 --> 00:26:43.160]  讓他們能夠看到這個人
[00:26:43.160 --> 00:26:46.480]  一個很大的改變
[00:26:46.480 --> 00:26:51.920]  這個人的改變最大的震撼的地方
[00:26:51.920 --> 00:26:55.520]  就是他看到他以前的一個這樣的人
[00:26:55.520 --> 00:26:56.880]  一個大壞蛋
[00:26:56.880 --> 00:26:59.960]  現在他變成了一個完全脫胎換骨
[00:26:59.960 --> 00:27:06.840]  一個願意為神傳福音的基督徒
[00:27:06.840 --> 00:27:09.840]  來到這裡我想做一個小小的總結
[00:27:09.840 --> 00:27:12.440]  小小未到大總結
[00:27:12.440 --> 00:27:14.960]  就是說我們有些事可能需要反思
[00:27:14.960 --> 00:27:19.800]  當今天我們站在阿拿尼亞和巴拿巴身上
[00:27:19.800 --> 00:27:21.480]  那個身去思考的時候
[00:27:21.480 --> 00:27:23.400]  當你今天
[00:27:23.400 --> 00:27:25.120]  我們這個叫教會
[00:27:25.120 --> 00:27:28.560]  教會就是一群信徒信耶穌的人
[00:27:28.560 --> 00:27:30.920]  如果我們以前有一群弟兄
[00:27:30.920 --> 00:27:34.560]  或者有一群人得罪了我們
[00:27:34.560 --> 00:27:36.880]  我們怎樣去面對他呢?
[00:27:36.880 --> 00:27:38.680]  很多時候我們今天做基督徒
[00:27:38.680 --> 00:27:40.200]  經常說我們要傳福音
[00:27:40.200 --> 00:27:44.000]  就是向那些未信主的人傳福音
[00:27:44.000 --> 00:27:47.440]  我在這裡想強調一件事
[00:27:47.440 --> 00:27:49.120]  我們忽略了最重要的一件事
[00:27:49.120 --> 00:27:55.080]  福音不只是傳給那些未信主的人聽
[00:27:55.080 --> 00:27:57.160]  福音
[00:27:57.160 --> 00:28:00.840]  就算那個人信了主也繼續需要福音
[00:28:00.840 --> 00:28:04.080]  如果那個人在福音上離棄了真道的話
[00:28:04.080 --> 00:28:07.000]  我們更加要在他面前見證福音
[00:28:07.000 --> 00:28:12.160]  因為這些人更加能夠接受福音的真實
[00:28:12.160 --> 00:28:14.320]  他們的改變是更加大的
[00:28:14.320 --> 00:28:15.160]  那我要問
[00:28:15.160 --> 00:28:16.720]  如果我們今天
[00:28:16.720 --> 00:28:18.400]  有沒有遇到我們有些朋友
[00:28:18.400 --> 00:28:19.520]  或者有些基督徒的朋友
[00:28:19.520 --> 00:28:20.720]  他信了主一段時間
[00:28:20.720 --> 00:28:22.960]  但是離開了教會
[00:28:22.960 --> 00:28:25.320]  或者他曾經踩過你的尾巴
[00:28:25.320 --> 00:28:26.200]  得罪過你
[00:28:26.200 --> 00:28:28.280]  我以後都不和他做朋友了
[00:28:28.280 --> 00:28:30.840]  他現在回頭的時候
[00:28:30.840 --> 00:28:34.800]  回來教會尋求教會真心悔改的時候
[00:28:34.800 --> 00:28:38.240]  你用什麼態度對他呢?
[00:28:38.240 --> 00:28:41.120]  你用接納
[00:28:41.120 --> 00:28:47.360]  還是用審判的態度對他呢?
[00:28:47.360 --> 00:28:49.240]  問題我覺得更加重要
[00:28:49.240 --> 00:28:51.440]  當然後者是我們才應該做的事
[00:28:51.440 --> 00:28:53.480]  但更加重要的事我們要問
[00:28:53.480 --> 00:28:56.840]  就是我們願不願意成為走回頭路
[00:28:56.840 --> 00:28:59.080]  那個人的幫助
[00:28:59.080 --> 00:29:02.000]  有時候我們記住我們做基督徒
[00:29:02.000 --> 00:29:03.680]  在所有情況下
[00:29:03.680 --> 00:29:06.960]  我們都要成為別人的幫助
[00:29:06.960 --> 00:29:10.280]  所以有時候當我們生命成長一個階段的時候
[00:29:10.280 --> 00:29:12.040]  我們自己很火熱的時候
[00:29:12.040 --> 00:29:14.400]  記住神會預備一些人在你身邊
[00:29:14.400 --> 00:29:15.840]  你能觸碰到他們
[00:29:15.840 --> 00:29:19.040]  我們需要的不是我們的技巧
[00:29:19.040 --> 00:29:20.720]  不是我們全方位的技巧
[00:29:20.720 --> 00:29:24.280]  我們需要的是你願不願意在他的生命中成為他的幫助
[00:29:24.280 --> 00:29:25.440]  搭一條橋
[00:29:25.440 --> 00:29:28.680]  將他回到耶穌的生命中
[00:29:28.680 --> 00:29:33.040]  往往神要求我們改變多於祂改變
[00:29:33.040 --> 00:29:34.480]  你同意我講嗎?
[00:29:34.480 --> 00:29:35.960]  我們要改變什麼?
[00:29:35.960 --> 00:29:37.720]  我們要謙卑下來
[00:29:37.720 --> 00:29:38.760]  和這個人和好
[00:29:38.760 --> 00:29:39.840]  接受他
[00:29:39.840 --> 00:29:42.440]  將他搭橋回到上帝的身邊
[00:29:42.440 --> 00:29:49.640]  環境衝擊改變一個人
[00:29:49.640 --> 00:29:53.440]  神又預備兩個人去改變保羅
[00:29:53.440 --> 00:29:56.680]  就是說我們在生命中有環境的衝擊
[00:29:56.680 --> 00:30:01.240]  我們也有朋友幫助我們去回轉
[00:30:01.240 --> 00:30:03.240]  下一步需要什麼呢?
[00:30:03.240 --> 00:30:07.160]  下一步是需要改變
[00:30:07.160 --> 00:30:08.840]  改變是什麼呢?
[00:30:08.840 --> 00:30:11.560]  改變是一個行動
[00:30:11.560 --> 00:30:15.640]  改變是需要謙卑
[00:30:15.640 --> 00:30:17.640]  和需要勇氣去改變
[00:30:17.640 --> 00:30:22.920]  這裏有經文看訴羅如何改變
[00:30:22.920 --> 00:30:26.120]  訴羅的眼睛好像鱗片掉落
[00:30:26.120 --> 00:30:27.320]  他能夠看到
[00:30:27.320 --> 00:30:30.600]  訴羅在大馬式裏面
[00:30:30.600 --> 00:30:33.640]  過了一段時間就宣揚耶穌基督的命
[00:30:36.040 --> 00:30:41.000]  凡聽見他的人都驚奇
[00:30:41.000 --> 00:30:44.520]  說這個人以前不是殘害基督徒嗎?
[00:30:44.520 --> 00:30:45.560]  驚奇
[00:30:45.560 --> 00:30:47.480]  為什麼他驚奇?
[00:30:47.480 --> 00:30:49.560]  以前這個人是這樣的
[00:30:49.560 --> 00:30:52.880]  現在這個人是一百八十度的改變
[00:30:52.880 --> 00:30:55.520]  你看到他完全是兩個人的改變
[00:30:55.520 --> 00:30:56.120]  可以嗎?
[00:30:56.120 --> 00:31:02.440]  這段時間我想交給一位弟兄
[00:31:02.440 --> 00:31:05.040]  他講一個很短的見證給我們看
[00:31:05.040 --> 00:31:08.200]  我希望你從他身上看到弟兄
[00:31:08.200 --> 00:31:11.560]  他以前是怎樣的一個人生
[00:31:11.560 --> 00:31:13.280]  到現在是另一個人生
[00:31:13.280 --> 00:31:14.680]  產生的一種共鳴
[00:31:14.680 --> 00:31:15.200]  好嗎?
[00:31:15.200 --> 00:31:16.200]  謝謝Alex
[00:31:16.200 --> 00:31:23.440]  Hello 大家好
[00:31:23.440 --> 00:31:24.840]  我叫Alex
[00:31:24.840 --> 00:31:29.520]  首先我講一下我以前的人是怎樣的
[00:31:29.520 --> 00:31:34.080]  我以前很小已經是二十歲左右
[00:31:34.080 --> 00:31:36.080]  其實我年紀都很大
[00:31:36.080 --> 00:31:39.920]  我二十歲左右就跟一些朋友出去玩
[00:31:39.920 --> 00:31:43.360]  說不好聽一點是一個蒲精
[00:31:43.360 --> 00:31:51.320]  喝酒、吸煙、吸毒、爛蒲
[00:31:51.320 --> 00:31:53.320]  其實也有結識女生
[00:31:53.320 --> 00:31:58.360]  這段時間我維持了很久
[00:31:58.360 --> 00:32:00.080]  因為我玩的時候
[00:32:00.080 --> 00:32:04.920]  我和我現在的太太在一起
[00:32:04.920 --> 00:32:09.640]  做了很多傷害她的事
[00:32:09.640 --> 00:32:12.640]  大家在一起的時候有很多吵架
[00:32:12.640 --> 00:32:13.880]  令她很傷心
[00:32:13.880 --> 00:32:16.720]  但是我和她在一起十多年
[00:32:16.720 --> 00:32:19.040]  她看到我這麼壞
[00:32:19.040 --> 00:32:25.000]  吸毒、玩女生、喝酒、吸煙
[00:32:25.000 --> 00:32:28.920]  所有平時在街上看到的蒲精
[00:32:28.920 --> 00:32:31.160]  打架都是我這種人
[00:32:31.160 --> 00:32:33.880]  我又傷害了她
[00:32:33.880 --> 00:32:37.120]  她就不離不棄地在我面前說
[00:32:37.120 --> 00:32:38.680]  你這樣是不行的
[00:32:38.680 --> 00:32:40.000]  她哭了很多次
[00:32:40.000 --> 00:32:43.720]  但是我沒有感動過任何一件事
[00:32:43.720 --> 00:32:49.160]  她就整天叫我去教會
[00:32:49.160 --> 00:32:51.760]  你可以感受一下
[00:32:51.760 --> 00:32:53.920]  究竟你應該要改變些什麼
[00:32:53.920 --> 00:32:55.560]  那時候我很抗拒
[00:32:55.560 --> 00:32:56.760]  我說去教會
[00:32:56.760 --> 00:32:57.200]  我不去
[00:32:57.200 --> 00:32:58.320]  我死都不會去
[00:32:58.320 --> 00:32:59.040]  為什麼呢
[00:32:59.040 --> 00:33:00.520]  因為去教會很悶
[00:33:00.520 --> 00:33:03.720]  我聽我朋友說
[00:33:03.720 --> 00:33:05.920]  你去教會要睡覺
[00:33:05.920 --> 00:33:06.520]  我說是的
[00:33:06.520 --> 00:33:08.040]  我真的去教會睡覺
[00:33:08.040 --> 00:33:10.800]  之後我終於和她吵了很多次架
[00:33:10.800 --> 00:33:13.880]  我終於和她說
[00:33:13.880 --> 00:33:14.600]  去吧去吧
[00:33:14.600 --> 00:33:15.640]  我跟著你去
[00:33:15.640 --> 00:33:18.480]  為了讓小朋友好一點
[00:33:18.480 --> 00:33:19.360]  我就跟著她去
[00:33:19.360 --> 00:33:21.680]  其實我去教會真的是睡覺
[00:33:21.680 --> 00:33:24.440]  基本上是99.9%都是睡覺
[00:33:24.440 --> 00:33:26.360]  我最喜歡睡覺的時候
[00:33:26.360 --> 00:33:28.400]  就是祈禱的時間
[00:33:28.400 --> 00:33:29.520]  因為祈禱是否對眼
[00:33:29.520 --> 00:33:31.280]  是否能看到我睡覺
[00:33:31.280 --> 00:33:33.280]  還有我之前去過一間教會
[00:33:33.280 --> 00:33:36.800]  因為他們祈禱很長的
[00:33:36.800 --> 00:33:37.760]  真的很長
[00:33:37.760 --> 00:33:39.160]  起碼睡了兩分鐘
[00:33:39.160 --> 00:33:44.160]  我們可以很深入地睡了兩分鐘
[00:33:44.160 --> 00:33:47.160]  那時候我想一下
[00:33:47.160 --> 00:33:49.640]  被迫去教會睡覺也不錯
[00:33:49.640 --> 00:33:51.600]  我家裡不能睡就去教會睡
[00:33:51.600 --> 00:33:53.920]  你不讓我睡就去教會睡
[00:33:53.920 --> 00:34:00.920]  其實這段時間維持了兩年左右
[00:34:00.920 --> 00:34:03.120]  我坐在那裡聽
[00:34:03.120 --> 00:34:04.880]  有時候不是整天睡覺
[00:34:04.880 --> 00:34:08.360]  有時候聽到有些東西可以聽一下
[00:34:08.360 --> 00:34:12.880]  之後就開始了解多一點聖經
[00:34:12.880 --> 00:34:15.080]  因為聖經教你怎樣做人
[00:34:15.080 --> 00:34:17.480]  諸如此類的說話
[00:34:17.480 --> 00:34:19.040]  學到一點東西
[00:34:19.040 --> 00:34:26.720]  很奇怪地有一次就因為奇妙的安排
[00:34:26.720 --> 00:34:29.520]  就拉了我過來這個頻道
[00:34:29.520 --> 00:34:32.160]  我第一次來這個頻道
[00:34:32.160 --> 00:34:37.360]  感覺到和我以前的教會有一點分別
[00:34:37.360 --> 00:34:41.960]  就是他們很友善、很溫暖、很關心你、很問候你
[00:34:41.960 --> 00:34:44.480]  我就覺得這間教會很適合我
[00:34:44.480 --> 00:34:46.120]  又唱一些不錯的歌
[00:34:46.120 --> 00:34:48.680]  我又喜歡,年輕一點
[00:34:48.680 --> 00:34:50.280]  我自己其實年紀也不小
[00:34:50.280 --> 00:34:52.600]  但我又喜歡,我是蒲精
[00:34:52.600 --> 00:34:56.120]  以前教會那些其實是不合口味的
[00:34:56.120 --> 00:34:57.560]  你明不明白
[00:34:57.560 --> 00:35:00.080]  是明白不到,是進不了他們圈子的
[00:35:00.080 --> 00:35:02.720]  然後我就來了第二次
[00:35:02.720 --> 00:35:04.280]  我和我老婆說
[00:35:04.280 --> 00:35:06.040]  我老婆問我,你還去不去
[00:35:06.040 --> 00:35:07.640]  我說去,為什麼不去
[00:35:07.640 --> 00:35:11.360]  又有歌聽,又悶,多好
[00:35:11.360 --> 00:35:12.440]  我就來了
[00:35:12.440 --> 00:35:13.640]  我來了之後第二次
[00:35:13.640 --> 00:35:16.480]  第三次我去了一個followship
[00:35:16.480 --> 00:35:19.120]  在followship的時候
[00:35:19.120 --> 00:35:24.160]  一個說話是很令我回想我以前的事
[00:35:24.160 --> 00:35:25.600]  回想我以前所做的事
[00:35:25.600 --> 00:35:29.120]  就是你所做的任何事都是為神而做的
[00:35:29.120 --> 00:35:35.840]  那我回想,我以前所做的事是不是為神而做的呢
[00:35:35.840 --> 00:35:37.080]  那不是
[00:35:37.080 --> 00:35:40.280]  因為我以前是傷害了我
[00:35:40.280 --> 00:35:45.280]  我的家人、我的小孩、我的太太
[00:35:45.280 --> 00:35:48.880]  覺得我這些不是為神而做的事
[00:35:48.880 --> 00:35:52.560]  相比起對Channel所有其他的事工朋友
[00:35:52.560 --> 00:35:54.280]  他們弟兄姊妹所做的事
[00:35:54.280 --> 00:35:55.960]  天天搬搬抬抬
[00:35:55.960 --> 00:36:01.880]  他們真的沒有去有要求回報地為神而做
[00:36:01.880 --> 00:36:03.760]  那我可以做到什麼呢
[00:36:03.760 --> 00:36:06.600]  我是沒有做過任何事的
[00:36:06.600 --> 00:36:08.200]  那一刻我真是很
[00:36:08.200 --> 00:36:09.320]  因為一句說話
[00:36:09.320 --> 00:36:12.600]  我突然間覺得我是需要去改變
[00:36:12.600 --> 00:36:15.720]  我是覺得你是否想家裡好
[00:36:15.720 --> 00:36:17.880]  是否想所有你身邊的環境好
[00:36:17.880 --> 00:36:21.000]  那我就會想我可以做到什麼
[00:36:21.000 --> 00:36:26.360]  那我就去了第四次Channel
[00:36:26.360 --> 00:36:29.960]  接著就覺得我是需要做一些事
[00:36:29.960 --> 00:36:32.960]  我是需要為神去做一些應該去做的事
[00:36:32.960 --> 00:36:34.640]  不是去喝酒、不是去喝酒
[00:36:34.640 --> 00:36:36.280]  不是你死我活那些
[00:36:36.280 --> 00:36:38.400]  那我以前喝酒是因為你死我活
