
[00:00:00.000 --> 00:00:02.000]  各位靜音姐妹午安
[00:20:37.000 --> 00:20:40.000]  直至使徒行傳第十五章
[00:20:40.000 --> 00:20:42.000]  耶路撒冷教會
[00:20:42.000 --> 00:20:46.000]  將這件事帶回去開大會
[00:20:46.000 --> 00:20:49.000]  開這個大會的決定是什麼
[00:20:49.000 --> 00:20:51.000]  外邦人要不要受國禮
[00:20:51.000 --> 00:20:52.000]  守一個律法
[00:20:52.000 --> 00:20:54.000]  才可以成為基督徒
[00:20:54.000 --> 00:20:56.000]  不需要
[00:20:56.000 --> 00:20:58.000]  他的決定是不需要
[00:20:58.000 --> 00:21:03.000]  不過要遵守一些律法裡面的道德規條
[00:21:03.000 --> 00:21:08.000]  以及要尊重猶太人的一個律法
[00:21:08.000 --> 00:21:12.000]  結果因著這個大會的決定
[00:21:12.000 --> 00:21:19.000]  外邦人信主的事情就很順利了
[00:21:19.000 --> 00:21:22.000]  我們也看到上帝的心意
[00:21:22.000 --> 00:21:23.000]  使徒行傳第十章
[00:21:23.000 --> 00:21:26.000]  上帝親自顯明他的心意
[00:21:26.000 --> 00:21:29.000]  他的心意就是要萬民作主的門徒
[00:21:29.000 --> 00:21:31.000]  其實之前已經有
[00:21:31.000 --> 00:21:34.000]  但是當人的心裡面
[00:21:34.000 --> 00:21:37.000]  有一些固有的傳統
[00:21:37.000 --> 00:21:39.000]  或者他的思想難了
[00:21:39.000 --> 00:21:45.000]  上帝的心意就不能夠很順利的實踐出來
[00:21:45.000 --> 00:21:48.000]  彼得明白上帝的心意
[00:21:48.000 --> 00:21:51.000]  為哥尼留一家來洗禮
[00:21:51.000 --> 00:21:55.000]  外邦人都歸入到上帝的教會裡面
[00:21:55.000 --> 00:21:58.000]  在聖經我們看到
[00:21:58.000 --> 00:22:02.000]  神是越納猶太人
[00:22:02.000 --> 00:22:05.000]  也是外邦人
[00:22:05.000 --> 00:22:07.000]  福音的大門
[00:22:07.000 --> 00:22:11.000]  是向所有的人種打開
[00:22:11.000 --> 00:22:13.000]  無論猶太人還是外邦人
[00:22:13.000 --> 00:22:15.000]  對今天來說
[00:22:15.000 --> 00:22:17.000]  無論哪個國家的人
[00:22:17.000 --> 00:22:18.000]  什麼膚色的人
[00:22:18.000 --> 00:22:19.000]  什麼種族的人
[00:22:19.000 --> 00:22:23.000]  都是上帝所越納的
[00:22:23.000 --> 00:22:27.000]  我們能不能夠阻止到這些人
[00:22:27.000 --> 00:22:30.000]  進入到上帝的國度裡面
[00:22:30.000 --> 00:22:35.000]  不能夠阻止
[00:22:35.000 --> 00:22:38.000]  有時候我們怎樣不阻止呢
[00:22:38.000 --> 00:22:41.000]  我們知道上帝一定越納他們
[00:22:41.000 --> 00:22:46.000]  不過不阻止不等於你翹起手坐在那裡
[00:22:46.000 --> 00:22:51.000]  不阻止就是你要順服積極回應上帝的心意
[00:22:51.000 --> 00:22:54.000]  實踐上帝的心意
[00:22:54.000 --> 00:22:56.000]  彼得是這樣做
[00:22:56.000 --> 00:23:01.000]  以致外邦人能夠進入到上帝的國度裡面
[00:23:01.000 --> 00:23:04.000]  所以今天無論男女
[00:23:04.000 --> 00:23:06.000]  無論富貴貧窮的人
[00:23:06.000 --> 00:23:08.000]  住豪宅
[00:23:08.000 --> 00:23:09.000]  住劏房
[00:23:09.000 --> 00:23:11.000]  我相信在座都有一些住豪宅
[00:23:11.000 --> 00:23:13.000]  有一些住劏房的人
[00:23:13.000 --> 00:23:16.000]  都能夠一齊來敬拜上帝
[00:23:16.000 --> 00:23:18.000]  福音的大門
[00:23:18.000 --> 00:23:22.000]  為每一個人來打開
[00:23:22.000 --> 00:23:26.000]  五一的時候我們接觸到一些基層的人
[00:23:26.000 --> 00:23:30.000]  甚至去探訪一些基層的家庭
[00:23:30.000 --> 00:23:33.000]  上帝的愛臨到他們
[00:23:33.000 --> 00:23:34.000]  有錢的人
[00:23:34.000 --> 00:23:38.000]  上帝也是一樣臨到他們
[00:23:38.000 --> 00:23:40.000]  另外一方面
[00:23:40.000 --> 00:23:43.000]  我們見到新約的教會
[00:23:43.000 --> 00:23:48.000]  聖經說我們是亞伯拉罕的子孫
[00:23:48.000 --> 00:23:50.000]  其實這裡有些弔詭
[00:23:50.000 --> 00:23:52.000]  很奇妙的
[00:23:52.000 --> 00:23:55.000]  本來我們這些外邦人
[00:23:55.000 --> 00:23:57.000]  因著相信耶穌基督
[00:23:57.000 --> 00:24:01.000]  我們就成為亞伯拉罕的子孫
[00:24:01.000 --> 00:24:04.000]  聖經裡面說我們成為
[00:24:04.000 --> 00:24:07.000]  真猶太人
[00:24:07.000 --> 00:24:10.000]  如果教會是真猶太人
[00:24:10.000 --> 00:24:12.000]  那些是外邦人
[00:24:12.000 --> 00:24:15.000]  教會以外的就是外邦人
[00:24:15.000 --> 00:24:19.000]  未相信耶穌的就是外邦人
[00:24:19.000 --> 00:24:21.000]  有時弔詭就在這裡
[00:24:21.000 --> 00:24:23.000]  外邦人成為猶太人
[00:24:23.000 --> 00:24:25.000]  成為了真猶太人
[00:24:25.000 --> 00:24:30.000]  今天有很多猶太人還未相信耶穌
[00:24:30.000 --> 00:24:32.000]  他們不相信耶穌
[00:24:32.000 --> 00:24:34.000]  那他們是什麼
[00:24:34.000 --> 00:24:36.000]  外邦人
[00:24:36.000 --> 00:24:39.000]  在基督的角度裡面
[00:24:39.000 --> 00:24:40.000]  我們是猶太人
[00:24:40.000 --> 00:24:43.000]  那一群是外邦人
[00:24:43.000 --> 00:24:47.000]  而當我們身份改變的時候
[00:24:47.000 --> 00:24:49.000]  我們也要思想
[00:24:49.000 --> 00:24:51.000]  在史林傳裡面
[00:24:51.000 --> 00:24:55.000]  我們看到一些奉國禮的猶太人
[00:24:55.000 --> 00:24:57.000]  他們因著一個觀念
[00:24:57.000 --> 00:25:00.000]  去排斥外邦人
[00:25:00.000 --> 00:25:02.000]  會不會今天我們這些
[00:25:02.000 --> 00:25:04.000]  在耶穌基督裡面
[00:25:04.000 --> 00:25:06.000]  成為真猶太人的人
[00:25:06.000 --> 00:25:09.000]  我們也有一些思想
[00:25:09.000 --> 00:25:13.000]  去排斥了其他的外邦人
[00:25:13.000 --> 00:25:16.000]  我們有沒有帶著基督的愛
[00:25:16.000 --> 00:25:18.000]  去愛他們呢
[00:25:18.000 --> 00:25:20.000]  當彼得看到聖靈的工作
[00:25:20.000 --> 00:25:22.000]  明白上帝的心意
[00:25:22.000 --> 00:25:24.000]  他就去實踐
[00:25:24.000 --> 00:25:26.000]  沒有人可以阻止
[00:25:26.000 --> 00:25:29.000]  近代宣教有一個很重要的人物
[00:25:29.000 --> 00:25:31.000]  克里威廉
[00:25:31.000 --> 00:25:33.000]  一個近代宣教的先鋒
[00:25:33.000 --> 00:25:36.000]  在1792年的時候
[00:25:36.000 --> 00:25:39.000]  他已經用馬太福音28章
[00:25:39.000 --> 00:25:43.000]  一個大使命的經文來做基礎
[00:25:43.000 --> 00:25:46.000]  他說每一個基督徒
[00:25:46.000 --> 00:25:48.000]  都要去宣教
[00:25:48.000 --> 00:25:50.000]  宣教是他們的責任
[00:25:50.000 --> 00:25:52.000]  然後他也說了一句
[00:25:52.000 --> 00:25:56.000]  很重要的宣教的名言
[00:25:56.000 --> 00:26:01.000]  我們在利基大廈的時候
[00:26:01.000 --> 00:26:05.000]  將這句話放在壁報板上
[00:26:05.000 --> 00:26:08.000]  有些上了20年以上的弟兄姊妹就知道了
[00:26:08.000 --> 00:26:13.000]  望神行其事,為神做大事
[00:26:13.000 --> 00:26:17.000]  這是克里威廉的心意
[00:26:17.000 --> 00:26:20.000]  不過當他在教會那裡
[00:26:20.000 --> 00:26:23.000]  來推動宣教的時候
[00:26:23.000 --> 00:26:26.000]  教會裡有一些年長的人
[00:26:26.000 --> 00:26:28.000]  就跟他說
[00:26:28.000 --> 00:26:31.000]  年輕人,你坐下吧
[00:26:31.000 --> 00:26:37.000]  如果上帝要義族人來信他的話
[00:26:37.000 --> 00:26:39.000]  不用你操心
[00:26:39.000 --> 00:26:42.000]  上帝自己會搞定
[00:26:42.000 --> 00:26:44.000]  你坐下就可以了
[00:26:44.000 --> 00:26:47.000]  有沒有道理呀
[00:26:47.000 --> 00:26:49.000]  是有點道理的
[00:26:49.000 --> 00:26:51.000]  上帝搞不搞得定呀
[00:26:51.000 --> 00:26:54.000]  你不做,上帝搞不搞得定呀
[00:26:54.000 --> 00:26:55.000]  搞得定的
[00:26:55.000 --> 00:26:57.000]  所以是有道理的
[00:26:57.000 --> 00:26:59.000]  不過又是沒什麼道理
[00:26:59.000 --> 00:27:00.000]  為什麼呢
[00:27:00.000 --> 00:27:02.000]  又有道理又沒道理
[00:27:02.000 --> 00:27:04.000]  因為上帝怎麼做呀
[00:27:04.000 --> 00:27:08.000]  上帝是吩咐我們去做的
[00:27:08.000 --> 00:27:10.000]  這在聖經裡
[00:27:10.000 --> 00:27:15.000]  上帝就是要我們去完成祂的心意
[00:27:15.000 --> 00:27:18.000]  所以上帝一定能夠做
[00:27:18.000 --> 00:27:21.000]  誰能阻止,沒有人可以阻止
[00:27:21.000 --> 00:27:24.000]  但是上帝要你配合
[00:27:24.000 --> 00:27:27.000]  因為你就是祂要使用的人
[00:27:27.000 --> 00:27:30.000]  去完成祂的心意
[00:27:30.000 --> 00:27:33.000]  克里威廉沒有放棄
[00:27:33.000 --> 00:27:38.000]  他繼續和這班老人家來談
[00:27:38.000 --> 00:27:41.000]  結果這班老人家都支持他出去宣教
[00:27:41.000 --> 00:27:43.000]  他就去了印度
[00:27:43.000 --> 00:27:45.000]  在印度有美好的工作
[00:27:45.000 --> 00:27:49.000]  也是推動了近代的宣教
[00:27:49.000 --> 00:27:53.000]  以前的宣教是用地區做目標
[00:27:53.000 --> 00:27:55.000]  去印度,中國沒有人信耶穌
[00:27:55.000 --> 00:27:58.000]  就派人來中國這些地方
[00:27:58.000 --> 00:28:04.000]  但今天世界六大洲都已經有人信耶穌
[00:28:04.000 --> 00:28:07.000]  但今天的宣教需要還有沒有呢
[00:28:07.000 --> 00:28:09.000]  還有
[00:28:09.000 --> 00:28:12.000]  因為不再是以地區為目標
[00:28:12.000 --> 00:28:17.000]  而是以群體來做目標
[00:28:17.000 --> 00:28:21.000]  在全世界有很多群體
[00:28:21.000 --> 00:28:25.000]  仍然是沒有教會在裡面
[00:28:25.000 --> 00:28:28.000]  沒有一間可以傳福音
[00:28:28.000 --> 00:28:32.000]  給自己群體的人的教會
[00:28:32.000 --> 00:28:35.000]  這些我們叫做美德之民
[00:28:35.000 --> 00:28:38.000]  叫做閃聞福音的群體
[00:28:38.000 --> 00:28:40.000]  宣教學者告訴我們
[00:28:40.000 --> 00:28:44.000]  全世界有16700多個群體
[00:28:44.000 --> 00:28:47.000]  而其中有7000個
[00:28:47.000 --> 00:28:50.000]  還是閃聞福音的群體
[00:28:50.000 --> 00:28:53.000]  所以宣教的需要仍然很大
[00:28:53.000 --> 00:28:55.000]  因為群體是
[00:28:55.000 --> 00:28:58.000]  雖然隔壁村的人信了主
[00:28:58.000 --> 00:29:00.000]  但他們也不信主
[00:29:00.000 --> 00:29:04.000]  隔壁村也沒辦法跟他們建立關係
[00:29:04.000 --> 00:29:08.000]  除非特意派人進入他們當中
[00:29:08.000 --> 00:29:11.000]  這仍然是我們宣教的目標
[00:29:11.000 --> 00:29:13.000]  上帝的心意是什麼呢
[00:29:13.000 --> 00:29:16.000]  萬民成為他的門徒
[00:29:16.000 --> 00:29:20.000]  這些人,每一個群體裡面的人
[00:29:20.000 --> 00:29:23.000]  都要成為主的門徒
[00:29:23.000 --> 00:29:25.000]  一個是上帝的心意
[00:29:25.000 --> 00:29:28.000]  需要你去配合
[00:29:28.000 --> 00:29:30.000]  我們一起祈禱
[00:29:30.000 --> 00:29:33.000]  主幫助我們明白你的心意
[00:29:33.000 --> 00:29:38.000]  也幫助我們知道怎樣去做
[00:29:38.000 --> 00:29:42.000]  知道你要怎樣使用我們
[00:29:42.000 --> 00:29:45.000]  無論透過禱告奉獻
[00:29:45.000 --> 00:29:47.000]  或者是你呼召我們
[00:29:47.000 --> 00:29:49.000]  進入到這些人當中
[00:29:49.000 --> 00:29:51.000]  我們求你施恩
[00:29:51.000 --> 00:29:54.000]  上帝信服你的大靈
[00:29:54.000 --> 00:29:56.000]  奉耶穌基督的聖名
[00:29:56.000 --> 00:29:57.000]  阿門
