
[00:00:00.000 --> 00:00:03.360]  經過幾張聖經,我們看到約伯的安靜
[00:16:08.880 --> 00:16:12.720]  究竟上帝今天要我經歷這種過程那邊
[00:16:12.720 --> 00:16:15.920]  究竟上帝要跟我說什麼話
[00:16:15.920 --> 00:16:17.120]  要想一想自己
[00:16:17.120 --> 00:16:21.760]  所以這是非常重要的神學觀
[00:16:21.760 --> 00:16:26.960]  就帶著這四個神學觀去到第37章
[00:16:26.960 --> 00:16:31.440]  37章其實是我最重要的一部份
[00:16:31.440 --> 00:16:34.720]  37章 當我自己去看的時候
[00:16:34.720 --> 00:16:35.920]  我覺得很精彩
[00:16:35.920 --> 00:16:39.840]  這個伊利湖帶著第36章他的神學觀
[00:16:39.840 --> 00:16:41.600]  就去到第37章
[00:16:41.600 --> 00:16:43.920]  37章就分兩部份
[00:16:43.920 --> 00:16:46.080]  第一部份就是說
[00:16:46.080 --> 00:16:48.320]  我們的上帝 我們的神
[00:16:48.320 --> 00:16:51.280]  是掌管大自然的上帝
[00:16:51.280 --> 00:16:52.960]  由第一節到十三節
[00:16:52.960 --> 00:16:54.960]  我們的神是掌管大自然
[00:16:54.960 --> 00:16:58.000]  他說唯一我們可以回應上帝的
[00:16:58.000 --> 00:16:59.360]  就是讚美祂
[00:16:59.360 --> 00:17:00.800]  第37章
[00:17:00.800 --> 00:17:03.120]  他說唯一我們可以回應
[00:17:03.120 --> 00:17:05.680]  這個掌管大自然的上帝
[00:17:05.680 --> 00:17:07.600]  唯一可以做的就是讚美祂
[00:17:07.600 --> 00:17:11.120]  我們發覺原來當中由第一節到十三節
[00:17:11.120 --> 00:17:15.600]  我們看到原來任何的雷聲 閃電 下雨
[00:17:15.600 --> 00:17:18.640]  動物的冬眠 它何時睡覺
[00:17:18.640 --> 00:17:20.800]  他說這些大自然的景況
[00:17:20.800 --> 00:17:25.680]  完全都是在神的掌管當中
[00:17:25.680 --> 00:17:28.560]  他可以說他對雪雪要降在地上
[00:17:28.560 --> 00:17:31.520]  對大雨和暴雨也是這樣說
[00:17:31.520 --> 00:17:33.920]  大雨都是上帝容許的
[00:17:33.920 --> 00:17:36.880]  昨天早上我們去到屯門的時候
[00:17:36.880 --> 00:17:38.320]  我們很感恩
[00:17:38.320 --> 00:17:41.200]  我們十點鐘開始敬拜神
[00:17:41.200 --> 00:17:42.400]  我們在敬拜的時候
[00:17:42.400 --> 00:17:44.720]  我們發覺整個敬拜很不同
[00:17:44.720 --> 00:17:47.760]  很不同是因為我們剛剛經歷了
[00:17:47.760 --> 00:17:52.400]  原來上帝可以將這個風帶來香港
[00:17:52.400 --> 00:17:54.160]  上帝可以將這個風來香港
[00:17:54.160 --> 00:17:55.520]  也可以帶來香港
[00:17:55.520 --> 00:17:57.360]  所以昨天我們去敬拜神的時候
[00:17:57.360 --> 00:17:58.720]  我們神真的厲害
[00:17:58.720 --> 00:17:59.520]  明明三號風球
[00:17:59.520 --> 00:18:01.280]  誰知一去到屯門變成一號風球
[00:18:01.280 --> 00:18:04.000]  整個屯門沒有下雨
[00:18:04.000 --> 00:18:05.600]  居然有陽光
[00:18:05.600 --> 00:18:07.120]  又有一點微風
[00:18:07.120 --> 00:18:10.160]  昨天的天氣在屯門真的很舒服
[00:18:10.160 --> 00:18:13.040]  所以我們讚美神很開心
[00:18:13.040 --> 00:18:16.720]  讚美得很起勁
[00:18:16.720 --> 00:18:21.040]  原來閃電雷軍都是上帝所容許
[00:18:21.040 --> 00:18:23.920]  過去一年香港很多的閃電
[00:18:23.920 --> 00:18:25.840]  不是東方閃電
[00:18:25.840 --> 00:18:27.680]  真的是我們的閃電
[00:18:27.680 --> 00:18:30.160]  有時在機場你會發覺
[00:18:30.160 --> 00:18:32.320]  整晚一個小時之內
[00:18:32.320 --> 00:18:34.720]  幾千次的閃電
[00:18:34.720 --> 00:18:36.320]  有一個故事很有意思
[00:18:36.320 --> 00:18:37.360]  有一個故事就是
[00:18:37.360 --> 00:18:38.560]  有一個媽媽和女兒
[00:18:38.560 --> 00:18:41.280]  有一天她在公園散步
[00:18:41.280 --> 00:18:42.400]  晚上散步
[00:18:42.400 --> 00:18:45.280]  散散步忽然間雷電交加
[00:18:45.280 --> 00:18:46.560]  然後下大雨
[00:18:46.560 --> 00:18:47.680]  當然我們的反應就是
[00:18:47.680 --> 00:18:49.280]  當然帶著自己的女兒
[00:18:49.280 --> 00:18:52.000]  馬上去找地方躲藏
[00:18:52.000 --> 00:18:54.560]  但是當她在過程當中
[00:18:54.560 --> 00:18:56.640]  每當一閃電的時候
[00:18:56.640 --> 00:18:58.960]  這個女兒就會看著她的閃電
[00:18:58.960 --> 00:19:00.400]  然後笑一笑
[00:19:00.400 --> 00:19:01.520]  每一次閃電的時候
[00:19:01.520 --> 00:19:03.120]  這個女兒都看著她的閃電
[00:19:03.120 --> 00:19:04.080]  然後笑一笑
[00:19:04.080 --> 00:19:06.800]  接著這個媽媽經常看著她那麼怪
[00:19:06.800 --> 00:19:08.240]  看著她的閃電笑一笑
[00:19:08.240 --> 00:19:10.320]  忍不住就問這個女兒
[00:19:10.320 --> 00:19:13.120]  女兒為什麼每一次的閃電
[00:19:13.120 --> 00:19:15.920]  你都會看一看笑一笑
[00:19:15.920 --> 00:19:18.800]  今天你和我看著的閃電
[00:19:18.800 --> 00:19:20.080]  我們都要躲起來
[00:19:20.080 --> 00:19:21.920]  怕被雷劈死
[00:19:21.920 --> 00:19:23.840]  但是她會看著她的閃電笑一笑
[00:19:23.840 --> 00:19:25.040]  接著女兒就說什麼
[00:19:25.040 --> 00:19:27.680]  她說媽媽你不知道嗎
[00:19:27.680 --> 00:19:30.320]  她說上帝現在幫我們拍照
[00:19:30.320 --> 00:19:32.400]  這個閃電就是閃光燈
[00:19:32.400 --> 00:19:34.240]  所以我要用最漂亮的樣子
[00:19:34.240 --> 00:19:35.680]  你們看著這個閃光燈
[00:19:35.680 --> 00:19:37.840]  希望讓上帝拍得我最漂亮
[00:19:37.840 --> 00:19:40.000]  但這個時候是小朋友
[00:19:40.000 --> 00:19:42.080]  為什麼耶穌說
[00:19:42.080 --> 00:19:46.880]  不要讓小朋友去到祂的身邊
[00:19:46.880 --> 00:19:49.600]  昨天屯門堂有一個人信耶穌
[00:19:49.600 --> 00:19:50.560]  最小的四歲
[00:19:50.560 --> 00:19:52.000]  剛才我說過
[00:19:52.000 --> 00:19:54.640]  為什麼我說他信耶穌
[00:19:54.640 --> 00:19:56.160]  真的信耶穌
[00:19:56.160 --> 00:19:57.440]  昨天我們祈禱的時候
[00:19:57.440 --> 00:19:58.640]  其中一個病
[00:19:58.640 --> 00:19:59.600]  我們祈禱的忍受
[00:19:59.600 --> 00:20:02.480]  就說要為腳痛的朋友祈禱
[00:20:02.480 --> 00:20:05.120]  於是這個小朋友出來了
[00:20:05.120 --> 00:20:06.960]  去了後面祈禱
[00:20:06.960 --> 00:20:09.840]  祈禱之後差不多結束
[00:20:09.840 --> 00:20:12.160]  就要開始講見證
[00:20:12.160 --> 00:20:13.280]  這個小朋友說講見證
[00:20:13.280 --> 00:20:14.800]  哇 四歲講見證
[00:20:14.800 --> 00:20:16.240]  哇 我真的好害怕
[00:20:16.240 --> 00:20:18.240]  四歲講見證不知道講什麼
[00:20:18.240 --> 00:20:19.680]  於是有個導師
[00:20:19.680 --> 00:20:22.960]  有個童工抱著他出來
[00:20:22.960 --> 00:20:26.320]  用一個採訪形式問他的見證
[00:20:26.320 --> 00:20:28.400]  他說小朋友小朋友
[00:20:28.400 --> 00:20:30.480]  你剛才有什麼不舒服
[00:20:30.480 --> 00:20:32.880]  他說我的腳不舒服
[00:20:32.880 --> 00:20:33.600]  然後他說
[00:20:33.600 --> 00:20:34.320]  現在怎樣
[00:20:34.320 --> 00:20:36.720]  祈禱之後他痊癒了
[00:20:36.720 --> 00:20:38.400]  他說誰治好他
[00:20:38.400 --> 00:20:40.960]  他說耶穌
[00:20:40.960 --> 00:20:42.320]  他說耶穌治好他
[00:20:42.320 --> 00:20:44.000]  然後到最後我呼召信耶穌的時候
[00:20:44.000 --> 00:20:44.960]  他出來了
[00:20:44.960 --> 00:20:45.520]  因為四歲
[00:20:45.520 --> 00:20:46.880]  所以我說他真的信耶穌
[00:20:46.880 --> 00:20:49.200]  他說他知道耶穌治好他
[00:20:49.200 --> 00:20:52.160]  但是這個童工事後
[00:20:52.160 --> 00:20:53.760]  當他講完見證之後
[00:20:53.760 --> 00:20:56.400]  他就講了一些補充
[00:20:56.400 --> 00:20:58.800]  這個童工
[00:20:58.800 --> 00:21:00.640]  他說各位弟兄姊妹
[00:21:00.640 --> 00:21:07.840]  這個小朋友的眼睛看不到東西
[00:21:07.840 --> 00:21:10.160]  當時我看著他我不相信
[00:21:10.160 --> 00:21:11.680]  他的樣子很精英
[00:21:11.680 --> 00:21:14.480]  他的眼睛很精英
[00:21:14.480 --> 00:21:17.280]  睜大眼睛很漂亮
[00:21:17.280 --> 00:21:18.880]  但是因為他一出生
[00:21:18.880 --> 00:21:21.760]  他的腦有些東西壓著他的神經
[00:21:21.760 --> 00:21:23.280]  他看不到東西
[00:21:23.280 --> 00:21:26.080]  當時我很感動
[00:21:26.080 --> 00:21:28.080]  當時我也哭了
[00:21:28.080 --> 00:21:29.440]  我說主人不會的
[00:21:29.440 --> 00:21:30.640]  我可以不會
[00:21:30.640 --> 00:21:31.760]  於是我就說
[00:21:31.760 --> 00:21:34.960]  不如我們再一次為這個小朋友祈禱
[00:21:34.960 --> 00:21:36.320]  然後我跟這個小朋友說
[00:21:36.320 --> 00:21:37.280]  我小朋友
[00:21:37.280 --> 00:21:38.400]  他叫東東
[00:21:38.400 --> 00:21:39.280]  我小朋友
[00:21:39.280 --> 00:21:41.680]  我說何牧師會昨天開始
[00:21:41.680 --> 00:21:43.280]  每一天來為他祈禱
[00:21:43.280 --> 00:21:45.040]  讓上帝真的治好你
[00:21:45.040 --> 00:21:46.240]  如果有一天上帝治好你
[00:21:46.240 --> 00:21:48.960]  你一定打電話給何牧師
[00:21:48.960 --> 00:21:50.800]  他說好
[00:21:50.800 --> 00:21:52.480]  弟兄姊妹
[00:21:52.480 --> 00:21:56.080]  原來上帝掌管大自然
[00:21:56.080 --> 00:21:59.760]  閃電、下大雨、下雪
[00:21:59.760 --> 00:22:02.480]  都是在上帝的容許底下
[00:22:02.480 --> 00:22:04.080]  他說我們唯一可以做的
[00:22:04.080 --> 00:22:05.440]  就是讚美上帝
[00:22:05.440 --> 00:22:07.200]  所以在第十三節
[00:22:07.200 --> 00:22:08.160]  即是十二節
[00:22:08.160 --> 00:22:08.960]  十三節他說
[00:22:08.960 --> 00:22:12.320]  「這雲是藉他的指引遊行旋轉
[00:22:12.320 --> 00:22:16.000]  得以在全地面上行他一切所吩咐的
[00:22:16.000 --> 00:22:21.520]  或為習佛或為潤地或為私行慈愛」
[00:22:21.520 --> 00:22:22.560]  弟兄姊妹
[00:22:22.560 --> 00:22:26.640]  他說我們唯一可以做的就是讚美上帝
[00:22:26.640 --> 00:22:28.640]  昨天見到小朋友
[00:22:28.640 --> 00:22:29.840]  我真的感受到
[00:22:29.840 --> 00:22:33.120]  為何小朋友那種單純
[00:22:33.120 --> 00:22:35.280]  閃電你和我都害怕
[00:22:35.280 --> 00:22:37.440]  但他卻看著閃電
[00:22:37.440 --> 00:22:41.760]  當作是上帝幫他拍照
[00:22:41.760 --> 00:22:42.640]  第二
[00:22:42.640 --> 00:22:45.280]  由十四節到二十四節
[00:22:45.280 --> 00:22:47.440]  其實耳利戶就說
[00:22:47.440 --> 00:22:50.720]  他說我們的神是掌管宇宙
[00:22:50.720 --> 00:22:52.480]  所以我們唯一可以做的
[00:22:52.480 --> 00:22:54.000]  就是敬畏祂
[00:22:54.000 --> 00:22:56.320]  Fear God
[00:22:56.320 --> 00:22:58.320]  其實當他說十四節開始
[00:22:58.320 --> 00:23:00.000]  到二十四節
[00:23:00.000 --> 00:23:05.280]  其實耳利戶有創世紀第一章第七節
[00:23:05.280 --> 00:23:07.120]  在他的觀念裏面
[00:23:07.120 --> 00:23:08.400]  第一章第七節是在說
[00:23:08.400 --> 00:23:11.840]  創世紀創造天地的第二天
[00:23:11.840 --> 00:23:15.120]  上帝做太陽、月亮、星星
[00:23:15.120 --> 00:23:16.800]  這個宇宙的運行
[00:23:16.800 --> 00:23:17.680]  上帝做
[00:23:17.680 --> 00:23:19.280]  這個窮倉
[00:23:19.280 --> 00:23:21.200]  一個窮倉就是一個宇宙
[00:23:21.200 --> 00:23:23.040]  一切的秩序
[00:23:23.040 --> 00:23:27.520]  都是上帝所掌管、所創造
[00:23:27.520 --> 00:23:29.200]  我們中國人很厲害
[00:23:29.200 --> 00:23:30.080]  我們過去一個星期
[00:23:30.080 --> 00:23:32.400]  我們為自己的中國而驕傲
[00:23:32.400 --> 00:23:35.440]  我們中國人可以去到天上
[00:23:35.440 --> 00:23:37.120]  我們有一個女的太空人
[00:23:37.120 --> 00:23:38.800]  可以在歷史當中
[00:23:38.800 --> 00:23:40.000]  第二個女太空人
[00:23:40.000 --> 00:23:42.640]  可以在太空上面來授課
[00:23:42.640 --> 00:23:44.080]  六千多萬的中國人
[00:23:44.080 --> 00:23:45.520]  可以望著太空
[00:23:45.520 --> 00:23:48.800]  來上一課很寶貴的物理學
[00:23:48.800 --> 00:23:50.320]  我們很厲害
[00:23:50.320 --> 00:23:52.560]  我們亦都有一艘潛水艇
[00:23:52.560 --> 00:23:54.160]  潛到很水底
[00:23:54.160 --> 00:23:55.520]  搞龍號
[00:23:55.520 --> 00:23:57.760]  我們可以上天落水
[00:23:57.760 --> 00:23:58.400]  很厲害
[00:23:58.400 --> 00:23:59.840]  科技很厲害
[00:23:59.840 --> 00:24:01.200]  這麼大一個教授
[00:24:01.200 --> 00:24:02.720]  去到潛艇
[00:24:02.720 --> 00:24:03.680]  去到水底下面
[00:24:03.680 --> 00:24:05.120]  來採一些樣本
[00:24:05.120 --> 00:24:07.360]  從來未試過這麼深的地方
[00:24:07.360 --> 00:24:10.560]  採一些這麼真實的樣本出來
[00:24:10.560 --> 00:24:12.000]  很厲害
[00:24:12.000 --> 00:24:13.440]  但是我們想想
[00:24:13.440 --> 00:24:16.320]  窮我們二千多年的發展
[00:24:16.320 --> 00:24:18.000]  我們科技很厲害
[00:24:18.000 --> 00:24:19.440]  但是到今天
[00:24:19.440 --> 00:24:25.840]  我們仍然都在探討宇宙的奧秘
[00:24:25.840 --> 00:24:27.440]  但是聖經說
[00:24:27.440 --> 00:24:28.800]  這個「以利戶」說得很清楚
[00:24:28.800 --> 00:24:30.160]  在二十三節那裡說
[00:24:30.160 --> 00:24:32.400]  他說「論道全能者
[00:24:32.400 --> 00:24:33.840]  我們不能七度
[00:24:33.840 --> 00:24:35.280]  他大有能力
[00:24:35.280 --> 00:24:37.360]  有公平和大義
[00:24:37.360 --> 00:24:39.040]  必不輔代人」
[00:24:39.040 --> 00:24:40.000]  二十四節那裡說
[00:24:40.000 --> 00:24:44.000]  他說「所以人唯一可以做的
[00:24:44.000 --> 00:24:46.960]  就是敬畏他」
[00:24:46.960 --> 00:24:51.440]  弟兄姊妹,當我自己想到這一點的時候
[00:24:51.440 --> 00:24:53.200]  上帝感動我一個問題
[00:24:53.200 --> 00:24:56.560]  問我自己一個問題
[00:24:56.560 --> 00:25:05.120]  他說「究竟你的信仰裡邊的神有多大?」
[00:25:05.120 --> 00:25:06.960]  上帝問我
[00:25:06.960 --> 00:25:09.200]  他說「我信仰的上帝
[00:25:09.200 --> 00:25:11.920]  我作為牧師所信仰
[00:25:11.920 --> 00:25:17.360]  這個基督教信仰的上帝有多大?」
[00:25:17.360 --> 00:25:19.760]  這個意思是什麼呢?
[00:25:19.760 --> 00:25:21.280]  有另一個故事
[00:25:21.280 --> 00:25:22.880]  真實故事
[00:25:22.880 --> 00:25:24.800]  就是一九二幾年
[00:25:24.800 --> 00:25:28.560]  就是上一個世紀初期
[00:25:28.560 --> 00:25:30.960]  在美國一間神學院很出名
[00:25:30.960 --> 00:25:33.920]  這個神學院後來變成新派神學院
[00:25:33.920 --> 00:25:35.040]  早期很出名
[00:25:35.040 --> 00:25:36.640]  很福音派的一間神學院
[00:25:36.640 --> 00:25:39.920]  叫做Princeton Theological Seminary
[00:25:39.920 --> 00:25:42.080]  普林斯頓神學研究院
[00:25:42.080 --> 00:25:43.680]  很出名的一間神學院
[00:25:43.680 --> 00:25:45.920]  當時那些學者,那些老師
[00:25:45.920 --> 00:25:50.160]  都是最厲害的一班學者
[00:25:50.160 --> 00:25:53.040]  無論新學,舊學和系統神學
[00:25:53.040 --> 00:25:57.440]  都是一班很出色的教授
[00:25:57.440 --> 00:25:59.600]  這班教授的作品
[00:25:59.600 --> 00:26:00.640]  到我讀神學院的時候
[00:26:00.640 --> 00:26:02.000]  我都看過他的書
[00:26:02.000 --> 00:26:03.920]  很出名的一些神學家
[00:26:03.920 --> 00:26:07.840]  當中有一個舊學的人叫Doctor Robert Wilson
[00:26:07.840 --> 00:26:09.760]  一個新學的人叫May Chun
[00:26:09.760 --> 00:26:11.760]  一個系統神學就是B.B.Rothfield
[00:26:11.760 --> 00:26:14.240]  全部都是很出色的神學家
[00:26:14.240 --> 00:26:16.880]  當時有一個學生叫Donald
[00:26:16.880 --> 00:26:19.440]  他讀完神學院畢業
[00:26:19.440 --> 00:26:21.040]  畢業後他就去牧會
[00:26:21.040 --> 00:26:25.680]  這個學生Donald一生牧會就一間教會
[00:26:25.680 --> 00:26:26.960]  很難得的
[00:26:26.960 --> 00:26:28.480]  一間教會三十幾年
[00:26:28.480 --> 00:26:31.680]  由開始畢業牧會到死的日子
[00:26:31.680 --> 00:26:33.280]  都是在這間教會牧會
[00:26:33.280 --> 00:26:35.040]  總共三十三年
[00:26:35.040 --> 00:26:36.720]  到牧會十二年之後
[00:26:36.720 --> 00:26:40.160]  他就有機會在這間神學院請他回去港島
[00:26:40.160 --> 00:26:41.040]  他很害怕
[00:26:41.040 --> 00:26:43.760]  回去港島看著一班大哥大姐在那裏
[00:26:43.760 --> 00:26:44.400]  哪有膽量這樣說
[00:26:44.400 --> 00:26:46.160]  全部都是神學家
[00:26:46.160 --> 00:26:48.640]  但他覺得應該回去
[00:26:48.640 --> 00:26:51.120]  可能老師們沒有空聽
[00:26:51.120 --> 00:26:52.960]  於是他就回去港島
[00:26:52.960 --> 00:26:54.160]  一回去港島
[00:26:54.160 --> 00:26:55.440]  一講的時候
[00:26:55.440 --> 00:26:57.440]  坐下見到一個Doctor Wilson在那裏
[00:26:57.440 --> 00:26:59.360]  一個舊約的權威在那裏
[00:26:59.360 --> 00:27:00.480]  有點害怕
[00:27:00.480 --> 00:27:01.680]  你知道有一個權威在那裏
[00:27:01.680 --> 00:27:03.840]  你知道都害怕
[00:27:03.840 --> 00:27:05.120]  但他講完之後
[00:27:05.120 --> 00:27:08.560]  這個Doctor Wilson就走過來和他握手
[00:27:08.560 --> 00:27:09.680]  握手就
[00:27:09.680 --> 00:27:10.880]  而這個Donald就說
[00:27:10.880 --> 00:27:12.560]  這個Professor Donald就說
[00:27:12.560 --> 00:27:14.080]  你今天有空嗎
[00:27:14.080 --> 00:27:16.000]  這句話是我加的
[00:27:16.000 --> 00:27:18.640]  你今天有空嗎
[00:27:18.640 --> 00:27:22.240]  他說今天來港島聽你講有一個原因
[00:27:22.240 --> 00:27:23.680]  有什麼原因呢
[00:27:23.680 --> 00:27:25.520]  他說我想聽你講到就是
[00:27:25.520 --> 00:27:27.120]  想聽一下你的神觀
[00:27:27.120 --> 00:27:28.480]  很正常的
[00:27:28.480 --> 00:27:31.520]  神學家聽一下你港島的神觀
[00:27:31.520 --> 00:27:33.200]  是很正常的
[00:27:33.200 --> 00:27:35.840]  他說我要聽你的神觀
[00:27:35.840 --> 00:27:41.120]  究竟你是一個屬於一個Big Goddess
[00:27:41.120 --> 00:27:44.160]  還是Small Goddess
[00:27:44.160 --> 00:27:45.600]  這個Goddess怎麼說呢
[00:27:45.600 --> 00:27:50.000]  就是G-O-D-D-E-R-S
[00:27:50.000 --> 00:27:51.760]  其實沒有這個字
[00:27:51.760 --> 00:27:54.240]  於是這個Professor Donald就不太明白
[00:27:54.240 --> 00:27:58.160]  他說可不可以再解釋一下什麼意思
[00:27:58.160 --> 00:28:00.960]  他說如果一個人
[00:28:00.960 --> 00:28:03.200]  他對神的觀點
[00:28:03.200 --> 00:28:04.960]  他的神觀
[00:28:04.960 --> 00:28:09.920]  他覺得神在他思想裡的神觀
[00:28:09.920 --> 00:28:13.120]  只是受制於他的思想
[00:28:13.120 --> 00:28:15.840]  這個就是Small Goddess
[00:28:15.840 --> 00:28:18.320]  但如果他的神觀
[00:28:18.320 --> 00:28:22.400]  是超越他的範疇
[00:28:22.400 --> 00:28:24.400]  超越他的思想
[00:28:24.400 --> 00:28:27.200]  而是心上上帝所作的事
[00:28:27.200 --> 00:28:30.000]  是超過我們所想所求的
[00:28:30.000 --> 00:28:32.880]  這個就是Big Goddess
[00:28:32.880 --> 00:28:35.920]  於是這個牧者就問這個老師
[00:28:35.920 --> 00:28:38.960]  你覺得我是Big還是Small
[00:28:38.960 --> 00:28:41.520]  然後這個老師就說
[00:28:41.520 --> 00:28:43.120]  感謝神
[00:28:43.120 --> 00:28:44.560]  你是Big
[00:28:44.560 --> 00:28:48.560]  願神祝福你的侍奉
[00:28:48.560 --> 00:28:50.720]  第一次會
[00:28:50.720 --> 00:28:55.200]  究竟今天你和我是一個Big Goddess
[00:28:55.200 --> 00:28:59.840]  還是Small Goddess
[00:28:59.840 --> 00:29:02.400]  伊利湖就說
[00:29:02.400 --> 00:29:05.600]  我們所信的神是全能者
[00:29:05.600 --> 00:29:08.800]  是不能七透的
[00:29:08.800 --> 00:29:11.760]  他說你約伯還在口口聲聲
[00:29:11.760 --> 00:29:14.080]  法庭見法庭見法庭見
[00:29:14.080 --> 00:29:17.120]  還要為自己去伸冤
[00:29:17.120 --> 00:29:20.640]  但有沒有想過上帝所作的事
[00:29:20.640 --> 00:29:26.960]  其實是超過你所想所求
[00:29:26.960 --> 00:29:30.800]  然後就結束了他六篇的講章
[00:29:30.800 --> 00:29:34.160]  四篇講章 六章的聖經
[00:29:34.160 --> 00:29:37.360]  第一次會當我自己去反思的時候
[00:29:37.360 --> 00:29:42.560]  究竟我的神有多大
[00:29:42.560 --> 00:29:46.400]  昨天有第二個見證
[00:29:46.400 --> 00:29:48.640]  這個見證就是我們的童工
[00:29:48.640 --> 00:29:50.000]  如果大家認識
[00:29:50.000 --> 00:29:53.200]  有些人認識我們的團有個童工
[00:29:53.200 --> 00:29:58.320]  他做一些很基本的工作
[00:29:58.320 --> 00:30:01.200]  我們稱他為傑哥
[00:30:01.200 --> 00:30:06.240]  傑哥年輕的時候
[00:30:06.240 --> 00:30:08.080]  他學一種武功
[00:30:08.080 --> 00:30:10.240]  一種武術叫做合氣道
[00:30:10.240 --> 00:30:12.400]  大家可能聽過合氣道
[00:30:12.400 --> 00:30:13.920]  我幾乎想和他打一下
[00:30:13.920 --> 00:30:14.800]  因為他學合氣道
[00:30:14.800 --> 00:30:16.160]  我學跆拳道
[00:30:16.160 --> 00:30:18.000]  小時候年輕的時候
[00:30:18.000 --> 00:30:19.520]  他學合氣道
[00:30:19.520 --> 00:30:27.440]  他說他學的時候 最高峰的時候
[00:30:27.440 --> 00:30:28.960]  學到一個地步
[00:30:28.960 --> 00:30:34.560]  他可以壓頭碰到膝頭
[00:30:34.560 --> 00:30:35.920]  你可以起來試一下
[00:30:35.920 --> 00:30:38.800]  看你碰到多少
[00:30:38.800 --> 00:30:41.680]  他最高峰壓頭碰到膝頭
[00:30:41.680 --> 00:30:44.160]  即是直接這樣
[00:30:44.160 --> 00:30:47.040]  但因為他可能練得太厲害
[00:30:47.040 --> 00:30:49.600]  傷了一條腰
[00:30:49.600 --> 00:30:54.640]  根本屈不到
[00:30:54.640 --> 00:30:56.080]  昨天我們祈禱
[00:30:56.080 --> 00:30:59.120]  上帝又要我們為一些腰痛祈禱
[00:30:59.120 --> 00:31:01.840]  所以他去了後面祈禱
[00:31:01.840 --> 00:31:03.680]  祈禱之後他出來講見證
[00:31:03.680 --> 00:31:05.120]  他說感謝主
[00:31:05.120 --> 00:31:06.800]  我不但手指見到地
[00:31:06.800 --> 00:31:10.320]  我拿著拳頭可以碰到地
[00:31:10.320 --> 00:31:11.440]  你看看你行不行
[00:31:11.440 --> 00:31:14.000]  拳頭碰到地 不是手指
[00:31:14.000 --> 00:31:14.960]  他講完見證之後
[00:31:14.960 --> 00:31:17.120]  你牧師就出來講
[00:31:17.120 --> 00:31:18.400]  你不要亂講
[00:31:18.400 --> 00:31:20.240]  馬上試
[00:31:20.240 --> 00:31:21.920]  當面馬上試
[00:31:21.920 --> 00:31:23.840]  他當面真的馬上
[00:31:23.840 --> 00:31:24.640]  一屈一伸
[00:31:24.640 --> 00:31:26.160]  拳頭碰到地
[00:31:26.160 --> 00:31:28.160]  嘩 我很想找個姊妹幫我祈禱
[00:31:28.160 --> 00:31:33.440]  其實我都希望拳頭碰到地
[00:31:33.440 --> 00:31:38.480]  你的神有多大
[00:31:38.480 --> 00:31:40.400]  去到最後
[00:31:40.400 --> 00:31:42.560]  有一個男士走出來
[00:31:42.560 --> 00:31:43.360]  他說牧師牧師
[00:31:43.360 --> 00:31:44.960]  喂 舉了右手
[00:31:44.960 --> 00:31:45.520]  我舉了右手
[00:31:45.520 --> 00:31:46.320]  大家都舉了右手
[00:31:46.320 --> 00:31:48.240]  有什麼特別
[00:31:48.240 --> 00:31:53.440]  原來他是半生不遂
[00:31:53.440 --> 00:31:55.200]  但祈禱之後
[00:31:55.200 --> 00:31:58.960]  他舉了右手
[00:31:58.960 --> 00:32:03.040]  是我親眼見到
[00:32:03.040 --> 00:32:03.920]  不關我事
[00:32:03.920 --> 00:32:05.520]  我都沒有幫他祈禱
[00:32:05.520 --> 00:32:08.720]  完全不關我事
[00:32:08.720 --> 00:32:13.600]  你的神有多大
[00:32:13.600 --> 00:32:18.160]  我的神有多大
[00:32:18.160 --> 00:32:21.120]  我的神有多大
[00:32:21.120 --> 00:32:23.840]  第一姊妹
[00:32:23.840 --> 00:32:30.720]  人生有時有很多的崎嶇
[00:32:30.720 --> 00:32:33.520]  人生有時有很多的時候
[00:32:33.520 --> 00:32:35.760]  我們將我們的眼睛
[00:32:35.760 --> 00:32:38.960]  太過放在困難的一邊
[00:32:38.960 --> 00:32:43.920]  就忘記了上帝有多大
[00:32:43.920 --> 00:32:45.360]  有時我們會的
[00:32:45.360 --> 00:32:46.560]  我們會覺得
[00:32:46.560 --> 00:32:48.400]  上帝的大勢
[00:32:48.400 --> 00:32:52.400]  是操控在我自己的思想那邊
[00:32:52.400 --> 00:32:53.600]  所以我們祈禱的時候
[00:32:53.600 --> 00:32:55.760]  我們很喜歡幫一些傷風咳嗽的人祈禱
[00:32:55.760 --> 00:33:01.200]  因為七天之後他一定會康復
[00:33:01.200 --> 00:33:02.800]  但我們從來不夠膽為
[00:33:02.800 --> 00:33:04.560]  一些大的病人祈禱
[00:33:04.560 --> 00:33:05.840]  因為我們覺得沒有可能的
[00:33:05.840 --> 00:33:10.080]  祈禱者多數是會死的
[00:33:10.080 --> 00:33:13.920]  我的神有多大
[00:33:13.920 --> 00:33:16.000]  但是伊利湖說什麼
[00:33:16.000 --> 00:33:19.760]  他說論到全能者
[00:33:19.760 --> 00:33:26.480]  我們是不能夠參透
