
[00:00:00.000 --> 00:00:03.600]  跟你旁邊說 跟你在一起 聚會真好
[00:22:13.800 --> 00:22:15.800]  我先不要問早起的問題
[00:22:15.800 --> 00:22:20.600]  我先問說你每一天早上有靈修的舉一下手
[00:22:20.600 --> 00:22:26.760]  光光榮榮大大方方舉起手來
[00:22:26.760 --> 00:22:31.320]  我說光光榮榮大大方方就是舉高一點
[00:22:31.320 --> 00:22:33.000]  請放下
[00:22:33.000 --> 00:22:33.960]  其他人就不要看
[00:22:33.960 --> 00:22:35.160]  眼睛閉起來好不好
[00:22:35.160 --> 00:22:38.280]  那你是三天打魚兩天曬網的也可以
[00:22:38.280 --> 00:22:43.080]  舉一下手
[00:22:43.080 --> 00:22:51.000]  好 那麼最後一個就是魚船魚碗都已經賣掉了
[00:22:51.000 --> 00:22:53.960]  懂沒有
[00:22:53.960 --> 00:22:55.880]  那剛才沒有舉手到哪去
[00:22:55.880 --> 00:22:59.160]  剛才沒有舉手是Majority
[00:22:59.160 --> 00:23:01.640]  所以你們是什麼
[00:23:01.640 --> 00:23:04.360]  親愛的公子妹
[00:23:04.360 --> 00:23:08.440]  你說牧師 我也知道靈修
[00:23:08.440 --> 00:23:10.360]  講點新鮮的吧
[00:23:10.360 --> 00:23:11.960]  親愛的公子妹 我告訴你
[00:23:11.960 --> 00:23:13.960]  今天的教會很多時候
[00:23:13.960 --> 00:23:18.840]  要麼就是喜歡配合慧重的心態
[00:23:18.840 --> 00:23:22.200]  講新鮮的東西
[00:23:22.200 --> 00:23:24.040]  所以基督徒屬靈的生命
[00:23:24.040 --> 00:23:27.000]  北美的基督徒的屬靈生命之所以低落
[00:23:27.000 --> 00:23:30.200]  跟今天的講台很有關係
[00:23:30.200 --> 00:23:35.960]  要不然就是講成功神學只講一面
[00:23:35.960 --> 00:23:38.200]  親愛的公子妹 不是的
[00:23:38.200 --> 00:23:40.920]  基本的東西如果你不操練好
[00:23:40.920 --> 00:23:45.080]  我給你講開再多的特會沒有用
[00:23:45.080 --> 00:23:47.960]  每一天我們跟神的關係
[00:23:47.960 --> 00:23:54.840]  決定你屬靈生命到底成長不成長
[00:23:54.840 --> 00:23:57.480]  所以在我們門徒信念裡面
[00:23:57.480 --> 00:24:00.840]  寫靈修筆記的目的就是
[00:24:00.840 --> 00:24:06.040]  你寫靈修目的就是你要有靈修
[00:24:06.040 --> 00:24:09.880]  那你畢業了之後還有沒有寫
[00:24:09.880 --> 00:24:13.320]  畢業了之後是不是還繼續靈修呢
[00:24:13.320 --> 00:24:19.000]  這個東西是一生的
[00:24:19.000 --> 00:24:21.640]  我小孩子從小的時候
[00:24:21.640 --> 00:24:27.560]  天天要跟他們講早上起來早上起來
[00:24:27.560 --> 00:24:29.240]  現在都已經是結婚成人了
[00:24:29.240 --> 00:24:33.560]  我還要提醒他們早上起來靈修
[00:24:33.560 --> 00:24:40.040]  你說這個東西容易不容易
[00:24:40.040 --> 00:24:46.360]  這個功夫是每一天這樣子扎扎實實的練出來的
[00:24:46.360 --> 00:24:48.200]  所以提醒我們
[00:24:48.200 --> 00:24:51.880]  聖經裡面多次的提醒我們要警醒禱告
[00:24:51.880 --> 00:24:54.520]  要警醒禱告早上起來
[00:24:54.520 --> 00:24:56.760]  所以你要早上起來靈修
[00:24:56.760 --> 00:25:01.960]  你不能說我睡到九點鐘再起來靈修吧
[00:25:01.960 --> 00:25:07.720]  再下去就不用調查了
[00:25:07.720 --> 00:25:13.960]  特別是冬天到了
[00:25:13.960 --> 00:25:17.320]  現在早上起來有沒有感覺困難一點
[00:25:17.320 --> 00:25:22.440]  我問早上有參加晨禱的請告訴我
[00:25:22.440 --> 00:25:26.920]  有沒有覺得現在天氣開始比較冷了
[00:25:26.920 --> 00:25:29.480]  早上起來比較不容易了有沒有
[00:25:29.480 --> 00:25:33.560]  你不用舉手 你對我點點頭就好了
[00:25:33.560 --> 00:25:37.960]  有沒有這個問題 都沒有啊 我沒有看呢
[00:25:37.960 --> 00:25:41.960]  有人在點頭感謝主表示你很誠實
[00:25:41.960 --> 00:25:49.160]  兄弟妹 天氣越冷
[00:25:49.160 --> 00:25:53.160]  我們的身體就越來越不祥起來 是不是
[00:25:53.160 --> 00:25:58.280]  但是永遠記得愛迪生講過一句話
[00:25:58.280 --> 00:26:00.680]  溫暖的床使人變呆子
[00:26:00.680 --> 00:26:10.920]  跟你旁邊說 溫暖的床使人變呆子
[00:26:10.920 --> 00:26:13.880]  你看見聖經裡面每一個被上帝使用的
[00:26:13.880 --> 00:26:17.640]  不管是耶穌 不管是亞伯拉罕 以沙雅各
[00:26:17.640 --> 00:26:20.440]  不管是大衛 或者是這一切的
[00:26:20.440 --> 00:26:24.040]  他們每一個都是早上一早起來先清精神的
[00:26:24.040 --> 00:26:32.680]   Amen 那兄弟妹不要說是被上帝使用
[00:26:32.680 --> 00:26:36.920]  如果我們跟神的關係一疏忽了
[00:26:36.920 --> 00:26:41.720]  你個人的生活 你的家庭 你夫妻的關係
[00:26:41.720 --> 00:26:44.360]  你跟兒女的關係 你工作 你職場
[00:26:44.360 --> 00:26:50.440]  你各方面 你方方面面通通都會受影響
[00:26:50.440 --> 00:26:54.280]  所以這件事情太重要了
[00:26:54.280 --> 00:26:56.760]  當我們跟神的關係建立起來
[00:26:56.760 --> 00:26:58.760]  家庭的祭壇建立起來
[00:26:58.760 --> 00:27:00.440]  當我們在小組裡面
[00:27:00.440 --> 00:27:04.040]  我們彼此RTG一起來守望禱告
[00:27:04.040 --> 00:27:08.920]  教會裡面禱告會始終在那個地方
[00:27:08.920 --> 00:27:10.920]  一直在那邊持續的禱告
[00:27:10.920 --> 00:27:13.480]  這就是今天我們在教會裡面
[00:27:13.480 --> 00:27:15.640]  看起來好像怎麼搞來搞去
[00:27:15.640 --> 00:27:16.920]  還是這些東西呢
[00:27:16.920 --> 00:27:18.920]  每一年教會的都會問說
[00:27:18.920 --> 00:27:21.880]  牧師們你們有沒有什麼計劃
[00:27:21.880 --> 00:27:23.240]  明年的計劃是什麼
[00:27:23.240 --> 00:27:25.560]  五年的計劃 十年的計劃告訴你
[00:27:25.560 --> 00:27:26.600]  前提是我告訴你
[00:27:26.600 --> 00:27:27.960]  基本的功課超年不好
[00:27:27.960 --> 00:27:31.000]  你計劃再多都沒有用
[00:27:31.000 --> 00:27:33.400]  Amen嗎
[00:27:33.400 --> 00:27:36.760]  我福斯主道今天我越來越深刻感覺
[00:27:36.760 --> 00:27:39.160]  今天很多的時候
[00:27:39.160 --> 00:27:42.200]  教會跟著這個世界走
[00:27:42.200 --> 00:27:45.720]  弄一堆的計劃 弄一堆的Program
[00:27:45.720 --> 00:27:50.040]  但是基本的功課沒有好好的紮實
[00:27:50.040 --> 00:27:51.880]  難怪今天北美的教會
[00:27:51.880 --> 00:27:54.680]  一個一個的退下來
[00:27:54.680 --> 00:27:57.160]  守不住
[00:27:57.160 --> 00:27:59.720]  你看看今天北美的教會
[00:27:59.720 --> 00:28:07.560]  你聽到有哪個教會禱告很強的嗎
[00:28:07.560 --> 00:28:09.480]  我說來說去我只知道一間
[00:28:09.480 --> 00:28:13.080]  就是在紐約的布魯克林
[00:28:13.080 --> 00:28:17.400]  這個Jimmy Simbana他們的教會
[00:28:17.400 --> 00:28:20.760]  你看出來了這麼多的書裡面
[00:28:20.760 --> 00:28:23.560]  美國出版很多的書
[00:28:23.560 --> 00:28:31.800]  講到禱告的書少得可憐
[00:28:31.800 --> 00:28:33.800]  但是講到婚姻輔導這些
[00:28:33.800 --> 00:28:35.480]  就道德不得了
[00:28:35.480 --> 00:28:36.840]  可是美國歷史上面
[00:28:36.840 --> 00:28:39.000]  從來沒有像現在一樣
[00:28:39.000 --> 00:28:42.600]  婚姻的問題這麼多
[00:28:42.600 --> 00:28:44.680]  方法很多
[00:28:44.680 --> 00:28:48.680]  但是能力沒有
[00:28:48.680 --> 00:28:52.360]  所以我們需要警醒禱告
[00:28:52.360 --> 00:28:53.880]  我們需要恆切禱告
[00:28:53.880 --> 00:28:59.960]  跟你旁邊都說要恆切要警醒禱告
[00:28:59.960 --> 00:29:03.400]  明天早上就六點鐘起來了
[00:29:03.400 --> 00:29:10.920]  參加教會的宣讀聖經跟承導
[00:29:10.920 --> 00:29:13.880]  寶羅講到這個禱告
[00:29:13.880 --> 00:29:16.760]  情形禱告禱告的重要性之後
[00:29:16.760 --> 00:29:19.560]  他接著就提到了
[00:29:19.560 --> 00:29:21.960]  他接著提到了特別提到了
[00:29:21.960 --> 00:29:24.680]  他說請你們為我禱告
[00:29:24.680 --> 00:29:27.240]  為傳道人禱告
[00:29:27.240 --> 00:29:30.280]  寶羅還需要我們禱告嗎
[00:29:30.280 --> 00:29:34.440]  有人說葛慕斯是無敵鐵金剛
[00:29:34.440 --> 00:29:38.840]  言下之意就是葛慕斯不需要
[00:29:38.840 --> 00:29:42.680]  他不會倒的
[00:29:42.680 --> 00:29:44.600]  弟兄姊妹
[00:29:44.600 --> 00:29:47.000]  如果你們不會有禱告
[00:29:47.000 --> 00:29:49.400]  我也有可能會倒
[00:29:49.400 --> 00:29:53.080]  了解我意思嗎
[00:29:53.080 --> 00:29:55.720]  所以弟兄姊妹
[00:29:55.720 --> 00:29:57.240]  你可能想說
[00:29:57.240 --> 00:29:59.560]  慕斯應該你為我們禱告
[00:29:59.560 --> 00:30:00.600]  對不對 我們有這個問題
[00:30:00.600 --> 00:30:01.560]  我們有那個問題
[00:30:01.560 --> 00:30:03.560]  但親愛的兄姊妹
[00:30:03.560 --> 00:30:05.800]  寶羅在這裡讓我們看見一件事情
[00:30:05.800 --> 00:30:09.000]  他期待的他期望看見的基督徒
[00:30:09.000 --> 00:30:10.920]  不是那些只是天天都說
[00:30:10.920 --> 00:30:11.960]  祖阿你看我
[00:30:11.960 --> 00:30:13.080]  禱告的戀人都說
[00:30:13.080 --> 00:30:14.120]  祖阿你看我
[00:30:14.120 --> 00:30:16.040]  祖阿幫助我找工作
[00:30:16.040 --> 00:30:17.320]  幫助我找女朋友
[00:30:17.320 --> 00:30:19.640]  幫助我這個問題
[00:30:19.640 --> 00:30:22.440]  幫助我們家最近的貓生病了
[00:30:22.440 --> 00:30:27.800]  祖阿求你真是讓他能夠醫治
[00:30:27.800 --> 00:30:29.480]  我跟你講這樣禱告
[00:30:29.480 --> 00:30:31.640]  禱告到後來你自己都覺得很煩
[00:30:31.640 --> 00:30:35.880]  會不會
[00:30:35.880 --> 00:30:37.720]  寶羅說不要
[00:30:37.720 --> 00:30:39.560]  擴大你的禱告
[00:30:39.560 --> 00:30:41.640]  不要只為你自己禱告
[00:30:41.640 --> 00:30:43.400]  要為神的國禱告
[00:30:43.400 --> 00:30:45.240]  為著祂禱告
[00:30:45.240 --> 00:30:48.280]  為著祂的禱告是什麼呢
[00:30:48.280 --> 00:30:54.440]  為著傳道人在神的面前呼求
[00:30:54.440 --> 00:30:58.280]  寶羅說禱告求神給我們開傳道的門
[00:30:58.280 --> 00:31:03.160]  人已講基督的奧秘
[00:31:03.160 --> 00:31:04.920]  所以寶羅在這集講的兩件事情
[00:31:04.920 --> 00:31:07.080]  第一個他說求你們為我禱告
[00:31:07.080 --> 00:31:11.720]  以至於說傳道的門可以打開
[00:31:11.720 --> 00:31:15.240]  今天中東這些穆斯林國家傳道的門要打開
[00:31:15.240 --> 00:31:18.280]  今天以色列的福音的工作的門要打開
[00:31:18.280 --> 00:31:20.040]  今天我們看見很多那些
[00:31:20.040 --> 00:31:22.440]  限制宣教士進去的門要打開
[00:31:22.440 --> 00:31:24.920]  Amen
[00:31:24.920 --> 00:31:25.800]  靠什麼
[00:31:25.800 --> 00:31:27.960]  靠我們的禱告
[00:31:27.960 --> 00:31:30.280]  靠我們的禱告
[00:31:30.280 --> 00:31:35.320]  而且他說人已講基督的奧秘
[00:31:35.320 --> 00:31:37.960]  講基督的奧秘
[00:31:37.960 --> 00:31:40.360]  把神的話講得清楚
[00:31:40.360 --> 00:31:44.920]  把福音講得清楚
[00:31:44.920 --> 00:31:50.200]  我自己有一個跑一碰的沒有出來
[00:31:50.200 --> 00:31:52.920]  我要給大家看的就是
[00:31:52.920 --> 00:31:55.880]  在今年六月的時候
[00:31:55.880 --> 00:31:59.720]  葛裡漢穆斯的兒子葛弗利穆斯
[00:31:59.720 --> 00:32:03.960]  到漢城去舉行了一次紀念五十週年
[00:32:03.960 --> 00:32:08.520]  葛裡漢穆斯1973年在漢城的步道會
[00:32:08.520 --> 00:32:11.320]  他們韓國教會五千多間教會
[00:32:11.320 --> 00:32:14.200]  舉辦了這一次紀念性的步道大會
[00:32:14.200 --> 00:32:18.040]  請他的兒子五十年後再來講道
[00:32:18.040 --> 00:32:24.920]  這一個1973年6月2號發生了什麼事情呢
[00:32:24.920 --> 00:32:31.400]  當時候的韓國請了葛裡漢穆斯
[00:32:31.400 --> 00:32:39.480]  到漢城舉辦五天的步道會
[00:32:39.480 --> 00:32:42.760]  葛裡漢穆斯那次的步道會
[00:32:42.760 --> 00:32:46.120]  講道當時候的一些
[00:32:46.120 --> 00:32:49.560]  現在還活著的一些的弟兄姐妹們
[00:32:49.560 --> 00:32:51.000]  在參加過的
[00:32:51.000 --> 00:32:52.600]  他們回憶起來都是
[00:32:52.600 --> 00:32:56.680]  那一天葛裡漢穆斯的講道真是聖靈充滿了獎章
[00:32:56.680 --> 00:32:58.920]  他講道的時候一呼召
[00:32:58.920 --> 00:33:07.240]  在那五天的聚會當中有七十二萬的人吸耶穌
[00:33:07.240 --> 00:33:09.320]  每一天一天的餐
[00:33:09.320 --> 00:33:12.040]  就是這五天參加下來
[00:33:12.040 --> 00:33:17.000]  大概有超過三百六十萬的人參加
[00:33:17.000 --> 00:33:22.520]  那一次的聚會帶來整個韓國教會的一個大的復興突破
[00:33:22.520 --> 00:33:24.200]  七十幾萬的人
[00:33:24.200 --> 00:33:30.120]  很多的教會一下子就增長了兩倍
[00:33:30.120 --> 00:33:32.360]  但是 加州人你知道嗎
[00:33:32.360 --> 00:33:36.040]  其實背後有一些故事你們不知道的
[00:33:36.040 --> 00:33:38.520]  大家也沒有去特別提這個東西
[00:33:38.520 --> 00:33:42.200]  好像這個都是葛裡漢穆斯那一次的講道
[00:33:42.200 --> 00:33:44.920]  如果是這樣子的話
[00:33:44.920 --> 00:33:48.600]  奇怪了 葛裡漢穆斯不是只有在漢城講道
[00:33:48.600 --> 00:33:51.080]  他在別的地方也講道
[00:33:51.080 --> 00:33:54.440]  可是公認的漢城的那一次的講道
[00:33:54.440 --> 00:33:57.640]  是整個葛裡漢生涯當中
[00:33:57.640 --> 00:34:01.640]  可以說是講道的果效最強的一次
[00:34:01.640 --> 00:34:05.880]  你知道問題在哪裡嗎 關鍵在哪裡嗎
[00:34:05.880 --> 00:34:09.640]  韓國教會為了他們這一次的佈道會
[00:34:09.640 --> 00:34:14.760]  發動韓國學員傳道會的金俊坤牧師
[00:34:14.760 --> 00:34:20.840]  發動全韓國建立十萬個禱告小組
[00:34:20.840 --> 00:34:23.560]  十萬個
[00:34:23.560 --> 00:34:25.560]  在這五天的聚會當中
[00:34:25.560 --> 00:34:28.520]  他們呼召帝王子們們到山上
[00:34:28.520 --> 00:34:31.560]  到禱告山去禱告
[00:34:31.560 --> 00:34:35.560]  不得了
[00:34:35.560 --> 00:34:38.600]  禱告山只能夠容納兩萬人
[00:34:38.600 --> 00:34:44.600]  結果報名來了四萬人怎麼辦
[00:34:44.600 --> 00:34:48.600]  把其中兩萬人把他們請回家了
[00:34:48.600 --> 00:34:51.960]  沒有 他們說好吧
[00:34:51.960 --> 00:34:54.280]  大家既然這麼樣子可惡
[00:34:54.280 --> 00:34:57.400]  就輪番上陣
[00:34:57.400 --> 00:35:00.840]  兩萬人進會堂禱告一個小時
[00:35:00.840 --> 00:35:05.480]  另外兩萬人在外面禱告 會堂外禱告
[00:35:05.480 --> 00:35:10.120]  然後就這樣子輪番上陣的進去
[00:35:10.120 --> 00:35:13.160]  就是那個佈道會的背後
[00:35:13.160 --> 00:35:17.320]  是多少人在那邊迫切禱告帶出來的
[00:35:17.320 --> 00:35:19.080]  所以那個禱告所帶出來的
[00:35:19.080 --> 00:35:21.160]  格里漢牧師放膽的講道
[00:35:21.160 --> 00:35:22.440]  使人心歸主
[00:35:22.440 --> 00:35:25.000]  切丘子妹
[00:35:25.000 --> 00:35:29.480]  榮耀歸給神
[00:35:29.480 --> 00:35:31.800]  所以保羅在這裡提醒我們
[00:35:31.800 --> 00:35:33.960]  要為傳道人禱告
[00:35:33.960 --> 00:35:35.800]  每個禮拜天
[00:35:35.800 --> 00:35:39.080]  丘子妹 請你們記得為牧師禱告
[00:35:39.080 --> 00:35:41.880]  不是禮拜天才禱告
[00:35:41.880 --> 00:35:44.360]  就請你們為著牧師
[00:35:44.360 --> 00:35:48.200]  傳道人在台上要講道 要為他禱告
[00:35:48.200 --> 00:35:52.040]  你不是只是來聚會聽而已
[00:35:52.040 --> 00:35:54.840]  甚至你不應該是帶著一個心想
[00:35:54.840 --> 00:35:57.160]  聽聽看今天牧師講什麼
[00:35:57.160 --> 00:35:58.440]  新鮮的道一種
[00:35:58.440 --> 00:36:00.360]  好像是欣賞節目的心態
[00:36:00.360 --> 00:36:03.560]  不是 你是渴望聽見神的話語
[00:36:03.560 --> 00:36:04.840]  要進入你的心中
[00:36:04.840 --> 00:36:07.400]  因此你禱告
[00:36:07.400 --> 00:36:12.280]  求神的靈來充滿祂的僕人實力
[00:36:12.280 --> 00:36:16.120]  請你為傳道人為他的家庭
[00:36:16.120 --> 00:36:18.440]  夫妻的關係
[00:36:18.440 --> 00:36:20.280]  為他的生活
[00:36:20.280 --> 00:36:22.520]  為他保持過一個聖潔生活
[00:36:22.520 --> 00:36:24.760]  就這方面禱告
[00:36:24.760 --> 00:36:27.000]  你們都知道美國好多個
[00:36:27.000 --> 00:36:28.760]  這些大教會的牧師
[00:36:28.760 --> 00:36:31.240]  在男女的關係上面出了事情
[00:36:31.240 --> 00:36:33.080]  這一禱下去
[00:36:33.080 --> 00:36:36.600]  多少的弟兄姊妹受影響
[00:36:36.600 --> 00:36:38.520]  是不是
[00:36:38.520 --> 00:36:40.440]  所以保羅說要為傳道人禱告
[00:36:40.440 --> 00:36:44.040]  跟你旁邊說要為傳道人禱告
[00:36:44.040 --> 00:36:47.880]  保羅講禱告就講禱告嘛 對不對
[00:36:47.880 --> 00:36:49.640]  講禱告就講禱告了
[00:36:49.640 --> 00:36:51.960]  講禱告的時候他突然又講說
[00:36:51.960 --> 00:36:54.760]  在此情形怎麼樣
[00:36:54.760 --> 00:36:58.120]  感恩
[00:36:58.120 --> 00:37:00.520]  在此情形感恩
[00:37:00.520 --> 00:37:04.280]  其實原文的意思是說
[00:37:04.280 --> 00:37:10.440]  在情形在感恩裡面禱告
[00:37:10.440 --> 00:37:11.960]  也就是說帶著
[00:37:11.960 --> 00:37:17.720]  情形的心跟感恩的心來禱告
[00:37:17.720 --> 00:37:19.880]  即使是原文這樣解釋
[00:37:19.880 --> 00:37:23.480]  我仍然思索了半天思想了半天
[00:37:23.480 --> 00:37:29.560]  我還是沒有辦法完全的understand
[00:37:29.560 --> 00:37:30.520]  情形就情形
[00:37:30.520 --> 00:37:31.560]  在我們的頭腦裡面
[00:37:31.560 --> 00:37:33.640]  情形就情形 對不對
[00:37:33.640 --> 00:37:36.440]  如果今天家裡面發生了什麼事情
[00:37:36.440 --> 00:37:37.960]  是不是出了什麼問題
[00:37:37.960 --> 00:37:39.960]  或者你的婚姻出現了危機
[00:37:39.960 --> 00:37:42.520]  或者是你的孩子有一些的狀況
[00:37:42.520 --> 00:37:44.520]  你在前面前你要警醒禱告
[00:37:44.520 --> 00:37:46.600]  及時禱告 對不對
[00:37:46.600 --> 00:37:48.760]  可是保羅講說警醒禱告的同時
[00:37:48.760 --> 00:37:52.200]  他還要你感恩禱告
[00:37:52.200 --> 00:37:54.840]  哇
[00:37:54.840 --> 00:37:56.280]  親愛的兄姊妹
[00:37:56.280 --> 00:38:01.240]  那你如果了解保羅在寫這個書信的時候
[00:38:01.240 --> 00:38:04.040]  他在哪裡 你知道嗎
[00:38:04.040 --> 00:38:07.400]  他在哪裡
[00:38:07.400 --> 00:38:10.680]  他在監獄裡面
[00:38:10.680 --> 00:38:12.920]  以腹所書 菲律賓書 哥倫西書
[00:38:12.920 --> 00:38:15.800]  都是所謂的監獄書信
[00:38:15.800 --> 00:38:18.600]  是保羅在監獄裡面寫的
[00:38:18.600 --> 00:38:20.440]  所以保羅在寫這個地方的時候
[00:38:20.440 --> 00:38:20.920]  你看到沒有
[00:38:20.920 --> 00:38:22.840]  他說剛剛為他禱告的時候
[00:38:22.840 --> 00:38:24.360]  為他戴鎖鏈的
[00:38:24.360 --> 00:38:27.480]  意思就是他是坐監的
[00:38:27.480 --> 00:38:30.280]  所以保羅在這裡提到說在此感恩
[00:38:30.280 --> 00:38:32.920]  在這裡他提醒一件事情就是說
[00:38:32.920 --> 00:38:35.880]  即便是在這樣子不好的環境
[00:38:35.880 --> 00:38:37.320]  坐監牢的環境當中
[00:38:37.320 --> 00:38:39.880]  他仍然提醒信徒們
[00:38:39.880 --> 00:38:45.240]  你們要感恩
[00:38:45.240 --> 00:38:48.840]  兄姊妹
[00:38:48.840 --> 00:38:50.600]  感恩什麼
[00:38:50.600 --> 00:38:53.880]  關監牢還感恩
[00:38:53.880 --> 00:38:59.720]  保羅不僅僅是叫信徒們感恩
[00:38:59.720 --> 00:39:02.680]  保羅還說什麼
[00:39:02.680 --> 00:39:04.920]  保羅在監獄裡面的時候
[00:39:04.920 --> 00:39:07.160]  記不記得聖經裡面提到此書信傳講說
[00:39:07.160 --> 00:39:08.760]  保羅跟希臘在監獄裡面的時候
[00:39:08.760 --> 00:39:09.720]  他們在那個地方
[00:39:09.720 --> 00:39:12.200]  半夜的時候在那邊唱詩歌
[00:39:12.200 --> 00:39:13.880]  在那邊讚美神
[00:39:13.880 --> 00:39:15.880]  讚美到一個地步
[00:39:15.880 --> 00:39:18.280]  地大震動
[00:39:18.280 --> 00:39:22.280]  街門開了
[00:39:22.280 --> 00:39:27.720]  現在就是為
[00:39:27.720 --> 00:39:31.560]  保羅在監獄當中他仍然讚美神
[00:39:31.560 --> 00:39:34.120]  在苦難中間仍然讚美神
[00:39:34.120 --> 00:39:35.400]  感恩
[00:39:35.400 --> 00:39:36.440]  兄姊妹
[00:39:36.440 --> 00:39:37.960]  感謝神
[00:39:37.960 --> 00:39:41.560]  剛才那首歌說什麼
[00:39:41.560 --> 00:39:44.360]  什麼豐富什麼什麼
[00:39:44.360 --> 00:39:47.880]  但是感謝神賜淒涼什麼
[00:39:47.880 --> 00:39:52.680]  秋景
[00:39:52.680 --> 00:39:54.360]  換句話說
[00:39:54.360 --> 00:39:58.520]  在所謂環境不好的時候要不要感恩
[00:39:58.520 --> 00:40:03.080]  要
[00:40:03.080 --> 00:40:06.920]  感恩是非常重要的一件事情
[00:40:06.920 --> 00:40:12.520]  因為感恩是神的旨意
[00:40:12.520 --> 00:40:16.760]  在天下前書第五章十六節十八節
[00:40:16.760 --> 00:40:21.240]  在這裡提到說凡是謝恩有沒有
[00:40:21.240 --> 00:40:25.880]  是神在基督耶穌裡向你們所定的
[00:40:25.880 --> 00:40:28.280]  旨意
[00:40:28.280 --> 00:40:29.560]  很多弟兄姊妹說
[00:40:29.560 --> 00:40:32.120]  我不知道上帝的旨意是什麼
[00:40:32.120 --> 00:40:33.400]  現在弟兄姊妹
[00:40:33.400 --> 00:40:37.560]  聖經寫了很多上帝的旨意
[00:40:37.560 --> 00:40:40.440]  你不知道因為你沒有讀到
[00:40:40.440 --> 00:40:42.600]  這就是其中一個
[00:40:42.600 --> 00:40:44.520]  常常喜樂是神的旨意
[00:40:44.520 --> 00:40:46.680]  不諸禱告是神的旨意
[00:40:46.680 --> 00:40:48.920]  凡是謝恩是神的旨意
[00:40:48.920 --> 00:40:54.040]  跟你旁邊說凡是謝恩是神的旨意
[00:40:54.040 --> 00:40:56.120]  聖旨駕到
[00:40:56.120 --> 00:40:58.440]  你怎麼辦
[00:40:58.440 --> 00:40:59.800]  接旨
[00:40:59.800 --> 00:41:00.840]  是不是
[00:41:00.840 --> 00:41:03.080]  上帝說凡是謝恩
[00:41:03.080 --> 00:41:06.280]  你說上帝 come on
[00:41:06.280 --> 00:41:08.120]  我這麼落魄我這麼糟糕
[00:41:08.120 --> 00:41:09.800]  我處境這麼樣不好
[00:41:09.800 --> 00:41:10.920]  你叫我謝恩
[00:41:10.920 --> 00:41:13.560]  你有沒有道理
[00:41:13.560 --> 00:41:14.280]  你是誰
[00:41:14.280 --> 00:41:18.360]  你竟敢跟上帝降嘴
[00:41:18.360 --> 00:41:19.880]  有沒有
[00:41:19.880 --> 00:41:22.680]  很多時候我們就這樣子
[00:41:22.680 --> 00:41:24.280]  其實弟兄姊妹
[00:41:24.280 --> 00:41:25.640]  越單純的人
[00:41:25.640 --> 00:41:30.760]  或者是說像
[00:41:30.760 --> 00:41:34.520]  以前的連道量牧師常常說
[00:41:34.520 --> 00:41:40.360]  他說我們要做大傻瓜
[00:41:40.360 --> 00:41:42.680]  做大傻瓜
[00:41:42.680 --> 00:41:44.600]  大傻瓜為什麼
[00:41:44.600 --> 00:41:46.600]  他指的意思就是說
[00:41:46.600 --> 00:41:50.120]  你就是單純的相信神的話
[00:41:50.120 --> 00:41:53.880]  雖然外面別人反對別人不認同你
[00:41:53.880 --> 00:41:55.000]  覺得你傻
[00:41:55.000 --> 00:41:58.200]  你就做大傻瓜
[00:41:58.200 --> 00:42:01.080]  你寧可做屬靈的大傻瓜
[00:42:01.080 --> 00:42:08.040]  你不要做屬世的聰明人
[00:42:08.040 --> 00:42:11.640]  所以這是神的旨意
[00:42:11.640 --> 00:42:14.600]  神的旨意
[00:42:14.600 --> 00:42:17.400]  看似謝恩
[00:42:17.400 --> 00:42:22.760]  而且如果你是一個感恩的人
[00:42:22.760 --> 00:42:25.800]  你知道心理學
[00:42:25.800 --> 00:42:29.000]  它其實不能夠根本解決人的問題
[00:42:29.000 --> 00:42:31.640]  但是心理學它可以幫助你
[00:42:31.640 --> 00:42:35.400]  去了解人的問題
[00:42:35.400 --> 00:42:37.080]  所以我們要看得合乎中道
[00:42:37.080 --> 00:42:39.240]  不要把它變成是毒蛇猛獸
[00:42:39.240 --> 00:42:41.160]  也不要把它看成是神仙
[00:42:41.160 --> 00:42:49.640]  像仙丹一樣
[00:42:49.640 --> 00:42:51.400]  聖經告訴我們說
[00:42:51.400 --> 00:42:54.280]  喜樂的心來是良藥
[00:42:54.280 --> 00:42:55.960]  後面那句話說什麼
[00:42:55.960 --> 00:42:59.720]  憂傷的靈死骨枯乾
[00:42:59.720 --> 00:43:02.840]  今天有許多人depression
[00:43:02.840 --> 00:43:07.640]  疫情期間造成了多少的人depression
[00:43:07.640 --> 00:43:10.120]  年輕人年老的
[00:43:10.120 --> 00:43:12.680]  depression的人越來越多
[00:43:12.680 --> 00:43:15.560]  像牛仔妹
[00:43:15.560 --> 00:43:16.760]  可是聖經告訴我們說
[00:43:16.760 --> 00:43:20.760]  喜樂的心來是良藥
[00:43:20.760 --> 00:43:23.960]  憂傷的靈死骨枯乾
[00:43:23.960 --> 00:43:26.520]  詩篇也告訴我們說
[00:43:26.520 --> 00:43:29.080]  它說我的心歡喜
[00:43:29.080 --> 00:43:30.600]  我的靈快樂
[00:43:30.600 --> 00:43:33.560]  我的肉身也要安然居住
[00:43:33.560 --> 00:43:35.960]  哇 身心靈全人都好
[00:43:35.960 --> 00:43:37.000]  全人都健康
[00:43:37.000 --> 00:43:37.640]  看了沒有
[00:43:37.640 --> 00:43:38.520]  但是聖經說什麼
[00:43:38.520 --> 00:43:39.800]  請你告訴我一件事情
