
[00:00:00.000 --> 00:00:02.340]  所謂恩主,我們要獻上感恩
[00:16:37.680 --> 00:16:39.920]  所以弟兄姊妹你要很清楚
[00:16:39.920 --> 00:16:42.240]  聖餐不是為了吃喝
[00:16:42.240 --> 00:16:47.120]  聖餐不是為了去表徵甚麼好的地方
[00:16:47.120 --> 00:16:50.120]  聖餐也不是讓我們去提醒自己
[00:16:50.120 --> 00:16:51.800]  我有,隔壁那個沒有
[00:16:51.800 --> 00:16:53.600]  聖餐只是讓我們記得
[00:16:53.600 --> 00:16:55.840]  上帝在我們當中和我們和好
[00:16:55.840 --> 00:16:57.560]  而我們可以合一
[00:16:57.560 --> 00:17:00.440]  合一的路不容易走
[00:17:00.440 --> 00:17:02.480]  雖然今天是普世聖餐崇拜
[00:17:02.480 --> 00:17:04.360]  很多教會都有普世聖餐
[00:17:04.360 --> 00:17:06.600]  教會也曾經很努力很想
[00:17:06.600 --> 00:17:08.120]  除了聖餐之外有一個
[00:17:08.120 --> 00:17:11.000]  大家都合用的普世聖餐的禮文
[00:17:11.000 --> 00:17:11.720]  可能大家不熟悉
[00:17:11.720 --> 00:17:13.360]  這個叫做利瑪的禮文
[00:17:13.360 --> 00:17:16.360]  在1983年的時候已經草擬完成了
[00:17:16.360 --> 00:17:17.920]  過去三十多年
[00:17:17.920 --> 00:17:20.600]  大部份教會都沒有用這個禮文
[00:17:20.600 --> 00:17:21.360]  可能很多原因
[00:17:21.360 --> 00:17:22.520]  因為禮文都比較長
[00:17:22.520 --> 00:17:25.240]  或者神學的表達等等等等
[00:17:25.240 --> 00:17:28.640]  我們今天教會都還未經常用這個禮文
[00:17:28.640 --> 00:17:30.280]  告訴我們甚麼呢
[00:17:30.280 --> 00:17:31.840]  很多人去努力
[00:17:31.840 --> 00:17:33.880]  去想促進合一
[00:17:33.880 --> 00:17:36.000]  很多人去努力為了愛
[00:17:36.000 --> 00:17:38.040]  為了信徒的合一
[00:17:38.040 --> 00:17:40.080]  去盡很多心機
[00:17:40.080 --> 00:17:42.560]  今天可能未能夠馬上完成
[00:17:42.560 --> 00:17:44.440]  但今天給我們很好的提醒
[00:17:44.440 --> 00:17:46.360]  聖餐就是合一的標記
[00:17:46.360 --> 00:17:49.240]  今天普世聖餐崇拜我們有個特別的
[00:17:49.240 --> 00:17:50.200]  一時之間
[00:17:50.200 --> 00:17:53.440]  除了大家特別就是要出來領
[00:17:53.440 --> 00:17:54.920]  不是派進去之外
[00:17:54.920 --> 00:17:57.160]  今天我們都邀請所有的電影節目
[00:17:57.160 --> 00:17:58.440]  一起出來
[00:17:58.440 --> 00:18:00.840]  所有的電影節目見到前面留了幾行
[00:18:00.840 --> 00:18:03.320]  不是留起來空了那麼簡單
[00:18:03.320 --> 00:18:04.040]  是因為一時之間
[00:18:04.040 --> 00:18:06.480]  我們主要學的小朋友和我們導師們
[00:18:06.480 --> 00:18:07.800]  會一起上來
[00:18:07.800 --> 00:18:11.560]  牧師會為他們有小朋友的故事
[00:18:11.560 --> 00:18:14.040]  為他們祈禱祝福等等之外
[00:18:14.040 --> 00:18:16.560]  他們都會坐在我們當中
[00:18:16.560 --> 00:18:18.240]  和我們一起參與這個聖餐
[00:18:18.240 --> 00:18:21.840]  當然未洗禮和行堅信禮的電影節目
[00:18:21.840 --> 00:18:23.600]  未能夠領這個餅和杯
[00:18:23.600 --> 00:18:25.720]  但一樣可以走前來
[00:18:25.720 --> 00:18:27.000]  我們的牧者
[00:18:27.000 --> 00:18:29.240]  我們的牧師執事會按手
[00:18:29.240 --> 00:18:30.680]  為未洗禮
[00:18:30.680 --> 00:18:33.360]  未領堅信禮的電影節目的朋友去祝福
[00:18:33.360 --> 00:18:35.600]  普世聖餐每一個人都有份
[00:18:35.600 --> 00:18:37.560]  當然因為有教會的規矩
[00:18:37.560 --> 00:18:39.240]  有我們成長的不同
[00:18:39.240 --> 00:18:41.080]  今天未領成人洗禮
[00:18:41.080 --> 00:18:42.720]  或者堅信禮的電影節目的朋友
[00:18:42.720 --> 00:18:44.440]  未能夠領這個餅和杯
[00:18:44.440 --> 00:18:46.360]  但今天讓我們體驗一點
[00:18:46.360 --> 00:18:49.000]  讓每一位電影節目都參與這個聖餐
[00:18:49.000 --> 00:18:51.760]  來到聖餐桌前領受
[00:18:51.760 --> 00:18:53.120]  領受餅、杯
[00:18:53.120 --> 00:18:55.760]  又或者領受牧者為你的祝福
[00:18:55.760 --> 00:18:57.840]  同樣地領受上帝的豐富
[00:18:57.840 --> 00:19:00.640]  飽飽足足的才離開這個崇拜
[00:19:00.640 --> 00:19:02.480]  所以稍後的聖餐我會再提醒
[00:19:02.480 --> 00:19:04.040]  有這個程序
[00:19:04.040 --> 00:19:05.400]  但先讓我們知道
[00:19:05.400 --> 00:19:07.000]  普世聖餐主日
[00:19:07.000 --> 00:19:08.600]  讓我們再一次思考
[00:19:08.600 --> 00:19:11.000]  基督就是在這個受苦的晚上
[00:19:11.000 --> 00:19:12.240]  為我們預備
[00:19:12.240 --> 00:19:14.000]  基督就是這樣張開身體
[00:19:14.000 --> 00:19:15.840]  為我們獻上
[00:19:15.840 --> 00:19:17.280]  基督就是這樣讓我們
[00:19:17.280 --> 00:19:19.280]  藉著這個聖餐可以合一
[00:19:19.280 --> 00:19:21.480]  讓我們一起去禱告
[00:19:21.480 --> 00:19:23.880]  讓我們先去為自己的罪去禱告
[00:19:23.880 --> 00:19:25.960]  讓我們為身邊的電影節目去禱告
[00:19:25.960 --> 00:19:28.680]  特別這一刻如果你真的想起有人你得罪的
[00:19:28.680 --> 00:19:30.040]  上帝你得罪了他
[00:19:30.040 --> 00:19:32.240]  讓你先去禱告
[00:19:32.240 --> 00:19:35.160]  才進入待會我們繼續去回應的環節
[00:19:35.160 --> 00:19:37.160]  讓我們同心的低頭禱告
[00:19:37.160 --> 00:19:47.760]  愛我們
[00:19:47.760 --> 00:19:51.040]  為我們張開身體的耶穌基督
[00:19:51.040 --> 00:19:55.840]  我們要向祢獻上感恩
[00:19:55.840 --> 00:19:58.600]  因為祢的受苦
[00:19:58.600 --> 00:20:01.000]  祢的釘死至祢的復活
[00:20:01.000 --> 00:20:05.080]  讓我們能夠得著豐盛的生命
[00:20:05.080 --> 00:20:07.560]  讓我們能夠從罪裏面出來
[00:20:07.560 --> 00:20:10.160]  讓我們能夠和愛的源頭
[00:20:10.160 --> 00:20:12.680]  我們的主上帝連繫
[00:20:12.680 --> 00:20:14.400]  讓我們能夠
[00:20:14.400 --> 00:20:16.080]  以主耶穌基督為我們生命的主
[00:20:16.080 --> 00:20:18.200]  成為我們的救主
[00:20:18.200 --> 00:20:20.520]  今天在普世聖餐主日裏面
[00:20:20.520 --> 00:20:22.200]  讓我們被提醒
[00:20:22.200 --> 00:20:24.040]  讓我們記得
[00:20:24.040 --> 00:20:27.520]  昔日基督就是在最艱苦的時間
[00:20:27.520 --> 00:20:30.040]  你仍然用最大的愛愛我們
[00:20:30.040 --> 00:20:32.560]  你為我們留下了這個聖餐
[00:20:32.560 --> 00:20:35.200]  一個很寶貴很寶貴的恩具
[00:20:35.200 --> 00:20:37.920]  以致我們每一次都可以透過聖餐
[00:20:37.920 --> 00:20:40.480]  和我們身邊的人和上帝復和
[00:20:40.480 --> 00:20:41.440]  每一次透過聖餐
[00:20:41.440 --> 00:20:43.440]  可以經歷豐富和恩典
[00:20:43.440 --> 00:20:44.520]  每一次透過聖餐
[00:20:44.520 --> 00:20:49.200]  可以得到赦罪、和好、盼望和合一等等
[00:20:49.200 --> 00:20:52.960]  很多的恩典和盼望和鼓勵
[00:20:52.960 --> 00:20:55.360]  上帝求祢賜福我們每一個人
[00:20:55.360 --> 00:20:56.760]  特別是今天
[00:20:56.760 --> 00:20:57.840]  在崇拜當中
[00:20:57.840 --> 00:21:01.200]  我們更加需要祢的恩典、祢的愛
[00:21:01.200 --> 00:21:03.400]  特別是在風雨飄搖的日子
[00:21:03.400 --> 00:21:04.600]  很多不同聲音的日子
[00:21:04.600 --> 00:21:08.320]  甚至令到人很多爭吵不和的日子裏面
[00:21:08.320 --> 00:21:09.520]  我們更需要祢的愛
[00:21:09.520 --> 00:21:12.080]  以致我們可以合一
[00:21:12.080 --> 00:21:13.480]  我們知道
[00:21:13.480 --> 00:21:14.400]  主啊
[00:21:14.400 --> 00:21:17.800]  祢當日在那個餐桌裏面
[00:21:17.800 --> 00:21:19.360]  有出賣祢的門徒
[00:21:19.360 --> 00:21:20.800]  有不認祢的門徒
[00:21:20.800 --> 00:21:22.360]  有膽怯的門徒
[00:21:22.360 --> 00:21:24.480]  但祢都愛他們到底
[00:21:24.480 --> 00:21:26.360]  祢都為他們設立聖餐
[00:21:26.360 --> 00:21:29.200]  祢都為他們舉杯和抹餅
[00:21:29.200 --> 00:21:31.280]  上帝今天祢都在我們當中
[00:21:31.280 --> 00:21:33.080]  願祢就去賜福
[00:21:33.080 --> 00:21:35.880]  讓今天這個聖餐的崇拜
[00:21:35.880 --> 00:21:37.400]  再一次祝福我們每一個
[00:21:37.400 --> 00:21:41.800]  讓我們每一個都再一次被上帝去臨在
[00:21:41.800 --> 00:21:43.800]  進入我們生命裏面
[00:21:43.800 --> 00:21:46.520]  再一次讓我們去提醒
[00:21:46.520 --> 00:21:48.000]  基督是我們生命的主
[00:21:48.000 --> 00:21:49.680]  是我們的救主
[00:21:49.680 --> 00:21:52.160]  是我們的王
[00:21:52.160 --> 00:21:54.440]  再一次去提醒我們
[00:21:54.440 --> 00:21:58.080]  要竭力、努力、盡力
[00:21:58.080 --> 00:21:59.960]  謹守地去領這個聖餐
[00:21:59.960 --> 00:22:03.200]  並且和身邊的人去合而為一
[00:22:03.200 --> 00:22:04.640]  主啊,多謝祢
[00:22:04.640 --> 00:22:07.360]  因為祢不斷不斷地提醒我們
[00:22:07.360 --> 00:22:09.360]  由此福祉我們當中
[00:22:09.360 --> 00:22:12.040]  有很多的年輕人
[00:22:12.040 --> 00:22:13.120]  新朋友、弟兄姊妹
[00:22:13.120 --> 00:22:15.480]  可能未領受成人水禮和堅信禮
[00:22:15.480 --> 00:22:17.400]  未有機會領聖餐的
[00:22:17.400 --> 00:22:18.840]  都可以再一次思考
[00:22:18.840 --> 00:22:20.600]  他們願意怎樣去回應你
[00:22:20.600 --> 00:22:22.160]  又讓今天的聚會裏面
[00:22:22.160 --> 00:22:25.080]  都能夠領受上帝更多的祝福、恩典
[00:22:25.080 --> 00:22:26.360]  很好的經歷
[00:22:26.360 --> 00:22:27.400]  以致有一天
[00:22:27.400 --> 00:22:29.000]  他們可以接受聖禮
[00:22:29.000 --> 00:22:29.960]  加入教會
[00:22:29.960 --> 00:22:32.200]  和我們一起領受祢的豐富
[00:22:32.200 --> 00:22:33.880]  主啊,我們多謝祢
[00:22:33.880 --> 00:22:35.440]  榮耀頌讚
[00:22:35.440 --> 00:22:37.880]  歸比在寶座上的羔羊
[00:22:37.880 --> 00:22:39.120]  禱告感恩
[00:22:39.120 --> 00:22:41.000]  奉耶穌基督得聖人名
[00:22:41.000 --> 00:22:43.000]  阿們
