
[00:00:00.000 --> 00:00:06.600]  今晚呢去到分享信息呢係Love is all around
[00:14:37.200 --> 00:14:39.200]  你哋就係你哋有嘅大事
[00:14:39.200 --> 00:14:41.200]  你哋就係你哋有嘅大事
[00:14:41.200 --> 00:14:43.200]  你哋就係你哋有嘅大事
[00:14:43.200 --> 00:14:45.200]  你哋就係你哋有嘅大事
[00:14:45.200 --> 00:14:47.200]  你哋就係你哋有嘅大事
[00:14:47.200 --> 00:14:49.200]  你哋就係你哋有嘅大事
[00:14:49.200 --> 00:14:51.200]  你哋就係你哋有嘅大事
[00:14:51.200 --> 00:14:53.200]  你哋就係你哋有嘅大事
[00:14:53.200 --> 00:14:55.200]  你哋就係你哋有嘅大事
[00:14:55.200 --> 00:14:57.200]  你哋就係你哋有嘅大事
[00:14:57.200 --> 00:14:59.200]  你哋就係你哋有嘅大事
[00:14:59.200 --> 00:15:01.200]  你哋就係你哋有嘅大事
[00:15:01.200 --> 00:15:03.200]  你哋就係你哋有嘅大事
[00:15:03.200 --> 00:15:05.200]  你哋就係你哋有嘅大事
[00:15:05.200 --> 00:15:07.200]  你哋就係你哋有嘅大事
[00:15:07.200 --> 00:15:09.200]  你哋就係你哋有嘅大事
[00:15:09.200 --> 00:15:11.200]  你哋就係你哋有嘅大事
[00:15:11.200 --> 00:15:13.200]  你哋就係你哋有嘅大事
[00:15:13.200 --> 00:15:15.200]  你哋就係你哋有嘅大事
[00:15:15.200 --> 00:15:17.200]  你哋就係你哋有嘅大事
[00:15:17.200 --> 00:15:19.200]  你哋就係你哋有嘅大事
[00:15:19.200 --> 00:15:21.200]  你哋就係你哋有嘅大事
[00:15:21.200 --> 00:15:23.200]  你哋就係你哋有嘅大事
[00:15:23.200 --> 00:15:25.200]  你哋就係你哋有嘅大事
[00:15:25.200 --> 00:15:27.200]  你哋就係你哋有嘅大事
[00:15:27.200 --> 00:15:29.200]  你哋就係你哋有嘅大事
[00:15:29.200 --> 00:15:31.200]  你哋就係你哋有嘅大事
[00:15:31.200 --> 00:15:33.200]  你哋就係你哋有嘅大事
[00:15:33.200 --> 00:15:35.200]  你哋就係你哋有嘅大事
[00:15:35.200 --> 00:15:37.200]  你哋就係你哋有嘅大事
[00:15:37.200 --> 00:15:39.200]  你哋就係你哋有嘅大事
[00:15:39.200 --> 00:15:41.200]  你哋就係你哋有嘅大事
[00:15:41.200 --> 00:15:43.200]  你哋就係你哋有嘅大事
[00:15:43.200 --> 00:15:45.200]  你哋就係你哋有嘅大事
[00:15:45.200 --> 00:15:47.200]  你哋就係你哋有嘅大事
[00:15:47.200 --> 00:15:49.200]  你哋就係你哋有嘅大事
[00:15:49.200 --> 00:15:51.200]  你哋就係你哋有嘅大事
[00:15:51.200 --> 00:15:53.200]  你哋就係你哋有嘅大事
[00:15:53.200 --> 00:15:55.200]  你哋就係你哋有嘅大事
[00:15:55.200 --> 00:15:57.200]  你哋就係你哋有嘅大事
[00:15:57.200 --> 00:15:59.200]  你哋就係你哋有嘅大事
[00:15:59.200 --> 00:16:01.200]  你哋就係你哋有嘅大事
[00:16:01.200 --> 00:16:03.200]  你哋就係你哋有嘅大事
[00:16:03.200 --> 00:16:05.200]  你哋就係你哋有嘅大事
[00:16:05.200 --> 00:16:07.200]  你哋就係你哋有嘅大事
[00:16:07.200 --> 00:16:09.200]  你哋就係你哋有嘅大事
[00:16:09.200 --> 00:16:11.200]  你哋就係你哋有嘅大事
[00:16:11.200 --> 00:16:13.200]  你哋就係你哋有嘅大事
[00:16:13.200 --> 00:16:15.200]  你哋就係你哋有嘅大事
[00:16:15.200 --> 00:16:17.200]  你哋就係你哋有嘅大事
[00:16:17.200 --> 00:16:19.200]  你哋就係你哋有嘅大事
[00:16:19.200 --> 00:16:21.200]  你哋就係你哋有嘅大事
[00:16:21.200 --> 00:16:23.200]  你哋就係你哋有嘅大事
[00:16:23.200 --> 00:16:25.200]  你哋就係你哋有嘅大事
[00:16:25.200 --> 00:16:27.200]  你哋就係你哋有嘅大事
[00:16:27.200 --> 00:16:29.200]  你哋就係你哋有嘅大事
[00:16:29.200 --> 00:16:31.200]  你哋就係你哋有嘅大事
[00:16:31.200 --> 00:16:33.200]  你哋就係你哋有嘅大事
[00:16:33.200 --> 00:16:35.200]  你哋就係你哋有嘅大事
[00:16:35.200 --> 00:16:37.200]  你哋就係你哋有嘅大事
[00:16:37.200 --> 00:16:39.200]  你哋就係你哋有嘅大事
[00:16:39.200 --> 00:16:41.200]  你哋就係你哋有嘅大事
[00:16:41.200 --> 00:16:43.200]  你哋就係你哋有嘅大事
[00:16:43.200 --> 00:16:45.200]  你哋就係你哋有嘅大事
[00:16:45.200 --> 00:16:47.200]  你哋就係你哋有嘅大事
[00:16:47.200 --> 00:16:49.200]  你哋就係你哋有嘅大事
[00:16:49.200 --> 00:16:51.200]  你哋就係你哋有嘅大事
[00:16:51.200 --> 00:16:53.200]  你哋就係你哋有嘅大事
[00:16:53.200 --> 00:16:55.200]  你哋就係你哋有嘅大事
[00:16:55.200 --> 00:16:57.200]  你哋就係你哋有嘅大事
[00:16:57.200 --> 00:16:59.200]  你哋就係你哋有嘅大事
[00:16:59.200 --> 00:17:01.200]  你哋就係你哋有嘅大事
[00:17:01.200 --> 00:17:03.200]  你哋就係你哋有嘅大事
[00:17:03.200 --> 00:17:05.200]  你哋就係你哋有嘅大事
[00:17:05.200 --> 00:17:07.200]  你哋就係你哋有嘅大事
[00:17:07.200 --> 00:17:09.200]  你哋就係你哋有嘅大事
[00:17:09.200 --> 00:17:11.200]  你哋就係你哋有嘅大事
[00:17:11.200 --> 00:17:13.200]  你哋就係你哋有嘅大事
[00:17:13.200 --> 00:17:15.200]  你哋就係你哋有嘅大事
[00:17:15.200 --> 00:17:17.200]  你哋就係你哋有嘅大事
[00:17:17.200 --> 00:17:19.200]  你哋就係你哋有嘅大事
[00:17:19.200 --> 00:17:21.200]  你哋就係你哋有嘅大事
[00:17:21.200 --> 00:17:23.200]  你哋就係你哋有嘅大事
[00:17:23.200 --> 00:17:25.200]  你哋就係你哋有嘅大事
[00:17:25.200 --> 00:17:27.200]  你哋就係你哋有嘅大事
[00:17:27.200 --> 00:17:29.200]  你哋就係你哋有嘅大事
[00:17:29.200 --> 00:17:31.200]  你哋就係你哋有嘅大事
[00:17:31.200 --> 00:17:33.200]  你哋就係你哋有嘅大事
[00:17:33.200 --> 00:17:35.200]  你哋就係你哋有嘅大事
[00:17:35.200 --> 00:17:37.200]  你哋就係你哋有嘅大事
[00:17:37.200 --> 00:17:39.200]  你哋就係你哋有嘅大事
[00:17:39.200 --> 00:17:41.200]  你哋就係你哋有嘅大事
[00:17:41.200 --> 00:17:43.200]  你哋就係你哋有嘅大事
[00:17:43.200 --> 00:17:45.200]  你哋就係你哋有嘅大事
[00:17:45.200 --> 00:17:47.200]  你哋就係你哋有嘅大事
[00:17:47.200 --> 00:17:49.200]  你哋就係你哋有嘅大事
[00:17:49.200 --> 00:17:51.200]  你哋就係你哋有嘅大事
[00:17:51.200 --> 00:17:53.200]  你哋就係你哋有嘅大事
[00:17:53.200 --> 00:17:55.200]  你哋就係你哋有嘅大事
[00:17:55.200 --> 00:17:57.200]  你哋就係你哋有嘅大事
[00:17:57.200 --> 00:17:59.200]  你哋就係你哋有嘅大事
[00:17:59.200 --> 00:18:01.200]  你哋就係你哋有嘅大事
[00:18:01.200 --> 00:18:03.200]  你哋就係你哋有嘅大事
[00:18:03.200 --> 00:18:05.200]  你哋就係你哋有嘅大事
[00:18:05.200 --> 00:18:07.200]  你哋就係你哋有嘅大事
[00:18:07.200 --> 00:18:09.200]  你哋就係你哋有嘅大事
[00:18:09.200 --> 00:18:11.200]  你哋就係你哋有嘅大事
[00:18:11.200 --> 00:18:13.200]  你哋就係你哋有嘅大事
[00:18:13.200 --> 00:18:15.200]  你哋就係你哋有嘅大事
[00:18:15.200 --> 00:18:17.200]  你哋就係你哋有嘅大事
[00:18:17.200 --> 00:18:19.200]  你哋就係你哋有嘅大事
[00:18:19.200 --> 00:18:21.200]  你哋就係你哋有嘅大事
[00:18:21.200 --> 00:18:23.200]  你哋就係你哋有嘅大事
[00:18:23.200 --> 00:18:25.200]  你哋就係你哋有嘅大事
[00:18:25.200 --> 00:18:27.200]  你哋就係你哋有嘅大事
[00:18:27.200 --> 00:18:29.200]  你哋就係你哋有嘅大事
[00:18:29.200 --> 00:18:31.200]  你哋就係你哋有嘅大事
[00:18:31.200 --> 00:18:33.200]  你哋就係你哋有嘅大事
[00:18:33.200 --> 00:18:35.200]  你哋就係你哋有嘅大事
[00:18:35.200 --> 00:18:37.200]  你哋就係你哋有嘅大事
[00:18:37.200 --> 00:18:39.200]  你哋就係你哋有嘅大事
[00:18:39.200 --> 00:18:41.200]  你哋就係你哋有嘅大事
[00:18:41.200 --> 00:18:43.200]  你哋就係你哋有嘅大事
[00:18:43.200 --> 00:18:45.200]  你哋就係你哋有嘅大事
[00:18:45.200 --> 00:18:47.200]  你哋就係你哋有嘅大事
[00:18:47.200 --> 00:18:49.200]  你哋就係你哋有嘅大事
[00:18:49.200 --> 00:18:51.200]  你哋就係你哋有嘅大事
[00:18:51.200 --> 00:18:53.200]  你哋就係你哋有嘅大事
[00:18:53.200 --> 00:18:55.200]  你哋就係你哋有嘅大事
[00:18:55.200 --> 00:18:57.200]  你哋就係你哋有嘅大事
[00:18:57.200 --> 00:18:59.200]  你哋就係你哋有嘅大事
[00:18:59.200 --> 00:19:01.200]  你哋就係你哋有嘅大事
[00:19:01.200 --> 00:19:03.200]  你哋就係你哋有嘅大事
[00:19:03.200 --> 00:19:05.200]  你哋就係你哋有嘅大事
[00:19:05.200 --> 00:19:07.200]  你哋就係你哋有嘅大事
[00:19:07.200 --> 00:19:09.200]  你哋就係你哋有嘅大事
[00:19:09.200 --> 00:19:11.200]  你哋就係你哋有嘅大事
[00:19:11.200 --> 00:19:13.200]  你哋就係你哋有嘅大事
[00:19:13.200 --> 00:19:15.200]  你哋就係你哋有嘅大事
[00:19:15.200 --> 00:19:17.200]  你哋就係你哋有嘅大事
[00:19:17.200 --> 00:19:19.200]  你哋就係你哋有嘅大事
[00:19:19.200 --> 00:19:21.200]  你哋就係你哋有嘅大事
[00:19:21.200 --> 00:19:23.200]  你哋就係你哋有嘅大事
[00:19:23.200 --> 00:19:25.200]  你哋就係你哋有嘅大事
[00:19:25.200 --> 00:19:27.200]  你哋就係你哋有嘅大事
[00:19:27.200 --> 00:19:29.200]  你哋就係你哋有嘅大事
[00:19:29.200 --> 00:19:31.200]  你哋就係你哋有嘅大事
[00:19:31.200 --> 00:19:33.200]  你哋就係你哋有嘅大事
[00:19:33.200 --> 00:19:35.200]  你哋就係你哋有嘅大事
[00:19:35.200 --> 00:19:37.200]  你哋就係你哋有嘅大事
[00:19:37.200 --> 00:19:39.200]  你哋就係你哋有嘅大事
[00:19:39.200 --> 00:19:41.200]  你哋就係你哋有嘅大事
[00:19:41.200 --> 00:19:43.200]  你哋就係你哋有嘅大事
[00:19:43.200 --> 00:19:45.200]  你哋就係你哋有嘅大事
[00:19:45.200 --> 00:19:47.200]  你哋就係你哋有嘅大事
[00:19:47.200 --> 00:19:49.200]  你哋就係你哋有嘅大事
[00:19:49.200 --> 00:19:51.200]  你哋就係你哋有嘅大事
[00:19:51.200 --> 00:19:53.200]  你哋就係你哋有嘅大事
[00:19:53.200 --> 00:19:55.200]  你哋就係你哋有嘅大事
[00:19:55.200 --> 00:19:57.200]  你哋就係你哋有嘅大事
[00:19:57.200 --> 00:19:59.200]  你哋就係你哋有嘅大事
[00:19:59.200 --> 00:20:01.200]  你哋就係你哋有嘅大事
[00:20:01.200 --> 00:20:03.200]  你哋就係你哋有嘅大事
[00:20:03.200 --> 00:20:05.200]  你哋就係你哋有嘅大事
[00:20:05.200 --> 00:20:07.200]  你哋就係你哋有嘅大事
[00:20:07.200 --> 00:20:09.200]  你哋就係你哋有嘅大事
[00:20:09.200 --> 00:20:11.200]  你哋就係你哋有嘅大事
[00:20:11.200 --> 00:20:13.200]  你哋就係你哋有嘅大事
[00:20:13.200 --> 00:20:15.200]  你哋就係你哋有嘅大事
[00:20:15.200 --> 00:20:17.200]  你哋就係你哋有嘅大事
[00:20:17.200 --> 00:20:19.200]  你哋就係你哋有嘅大事
[00:20:19.200 --> 00:20:21.200]  你哋就係你哋有嘅大事
[00:20:21.200 --> 00:20:23.200]  你哋就係你哋有嘅大事
[00:20:23.200 --> 00:20:25.200]  你哋就係你哋有嘅大事
[00:20:25.200 --> 00:20:27.200]  你哋就係你哋有嘅大事
[00:20:27.200 --> 00:20:29.200]  你哋就係你哋有嘅大事
[00:20:29.200 --> 00:20:31.200]  你哋就係你哋有嘅大事
[00:20:31.200 --> 00:20:33.200]  你哋就神化到一個位就係
[00:20:33.200 --> 00:20:35.200]  嗰啲先知好勁㗎
[00:20:35.200 --> 00:20:37.200]  Anytime都聽到聖靈人推到好盡嘅
[00:20:37.200 --> 00:20:39.200]  一係呢就去到
[00:20:39.200 --> 00:20:41.200]  另一個極端嘅就係完全聽唔到
[00:20:41.200 --> 00:20:43.200]  睇聖經啦
[00:20:43.200 --> 00:20:45.200]  聖經唔縮呀咁就聽唔到啦
[00:20:45.200 --> 00:20:47.200]  但係係咪咪咁呢
[00:20:47.200 --> 00:20:53.200]  喺《少行傳》呢一個故仔嘅裏面
[00:20:53.200 --> 00:20:57.200]  兩個嘅主角
[00:20:57.200 --> 00:20:59.200]  包括一個外邦嘅
[00:20:59.200 --> 00:21:01.200]  白夫長
[00:21:01.200 --> 00:21:05.200]  佢都聽到
[00:21:05.200 --> 00:21:07.200]  聖靈嘅呼喚
[00:21:07.200 --> 00:21:19.200]  所以我覺得
[00:21:19.200 --> 00:21:21.200]  好多時候係
[00:21:21.200 --> 00:21:23.200]  我哋有啲嘅前設
[00:21:23.200 --> 00:21:25.200]  擺咗喺我哋嘅裏面
[00:21:27.200 --> 00:21:29.200]  我哋覺得
[00:21:29.200 --> 00:21:31.200]  我唔係話你一定聽得到
[00:21:31.200 --> 00:21:33.200]  但係我話你
[00:21:33.200 --> 00:21:35.200]  你直情覺得你一定聽唔到
[00:21:35.200 --> 00:21:37.200]  你明唔明我意思呀
[00:21:37.200 --> 00:21:39.200]  我唔係話你一定聽得到但係你直情覺得
[00:21:39.200 --> 00:21:41.200]  一定聽唔到呢樣嘢就喺我哋嘅腦裏面
[00:21:41.200 --> 00:21:43.200]  就覺得我一定聽唔到上帝
[00:21:43.200 --> 00:21:45.200]  同我講嘢㗎啦
[00:21:45.200 --> 00:21:49.200]  但係呢個係咪一個真實嘅嘢
[00:21:49.200 --> 00:21:53.200]  我有時就會諗
[00:21:53.200 --> 00:21:55.200]  我哋點樣去聽嘢
[00:21:57.200 --> 00:21:59.200]  我哋好習慣
[00:21:59.200 --> 00:22:01.200]  活喺一個
[00:22:01.200 --> 00:22:03.200]  現代嘅社會香港嘅大城市
[00:22:03.200 --> 00:22:05.200]  我哋好習慣
[00:22:05.200 --> 00:22:07.200]  聽好多嘅聲音
[00:22:07.200 --> 00:22:11.200]  我哋好習慣聽歌
[00:22:11.200 --> 00:22:13.200]  聽人講嘢
[00:22:13.200 --> 00:22:17.200]  但係我哋唔習慣
[00:22:17.200 --> 00:22:19.200]  聽上帝嘅呼喚
[00:22:19.200 --> 00:22:23.200]  就好似舊約薩姆爾
[00:22:23.200 --> 00:22:25.200]  佢瞓唔瞓得教嘅時候
[00:22:25.200 --> 00:22:27.200]  有人同我講嘢
[00:22:27.200 --> 00:22:29.200]  就走去耳裏話你係咪叫我呀
[00:22:29.200 --> 00:22:31.200]  唔係呀唔係呀瞓覺啦
[00:22:31.200 --> 00:22:33.200]  三次之後耳裏就醒牛丸
[00:22:33.200 --> 00:22:35.200]  唔係喎可能上帝同你講嘢喎
[00:22:35.200 --> 00:22:39.200]  第一個small step
[00:22:39.200 --> 00:22:41.200]  我想鼓勵大家
[00:22:41.200 --> 00:22:43.200]  當然
[00:22:43.200 --> 00:22:45.200]  我哋要睇聖經
[00:22:45.200 --> 00:22:47.200]  上一代已故嘅楊牧谷牧師
[00:22:47.200 --> 00:22:49.200]  佢講一句好有意思嘅說話
[00:22:49.200 --> 00:22:51.200]  佢話你連聖經都唔睇
[00:22:51.200 --> 00:22:53.200]  聖靈係咁中你嘅後腦筍
[00:22:53.200 --> 00:22:55.200]  我都聽唔到啦
[00:22:55.200 --> 00:22:57.200]  又啱㗎喎
[00:22:57.200 --> 00:22:59.200]  但係我除咗睇聖經以外
[00:22:59.200 --> 00:23:01.200]  我哋有冇嘗試敏銳
[00:23:01.200 --> 00:23:03.200]  睇完聖經以外
[00:23:03.200 --> 00:23:05.200]  聖靈喺我哋嘅裏面
[00:23:05.200 --> 00:23:07.200]  同我哋講嘢
[00:23:07.200 --> 00:23:09.200]  我淨係問一樣嘢啫
[00:23:09.200 --> 00:23:13.200]  你會
[00:23:13.200 --> 00:23:15.200]  預時間返教會
[00:23:15.200 --> 00:23:17.200]  預時間返工
[00:23:17.200 --> 00:23:19.200]  預時間睇戲
[00:23:19.200 --> 00:23:21.200]  預時間食飯沖涼係咪
[00:23:21.200 --> 00:23:23.200]  你有冇
[00:23:23.200 --> 00:23:25.200]  留低時間
[00:23:25.200 --> 00:23:27.200]  聽上帝同你講嘢
[00:23:27.200 --> 00:23:31.200]  我唔係同你講緊
[00:23:31.200 --> 00:23:33.200]  你嗰啲代討者
[00:23:33.200 --> 00:23:35.200]  一日就一嚟就
[00:23:35.200 --> 00:23:37.200]  一個鐘頭喺個櫃度係咁祈禱
[00:23:37.200 --> 00:23:39.200]  我唔係講嗰啲喎
[00:23:39.200 --> 00:23:41.200]  你有冇
[00:23:41.200 --> 00:23:43.200]  恆常喺你嘅生活裏面
[00:23:43.200 --> 00:23:45.200]  擺低啲嘅空間
[00:23:49.200 --> 00:23:51.200]  一日一分鐘
[00:23:51.200 --> 00:23:53.200]  一個禮拜
[00:23:53.200 --> 00:23:55.200]  一分鐘
[00:23:55.200 --> 00:23:57.200]  I mean 係你有冇個
[00:23:57.200 --> 00:23:59.200]  regular practice
[00:23:59.200 --> 00:24:01.200]  喺你嘅生活裏面
[00:24:01.200 --> 00:24:05.200]  點樣同你一個
[00:24:05.200 --> 00:24:07.200]  睇唔到嘅上帝
[00:24:07.200 --> 00:24:09.200]  可以交流
[00:24:09.200 --> 00:24:13.200]  聖經講
[00:24:13.200 --> 00:24:15.200]  我哋同上帝係可以溝通
[00:24:17.200 --> 00:24:19.200]  當然個溝通係點樣嘅話
[00:24:19.200 --> 00:24:21.200]  我哋要去學
[00:24:21.200 --> 00:24:25.200]  我試過有一個
[00:24:25.200 --> 00:24:27.200]  代討者
[00:24:27.200 --> 00:24:29.200]  幾年前喺同福
[00:24:29.200 --> 00:24:31.200]  請咗個外國代討者嚟
[00:24:31.200 --> 00:24:33.200]  跟住個代討者佢話
[00:24:33.200 --> 00:24:35.200]  佢點同佢女講聽上帝嘅聲音
[00:24:35.200 --> 00:24:37.200]  佢話好易嘅啫
[00:24:37.200 --> 00:24:39.200]  點易發呢佢話
[00:24:39.200 --> 00:24:41.200]  你而家同我講嘢係咪
[00:24:41.200 --> 00:24:43.200]  閉埋眼
[00:24:43.200 --> 00:24:45.200]  你而家仲聽唔聽到我講嘢
[00:24:45.200 --> 00:24:47.200]  咁你就試下
[00:24:47.200 --> 00:24:49.200]  咁你閉埋眼
[00:24:49.200 --> 00:24:51.200]  咁你就聽下上帝講嘢
[00:24:51.200 --> 00:24:53.200]  我意思係唔係話邊個方法
[00:24:53.200 --> 00:24:55.200]  一定work你明我意思
[00:24:55.200 --> 00:24:57.200]  個point係我哋有冇呢一個嘅
[00:24:57.200 --> 00:24:59.200]  空間
[00:24:59.200 --> 00:25:01.200]  留低落嚟
[00:25:01.200 --> 00:25:03.200]  想聽
[00:25:03.200 --> 00:25:05.200]  上帝對我哋講
[00:25:05.200 --> 00:25:07.200]  說話
[00:25:07.200 --> 00:25:09.200]  你想唔想聽
[00:25:13.200 --> 00:25:15.200]  如果你唔想聽
[00:25:15.200 --> 00:25:17.200]  你係唔會聽到
[00:25:17.200 --> 00:25:19.200]  你明我意思
[00:25:19.200 --> 00:25:21.200]  你唔想聽嗰樣嘢
[00:25:21.200 --> 00:25:23.200]  其實你個心係會filter
[00:25:23.200 --> 00:25:25.200]  所以我想講
[00:25:25.200 --> 00:25:27.200]  當我哋
[00:25:27.200 --> 00:25:29.200]  喺一啲唔信嘅人裡面點樣去表達
[00:25:29.200 --> 00:25:31.200]  第一樣嘢就係你
[00:25:31.200 --> 00:25:33.200]  習唔習慣你想唔想聽上帝
[00:25:33.200 --> 00:25:35.200]  同你講嘢呢個對我嚟講
[00:25:35.200 --> 00:25:37.200]  係一個嘅學習
[00:25:37.200 --> 00:25:39.200]  我有時都試過
[00:25:39.200 --> 00:25:41.200]  有啲位係我同啲
[00:25:41.200 --> 00:25:43.200]  議員同工我都話
[00:25:43.200 --> 00:25:45.200]  我哋第二節目都講
[00:25:45.200 --> 00:25:47.200]  我有時
[00:25:47.200 --> 00:25:49.200]  我有時通常
[00:25:49.200 --> 00:25:51.200]  訓到大約3點到5點
[00:25:51.200 --> 00:25:53.200]  即係人哋太攰啦訓著咗
[00:25:53.200 --> 00:25:55.200]  有時我的經驗
[00:25:55.200 --> 00:25:57.200]  上帝係真係同我講嘢
[00:25:57.200 --> 00:25:59.200]  有時就提醒你咁唔掂
[00:25:59.200 --> 00:26:01.200]  有時係一啲嘢
[00:26:01.200 --> 00:26:03.200]  但當然我唔係想
[00:26:03.200 --> 00:26:05.200]  神化呢樣嘢得唔得
[00:26:05.200 --> 00:26:07.200]  因為我哋一路睇落去
[00:26:07.200 --> 00:26:09.200]  個故仔其實仲有其他嘅
[00:26:09.200 --> 00:26:11.200]  脈絡但我淨係純粹睇
[00:26:11.200 --> 00:26:13.200]  同大家先講嘅嘢就係
[00:26:13.200 --> 00:26:15.200]  一個small step係
[00:26:15.200 --> 00:26:17.200]  你願唔願意
[00:26:17.200 --> 00:26:19.200]  喺你嘅生活個裡面
[00:26:19.200 --> 00:26:21.200]  擺啲個空間去聽
[00:26:21.200 --> 00:26:23.200]  上帝對
[00:26:23.200 --> 00:26:25.200]  你講說話
[00:26:25.200 --> 00:26:27.200]  就好似個兩個
[00:26:27.200 --> 00:26:29.200]  主角一樣
[00:26:29.200 --> 00:26:31.200]  第二點
[00:26:31.200 --> 00:26:33.200]  第二點呢就係
[00:26:33.200 --> 00:26:35.200]  當彼得喺
[00:26:35.200 --> 00:26:37.200]  正嘅時候呢即係企緊肚啦
[00:26:37.200 --> 00:26:39.200]  肚餓就跟住呢就
[00:26:39.200 --> 00:26:41.200]  雲遊障礙即係發夢啦
[00:26:41.200 --> 00:26:43.200]  即係嗰啲發罷夢嗰啲
[00:26:43.200 --> 00:26:45.200]  跟住見到好多古靈精怪嘅嘢
[00:26:45.200 --> 00:26:47.200]  我唔食嘅呢啲嘢
[00:26:47.200 --> 00:26:49.200]  個故仔好得意係咩個位呢
[00:26:49.200 --> 00:26:51.200]  猶太人佢哋嘅習慣
[00:26:51.200 --> 00:26:53.200]  我當然睇啲資料
[00:26:53.200 --> 00:26:55.200]  習慣就係佢哋十點鐘都係食早餐嘅
[00:26:55.200 --> 00:26:57.200]  到正午嘅時候
[00:26:57.200 --> 00:26:59.200]  其實佢未食
[00:26:59.200 --> 00:27:01.200]  supposingly未肚餓嘅
[00:27:01.200 --> 00:27:03.200]  咁喺嗰度就預備午餐
[00:27:03.200 --> 00:27:05.200]  但係最硬少少先食午餐嘅
[00:27:05.200 --> 00:27:07.200]  解釋解經就話
[00:27:07.200 --> 00:27:09.200]  其實個肚餓字用得好特別嘅
[00:27:09.200 --> 00:27:11.200]  佢話佢係
[00:27:11.200 --> 00:27:13.200]  好肚餓嗰隻咁樣
[00:27:13.200 --> 00:27:15.200]  但你見到個故仔
[00:27:15.200 --> 00:27:17.200]  就係聲明一直做緊啲咩呢就係
[00:27:17.200 --> 00:27:19.200]  彼得明明應該suppose嗰陣時
[00:27:19.200 --> 00:27:21.200]  唔係好肚餓但係
[00:27:21.200 --> 00:27:23.200]  神令到佢好肚餓你知唔知
[00:27:23.200 --> 00:27:25.200]  即係佢令到佢好肚餓
[00:27:25.200 --> 00:27:27.200]  喺中午嘅時候佢明明十點
[00:27:27.200 --> 00:27:29.200]  食完早餐你應該冇咁快肚餓啦
[00:27:29.200 --> 00:27:31.200]  但我唔知你個別啦可能你唔係好餓
[00:27:31.200 --> 00:27:33.200]  我any time都好肚餓嗰啲就另計啦
[00:27:33.200 --> 00:27:35.200]  我估比得唔係咁但個經文
[00:27:35.200 --> 00:27:37.200]  佢強調嗰位就係其實佢
[00:27:37.200 --> 00:27:39.200]  suppose彼得喺嗰度祈禱嗰個時候
[00:27:39.200 --> 00:27:41.200]  應該唔係肚餓但係
[00:27:41.200 --> 00:27:43.200]  神令到佢好肚餓跟住當佢
[00:27:43.200 --> 00:27:45.200]  肚餓嘅時候佢諗起一啲
[00:27:45.200 --> 00:27:47.200]  不潔嘅食物神叫食嘅時候佢話
[00:27:47.200 --> 00:27:49.200]  佢抗佢唔食你明唔明嗰個圖畫
[00:27:49.200 --> 00:27:51.200]  係一個好有意思嘅故仔
[00:27:51.200 --> 00:27:53.200]  即係佢我唔食㗎呢啲嘢
[00:27:53.200 --> 00:27:55.200]  食就食啦即係
[00:27:55.200 --> 00:27:57.200]  即係神同佢講即係
[00:27:57.200 --> 00:27:59.200]  呢個位係我覺得
[00:27:59.200 --> 00:28:01.200]  我另外一個位好想同大家分享一個位
[00:28:01.200 --> 00:28:03.200]  因為彼得係好
[00:28:03.200 --> 00:28:05.200]  清楚話主啊
[00:28:05.200 --> 00:28:07.200]  者是不可的
[00:28:07.200 --> 00:28:09.200]  唔得㗎咁樣呢個我從
[00:28:09.200 --> 00:28:11.200]  來都冇食過即係
[00:28:11.200 --> 00:28:13.200]  彼得話我冇食過呢啲嘢嘅
[00:28:13.200 --> 00:28:15.200]  神同佢講即係我唔知當時
[00:28:15.200 --> 00:28:17.200]  係點樣嘅呆落
[00:28:17.200 --> 00:28:21.200]  我想同大家一個
[00:28:21.200 --> 00:28:23.200]  反思分享咩呢
[00:28:23.200 --> 00:28:25.200]  彼得
[00:28:25.200 --> 00:28:27.200]  將佢信仰
[00:28:27.200 --> 00:28:29.200]  裡面一啲嘅疑惑
[00:28:29.200 --> 00:28:31.200]  呢係好坦然
[00:28:31.200 --> 00:28:33.200]  咁同上帝講
[00:28:33.200 --> 00:28:39.200]  阿南話
[00:28:39.200 --> 00:28:41.200]  喂我哋一齊去出去
[00:28:41.200 --> 00:28:43.200]  傳福啦咁我話啱嘅啱嘅
[00:28:43.200 --> 00:28:45.200]  其實你心裡面又唔好想喎
[00:28:45.200 --> 00:28:49.200]  即係我諗喺呢度有個位
[00:28:49.200 --> 00:28:51.200]  我覺得好有意思係
[00:28:51.200 --> 00:28:53.200]  係彼得佢係將
[00:28:53.200 --> 00:28:55.200]  佢心裡面所諗嗰樣嘢
[00:28:55.200 --> 00:28:57.200]  好直接就同上帝講
[00:28:57.200 --> 00:28:59.200]  其實我唔得 我唔食呢啲嘢
[00:28:59.200 --> 00:29:01.200]  上帝話我叫你食
[00:29:01.200 --> 00:29:03.200]  好斗膽嘅上帝話我叫你吩咐咗你
[00:29:03.200 --> 00:29:05.200]  我覺得呢個位
[00:29:05.200 --> 00:29:07.200]  好有意思個位係咩呢
[00:29:07.200 --> 00:29:11.200]  就係你
[00:29:11.200 --> 00:29:13.200]  你信耶穌
[00:29:13.200 --> 00:29:15.200]  你有冇將你心裡面一啲
[00:29:15.200 --> 00:29:17.200]  遇到嘅掙扎直接
