
[00:00:00.000 --> 00:00:03.020]  大家好,轉眼又有一天
[00:17:33.540 --> 00:17:35.540]  因為他對上帝敏銳
[00:17:35.540 --> 00:17:37.540]  他很信服上帝
[00:17:37.540 --> 00:17:39.540]  雖然他老了
[00:17:39.540 --> 00:17:41.540]  眼睛也盲了
[00:17:41.540 --> 00:17:43.540]  更加控制不住兒子
[00:17:43.540 --> 00:17:45.540]  但仍然很敏銳
[00:17:45.540 --> 00:17:47.540]  莫非是耶和華叫你
[00:17:47.540 --> 00:17:49.540]  兒子是撒姆爾
[00:17:49.540 --> 00:17:51.540]  撒姆爾是小孩
[00:17:51.540 --> 00:17:53.540]  如果真的再聽到耶和華叫你
[00:17:53.540 --> 00:17:55.540]  那怎麼辦?
[00:17:55.540 --> 00:17:57.540]  因此以利對撒姆爾
[00:17:57.540 --> 00:17:59.540]  叫你繼續睡
[00:17:59.540 --> 00:18:01.540]  如果再叫你
[00:18:01.540 --> 00:18:03.540]  你會說什麼呢?
[00:18:03.540 --> 00:18:05.540]  記得這句
[00:18:05.540 --> 00:18:07.540]  耶和華請說
[00:18:07.540 --> 00:18:09.540]  僕人敬聽
[00:18:09.540 --> 00:18:11.540]  請說僕人敬聽
[00:18:11.540 --> 00:18:13.540]  我在這裡
[00:18:13.540 --> 00:18:15.540]  我是僕人請你說
[00:18:15.540 --> 00:18:17.540]  耶和華請說
[00:18:17.540 --> 00:18:19.540]  我在這裡僕人去外會聽
[00:18:19.540 --> 00:18:21.540]  撒姆爾就去了
[00:18:21.540 --> 00:18:23.540]  仍然在遠處睡覺
[00:18:23.540 --> 00:18:25.540]  這就是今天要和大家說的
[00:18:25.540 --> 00:18:27.540]  請你留意
[00:18:27.540 --> 00:18:29.540]  如果耶和華對你的言語稀少
[00:18:29.540 --> 00:18:31.540]  你要多些禱告
[00:18:31.540 --> 00:18:33.540]  求主對你說話
[00:18:33.540 --> 00:18:35.540]  如果耶和華對你說話
[00:18:35.540 --> 00:18:37.540]  請說僕人敬聽
[00:18:37.540 --> 00:18:39.540]  這就是今天
[00:18:39.540 --> 00:18:41.540]  我們在這段聖經裡
[00:18:41.540 --> 00:18:43.540]  學到的聖經人
[00:18:43.540 --> 00:18:45.540]  我們同心禱告
[00:18:45.540 --> 00:18:47.540]  求主幫助我們
[00:18:47.540 --> 00:18:49.540]  讓我們的心對你是敏銳的
[00:18:49.540 --> 00:18:51.540]  聽到聲音
[00:18:51.540 --> 00:18:53.540]  我們學似撒姆爾
[00:18:53.540 --> 00:18:55.540]  撒姆爾就說
[00:18:55.540 --> 00:18:57.540]  是不是你叫我
[00:18:57.540 --> 00:18:59.540]  如果是耶和華叫我請說
[00:18:59.540 --> 00:19:01.540]  僕人我在這裡
[00:19:01.540 --> 00:19:03.540]  我正在敬聽請吩咐
[00:19:03.540 --> 00:19:07.540]  我在這裡
[00:19:07.540 --> 00:19:09.540]  我在等你的吩咐
[00:19:09.540 --> 00:19:11.540]  我回應
[00:19:11.540 --> 00:19:13.540]  主要求你
[00:19:13.540 --> 00:19:15.540]  讓我們聽到你的聲音
[00:19:15.540 --> 00:19:17.540]  讓我們敏銳的耳朵
[00:19:17.540 --> 00:19:19.540]  聽到你的呼喚
[00:19:19.540 --> 00:19:21.540]  誰聽禱告奉耶穌明求
[00:19:21.540 --> 00:19:23.540]  我收尾考 安倍!
