
[00:00:00.000 --> 00:00:03.300]  迪生姊妹,現在是信息分享的時間
[00:19:57.500 --> 00:20:01.800]  耶穌也讓你選擇另外一種生活的方式
[00:20:01.800 --> 00:20:04.900]  那就是
[00:20:04.900 --> 00:20:08.500]  負主惡卻安息的人生
[00:20:08.500 --> 00:20:10.900]  耶穌邀請你來
[00:20:10.900 --> 00:20:12.800]  來到他跟前
[00:20:12.800 --> 00:20:16.300]  負他的惡
[00:20:16.300 --> 00:20:20.800]  當時的宗教領袖要求人透過他們
[00:20:20.800 --> 00:20:22.400]  就是透過宗教的領袖
[00:20:22.400 --> 00:20:23.700]  就是法利塞人
[00:20:23.700 --> 00:20:24.900]  文士等等
[00:20:24.900 --> 00:20:28.900]  透過他們來學習和解釋律法
[00:20:28.900 --> 00:20:29.700]  還有呢
[00:20:29.700 --> 00:20:32.700]  要藉着遵守繁瑣的口傳律法
[00:20:32.700 --> 00:20:35.300]  就可以蒙上帝來祝福
[00:20:35.300 --> 00:20:40.600]  但這個方法並沒有使以色列人從社會的壓力釋放出來
[00:20:40.600 --> 00:20:42.100]  反而擺上家金
[00:20:42.100 --> 00:20:43.500]  面對社會的壓迫
[00:20:43.500 --> 00:20:46.100]  又面對規條的壓力
[00:20:46.100 --> 00:20:50.000]  耶穌邀請這樣的以色列民
[00:20:50.000 --> 00:20:54.800]  也同樣邀請你和我走到他面前
[00:20:54.800 --> 00:20:57.600]  把脖子垂下
[00:20:57.600 --> 00:21:01.700]  他會脫下你正揹負的惡
[00:21:01.700 --> 00:21:05.700]  負上他自己的惡
[00:21:05.700 --> 00:21:11.500]  耶穌說不要再跟那些法利塞人和文士學習他們的那一套了
[00:21:11.500 --> 00:21:15.600]  向我學習接受我的管轄
[00:21:15.600 --> 00:21:20.800]  套二就是被這個管轄接受耶穌的管轄
[00:21:20.800 --> 00:21:23.300]  聽耶穌的命令
[00:21:23.300 --> 00:21:26.500]  那麼耶穌具體的命令是什麼呢
[00:21:26.500 --> 00:21:28.800]  怎樣纔算負他的惡呢
[00:21:28.800 --> 00:21:33.600]  就是學習耶穌對律法的解釋
[00:21:33.600 --> 00:21:37.900]  大家記得耶穌怎麼解釋律法的經義嗎
[00:21:37.900 --> 00:21:38.700]  很簡單
[00:21:38.700 --> 00:21:43.700]  耶穌說律法總綱就是盡心盡心盡意
[00:21:43.700 --> 00:21:46.100]  愛神和愛人如己
[00:21:46.100 --> 00:21:48.300]  他在登山寶訓也特別強調
[00:21:48.300 --> 00:21:51.800]  我們要常常反省自己做事的動機
[00:21:51.800 --> 00:21:54.400]  要奉行律法背後的精神
[00:21:54.400 --> 00:21:58.200]  而非表面遵循字面的規條
[00:21:58.200 --> 00:21:59.900]  耶穌說簡單來說
[00:21:59.900 --> 00:22:00.800]  負他的惡
[00:22:00.800 --> 00:22:03.800]  聽他命令就怎麼去體現呢
[00:22:03.800 --> 00:22:07.800]  怎麼去體現體現就是愛神愛人如己
[00:22:07.800 --> 00:22:09.600]  耶穌說這彈子呢
[00:22:09.600 --> 00:22:12.000]  是和這惡是何事
[00:22:12.000 --> 00:22:14.300]  這彈子是清爽
[00:22:14.300 --> 00:22:17.100]  可是我們你不要點頭點得這麼快
[00:22:17.100 --> 00:22:18.600]  迴心想一想
[00:22:18.600 --> 00:22:21.500]  按照福音書所記載的
[00:22:21.500 --> 00:22:22.500]  耶穌的話
[00:22:22.500 --> 00:22:24.000]  愛神的愛到怎麼樣啊
[00:22:24.000 --> 00:22:26.700]  要愛到撇棄一切啊
[00:22:26.700 --> 00:22:30.900]  背十字架跟從他愛人呢
[00:22:30.900 --> 00:22:32.600]  因爲像愛人如己
[00:22:32.600 --> 00:22:34.700]  像愛自己
[00:22:34.700 --> 00:22:36.400]  真的這麼清爽嗎
[00:22:36.400 --> 00:22:37.700]  這麼容易嗎
[00:22:37.700 --> 00:22:40.500]  真的這麼舒暢嗎
[00:22:40.500 --> 00:22:43.200]  其實也不是很容易對嗎
[00:22:43.200 --> 00:22:47.600]  那爲什麼耶穌又說又說他的惡這麼和事
[00:22:47.600 --> 00:22:49.700]  他的彈子這麼清爽呢
[00:22:49.700 --> 00:22:51.500]  什麼因素啊
[00:22:51.500 --> 00:22:54.600]  什麼因素使耶穌的惡是和事
[00:22:54.600 --> 00:22:55.900]  彈子是清爽呢
[00:22:55.900 --> 00:22:59.100]  負耶穌的惡
[00:22:59.100 --> 00:23:01.200]  服在耶穌的手下
[00:23:01.200 --> 00:23:05.700]  成爲他的僕被主人是怎樣的性情
[00:23:05.700 --> 00:23:08.200]  就是決定勞財的命運
[00:23:08.200 --> 00:23:08.700]  對不對
[00:23:08.700 --> 00:23:10.700]  我們去珍視耶穌的勞財
[00:23:10.700 --> 00:23:11.800]  在二十九節
[00:23:11.800 --> 00:23:19.100]  耶穌告訴我們他的性情是兩個詞語溫和一個是謙卑
[00:23:19.100 --> 00:23:22.700]  這就是他的惡清爽的原因了
[00:23:22.700 --> 00:23:29.400]  首先說說溫和希臘文的原意不是說聲音很柔和
[00:23:29.400 --> 00:23:30.900]  不是這個意思
[00:23:30.900 --> 00:23:34.900]  主要的意思是不喜歡突出突出自己
[00:23:34.900 --> 00:23:38.200]  處處顧及別人的需要
[00:23:38.200 --> 00:23:40.000]  就是以他人爲中心
[00:23:40.000 --> 00:23:41.800]  爲考慮點爲此呢
[00:23:41.800 --> 00:23:44.100]  可能會剋制自己的意思
[00:23:44.100 --> 00:23:46.200]  謙卑就比較容易明白了
[00:23:46.200 --> 00:23:49.100]  就是不會堅持自己應有的權利
[00:23:49.100 --> 00:23:52.100]  願意靠近比自己地位低的人
[00:23:52.100 --> 00:23:53.900]  當然這兩個字你會發現哈
[00:23:53.900 --> 00:23:55.600]  他們意思是有關聯
[00:23:55.600 --> 00:23:57.700]  還有會重疊的對不對
[00:23:57.700 --> 00:24:02.100]  從馬太福音十二章一到十四節十二章哈
[00:24:02.100 --> 00:24:05.300]  就是十一章的下文特別看到耶穌的溫和
[00:24:05.300 --> 00:24:09.100]  看看到他看中人的需要多於自己的需要
[00:24:09.100 --> 00:24:10.800]  所以在安息日
[00:24:10.800 --> 00:24:14.200]  他才冒得罪法利塞人的危險
[00:24:14.200 --> 00:24:16.300]  冒失去自己面子的危險
[00:24:16.300 --> 00:24:18.000]  醫治枯守的病人
[00:24:18.000 --> 00:24:22.000]  還有讓自己的門徒喫麥碎
[00:24:22.000 --> 00:24:24.600]  同樣在今天因着耶穌的溫和
[00:24:24.600 --> 00:24:27.100]  他會顧及我們的軟弱和限制
[00:24:27.100 --> 00:24:29.500]  會把最合適的餓給我們
[00:24:29.500 --> 00:24:32.500]  不會把我們當不了的差使給我們
[00:24:32.500 --> 00:24:34.000]  他很有耐心哈
[00:24:34.000 --> 00:24:36.800]  也願意慢慢等待我們慢慢成長
[00:24:36.800 --> 00:24:39.700]  慢慢學會怎麼去愛神愛人
[00:24:39.700 --> 00:24:41.000]  有一位姊妹
[00:24:41.000 --> 00:24:44.300]  他感受到神護照他全時間服侍
[00:24:44.300 --> 00:24:47.300]  他實在很擔心經濟真的很擔心
[00:24:47.300 --> 00:24:48.700]  他就很坦白跟神說
[00:24:48.700 --> 00:24:49.600]  他說神啊
[00:24:49.600 --> 00:24:50.900]  我知道你護照我
[00:24:50.900 --> 00:24:53.200]  但是我真的信心不足
[00:24:53.200 --> 00:24:55.300]  我實在很擔心沒飯喫
[00:24:55.300 --> 00:24:56.000]  主啊
[00:24:56.000 --> 00:25:00.400]  如果你要我進神學院全時間念神學的話
[00:25:00.400 --> 00:25:02.700]  求你就給我
[00:25:02.700 --> 00:25:05.000]  他真的說一筆錢多少萬
[00:25:05.000 --> 00:25:06.600]  他說你給我多少萬
[00:25:06.600 --> 00:25:09.300]  我真的就去深圳院念神學
[00:25:09.300 --> 00:25:10.700]  過了幾年
[00:25:10.700 --> 00:25:12.800]  他得了一筆的遺產
[00:25:12.800 --> 00:25:14.400]  剛好就是這個數目
[00:25:14.400 --> 00:25:16.100]  他嚇了一跳
[00:25:16.100 --> 00:25:17.700]  然後就禱告了哈
[00:25:17.700 --> 00:25:18.900]  他的朋友提醒他
[00:25:18.900 --> 00:25:19.100]  哎
[00:25:19.100 --> 00:25:21.500]  你是回應神護照的時間了
[00:25:21.500 --> 00:25:22.700]  於是禱告以後
[00:25:22.700 --> 00:25:24.700]  硬着頭皮去報讀神學
[00:25:24.700 --> 00:25:27.800]  心想如果就是填報名表
[00:25:27.800 --> 00:25:30.000]  但是這時他心中又想
[00:25:30.000 --> 00:25:31.800]  如果我的房子賣出去
[00:25:31.800 --> 00:25:32.800]  那錢多一點
[00:25:32.800 --> 00:25:33.400]  龐生了
[00:25:33.400 --> 00:25:33.800]  我們說
[00:25:33.800 --> 00:25:37.700]  就會就不用那麼擔心
[00:25:37.700 --> 00:25:39.000]  有多點錢在身邊
[00:25:39.000 --> 00:25:40.500]  於是他又開始賣房子
[00:25:40.500 --> 00:25:41.500]  找中介人
[00:25:41.500 --> 00:25:43.100]  但是看房子的人不多
[00:25:43.100 --> 00:25:44.000]  沒有賣出去
[00:25:44.000 --> 00:25:47.400]  結果呢
[00:25:47.400 --> 00:25:50.200]  申請是出去了哈
[00:25:50.200 --> 00:25:52.100]  到了一天的神學院要面試
[00:25:52.100 --> 00:25:54.600]  如果不讀就不要去面對嗎
[00:25:54.600 --> 00:25:56.400]  但是他掙扎了
[00:25:56.400 --> 00:25:57.900]  結果還是去面試啊
[00:25:57.900 --> 00:26:00.000]  心想那意思他勇敢了
[00:26:00.000 --> 00:26:02.400]  一丁點他想房子賣不出
[00:26:02.400 --> 00:26:03.800]  我也出去念神學
[00:26:03.800 --> 00:26:04.700]  死就死吧
[00:26:04.700 --> 00:26:07.200]  其實他已經有那多少萬了
[00:26:07.200 --> 00:26:08.600]  他還這麼驚慌
[00:26:08.600 --> 00:26:09.400]  那麼擔心
[00:26:09.400 --> 00:26:11.000]  哎
[00:26:11.000 --> 00:26:12.100]  他萬萬料不大
[00:26:12.100 --> 00:26:13.900]  就是那天他回家了
[00:26:13.900 --> 00:26:16.500]  中介人告訴他有人看房子
[00:26:16.500 --> 00:26:19.800]  晚上不超過五月十二點
[00:26:19.800 --> 00:26:21.300]  大概是十一點多的時候
[00:26:21.300 --> 00:26:25.400]  房子成交了簽了那個初報的契約
[00:26:25.400 --> 00:26:26.700]  初步的契約
[00:26:28.600 --> 00:26:31.200]  一般我們聽到的都是信心堅定
[00:26:31.200 --> 00:26:33.500]  哪怕金錢不夠也去唸神學
[00:26:33.500 --> 00:26:36.600]  然後神就供應他按邏輯
[00:26:36.600 --> 00:26:43.000]  神真的應該選這些信心堅定的人當全時間的工人
[00:26:43.000 --> 00:26:47.500]  很多這些人可以選這些這麼麻煩的哈
[00:26:47.500 --> 00:26:51.500]  這這麼這麼纏磨
[00:26:51.500 --> 00:26:54.600]  這麼磨蹭的一些姊妹軟弱姊妹
[00:26:54.600 --> 00:26:55.800]  神爲何要選他呢
[00:26:55.800 --> 00:26:56.900]  真的挺麻煩的
[00:26:56.900 --> 00:26:57.600]  對不對
[00:26:57.600 --> 00:26:59.600]  可是神就是這麼溫和的
[00:26:59.600 --> 00:27:02.300]  體恤的等待他
[00:27:02.300 --> 00:27:05.000]  神從來不是苛刻
[00:27:05.000 --> 00:27:06.600]  唯利是圖的老闆
[00:27:06.600 --> 00:27:09.200]  只是當我們傷口來使喚
[00:27:09.200 --> 00:27:15.000]  他反而是希望我們在賦他餓的過程當中不斷的成長
[00:27:15.000 --> 00:27:19.400]  跟着這麼貼身的貼心的體貼的這位一位老闆
[00:27:19.400 --> 00:27:21.600]  我們就可以放心
[00:27:21.600 --> 00:27:23.000]  可以放輕鬆
[00:27:23.000 --> 00:27:26.000]  還有神第二個特徵
[00:27:26.000 --> 00:27:27.400]  耶穌第二個特徵
[00:27:27.400 --> 00:27:29.600]  他是謙卑
[00:27:29.600 --> 00:27:35.800]  他謙卑纔會輔助卑微的人類願意降生爲人承擔罪誕
[00:27:35.800 --> 00:27:41.200]  剛纔談及的許多的因欺壓和規條帶來的負面的情緒
[00:27:41.200 --> 00:27:43.100]  其實都和人的罪性有關係
[00:27:43.100 --> 00:27:43.800]  對不對
[00:27:43.800 --> 00:27:45.700]  例如外邦人欺負我
[00:27:45.700 --> 00:27:48.700]  我受到他是受到罪惡的驅使
[00:27:48.700 --> 00:27:50.400]  才這麼苦待我
[00:27:50.400 --> 00:27:51.500]  而我憤怒
[00:27:51.500 --> 00:27:52.500]  然後我咒罵他
[00:27:52.500 --> 00:27:53.800]  甚至我殺死他
[00:27:53.800 --> 00:27:55.600]  我就是以罪回應罪了
[00:27:56.800 --> 00:27:57.600]  假呢
[00:27:57.600 --> 00:28:00.200]  因爲遵守宗教規條得稱讚
[00:28:00.200 --> 00:28:00.700]  驕傲
[00:28:00.700 --> 00:28:01.500]  那是他的罪
[00:28:01.500 --> 00:28:01.800]  哎
[00:28:01.800 --> 00:28:03.800]  我看見他這樣得意
[00:28:03.800 --> 00:28:05.700]  我心生嫉妒
[00:28:05.700 --> 00:28:08.000]  我造謠來傷害他
[00:28:08.000 --> 00:28:10.100]  那就是我的罪在回應他的罪
[00:28:10.100 --> 00:28:14.100]  很多時候罪的惡性循環使人的揹着重擔
[00:28:14.100 --> 00:28:17.000]  耶穌明白我們受罪所捆索
[00:28:17.000 --> 00:28:18.500]  像一個惡一樣
[00:28:18.500 --> 00:28:20.200]  他雖然是神的兒子
[00:28:20.200 --> 00:28:21.600]  非常尊貴
[00:28:21.600 --> 00:28:23.600]  卻願意自甘卑微
[00:28:23.600 --> 00:28:25.900]  願意降生人死
[00:28:25.900 --> 00:28:28.900]  釘死在十字架替我們贖罪
[00:28:28.900 --> 00:28:31.500]  他直斷罪的惡
[00:28:31.500 --> 00:28:34.900]  但我們真的體會耶穌這麼降杯的大愛
[00:28:34.900 --> 00:28:38.300]  我們可以有以下兩種的回應
[00:28:38.300 --> 00:28:44.600]  第一種我們可以謙卑認自己的不足
[00:28:44.600 --> 00:28:47.100]  與神和好得到真正的安息
[00:28:47.100 --> 00:28:52.100]  其實在我們談經文的上文
[00:28:52.100 --> 00:28:54.400]  十一章二十五節就講到
[00:28:54.400 --> 00:28:58.100]  其實像嬰孩這樣的人才能明白
[00:28:58.100 --> 00:29:01.100]  耶穌誕生的意義
[00:29:01.100 --> 00:29:03.900]  聰明自以爲聰明人士不明白
[00:29:03.900 --> 00:29:06.600]  嬰孩不是真的指一個卑鄙
[00:29:06.600 --> 00:29:08.900]  是指那些自覺不足
[00:29:08.900 --> 00:29:11.100]  願意信靠因爲
[00:29:11.100 --> 00:29:13.300]  因爲嬰孩都需要靠人的
[00:29:13.300 --> 00:29:14.500]  不靠人活不成
[00:29:14.500 --> 00:29:16.900]  就是那些願意信靠耶穌的人
[00:29:16.900 --> 00:29:20.900]  驕傲的人就像十一章二十二十到二十四節所講
[00:29:20.900 --> 00:29:24.400]  一些不會改的城市或者十二章
[00:29:24.400 --> 00:29:27.100]  談到不斷攻擊耶穌的猶太人領袖
[00:29:27.100 --> 00:29:29.000]  他們自以爲很聰明
[00:29:29.000 --> 00:29:31.000]  因爲自己不需要耶穌拯救
[00:29:31.000 --> 00:29:33.600]  但是我們自覺救不了自己
[00:29:33.600 --> 00:29:37.500]  纔會虛心的接受耶穌爲我們贖罪
[00:29:37.500 --> 00:29:39.600]  罪惡被折斷了
[00:29:39.600 --> 00:29:41.300]  與神恢復甜蜜關係
[00:29:41.300 --> 00:29:44.000]  人可以與創造自己的神一起
[00:29:44.000 --> 00:29:45.800]  懂得欣賞神的作爲
[00:29:45.800 --> 00:29:47.400]  自然就會輕鬆
[00:29:47.400 --> 00:29:48.800]  就會安息
[00:29:48.800 --> 00:29:50.700]  有神同在的安息
[00:29:50.700 --> 00:29:53.000]  今生可以先嚐
[00:29:53.000 --> 00:29:54.800]  我們說預先體會
[00:29:54.800 --> 00:29:57.900]  來生完全的體現
[00:29:57.900 --> 00:30:00.200]  正於希伯來書四章說
[00:30:00.200 --> 00:30:04.800]  我們已經相信的人得以進入那安息
[00:30:04.800 --> 00:30:07.800]  這是第一個我們可以有的回應
[00:30:07.800 --> 00:30:10.600]  第二個對耶穌降杯大愛的回應
[00:30:10.600 --> 00:30:13.800]  我們剛纔是講是對神的謙卑
[00:30:13.800 --> 00:30:18.200]  現在講我們可以對人溫和謙卑與人和睦
[00:30:18.200 --> 00:30:21.700]  沒有從耶穌那裏得着安息的人很難去愛別人的
[00:30:21.700 --> 00:30:23.600]  因爲心中沒有安全感
[00:30:23.600 --> 00:30:24.300]  對不對
[00:30:24.300 --> 00:30:26.000]  常常想着我怎麼辦
[00:30:26.000 --> 00:30:27.000]  我要靠自己
[00:30:27.000 --> 00:30:28.000]  所以沒有安全感
[00:30:28.000 --> 00:30:31.500]  這很容易競爭和攀比
[00:30:31.500 --> 00:30:32.900]  好像周圍都很多人
[00:30:32.900 --> 00:30:34.900]  你要去看着他很沒有安全感
[00:30:34.900 --> 00:30:36.600]  我們一起去爭奪資源
[00:30:36.600 --> 00:30:37.900]  一起爭奪別人的愛
[00:30:37.900 --> 00:30:39.000]  一起去比賽
[00:30:39.000 --> 00:30:40.000]  比賽什麼
[00:30:40.000 --> 00:30:43.700]  比賽隨手社會或者宗教的規條
[00:30:43.700 --> 00:30:44.800]  隨手的最好
[00:30:44.800 --> 00:30:47.700]  我們用很多的方法來表達自己高人一等
[00:30:47.700 --> 00:30:49.400]  有些時候故作謙虛
[00:30:49.400 --> 00:30:52.400]  但其實也是想表達自己高人一等
[00:30:52.400 --> 00:30:55.900]  表達自己值得別人多受關注
[00:30:55.900 --> 00:31:00.200]  表面上是社會的一些惡劣的環境
[00:31:00.200 --> 00:31:02.100]  或者是規條在挾制我們
[00:31:02.100 --> 00:31:05.400]  其實更根源是罪的惡
[00:31:05.400 --> 00:31:09.300]  自我那種惡在束縛我們
[00:31:09.300 --> 00:31:11.700]  當我們朝到耶穌謙卑的大愛
[00:31:11.700 --> 00:31:16.100]  我們進入有主同在的安息的狀態
[00:31:16.100 --> 00:31:17.900]  就會更有安全感
[00:31:17.900 --> 00:31:19.900]  願意以溫和謙卑待人
[00:31:19.900 --> 00:31:21.000]  與人和睦
[00:31:21.000 --> 00:31:24.200]  因爲我們知道萬事都有主包底對嗎
[00:31:24.200 --> 00:31:25.900]  與他有他同在
[00:31:25.900 --> 00:31:27.900]  以溫和謙卑待人過程
[00:31:27.900 --> 00:31:29.300]  其實也不是很容易
[00:31:29.300 --> 00:31:32.100]  但耶穌的愛會給我們力量
[00:31:32.100 --> 00:31:34.300]  一位牧師有這樣的體驗
[00:31:34.300 --> 00:31:36.900]  有一天這位牧師真人真事
[00:31:36.900 --> 00:31:39.400]  他和另外一位同工吵架
[00:31:39.400 --> 00:31:41.300]  當時他還沒當牧師
[00:31:41.300 --> 00:31:44.000]  兩個同工吵架吵了一個小時
[00:31:44.000 --> 00:31:46.500]  長不長啊吵到一個地步
[00:31:46.500 --> 00:31:49.900]  有一個神學生到他的房間
[00:31:49.900 --> 00:31:52.300]  敲門說
[00:31:52.300 --> 00:31:55.500]  請別吵以免嚇到弟兄姊妹
[00:31:55.500 --> 00:31:57.100]  他們回來了
[00:31:57.100 --> 00:32:00.400]  這個牧師一聽覺得挺內疚
[00:32:00.400 --> 00:32:02.400]  掙扎禱告
[00:32:02.400 --> 00:32:04.700]  晚上翻來覆去的睡不着
[00:32:04.700 --> 00:32:08.500]  一個早上他再爲這個事情向神傾訴
[00:32:08.500 --> 00:32:11.800]  這一天他突然很清楚的聽到一把聲音
[00:32:11.800 --> 00:32:15.300]  是用英文說的Learn from me
[00:32:15.300 --> 00:32:16.600]  就是跟我學
[00:32:16.600 --> 00:32:18.300]  他環顧四周沒有人
[00:32:18.300 --> 00:32:21.100]  他知道神在說話
[00:32:21.100 --> 00:32:24.300]  然後一幕不可思議的情景出現
[00:32:24.300 --> 00:32:26.600]  他說他閉目祈禱
[00:32:26.600 --> 00:32:28.900]  竟看見一個景象
[00:32:28.900 --> 00:32:31.500]  看見一個像迎貧的畫面上
[00:32:31.500 --> 00:32:33.900]  有人像打字的打字一樣
[00:32:33.900 --> 00:32:36.600]  一個一個字打出一個經文
[00:32:36.600 --> 00:32:37.900]  這個經文是和合本
[00:32:37.900 --> 00:32:40.900]  不是我剛纔給你讀的是新漢語譯本
[00:32:40.900 --> 00:32:42.800]  我心裏柔和謙卑
[00:32:42.800 --> 00:32:44.300]  你們當付我的餓
[00:32:44.300 --> 00:32:45.400]  學我的樣式
[00:32:45.400 --> 00:32:48.700]  這樣你們心裏就必得享安息
[00:32:48.700 --> 00:32:52.100]  因爲我的擔子是我的餓是容易的
[00:32:52.100 --> 00:32:54.500]  我的擔子是清省的
[00:32:54.500 --> 00:32:56.300]  他明白了
[00:32:56.300 --> 00:32:59.100]  原來要放下自我
[00:32:59.100 --> 00:33:00.900]  他要學習服飾
[00:33:00.900 --> 00:33:03.700]  跟自己一同工作的同工
[00:33:03.700 --> 00:33:05.400]  他覺得很困難
[00:33:05.400 --> 00:33:07.100]  神便說
[00:33:07.100 --> 00:33:10.700]  那你就將自己放在最低微的位置
[00:33:10.700 --> 00:33:12.500]  就不會感到辛苦了
[00:33:12.500 --> 00:33:14.900]  他說我做不到
[00:33:14.900 --> 00:33:16.600]  於是他祈求
[00:33:16.600 --> 00:33:19.800]  他說神這樣真的不是我的性情
[00:33:19.800 --> 00:33:22.500]  我心底裏骨子裏是很驕傲的
[00:33:22.500 --> 00:33:23.300]  既然這樣
[00:33:23.300 --> 00:33:28.300]  你能否賜我柔和謙卑的剛纔溫和謙卑的一種素質
[00:33:28.300 --> 00:33:30.300]  他這樣哀求神
[00:33:30.300 --> 00:33:31.600]  這就很奇怪
[00:33:31.600 --> 00:33:33.700]  他一這樣講完
[00:33:33.700 --> 00:33:36.000]  經文就好像放光一樣
[00:33:36.000 --> 00:33:38.400]  然後貫穿牧師的身體
[00:33:38.400 --> 00:33:41.900]  他感到體內有一大堆的東西被抽走
[00:33:41.900 --> 00:33:43.500]  頓時整個人也清醒了
[00:33:43.500 --> 00:33:45.500]  很興奮
[00:33:45.500 --> 00:33:51.000]  他彷彿聽到神說柔和謙卑將伴隨你一生
[00:33:51.000 --> 00:33:56.200]  這是他剛剛出來服飾不久的經歷
[00:33:56.200 --> 00:34:00.800]  也是在牧養生涯當中與神最親近的一次
[00:34:00.800 --> 00:34:07.500]  當然我們未必有這麼戲劇化的經歷
[00:34:07.500 --> 00:34:10.100]  但是從這個事情這個見證
[00:34:10.100 --> 00:34:15.600]  我們可以看到要以溫和謙卑待人來回應主的溫和謙卑
[00:34:15.600 --> 00:34:18.200]  向主禱告是一個關鍵
[00:34:18.200 --> 00:34:21.900]  禱告其實本身就是一個謙卑的行爲
[00:34:21.900 --> 00:34:25.700]  我們願意這樣禱告就是代表承認自己的不足
[00:34:25.700 --> 00:34:26.300]  對嗎
[00:34:26.300 --> 00:34:27.400]  我們承認不足
[00:34:27.400 --> 00:34:29.600]  聖靈會幫助我們
[00:34:29.600 --> 00:34:33.600]  另外有弟兄姊妹同行
[00:34:33.600 --> 00:34:34.700]  他爲你禱告
[00:34:34.700 --> 00:34:40.700]  他提醒你也是很關鍵很重要的
[00:34:40.700 --> 00:34:45.000]  前一段日子某一個姊妹她向我哭訴
[00:34:45.000 --> 00:34:46.800]  不是你們認識的弟兄姊妹
[00:34:46.800 --> 00:34:48.400]  放心
[00:34:48.400 --> 00:34:49.400]  她跟我哭訴
[00:34:49.400 --> 00:34:55.700]  她說她的丈夫和她一起有一次經歷非常的丟臉
[00:34:55.700 --> 00:34:58.500]  這是有一個弟兄在教會開會的時候
[00:34:58.500 --> 00:35:01.100]  公開指責她的丈夫
[00:35:01.100 --> 00:35:04.200]  這使她覺得非常非常丟臉
[00:35:04.200 --> 00:35:06.500]  後來這個弟兄也跟他們和解
[00:35:06.500 --> 00:35:09.400]  就是說對不起了
[00:35:09.400 --> 00:35:10.500]  他也跟她說
[00:35:10.500 --> 00:35:11.900]  好接受
[00:35:11.900 --> 00:35:14.200]  然後他自己也覺得透過這事情
[00:35:14.200 --> 00:35:15.300]  他都跟別人說
[00:35:15.300 --> 00:35:16.500]  我學到很多東西
[00:35:16.500 --> 00:35:17.800]  透過這事情等等
[00:35:17.800 --> 00:35:19.500]  可是那天我跟他談的時候
[00:35:19.500 --> 00:35:24.700]  他發現其實自己心裏的怒氣還是充滿着
[00:35:24.700 --> 00:35:26.100]  他哭了
[00:35:26.100 --> 00:35:27.100]  他終於哭了
[00:35:27.100 --> 00:35:30.100]  一直他都以爲自己這件事情已經過去了
[00:35:30.100 --> 00:35:31.700]  他哭哭得很厲害
[00:35:31.700 --> 00:35:33.000]  我懇請爲他禱告
[00:35:33.000 --> 00:35:34.800]  因爲他願意釋放他的情緒
[00:35:34.800 --> 00:35:36.700]  我就爲他禱告
[00:35:36.700 --> 00:35:37.900]  禱告禱告
[00:35:37.900 --> 00:35:38.700]  哎
[00:35:38.700 --> 00:35:39.900]  很奇怪
[00:35:39.900 --> 00:35:40.600]  很奇妙
[00:35:40.600 --> 00:35:42.700]  應該說禱告很久之後禱告完了
[00:35:42.700 --> 00:35:43.900]  他說哎
[00:35:43.900 --> 00:35:46.400]  現在我比較可以換位思考
[00:35:46.400 --> 00:35:47.200]  他用這詞
[00:35:47.200 --> 00:35:48.800]  他說我比較
[00:35:48.800 --> 00:35:50.600]  實際上我看到這個弟兄
[00:35:50.600 --> 00:35:53.000]  他這樣做的前因後果
[00:35:53.000 --> 00:35:56.100]  好像帶入那個弟弟兄的位置來看了
[00:35:56.100 --> 00:35:57.100]  現在比較可以
[00:35:57.100 --> 00:36:00.700]  所以他覺得現在我比較明白那個弟兄
[00:36:00.700 --> 00:36:02.700]  爲什麼做這麼一件事
[00:36:02.700 --> 00:36:05.500]  他說雖然我比較開始可以接納他了
[00:36:05.500 --> 00:36:07.700]  雖然還不是一百分之一百
[00:36:07.700 --> 00:36:08.900]  他說他開始了
[00:36:08.900 --> 00:36:09.900]  我覺得哎
[00:36:09.900 --> 00:36:10.400]  很好啊
[00:36:10.400 --> 00:36:12.600]  他那個溫和謙卑
[00:36:12.600 --> 00:36:15.500]  等等當你能帶入別人的那種感受
[00:36:15.500 --> 00:36:17.400]  就是一種溫和謙卑的嗎
[00:36:17.400 --> 00:36:19.200]  自我那種惡就掙脫
[00:36:19.200 --> 00:36:22.600]  但是但是神聖靈的工作
[00:36:22.600 --> 00:36:25.000]  弟兄姐妹
[00:36:25.000 --> 00:36:30.300]  耶穌告訴我們人生可以有兩種的取向
[00:36:30.300 --> 00:36:35.600]  一種是負重擔負二單重擔不安息的人生
[00:36:35.600 --> 00:36:37.200]  這個二的特色呢
[00:36:37.200 --> 00:36:38.700]  是靠自己
[00:36:38.700 --> 00:36:45.200]  另外一種人生是付諸惡卻安息的人生特色是溫和謙卑
[00:36:45.200 --> 00:36:46.100]  就是靠主
[00:36:46.100 --> 00:36:48.000]  弟兄姐妹
[00:36:48.000 --> 00:36:49.500]  我們是如何抉擇呢
[00:36:49.500 --> 00:36:52.700]  不但是抉擇認罪悔改
[00:36:52.700 --> 00:36:56.200]  那一刻我那一刻我們做了轉向對嗎
[00:36:56.200 --> 00:36:57.600]  轉向的抉擇
[00:36:57.600 --> 00:37:00.200]  我們轉向要依靠主
[00:37:00.200 --> 00:37:01.200]  從靠自己
[00:37:01.200 --> 00:37:03.200]  但其實天天呢
[00:37:03.200 --> 00:37:09.900]  我們天天的生活都需要在具體的事情上做一個抉擇是靠神還是靠自己
[00:37:09.900 --> 00:37:13.800]  希望我們都能做美好的抉擇
[00:37:13.800 --> 00:37:15.600]  現在我們重新來禱告
