
[00:00:00.000 --> 00:00:02.800]  今年我講道的內容
[00:14:33.000 --> 00:14:36.200]  所以這是比喻的後部份
[00:14:36.200 --> 00:14:39.000]  耶穌究竟想說甚麼呢
[00:14:39.000 --> 00:14:40.000]  這是比喻的一部份
[00:14:40.000 --> 00:14:40.800]  沒有了這部份
[00:14:40.800 --> 00:14:43.200]  你不知道整個比喻在說甚麼
[00:14:43.200 --> 00:14:44.800]  在這裡同樣出現幾個人物
[00:14:44.800 --> 00:14:46.400]  讓我介紹一下
[00:14:46.400 --> 00:14:48.600]  很明顯的有神的選民
[00:14:48.600 --> 00:14:50.400]  更明顯的有上帝
[00:14:50.400 --> 00:14:52.000]  有一個不是很明顯的角色
[00:14:52.000 --> 00:14:53.400]  是聽眾
[00:14:53.400 --> 00:14:55.200]  我們往往會忽略的
[00:14:55.200 --> 00:14:57.000]  逐樣說
[00:14:57.000 --> 00:14:58.200]  神的選民
[00:14:58.200 --> 00:15:00.200]  晝夜呼籲他
[00:15:00.200 --> 00:15:03.200]  神的選民究竟是指甚麼人呢
[00:15:03.200 --> 00:15:05.000]  他們有甚麼冤屈
[00:15:05.000 --> 00:15:07.600]  要來去呼求上帝
[00:15:07.600 --> 00:15:09.000]  為他伸冤
[00:15:09.000 --> 00:15:11.400]  為他伸張公義呢
[00:15:11.400 --> 00:15:13.400]  選民有三個可能
[00:15:13.400 --> 00:15:16.200]  第一是指晝夜被揀選的猶太人
[00:15:16.200 --> 00:15:17.200]  即是以色列人
[00:15:17.200 --> 00:15:19.200]  以色列人是整個民族
[00:15:19.200 --> 00:15:21.200]  被上帝揀選的
[00:15:21.200 --> 00:15:22.800]  第二是說到
[00:15:22.800 --> 00:15:25.400]  更加有可能是猶大亡國期間
[00:15:25.400 --> 00:15:28.400]  那些猶太的漁民
[00:15:28.400 --> 00:15:30.800]  我們知道早前586年
[00:15:30.800 --> 00:15:32.600]  巴比倫第二次進入
[00:15:32.600 --> 00:15:34.400]  耶路撒冷聖城的時候
[00:15:34.400 --> 00:15:38.000]  就令到耶路撒冷城淪陷
[00:15:38.000 --> 00:15:40.000]  他們的元首
[00:15:40.000 --> 00:15:42.000]  很多人被擄去巴比倫
[00:15:42.000 --> 00:15:44.400]  剩下的就是很多孤兒寡婦
[00:15:44.400 --> 00:15:46.400]  那些老弱殘兵
[00:15:46.400 --> 00:15:48.400]  就是這些猶太的漁民
[00:15:48.400 --> 00:15:51.400]  他們在面對甚麼事呢
[00:15:51.400 --> 00:15:53.400]  為甚麼他們要呼籲上帝呢
[00:15:53.400 --> 00:15:54.600]  一會兒再說
[00:15:54.600 --> 00:15:56.000]  說到第三個可能
[00:15:56.000 --> 00:15:56.800]  這些選民
[00:15:56.800 --> 00:15:58.400]  是泛指到之後
[00:15:58.400 --> 00:16:00.000]  繼續跟隨耶穌的人
[00:16:00.000 --> 00:16:01.400]  包括我們今天的人
[00:16:01.400 --> 00:16:03.400]  我們都是被上帝揀選
[00:16:03.400 --> 00:16:05.400]  歸入上帝國度的人
[00:16:05.400 --> 00:16:07.400]  他們呼籲上帝甚麼呢
[00:16:07.400 --> 00:16:10.400]  因為他們的國家滅亡了
[00:16:10.400 --> 00:16:11.400]  他們被擄
[00:16:11.400 --> 00:16:13.400]  被巴比倫所滅
[00:16:13.400 --> 00:16:17.400]  長期受盡欺壓和凌辱
[00:16:17.400 --> 00:16:18.400]  人們就笑他
[00:16:18.400 --> 00:16:19.400]  你有上帝嘛
[00:16:19.400 --> 00:16:20.400]  你有上帝拯救你
[00:16:20.400 --> 00:16:21.400]  為甚麼現在不拯救你
[00:16:21.400 --> 00:16:23.400]  他們受盡凌辱
[00:16:23.400 --> 00:16:25.400]  並且他們多番的祈禱
[00:16:25.400 --> 00:16:26.400]  等候上帝
[00:16:26.400 --> 00:16:27.400]  一直猜險
[00:16:27.400 --> 00:16:29.400]  尼徹亞來拯救他們
[00:16:29.400 --> 00:16:30.400]  但到了耶穌的時代
[00:16:30.400 --> 00:16:32.400]  尼徹亞來了沒有
[00:16:32.400 --> 00:16:33.400]  其實來了
[00:16:33.400 --> 00:16:34.400]  不過他們覺得耶穌不是
[00:16:34.400 --> 00:16:36.400]  所以他們繼續呼求上帝
[00:16:36.400 --> 00:16:38.400]  你的國何時來臨
[00:16:38.400 --> 00:16:40.400]  何時為我們伸冤
[00:16:40.400 --> 00:16:43.400]  除去這種國家滅亡的恥辱
[00:16:43.400 --> 00:16:46.400]  國家何時可以復興呢
[00:16:46.400 --> 00:16:49.400]  他們就這樣晝夜呼求神
[00:16:49.400 --> 00:16:52.400]  祈求神為他們伸張公義
[00:16:52.400 --> 00:16:53.400]  在這裡
[00:16:53.400 --> 00:16:57.400]  耶穌將寡婦比喻為神的選民
[00:16:57.400 --> 00:17:00.400]  因為他們晝夜呼籲神為他們伸冤
[00:17:00.400 --> 00:17:03.400]  就好像寡婦鍥而不捨
[00:17:03.400 --> 00:17:06.400]  經常去到官的面前
[00:17:06.400 --> 00:17:10.400]  尋求官為他們伸冤
[00:17:10.400 --> 00:17:14.400]  你看到這個類比
[00:17:14.400 --> 00:17:15.400]  第二
[00:17:15.400 --> 00:17:16.400]  講講神
[00:17:16.400 --> 00:17:17.400]  讀這段經文的時候
[00:17:17.400 --> 00:17:18.400]  很多人都會有一個疑問
[00:17:18.400 --> 00:17:20.400]  不過又不敢問
[00:17:20.400 --> 00:17:25.400]  為甚麼耶穌要將上帝
[00:17:25.400 --> 00:17:27.400]  比喻為不義的官
[00:17:27.400 --> 00:17:28.400]  上帝應該公義的
[00:17:28.400 --> 00:17:30.400]  為甚麼用不義的官
[00:17:30.400 --> 00:17:32.400]  來比喻上帝呢
[00:17:32.400 --> 00:17:34.400]  好像不太好
[00:17:34.400 --> 00:17:38.400]  在這裡不是一個類比的方式
[00:17:38.400 --> 00:17:41.400]  是一個對比的方式
[00:17:41.400 --> 00:17:43.400]  以小正大
[00:17:43.400 --> 00:17:46.400]  大家知不知道甚麼是以小正大
[00:17:46.400 --> 00:17:48.400]  上次我講馬太科音的時候
[00:17:48.400 --> 00:17:50.400]  其實耶穌都是用這個方式
[00:17:50.400 --> 00:17:53.400]  這個官不是一個好官
[00:17:53.400 --> 00:17:57.400]  他尚且就算為了自己自私的緣故
[00:17:57.400 --> 00:17:59.400]  都為寡婦伸冤
[00:17:59.400 --> 00:18:01.400]  你想想這個偉大的上帝
[00:18:01.400 --> 00:18:03.400]  或者想想這個公義的上帝
[00:18:03.400 --> 00:18:05.400]  後文還講他多種特質
[00:18:05.400 --> 00:18:10.400]  他豈不更加會為他的百姓伸冤
[00:18:10.400 --> 00:18:13.400]  所以是一個以小正大
[00:18:13.400 --> 00:18:15.400]  這個官是不好的
[00:18:15.400 --> 00:18:17.400]  但我們上帝是很好的
[00:18:17.400 --> 00:18:19.400]  就好像馬太科音第七章
[00:18:19.400 --> 00:18:21.400]  天下的父母
[00:18:21.400 --> 00:18:22.400]  你們雖然不好
[00:18:22.400 --> 00:18:24.400]  即是有不好的父母
[00:18:24.400 --> 00:18:28.400]  不過都懂得在兒女求餅的時候
[00:18:28.400 --> 00:18:30.400]  你不會給他石頭
[00:18:30.400 --> 00:18:33.400]  你不會給他毒藥
[00:18:33.400 --> 00:18:35.400]  何況在天上的父母
[00:18:35.400 --> 00:18:38.400]  豈不更會把好東西給求他的人
[00:18:38.400 --> 00:18:40.400]  以小正大
[00:18:40.400 --> 00:18:41.400]  官不好
[00:18:41.400 --> 00:18:43.400]  不過上帝好
[00:18:43.400 --> 00:18:44.400]  所以官不好
[00:18:44.400 --> 00:18:46.400]  聽寡婦的懇求
[00:18:46.400 --> 00:18:49.400]  百姓求一個好的上帝
[00:18:49.400 --> 00:18:51.400]  更加會
[00:18:51.400 --> 00:18:53.400]  大家明白嗎
[00:18:53.400 --> 00:18:55.400]  其實我們怎樣得到這個結論呢
[00:18:55.400 --> 00:18:57.400]  又要進入第七第八兩節
[00:18:57.400 --> 00:19:01.400]  第七節較為難解的聖經
[00:19:01.400 --> 00:19:03.400]  話本的翻譯
[00:19:03.400 --> 00:19:05.400]  我列了三個譯本
[00:19:05.400 --> 00:19:06.400]  其實還有很多的
[00:19:06.400 --> 00:19:07.400]  只是選三個
[00:19:07.400 --> 00:19:11.400]  神的選民晝夜呼籲他
[00:19:11.400 --> 00:19:14.400]  他縱然為他們飲料多時
[00:19:14.400 --> 00:19:18.400]  豈不終究給他們伸冤嗎
[00:19:18.400 --> 00:19:20.400]  新譯本譯作
[00:19:20.400 --> 00:19:25.400]  難道神不會為晝夜呼籲他的選民伸冤嗎
[00:19:25.400 --> 00:19:27.400]  再來一個問句是
[00:19:27.400 --> 00:19:31.400]  難道神會耽誤他們嗎
[00:19:31.400 --> 00:19:33.400]  見不見到紫色那裏
[00:19:33.400 --> 00:19:35.400]  話本是放在中間
[00:19:35.400 --> 00:19:37.400]  新譯本是放在後面
[00:19:37.400 --> 00:19:40.400]  並不是翻譯成忍了多久
[00:19:40.400 --> 00:19:43.400]  是用耽誤
[00:19:43.400 --> 00:19:45.400]  我們就要問究竟
[00:19:45.400 --> 00:19:50.400]  新譯本理解神在耽誤甚麼呢
[00:19:50.400 --> 00:19:52.400]  還有一個譯本
[00:19:52.400 --> 00:19:55.400]  電視可能要剪掉我的樣子才能看到
[00:19:55.400 --> 00:19:58.400]  上帝是
[00:19:58.400 --> 00:20:01.400]  上帝揀選
[00:20:01.400 --> 00:20:03.400]  上帝揀選的人
[00:20:03.400 --> 00:20:06.400]  晝夜向他喊救
[00:20:06.400 --> 00:20:08.400]  他縱然在他們的事上
[00:20:08.400 --> 00:20:10.400]  言詞著
[00:20:10.400 --> 00:20:12.400]  還有一個翻譯可能
[00:20:12.400 --> 00:20:14.400]  容忍著
[00:20:14.400 --> 00:20:17.400]  難道不給他們伸冤嗎
[00:20:17.400 --> 00:20:18.400]  這裏想說甚麼呢
[00:20:18.400 --> 00:20:20.400]  很難解的地方
[00:20:20.400 --> 00:20:22.400]  但又好像不明白
[00:20:22.400 --> 00:20:24.400]  究竟話本說
[00:20:24.400 --> 00:20:26.400]  祂縱然為他們忍了多時
[00:20:26.400 --> 00:20:28.400]  忍了很久
[00:20:28.400 --> 00:20:29.400]  上帝忍了很久
[00:20:29.400 --> 00:20:33.400]  忍了甚麼呢
[00:20:33.400 --> 00:20:35.400]  新譯本譯作耽誤
[00:20:35.400 --> 00:20:37.400]  好像在耽誤甚麼呢
[00:20:37.400 --> 00:20:39.400]  百姓呼求
[00:20:39.400 --> 00:20:40.400]  好像在耽誤
[00:20:40.400 --> 00:20:41.400]  祈禱何時應允
[00:20:41.400 --> 00:20:43.400]  上帝一直都不應允
[00:20:43.400 --> 00:20:45.400]  耽誤著
[00:20:45.400 --> 00:20:49.400]  遲遲都未給他們伸冤
[00:20:49.400 --> 00:20:52.400]  呂鎮忠譯本有兩個可能
[00:20:52.400 --> 00:20:54.400]  可以是遲言
[00:20:54.400 --> 00:20:56.400]  可以是容忍
[00:20:56.400 --> 00:20:58.400]  容忍甚麼呢
[00:20:58.400 --> 00:21:00.400]  我們看一節經文
[00:21:00.400 --> 00:21:02.400]  彼得後書三章九節
[00:21:02.400 --> 00:21:03.400]  我們一起讀
[00:21:03.400 --> 00:21:05.400]  預備一二三
[00:21:05.400 --> 00:21:08.400]  主所應許的尚未成就
[00:21:08.400 --> 00:21:10.400]  有人以為他是擔言
[00:21:10.400 --> 00:21:12.400]  其實不是擔言
[00:21:12.400 --> 00:21:14.400]  乃是寬容你們
[00:21:14.400 --> 00:21:16.400]  不願有一人沉淪
[00:21:16.400 --> 00:21:18.400]  乃願人人都悔過
[00:21:18.400 --> 00:21:20.400]  透過這段經文
[00:21:20.400 --> 00:21:22.400]  我們可以大概明白
[00:21:22.400 --> 00:21:26.400]  耶穌在路加坊說了甚麼
[00:21:26.400 --> 00:21:28.400]  有人以為
[00:21:28.400 --> 00:21:30.400]  在彼得後書
[00:21:30.400 --> 00:21:32.400]  耶穌經常說他回來了
[00:21:32.400 --> 00:21:33.400]  回來的日子近
[00:21:33.400 --> 00:21:34.400]  回來了很久都未回來
[00:21:34.400 --> 00:21:36.400]  二千年後現在都未回來
[00:21:36.400 --> 00:21:37.400]  所以有人以為
[00:21:37.400 --> 00:21:39.400]  他只是說說
[00:21:39.400 --> 00:21:40.400]  拖延著
[00:21:40.400 --> 00:21:41.400]  都不知是不是
[00:21:41.400 --> 00:21:42.400]  就不回來
[00:21:42.400 --> 00:21:44.400]  但彼得告訴我們
[00:21:44.400 --> 00:21:46.400]  為何耶穌還未回來
[00:21:46.400 --> 00:21:49.400]  原來是容忍著
[00:21:49.400 --> 00:21:51.400]  在寬容他的百姓
[00:21:51.400 --> 00:21:53.400]  百姓未準備好
[00:21:53.400 --> 00:21:55.400]  未準備好耶穌回來
[00:21:55.400 --> 00:21:57.400]  因為我們要接受審判
[00:21:57.400 --> 00:22:00.400]  他還給機會人類悔改
[00:22:00.400 --> 00:22:02.400]  如果這樣推想
[00:22:02.400 --> 00:22:03.400]  你就會明白
[00:22:03.400 --> 00:22:06.400]  在路加坊這段經文
[00:22:06.400 --> 00:22:10.400]  神不是擔言他聽祈禱
[00:22:10.400 --> 00:22:12.400]  應允祈禱
[00:22:12.400 --> 00:22:13.400]  他申冤的時候
[00:22:13.400 --> 00:22:17.400]  原來是在容忍著百姓
[00:22:17.400 --> 00:22:19.400]  容忍著他們的子民
[00:22:19.400 --> 00:22:20.400]  你知道以色列人
[00:22:20.400 --> 00:22:22.400]  經常埋怨
[00:22:22.400 --> 00:22:24.400]  以色列人經常不理會
[00:22:24.400 --> 00:22:25.400]  其實耶穌已經來了
[00:22:25.400 --> 00:22:26.400]  但一直不接受
[00:22:26.400 --> 00:22:28.400]  耶穌就是那位救主
[00:22:28.400 --> 00:22:32.400]  上帝一直在容忍著
[00:22:32.400 --> 00:22:34.400]  不過無論哪個翻譯都好
[00:22:34.400 --> 00:22:37.400]  其實都不影響第八節
[00:22:37.400 --> 00:22:38.400]  上半節
[00:22:38.400 --> 00:22:40.400]  答案是甚麼
[00:22:40.400 --> 00:22:41.400]  我告訴你們
[00:22:41.400 --> 00:22:43.400]  每個譯本都是一樣的答案
[00:22:43.400 --> 00:22:44.400]  我告訴你們
[00:22:44.400 --> 00:22:47.400]  要快快地給他們申冤了
[00:22:47.400 --> 00:22:48.400]  新譯本是
[00:22:48.400 --> 00:22:49.400]  我告訴你們
[00:22:49.400 --> 00:22:52.400]  他要快快地給他們申冤
[00:22:52.400 --> 00:22:53.400]  呂鎮忠的譯本是
[00:22:53.400 --> 00:22:54.400]  我告訴你們
[00:22:54.400 --> 00:22:56.400]  他要快快地給他們申冤
[00:22:56.400 --> 00:22:58.400]  即是說
[00:22:58.400 --> 00:23:01.400]  神的選民晝夜呼籲他
[00:23:01.400 --> 00:23:03.400]  神不會為他申冤嗎?
[00:23:03.400 --> 00:23:04.400]  神會
[00:23:04.400 --> 00:23:05.400]  為甚麼會?
[00:23:05.400 --> 00:23:07.400]  第一,他不會擔言
[00:23:07.400 --> 00:23:09.400]  第二,就算不用擔言也好
[00:23:09.400 --> 00:23:12.400]  他是一直容忍著他的百姓
[00:23:12.400 --> 00:23:14.400]  以前也是這樣容忍
[00:23:14.400 --> 00:23:16.400]  現在也是這樣容忍
[00:23:16.400 --> 00:23:17.400]  所以
[00:23:17.400 --> 00:23:20.400]  這段經文可以直譯成
[00:23:20.400 --> 00:23:24.400]  神的選民晝夜呼籲他
[00:23:24.400 --> 00:23:29.400]  他豈不是一定會為他們取得公義嗎?
[00:23:29.400 --> 00:23:30.400]  而且
[00:23:30.400 --> 00:23:32.400]  他為他們忍耐了多次
[00:23:32.400 --> 00:23:34.400]  為甚麼
[00:23:34.400 --> 00:23:39.400]  忍耐或者容忍、寬容更合理呢?
[00:23:39.400 --> 00:23:40.400]  你留意
[00:23:40.400 --> 00:23:41.400]  剛才我們說
[00:23:41.400 --> 00:23:44.400]  耶穌用了一個以小正大的比喻方式
[00:23:44.400 --> 00:23:46.400]  要凸顯上帝
[00:23:46.400 --> 00:23:47.400]  所以一個對比
[00:23:47.400 --> 00:23:49.400]  我們再看這個對比
[00:23:49.400 --> 00:23:51.400]  這個官是一個怎樣的官?
[00:23:51.400 --> 00:23:53.400]  是一個不義的官
[00:23:53.400 --> 00:23:55.400]  是一個冷漠的官
[00:23:55.400 --> 00:23:59.400]  是一個很多天都不答應寡婦懇求的官
[00:23:59.400 --> 00:24:01.400]  對比這個上帝是怎樣的呢?
[00:24:01.400 --> 00:24:07.400]  對比這個上帝是一個長久寬容忍耐的上帝
[00:24:07.400 --> 00:24:09.400]  這段經文沒有說上帝是否公義
[00:24:09.400 --> 00:24:10.400]  不過
[00:24:10.400 --> 00:24:13.400]  百姓一定會知道上帝是公義的
[00:24:13.400 --> 00:24:14.400]  但他們只是公義
[00:24:14.400 --> 00:24:16.400]  為甚麼這麼久都不答應呢?
[00:24:16.400 --> 00:24:22.400]  原來這個上帝是滿有寬容忍耐的
[00:24:22.400 --> 00:24:25.400]  快快的申冤
[00:24:25.400 --> 00:24:27.400]  是在說上帝其實很願意申冤
[00:24:27.400 --> 00:24:30.400]  但為甚麼他一直都不申冤呢?
[00:24:30.400 --> 00:24:33.400]  他忍耐的是百姓
[00:24:33.400 --> 00:24:35.400]  不是他不肯答應祈禱
[00:24:35.400 --> 00:24:38.400]  他答應別人祈禱有多難呢?
[00:24:38.400 --> 00:24:39.400]  不難的
[00:24:39.400 --> 00:24:43.400]  不過他是容忍著百姓
[00:24:43.400 --> 00:24:45.400]  就是這樣
[00:24:45.400 --> 00:24:47.400]  這個官和這個上帝
[00:24:47.400 --> 00:24:51.400]  形成了一個很強烈的對比
[00:24:51.400 --> 00:24:54.400]  第三,我們看聽眾
[00:24:54.400 --> 00:24:56.400]  來到這裡就夠了
[00:24:56.400 --> 00:24:58.400]  為甚麼還要說第八節
[00:24:58.400 --> 00:25:00.400]  下半節呢?
[00:25:00.400 --> 00:25:02.400]  「然而人子來的時候
[00:25:02.400 --> 00:25:05.400]  遇得見世上有信德魔」
[00:25:05.400 --> 00:25:07.400]  這是比喻的最後部分
[00:25:07.400 --> 00:25:09.400]  耶穌問了這個問題
[00:25:09.400 --> 00:25:14.400]  這個問題的對象究竟是誰呢?
[00:25:14.400 --> 00:25:16.400]  我已經告訴大家了
[00:25:16.400 --> 00:25:19.400]  就是當時的聽眾
[00:25:19.400 --> 00:25:21.400]  答案是甚麼呢?
[00:25:21.400 --> 00:25:24.400]  也留給當時的聽眾自己想吧
[00:25:24.400 --> 00:25:27.400]  人子來的時候是甚麼時候呢?
[00:25:27.400 --> 00:25:29.400]  我們知道人子來的時候
[00:25:29.400 --> 00:25:31.400]  就是耶穌基督再來的日子
[00:25:31.400 --> 00:25:33.400]  彌賽亞降臨的日子
[00:25:33.400 --> 00:25:34.400]  這句說話是來自
[00:25:34.400 --> 00:25:36.400]  《但以理書》七章十三節
[00:25:36.400 --> 00:25:38.400]  當時但以理見一個異象
[00:25:38.400 --> 00:25:40.400]  他見到有一位像人子的
[00:25:40.400 --> 00:25:42.400]  駕著天雲而來
[00:25:42.400 --> 00:25:46.400]  被領到耿鼓常在者面前
[00:25:46.400 --> 00:25:50.400]  這是在預言彌賽亞耶穌基督
[00:25:50.400 --> 00:25:54.400]  《路加福音》第十七章二十節
[00:25:54.400 --> 00:25:57.400]  彌賽亞人問耶穌
[00:25:57.400 --> 00:25:59.400]  「神的國何時來到呢?」
[00:25:59.400 --> 00:26:00.400]  耶穌回答
[00:26:00.400 --> 00:26:03.400]  「神的國來到不是人眼所能看見的」
[00:26:03.400 --> 00:26:05.400]  然後到了二十四節就說
[00:26:05.400 --> 00:26:07.400]  「人子在祂降臨的日子
[00:26:07.400 --> 00:26:10.400]  是好像閃電從天者邊
[00:26:10.400 --> 00:26:13.400]  直照到天那邊」
[00:26:13.400 --> 00:26:15.400]  就是在說祂來臨的時候
[00:26:15.400 --> 00:26:17.400]  究竟是怎樣呢?
[00:26:17.400 --> 00:26:20.400]  神國降臨或者人子來的時候
[00:26:20.400 --> 00:26:21.400]  有兩次
[00:26:21.400 --> 00:26:24.400]  一次是耶穌降生的時候
[00:26:24.400 --> 00:26:27.400]  第二次是耶穌被釘十字架
[00:26:27.400 --> 00:26:30.400]  受死、埋葬、復活、升天
[00:26:30.400 --> 00:26:32.400]  之後會再回來的日子
[00:26:32.400 --> 00:26:33.400]  一段很長的時間
[00:26:33.400 --> 00:26:35.400]  人子來的時候
[00:26:35.400 --> 00:26:36.400]  信德
[00:26:36.400 --> 00:26:38.400]  人子來的時候
[00:26:38.400 --> 00:26:40.400]  在世上找不找到有信德的呢?
[00:26:40.400 --> 00:26:41.400]  信德是什麼意思呢?
[00:26:41.400 --> 00:26:46.400]  信德是信心和忠誠的意思
[00:26:46.400 --> 00:26:49.400]  找不找到這種信心
[00:26:49.400 --> 00:26:51.400]  找不找到像寡婦那樣的信心
[00:26:51.400 --> 00:26:54.400]  找不找到像寡婦那樣的忠誠
[00:26:54.400 --> 00:26:56.400]  那種堅持、忍耐呢?
[00:26:56.400 --> 00:26:58.400]  找不找到呢?
[00:26:58.400 --> 00:27:01.400]  為什麼耶穌要這樣來總結呢?
[00:27:01.400 --> 00:27:04.400]  究竟這個比喻是教導門徒
[00:27:04.400 --> 00:27:06.400]  要有關於祈禱的什麼功課呢?
[00:27:06.400 --> 00:27:08.400]  是不是祈禱要有信心呢?
[00:27:08.400 --> 00:27:10.400]  是不是祈禱必蒙英文呢?
[00:27:10.400 --> 00:27:13.400]  還是要持久的祈禱就蒙英文呢?
[00:27:13.400 --> 00:27:16.400]  還是另外有意思呢?
[00:27:16.400 --> 00:27:18.400]  所以要解釋的時候真的不容易
[00:27:18.400 --> 00:27:22.400]  我們回頭再看,滴汗了嗎?
[00:27:22.400 --> 00:27:24.400]  越看越發現
[00:27:24.400 --> 00:27:26.400]  耶穌真的很有智慧,很精彩
[00:27:26.400 --> 00:27:29.400]  但願我不說得太悶
[00:27:29.400 --> 00:27:31.400]  我們回頭看比喻的開頭
[00:27:31.400 --> 00:27:33.400]  引言
[00:27:33.400 --> 00:27:35.400]  這是比喻的目的和意思
[00:27:35.400 --> 00:27:37.400]  第一節,耶穌設一個比喻
[00:27:37.400 --> 00:27:39.400]  是要人常常禱告
[00:27:39.400 --> 00:27:41.400]  不可灰心
[00:27:41.400 --> 00:27:43.400]  一定是和祈禱有關的
[00:27:43.400 --> 00:27:45.400]  並且是要不放棄的祈禱
[00:27:45.400 --> 00:27:47.400]  但為什麼要這樣做呢?
[00:27:47.400 --> 00:27:49.400]  作者怎知道耶穌說這個比喻的目的呢?
[00:27:49.400 --> 00:27:51.400]  是否在場聽著呢?
[00:27:51.400 --> 00:27:53.400]  知道路加坊是誰寫的嗎?
[00:27:53.400 --> 00:27:55.400]  就是路加
[00:27:55.400 --> 00:27:57.400]  路加不是十二使徒之一
[00:27:57.400 --> 00:27:59.400]  不是當時跟隨耶穌的人
[00:27:59.400 --> 00:28:01.400]  路加是保羅的同工
[00:28:01.400 --> 00:28:04.400]  所以他應該沒有份在場聽著
[00:28:04.400 --> 00:28:06.400]  但他怎知道呢?
[00:28:06.400 --> 00:28:08.400]  路加坊的開始告訴我們
[00:28:08.400 --> 00:28:10.400]  路加寫福音書
[00:28:10.400 --> 00:28:14.400]  寫耶穌基督的生平是經過詳細考究
[00:28:14.400 --> 00:28:17.400]  有次序地寫出來
[00:28:17.400 --> 00:28:20.400]  他一定是問過當時的門徒
[00:28:20.400 --> 00:28:22.400]  他不能問耶穌,因為耶穌應該死了
[00:28:22.400 --> 00:28:24.400]  問當時的門徒
[00:28:24.400 --> 00:28:26.400]  耶穌說了這番話
[00:28:26.400 --> 00:28:28.400]  按次序地寫出來
[00:28:28.400 --> 00:28:30.400]  耶穌講比喻的目的
[00:28:30.400 --> 00:28:33.400]  應該是向門徒講明了
[00:28:33.400 --> 00:28:35.400]  祈禱
[00:28:35.400 --> 00:28:38.400]  就是向神祈許、祈求
[00:28:38.400 --> 00:28:40.400]  是不難解的
[00:28:40.400 --> 00:28:42.400]  耶穌要人常常禱告
[00:28:42.400 --> 00:28:44.400]  其實是一個新的教導
[00:28:44.400 --> 00:28:45.400]  為甚麼呢?
[00:28:45.400 --> 00:28:47.400]  猶太人知不知道
[00:28:47.400 --> 00:28:50.400]  猶太人在猶太教師的教導下
[00:28:50.400 --> 00:28:52.400]  是不贊成人常常祈禱
[00:28:52.400 --> 00:28:54.400]  不要以為重複的話就上帝聽
[00:28:54.400 --> 00:28:56.400]  猶太人一天祈禱多少次?
[00:28:56.400 --> 00:28:58.400]  知不知道?
[00:28:58.400 --> 00:29:00.400]  猶太人一天祈禱三次
[00:29:00.400 --> 00:29:02.400]  其中有一個典型的例子
[00:29:02.400 --> 00:29:03.400]  就是但爾利
[00:29:03.400 --> 00:29:05.400]  被擄之後
[00:29:05.400 --> 00:29:07.400]  皇帝就講明
[00:29:07.400 --> 00:29:10.400]  他們不可以再叩拜自己的神明
[00:29:10.400 --> 00:29:12.400]  但爾利是怎樣的呢?
[00:29:12.400 --> 00:29:13.400]  六章第十字
[00:29:13.400 --> 00:29:16.400]  但爾利是一天三次
[00:29:16.400 --> 00:29:19.400]  相室跪在他神的面前
[00:29:19.400 --> 00:29:20.400]  禱告感謝
[00:29:20.400 --> 00:29:23.400]  與素常一樣
[00:29:23.400 --> 00:29:26.400]  但當猶太人被擄回歸之後
[00:29:26.400 --> 00:29:30.400]  祈禱的次數就增加到五次
[00:29:30.400 --> 00:29:32.400]  不說他何時何時祈禱
[00:29:32.400 --> 00:29:34.400]  總之是增加到五次
[00:29:34.400 --> 00:29:37.400]  但耶穌所講的常常禱告
[00:29:37.400 --> 00:29:39.400]  不是無時無刻都要祈禱
[00:29:39.400 --> 00:29:41.400]  要多過猶太人
[00:29:41.400 --> 00:29:42.400]  他們祈禱五次
[00:29:42.400 --> 00:29:44.400]  基督徒以後祈禱要十次
[00:29:44.400 --> 00:29:46.400]  早晨起床要祈禱
[00:29:46.400 --> 00:29:48.400]  晚上睡覺要祈禱
[00:29:48.400 --> 00:29:49.400]  早餐要祈禱
[00:29:49.400 --> 00:29:50.400]  下午吃飯要祈禱
[00:29:50.400 --> 00:29:52.400]  有些人問下午茶要不要祈禱
[00:29:52.400 --> 00:29:54.400]  下午茶要不要祈禱?
[00:29:54.400 --> 00:29:55.400]  喜歡就祈禱吧
[00:29:55.400 --> 00:29:57.400]  沒有律法禁止的
[00:29:57.400 --> 00:29:58.400]  任何時刻都要祈禱
[00:29:58.400 --> 00:30:00.400]  不要叫我們無時無刻
[00:30:00.400 --> 00:30:02.400]  如果不是無時無刻就不對了
[00:30:02.400 --> 00:30:04.400]  不是
[00:30:04.400 --> 00:30:06.400]  耶穌在這裡所講的
[00:30:06.400 --> 00:30:08.400]  不是祈禱的次數
[00:30:08.400 --> 00:30:11.400]  是祈禱的必須
[00:30:11.400 --> 00:30:13.400]  常常禱告是說
[00:30:13.400 --> 00:30:15.400]  必須總要祈禱
[00:30:15.400 --> 00:30:17.400]  總之一定要祈禱
[00:30:17.400 --> 00:30:19.400]  不可以灰心
[00:30:19.400 --> 00:30:21.400]  是說不可以灰心
[00:30:21.400 --> 00:30:23.400]  不可以放棄
[00:30:23.400 --> 00:30:26.400]  他們為什麼會灰心
[00:30:26.400 --> 00:30:28.400]  為什麼要放棄呢
[00:30:28.400 --> 00:30:31.400]  這裡耶穌所講的祈禱的內容
[00:30:31.400 --> 00:30:33.400]  不是我們一般人
[00:30:33.400 --> 00:30:34.400]  一般人我們祈禱的時候
[00:30:34.400 --> 00:30:35.400]  都是很押韻的
[00:30:35.400 --> 00:30:37.400]  我們要祈求出入平安
