
[00:00:00.000 --> 00:00:03.280]  今天我們會看亞比斯的禱告
[00:19:29.040 --> 00:19:33.120]  比起蒙英韻的禱告更加多
[00:19:33.120 --> 00:19:34.880]  但是在不蒙英韻裡面
[00:19:34.880 --> 00:19:37.520]  我漸漸明白上帝在我們生命裡面的心意
[00:19:37.520 --> 00:19:39.120]  所以每次我祈禱的時候
[00:19:39.120 --> 00:19:40.800]  我都會知道
[00:19:40.800 --> 00:19:44.480]  有什麼是上帝在我親密關係裡面
[00:19:44.480 --> 00:19:47.120]  祂會去英韻或是祂會去答應的
[00:19:47.120 --> 00:19:48.560]  如果我不清楚的話
[00:19:48.560 --> 00:19:50.000]  我就放膽去求
[00:19:50.000 --> 00:19:53.680]  因為我知道主權是交回在主的手裡
[00:19:53.680 --> 00:19:57.920]  這就是亞比斯禱告要帶給我們認識的很重要的東西
[00:19:57.920 --> 00:19:59.920]  因為整篇亞比斯禱告
[00:19:59.920 --> 00:20:04.960]  放在歷代誌上當中是有很重要的意思
[00:20:04.960 --> 00:20:07.600]  剛才說到很多人一看歷代誌
[00:20:07.600 --> 00:20:14.480]  特別是頭一至九章
[00:20:14.480 --> 00:20:16.880]  大家都會跳的
[00:20:16.880 --> 00:20:18.800]  就像《馬太福音》第一章
[00:20:18.800 --> 00:20:22.000]  一看到族譜就跳
[00:20:22.000 --> 00:20:22.960]  這麼悶
[00:20:22.960 --> 00:20:25.040]  誰生誰誰生誰
[00:20:25.040 --> 00:20:27.600]  但是如果你留意猶太人的聖經
[00:20:27.600 --> 00:20:29.440]  為什麼要說這個小小背景呢?
[00:20:29.440 --> 00:20:30.640]  就會明白
[00:20:30.640 --> 00:20:34.080]  為什麼亞比斯禱告會特別在
[00:20:34.080 --> 00:20:37.520]  這一段的家譜裡面這麼有趣呢?
[00:20:37.520 --> 00:20:39.520]  我們知道中文的聖經
[00:20:39.520 --> 00:20:40.720]  如果你看左邊
[00:20:40.720 --> 00:20:41.760]  中文的聖經
[00:20:41.760 --> 00:20:45.760]  將歷代誌放在獵王記上當作歷史書
[00:20:45.760 --> 00:20:48.400]  中文的聖經就跟英文的聖經
[00:20:48.400 --> 00:20:49.360]  去排序
[00:20:49.360 --> 00:20:50.560]  將它歸類
[00:20:50.560 --> 00:20:52.640]  但是如果你明白猶太人的聖經
[00:20:52.640 --> 00:20:53.680]  就不是這樣的
[00:20:53.680 --> 00:20:55.360]  猶太人的聖經
[00:20:55.360 --> 00:21:05.920]  它有創作利民生、摩西五經
[00:21:05.920 --> 00:21:09.040]  然後有歷史書
[00:21:09.040 --> 00:21:11.840]  看歷史書是很開心的
[00:21:11.840 --> 00:21:14.080]  因為你在這裡看的時候
[00:21:14.080 --> 00:21:15.200]  有很多故事
[00:21:15.200 --> 00:21:17.440]  誰殺誰、誰打誰
[00:21:17.440 --> 00:21:21.920]  宮廷裡面的金枝玉葉
[00:21:21.920 --> 00:21:25.280]  全部都可以當作劇集來看
[00:21:25.280 --> 00:21:29.120]  但是一看到歷代誌就悶到吐
[00:21:29.120 --> 00:21:32.080]  因為大家看完獵王記上下
[00:21:32.080 --> 00:21:33.600]  都知道那些故事說什麼
[00:21:33.600 --> 00:21:34.880]  又看多一次
[00:21:34.880 --> 00:21:37.120]  我們不喜歡的
[00:21:37.120 --> 00:21:38.080]  我們看馬達科音
[00:21:38.080 --> 00:21:39.120]  看完馬達科音之後
[00:21:39.120 --> 00:21:41.920]  馬可福音也是說那些東西而已
[00:21:41.920 --> 00:21:44.080]  都沒有興趣
[00:21:44.080 --> 00:21:46.080]  但是猶太人的聖經
[00:21:46.080 --> 00:21:47.680]  就不是這麼分類
[00:21:47.680 --> 00:21:50.080]  猶太人的聖經是將歷代誌
[00:21:50.080 --> 00:21:53.360]  上下放了一些文獻
[00:21:53.360 --> 00:21:56.640]  就叫做收集的文獻當中
[00:21:56.640 --> 00:21:58.640]  為什麼會有這些文獻
[00:21:58.640 --> 00:22:02.800]  為什麼歷代誌是放在希伯來人
[00:22:02.800 --> 00:22:08.960]  舊約聖經裡面最尾的部分呢?
[00:22:08.960 --> 00:22:10.960]  這是很重要的
[00:22:10.960 --> 00:22:14.080]  因為在中文、英文聖經裡面
[00:22:14.080 --> 00:22:16.160]  舊約的書
[00:22:16.160 --> 00:22:18.160]  最尾一本就叫做《馬拉基書》
[00:22:18.160 --> 00:22:21.760]  而《馬拉基書》最後一句話就是
[00:22:21.760 --> 00:22:23.760]  你們受咒咒
[00:22:23.760 --> 00:22:28.160]  但是歷代誌下最尾一章
[00:22:28.160 --> 00:22:31.840]  是說到猶太人的回歸
[00:22:31.840 --> 00:22:35.120]  大家知道歷代誌上下收集的文獻
[00:22:35.120 --> 00:22:37.920]  就是在秘魯的後期
[00:22:37.920 --> 00:22:40.400]  就是他們回到耶路撒冷
[00:22:40.400 --> 00:22:43.040]  中間那段時期
[00:22:43.040 --> 00:22:45.680]  去緝成或者寫成
[00:22:45.680 --> 00:22:50.080]  最重要的信息就是回歸
[00:22:50.080 --> 00:22:52.080]  回到耶路撒冷
[00:22:52.080 --> 00:22:55.840]  猶太人絕對不會在結束聖經的時候
[00:22:55.840 --> 00:22:58.240]  宣告你受咒咒
[00:22:58.240 --> 00:23:02.960]  而是我們的心回歸上帝那裡
[00:23:02.960 --> 00:23:06.560]  如果我們看整個歷代誌的家寶
[00:23:06.560 --> 00:23:09.520]  有人說歷代誌是在說三個R
[00:23:09.520 --> 00:23:12.800]  就是Root Royalty和Religion
[00:23:12.800 --> 00:23:15.200]  就是我們猶太人的根
[00:23:15.200 --> 00:23:16.960]  猶太人的王族
[00:23:16.960 --> 00:23:22.080]  來自大衛和我們的信仰是什麼
[00:23:22.080 --> 00:23:24.160]  第一章就是由創世紀開始
[00:23:24.160 --> 00:23:25.920]  一直數到第九章就是
[00:23:25.920 --> 00:23:29.600]  尼米基、秘魯歸回者的所有族譜
[00:23:29.600 --> 00:23:32.080]  由創世紀到阿伯拉罕的後裔
[00:23:32.080 --> 00:23:34.080]  都在第一章裡面交代了
[00:23:34.080 --> 00:23:35.680]  第二到第八章
[00:23:35.680 --> 00:23:38.640]  如果我們看亞比斯禱告
[00:23:38.640 --> 00:23:40.400]  收集在第二和第八章裡面
[00:23:40.400 --> 00:23:42.400]  是在說十二支派
[00:23:42.400 --> 00:23:45.040]  但是很奇怪的一點就是
[00:23:45.040 --> 00:23:49.040]  十二支派的排序
[00:23:49.040 --> 00:23:53.040]  首先是猶大
[00:23:53.040 --> 00:23:59.680]  大家都知道猶大不是雅各的長子
[00:23:59.680 --> 00:24:01.680]  雅各的長子是劉弁
[00:24:01.680 --> 00:24:03.120]  叫做呂弁
[00:24:03.120 --> 00:24:06.800]  但是劉弁在第五章一至二節都說了給我們知道
[00:24:06.800 --> 00:24:09.600]  因為他污穢了父親的床
[00:24:09.600 --> 00:24:12.320]  於是失去了長子的名分
[00:24:12.320 --> 00:24:18.320]  如果在生育的排序裡面
[00:24:18.320 --> 00:24:20.320]  第二個絕對不是猶大
[00:24:20.320 --> 00:24:22.320]  第二個是誰?
[00:24:22.320 --> 00:24:24.320]  第二個就是西緬
[00:24:24.320 --> 00:24:26.320]  但是沒有選擇他
[00:24:26.320 --> 00:24:27.200]  為什麼呢?
[00:24:27.200 --> 00:24:33.440]  原來因為劉弁被奪去了長子名分之後
[00:24:33.440 --> 00:24:37.440]  將他的長子名分給了約瑟
[00:24:37.440 --> 00:24:45.680]  約瑟就是接續了雅各的家族地位
[00:24:45.680 --> 00:24:48.480]  但是第二章裡面
[00:24:48.480 --> 00:24:50.800]  起先的時候又不是說約瑟
[00:24:50.800 --> 00:24:53.840]  甚至第二章的作者已經說了
[00:24:53.840 --> 00:24:57.360]  為什麼他不將劉弁和約瑟
[00:24:57.360 --> 00:24:59.360]  來做開始
[00:24:59.360 --> 00:25:02.400]  十二支派的為首
[00:25:02.400 --> 00:25:05.120]  而要選擇猶大
[00:25:05.120 --> 00:25:07.120]  猶大有什麼特別呢?
[00:25:07.120 --> 00:25:08.160]  因為他不是第一個兒子
[00:25:08.160 --> 00:25:10.640]  在生育的排序裡面他絕對不是
[00:25:10.640 --> 00:25:16.560]  在雅各的遺囑的指示裡面他也絕對不是
[00:25:16.560 --> 00:25:24.320]  為什麼歷代誌要寫猶大先在十二支派裡面
[00:25:24.320 --> 00:25:27.200]  原來有一個很重要的訊息帶給我們
[00:25:27.200 --> 00:25:30.880]  就是在歷代誌上二十八章裡面
[00:25:30.880 --> 00:25:32.880]  說的這一段說話
[00:25:32.880 --> 00:25:35.600]  耶和華以色列的上帝我們父全家
[00:25:35.600 --> 00:25:38.400]  揀選了我作以色列的王
[00:25:38.400 --> 00:25:39.360]  直到永遠
[00:25:39.360 --> 00:25:41.760]  因為他揀選了猶大為領袖
[00:25:41.760 --> 00:25:44.560]  在猶大家中揀選了我父家耶西
[00:25:44.560 --> 00:25:46.240]  在我父的宗旨裡面
[00:25:46.240 --> 00:25:47.440]  也揀選了我
[00:25:47.440 --> 00:25:48.240]  喜歡我
[00:25:48.240 --> 00:25:48.880]  揀選了我
[00:25:48.880 --> 00:25:50.240]  立我作以色列的王
[00:25:50.240 --> 00:25:53.200]  耶和華賜我許多的兒子
[00:25:53.200 --> 00:25:56.080]  在我兒子當中也揀選了我兒子桑魯門
[00:25:56.080 --> 00:26:00.080]  楚耶和華各道的為治理以色列
[00:26:00.080 --> 00:26:04.400]  這一段大衛的禱告或者大衛的宣稱
[00:26:04.400 --> 00:26:06.400]  是很重要的
[00:26:06.400 --> 00:26:08.000]  大家試想一下
[00:26:08.000 --> 00:26:11.600]  那個或然率是多少?
[00:26:11.600 --> 00:26:14.000]  亞各十二個兒子
[00:26:14.000 --> 00:26:15.920]  不是因為生育的次序
[00:26:15.920 --> 00:26:17.760]  不是因為他遺族的吩咐
[00:26:17.760 --> 00:26:19.200]  而是十二個兒子裡面
[00:26:19.200 --> 00:26:22.880]  上帝揀選了第四個兒子
[00:26:22.880 --> 00:26:23.920]  猶大
[00:26:23.920 --> 00:26:25.040]  不是因為他特別好
[00:26:25.040 --> 00:26:26.800]  聖經裡面記載到大家都知道猶大
[00:26:26.800 --> 00:26:30.160]  他的生命也不是特別的聖潔
[00:26:30.160 --> 00:26:31.280]  上帝才揀選他
[00:26:31.280 --> 00:26:34.880]  接著猶大家一路去到
[00:26:34.880 --> 00:26:36.800]  耶西有七個兒子
[00:26:36.800 --> 00:26:40.320]  如果大家記得聖經裡面的記載
[00:26:40.320 --> 00:26:44.560]  就是撒姆爾去找耶西
[00:26:44.560 --> 00:26:48.160]  上帝叫他在一棵樹下哭
[00:26:48.160 --> 00:26:50.720]  上帝說你還哭什麼?
[00:26:50.720 --> 00:26:51.920]  不要再哭了
[00:26:51.920 --> 00:26:53.840]  因為訴羅背叛了上帝
[00:26:53.840 --> 00:26:54.720]  於是他說
[00:26:54.720 --> 00:27:00.400]  不如你將由聖滿了國
[00:27:00.400 --> 00:27:02.000]  我有一個新的任務給你
[00:27:02.000 --> 00:27:03.440]  就是去耶西加
[00:27:03.440 --> 00:27:05.200]  租高納新的儲君
[00:27:05.200 --> 00:27:08.400]  於是他去到耶西加
[00:27:08.400 --> 00:27:10.160]  看到六個兒子
[00:27:10.160 --> 00:27:13.840]  也不是上帝感動他的揀選
[00:27:13.840 --> 00:27:15.040]  於是他問耶西
[00:27:15.040 --> 00:27:17.600]  你還有沒有?
[00:27:17.600 --> 00:27:19.120]  應該還有一個兒子
[00:27:19.120 --> 00:27:20.160]  耶西說是的
[00:27:20.160 --> 00:27:21.280]  他正在看養羊
[00:27:21.280 --> 00:27:27.040]  想著這個小孩不會特別高他做皇
[00:27:27.040 --> 00:27:28.400]  於是叫他回來
[00:27:28.400 --> 00:27:30.480]  一見到這個大衛
[00:27:30.480 --> 00:27:31.280]  撒姆爾就說
[00:27:31.280 --> 00:27:33.200]  這個就是要高納的
[00:27:33.200 --> 00:27:35.760]  七個兒子裡面選了大衛
[00:27:35.760 --> 00:27:37.360]  而大家也知道
[00:27:37.360 --> 00:27:38.480]  聖經裡面記載到
[00:27:38.480 --> 00:27:41.040]  大衛有十九個兒子
[00:27:41.040 --> 00:27:43.360]  第一個兒子暗戀
[00:27:43.360 --> 00:27:45.040]  又是因為戀倫的緣故
[00:27:45.040 --> 00:27:47.040]  失去了長子命份
[00:27:47.040 --> 00:27:51.520]  於是大衛寵愛亞沙隆
[00:27:51.520 --> 00:27:53.760]  但亞沙隆背叛他
[00:27:53.760 --> 00:27:55.440]  令他雞毛鴨血
[00:27:55.440 --> 00:27:57.520]  要著草走老
[00:27:57.520 --> 00:28:00.000]  於是亦被殺
[00:28:00.000 --> 00:28:06.560]  接著上帝卻揀選了所羅門
[00:28:06.560 --> 00:28:11.680]  所羅門來做他的繼任人
[00:28:11.680 --> 00:28:14.640]  大家看看整段歷史
[00:28:14.640 --> 00:28:18.320]  上帝揀選猶大
[00:28:18.320 --> 00:28:20.080]  接著揀選耶西
[00:28:20.080 --> 00:28:21.360]  接著揀選大衛
[00:28:21.360 --> 00:28:22.640]  接著揀選所羅門
[00:28:22.640 --> 00:28:24.000]  這個或然率有多少呢?
[00:28:24.000 --> 00:28:26.800]  有多少可能性這樣出現呢?
[00:28:26.800 --> 00:28:28.480]  大衛提醒我們
[00:28:28.480 --> 00:28:31.120]  完全是因為上帝揀選
[00:28:31.120 --> 00:28:32.240]  我們看這段經文
[00:28:32.240 --> 00:28:34.640]  可以看到有多少揀選這個字
[00:28:34.640 --> 00:28:39.440]  而所羅門在歷代之下也是這樣說
[00:28:39.440 --> 00:28:41.440]  當他獻上聖殿的時候
[00:28:41.440 --> 00:28:44.880]  耶和華神在以色列當中
[00:28:44.880 --> 00:28:46.160]  在支派當中
[00:28:46.160 --> 00:28:48.640]  未曾揀選一個聖
[00:28:48.640 --> 00:28:50.000]  去見他的聖殿
[00:28:50.000 --> 00:28:51.760]  亦未曾揀選一個人
[00:28:51.760 --> 00:28:53.280]  做他的君王
[00:28:53.280 --> 00:28:56.880]  但現在耶和華卻是揀選了耶路撒冷
[00:28:56.880 --> 00:28:59.600]  和揀選了大衛
[00:28:59.600 --> 00:29:01.920]  也揀選了所羅門
[00:29:01.920 --> 00:29:04.240]  去結做這個聖殿
[00:29:04.240 --> 00:29:07.360]  等於整個加普亞俾斯
[00:29:07.360 --> 00:29:10.880]  擺在猶大支派當中
[00:29:10.880 --> 00:29:13.280]  要告訴我們
[00:29:13.280 --> 00:29:18.640]  他的尊貴不是因為他的禱告厲害
[00:29:18.640 --> 00:29:20.320]  不是因為這段經文
[00:29:20.320 --> 00:29:22.960]  你唸口往唸多一點就行了
[00:29:22.960 --> 00:29:24.960]  你看看聖經怎樣說
[00:29:24.960 --> 00:29:27.360]  是因為上帝
[00:29:27.360 --> 00:29:28.400]  最重要的是
[00:29:28.400 --> 00:29:32.800]  因為上帝神應允了他的祈求
[00:29:32.800 --> 00:29:36.800]  亞俾斯說我這條命不行
[00:29:36.800 --> 00:29:39.040]  我出生不行
[00:29:39.040 --> 00:29:42.960]  但我的生命是在神祢的手裏
[00:29:42.960 --> 00:29:44.800]  所以求祢讓我突破
[00:29:44.800 --> 00:29:47.040]  求祢幫我突破我生命的界限
[00:29:47.040 --> 00:29:50.160]  不要再在人面前去認命
[00:29:50.160 --> 00:29:52.560]  不是因為我的性格
[00:29:52.560 --> 00:29:53.440]  不是因為我出生
[00:29:53.440 --> 00:29:57.360]  不是因為我絕望、死局、沒得救
[00:29:57.360 --> 00:29:59.360]  而是因為上帝你
[00:29:59.360 --> 00:30:04.480]  你能夠改變我的人生
[00:30:04.480 --> 00:30:08.480]  每次李牧師講道都會唱歌
[00:30:08.480 --> 00:30:13.680]  我覺得應該不甘後人
[00:30:13.680 --> 00:30:17.200]  如果上帝改變每個人的人生的話
[00:30:17.200 --> 00:30:20.400]  這首歌就能夠帶給我們一個提醒
[00:30:20.400 --> 00:30:22.480]  所以就唱出這首歌給大家聽
[00:30:22.480 --> 00:30:23.920]  大家很熟悉的一首歌
[00:30:23.920 --> 00:30:26.320]  請聽以下演繹
[00:30:52.480 --> 00:31:00.800]  願主人壽而救
[00:31:22.480 --> 00:31:26.240]  歷代志就是用神學角度去分析歷史
[00:31:26.240 --> 00:31:28.240]  李鴻記記載了很多歷史
[00:31:28.240 --> 00:31:31.520]  但很少在神學上去分析
[00:31:31.520 --> 00:31:34.480]  但有五個禱告在李鴻記裏面
[00:31:34.480 --> 00:31:36.880]  基本上是沒有詳細記述的
[00:31:36.880 --> 00:31:38.560]  例如亞俾斯禱告
[00:31:38.560 --> 00:31:41.680]  有人說如果上帝有簡宣的主權
[00:31:41.680 --> 00:31:45.520]  他已經知道很多事情他有他的主權
[00:31:45.520 --> 00:31:47.760]  那為什麼我們還要祈禱呢?
[00:31:47.760 --> 00:31:50.880]  如果神說立就立
[00:31:50.880 --> 00:31:53.440]  說事就事,不事就不事
[00:31:53.440 --> 00:31:56.640]  我們還要祈禱什麼呢?
[00:31:56.640 --> 00:31:59.600]  我們做過認命的人就算了吧
[00:31:59.600 --> 00:32:03.120]  歷代志上下的作者告訴我們
[00:32:03.120 --> 00:32:05.040]  絕對不是這樣
[00:32:05.040 --> 00:32:08.880]  我們看看歷代志裏面記載的五個
[00:32:08.880 --> 00:32:13.360]  其他歷史書都沒有記載的禱告
[00:32:13.360 --> 00:32:16.080]  為什麼特別記載這五段禱告呢?
[00:32:16.080 --> 00:32:17.600]  第一段禱告我們不說
[00:32:17.600 --> 00:32:19.360]  剛才說了亞俾斯的禱告
[00:32:19.360 --> 00:32:20.880]  擺脫命運的奏助
[00:32:20.880 --> 00:32:22.160]  你的命是這樣的
[00:32:22.160 --> 00:32:23.360]  你的生成是這樣的
[00:32:23.360 --> 00:32:24.720]  沒得救了
[00:32:24.720 --> 00:32:25.600]  亞俾斯說不行
[00:32:25.600 --> 00:32:27.120]  我求神改變我
[00:32:27.120 --> 00:32:29.280]  上帝就應運祂的禱告
[00:32:29.280 --> 00:32:30.240]  第二段
[00:32:30.240 --> 00:32:33.920]  我很喜歡的一段歷史就是
[00:32:33.920 --> 00:32:36.560]  當時大家知道的就是
[00:32:36.560 --> 00:32:38.720]  約旦河東的兩個半支派
[00:32:38.720 --> 00:32:43.840]  拍胸口說我們幫我們的兄弟繼續去攻打
[00:32:43.840 --> 00:32:47.840]  約旦河西的迦南地的土地
[00:32:47.840 --> 00:32:54.480]  竟然面對帶著四萬多的兵
[00:32:54.480 --> 00:32:56.560]  但面對的至少
[00:32:56.560 --> 00:32:59.040]  聖經記載俘虜了十萬人
[00:32:59.040 --> 00:33:01.760]  一個比他們差不多
[00:33:01.760 --> 00:33:03.520]  超過兩倍的兵力
[00:33:03.520 --> 00:33:06.000]  以前打仗就不像現在這樣了
[00:33:06.000 --> 00:33:07.120]  現在有導彈
[00:33:07.120 --> 00:33:10.080]  以前是靠人多取勝
[00:33:10.080 --> 00:33:12.160]  但是為什麼他們打得贏呢?
[00:33:12.160 --> 00:33:15.520]  聖經記載一件很有趣的事情就是
[00:33:15.520 --> 00:33:21.040]  這個就要用現代一點的人
[00:33:21.040 --> 00:33:24.080]  如果你看古惑仔的漫畫
[00:33:24.080 --> 00:33:25.520]  或者這部電影
[00:33:25.520 --> 00:33:27.920]  就好像黑社會一樣
[00:33:27.920 --> 00:33:31.600]  黑社會要去銅鑼灣踩場
[00:33:31.600 --> 00:33:36.720]  陳浩南和山雞這兩個支派就拍胸口說
[00:33:36.720 --> 00:33:37.760]  大家是兄弟
[00:33:37.760 --> 00:33:38.480]  沒計的
[00:33:38.480 --> 00:33:40.160]  我們一起去
[00:33:40.160 --> 00:33:42.000]  一起帶齊衣服
[00:33:42.000 --> 00:33:43.680]  搬齊馬
[00:33:43.680 --> 00:33:46.320]  帶四十條小孩去
[00:33:46.320 --> 00:33:48.000]  誰知道去到銅鑼灣
[00:33:48.000 --> 00:33:52.800]  發覺對方有一百五十人跟你打
[00:33:52.800 --> 00:33:54.880]  於是大家就說
[00:33:54.880 --> 00:33:57.120]  你真是拿來壞了
[00:33:57.120 --> 00:33:58.960]  請什麼英雄
[00:33:58.960 --> 00:34:01.360]  自己自討苦吃
[00:34:01.360 --> 00:34:05.440]  所謂是活該你死
[00:34:05.440 --> 00:34:08.480]  我們看看這兩半支派
[00:34:08.480 --> 00:34:12.400]  他們要去攻打伊特哈菲斯
[00:34:12.400 --> 00:34:16.320]  和拿達的夏甲族人
[00:34:16.320 --> 00:34:18.560]  打不過的
[00:34:18.560 --> 00:34:20.400]  面對幾倍的兵力
[00:34:20.400 --> 00:34:23.120]  但他們信靠上帝二十節那裡說
[00:34:23.120 --> 00:34:25.200]  向他祈求幫助
[00:34:25.200 --> 00:34:29.040]  上帝就遂聽他們的禱告
[00:34:29.040 --> 00:34:31.600]  沒錯
[00:34:31.600 --> 00:34:33.680]  在人看來他們是拿來遂的
[00:34:33.680 --> 00:34:35.600]  但是上帝英文他們的禱告
[00:34:35.600 --> 00:34:36.880]  叫他們戰勝這群人
[00:34:36.880 --> 00:34:39.600]  還俘虜了十萬人和很多財物
[00:34:39.600 --> 00:34:40.800]  第三段的禱告
[00:34:40.800 --> 00:34:42.080]  約沙伐的禱告
[00:34:42.080 --> 00:34:43.600]  約沙伐三十五歲當皇帝
[00:34:43.600 --> 00:34:48.240]  於是幾個外邦大族來攻打耶路撒冷
[00:34:48.240 --> 00:34:49.920]  於是他懼怕
[00:34:49.920 --> 00:34:51.040]  他懼怕什麼呢?
[00:34:51.040 --> 00:34:53.760]  他就是尋求耶和華的幫助
[00:34:53.760 --> 00:34:55.600]  他說耶和華我沒有能力
[00:34:55.600 --> 00:34:56.400]  你看他的禱告
[00:34:56.400 --> 00:34:57.120]  我們是上帝
[00:34:57.120 --> 00:35:00.000]  我無力抵擋者攻擊我們的大軍
[00:35:00.000 --> 00:35:02.960]  我實在不知道應該怎麼做
[00:35:02.960 --> 00:35:05.280]  我眼目要單單仰望你
[00:35:05.280 --> 00:35:06.560]  你看看耶和華怎麼做
[00:35:06.560 --> 00:35:09.600]  耶和華就告訴他
[00:35:09.600 --> 00:35:11.760]  勝負不在乎你們
[00:35:11.760 --> 00:35:14.800]  勝負在乎次勝利的
[00:35:14.800 --> 00:35:15.440]  耶和華
[00:35:15.440 --> 00:35:19.280]  耶和華必與你們同在
[00:35:19.280 --> 00:35:20.960]  第四段禱告
[00:35:20.960 --> 00:35:22.000]  氣勢駕的禱告
[00:35:22.000 --> 00:35:22.720]  你記得
[00:35:22.720 --> 00:35:24.000]  利王記下二十章
[00:35:24.000 --> 00:35:25.520]  或者耳塞書第三十八章
[00:35:25.520 --> 00:35:26.880]  三十九章裡面
[00:35:26.880 --> 00:35:29.680]  你記得就是上帝吩咐耳塞
[00:35:29.680 --> 00:35:32.320]  去見氣勢駕
[00:35:32.320 --> 00:35:35.920]  因為你驕和嘛
[00:35:35.920 --> 00:35:37.200]  先知告訴你
[00:35:37.200 --> 00:35:38.080]  你死定了
[00:35:38.080 --> 00:35:38.720]  你這個病
[00:35:38.720 --> 00:35:39.840]  沒得救
[00:35:39.840 --> 00:35:42.640]  你死定遺囑就可以了
[00:35:42.640 --> 00:35:45.760]  你想想
[00:35:45.760 --> 00:35:48.320]  如果一個先知來到你面前
[00:35:48.320 --> 00:35:49.440]  告訴你
[00:35:49.440 --> 00:35:50.240]  你死定了
[00:35:50.240 --> 00:35:51.760]  沒得救了
[00:35:51.760 --> 00:35:52.640]  這個病
[00:35:52.640 --> 00:35:53.840]  你會怎麼做呢?
[00:35:53.840 --> 00:35:56.640]  死定遺囑
[00:35:56.640 --> 00:35:58.640]  整定後事
[00:35:58.640 --> 00:36:01.760]  先知說話都會錯
[00:36:01.760 --> 00:36:04.160]  但是氣勢駕
[00:36:04.160 --> 00:36:05.920]  他病得要死的時候
[00:36:05.920 --> 00:36:08.160]  他就禱告上主
[00:36:08.160 --> 00:36:09.920]  給他一個徵兆
[00:36:09.920 --> 00:36:12.240]  指示他要康復
[00:36:12.240 --> 00:36:15.520]  你說是不是對耳塞很不公平呢?
[00:36:15.520 --> 00:36:17.120]  奉神的名去告訴你
[00:36:17.120 --> 00:36:17.920]  你死定了
[00:36:17.920 --> 00:36:19.360]  沒得救了
[00:36:19.360 --> 00:36:21.840]  但是他祈禱之後
[00:36:21.840 --> 00:36:24.480]  上帝改變心意
[00:36:24.480 --> 00:36:27.120]  對耳塞是不是一巴掌打下來呢?
[00:36:27.120 --> 00:36:28.240]  這就是上帝
[00:36:28.240 --> 00:36:30.240]  當氣勢駕拒絕認命的時候
[00:36:30.240 --> 00:36:31.280]  有人說你死定了
[00:36:31.280 --> 00:36:32.720]  甚至先知告訴你
[00:36:32.720 --> 00:36:33.760]  你沒得救了
[00:36:33.760 --> 00:36:35.040]  但是他繼續爭取
[00:36:35.040 --> 00:36:37.840]  所以上帝就多給他十五年命
[00:36:37.840 --> 00:36:39.760]  我們看看
[00:36:39.760 --> 00:36:41.040]  但氣勢駕驕傲
[00:36:41.040 --> 00:36:42.960]  沒有感謝上帝為他所做的
[00:36:42.960 --> 00:36:44.240]  因此災難臨到他
[00:36:44.240 --> 00:36:45.200]  但是後來
[00:36:45.200 --> 00:36:48.720]  氣勢駕和耶路撒冷居民謙卑下來的時候
[00:36:48.720 --> 00:36:51.680]  上帝就沒有再懲罰他們
[00:36:51.680 --> 00:36:55.440]  第五段的禱告就是馬來西亞
[00:36:55.440 --> 00:36:58.560]  這個你忘記沒有記載的
[00:36:58.560 --> 00:37:01.200]  當馬來西亞被擄的時候
[00:37:01.200 --> 00:37:03.600]  大家知道馬來西亞是一個很惡的皇帝
[00:37:03.600 --> 00:37:05.840]  已經記載到他壞事做盡
[00:37:05.840 --> 00:37:08.880]  記載到他一段悔改的禱告
[00:37:08.880 --> 00:37:11.120]  當他被擄到巴比倫的時候
[00:37:11.120 --> 00:37:12.800]  他就祈求耶和華
[00:37:12.800 --> 00:37:14.320]  他禱告耶和華
[00:37:14.320 --> 00:37:15.600]  《聖經》怎樣記載呢?
[00:37:15.600 --> 00:37:18.960]  耶和華就應允他
[00:37:18.960 --> 00:37:22.080]  將他帶回耶路撒冷
[00:37:22.080 --> 00:37:24.720]  應賢作王
[00:37:24.720 --> 00:37:29.040]  等於我們看這五段特別記載的經文
[00:37:29.040 --> 00:37:35.040]  我們看出一個上帝的本質
[00:37:35.040 --> 00:37:37.280]  當人告訴你你的命是這樣
[00:37:37.280 --> 00:37:38.880]  認命吧
[00:37:38.880 --> 00:37:40.640]  你命運不好
[00:37:40.640 --> 00:37:42.560]  你拿來壞
[00:37:42.560 --> 00:37:44.480]  先知已經告訴你
[00:37:44.480 --> 00:37:46.240]  你沒得救
[00:37:46.240 --> 00:37:47.680]  捨定為足
[00:37:47.680 --> 00:37:48.720]  你抵死
[00:37:48.720 --> 00:37:50.080]  罪有應得
[00:37:50.080 --> 00:37:51.120]  你犯了罪
[00:37:51.120 --> 00:37:53.280]  你沒有希望
[00:37:53.280 --> 00:37:56.080]  當人這樣跟你說的時候
[00:37:56.080 --> 00:37:57.040]  《聖經》告訴你
[00:37:57.040 --> 00:37:59.360]  有一樣的出路
[00:37:59.360 --> 00:38:02.800]  就是當你願意翻筆到上帝的面前
[00:38:02.800 --> 00:38:06.560]  跟上帝說:神啊,但願祢賜福給我
[00:38:06.560 --> 00:38:09.360]  但願祢突破我生命的境界
[00:38:09.360 --> 00:38:13.680]  但願祢保守我不再受痛苦和患難
[00:38:13.680 --> 00:38:17.600]  亞畢斯的禱告被記載在歷代至上
[00:38:17.600 --> 00:38:19.920]  是其中一個的禱文
[00:38:19.920 --> 00:38:23.360]  特別提醒我們上帝的心意
[00:38:23.360 --> 00:38:26.160]  也是他對以色列民族的心意
