
[00:00:00.000 --> 00:00:02.760]  其實大家知道上個星期開始
[00:17:21.360 --> 00:17:24.400]  全部是推遲不來的
[00:17:24.400 --> 00:17:26.640]  《史記》裏面怎麼說呢
[00:17:26.640 --> 00:17:30.680]  《史記》裏面說
[00:17:30.680 --> 00:17:32.600]  中人是一致推遲
[00:17:32.600 --> 00:17:34.040]  這個十八節
[00:17:34.040 --> 00:17:35.320]  那第一個怎麼說呢
[00:17:35.320 --> 00:17:36.800]  他說我剛買了塊地
[00:17:36.800 --> 00:17:38.280]  我要看看我的地
[00:17:38.280 --> 00:17:39.640]  OK 你原諒我啦
[00:17:39.640 --> 00:17:40.560]  我不是不想來的
[00:17:40.560 --> 00:17:41.520]  不過我剛買了塊地
[00:17:41.520 --> 00:17:43.360]  要看看我的地怎麼樣嘛
[00:17:43.360 --> 00:17:44.320]  第二個呢
[00:17:44.320 --> 00:17:46.640]  第二個說我剛買了五條牛
[00:17:46.640 --> 00:17:48.360]  要看看我的牛
[00:17:48.360 --> 00:17:50.560]  是不是可以耕種纔行
[00:17:50.560 --> 00:17:51.760]  第三個呢
[00:17:51.760 --> 00:17:53.080]  剛結婚
[00:17:53.080 --> 00:17:53.880]  我不是不想來的
[00:17:53.880 --> 00:17:55.560]  不過我要陪老婆
[00:17:55.560 --> 00:17:56.240]  對不起啦
[00:17:56.240 --> 00:17:58.080]  來不了啦
[00:17:58.080 --> 00:18:00.160]  這個就是耶穌說的比喻
[00:18:00.160 --> 00:18:01.640]  還沒完呢
[00:18:01.640 --> 00:18:02.520]  講到這裏的時候
[00:18:02.520 --> 00:18:03.120]  聖經說
[00:18:03.120 --> 00:18:03.880]  耶穌就說
[00:18:03.880 --> 00:18:05.320]  哇 這個主人
[00:18:05.320 --> 00:18:07.440]  見到請你們來
[00:18:07.440 --> 00:18:10.040]  又再次提醒你在時間
[00:18:10.040 --> 00:18:11.640]  要來喫東西啦
[00:18:11.640 --> 00:18:13.960]  竟然個個推遲不來
[00:18:13.960 --> 00:18:15.840]  聖經說主人就發怒了
[00:18:15.840 --> 00:18:17.320]  很生氣
[00:18:17.320 --> 00:18:18.760]  就說呢 和那個婦人說
[00:18:18.760 --> 00:18:20.720]  拜都去城裏的大街小巷
[00:18:20.720 --> 00:18:25.080]  把貧窮的 殘廢的 乞眼的 瘸腿的
[00:18:25.080 --> 00:18:27.440]  都領到這裏來
[00:18:27.440 --> 00:18:28.520]  OK
[00:18:28.520 --> 00:18:30.680]  這個婦人就怎麼說
[00:18:30.680 --> 00:18:33.400]  主人 你叫我做的我都做了
[00:18:33.400 --> 00:18:35.040]  但是還有很多空位
[00:18:35.040 --> 00:18:36.640]  坐不滿
[00:18:36.640 --> 00:18:38.280]  主人就怎麼說
[00:18:38.280 --> 00:18:40.480]  你就去到城裏面
[00:18:40.480 --> 00:18:42.800]  那些有泥巴的地方
[00:18:42.800 --> 00:18:44.160]  去到城牆邊
[00:18:44.160 --> 00:18:48.840]  總之你就拉進來勉強他們進來
[00:18:48.840 --> 00:18:51.960]  而先前我請過的人
[00:18:51.960 --> 00:18:55.280]  一個都不能夠享受我的筵席
[00:18:55.280 --> 00:18:56.120]  當然這個呢
[00:18:56.120 --> 00:18:57.480]  它的隱喻就是講到
[00:18:57.480 --> 00:19:01.480]  以色列人放棄了來享受聖筵的機會
[00:19:01.480 --> 00:19:04.400]  於是就開放給所有人了
[00:19:04.400 --> 00:19:07.720]  但是我想和大家去看的就是
[00:19:07.720 --> 00:19:09.880]  這個故事到底對我們來說
[00:19:09.880 --> 00:19:12.280]  有什麼教導呢
[00:19:12.280 --> 00:19:13.320]  時間關係呢
[00:19:13.320 --> 00:19:15.040]  我跳過其他的先不講
[00:19:15.040 --> 00:19:17.120]  我只希望
[00:19:17.120 --> 00:19:19.480]  將焦點
[00:19:19.480 --> 00:19:22.520]  放在這個獨人身上
[00:19:22.520 --> 00:19:24.400]  因爲當我看這個故事的時候
[00:19:24.400 --> 00:19:26.360]  耶穌講這個比喻
[00:19:26.360 --> 00:19:29.120]  這個獨人是一個願意承擔的獨人
[00:19:29.120 --> 00:19:31.560]  是一個肯負責任的獨人
[00:19:31.560 --> 00:19:33.040]  爲什麼我這樣講呢
[00:19:33.040 --> 00:19:34.720]  因爲如果看聖經的時候
[00:19:34.720 --> 00:19:37.120]  聖經就告訴我們
[00:19:37.120 --> 00:19:40.840]  這個主人請了很多人
[00:19:40.840 --> 00:19:42.280]  請了很多人
[00:19:42.280 --> 00:19:44.480]  多少呀 什麼叫做很多人呢
[00:19:44.480 --> 00:19:47.040]  聖經裏沒有講數字出來的
[00:19:47.040 --> 00:19:49.920]  總之很多人 數不盡的那麼多
[00:19:49.920 --> 00:19:52.120]  有解經家就覺得
[00:19:52.120 --> 00:19:54.360]  其實這個就是比喻到整個世界
[00:19:54.360 --> 00:19:56.120]  全部請了的人
[00:19:56.120 --> 00:19:59.000]  很多人數不盡 整個世界
[00:19:59.000 --> 00:20:02.280]  那你和我邀請他們來吧
[00:20:02.280 --> 00:20:03.560]  那麼
[00:20:03.560 --> 00:20:05.640]  這個獨人呢 其實發覺
[00:20:05.640 --> 00:20:08.960]  這個是不容易的工作
[00:20:08.960 --> 00:20:09.960]  請那麼多人
[00:20:09.960 --> 00:20:11.560]  我怎麼去通知那麼多人
[00:20:11.560 --> 00:20:12.720]  我怎麼去邀請
[00:20:12.720 --> 00:20:15.000]  哇 還要預備那麼多個筵席
[00:20:15.000 --> 00:20:16.320]  How can I do it
[00:20:16.320 --> 00:20:18.920]  沒可能的事
[00:20:18.920 --> 00:20:20.200]  當你看到這裏的時候
[00:20:20.200 --> 00:20:22.000]  如果記錄圖你在九月內
[00:20:22.000 --> 00:20:24.040]  很容易聯想到聖經裏面
[00:20:24.040 --> 00:20:27.240]  其實耶穌不是第一次做類似這樣的事
[00:20:27.240 --> 00:20:29.120]  這個是比喻故事而已
[00:20:29.120 --> 00:20:30.680]  耶穌實際上
[00:20:30.680 --> 00:20:32.440]  真的是這樣叫門徒做的
[00:20:32.440 --> 00:20:33.800]  幾千人在那裏抗野
[00:20:33.800 --> 00:20:36.560]  喂 你的東西去喫吧
[00:20:36.560 --> 00:20:37.480]  是不是 大家記得嗎
[00:20:37.480 --> 00:20:38.680]  幾千人在那裏抗野
[00:20:38.680 --> 00:20:41.440]  他對門徒說 你的東西去喫吧
[00:20:41.440 --> 00:20:42.760]  哇 impossible
[00:20:42.760 --> 00:20:44.600]  抗野 你的東西去喫吧
[00:20:44.600 --> 00:20:46.560]  我怎麼可以做到這樣的事
[00:20:46.560 --> 00:20:47.840]  我們沒有那種資源
[00:20:47.840 --> 00:20:49.240]  我們沒有那種人力
[00:20:49.240 --> 00:20:51.840]  做不到這樣的事
[00:20:51.840 --> 00:20:52.640]  還有呢
[00:20:52.640 --> 00:20:55.000]  耶穌離世昇天之前說了什麼
[00:20:55.000 --> 00:20:59.840]  你們要去把福音傳給萬民聽
[00:20:59.840 --> 00:21:02.920]  由耶路撒冷開始傳到地極
[00:21:02.920 --> 00:21:06.040]  怎麼做啊
[00:21:06.040 --> 00:21:07.840]  我們不知道會不會有這樣的感覺呢
[00:21:07.840 --> 00:21:10.680]  基督徒知道需要傳福音的
[00:21:10.680 --> 00:21:11.720]  但是我們發覺
[00:21:11.720 --> 00:21:13.880]  哇 向全世界傳福音
[00:21:13.880 --> 00:21:15.520]  將福音帶到地極
[00:21:15.520 --> 00:21:19.560]  It's not my job
[00:21:19.560 --> 00:21:21.520]  我怎麼做 我做不到的這些工作
[00:21:21.520 --> 00:21:24.800]  我怎麼能夠承擔這些工作
[00:21:24.800 --> 00:21:28.520]  但是我們看看聖經裏面這個國僕人
[00:21:28.520 --> 00:21:29.800]  有沒有做啊
[00:21:29.800 --> 00:21:31.040]  很明顯有做
[00:21:31.040 --> 00:21:32.360]  OK 做了的了
[00:21:32.360 --> 00:21:35.520]  OK 然後到延續要開始的時候
[00:21:35.520 --> 00:21:36.520]  主人就提醒他
[00:21:36.520 --> 00:21:37.840]  喂 你要去
[00:21:37.840 --> 00:21:39.880]  叫他們來吧
[00:21:39.880 --> 00:21:41.120]  這個人有去做的
[00:21:41.120 --> 00:21:43.960]  而且他願意去跟進
[00:21:43.960 --> 00:21:44.800]  所以第一樣東西
[00:21:44.800 --> 00:21:49.000]  我覺得一個所謂願意負責任的僕人
[00:21:49.000 --> 00:21:52.760]  是一個願意承擔的一個僕人
[00:21:52.760 --> 00:21:56.360]  他敢於承擔這個工作
[00:21:56.360 --> 00:22:00.320]  雖然對我們來說似乎是不可能的
[00:22:00.320 --> 00:22:02.080]  老實說 幾年前我都沒有想過
[00:22:02.080 --> 00:22:06.240]  我們可以在中國大陸做這樣的短宣工作
[00:22:06.240 --> 00:22:09.840]  沒有想過我們能夠有這麼多人
[00:22:09.840 --> 00:22:13.840]  同一時間去跟幾百個小朋友講福音
[00:22:13.840 --> 00:22:15.280]  有沒有想過啊
[00:22:15.280 --> 00:22:16.720]  沒有的
[00:22:16.720 --> 00:22:19.520]  但是心裏面一個單純的意念就是
[00:22:19.520 --> 00:22:23.000]  如果神吩咐我們做一些事情
[00:22:23.000 --> 00:22:24.800]  無論是多艱難都好
[00:22:24.800 --> 00:22:26.240]  做咯
[00:22:26.240 --> 00:22:27.680]  大家是匯點人
[00:22:27.680 --> 00:22:29.240]  你上過101
[00:22:29.240 --> 00:22:31.840]  你聽過我們匯點的歷史 是不是
[00:22:31.840 --> 00:22:33.680]  17年前的時候
[00:22:33.680 --> 00:22:36.000]  60人開始
[00:22:36.000 --> 00:22:39.240]  我們真的沒有想過神會這樣祝福我們的教會
[00:22:39.240 --> 00:22:41.840]  當時如果大家記得 我跟大家分享過
[00:22:41.840 --> 00:22:44.040]  對我來說是一個很大的挑戰
[00:22:44.040 --> 00:22:45.800]  我不應該出來
[00:22:45.800 --> 00:22:47.240]  去開始我的教會
[00:22:47.240 --> 00:22:49.040]  那個時候我大兒子有抑鬱症
[00:22:49.040 --> 00:22:51.720]  我小時候在讀中學
[00:22:51.720 --> 00:22:52.760]  是很艱難的
[00:22:52.760 --> 00:22:55.120]  這個故事我不再講了
[00:22:55.120 --> 00:22:59.080]  然後06年的時候 10月
[00:22:59.080 --> 00:23:01.640]  我們買了這個建築
[00:23:01.640 --> 00:23:03.480]  然後
[00:23:03.480 --> 00:23:07.400]  是不是06年 對不起 是07年
[00:23:07.400 --> 00:23:13.640]  07年我們買了這個建築
[00:23:13.640 --> 00:23:16.200]  08年裝修 2009年搬進來
[00:23:16.200 --> 00:23:18.440]  完殺所有的工程
[00:23:18.440 --> 00:23:20.520]  然後16年1月
[00:23:20.520 --> 00:23:22.520]  我們買了總統的建築
[00:23:22.520 --> 00:23:24.320]  大家記不記得啊
[00:23:24.320 --> 00:23:27.720]  可能你們沒記得那麼清楚 因爲我是牧師 清楚一點
[00:23:27.720 --> 00:23:29.960]  我看回頭
[00:23:29.960 --> 00:23:32.640]  在10年裏面
[00:23:32.640 --> 00:23:35.360]  我們買了兩個建築
[00:23:35.360 --> 00:23:37.960]  一個三萬九千多呎
[00:23:37.960 --> 00:23:40.440]  一個三萬四千多呎
[00:23:40.440 --> 00:23:44.120]  一會兒我再召開會員大會 大家知不知道啊
[00:23:44.120 --> 00:23:46.240]  請你們記得出席 因爲
[00:23:46.240 --> 00:23:48.680]  我要跟大家報告 現在我們refinance
[00:23:48.680 --> 00:23:50.160]  own兩個建築
[00:23:50.160 --> 00:23:56.160]  是9.7M的loan
[00:23:56.160 --> 00:24:03.480]  如果在我開會的時候 我知道9.7M的loan
[00:24:03.480 --> 00:24:06.760]  怎麼辦啊
[00:24:06.760 --> 00:24:09.760]  God make His way
[00:24:09.760 --> 00:24:11.480]  下午我會和你們分享
[00:24:11.480 --> 00:24:14.600]  但是我想給大家說一句
[00:24:14.600 --> 00:24:16.760]  神在我們當中做了很多奇妙的工作
[00:24:16.760 --> 00:24:19.960]  但是當你願意去承擔的時候
[00:24:19.960 --> 00:24:22.360]  其實神不是要恐嚇我們的
[00:24:22.360 --> 00:24:24.160]  神的目的是要我們看到
[00:24:24.160 --> 00:24:26.880]  祂是一個多有能力 多powerful
[00:24:26.880 --> 00:24:30.000]  多有欽點 多豐富的上帝
[00:24:30.000 --> 00:24:33.400]  但是如果你沒有這樣的guts
[00:24:33.400 --> 00:24:34.720]  去承擔
[00:24:34.720 --> 00:24:36.160]  你沒有這樣的勇氣
[00:24:36.160 --> 00:24:38.360]  去照實神給我們的挑戰
[00:24:38.360 --> 00:24:40.080]  你永遠都沒辦法經歷到
[00:24:40.080 --> 00:24:43.960]  神那種偉大和奇妙
[00:24:43.960 --> 00:24:45.320]  但是這個僕人
[00:24:45.320 --> 00:24:47.960]  在他面前 似乎是一個沒可能完成的工作
[00:24:47.960 --> 00:24:49.880]  但是他不知道怎麼完成的
[00:24:49.880 --> 00:24:54.280]  做吧 總之主人吩咐你就去做吧
[00:24:54.280 --> 00:24:56.760]  他就看到神的工作是何等的奇妙
[00:24:56.760 --> 00:25:00.400]  第二樣東西 我看到這個僕人
[00:25:00.400 --> 00:25:03.120]  他是一個負責任的僕人
[00:25:03.120 --> 00:25:06.720]  因爲他是能夠積極主動去做事的
[00:25:06.720 --> 00:25:09.560]  不需要老闆說 做這樣就去做
[00:25:09.560 --> 00:25:10.960]  做那樣就去做
[00:25:10.960 --> 00:25:12.680]  他能夠自動自覺去做事
[00:25:12.680 --> 00:25:15.080]  這個是self-starter
[00:25:15.080 --> 00:25:17.720]  現在我們在公司聘請人的時候
[00:25:17.720 --> 00:25:20.320]  都希望能夠聘請self-starter
[00:25:20.320 --> 00:25:23.520]  叫你一樣 踢你一腳你就動一動
[00:25:23.520 --> 00:25:28.040]  聘請這樣的夥計是很慘的
[00:25:28.040 --> 00:25:29.840]  但是給你工作是一樣東西
[00:25:29.840 --> 00:25:31.680]  你總之想做好它
[00:25:31.680 --> 00:25:33.680]  它能夠自己想辦法去做
[00:25:33.680 --> 00:25:35.480]  那不就好事了
[00:25:35.480 --> 00:25:37.000]  這個僕人就是這樣的
[00:25:37.000 --> 00:25:37.880]  爲什麼呢
[00:25:37.880 --> 00:25:40.080]  因爲一開始聘請的那些不肯來
[00:25:40.080 --> 00:25:43.720]  很多借口 對吧
[00:25:43.720 --> 00:25:45.560]  他就告訴主人
[00:25:45.560 --> 00:25:47.440]  不行啊 那些人個個都不來
[00:25:47.440 --> 00:25:49.640]  主人怎麼說 如果大家記得那個故事
[00:25:49.640 --> 00:25:51.480]  剛纔看過 主人怎麼說
[00:25:51.480 --> 00:25:53.160]  那你就去大街小巷
[00:25:53.160 --> 00:25:57.320]  叫那些盲眼的 瘸腿的 全部來吧
[00:25:57.320 --> 00:26:01.200]  大家留意了 那個僕人怎麼說
[00:26:01.200 --> 00:26:02.080]  那個僕人怎麼說
[00:26:02.080 --> 00:26:04.400]  你看回聖經就知道了
[00:26:04.400 --> 00:26:05.240]  他對主人說
[00:26:05.240 --> 00:26:07.000]  主人啊 你吩咐我做好點
[00:26:07.000 --> 00:26:09.280]  我已經做了
[00:26:09.280 --> 00:26:11.320]  不過還要空位
[00:26:11.320 --> 00:26:13.560]  是不是這麼說 聖經
[00:26:13.560 --> 00:26:15.120]  換句話說
[00:26:15.120 --> 00:26:18.000]  其實主人都沒吩咐他做這件事
[00:26:18.000 --> 00:26:19.480]  但是他就做了
[00:26:19.480 --> 00:26:22.040]  那他是不是擅作主張
[00:26:22.040 --> 00:26:23.440]  他擅作主張
[00:26:23.440 --> 00:26:25.560]  主人沒吩咐他就做了
[00:26:25.560 --> 00:26:27.880]  而且 大家留意
[00:26:27.880 --> 00:26:29.840]  這個主人應該是有錢人
[00:26:29.840 --> 00:26:33.640]  請了全世界
[00:26:33.640 --> 00:26:36.760]  應該家裏都富麗堂皇吧
[00:26:36.760 --> 00:26:38.280]  他請了什麼人來
[00:26:38.280 --> 00:26:42.640]  在街上 盲眼的 瘸腿的
[00:26:42.640 --> 00:26:44.320]  通常這些都是沒什麼
[00:26:44.320 --> 00:26:47.400]  生產能力的人來的 在那個時代
[00:26:47.400 --> 00:26:48.600]  是做什麼的
[00:26:48.600 --> 00:26:50.640]  全部都是乞丐
[00:26:50.640 --> 00:26:51.560]  OK
[00:26:51.560 --> 00:26:53.280]  那你請了一羣乞丐來我家
[00:26:53.280 --> 00:26:54.880]  坐我的筵席
[00:26:54.880 --> 00:26:56.680]  如果你是那個主人
[00:26:56.680 --> 00:26:57.960]  你一定很生氣
[00:26:57.960 --> 00:26:59.760]  但是這個人不是
[00:26:59.760 --> 00:27:02.320]  這個人呢
[00:27:02.320 --> 00:27:04.160]  竟然這麼做
[00:27:04.160 --> 00:27:06.800]  大家有沒有想想什麼原因呢
[00:27:06.800 --> 00:27:08.840]  我覺得最低限度有兩個原因
[00:27:08.840 --> 00:27:11.000]  第一呢
[00:27:11.000 --> 00:27:13.200]  他了解這個主人
[00:27:13.200 --> 00:27:16.520]  他知道 認識這個主人的脾性
[00:27:16.520 --> 00:27:19.520]  他的脾氣和他的心意
[00:27:19.520 --> 00:27:21.320]  他知道主人不介意
[00:27:21.320 --> 00:27:24.800]  最重要是能夠有人享受到這個豐盛的宴席
[00:27:24.800 --> 00:27:26.800]  他們什麼背景 什麼出身
[00:27:26.800 --> 00:27:28.840]  It doesn't matter 沒問題的
[00:27:28.840 --> 00:27:30.960]  他明白這個主人
[00:27:30.960 --> 00:27:32.120]  有這樣的心
[00:27:32.120 --> 00:27:35.920]  不然他怎麼敢請這些人來我家
[00:27:35.920 --> 00:27:38.480]  第二呢 爲什麼他要這麼做
[00:27:38.480 --> 00:27:40.800]  他知道他的責任
[00:27:40.800 --> 00:27:43.360]  就是要fill up the whole house
[00:27:43.360 --> 00:27:44.760]  主人早就說了
[00:27:44.760 --> 00:27:46.920]  fill up the whole house
[00:27:46.920 --> 00:27:48.400]  所以他就想方法
[00:27:48.400 --> 00:27:49.600]  先前那些叫過來
[00:27:49.600 --> 00:27:52.200]  哇 這麼多的藉口不來
[00:27:52.200 --> 00:27:53.040]  OK
[00:27:53.040 --> 00:27:54.360]  就想方法 叫什麼人呢
[00:27:54.360 --> 00:27:56.400]  就去叫這些人來
[00:27:56.400 --> 00:28:00.000]  他知道他那個老闆會approve的
[00:28:00.000 --> 00:28:02.280]  事實上 看聖經裏面是說
[00:28:02.280 --> 00:28:06.680]  沒有明講 我相信是默許了他的工作
[00:28:06.680 --> 00:28:07.960]  因爲當然這個人說
[00:28:07.960 --> 00:28:10.280]  不行啊 老闆 你叫我做的 我都做了
[00:28:10.280 --> 00:28:11.680]  但是還有空位
[00:28:11.680 --> 00:28:13.680]  老闆有罵他嗎 沒有
[00:28:13.680 --> 00:28:16.120]  這樣啊 既然是這樣
[00:28:16.120 --> 00:28:20.320]  那你就去那些泥巴的地方
[00:28:20.320 --> 00:28:22.280]  勉強有人進來
[00:28:22.280 --> 00:28:24.800]  那些是外族人
[00:28:24.800 --> 00:28:26.400]  應該是沒有份的
[00:28:26.400 --> 00:28:28.800]  都叫他們來
[00:28:28.800 --> 00:28:30.680]  總之就坐滿他
[00:28:30.680 --> 00:28:33.600]  所以我們看到這個主人是approve的
[00:28:33.600 --> 00:28:37.120]  是認可他這個做法
[00:28:37.120 --> 00:28:38.560]  所以我們覺得
[00:28:38.560 --> 00:28:41.040]  這個僕人爲什麼是一個願意負責的僕人呢
[00:28:41.040 --> 00:28:43.440]  不但他肯承擔 肯接受挑戰
[00:28:43.440 --> 00:28:46.480]  而且他能夠積極自發
[00:28:46.480 --> 00:28:47.760]  是自動自覺的
[00:28:47.760 --> 00:28:51.440]  他想方法做好他的事工
[00:28:51.440 --> 00:28:53.520]  我要感謝讚美主人
[00:28:53.520 --> 00:28:56.000]  剛纔因爲我們的短宣隊在這裏
[00:28:56.000 --> 00:28:58.160]  你看到我的照片
[00:28:58.160 --> 00:29:00.240]  我只是做訓練而已
[00:29:00.240 --> 00:29:02.720]  訓練不是每次我都做
[00:29:02.720 --> 00:29:04.640]  六次裏面我做了兩次
[00:29:04.640 --> 00:29:08.320]  其他都是潘牧師 陳牧師那些
[00:29:08.320 --> 00:29:11.840]  但是我剛纔提過要coordinate很多東西
[00:29:11.840 --> 00:29:14.880]  幾百人的營會 五天四夜
[00:29:14.880 --> 00:29:17.440]  要拍電影 要預備教材
[00:29:17.440 --> 00:29:19.280]  who is going to do what
[00:29:19.280 --> 00:29:20.640]  誰去做
[00:29:20.640 --> 00:29:22.320]  not me
[00:29:22.320 --> 00:29:23.680]  是這羣弟兄姊妹
[00:29:23.680 --> 00:29:25.600]  坐下開會想方法
[00:29:25.600 --> 00:29:29.120]  怎樣做好這個工作
[00:29:29.120 --> 00:29:31.120]  對我們來說
[00:29:31.120 --> 00:29:32.400]  我剛纔說
[00:29:32.400 --> 00:29:34.480]  天父上帝給我們很多引領
[00:29:34.480 --> 00:29:36.080]  我們教會
[00:29:36.080 --> 00:29:37.280]  兩個building不得已
[00:29:37.280 --> 00:29:38.640]  而且我經常說
[00:29:38.640 --> 00:29:40.720]  神把這兩個building
[00:29:40.720 --> 00:29:44.640]  是放在兩個fast-growing area
[00:29:44.640 --> 00:29:46.800]  對不對
[00:29:46.800 --> 00:29:49.760]  我最近去不同教會服侍的時候
[00:29:49.760 --> 00:29:51.280]  那些教會不是不想傳福音
[00:29:51.280 --> 00:29:53.840]  沒有中國人
[00:29:53.840 --> 00:29:56.400]  不知道請哪些人來好
[00:29:56.400 --> 00:29:58.560]  但是你看我們這兩個campus
[00:29:58.560 --> 00:29:59.600]  一個在President
[00:29:59.600 --> 00:30:00.560]  一個在Millpeters
[00:30:00.560 --> 00:30:03.440]  你回來教會經過的時候
[00:30:03.440 --> 00:30:05.600]  那些新屋建了很多年了
[00:30:05.600 --> 00:30:07.440]  還在建是不是
[00:30:07.440 --> 00:30:09.040]  當我們買順美building的時候
[00:30:09.040 --> 00:30:09.840]  已經說了
[00:30:09.840 --> 00:30:12.160]  到處都是building project
[00:30:12.160 --> 00:30:13.840]  現在到處都是building project
[00:30:13.840 --> 00:30:15.840]  what does it mean
[00:30:15.840 --> 00:30:20.000]  是什麼意思
[00:30:20.000 --> 00:30:22.240]  神把我們放在這樣的地方
[00:30:22.240 --> 00:30:25.440]  是要我們do something
[00:30:25.440 --> 00:30:27.280]  這兩個building
[00:30:27.280 --> 00:30:28.080]  感謝主啦
[00:30:28.080 --> 00:30:29.760]  今天我們有幾百人在這裏聚會
[00:30:29.760 --> 00:30:32.160]  上面也有幾百人在這裏聚會
[00:30:32.160 --> 00:30:33.920]  但是平時呢
[00:30:33.920 --> 00:30:35.920]  只有我們十幾個同工在這裏聚會
[00:30:35.920 --> 00:30:36.480]  不是聚會
[00:30:36.480 --> 00:30:39.840]  我們在這裏做工
[00:30:39.840 --> 00:30:43.360]  那空了來幹什麼
[00:30:43.360 --> 00:30:46.080]  我也不是一個很有創意的人
[00:30:46.080 --> 00:30:48.560]  師母比我創意多一點
[00:30:48.560 --> 00:30:50.160]  但是我作爲一個牧師
[00:30:50.160 --> 00:30:51.760]  兄弟姐妹我跟大家說
[00:30:51.760 --> 00:30:55.040]  我不能不去想
[00:30:55.040 --> 00:30:58.960]  感謝美主
[00:30:58.960 --> 00:31:02.560]  神把這兩個這麼好的資源
[00:31:02.560 --> 00:31:03.920]  放在我們的當中
[00:31:03.920 --> 00:31:05.200]  就是要我們這兩天來聚會
[00:31:05.200 --> 00:31:06.000]  敬拜團契
[00:31:06.000 --> 00:31:07.040]  禮拜五晚上
[00:31:07.040 --> 00:31:08.880]  禮拜六回來打球
[00:31:08.880 --> 00:31:12.240]  fellowship fellowship
[00:31:12.240 --> 00:31:14.480]  我很相信這個不是上帝的心意
[00:31:14.480 --> 00:31:19.120]  I know my God, do you?
[00:31:19.120 --> 00:31:20.480]  我認識我的上帝
[00:31:20.480 --> 00:31:24.080]  我希望你也認識你所相信的上帝
[00:31:24.080 --> 00:31:26.640]  他不會做一件事是毫無原因或目的的
[00:31:26.640 --> 00:31:28.880]  他把這麼好的地方給我們
[00:31:28.880 --> 00:31:31.920]  而且放在這麼strategic的area裏面來說
[00:31:31.920 --> 00:31:34.000]  he means us to do more for him
[00:31:34.000 --> 00:31:36.560]  但是我們要用腦
[00:31:36.560 --> 00:31:38.400]  要想方法
[00:31:38.400 --> 00:31:40.960]  所以下午兩點半早上請你回來
[00:31:40.960 --> 00:31:41.920]  無論你是否會點人
[00:31:41.920 --> 00:31:42.560]  是否會會員
[00:31:42.560 --> 00:31:43.360]  我歡迎你來
[00:31:43.360 --> 00:31:44.720]  不過要vote(投票)的時候
[00:31:44.720 --> 00:31:47.360]  會點人纔可以舉手
[00:31:47.360 --> 00:31:49.760]  因爲我們現在有一個新的adventure(冒險)
[00:31:49.760 --> 00:31:50.880]  大家聽我說過
[00:31:50.880 --> 00:31:51.840]  我們有tutoring club(教育俱樂部)
[00:31:51.840 --> 00:31:53.600]  我們有summer camp(夏季俱樂部)
[00:31:53.600 --> 00:31:55.280]  其實呢
[00:31:55.280 --> 00:31:58.080]  就是如何能夠幫助我們去善用
[00:31:58.080 --> 00:32:01.440]  我們這兩個地方的其中一些工作
[00:32:01.440 --> 00:32:02.080]  除此之外
[00:32:02.080 --> 00:32:03.360]  我們的興趣少了
[00:32:03.360 --> 00:32:04.720]  現在高興了
[00:32:04.720 --> 00:32:06.080]  大家還要學化妝
[00:32:06.080 --> 00:32:06.960]  我們的姐妹
[00:32:06.960 --> 00:32:07.840]  禮拜三回來
[00:32:07.840 --> 00:32:09.120]  會剛剛開始
[00:32:09.120 --> 00:32:09.840]  12號
[00:32:09.840 --> 00:32:11.360]  禮拜三晚上
[00:32:11.360 --> 00:32:11.920]  ok
[00:32:11.920 --> 00:32:13.520]  我經常鼓勵我們當中的姐妹
[00:32:13.520 --> 00:32:16.960]  不要以爲嫁了就不需要整理一下
[00:32:16.960 --> 00:32:20.720]  其實你老公很期待你能夠弄得好一點
[00:32:20.720 --> 00:32:24.640]  我作爲老公告訴你
[00:32:24.640 --> 00:32:26.000]  美容班回來了
[00:32:26.000 --> 00:32:27.440]  打球的回來了
[00:32:27.440 --> 00:32:29.360]  玩桌球的回來了
[00:32:29.360 --> 00:32:30.880]  不是叫你回來玩
[00:32:30.880 --> 00:32:31.840]  這麼簡單
[00:32:31.840 --> 00:32:33.360]  其實透過這些活動
[00:32:33.360 --> 00:32:35.360]  我們可以請很多朋友回來
[00:32:35.360 --> 00:32:36.400]  我們的cooking class(廚師班)
[00:32:36.400 --> 00:32:38.080]  有一半是非基督徒
[00:32:38.080 --> 00:32:41.760]  都是回來學煮東西的
[00:32:41.760 --> 00:32:42.960]  這個就是我所說的
[00:32:42.960 --> 00:32:46.720]  怎麼求神讓我們能夠自覺一點
[00:32:46.720 --> 00:32:48.080]  自發一點
[00:32:48.080 --> 00:32:49.120]  想想方法
[00:32:49.120 --> 00:32:52.640]  怎麼能夠幫助那些沒認識耶穌基督的
[00:32:52.640 --> 00:32:54.800]  沒機會聯絡到上帝的人
[00:32:54.800 --> 00:32:57.360]  透過我們人與神的交匯點
[00:32:57.360 --> 00:33:00.800]  可以認識上帝
[00:33:00.800 --> 00:33:03.520]  這個就是我鼓勵大家要去做的事
[00:33:03.520 --> 00:33:04.480]  弟兄姐妹
[00:33:04.480 --> 00:33:06.480]  第三件事跟大家說
[00:33:06.480 --> 00:33:08.640]  這個僕人你看多一句
[00:33:08.640 --> 00:33:10.000]  這個主人說
[00:33:10.000 --> 00:33:11.200]  那你去吧
[00:33:11.200 --> 00:33:12.160]  你就去
[00:33:12.160 --> 00:33:14.560]  總之是別人讓你進來
[00:33:14.560 --> 00:33:15.600]  大家留意
[00:33:15.600 --> 00:33:17.440]  這個主人和這個人說什麼
