
[00:00:00.000 --> 00:00:02.120]  好 那我們聆聽主的說話
[00:21:09.840 --> 00:21:14.160]  很中聽的你就跟著它去走
[00:21:14.160 --> 00:21:16.920]  說到這裡
[00:21:16.920 --> 00:21:19.840]  讓我講一些最近有一單新聞
[00:21:19.840 --> 00:21:24.440]  這單新聞刊登在《時代週刊》
[00:21:24.440 --> 00:21:26.680]  雖然我不是很喜歡看《時代週刊》
[00:21:26.680 --> 00:21:29.680]  但是它這篇報導
[00:21:29.680 --> 00:21:32.200]  就說出有一件事
[00:21:32.200 --> 00:21:34.400]  談論到有一個父母
[00:21:34.400 --> 00:21:38.320]  就去控告一家AI公司
[00:21:38.320 --> 00:21:40.400]  這為什麼不需要說了
[00:21:40.400 --> 00:21:41.720]  很流行的
[00:21:41.720 --> 00:21:44.800]  在西方社會都很喜歡用的
[00:21:44.800 --> 00:21:47.880]  一個Chatbot
[00:21:47.880 --> 00:21:52.160]  就是一個叫做對話機械人
[00:21:52.160 --> 00:21:54.920]  這個青年人就因為他的祖母
[00:21:54.920 --> 00:21:58.680]  和他的家裡一隻他很喜歡的狗
[00:21:58.680 --> 00:22:00.960]  從小玩到大就死了
[00:22:00.960 --> 00:22:03.960]  於是他從一個很活潑
[00:22:03.960 --> 00:22:07.280]  很有智慧很自信的一個年輕人
[00:22:07.280 --> 00:22:11.040]  然後他就突然間變成一個很頹廢
[00:22:11.040 --> 00:22:14.120]  很失落的一個年輕人
[00:22:14.120 --> 00:22:17.000]  他媽媽嘗試用很多方法去幫助他
[00:22:17.000 --> 00:22:19.000]  譬如他以前很喜歡打籃球的
[00:22:19.000 --> 00:22:20.640]  參加他的校隊的
[00:22:20.640 --> 00:22:22.160]  他鼓勵他繼續參加
[00:22:22.160 --> 00:22:26.880]  但是他後來發覺自己根本沒有這樣的興趣
[00:22:26.880 --> 00:22:31.960]  再沒有這樣的活力去參加這些學校的球賽
[00:22:31.960 --> 00:22:35.440]  於是乎漸漸他在學校就跟不上
[00:22:35.440 --> 00:22:38.680]  那他媽媽就於是乎做了一個決定
[00:22:38.680 --> 00:22:41.720]  就不如將他變成homeschooling
[00:22:41.720 --> 00:22:45.960]  就是自己在家裡的教學
[00:22:45.960 --> 00:22:49.800]  其實在西方社會這個是很流行的一件事
[00:22:49.800 --> 00:22:53.040]  你不需要一定要回學校讀書的
[00:22:53.040 --> 00:22:57.760]  有很多這些所謂家庭的學習的課程
[00:22:57.760 --> 00:23:00.200]  可以給你去參與的
[00:23:00.200 --> 00:23:06.320]  按照你自己的程度和你的速度去發展
[00:23:06.320 --> 00:23:10.720]  而因為他在這個過程當中有很多的問題
[00:23:10.720 --> 00:23:13.880]  很正常的 譬如讀數理化的
[00:23:13.880 --> 00:23:18.360]  有時不是每個人都有這方面的天份的
[00:23:18.360 --> 00:23:20.920]  所以他媽媽就說不如這樣吧
[00:23:20.920 --> 00:23:27.880]  你試一下在網上用一些人工智能的chatbot
[00:23:27.880 --> 00:23:31.120]  不如跟他談一下 問一下一些問題
[00:23:31.120 --> 00:23:33.120]  現在很多人都這樣用
[00:23:33.120 --> 00:23:35.960]  我甚至有很多弟兄姊妹都這樣跟我說
[00:23:35.960 --> 00:23:39.160]  牧師你用什麼寫得這麼辛苦啊唐導
[00:23:39.160 --> 00:23:47.600]  扔給人工智慧的對話機械人
[00:23:47.600 --> 00:23:50.800]  他跟你簡單已經用了300字
[00:23:50.800 --> 00:23:52.680]  跟你濃縮了這段聖經
[00:23:52.680 --> 00:23:55.360]  所以你講到不需要再一個小時
[00:23:55.360 --> 00:24:00.680]  你30分鐘內一定講完的了
[00:24:00.680 --> 00:24:05.280]  我試過的 我試過
[00:24:05.280 --> 00:24:08.000]  試完之後我不敢用了
[00:24:08.000 --> 00:24:13.480]  因為人工智能所講出來的聖經內容
[00:24:13.480 --> 00:24:20.680]  很多時候是一些很皮毛表面的基礎的資料的搜集
[00:24:20.680 --> 00:24:23.360]  是沒有消化過那段經文的
[00:24:23.360 --> 00:24:27.120]  講道的人 特別去做識經的人
[00:24:27.120 --> 00:24:31.360]  一定第一件事你要自己去消化那段聖經講什麼
[00:24:31.360 --> 00:24:33.760]  如果我自己消化不了 我講給你聽
[00:24:33.760 --> 00:24:35.040]  我都不知道講什麼給你知道
[00:24:35.040 --> 00:24:38.040]  所以為什麼大家有時候會聽見有些牧者
[00:24:38.040 --> 00:24:40.400]  包括有時候我請回來的那些牧者
[00:24:40.400 --> 00:24:43.240]  雖然接下來的那兩個不是
[00:24:43.240 --> 00:24:48.400]  你知道我月底就去探親 回香港
[00:24:48.400 --> 00:24:51.680]  所以請個外來講員
[00:24:51.680 --> 00:24:55.320]  但是有些牧者你會聽到
[00:24:55.320 --> 00:24:59.480]  他自己消化不了那段聖經的
[00:24:59.480 --> 00:25:02.120]  人工智能就是在提供這些東西給大家
[00:25:02.120 --> 00:25:06.720]  以為自己已經懂了 但其實是你不懂的
[00:25:06.720 --> 00:25:11.520]  因此這個媽媽就說
[00:25:11.520 --> 00:25:16.000]  跟這個兒子你不如問一下學校一些問題的話
[00:25:16.000 --> 00:25:19.920]  你放上這個機械人 他就給你一個答案
[00:25:19.920 --> 00:25:23.200]  他怎知道問著問著 他開始不是問學校的問題
[00:25:23.200 --> 00:25:27.160]  他問了一條問題 就是我現在這樣的狀況
[00:25:27.160 --> 00:25:32.400]  我很悲傷啊 沒有這樣的力量
[00:25:32.400 --> 00:25:38.240]  沒有這樣的氣魄來學習
[00:25:38.240 --> 00:25:42.680]  你安慰一下我吧 他開始跟這個機械人去對答
[00:25:42.680 --> 00:25:45.320]  而這個機械人跟他對答了之後
[00:25:45.320 --> 00:25:47.160]  就按照著他那種憂傷
[00:25:47.160 --> 00:25:52.440]  就給他更多感同身受的個案
[00:25:52.440 --> 00:25:55.120]  就是告訴他 不是只有你才死了一隻狗
[00:25:55.120 --> 00:25:57.200]  不是只有你才死了一個祖母
[00:25:57.200 --> 00:25:59.320]  其實很多人都死了一隻祖母
[00:25:59.320 --> 00:26:01.440]  不是死了一隻祖母 死了一隻動物
[00:26:01.440 --> 00:26:05.560]  死了一個祖母 所以你不要這麼擔憂啦
[00:26:05.560 --> 00:26:09.560]  他說 但是我真的很擔憂 那些人怎麼處理?
[00:26:09.560 --> 00:26:12.920]  接著這個對答的機械人就開始告訴他
[00:26:12.920 --> 00:26:15.240]  聽這些人的故事
[00:26:15.240 --> 00:26:21.080]  無端端有很多故事後來就變成了一些自殺的個案
[00:26:21.080 --> 00:26:25.200]  一個年輕人就開始朝著這個自殺的個案開始想
[00:26:25.200 --> 00:26:27.840]  他說 那有什麼方法可以自殺這麼有效
[00:26:27.840 --> 00:26:30.600]  可以脫離這種痛苦
[00:26:30.600 --> 00:26:33.600]  最初這個機械人都說
[00:26:33.600 --> 00:26:38.800]  這些只是給你做參考而已 不是叫你去自殺
[00:26:38.800 --> 00:26:43.720]  但是這個年輕人越來越問得多這些問題之後
[00:26:43.720 --> 00:26:47.600]  這個聊天機械人開始按照他喜歡聽的東西
[00:26:47.600 --> 00:26:50.880]  就是怎樣去自殺 怎樣去最有效的自殺
[00:26:50.880 --> 00:26:54.080]  而最終他真的自殺死了
[00:26:54.080 --> 00:26:56.280]  他的父母就去告這家公司
[00:26:56.280 --> 00:26:58.200]  這家公司當然有很多理由
[00:26:58.200 --> 00:27:01.880]  他說我們已經做了所有的防護措施了
[00:27:01.880 --> 00:27:04.760]  其實我們也都沒有叫他一定去這麼做
[00:27:04.760 --> 00:27:08.600]  只不過他需要這些資料 我們就會去找給他
[00:27:08.600 --> 00:27:12.040]  人工智能就是這樣 分析你的需要
[00:27:12.040 --> 00:27:17.200]  想到你的傾向 然後按照你喜歡去做
[00:27:17.200 --> 00:27:21.120]  但以你來到這一段時間
[00:27:21.120 --> 00:27:25.080]  他正面對一個真是令他費解的狀態
[00:27:25.080 --> 00:27:29.640]  他不明白為什麼上帝給他在一個這樣的年代裏面
[00:27:29.640 --> 00:27:34.480]  從以色列地方透過尼泊爾加尼沙皇
[00:27:34.480 --> 00:27:37.920]  擾到他去到巴比倫 在新巴比倫裏面
[00:27:37.920 --> 00:27:41.400]  也都給他有這樣的智慧去解釋這麼多的異象
[00:27:41.400 --> 00:27:45.600]  但是來到這一段事件的時候
[00:27:45.600 --> 00:27:49.120]  但以你已經是被邊緣化了
[00:27:49.120 --> 00:27:52.640]  在政治上面 沒錯他仍然是一位官員
[00:27:52.640 --> 00:27:54.440]  住在皇宮裏面
[00:27:54.440 --> 00:27:58.240]  但是他再不是被重用的一位
[00:27:58.240 --> 00:28:01.200]  而且對當時的君王尼
[00:28:01.200 --> 00:28:05.440]  特別我們所說的白沙薩王
[00:28:05.440 --> 00:28:08.960]  白沙薩王根本和尼泊爾加尼沙皇沒有任何血緣關係
[00:28:08.960 --> 00:28:14.720]  他沒有需要去秉承任何的血統傳統
[00:28:16.080 --> 00:28:18.840]  他們是打回來的這個江山
[00:28:18.840 --> 00:28:22.720]  但以你在這個時候 他不明白
[00:28:22.720 --> 00:28:26.040]  所以在白沙薩王的第一年
[00:28:26.040 --> 00:28:29.000]  就給了他四隻獸的現象
[00:28:29.000 --> 00:28:33.960]  告訴但以利知道這個世界將會很殘酷的
[00:28:33.960 --> 00:28:39.480]  他不明白
[00:28:39.480 --> 00:28:42.920]  不過上帝告訴他 我必然插手
[00:28:42.920 --> 00:28:44.720]  我肯定你 我一定會插手
[00:28:44.720 --> 00:28:48.520]  不過不是現在
[00:28:48.520 --> 00:28:50.840]  但以利也很清楚知道
[00:28:50.840 --> 00:28:52.240]  上帝有個計劃
[00:28:52.240 --> 00:28:55.680]  要以色列民秘魯七十年這個歷史
[00:28:55.680 --> 00:29:01.120]  是透過耶利米先知所說的陳述
[00:29:01.120 --> 00:29:03.080]  未到七十年
[00:29:03.080 --> 00:29:05.400]  但以利知道還有一段時間
[00:29:05.400 --> 00:29:07.960]  怎麼撐下去
[00:29:07.960 --> 00:29:12.400]  弟兄姊妹 有時候不知道你會怎麼想
[00:29:12.400 --> 00:29:16.920]  這個世界真是越來越惡劣的
[00:29:16.920 --> 00:29:20.640]  真是怎麼撐下去呢?
[00:29:20.640 --> 00:29:23.800]  我們會不會就像這個年輕人那樣
[00:29:23.800 --> 00:29:28.040]  既然撐不了不如找方法自殺
[00:29:28.040 --> 00:29:30.720]  還是我們在這個時候再問上帝
[00:29:30.720 --> 00:29:32.400]  我應該怎樣在這個世界
[00:29:32.400 --> 00:29:35.400]  在這個時候做些什麼
[00:29:35.400 --> 00:29:39.800]  或者有些什麼我們需要處理的
[00:29:39.800 --> 00:29:44.120]  儲身在這個時間裏面
[00:29:44.120 --> 00:29:47.160]  所以就來到今天這段聖經
[00:29:47.160 --> 00:29:51.960]  那些獸已經亂七八糟 殘忍無度
[00:29:51.960 --> 00:29:53.280]  我們已經看到了
[00:29:53.280 --> 00:29:55.480]  其中一隻獸已經被打殘了
[00:29:55.480 --> 00:29:59.320]  最後那隻第四隻獸
[00:29:59.320 --> 00:30:00.200]  是說什麼呢?
[00:30:00.200 --> 00:30:00.880]  什麼政權呢?
[00:30:00.880 --> 00:30:01.480]  什麼王呢?
[00:30:01.480 --> 00:30:02.440]  我們不需要理
[00:30:02.440 --> 00:30:03.640]  總而言之那個已經打殘了
[00:30:03.640 --> 00:30:05.360]  還有三隻獸
[00:30:05.360 --> 00:30:10.280]  這三隻獸仍然是存在的
[00:30:10.280 --> 00:30:12.920]  但是他們已經無權
[00:30:12.920 --> 00:30:14.080]  上帝會奪回那個權
[00:30:14.080 --> 00:30:17.080]  交給那個真正上帝
[00:30:17.080 --> 00:30:23.600]  作為管治這個世界的王子
[00:30:23.600 --> 00:30:29.160]  這個觀念其實在聖經裏面是很清楚
[00:30:29.160 --> 00:30:34.960]  在耶穌基督的最後復活之後的陳述說了出來
[00:30:34.960 --> 00:30:36.520]  我讓我在這裏再講多一句
[00:30:36.520 --> 00:30:39.000]  因為上個星期我講到的時候
[00:30:39.000 --> 00:30:40.960]  趕不及了
[00:30:40.960 --> 00:30:45.640]  如果大家還記得耶穌在死後復活之後
[00:30:45.640 --> 00:30:47.560]  講了一番話
[00:30:47.560 --> 00:30:52.440]  那番話我們基督教經常說叫大使命的經文
[00:30:52.440 --> 00:30:55.160]  這段經文想講的是什麼呢?
[00:30:55.160 --> 00:30:56.160]  很多時候我們基督教就說
[00:30:56.160 --> 00:30:57.560]  哎呀 我們被差派了
[00:30:57.560 --> 00:30:58.920]  出去傳福音了
[00:30:58.920 --> 00:31:00.720]  要怎樣去做?
[00:31:00.720 --> 00:31:03.040]  去和上帝打一場仗
[00:31:03.040 --> 00:31:05.960]  沒錯 是的 這個是我們要做的事
[00:31:05.960 --> 00:31:09.880]  但是那個主旨不是在這裏
[00:31:09.880 --> 00:31:13.760]  大使命的主旨是落在耶穌基督的主權身上
[00:31:13.760 --> 00:31:18.120]  所以大使命的一開始第一句是什麼呢?
[00:31:18.120 --> 00:31:21.520]  耶穌進前來對他們說
[00:31:21.520 --> 00:31:25.800]  天上地下所有的權柄都賜給我了
[00:31:25.800 --> 00:31:30.480]  這裏是講上帝怎樣將主權交回給他的兒子
[00:31:30.480 --> 00:31:32.560]  耶穌基督的事情
[00:31:32.560 --> 00:31:35.600]  在《但義理書》裏面同樣講這個觀念
[00:31:35.600 --> 00:31:38.040]  上帝會將主權交回給
[00:31:38.040 --> 00:31:41.280]  那個是降服在上帝的子民的身上
[00:31:41.280 --> 00:31:42.440]  在那個年代裏面
[00:31:42.440 --> 00:31:44.280]  但義理你活在這個時間
[00:31:44.280 --> 00:31:46.360]  你就應該走在這條道路
[00:31:46.360 --> 00:31:49.040]  打壓上帝給你的權柄和能力
[00:31:49.040 --> 00:31:52.960]  你在這個時代裏面去作上帝的見證
[00:31:52.960 --> 00:31:55.000]  這個是主旨
[00:31:55.000 --> 00:31:56.800]  不是拿著大使命出來
[00:31:56.800 --> 00:31:58.680]  扔掉然後逼人傳福音
[00:31:58.680 --> 00:31:59.800]  然後叫人奉獻
[00:31:59.800 --> 00:32:01.680]  然後叫人去做聖供
[00:32:01.680 --> 00:32:04.200]  No! It's not about that!
[00:32:04.200 --> 00:32:05.040]  為什麼會講英文?
[00:32:05.040 --> 00:32:06.120]  不知道為什麼
[00:32:06.120 --> 00:32:09.760]  Anyway 弟兄姊妹
[00:32:09.760 --> 00:32:12.360]  來到這段聖經的時候
[00:32:12.360 --> 00:32:19.720]  但義理進入到白沙薩王的第三年就職的時間
[00:32:19.720 --> 00:32:21.600]  從第一節到第四節裏面
[00:32:21.600 --> 00:32:22.720]  我們會發覺到
[00:32:22.720 --> 00:32:25.480]  但義理更加從這個意象裏面
[00:32:25.480 --> 00:32:29.280]  發覺到一個解讀不了的動盪
[00:32:29.280 --> 00:32:34.880]  Uncomprehensible instability
[00:32:34.880 --> 00:32:37.240]  一個你完全不能夠明白
[00:32:37.240 --> 00:32:42.440]  為什麼如此亂的情況
[00:32:42.440 --> 00:32:46.000]  好像今天這個世界一樣
[00:32:46.000 --> 00:32:50.200]  突然之間國家談好之後又說和平
[00:32:50.200 --> 00:32:53.520]  轉頭又打架
[00:32:53.520 --> 00:32:56.640]  不是打架 打仗
[00:32:56.640 --> 00:32:58.760]  我們看見這個世界
[00:32:58.760 --> 00:33:00.760]  好像又有和平
[00:33:00.760 --> 00:33:05.840]  轉頭又變成一個動盪不安的世界
[00:33:05.840 --> 00:33:08.320]  最可怕的是
[00:33:08.320 --> 00:33:10.400]  一個動盪不安的世界
[00:33:10.400 --> 00:33:15.160]  成為今天的世界裏面很多人認為正常
[00:33:15.160 --> 00:33:19.000]  你使得動盪得不到利益
[00:33:19.000 --> 00:33:20.600]  我喜歡就禁你什麼
[00:33:20.600 --> 00:33:23.600]  我喜歡就禁你什麼
[00:33:23.600 --> 00:33:25.560]  使得你全世界雞犬不寧
[00:33:25.560 --> 00:33:28.440]  越搞到這個世界雞犬不寧的時候
[00:33:28.440 --> 00:33:29.880]  就越開心
[00:33:29.880 --> 00:33:31.040]  你有沒有聽過
[00:33:31.040 --> 00:33:35.120]  很多人走去日本旅行
[00:33:35.120 --> 00:33:38.680]  去到日本旅行怎樣?
[00:33:38.680 --> 00:33:40.400]  不是按照日本的文化
[00:33:40.400 --> 00:33:43.520]  去認識日本的文化而去旅行
[00:33:43.520 --> 00:33:45.120]  是要將自己的國家的東西
[00:33:45.120 --> 00:33:47.400]  拿去另外一個國家裏面
[00:33:47.400 --> 00:33:51.120]  來宣揚 搞亂你
[00:33:51.120 --> 00:33:55.840]  譬如我剛剛今早聽過一個例子
[00:33:55.840 --> 00:34:01.440]  有沒有人試過去浸溫泉?
[00:34:01.440 --> 00:34:03.440]  浸溫泉之後怎樣?
[00:34:03.440 --> 00:34:06.800]  要洗澡才去浸溫泉
[00:34:06.800 --> 00:34:12.040]  人為了博求流量在上網
[00:34:12.040 --> 00:34:14.520]  於是走到溫泉裏面
[00:34:14.520 --> 00:34:16.840]  不洗澡就走下去
[00:34:16.840 --> 00:34:17.880]  這樣都不止
[00:34:17.880 --> 00:34:19.720]  人家說你不可以這樣
[00:34:19.720 --> 00:34:21.080]  他不高興
[00:34:21.080 --> 00:34:24.760]  拿兩瓶沐浴露倒在溫泉裏面
[00:34:24.760 --> 00:34:26.600]  大家都不用浸溫泉
[00:34:26.600 --> 00:34:27.840]  這是什麼態度?
[00:34:27.840 --> 00:34:30.360]  這個世界很畸形
[00:34:30.360 --> 00:34:32.600]  但以你預計畸形的世界更多
[00:34:32.600 --> 00:34:34.880]  我們現在不是講時事
[00:34:34.880 --> 00:34:37.000]  我們現在最主要講的是聖經
[00:34:37.000 --> 00:34:40.160]  但以你在這四節裏面發生什麼事
[00:34:40.160 --> 00:34:42.440]  他說在白沙薩王第三年
[00:34:42.440 --> 00:34:44.160]  白沙薩王的第三年
[00:34:44.160 --> 00:34:46.920]  應該是主前的551年
[00:34:46.920 --> 00:34:49.440]  或者554年的時間
[00:34:49.440 --> 00:34:55.200]  這個視乎歷史上記載年份的出入
[00:34:55.200 --> 00:34:57.000]  在第三年的時候
[00:34:57.000 --> 00:35:02.480]  他見到另一個異象來到達爾尼的身上
[00:35:02.480 --> 00:35:08.000]  這一段的聖經好像一個開場白
[00:35:08.000 --> 00:35:09.480]  告訴我
[00:35:09.480 --> 00:35:12.600]  達爾尼見完先前的異象之後
[00:35:12.600 --> 00:35:17.280]  現在又來見到另一連串的異象
[00:35:17.280 --> 00:35:21.440]  這次的異象就將達爾尼帶到一個城市
[00:35:21.440 --> 00:35:23.600]  叫做書山城
[00:35:23.600 --> 00:35:27.320]  書山城是位於以南的地區
[00:35:27.320 --> 00:35:34.080]  這個也是新巴比倫帝國的版圖的一部分
[00:35:34.080 --> 00:35:39.960]  雖然我們知道當時巴比倫為了方便他們的管治
[00:35:39.960 --> 00:35:44.400]  去善用了每一個不同地區的民族
[00:35:44.400 --> 00:35:46.240]  或者地方的王
[00:35:46.240 --> 00:35:49.320]  來幫助他們管治
[00:35:49.320 --> 00:35:52.040]  好像巴勒斯坦後來的管治
[00:35:52.040 --> 00:35:55.040]  為什麼會有一個希臘王類似這樣的情況
[00:35:55.040 --> 00:36:00.040]  是委派一個王在那裡去幫他們管治
[00:36:00.040 --> 00:36:04.800]  但是書山城卻是當時以南的省府
[00:36:04.800 --> 00:36:07.680]  一個很漂亮的城市
[00:36:07.680 --> 00:36:10.080]  是專門給一些君王
[00:36:10.080 --> 00:36:15.480]  特別是以南的政權在那裡享受的地方
[00:36:15.480 --> 00:36:17.160]  為什麼我們會知道
[00:36:17.160 --> 00:36:19.560]  因為達爾尼說在那個異象當中
[00:36:19.560 --> 00:36:26.560]  他甚至知道自己是在這個烏來河邊
[00:36:26.560 --> 00:36:30.080]  首先這裡有幾個東西先提醒大家
[00:36:30.080 --> 00:36:32.360]  《和合本》的上面第二節說
[00:36:32.360 --> 00:36:35.360]  我以為 這個以為這兩個字是沒有的
[00:36:35.360 --> 00:36:37.800]  是翻譯那個人自己加上去
[00:36:37.800 --> 00:36:40.400]  所以有點點點點點在裡面的
[00:36:40.400 --> 00:36:42.480]  原文沒有的這兩個字
[00:36:42.480 --> 00:36:46.560]  不是以為 但是你自己看到的是
[00:36:46.560 --> 00:36:51.480]  身處在以南省的書山城裡面
[00:36:51.480 --> 00:36:53.760]  看到在這個烏來河邊
[00:36:53.760 --> 00:36:55.760]  烏來河是什麼河啊?
[00:36:55.760 --> 00:36:58.760]  不出名的 我好像沒聽過
[00:36:58.760 --> 00:37:04.400]  這條河就是當時為了大家那些王室
[00:37:04.400 --> 00:37:07.520]  可以享受度假的地方
[00:37:07.520 --> 00:37:12.880]  為它在這個城裡面突建一條運河
[00:37:12.880 --> 00:37:15.200]  人工河畔
[00:37:15.200 --> 00:37:21.400]  來製造成一個好像樂園公園的設計
[00:37:21.400 --> 00:37:23.400]  這些情況很普遍的
[00:37:23.400 --> 00:37:26.000]  就算我們比如中華文化裡面
[00:37:26.000 --> 00:37:28.000]  很多君王都是這樣的
[00:37:28.000 --> 00:37:30.800]  建一個城 然後弄一條運河在裡面
[00:37:30.800 --> 00:37:33.800]  划一划艇 其實很多的
[00:37:33.800 --> 00:37:36.200]  這個世界很多這樣的情況的
[00:37:36.200 --> 00:37:37.640]  不用說得遠了
[00:37:37.640 --> 00:37:40.320]  我們就說最近南邊的國家
[00:37:40.320 --> 00:37:42.640]  華盛頓的首府
[00:37:42.640 --> 00:37:46.800]  都在華盛頓省府中間
[00:37:46.800 --> 00:37:49.520]  故意建一條運河
[00:37:49.520 --> 00:37:53.760]  其實不是運河 其實是一條
[00:37:53.760 --> 00:37:56.760]  我叫做一個Fountain
[00:37:56.760 --> 00:38:00.080]  但是很長的 叫做The Mall
[00:38:00.080 --> 00:38:01.880]  給他們享受
[00:38:01.880 --> 00:38:05.360]  但以你在這個時候看到一個這樣的異象
[00:38:05.360 --> 00:38:07.800]  他舉目觀看
[00:38:07.800 --> 00:38:09.160]  《愚民聖經》在這裡說
[00:38:09.160 --> 00:38:12.480]  舉目觀看 突然間有一種很詫異的感覺
[00:38:12.480 --> 00:38:15.320]  Hine這個字眼一出來
[00:38:15.320 --> 00:38:18.920]  看天一望 或者往前一望
[00:38:18.920 --> 00:38:23.640]  他看到有雙角的宮綿羊站在河邊
[00:38:23.640 --> 00:38:26.440]  好了 我在這裡先停一停
[00:38:26.440 --> 00:38:27.560]  講清楚給大家聽
[00:38:27.560 --> 00:38:29.240]  這裡總共有兩隻羊
[00:38:29.240 --> 00:38:31.760]  這兩隻羊在這段聖經裡面
[00:38:31.760 --> 00:38:33.800]  第一隻是宮綿羊
[00:38:33.800 --> 00:38:36.280]  第二隻是宮山羊
[00:38:36.280 --> 00:38:37.400]  兩隻
[00:38:37.400 --> 00:38:38.960]  我們先搞清楚
[00:38:38.960 --> 00:38:41.640]  因為不是說說綿羊山羊 亂七八糟
[00:38:41.640 --> 00:38:45.760]  第一隻 綿羊
[00:38:45.760 --> 00:38:49.840]  竟然有一隻綿羊站在河邊裡面
[00:38:49.840 --> 00:38:51.680]  這隻綿羊有兩隻角
[00:38:51.680 --> 00:38:54.600]  但這兩隻角很有趣的
[00:38:54.600 --> 00:39:00.920]  雖然這兩隻角都是長得非常之高大
[00:39:00.920 --> 00:39:04.200]  但是這兩隻角卻是有些不同的
[00:39:04.200 --> 00:39:06.120]  有一隻角高過另一隻角
[00:39:06.120 --> 00:39:07.520]  哪一隻高過哪一隻
[00:39:07.520 --> 00:39:11.760]  原來那隻長在後面的角
[00:39:11.760 --> 00:39:13.480]  高過前面的角
[00:39:13.480 --> 00:39:15.320]  我們就想問一下
[00:39:15.320 --> 00:39:17.200]  羊是這樣的嗎?
[00:39:17.200 --> 00:39:19.120]  羊的角不是長在兩邊的嗎?
[00:39:19.120 --> 00:39:22.280]  在頭頂兩邊撐出來的嗎?
[00:39:22.280 --> 00:39:27.080]  為什麼它長得好像犀牛一樣?
[00:39:27.080 --> 00:39:28.080]  知道什麼是犀牛嗎?
[00:39:28.080 --> 00:39:29.920]  有沒有見過?
[00:39:29.920 --> 00:39:32.280]  不見過就上網看看吧
[00:39:32.280 --> 00:39:34.640]  再不是想看一隻實物
[00:39:34.640 --> 00:39:37.880]  我們多倫多動物園吧
[00:39:37.880 --> 00:39:39.960]  為什麼一前一後的呢?
[00:39:39.960 --> 00:39:41.560]  犀牛的角是怎樣的?
[00:39:41.560 --> 00:39:44.920]  犀牛的角是前面的角大過後面的角
[00:39:44.920 --> 00:39:46.560]  它是反過來的
[00:39:46.560 --> 00:39:51.160]  後面的角長過前面的角
[00:39:51.160 --> 00:39:54.040]  然後它說見到這隻公綿羊是怎樣的?
[00:39:54.040 --> 00:39:57.200]  往西往北往南抵觸
[00:39:57.200 --> 00:40:04.680]  這個行動就是說它向著西、北、南來抗戰
[00:40:04.680 --> 00:40:06.080]  這樣你就會容易明白了
[00:40:06.080 --> 00:40:11.360]  因為書山城就在這個
[00:40:11.360 --> 00:40:13.600]  我叫米索不達米亞平原
[00:40:13.600 --> 00:40:16.200]  就是兩條的運河
[00:40:16.200 --> 00:40:20.400]  Tirus和Euphorus
[00:40:20.400 --> 00:40:24.720]  中文一個叫幼發拉底河
[00:40:24.720 --> 00:40:28.680]  Tirus我不記得中文叫什麼了
[00:40:28.680 --> 00:40:36.040]  屬於巴比倫國的最東的地區
[00:40:36.040 --> 00:40:39.480]  所以這隻公綿羊的行為
[00:40:39.480 --> 00:40:44.720]  就在形容被向西向北向南去抗戰
[00:40:44.720 --> 00:40:46.200]  這個很明白了
[00:40:46.200 --> 00:40:51.160]  如果這隻公綿羊是指到巴比倫的
[00:40:51.160 --> 00:40:52.920]  如果而已
[00:40:52.920 --> 00:40:55.480]  就很順理成章的告訴我們
[00:40:55.480 --> 00:40:58.840]  為什麼巴比倫的尼泊爾和尼沙旺
[00:40:58.840 --> 00:41:01.280]  向著甚至耶路撒冷發展
[00:41:01.280 --> 00:41:04.720]  因為那個屬於西南的地方
[00:41:04.720 --> 00:41:08.480]  甚至去到埃及
[00:41:08.480 --> 00:41:09.720]  不過我不是這樣說
[00:41:09.720 --> 00:41:12.120]  聖經沒有這樣說
[00:41:12.120 --> 00:41:15.560]  也不是這樣說
[00:41:15.560 --> 00:41:16.520]  然後怎樣?
[00:41:16.520 --> 00:41:19.280]  它向著那些獸去攻擊
[00:41:19.280 --> 00:41:20.000]  什麼獸?
[00:41:20.000 --> 00:41:23.000]  先前說那四隻獸 死了一隻
[00:41:23.000 --> 00:41:24.280]  現在還有三隻
[00:41:24.280 --> 00:41:26.840]  它就向著那些無權無力的
[00:41:26.840 --> 00:41:28.960]  另外那三隻獸
[00:41:28.960 --> 00:41:32.720]  像一隻豹 像一隻熊那種
[00:41:32.720 --> 00:41:36.080]  然後就將它們全部打垮
[00:41:36.080 --> 00:41:39.040]  使它們全部站立不住
[00:41:39.040 --> 00:41:48.160]  有沒有能救它們脫離這隻公綿羊的手?
[00:41:48.160 --> 00:41:50.640]  即是這隻公綿羊很厲害
[00:41:50.640 --> 00:41:56.880]  先前那麼殘忍的獸都被你處理了
[00:41:56.880 --> 00:41:58.640]  這個是上帝的做法
[00:41:58.640 --> 00:42:01.200]  容許它的出現
[00:42:01.200 --> 00:42:06.560]  但是請留意聖經這裡記載
[00:42:06.560 --> 00:42:10.080]  這隻公綿羊的行為是
[00:42:10.080 --> 00:42:15.360]  「任依而行 自高自大」
[00:42:15.360 --> 00:42:22.120]  這八個字你最好highlight它
[00:42:22.120 --> 00:42:23.840]  畫一畫它
[00:42:23.840 --> 00:42:26.080]  因為這個字是經常出現的
[00:42:26.080 --> 00:42:28.080]  在第十一節又出現的
[00:42:28.080 --> 00:42:37.240]  接著在第十二節又出現的
