
[00:00:00.000 --> 00:00:03.440]  各位今天節目的朋友們 早安
[00:17:37.040 --> 00:17:38.720]  是一個牧師
[00:17:38.720 --> 00:17:42.400]  那麼終身沒有娶過
[00:17:42.400 --> 00:17:44.480]  所以單身一輩子
[00:17:44.480 --> 00:17:49.920]  但是她做所謂的海外留學生
[00:17:49.920 --> 00:17:53.280]  在台灣她做這些學生的工作
[00:17:53.280 --> 00:17:56.880]  所以常常是家裡面滿滿是人
[00:17:56.880 --> 00:18:01.280]  都是週末沒地方去過節過年沒地方去
[00:18:01.280 --> 00:18:03.720]  沒有飯吃的都跑到她家
[00:18:03.720 --> 00:18:06.520]  這些留學生都跑到她家
[00:18:06.520 --> 00:18:11.280]  她就照顧他們供他們吃供他們喝
[00:18:11.280 --> 00:18:14.320]  她說年紀大了以後
[00:18:14.320 --> 00:18:18.880]  常常這些留學回國的這些學生
[00:18:18.880 --> 00:18:21.840]  每次來台灣出差就來看她
[00:18:21.840 --> 00:18:23.440]  就送禮物給她
[00:18:23.440 --> 00:18:28.880]  那個家裡面車水馬龍人不斷的來
[00:18:28.880 --> 00:18:32.480]  說她過世的時候被神接走的時候
[00:18:32.480 --> 00:18:37.360]  那個追思禮拜好多人來看她
[00:18:37.360 --> 00:18:39.560]  她沒結婚沒有孩子
[00:18:39.560 --> 00:18:41.080]  但是沒有妻子
[00:18:41.080 --> 00:18:44.800]  她的兒女比有妻子的人更多
[00:18:44.800 --> 00:18:46.480]  是的感謝神讚美神
[00:18:46.480 --> 00:18:50.960]  所以雖然我們的土地可能是荒涼的
[00:18:50.960 --> 00:18:54.080]  我們的家業可能是衰敗
[00:18:54.080 --> 00:18:56.120]  我們的產業不多的
[00:18:56.120 --> 00:18:58.280]  我們的孩子也不夠的
[00:18:58.280 --> 00:19:04.320]  但是神要讓我們再一次活出左右的人生
[00:19:04.320 --> 00:19:07.800]  祂要我們能夠信靠仰望祂
[00:19:07.800 --> 00:19:11.160]  我們的生命真的是要信靠仰望神
[00:19:11.160 --> 00:19:12.320]  Hallelujah
[00:19:12.320 --> 00:19:14.080]  是的您知道嗎
[00:19:14.080 --> 00:19:17.120]  聖經裡面最小的一個chapter
[00:19:17.120 --> 00:19:20.720]  最小的一章是哪一章
[00:19:20.720 --> 00:19:23.600]  七媽媽知道
[00:19:23.600 --> 00:19:28.760]  詩篇一百一十七章是最小的一章
[00:19:28.760 --> 00:19:30.720]  大概幾句話
[00:19:30.720 --> 00:19:36.920]  那麼聖經裡面最大的一個章是哪一章
[00:19:36.920 --> 00:19:40.000]  詩篇一百一十九叫做字母詩
[00:19:40.000 --> 00:19:42.080]  它是每一個字母一篇詩
[00:19:42.080 --> 00:19:44.000]  每一個字母一篇詩
[00:19:44.000 --> 00:19:46.960]  二十四個字母這是猶太字
[00:19:46.960 --> 00:19:51.920]  然後詩篇裡面最中間的一章是哪一章
[00:19:51.920 --> 00:19:53.760]  一百一十八
[00:19:53.760 --> 00:19:57.160]  那最中間的一節是哪一節
[00:19:57.160 --> 00:20:00.600]  一百一十八章的第八節
[00:20:00.600 --> 00:20:06.000]  第八節說仰賴耶和華強勢依賴人
[00:20:06.000 --> 00:20:09.880]  聖經最中間前面有五百九十四章
[00:20:09.880 --> 00:20:12.600]  後面有五百九十四章
[00:20:12.600 --> 00:20:15.840]  五九四加五九四一一八八
[00:20:15.840 --> 00:20:18.680]  一百一十八篇第八節
[00:20:18.680 --> 00:20:20.240]  Hallelujah
[00:20:20.240 --> 00:20:22.960]  仰賴耶和華強勢依賴人
[00:20:22.960 --> 00:20:25.600]  所以這是最重要的
[00:20:25.600 --> 00:20:27.920]  就是神要我們知道
[00:20:27.920 --> 00:20:30.320]  在耶利米蘇第十七章
[00:20:30.320 --> 00:20:33.680]  他說耶和華如此說
[00:20:33.680 --> 00:20:35.680]  倚靠人血肉的綁匕
[00:20:35.680 --> 00:20:38.880]  心中寧靜耶和華的那人有禍了
[00:20:38.880 --> 00:20:41.280]  因為他避向沙漠的肚鬆
[00:20:41.280 --> 00:20:42.360]  不見福樂來到
[00:20:42.360 --> 00:20:45.040]  卻要住曠野乾旱之處
[00:20:45.040 --> 00:20:48.160]  無人居住的簡地
[00:20:48.160 --> 00:20:51.040]  這是如果說我們自己靠人
[00:20:51.040 --> 00:20:53.000]  靠血肉的綁匕
[00:20:53.000 --> 00:20:55.440]  這是我們活出來的結果
[00:20:55.440 --> 00:20:59.120]  只要碰到困苦患難來的時候
[00:20:59.120 --> 00:21:02.240]  有的時候我講夫妻
[00:21:02.240 --> 00:21:06.040]  棒打鴛鴦就兩頭飛了
[00:21:06.040 --> 00:21:07.920]  我們一群人
[00:21:07.920 --> 00:21:09.200]  或者是做生意
[00:21:09.200 --> 00:21:12.760]  或者是成親絕對結黨
[00:21:12.760 --> 00:21:15.520]  樹倒就湖深山
[00:21:15.520 --> 00:21:18.560]  但是我們如果依靠的是人
[00:21:18.560 --> 00:21:19.600]  我們就結果不說
[00:21:19.600 --> 00:21:22.600]  但是跟著耶利米蘇
[00:21:22.600 --> 00:21:23.640]  依靠耶和華
[00:21:23.640 --> 00:21:27.000]  以耶和華為可靠的那人有福了
[00:21:27.000 --> 00:21:29.400]  因他避向樹栽於水邊
[00:21:29.400 --> 00:21:31.880]  在河邊扎根
[00:21:31.880 --> 00:21:34.080]  炎熱來到並不懼怕
[00:21:34.080 --> 00:21:36.440]  葉子仍必清脆
[00:21:36.440 --> 00:21:39.760]  在乾旱之年毫無掛慮
[00:21:39.760 --> 00:21:42.960]  而且結果不止
[00:21:42.960 --> 00:21:44.840]  感謝神 讚美神
[00:21:44.840 --> 00:21:45.880]  耶利米先知
[00:21:45.880 --> 00:21:48.200]  他講得清清楚楚
[00:21:48.200 --> 00:21:50.000]  我們要依靠的是神
[00:21:50.000 --> 00:21:52.240]  即使在炎熱的天氣
[00:21:52.240 --> 00:21:54.360]  神他會帶我們渡過
[00:21:54.360 --> 00:21:57.080]  我們像栽在溪水邊的樹
[00:21:57.080 --> 00:21:58.720]  是的
[00:21:58.720 --> 00:22:00.880]  我們就繼續地得到供應
[00:22:00.880 --> 00:22:03.240]  那溪水就是神的流
[00:22:03.240 --> 00:22:04.600]  神的聖靈
[00:22:04.600 --> 00:22:05.960]  我們要真是
[00:22:05.960 --> 00:22:08.360]  Dwell in him
[00:22:08.360 --> 00:22:11.120]  而讓這個聖靈Dwell in us
[00:22:11.120 --> 00:22:12.600]  住在我們裡面
[00:22:12.600 --> 00:22:14.720]  我們就即使是炎熱來到
[00:22:14.720 --> 00:22:17.160]  我們也不怕乾旱
[00:22:17.160 --> 00:22:19.440]  有一次我在 Healing Room Ministry
[00:22:19.440 --> 00:22:20.520]  我們禮拜四晚上
[00:22:20.520 --> 00:22:22.280]  禮拜六早上
[00:22:22.280 --> 00:22:24.880]  我們都是跟美國人一起
[00:22:24.880 --> 00:22:27.440]  為人家來一致禱告
[00:22:27.440 --> 00:22:29.520]  有一次我在這邊的時候
[00:22:29.520 --> 00:22:30.720]  我正好在讀到
[00:22:30.720 --> 00:22:33.280]  耶利米蘇十七章這邊
[00:22:33.280 --> 00:22:36.040]  讀到像樹栽於水旁
[00:22:36.040 --> 00:22:37.200]  在河邊扎根
[00:22:37.200 --> 00:22:39.600]  炎熱來到等等等等等等
[00:22:39.600 --> 00:22:40.520]  那幾個禮拜
[00:22:40.520 --> 00:22:43.720]  正好是最熱的那一個禮拜
[00:22:43.720 --> 00:22:46.240]  有一個姐妹一個胖姐妹來了
[00:22:46.240 --> 00:22:49.280]  那胖姐妹渾身是病
[00:22:49.280 --> 00:22:51.560]  你看她走進來你就知道
[00:22:51.560 --> 00:22:58.240]  住了一個推了一個Walker
[00:22:58.240 --> 00:23:01.080]  然後氣喘如牛
[00:23:01.080 --> 00:23:04.160]  然後汗流浹背
[00:23:04.160 --> 00:23:05.160]  然後進來
[00:23:05.160 --> 00:23:06.720]  你就感覺到她心臟病
[00:23:06.720 --> 00:23:08.120]  高血壓什麼什麼
[00:23:08.120 --> 00:23:10.320]  糖尿病全部都有
[00:23:10.320 --> 00:23:12.120]  那天氣又熱
[00:23:12.120 --> 00:23:14.840]  她叫我用一個毛巾給她鋪到頭上
[00:23:14.840 --> 00:23:15.800]  蓋在頭上
[00:23:15.800 --> 00:23:17.560]  她可能還在進行化療
[00:23:17.560 --> 00:23:19.800]  頭髮都掉光了
[00:23:19.800 --> 00:23:22.640]  然後我就練這首詩給她聽
[00:23:22.640 --> 00:23:25.400]  我說倚靠耶和華那人有福了
[00:23:25.400 --> 00:23:27.840]  她必像樹栽於水邊
[00:23:27.840 --> 00:23:29.000]  在河邊扎根
[00:23:29.000 --> 00:23:31.360]  炎熱來到並不懼怕
[00:23:31.360 --> 00:23:33.560]  葉子病人清脆
[00:23:33.560 --> 00:23:36.320]  在乾旱之年毫無掛慮
[00:23:36.320 --> 00:23:38.280]  而且結果不止
[00:23:38.280 --> 00:23:40.440]  一個禮拜後她跟我說
[00:23:40.440 --> 00:23:41.480]  她說牧師
[00:23:41.480 --> 00:23:44.720]  我這個禮拜就靠你這句話
[00:23:44.720 --> 00:23:46.480]  熱成這個樣子
[00:23:46.480 --> 00:23:48.400]  我就不停地
[00:23:48.400 --> 00:23:49.720]  熱得睡不著覺
[00:23:49.720 --> 00:23:52.760]  我就練這句話
[00:23:52.760 --> 00:23:54.760]  熱得受不了了
[00:23:54.760 --> 00:23:55.920]  許多人都走了
[00:23:55.920 --> 00:23:58.600]  那個禮拜聽說好多人都死了
[00:23:58.600 --> 00:24:00.200]  她說我就憑著這句話
[00:24:00.200 --> 00:24:02.040]  我度過了這個難關
[00:24:02.040 --> 00:24:03.400]  感謝神讚美神
[00:24:03.400 --> 00:24:05.360]  因為神的話是有能力的
[00:24:05.360 --> 00:24:07.560]  你願意活著左右的人生
[00:24:07.560 --> 00:24:12.400]  你第一步你要信靠仰賴耶和華
[00:24:12.400 --> 00:24:17.000]  第二你要禱告尋求耶和華
[00:24:17.000 --> 00:24:18.400]  所以你才可以活出一個
[00:24:18.400 --> 00:24:20.520]  更豐盛的生命
[00:24:20.520 --> 00:24:21.640]  有一個Live
[00:24:21.640 --> 00:24:22.960]  有一個Life
[00:24:22.960 --> 00:24:25.080]  有生命好活
[00:24:25.080 --> 00:24:26.200]  耶和華佛音十三世界
[00:24:26.200 --> 00:24:30.120]  它說到此來無非是偷竊殺害毀壞
[00:24:30.120 --> 00:24:33.360]  我來了是要叫揚德生命
[00:24:33.360 --> 00:24:35.800]  並且得得更豐盛
[00:24:35.800 --> 00:24:38.240]  or abundant life
[00:24:38.240 --> 00:24:40.360]  這是我們所希望的
[00:24:40.360 --> 00:24:42.520]  所以我們要禱告尋求
[00:24:42.520 --> 00:24:44.520]  因為耶律禮書第29章
[00:24:44.520 --> 00:24:46.640]  它跟著說耶和華說
[00:24:46.640 --> 00:24:48.560]  我知道我向你所懷的意念
[00:24:48.560 --> 00:24:50.520]  是賜平安的利益
[00:24:50.520 --> 00:24:52.320]  不是降災的意念
[00:24:52.320 --> 00:24:55.320]  是要叫你莫後有指望
[00:24:55.320 --> 00:24:56.760]  神
[00:24:56.760 --> 00:24:59.440]  祂給我們準備了這一切
[00:24:59.440 --> 00:25:01.280]  當我們去看神的創造
[00:25:01.280 --> 00:25:02.560]  我們就知道了
[00:25:02.560 --> 00:25:06.360]  祂創造了這所有的一切
[00:25:06.360 --> 00:25:08.520]  光體、水、空氣
[00:25:08.520 --> 00:25:11.800]  還有植物、動物等等
[00:25:11.800 --> 00:25:14.400]  然後祂再創造人
[00:25:14.400 --> 00:25:16.600]  這時候想起來
[00:25:16.600 --> 00:25:19.680]  我以前我女兒剛結婚的時候
[00:25:19.680 --> 00:25:22.680]  結婚了半年多一年
[00:25:22.680 --> 00:25:24.640]  忽然間有一天去她家
[00:25:24.640 --> 00:25:27.680]  發現她在油漆一間房間
[00:25:27.680 --> 00:25:30.480]  油漆呈粉紅色的
[00:25:30.480 --> 00:25:32.480]  然後看到有小床
[00:25:32.480 --> 00:25:33.360]  有
[00:25:33.360 --> 00:25:34.560]  我說難道你
[00:25:34.560 --> 00:25:36.600]  她說對啦懷孕了
[00:25:36.600 --> 00:25:39.080]  懷了我們的孫女Eden
[00:25:39.080 --> 00:25:39.840]  哎呀
[00:25:39.840 --> 00:25:42.240]  我們為我們自己的孩子
[00:25:42.240 --> 00:25:43.760]  祂要出生
[00:25:43.760 --> 00:25:45.680]  我們就先為祂準備好了
[00:25:45.680 --> 00:25:46.520]  不是嗎
[00:25:46.520 --> 00:25:48.600]  眾母親的都知道
[00:25:48.600 --> 00:25:51.000]  我們要迎接我們的孩子
[00:25:51.000 --> 00:25:53.080]  但是我們的神
[00:25:53.080 --> 00:25:54.080]  祂創造我們
[00:25:54.080 --> 00:25:56.200]  祂不也是這樣子嗎
[00:25:56.200 --> 00:26:00.040]  所以祂給我們一個豐富的人生
[00:26:00.040 --> 00:26:01.440]  我講不好聽的
[00:26:01.440 --> 00:26:02.560]  這個世界如果說
[00:26:02.560 --> 00:26:04.800]  你說這個世界不美好
[00:26:04.800 --> 00:26:07.240]  誰弄成的
[00:26:07.240 --> 00:26:09.120]  我們自己搞的
[00:26:09.120 --> 00:26:12.280]  原本是一個美好的世界
[00:26:12.280 --> 00:26:13.520]  又搞了塑膠
[00:26:13.520 --> 00:26:15.160]  又搞了什麼玩意
[00:26:15.160 --> 00:26:16.880]  又搞了核子彈
[00:26:16.880 --> 00:26:19.360]  又搞了什麼什麼
[00:26:19.360 --> 00:26:21.160]  這世界整個搞亂了
[00:26:21.160 --> 00:26:22.280]  搞砸了
[00:26:22.280 --> 00:26:24.000]  到時候人口爆炸了
[00:26:24.000 --> 00:26:26.120]  又你爭我奪你搶的
[00:26:26.120 --> 00:26:29.120]  又算計來打來殺去
[00:26:29.120 --> 00:26:32.080]  這不是神創造的意識
[00:26:32.080 --> 00:26:34.320]  但是神現在還容許
[00:26:34.320 --> 00:26:36.560]  再透過撒旦魔鬼的繳獲
[00:26:36.560 --> 00:26:39.640]  這世界上變得如此的不美好
[00:26:39.640 --> 00:26:42.520]  但是我勸覺得
[00:26:42.520 --> 00:26:45.160]  在這不和諧中有和諧
[00:26:45.160 --> 00:26:46.880]  好在還有神在
[00:26:46.880 --> 00:26:49.200]  在這不健康中有健康
[00:26:49.200 --> 00:26:50.880]  好在還有神在
[00:26:50.880 --> 00:26:53.480]  在這個不完美的世界上
[00:26:53.480 --> 00:26:54.720]  還有不完美
[00:26:54.720 --> 00:26:56.560]  還有缺陷的美
[00:26:56.560 --> 00:27:00.840]  因為好在還有神在
[00:27:00.840 --> 00:27:04.640]  有一天他要來收拾這一切
[00:27:04.640 --> 00:27:06.920]  讓我們拭目以待
[00:27:06.920 --> 00:27:09.640]  在兩千年前
[00:27:09.640 --> 00:27:12.680]  大使徒彼得就說
[00:27:12.680 --> 00:27:14.080]  萬物的絕跡近了
[00:27:14.080 --> 00:27:15.920]  所以你們應當悔改
[00:27:15.920 --> 00:27:18.680]  你們應當要信靠耶和華
[00:27:18.680 --> 00:27:20.560]  這是兩千年前說的
[00:27:20.560 --> 00:27:22.560]  現在不是更近了嗎
[00:27:22.560 --> 00:27:24.760]  所以讓我們真的是
[00:27:24.760 --> 00:27:27.640]  禱告尋求神
[00:27:27.640 --> 00:27:31.320]  因為他要賜給我們的事
[00:27:31.320 --> 00:27:32.920]  叫我們得生命
[00:27:32.920 --> 00:27:35.320]  並且得得更豐盛
[00:27:35.320 --> 00:27:36.160]  是的
[00:27:36.160 --> 00:27:38.000]  他說我向你們所懷的意念
[00:27:38.000 --> 00:27:39.440]  是吃平安的意念
[00:27:39.440 --> 00:27:41.240]  不是降災禍的意念
[00:27:41.240 --> 00:27:44.040]  要叫你們落後有指望
[00:27:44.040 --> 00:27:45.320]  所以他接著說
[00:27:45.320 --> 00:27:46.920]  你們呼求我
[00:27:46.920 --> 00:27:47.600]  禱告我
[00:27:47.600 --> 00:27:49.400]  我就應允你們
[00:27:49.400 --> 00:27:50.600]  You call out to me
[00:27:50.600 --> 00:27:52.000]  You pray to me
[00:27:52.000 --> 00:27:54.680]  I will answer you
[00:27:54.680 --> 00:27:56.320]  哦 你向他禱告
[00:27:56.320 --> 00:27:57.640]  你向他求
[00:27:57.640 --> 00:28:00.840]  哦 禮拜二
[00:28:00.840 --> 00:28:02.240]  再兩天
[00:28:02.240 --> 00:28:04.840]  我們這個建築叫Closing
[00:28:04.840 --> 00:28:06.640]  哈雷雷 詹姆森
[00:28:06.640 --> 00:28:08.400]  哦 我那個時候
[00:28:08.400 --> 00:28:10.480]  我們申請貸款
[00:28:10.480 --> 00:28:11.720]  其實這個事情上
[00:28:11.720 --> 00:28:13.040]  我沒有做很多事情
[00:28:13.040 --> 00:28:16.520]  我唯一所做的是禱告
[00:28:16.520 --> 00:28:18.560]  哦 這個像這個
[00:28:18.560 --> 00:28:20.760]  像這個威爾斯法哥申請
[00:28:20.760 --> 00:28:22.800]  No 不准
[00:28:22.800 --> 00:28:25.560]  像BOA Bank of America不准
[00:28:25.560 --> 00:28:27.280]  像那個不准
[00:28:27.280 --> 00:28:29.200]  哇 我說怎麼辦呢
[00:28:29.200 --> 00:28:31.000]  我說我要來禁止禱告
[00:28:31.000 --> 00:28:33.480]  那個禮拜我記得很清楚
[00:28:33.480 --> 00:28:35.480]  我一個人跑來這邊
[00:28:35.480 --> 00:28:39.040]  我就開始不吃中飯
[00:28:39.040 --> 00:28:40.200]  我就在這邊一天
[00:28:40.200 --> 00:28:42.440]  在這邊不停的禱告
[00:28:42.440 --> 00:28:43.760]  哇 禱告不下去
[00:28:43.760 --> 00:28:45.400]  就方圓禱告
[00:28:45.400 --> 00:28:46.960]  然後開著音樂
[00:28:46.960 --> 00:28:49.240]  開著這個聖樂在背景
[00:28:49.240 --> 00:28:51.600]  我就一個禮拜在這裡面
[00:28:51.600 --> 00:28:53.960]  浸泡在聖靈的同在之中
[00:28:53.960 --> 00:28:56.760]  用禱告 用讚美 用崇拜
[00:28:56.760 --> 00:28:58.840]  來向神來呼求
[00:28:58.840 --> 00:29:00.400]  他聽了
[00:29:00.400 --> 00:29:01.880]  他就因應了
[00:29:01.880 --> 00:29:04.840]  跟著這個Four Square
[00:29:04.840 --> 00:29:05.800]  這個賣方就說
[00:29:05.800 --> 00:29:09.000]  好啦 我們教會貸款給你們啦
[00:29:09.000 --> 00:29:09.960]  哈雷雷啊
[00:29:09.960 --> 00:29:12.640]  哦 就開始一路來
[00:29:12.640 --> 00:29:14.720]  禮拜二叫Closing
[00:29:14.720 --> 00:29:16.600]  哈雷雷 詹姆森
[00:29:16.600 --> 00:29:17.720]  我到現在為止
[00:29:17.720 --> 00:29:19.920]  錢怎麼來了我都不知道
[00:29:19.920 --> 00:29:23.000]  哈雷雷啊
[00:29:23.000 --> 00:29:24.080]  哎呀
[00:29:24.080 --> 00:29:25.240]  真的是我們的神
[00:29:25.240 --> 00:29:26.720]  真是你呼求禱告
[00:29:26.720 --> 00:29:28.200]  祂就因應你
[00:29:28.200 --> 00:29:29.200]  跟著祂說
[00:29:29.200 --> 00:29:30.240]  你們尋求我
[00:29:30.240 --> 00:29:32.160]  若專心尋求我
[00:29:32.160 --> 00:29:34.920]  就必尋見
[00:29:34.920 --> 00:29:38.520]  Seek me and you will find me
[00:29:38.520 --> 00:29:39.600]  你尋求我
[00:29:39.600 --> 00:29:41.080]  你就會找到我
[00:29:41.080 --> 00:29:42.440]  哈雷雷雅
[00:29:42.440 --> 00:29:44.080]  有人說
[00:29:44.080 --> 00:29:45.720]  經上面說
[00:29:45.720 --> 00:29:47.520]  你呼求我就因應
[00:29:47.520 --> 00:29:49.080]  你尋求就必尋見
[00:29:49.080 --> 00:29:51.840]  你叩門我就為你開門
[00:29:51.840 --> 00:29:54.000]  哦 就有人說這幾句話呢
[00:29:54.000 --> 00:29:56.280]  他的意思是說
[00:29:56.280 --> 00:29:59.160]  你向神尋找
[00:29:59.160 --> 00:30:00.080]  你向神呼求
[00:30:00.080 --> 00:30:02.440]  祂就指示你那個門
[00:30:02.440 --> 00:30:03.600]  然後你叩這個門
[00:30:03.600 --> 00:30:06.120]  門就一開了
[00:30:06.120 --> 00:30:07.280]  一看
[00:30:07.280 --> 00:30:10.040]  一條崎嶇難行的道路
[00:30:10.040 --> 00:30:10.720]  哈哈
[00:30:10.720 --> 00:30:12.240]  你走上去吧
[00:30:12.240 --> 00:30:14.800]  這是神為你預備的
[00:30:14.800 --> 00:30:16.320]  放心
[00:30:16.320 --> 00:30:18.600]  即使是困苦患難
[00:30:18.600 --> 00:30:20.640]  甚至於保羅說
[00:30:20.640 --> 00:30:21.800]  門外沒有祝福
[00:30:21.800 --> 00:30:24.480]  但是門前福有罪孽
[00:30:24.480 --> 00:30:25.760]  福有罪惡
[00:30:25.760 --> 00:30:27.920]  福有困苦患難
[00:30:27.920 --> 00:30:30.000]  捆綁
[00:30:30.000 --> 00:30:30.960]  哈雷雷雅
[00:30:30.960 --> 00:30:33.280]  神叫保羅說
[00:30:33.280 --> 00:30:35.160]  你要去耶路撒冷
[00:30:35.160 --> 00:30:36.880]  你要去羅馬
[00:30:36.880 --> 00:30:39.520]  你要去幫我把福音傳去
[00:30:39.520 --> 00:30:41.000]  哦 雅加布先知說
[00:30:41.000 --> 00:30:43.280]  哎 我有一個意向
[00:30:43.280 --> 00:30:44.280]  說
[00:30:44.280 --> 00:30:45.920]  你被捆綁
[00:30:45.920 --> 00:30:48.280]  被拉到羅馬去
[00:30:48.280 --> 00:30:49.320]  哦 保羅說
[00:30:49.320 --> 00:30:50.920]  It's OK
[00:30:50.920 --> 00:30:52.840]  如果這是神的意思
[00:30:52.840 --> 00:30:54.760]  我就勇往直前
[00:30:54.760 --> 00:30:55.840]  我拼命禱告
[00:30:55.840 --> 00:30:57.680]  我就敢死順從
[00:30:57.680 --> 00:30:58.480]  哈雷雷雅
[00:30:58.480 --> 00:31:00.400]  所以
[00:31:00.400 --> 00:31:01.120]  跟你旁邊說
[00:31:01.120 --> 00:31:03.960]  我們要禱告尋求神
[00:31:03.960 --> 00:31:05.400]  哈雷雷雅讚美神
[00:31:05.400 --> 00:31:09.360]  你就必定會得到祂的
[00:31:09.360 --> 00:31:10.360]  好的
[00:31:10.360 --> 00:31:13.600]  所以我們要有非凡的使命
[00:31:13.600 --> 00:31:16.720]  還有卓越的人生
[00:31:16.720 --> 00:31:18.600]  哦 這個卓越的人生
[00:31:18.600 --> 00:31:21.000]  就是說我們要一個mission
[00:31:21.000 --> 00:31:22.040]  哈雷雷雅
[00:31:22.040 --> 00:31:25.520]  以賽亞書第54章
[00:31:25.520 --> 00:31:27.360]  他掀起說
[00:31:27.360 --> 00:31:29.680]  哦 你這不懷孕不生養的要歌唱
[00:31:29.680 --> 00:31:33.000]  你這未曾經過慘難的要發聲歌唱
[00:31:33.000 --> 00:31:34.600]  揚聲歡呼
[00:31:34.600 --> 00:31:36.000]  因為沒有丈夫的
[00:31:36.000 --> 00:31:38.480]  比有丈夫的兒女更多
[00:31:38.480 --> 00:31:39.400]  跟著他說
[00:31:39.400 --> 00:31:41.280]  要擴張你丈母之弟
[00:31:41.280 --> 00:31:43.280]  張大你舉手的慢子
[00:31:43.280 --> 00:31:44.360]  要不要限制
[00:31:44.360 --> 00:31:45.560]  要放長你的繩子
[00:31:45.560 --> 00:31:47.520]  要兼顧你的爵子
[00:31:47.520 --> 00:31:49.000]  四樣東西
[00:31:49.000 --> 00:31:49.920]  哈雷雅
[00:31:49.920 --> 00:31:52.040]  這是神應許我們的
[00:31:52.040 --> 00:31:56.720]  如果你願意經過了這個困苦患難
[00:31:56.720 --> 00:31:58.560]  經過了不生產
[00:31:58.560 --> 00:32:01.920]  不生產是沒有社會地位
[00:32:01.920 --> 00:32:05.160]  在以前如果婦人不生產
[00:32:05.160 --> 00:32:08.680]  就表示說她家沒有夠多的人
[00:32:08.680 --> 00:32:10.360]  能夠來做工的
[00:32:10.360 --> 00:32:12.280]  能夠來做田地的
[00:32:12.280 --> 00:32:14.640]  所以她的經濟力量就薄弱
[00:32:14.640 --> 00:32:16.600]  甚至於容易被人欺負了
[00:32:16.600 --> 00:32:17.600]  甚至於沒有地位
[00:32:17.600 --> 00:32:19.080]  甚至於受到羞辱
[00:32:19.080 --> 00:32:23.720]  但是你卻是兒女要比有的人還要多
[00:32:23.720 --> 00:32:26.120]  因為有一個卓越的人生
[00:32:26.120 --> 00:32:27.400]  你有一個missing
[00:32:27.400 --> 00:32:30.200]  因為神要再一次
[00:32:30.200 --> 00:32:32.840]  要擴張你的丈母之弟
[00:32:32.840 --> 00:32:33.720]  這叫做
[00:32:33.720 --> 00:32:36.200]  它叫做enlarge
[00:32:36.200 --> 00:32:38.160]  要擴張你的丈母
[00:32:38.160 --> 00:32:40.280]  enlarge your tent
[00:32:40.280 --> 00:32:43.760]  我們打帳篷都知道
[00:32:43.760 --> 00:32:46.360]  如果買一個小的帳篷多少錢
[00:32:46.360 --> 00:32:49.320]  兩個人的小帳篷多少錢
[00:32:49.320 --> 00:32:51.080]  四十塊
[00:32:51.080 --> 00:32:53.000]  六個人大概要八十塊
[00:32:53.000 --> 00:32:55.080]  十個人還有living room
[00:32:55.080 --> 00:32:56.880]  family room
[00:32:56.880 --> 00:32:58.520]  要大概兩百塊
[00:32:58.520 --> 00:32:59.160]  是不是
[00:32:59.160 --> 00:33:00.360]  越大越貴
[00:33:00.360 --> 00:33:05.360]  哦 真是要enlarge your tent
[00:33:05.360 --> 00:33:08.160]  神要把你的丈母之弟張大
[00:33:08.160 --> 00:33:10.600]  你家現在如果是一千五百尺的
[00:33:10.600 --> 00:33:13.200]  神要給你兩千五百尺的
[00:33:13.200 --> 00:33:14.680]  你家如果是三千尺的
[00:33:14.680 --> 00:33:16.760]  神要給你五千尺的
[00:33:16.760 --> 00:33:20.400]  我們教會是三千四千尺
[00:33:20.400 --> 00:33:22.600]  將來神要給我們五千尺的
[00:33:22.600 --> 00:33:26.080]  後來我已經開始enlarge my tent
[00:33:26.080 --> 00:33:31.520]  哦 樓下沒有廁所怎麼辦呢
[00:33:31.520 --> 00:33:33.840]  從樓下從旁邊打出去四尺
[00:33:33.840 --> 00:33:36.000]  然後做個樓梯上來
[00:33:36.000 --> 00:33:37.400]  然後再轉到
[00:33:37.400 --> 00:33:38.880]  就從你們後面進來
[00:33:38.880 --> 00:33:40.000]  就可以進廁所了
[00:33:40.000 --> 00:33:40.760]  不是嗎
[00:33:40.760 --> 00:33:42.920]  還有一個門可以直接出去的
[00:33:42.920 --> 00:33:44.400]  hallelujah 丈母的神
[00:33:44.400 --> 00:33:45.880]  最簡單的方法
[00:33:45.880 --> 00:33:47.760]  而且像city去申請的時候
[00:33:47.760 --> 00:33:50.560]  city我們為了safety
[00:33:50.560 --> 00:33:51.720]  對不對
[00:33:51.720 --> 00:33:54.840]  長青可以吧
[00:33:54.840 --> 00:33:57.520]  哦 enlarge your mission
[00:33:57.520 --> 00:33:58.680]  你的丈母之弟
[00:33:58.680 --> 00:34:00.440]  神要幫助你
[00:34:00.440 --> 00:34:01.480]  你願意嗎
[00:34:01.480 --> 00:34:03.240]  當然了
[00:34:03.240 --> 00:34:05.400]  丈母之弟的
[00:34:05.400 --> 00:34:08.200]  你那個帳篷越大
[00:34:08.200 --> 00:34:09.360]  問題也越多
[00:34:09.360 --> 00:34:10.520]  你知道嗎
[00:34:10.520 --> 00:34:13.920]  你搭一個小帳篷蠻難搭的
[00:34:13.920 --> 00:34:16.680]  那搭一個大帳篷更難搭
[00:34:16.680 --> 00:34:17.880]  現在有種小帳篷
[00:34:17.880 --> 00:34:19.480]  我看到那真是方便搭
[00:34:19.480 --> 00:34:20.600]  你拿起來啊
