
[00:00:00.000 --> 00:00:02.720]  弟兄姊妹 早上好 平安
[00:16:13.800 --> 00:16:15.360]  放手
[00:16:15.360 --> 00:16:15.960]  這父親呢
[00:16:15.960 --> 00:16:16.640]  這慈父呢
[00:16:16.640 --> 00:16:18.560]  給我們看到他是一個怎麼樣呢
[00:16:18.560 --> 00:16:21.080]  知道一個孩子要成長
[00:16:21.080 --> 00:16:22.640]  是要放手
[00:16:22.640 --> 00:16:26.880]  甚至他要經歷過一些艱難的路
[00:16:26.880 --> 00:16:28.720]  也是要放手
[00:16:28.720 --> 00:16:31.400]  這纔是真正的讓孩子成長
[00:16:31.400 --> 00:16:32.240]  所以這父親呢
[00:16:32.240 --> 00:16:37.000]  他就把產業公平地分給了他們
[00:16:37.000 --> 00:16:39.840]  他是分給了他們
[00:16:39.840 --> 00:16:43.880]  那麼我們看這父親第三個特徵是什麼呢
[00:16:43.880 --> 00:16:47.080]  我們看到這父親的堅持
[00:16:47.080 --> 00:16:48.280]  聖經說
[00:16:48.280 --> 00:16:50.200]  相離還遠
[00:16:50.200 --> 00:16:53.200]  他父親看見
[00:16:53.200 --> 00:16:56.000]  我以前第一次讀到這段經文的時候
[00:16:56.000 --> 00:16:58.840]  我太被這段經文感動了
[00:16:58.840 --> 00:16:59.600]  因爲呢
[00:16:59.600 --> 00:17:01.080]  這段經文告訴我們呢
[00:17:01.080 --> 00:17:03.200]  這孩子已經離開了
[00:17:03.200 --> 00:17:04.560]  離開了
[00:17:04.560 --> 00:17:06.400]  去放蕩了
[00:17:06.400 --> 00:17:07.400]  離開了家裏了
[00:17:07.400 --> 00:17:08.880]  拿了產業走了
[00:17:08.880 --> 00:17:10.160]  但是這父親呢
[00:17:10.160 --> 00:17:12.800]  他其實是在等着他孩子回來
[00:17:12.800 --> 00:17:14.720]  而且聖經告訴我們呢
[00:17:14.720 --> 00:17:16.640]  很遠很遠的時候呢
[00:17:16.640 --> 00:17:19.280]  這父親已經看見這浪子了
[00:17:19.280 --> 00:17:20.640]  告訴我們什麼呢
[00:17:20.640 --> 00:17:21.560]  告訴我們
[00:17:21.560 --> 00:17:25.240]  這父親很可能是每天都在那邊等
[00:17:25.240 --> 00:17:26.240]  這父親呢
[00:17:26.240 --> 00:17:30.880]  他是有盼望跟有等候
[00:17:30.880 --> 00:17:33.360]  爲什麼會盼望跟等候呢
[00:17:33.360 --> 00:17:35.520]  因爲他堅持相信
[00:17:35.520 --> 00:17:39.560]  他堅持相信這個孩子會回到自己身邊
[00:17:39.560 --> 00:17:42.200]  這就是這樣的一個慈父
[00:17:42.200 --> 00:17:44.160]  我們的父神也是這樣的
[00:17:44.160 --> 00:17:45.760]  不管弟兄姐妹
[00:17:45.760 --> 00:17:47.600]  你因着什麼原因
[00:17:47.600 --> 00:17:49.520]  你的生命屬靈的光景
[00:17:49.520 --> 00:17:52.160]  掉到怎麼樣的一個景況
[00:17:52.160 --> 00:17:52.920]  你知道嗎
[00:17:52.920 --> 00:17:56.080]  天父還是等着你迴轉
[00:17:56.080 --> 00:17:58.360]  等着你回到他身邊
[00:17:58.360 --> 00:18:00.800]  他先看到你
[00:18:00.800 --> 00:18:02.240]  當你迴轉的時候
[00:18:02.240 --> 00:18:05.040]  這是父親的堅持
[00:18:05.040 --> 00:18:06.680]  第四方面是什麼呢
[00:18:06.680 --> 00:18:10.280]  我們看到慈父的寬恕
[00:18:10.280 --> 00:18:11.880]  第二十節告訴我們
[00:18:11.880 --> 00:18:15.600]  他父親看見就動了慈心
[00:18:15.600 --> 00:18:17.640]  跑去抱着他的景象
[00:18:17.640 --> 00:18:20.680]  連連與他親嘴
[00:18:20.680 --> 00:18:22.920]  我不知道你沒有發現一件事情
[00:18:22.920 --> 00:18:25.240]  這個一連串的動作呢
[00:18:25.240 --> 00:18:28.040]  其實是告訴我們這父親
[00:18:28.040 --> 00:18:31.400]  在那個孩子還沒有開口之前
[00:18:31.400 --> 00:18:33.160]  已經接納了
[00:18:33.160 --> 00:18:34.480]  已經接納了他
[00:18:34.480 --> 00:18:36.080]  其實已經寬恕了他
[00:18:36.080 --> 00:18:37.960]  他跑過去他動了慈心
[00:18:37.960 --> 00:18:39.800]  他愛他自己的兒子
[00:18:39.800 --> 00:18:41.280]  他就過去那裏呢
[00:18:41.280 --> 00:18:43.200]  抱着他的景象
[00:18:43.200 --> 00:18:47.400]  連連的與他親嘴
[00:18:47.400 --> 00:18:48.600]  我讀到這段經文的時候
[00:18:48.600 --> 00:18:49.680]  我非常的感動
[00:18:49.680 --> 00:18:51.120]  爲什麼呢
[00:18:51.120 --> 00:18:56.000]  我對這個神的饒恕有一個新的體會
[00:18:56.000 --> 00:18:57.360]  我們在傳福音的時候
[00:18:57.360 --> 00:18:59.240]  我們一直在教導一樣事情
[00:18:59.240 --> 00:19:00.640]  就是什麼呢
[00:19:00.640 --> 00:19:04.440]  你要先認罪悔改
[00:19:04.440 --> 00:19:08.560]  那神纔會饒恕你
[00:19:08.560 --> 00:19:10.080]  這是對的
[00:19:10.080 --> 00:19:11.000]  但是呢
[00:19:11.000 --> 00:19:15.600]  這段經文讓我們又看到了一個祕密
[00:19:15.600 --> 00:19:17.480]  這祕密是什麼呢
[00:19:17.480 --> 00:19:21.520]  神其實已經準備好要饒恕你了
[00:19:21.520 --> 00:19:24.840]  就好像一個愛孩子的父母一樣
[00:19:24.840 --> 00:19:27.040]  已經準備好了
[00:19:27.040 --> 00:19:32.480]  就是等你能夠知道自己的問題在哪裏
[00:19:32.480 --> 00:19:33.400]  他已經準備好
[00:19:33.400 --> 00:19:35.120]  就是這樣把手伸出去的
[00:19:35.120 --> 00:19:36.680]  那個饒恕的手
[00:19:36.680 --> 00:19:37.560]  已經伸出去了
[00:19:37.560 --> 00:19:40.360]  所以他兒子還沒講話之前呢
[00:19:40.360 --> 00:19:42.240]  他已經在那裏說什麼呢
[00:19:42.240 --> 00:19:44.520]  已經在那裏跑去抱着他景象
[00:19:44.520 --> 00:19:46.440]  什麼話都不必說
[00:19:46.440 --> 00:19:48.400]  連連的與他親嘴
[00:19:48.400 --> 00:19:50.360]  如果我們看到下一節的時候
[00:19:50.360 --> 00:19:51.400]  我們就發現
[00:19:51.400 --> 00:19:53.160]  下一節纔是孩子呢
[00:19:53.160 --> 00:19:53.960]  講話的時候
[00:19:53.960 --> 00:19:54.920]  我們看下一章
[00:19:54.920 --> 00:19:56.160]  兒子說什麼呢
[00:19:56.160 --> 00:19:57.080]  父親
[00:19:57.080 --> 00:19:58.360]  我得罪了天
[00:19:58.360 --> 00:19:59.960]  我又得罪了你
[00:19:59.960 --> 00:20:00.920]  從此以後
[00:20:00.920 --> 00:20:02.560]  我不配稱爲你的兒子
[00:20:02.560 --> 00:20:04.920]  把我當做故宮吧
[00:20:04.920 --> 00:20:06.920]  這句話熟不熟悉啊
[00:20:06.920 --> 00:20:09.080]  熟悉因爲孩子怎麼樣呢
[00:20:09.080 --> 00:20:13.720]  之前已經在那邊練習了一遍
[00:20:13.720 --> 00:20:14.720]  對不對
[00:20:14.720 --> 00:20:16.920]  他在那邊已經練習了一遍
[00:20:16.920 --> 00:20:18.920]  他要怎麼跟這個父親說呢
[00:20:18.920 --> 00:20:22.000]  孩子很顯然的不明白父神的愛
[00:20:22.000 --> 00:20:23.120]  父親的愛
[00:20:23.120 --> 00:20:25.520]  很顯然的不明白父親是愛他
[00:20:25.520 --> 00:20:27.320]  要多麼的深
[00:20:27.320 --> 00:20:28.560]  你不必講
[00:20:28.560 --> 00:20:31.400]  他已經準備好要饒恕你了
[00:20:31.400 --> 00:20:35.320]  孩子在那邊要講得正確一點
[00:20:35.320 --> 00:20:37.280]  我得罪了天又得罪了你
[00:20:37.280 --> 00:20:39.000]  我不配做你的兒子
[00:20:39.000 --> 00:20:41.520]  你把我當做是一個故宮吧
[00:20:41.520 --> 00:20:42.880]  一個愛他的父親
[00:20:42.880 --> 00:20:44.280]  心裏怎麼想呢
[00:20:44.280 --> 00:20:45.960]  傻孩子
[00:20:45.960 --> 00:20:46.840]  對不對
[00:20:46.840 --> 00:20:48.120]  你是我的兒子
[00:20:48.120 --> 00:20:50.400]  就永遠是我的兒子
[00:20:50.400 --> 00:20:52.360]  我永遠愛你
[00:20:52.360 --> 00:20:55.920]  所以我們看到這慈父的寬恕
[00:20:55.920 --> 00:20:58.040]  基隆姐妹
[00:20:58.040 --> 00:21:00.400]  我不知道你生命裏面有什麼障礙
[00:21:00.400 --> 00:21:04.240]  是攔住你跟上帝很親近的
[00:21:04.240 --> 00:21:08.360]  但是我要藉着這段經文告訴你
[00:21:08.360 --> 00:21:10.840]  天父每天都在那邊等你
[00:21:10.840 --> 00:21:14.080]  等你去得到他的饒恕
[00:21:14.080 --> 00:21:15.720]  因爲他的那個饒恕呢
[00:21:15.720 --> 00:21:17.160]  他的寬恕呢
[00:21:17.160 --> 00:21:19.560]  已經爲你預備了
[00:21:19.560 --> 00:21:20.640]  已經爲你預備了
[00:21:20.640 --> 00:21:23.360]  你只需要去到那裏
[00:21:23.360 --> 00:21:24.800]  去到父那裏
[00:21:24.800 --> 00:21:26.840]  甚至什麼話都不必說
[00:21:26.840 --> 00:21:28.200]  他知道
[00:21:28.200 --> 00:21:32.000]  你去到那裏的整個行動就代表什麼呢
[00:21:32.000 --> 00:21:34.080]  代表你知道錯了
[00:21:34.080 --> 00:21:37.200]  代表你迴轉了
[00:21:37.200 --> 00:21:40.080]  真正關係親密的人很多時候
[00:21:40.080 --> 00:21:43.640]  什麼話也不必多說
[00:21:43.640 --> 00:21:44.520]  第五
[00:21:44.520 --> 00:21:48.240]  我們要看到慈父的建立
[00:21:48.240 --> 00:21:50.440]  天父不只是這樣的
[00:21:50.440 --> 00:21:51.480]  就饒恕了我們
[00:21:51.480 --> 00:21:52.760]  他還要怎麼樣呢
[00:21:52.760 --> 00:21:53.640]  建立我們
[00:21:53.640 --> 00:21:56.600]  我們從這個《浪子比喻》的慈父裏面可以看到
[00:21:56.600 --> 00:21:57.920]  二十二節
[00:21:57.920 --> 00:22:00.240]  父親卻吩咐僕人說
[00:22:00.240 --> 00:22:03.840]  把那上好的袍子快拿出來給他穿
[00:22:03.840 --> 00:22:06.440]  把戒指戴在他指頭上
[00:22:06.440 --> 00:22:08.600]  把鞋穿在他腳上
[00:22:08.600 --> 00:22:11.240]  把那肥牛肚牽來宰了
[00:22:11.240 --> 00:22:14.400]  我們可以喫喝快樂
[00:22:14.400 --> 00:22:15.400]  你看到嗎
[00:22:15.400 --> 00:22:17.240]  他說我不配做你的兒子
[00:22:17.240 --> 00:22:19.680]  但是在當時候以色列
[00:22:19.680 --> 00:22:22.000]  把戒指戴在他的指頭上
[00:22:22.000 --> 00:22:23.400]  代表什麼呢
[00:22:23.400 --> 00:22:29.200]  我把兒子的名分重新的放在你身上
[00:22:29.200 --> 00:22:32.120]  可能他出去外面喫喝嫖賭
[00:22:32.120 --> 00:22:38.160]  早已經把他本來的戒指都已經當掉了
[00:22:38.160 --> 00:22:40.480]  父親爲他有預備
[00:22:40.480 --> 00:22:43.400]  把兒子的戒指放在他身上
[00:22:43.400 --> 00:22:47.080]  告訴他你還是我的兒子
[00:22:47.080 --> 00:22:48.640]  在耶穌的十二個門徒中
[00:22:48.640 --> 00:22:49.880]  有這樣的一個經歷
[00:22:49.880 --> 00:22:52.160]  大家記得是誰嗎
[00:22:52.160 --> 00:22:53.360]  彼得
[00:22:53.360 --> 00:22:55.360]  彼得怎麼樣呢
[00:22:55.360 --> 00:22:58.560]  三次的否認了主
[00:22:58.560 --> 00:23:00.440]  三次的否認了主之後呢
[00:23:00.440 --> 00:23:03.440]  當主耶穌要建立他的時候
[00:23:03.440 --> 00:23:04.080]  他是怎麼樣呢
[00:23:04.080 --> 00:23:07.040]  問他三個問題
[00:23:07.040 --> 00:23:09.920]  三句三個問題都是同一個問題
[00:23:09.920 --> 00:23:10.680]  你愛我嗎
[00:23:10.680 --> 00:23:11.240]  對嗎
[00:23:11.240 --> 00:23:13.440]  你愛我比這些更多嗎
[00:23:13.440 --> 00:23:14.600]  他問他這三個問題
[00:23:14.600 --> 00:23:16.040]  就是讓他怎麼樣呢
[00:23:16.040 --> 00:23:17.640]  重新被建立
[00:23:17.640 --> 00:23:19.440]  當彼得說我愛你啊
[00:23:19.440 --> 00:23:20.760]  主啊你是知道的啊
[00:23:20.760 --> 00:23:22.560]  再也不能夠再說什麼了
[00:23:22.560 --> 00:23:24.080]  他知道自己理虧的時候
[00:23:24.080 --> 00:23:26.640]  他知道自己是被問到
[00:23:26.640 --> 00:23:29.600]  他很清楚他的心是很愛主的時候
[00:23:29.600 --> 00:23:31.280]  但是自己軟弱
[00:23:31.280 --> 00:23:32.760]  我們是不是這樣呢
[00:23:32.760 --> 00:23:35.400]  我們很多人都知道我們是愛神的
[00:23:35.400 --> 00:23:36.320]  但是我們又軟弱
[00:23:36.320 --> 00:23:38.240]  但是上帝說什麼呢
[00:23:38.240 --> 00:23:40.360]  上帝說
[00:23:40.360 --> 00:23:42.360]  你來牧養我的羊
[00:23:42.360 --> 00:23:45.000]  他把這個尊貴的身份
[00:23:45.000 --> 00:23:48.960]  把這個尊貴的身份給了彼得
[00:23:48.960 --> 00:23:51.280]  天父上帝在你的身上也是這樣子的
[00:23:51.280 --> 00:23:54.680]  你不要以爲我只要得到神的饒恕
[00:23:54.680 --> 00:23:56.800]  我就已經夠了
[00:23:56.800 --> 00:23:58.440]  原來天父還要給你更多
[00:23:58.440 --> 00:24:01.800]  他要恢復你在基督裏面
[00:24:01.800 --> 00:24:06.160]  他早就預定你在這個世上要得到的榮耀
[00:24:06.160 --> 00:24:08.440]  那種豐盛的生命
[00:24:08.440 --> 00:24:10.280]  上帝已經預備好了
[00:24:10.280 --> 00:24:14.200]  要給你去領受的
[00:24:14.200 --> 00:24:15.360]  第六
[00:24:15.360 --> 00:24:18.560]  我們看到是慈父的臨聽
[00:24:18.560 --> 00:24:21.840]  這件事情過了之後我們都知道還有下文
[00:24:21.840 --> 00:24:23.080]  下文就是什麼呢
[00:24:23.080 --> 00:24:24.720]  這個父親有兩個兒子
[00:24:24.720 --> 00:24:25.800]  對嗎
[00:24:25.800 --> 00:24:28.000]  這個小兒子他是浪子
[00:24:28.000 --> 00:24:28.600]  他回來了
[00:24:28.600 --> 00:24:29.680]  失而復得了
[00:24:29.680 --> 00:24:31.360]  父親把他建立起來了
[00:24:31.360 --> 00:24:32.960]  饒恕他又建立了他
[00:24:32.960 --> 00:24:36.160]  然後這大兒子聽到這件消息
[00:24:36.160 --> 00:24:36.680]  他怎麼樣了
[00:24:36.680 --> 00:24:38.200]  非常的生氣
[00:24:38.200 --> 00:24:39.400]  二十八節告訴我們
[00:24:39.400 --> 00:24:40.400]  大兒子非常的生氣
[00:24:40.400 --> 00:24:41.280]  他不肯進去
[00:24:41.280 --> 00:24:44.520]  大家都在那邊開party
[00:24:44.520 --> 00:24:47.080]  慶祝兒子回來了
[00:24:47.080 --> 00:24:50.040]  你可以想象這個大兒子的情緒嗎
[00:24:50.040 --> 00:24:51.800]  不進去就是不進去
[00:24:51.800 --> 00:24:53.240]  這邊在那邊開party
[00:24:53.240 --> 00:24:54.560]  回來了太好了
[00:24:54.560 --> 00:24:56.920]  這邊他不進去
[00:24:56.920 --> 00:24:58.120]  非常的生氣
[00:24:58.120 --> 00:24:59.960]  他父親就出來勸他
[00:24:59.960 --> 00:25:01.360]  他對父親說什麼呢
[00:25:01.360 --> 00:25:02.720]  說了很多話
[00:25:02.720 --> 00:25:03.920]  對嗎
[00:25:03.920 --> 00:25:08.080]  說了很多話讓我們意識到這父親有沒有是一個臨聽的人
[00:25:08.080 --> 00:25:09.080]  一個臨聽的人
[00:25:09.080 --> 00:25:10.320]  一個臨聽的父親
[00:25:10.320 --> 00:25:12.000]  他說我服侍你這麼多年
[00:25:12.000 --> 00:25:13.840]  從來就沒有違背過你的命令
[00:25:13.840 --> 00:25:16.320]  你呢都沒有給我一支山羊羔
[00:25:16.320 --> 00:25:18.160]  叫我和朋友一同來快樂
[00:25:18.160 --> 00:25:19.520]  但你這個兒子啊
[00:25:19.520 --> 00:25:20.880]  你的兒子啊
[00:25:20.880 --> 00:25:21.360]  對不對
[00:25:21.360 --> 00:25:23.280]  當人生氣的時候就不是我的兄弟
[00:25:23.280 --> 00:25:24.720]  是你的兒子
[00:25:24.720 --> 00:25:28.400]  你的兒子和娼妓吞進了你的產業
[00:25:28.400 --> 00:25:29.680]  他一來了
[00:25:29.680 --> 00:25:32.000]  你倒爲他宰了肥牛毒
[00:25:32.000 --> 00:25:35.000]  非常的生氣
[00:25:35.000 --> 00:25:36.760]  這裏呢
[00:25:36.760 --> 00:25:37.840]  我們要
[00:25:37.840 --> 00:25:40.520]  我們的着重點是要放在父親的臨聽
[00:25:40.520 --> 00:25:43.080]  他是一個臨聽的父親
[00:25:43.080 --> 00:25:45.240]  今天很多做父親的呢
[00:25:45.240 --> 00:25:47.640]  的一個困難是什麼呢
[00:25:47.640 --> 00:25:49.280]  他們不夠
[00:25:49.280 --> 00:25:51.320]  臨聽自己家人的聲音
[00:25:51.320 --> 00:25:52.960]  不管是
[00:25:52.960 --> 00:25:55.000]  孩子的聲音還是做丈夫的角色的時候
[00:25:55.000 --> 00:25:56.760]  沒有臨聽太太的聲音
[00:25:56.760 --> 00:25:59.160]  我要問大家一個問題
[00:25:59.160 --> 00:26:00.560]  請問你覺得怎麼樣呢
[00:26:00.560 --> 00:26:04.280]  纔是一個好的臨聽者
[00:26:04.280 --> 00:26:06.400]  一個好的臨聽者是怎樣的呢
[00:26:06.400 --> 00:26:11.480]  誰是一個好的臨聽者呢
[00:26:11.480 --> 00:26:13.840]  我問過兩個年輕人了
[00:26:13.840 --> 00:26:16.040]  那麼其中一個給我一些答案
[00:26:16.040 --> 00:26:17.560]  他說
[00:26:17.560 --> 00:26:20.960]  要能夠提供到他的問題的答案
[00:26:20.960 --> 00:26:24.000]  他是一個很明顯是一個弟兄對不對
[00:26:24.000 --> 00:26:25.840]  弟兄總是這樣子的
[00:26:25.840 --> 00:26:28.960]  以爲你跟他說話就是你要教他怎麼做
[00:26:28.960 --> 00:26:29.800]  對不對
[00:26:29.800 --> 00:26:32.400]  所以他說你能夠聽得懂我的問題
[00:26:32.400 --> 00:26:34.360]  然後告訴我解決的方案
[00:26:34.360 --> 00:26:35.760]  那就是好的臨聽者
[00:26:35.760 --> 00:26:37.680]  他給了這個答案
[00:26:37.680 --> 00:26:39.680]  然後那個太太就馬上說
[00:26:39.680 --> 00:26:42.920]  我有時候不需要你的答案
[00:26:42.920 --> 00:26:45.400]  我只需要你聽
[00:26:45.400 --> 00:26:47.640]  他的弟兄就不明白了
[00:26:47.640 --> 00:26:49.760]  結果呢我給了他們什麼呢
[00:26:49.760 --> 00:26:52.240]  一個很清楚的指標
[00:26:52.240 --> 00:26:53.320]  我告訴他們
[00:26:53.320 --> 00:26:56.000]  你什麼時候是一個成功的臨聽者呢
[00:26:56.000 --> 00:26:58.560]  不是你說你自己是一個成功的臨聽者
[00:26:58.560 --> 00:27:00.600]  就是一個成功的臨聽者
[00:27:00.600 --> 00:27:04.680]  你當跟你講話的人
[00:27:04.680 --> 00:27:07.000]  說你是一個好的臨聽者
[00:27:07.000 --> 00:27:10.200]  你纔是一個好的臨聽者
[00:27:10.200 --> 00:27:13.920]  這個分數要講話的那個人給的
[00:27:13.920 --> 00:27:15.600]  你講了一大堆之後
[00:27:15.600 --> 00:27:17.280]  你要問他
[00:27:17.280 --> 00:27:19.560]  我是不是一個好的臨聽者
[00:27:19.560 --> 00:27:21.400]  他說是纔是
[00:27:21.400 --> 00:27:22.840]  他說不是呢
[00:27:22.840 --> 00:27:26.200]  你根本就是沒有做到臨聽對不對
[00:27:26.200 --> 00:27:32.640]  這個是我們今天的父親要學習的
[00:27:32.640 --> 00:27:36.200]  聖經裏面這位慈父他就是一個非常好的臨聽者
[00:27:36.200 --> 00:27:37.920]  最後一個第七
[00:27:37.920 --> 00:27:40.120]  我們看到這慈父
[00:27:40.120 --> 00:27:43.040]  他也是一個勸解人的慈父
[00:27:43.040 --> 00:27:44.920]  他不只是臨聽
[00:27:44.920 --> 00:27:46.440]  他會勸解
[00:27:46.440 --> 00:27:47.640]  第三十一節
[00:27:47.640 --> 00:27:49.040]  父親對他說
[00:27:49.040 --> 00:27:51.320]  兒啊你常和我同在
[00:27:51.320 --> 00:27:53.320]  我一切所有的都是你的
[00:27:53.320 --> 00:27:56.000]  只是你這個兄弟是死而復活
[00:27:56.000 --> 00:27:57.360]  失而又得的
[00:27:57.360 --> 00:28:01.360]  所以我們理當歡喜快樂
[00:28:01.360 --> 00:28:02.880]  他聽完了之後
[00:28:02.880 --> 00:28:05.320]  他瞭解到的問題所在
[00:28:05.320 --> 00:28:10.400]  他看到這兒子沒有看到一個很重要的一個真理是什麼呢
[00:28:10.400 --> 00:28:13.240]  你常常與我同在啊
[00:28:13.240 --> 00:28:16.200]  你不珍惜這個事實啊
[00:28:16.200 --> 00:28:19.440]  你常常有我
[00:28:19.440 --> 00:28:25.840]  很多時候我們只是注意我們有沒有得着上帝要給我們的東西
[00:28:25.840 --> 00:28:29.040]  而沒有去重視什麼呢
[00:28:29.040 --> 00:28:32.160]  在我們生命中的上帝
[00:28:32.160 --> 00:28:34.640]  我們常常有上帝與我們同在嗎
[00:28:34.640 --> 00:28:39.320]  所以這慈父呢他是能夠呢來勸解
[00:28:39.320 --> 00:28:41.200]  來勸解
[00:28:41.200 --> 00:28:43.000]  在這裏呢我們看到
[00:28:43.000 --> 00:28:45.520]  我們在這個時候要做一些反省
[00:28:45.520 --> 00:28:47.680]  我們看到這個慈父呢他是怎麼樣呢
[00:28:47.680 --> 00:28:49.280]  有預備的
[00:28:49.280 --> 00:28:52.640]  他是爲別人來做準備
[00:28:52.640 --> 00:28:54.240]  他是懂得放手
[00:28:54.240 --> 00:28:56.560]  他是給人空間
[00:28:56.560 --> 00:28:58.240]  他是有堅持
[00:28:58.240 --> 00:28:59.880]  這是代表他什麼呢
[00:28:59.880 --> 00:29:01.120]  他不離不棄
[00:29:01.120 --> 00:29:03.040]  他不放棄你
[00:29:03.040 --> 00:29:04.640]  他是寬恕的
[00:29:04.640 --> 00:29:05.800]  他是給人包容
[00:29:05.800 --> 00:29:08.480]  他知道每個人都會做錯事情
[00:29:08.480 --> 00:29:09.880]  給人包容
[00:29:09.880 --> 00:29:10.840]  他是健力
[00:29:10.840 --> 00:29:15.000]  他是很喜悅看到一個人能夠成長
[00:29:15.000 --> 00:29:16.360]  他是會聆聽
[00:29:16.360 --> 00:29:17.600]  聆聽表示什麼呢
[00:29:17.600 --> 00:29:20.840]  他是真心關懷
[00:29:20.840 --> 00:29:21.960]  他會勸解
[00:29:21.960 --> 00:29:22.960]  因爲他知道呢
[00:29:22.960 --> 00:29:26.000]  真正使對方得着自由的是什麼呢
[00:29:26.000 --> 00:29:27.360]  真理
[00:29:27.360 --> 00:29:28.640]  把事實講出來
[00:29:28.640 --> 00:29:30.560]  不過你還沒有聆聽之前呢
[00:29:30.560 --> 00:29:34.440]  你根本都不知道真理是什麼
[00:29:34.440 --> 00:29:35.840]  我們看下一張
[00:29:35.840 --> 00:29:37.000]  到底這
[00:29:37.000 --> 00:29:41.640]  這些不同的慈父的特質
[00:29:41.640 --> 00:29:45.120]  是以什麼來連在一塊呢
[00:29:45.120 --> 00:29:46.480]  我們看下一張
[00:29:46.480 --> 00:29:49.360]  就是慈愛
[00:29:49.360 --> 00:29:51.760]  他就是因爲慈愛的天賦
[00:29:51.760 --> 00:29:54.960]  他會爲他的孩子們預備
[00:29:54.960 --> 00:29:57.800]  一個慈愛天賦他會懂得放手
[00:29:57.800 --> 00:29:59.920]  因爲慈愛的緣故他堅持
[00:29:59.920 --> 00:30:01.800]  因爲慈愛的緣故他寬恕
[00:30:01.800 --> 00:30:03.440]  慈愛的緣故他健力
[00:30:03.440 --> 00:30:05.200]  慈愛的緣故他聆聽
[00:30:05.200 --> 00:30:07.800]  慈愛的緣故他勸解
[00:30:07.800 --> 00:30:09.600]  如果不是慈愛的緣故呢
[00:30:09.600 --> 00:30:11.280]  你做這些事情呢
[00:30:11.280 --> 00:30:13.560]  可能真的是徒勞無功
[00:30:13.560 --> 00:30:14.560]  在這裏呢
[00:30:14.560 --> 00:30:18.320]  我要稍微談談一個非常重要的課題
[00:30:18.320 --> 00:30:21.480]  就是我們怎麼樣折藕
[00:30:21.480 --> 00:30:25.360]  我覺得折藕條件也可以從這些特質呢
[00:30:25.360 --> 00:30:28.520]  來做一些的標準
[00:30:28.520 --> 00:30:32.440]  那麼我鼓勵我們教會的姐妹呢
[00:30:32.440 --> 00:30:34.120]  你在找對象的時候呢
[00:30:34.120 --> 00:30:37.000]  也要想想這些條件
[00:30:37.000 --> 00:30:41.200]  對方有沒有很負責任的在建立自己的事業
[00:30:41.200 --> 00:30:42.920]  還有建立自己最重要的是什麼呢
[00:30:42.920 --> 00:30:44.880]  自己的品格
[00:30:44.880 --> 00:30:47.640]  以致他是有預備的
[00:30:47.640 --> 00:30:49.360]  他是一個負責任的人
[00:30:49.360 --> 00:30:52.880]  對方呢是不是在一些事情上懂得放手
[00:30:52.880 --> 00:30:54.960]  讓你去嘗試的呢
[00:30:54.960 --> 00:30:59.280]  因爲每個人都要在上帝面前有那個成長的空間
[00:30:59.280 --> 00:31:02.440]  還是什麼都不讓你做呢
[00:31:02.440 --> 00:31:07.320]  對方是不是對你是不離不棄而會堅持的呢
[00:31:07.320 --> 00:31:09.560]  即使你任性的時候
[00:31:09.560 --> 00:31:12.320]  他還會等你回來呢
[00:31:12.320 --> 00:31:14.880]  對方是不是當你犯錯的時候
[00:31:14.880 --> 00:31:17.880]  也會包容你饒恕你呢
[00:31:17.880 --> 00:31:21.960]  對方是不是很樂意看到你在主耶穌裏面有成長的
[00:31:21.960 --> 00:31:23.680]  而願意建立你呢
[00:31:23.680 --> 00:31:25.880]  說鼓勵的話來建立你
[00:31:25.880 --> 00:31:27.360]  常常給你打氣
[00:31:27.360 --> 00:31:31.520]  知道你在工作上你在家裏遇到的困難是很大
[00:31:31.520 --> 00:31:32.920]  他建立你
[00:31:32.920 --> 00:31:34.360]  他以真理來建立你
[00:31:34.360 --> 00:31:37.080]  對方是不是一個真心關懷你的人
[00:31:37.080 --> 00:31:41.680]  以致他是花很多的時間聽你說話
[00:31:41.680 --> 00:31:44.960]  對方是不是在你不知道
[00:31:44.960 --> 00:31:46.800]  在你彷徨的時候他願意怎麼樣呢
[00:31:46.800 --> 00:31:48.440]  給你勸導
[00:31:48.440 --> 00:31:49.640]  給你勸解
[00:31:49.640 --> 00:31:53.080]  以致你知道方向怎麼走
[00:31:53.080 --> 00:31:55.520]  這樣的擇偶條件好不好啊
[00:31:55.520 --> 00:31:56.400]  非常好
[00:31:56.400 --> 00:31:57.920]  那弟兄就要怪我了
[00:31:57.920 --> 00:31:59.200]  他一把冷汗了
[00:31:59.200 --> 00:32:00.000]  他說林傳道啊
[00:32:00.000 --> 00:32:02.320]  你把這個條件弄得這麼高
[00:32:02.320 --> 00:32:05.200]  你是不是在害我們啊
[00:32:05.200 --> 00:32:07.360]  你不是在害我們嗎
[00:32:07.360 --> 00:32:08.800]  弟兄不是啊
[00:32:08.800 --> 00:32:14.360]  我鼓勵你們跟我一樣朝着這個目標來成長
[00:32:14.360 --> 00:32:16.960]  因爲聖經說什麼呢
[00:32:16.960 --> 00:32:20.440]  耶穌教導我們要效法天父
[00:32:20.440 --> 00:32:22.920]  像天父一樣完全
[00:32:22.920 --> 00:32:26.200]  我們真的是要以真理來生活
[00:32:26.200 --> 00:32:28.800]  不要以這個世界的標準來定標準
