
[00:00:00.000 --> 00:00:04.360]  我挑戰你一件事,你回去從頭到尾看《李美記》看一次
[00:19:01.020 --> 00:19:02.660]  我不是你就喜歡怎樣都可以
[00:19:02.660 --> 00:19:03.900]  但如果我是的話
[00:19:03.900 --> 00:19:05.740]  你必須要做一件事
[00:19:05.740 --> 00:19:06.740]  你要成為聖
[00:19:06.740 --> 00:19:09.780]  因為我為聖
[00:19:09.780 --> 00:19:11.500]  這是你人生的目標
[00:19:11.500 --> 00:19:14.500]  這是你整個
[00:19:14.500 --> 00:19:16.540]  我不知道剩下多少年
[00:19:16.540 --> 00:19:19.020]  人生的目標終點
[00:19:19.020 --> 00:19:20.700]  起點終點都是
[00:19:20.700 --> 00:19:21.980]  再多一節
[00:19:21.980 --> 00:19:23.500]  二十一章第八節
[00:19:23.500 --> 00:19:25.660]  你要使祭司分別為聖
[00:19:25.660 --> 00:19:29.300]  因為祂獻你上帝的食物
[00:19:29.300 --> 00:19:31.340]  你要以祂為聖
[00:19:31.340 --> 00:19:36.260]  因為我是使你們分別為聖的耶和華
[00:19:36.260 --> 00:19:38.220]  是神聖的
[00:19:38.220 --> 00:19:39.220]  OK
[00:19:39.220 --> 00:19:39.860]  你說
[00:19:39.860 --> 00:19:40.660]  牧師
[00:19:40.660 --> 00:19:42.980]  這裡說使祭司分別為聖
[00:19:42.980 --> 00:19:43.700]  你就可以了
[00:19:43.700 --> 00:19:46.900]  你代替我們分別為聖就可以了
[00:19:46.900 --> 00:19:48.380]  稍後你會看到一章聖經
[00:19:48.380 --> 00:19:49.900]  它會告訴你
[00:19:49.900 --> 00:19:50.900]  利美人
[00:19:50.900 --> 00:19:52.500]  祭司的工作是什麼呢
[00:19:52.500 --> 00:19:54.780]  就是教導所有人分別為聖
[00:19:54.780 --> 00:19:55.780]  你明白嗎
[00:19:55.780 --> 00:19:59.500]  所以你不要說牧師分別為聖就可以了
[00:19:59.500 --> 00:20:02.060]  牧師在教會裡面就可以了
[00:20:02.060 --> 00:20:03.340]  牧師好好的
[00:20:03.340 --> 00:20:04.300]  差不多了
[00:20:04.300 --> 00:20:05.340]  代表我們
[00:20:05.340 --> 00:20:06.260]  不是的
[00:20:06.260 --> 00:20:08.740]  牧師的工作
[00:20:08.740 --> 00:20:12.740]  是要幫助教導所有人分別為聖
[00:20:12.740 --> 00:20:19.820]  以致我們成為一個分別為聖的群體
[00:20:19.820 --> 00:20:22.380]  這是我們的工作
[00:20:22.380 --> 00:20:24.740]  意象不是有幾個人
[00:20:24.740 --> 00:20:26.140]  幾丁點
[00:20:26.140 --> 00:20:26.820]  執事也好
[00:20:26.820 --> 00:20:28.220]  執位也好
[00:20:28.220 --> 00:20:29.260]  做分別為聖的人
[00:20:29.260 --> 00:20:30.780]  意象是所有人
[00:20:30.780 --> 00:20:31.980]  整個群體
[00:20:31.980 --> 00:20:33.500]  分別為聖
