
[00:00:00.000 --> 00:00:10.000]  「錄音或錄影的版權是屬於基督教宣導會不各堂所有,
[00:25:15.000 --> 00:25:18.000]  帶給我們一個很重要的提醒。
[00:25:18.000 --> 00:25:22.000]  恩賜是神給我們領受的恩典,
[00:25:22.000 --> 00:25:25.000]  不是拿來自誇的。
[00:25:25.000 --> 00:25:29.000]  而按著一章一至九節這段經文,
[00:25:29.000 --> 00:25:32.000]  神給恩賜是有目的的,
[00:25:32.000 --> 00:25:37.000]  其實是要讓我們與主耶穌基督連結在一起。
[00:25:37.000 --> 00:25:40.000]  借用哥倫多前書十四章的說法,
[00:25:40.000 --> 00:25:43.000]  他說要切切學務屬靈的恩賜,
[00:25:43.000 --> 00:25:46.000]  尤其是宣講神的信息的恩賜,
[00:25:46.000 --> 00:25:52.000]  因為宣講神的信息是造就人、勸勉人、安慰人,
[00:25:52.000 --> 00:25:55.000]  是造就教會。
[00:25:55.000 --> 00:26:03.000]  我想恩賜的重要性是在於造就人、造就教會。
[00:26:03.000 --> 00:26:07.000]  所以神賦予教會群體各樣恩賜的意義,
[00:26:07.000 --> 00:26:11.000]  甚至可以說是教會群體的存在意義,
[00:26:11.000 --> 00:26:15.000]  就是群體去運用恩賜,彼此建立堅固,
[00:26:15.000 --> 00:26:19.000]  一同連結於耶穌基督。
[00:26:19.000 --> 00:26:23.000]  這與二弗所書四章的說法其實是同出一轍的,
[00:26:23.000 --> 00:26:27.000]  是建立了不同的積分,是為了這個目的。
[00:26:27.000 --> 00:26:29.000]  我請大家一起去讀。
[00:26:29.000 --> 00:26:52.000]  所以再說一次,
[00:26:52.000 --> 00:26:57.000]  恩賜的重要性是在於造就人和造就教會,
[00:26:57.000 --> 00:27:00.000]  在群體裏彼此建立。
[00:27:00.000 --> 00:27:07.000]  剛才說到哥倫多教會的問題,
[00:27:07.000 --> 00:27:11.000]  其實也讓我想起自己過去的自以為是,
[00:27:11.000 --> 00:27:15.000]  所以也和大家分享我的黑歷史,
[00:27:15.000 --> 00:27:17.000]  希望能夠讓大家引以為鑑。
[00:27:17.000 --> 00:27:19.000]  我記得我讀大學的時候,
[00:27:19.000 --> 00:27:23.000]  開始在學生團體裏負責大查經,
[00:27:23.000 --> 00:27:27.000]  甚至有幫組長預查。
[00:27:27.000 --> 00:27:30.000]  當時我也很用心自己翻查資料,
[00:27:30.000 --> 00:27:34.000]  然後下足心機預備大查經。
[00:27:34.000 --> 00:27:36.000]  我覺得牧師也很信任我,
[00:27:36.000 --> 00:27:38.000]  委託了責任給我,
[00:27:38.000 --> 00:27:42.000]  也讓我覺得自己有這方面的恩賜。
[00:27:42.000 --> 00:27:46.000]  不過當時我的侍奉態度並不太成熟,
[00:27:46.000 --> 00:27:52.000]  記得有一次我也很賣力地解釋經文裏的發言和內容,
[00:27:52.000 --> 00:27:56.000]  但有其中一個人並不太明白我說的話,
[00:27:56.000 --> 00:27:57.000]  其實也算是朋友,
[00:27:57.000 --> 00:28:00.000]  於是我就有點忍不住,
[00:28:00.000 --> 00:28:01.000]  去到某個位置,
[00:28:01.000 --> 00:28:05.000]  我就半開玩笑地將我心裏的那句說出來,
[00:28:05.000 --> 00:28:07.000]  意思大概是,
[00:28:07.000 --> 00:28:10.000]  我不明白你不明白甚麼,
[00:28:10.000 --> 00:28:13.000]  其實我不明白有甚麼好不明白?
[00:28:13.000 --> 00:28:17.000]  其實我也知道這些都是很不客氣的說話,
[00:28:17.000 --> 00:28:22.000]  現在回想也知道有很多驕傲在裏面,
[00:28:22.000 --> 00:28:25.000]  但實際上累積了更多的經驗後,
[00:28:25.000 --> 00:28:30.000]  也發現好的老師不應該說這些說話,
[00:28:30.000 --> 00:28:34.000]  其實應該好的老師是明白對方不明白甚麼的,
[00:28:34.000 --> 00:28:36.000]  不過更重要的是,
[00:28:36.000 --> 00:28:42.000]  其實應該搞清楚侍奉態度和認清恩賜的作用,
[00:28:42.000 --> 00:28:47.000]  恩賜不是為了讓人自高自大,
[00:28:47.000 --> 00:28:52.000]  而是為了造就教會群體彼此建立堅固,
[00:28:52.000 --> 00:28:55.000]  一同連結於耶穌基督。
[00:28:55.000 --> 00:29:04.000]  最後,經文第七第八節帶出了神父與教會群體恩賜的另一重意義,
[00:29:04.000 --> 00:29:10.000]  經文說,使你們以切等候我們主耶穌基督顯現的時候,
[00:29:10.000 --> 00:29:13.000]  在恩賜上沒有缺乏,
[00:29:13.000 --> 00:29:16.000]  他也必堅定你們直到末了,
[00:29:16.000 --> 00:29:22.000]  使你們在我們主耶穌基督的日子無可指責。
[00:29:22.000 --> 00:29:25.000]  其實在這裏有另一個相關語,
[00:29:25.000 --> 00:29:30.000]  就是第六節提到的確立和第八節提到的堅定,
[00:29:30.000 --> 00:29:33.000]  原本是同一個動詞。
[00:29:33.000 --> 00:29:38.000]  所以保羅是在說當初教會去接受耶穌基督的福音,
[00:29:38.000 --> 00:29:41.000]  基督的見證得到確立,
[00:29:41.000 --> 00:29:44.000]  教會是得著恩賜的。
[00:29:44.000 --> 00:29:47.000]  而這些恩賜是一直有效的,
[00:29:47.000 --> 00:29:51.000]  是讓我們以切等候主座內的時候,
[00:29:51.000 --> 00:29:53.000]  在這個過程中沒有缺乏,
[00:29:53.000 --> 00:29:56.000]  能夠彼此建立和堅固,
[00:29:56.000 --> 00:29:59.000]  以致我們在主座內的時候,
[00:29:59.000 --> 00:30:02.000]  去到無可指責的地步。
[00:30:02.000 --> 00:30:04.000]  所以七至八節的重點,
[00:30:04.000 --> 00:30:08.000]  是神的恩賜正在幫助我們整個群體,
[00:30:08.000 --> 00:30:15.000]  堅定地站穩,直到末了,主在內。
[00:30:15.000 --> 00:30:18.000]  願我們就按著神的呼召,
[00:30:18.000 --> 00:30:21.000]  和耶穌基督連結在一起,
[00:30:21.000 --> 00:30:24.000]  運用恩賜去彼此建立,
[00:30:24.000 --> 00:30:28.000]  堅固,直至主在內,
[00:30:28.000 --> 00:30:32.000]  讓我們一同去走這個信仰的危行路。
