
[00:00:00.000 --> 00:00:03.000]  按摩師書的識讀 今晚第三堂
[00:26:37.000 --> 00:26:39.000]  剩下來的都給什麼
[00:26:39.000 --> 00:26:41.000]  剪蟲鎖蝎
[00:26:41.000 --> 00:26:42.000]  蝗蟲
[00:26:42.000 --> 00:26:43.000]  剪蟲
[00:26:43.000 --> 00:26:44.000]  麻雜
[00:26:44.000 --> 00:26:45.000]  這些是同一類的東西
[00:26:45.000 --> 00:26:46.000]  大家知道
[00:26:46.000 --> 00:26:49.000]  蝗蟲一經過農作物
[00:26:49.000 --> 00:26:50.000]  什麼都沒有了
[00:26:50.000 --> 00:26:52.000]  所以不是我說的
[00:26:52.000 --> 00:26:53.000]  有些人說
[00:26:53.000 --> 00:26:54.000]  國內那些人來
[00:26:54.000 --> 00:26:56.000]  那些叫蝗蟲
[00:26:56.000 --> 00:26:59.000]  國內那些人去
[00:26:59.000 --> 00:27:00.000]  吃自助餐
[00:27:00.000 --> 00:27:02.000]  那些是蝗蟲
[00:27:02.000 --> 00:27:03.000]  五就沒有了
[00:27:03.000 --> 00:27:04.000]  對不對
[00:27:04.000 --> 00:27:05.000]  再說
[00:27:05.000 --> 00:27:06.000]  錄音的
[00:27:06.000 --> 00:27:07.000]  不是我說的
[00:27:07.000 --> 00:27:08.000]  我引用別人說的
[00:27:08.000 --> 00:27:09.000]  不過我認同的
[00:27:09.000 --> 00:27:11.000]  有時候
[00:27:11.000 --> 00:27:14.000]  有時候那些人真是蝗蟲麻雜
[00:27:14.000 --> 00:27:15.000]  什麼都沒有
[00:27:15.000 --> 00:27:16.000]  結果怎麼樣
[00:27:16.000 --> 00:27:18.000]  出現了什麼
[00:27:18.000 --> 00:27:20.000]  你們竟然迎不歸向我
[00:27:20.000 --> 00:27:21.000]  好了
[00:27:21.000 --> 00:27:22.000]  第十節
[00:27:22.000 --> 00:27:23.000]  我們一起讀
[00:27:23.000 --> 00:27:24.000]  第十節
[00:27:24.000 --> 00:27:27.000]  我降瘟疫在你們中間
[00:27:27.000 --> 00:27:29.000]  像在埃及一樣
[00:27:29.000 --> 00:27:31.000]  用膏殺戮你們的少年人
[00:27:31.000 --> 00:27:33.000]  使你們的馬匹被擄掠
[00:27:33.000 --> 00:27:36.000]  城中屍首的臭氣撲鼻
[00:27:36.000 --> 00:27:38.000]  你們迎不歸向我
[00:27:38.000 --> 00:27:40.000]  這是耶和華說的
[00:27:40.000 --> 00:27:42.000]  又出現一句什麼話
[00:27:42.000 --> 00:27:43.000]  迎不歸向我
[00:27:43.000 --> 00:27:45.000]  所以我們可以分辨得很清楚
[00:27:45.000 --> 00:27:46.000]  好了
[00:27:46.000 --> 00:27:48.000]  接著到降瘟疫
[00:27:48.000 --> 00:27:50.000]  剛才是什麼
[00:27:50.000 --> 00:27:52.000]  旱災
[00:27:52.000 --> 00:27:55.000]  有那些熱風吹來
[00:27:55.000 --> 00:27:57.000]  現在就降瘟疫
[00:27:57.000 --> 00:27:58.000]  就好像在埃及一樣
[00:27:58.000 --> 00:27:59.000]  記不記得
[00:27:59.000 --> 00:28:00.000]  十災裡面
[00:28:00.000 --> 00:28:02.000]  是有瘟疫的
[00:28:02.000 --> 00:28:06.000]  是令到他們的畜牧
[00:28:06.000 --> 00:28:09.000]  那些牛、羊會死的
[00:28:09.000 --> 00:28:10.000]  是不是
[00:28:10.000 --> 00:28:11.000]  好了
[00:28:11.000 --> 00:28:12.000]  你們迎不歸向我
[00:28:12.000 --> 00:28:14.000]  我用刀殺戮你們的少年人
[00:28:14.000 --> 00:28:16.000]  這個少年人原文的意思是
[00:28:16.000 --> 00:28:18.000]  壯士
[00:28:18.000 --> 00:28:19.000]  壯士是什麼呢
[00:28:19.000 --> 00:28:21.000]  他們就出去打仗
[00:28:21.000 --> 00:28:23.000]  意思你們會怎麼樣
[00:28:23.000 --> 00:28:24.000]  被打輸
[00:28:24.000 --> 00:28:25.000]  你們要
[00:28:25.000 --> 00:28:26.000]  在戰爭裡面
[00:28:26.000 --> 00:28:27.000]  你都是輸了
[00:28:27.000 --> 00:28:30.000]  使你們的馬匹被擄掠
[00:28:30.000 --> 00:28:32.000]  那你騎馬
[00:28:32.000 --> 00:28:35.000]  記住當時如果能夠有馬騎那些
[00:28:35.000 --> 00:28:37.000]  馬是最厲害的一個武器
[00:28:37.000 --> 00:28:38.000]  特別有馬車
[00:28:38.000 --> 00:28:39.000]  是很厲害
[00:28:39.000 --> 00:28:40.000]  我們去以色列記不記得
[00:28:40.000 --> 00:28:41.000]  我們去
[00:28:41.000 --> 00:28:42.000]  什麼地方
[00:28:42.000 --> 00:28:45.000]  有兩種東西很多
[00:28:45.000 --> 00:28:47.000]  忘記了嗎
[00:28:47.000 --> 00:28:49.000]  米吉多
[00:28:49.000 --> 00:28:50.000]  我原來都忘記了
[00:28:50.000 --> 00:28:51.000]  有米又多
[00:28:51.000 --> 00:28:52.000]  吉又多
[00:28:52.000 --> 00:28:53.000]  那個叫米吉多
[00:28:53.000 --> 00:28:54.000]  是不是
[00:28:54.000 --> 00:28:56.000]  原來那些全部都忘記了
[00:28:56.000 --> 00:28:58.000]  米吉多這個地方
[00:28:58.000 --> 00:29:00.000]  養馬的我們看到馬騎
[00:29:00.000 --> 00:29:01.000]  記不記得
[00:29:01.000 --> 00:29:03.000]  有馬車是強國
[00:29:03.000 --> 00:29:07.000]  但是你那個勇士被殺
[00:29:07.000 --> 00:29:09.000]  那些馬又怎麼樣
[00:29:09.000 --> 00:29:10.000]  被人擄了
[00:29:10.000 --> 00:29:12.000]  這個指到他們戰爭上面
[00:29:12.000 --> 00:29:14.000]  他們失敗
[00:29:14.000 --> 00:29:16.000]  上面死了的時候怎麼樣
[00:29:16.000 --> 00:29:19.000]  什麼破壁
[00:29:19.000 --> 00:29:22.000]  所以現在香港都很糟糕
[00:29:22.000 --> 00:29:23.000]  連續短短幾天之內
[00:29:23.000 --> 00:29:25.000]  有兩個家庭巨變
[00:29:25.000 --> 00:29:28.000]  今天又說是不是失應盤
[00:29:28.000 --> 00:29:29.000]  是不是
[00:29:29.000 --> 00:29:32.000]  就有人燒炭
[00:29:32.000 --> 00:29:34.000]  四十歲和四十二歲
[00:29:34.000 --> 00:29:37.000]  最慘就是七歲的兒子都死了
[00:29:37.000 --> 00:29:40.000]  為什麼會發現到他會死
[00:29:40.000 --> 00:29:43.000]  就是隔壁鄰舍聞到什麼
[00:29:43.000 --> 00:29:44.000]  聞到那些味道
[00:29:44.000 --> 00:29:47.000]  但是這次不是屍的臭味是什麼
[00:29:47.000 --> 00:29:48.000]  是燒炭的那些味道
[00:29:48.000 --> 00:29:49.000]  那些炭味
[00:29:49.000 --> 00:29:51.000]  就發覺有問題
[00:29:51.000 --> 00:29:52.000]  就報警
[00:29:52.000 --> 00:29:54.000]  消防員破門而入
[00:29:54.000 --> 00:29:56.000]  我還沒有詳細看這些新聞
[00:29:56.000 --> 00:29:58.000]  就發覺死了
[00:29:58.000 --> 00:30:00.000]  但是最大問題原來就是買股票
[00:30:00.000 --> 00:30:03.000]  據聞就是輸了
[00:30:03.000 --> 00:30:05.000]  欠下了巨債
[00:30:05.000 --> 00:30:09.000]  其實不要以為錢來死
[00:30:09.000 --> 00:30:11.000]  我覺得這件事
[00:30:11.000 --> 00:30:12.000]  很慘
[00:30:12.000 --> 00:30:13.000]  但是這裡又怎麼樣
[00:30:13.000 --> 00:30:16.000]  那些屍體在熱的地方裡面
[00:30:16.000 --> 00:30:18.000]  很容易就會怎麼樣
[00:30:18.000 --> 00:30:20.000]  發臭
[00:30:20.000 --> 00:30:22.000]  這個是撐開來說
[00:30:22.000 --> 00:30:24.000]  我經常以為中國人
[00:30:24.000 --> 00:30:26.000]  傳統就是
[00:30:26.000 --> 00:30:29.000]  拜菩薩那些要燒香
[00:30:29.000 --> 00:30:31.000]  燒香就是給祖先吃
[00:30:31.000 --> 00:30:32.000]  那時候我問我阿嬤
[00:30:32.000 --> 00:30:34.000]  她去哪裡了
[00:30:34.000 --> 00:30:36.000]  去了西蒙的世境還是落水下面
[00:30:36.000 --> 00:30:37.000]  還是在柴灣永遠墳場
[00:30:37.000 --> 00:30:39.000]  晚上六點多就要點香
[00:30:39.000 --> 00:30:42.000]  等阿嬤回來吃
[00:30:42.000 --> 00:30:44.000]  我都說阿嬤平時都不吸煙
[00:30:44.000 --> 00:30:45.000]  吸煙危害健康
[00:30:45.000 --> 00:30:47.000]  給她吸
[00:30:47.000 --> 00:30:50.000]  我以為香是來供奉祖先的
[00:30:50.000 --> 00:30:52.000]  初一十五就要燒什麼
[00:30:52.000 --> 00:30:54.000]  要加多點什麼
[00:30:54.000 --> 00:30:55.000]  蠟燭
[00:30:55.000 --> 00:30:58.000]  就好像加菜那樣
[00:30:58.000 --> 00:31:00.000]  我就問那些香是什麼
[00:31:00.000 --> 00:31:03.000]  那些香原來不是中國的
[00:31:03.000 --> 00:31:06.000]  那些香是印度傳過來的
[00:31:06.000 --> 00:31:09.000]  到今天
[00:31:09.000 --> 00:31:11.000]  我去過兩次印度
[00:31:11.000 --> 00:31:14.000]  你知道那些人死了是沒有棺木的
[00:31:14.000 --> 00:31:16.000]  全部是用白色的布
[00:31:16.000 --> 00:31:18.000]  如果是普通或者有錢的人
[00:31:18.000 --> 00:31:20.000]  包著也沒有棺木
[00:31:20.000 --> 00:31:22.000]  你不知道男還是女
[00:31:22.000 --> 00:31:24.000]  紅色就是代表女
[00:31:24.000 --> 00:31:26.000]  就停一兩天
[00:31:26.000 --> 00:31:30.000]  然後等那些人來自製
[00:31:30.000 --> 00:31:32.000]  然後才燒
[00:31:32.000 --> 00:31:34.000]  就好像我們去殯儀館
[00:31:34.000 --> 00:31:37.000]  第二天早上才會放在棺木
[00:31:37.000 --> 00:31:38.000]  然後推出來
[00:31:38.000 --> 00:31:40.000]  但是在裡面內堂
[00:31:40.000 --> 00:31:42.000]  你會看到那些是什麼
[00:31:42.000 --> 00:31:44.000]  那些就是停屍間
[00:31:44.000 --> 00:31:47.000]  你會看到那個尖叫遺容
[00:31:47.000 --> 00:31:49.000]  但是那個有冷氣的
[00:31:49.000 --> 00:31:50.000]  但是請你記住
[00:31:50.000 --> 00:31:53.000]  在印度到今天沒有冷氣的
[00:31:53.000 --> 00:31:55.000]  他放在一個地方
[00:31:55.000 --> 00:31:58.000]  所以他們一定是會有很多香
[00:31:58.000 --> 00:31:59.000]  很多香
[00:31:59.000 --> 00:32:02.000]  是圍著那個屍體
[00:32:02.000 --> 00:32:04.000]  其實這些香怎麼著
[00:32:04.000 --> 00:32:05.000]  那時候做什麼呢
[00:32:05.000 --> 00:32:06.000]  如果你知道香港那些
[00:32:06.000 --> 00:32:07.000]  印度那些香賣的
[00:32:07.000 --> 00:32:08.000]  是特別濃的
[00:32:08.000 --> 00:32:10.000]  你明白我的意思嗎
[00:32:10.000 --> 00:32:12.000]  那時候就是什麼呢
[00:32:12.000 --> 00:32:14.000]  原來那個香的作用是什麼
[00:32:14.000 --> 00:32:16.000]  原來不是供奉的
[00:32:16.000 --> 00:32:18.000]  是僻味的
[00:32:18.000 --> 00:32:19.000]  但是傳言過來
[00:32:19.000 --> 00:32:22.000]  我們每逢有死屍就有香
[00:32:22.000 --> 00:32:23.000]  於是我以為那些香
[00:32:23.000 --> 00:32:25.000]  就被它吐出來
[00:32:25.000 --> 00:32:28.000]  甚至有時候你知道那些警察
[00:32:28.000 --> 00:32:29.000]  有個人死了很久
[00:32:29.000 --> 00:32:30.000]  現在有人報警
[00:32:30.000 --> 00:32:32.000]  於是就破門入屋
[00:32:32.000 --> 00:32:35.000]  那些屍體因為已經發臭了
[00:32:35.000 --> 00:32:37.000]  他們拿著一大堆香
[00:32:37.000 --> 00:32:39.000]  就是那些長壽香
[00:32:39.000 --> 00:32:40.000]  就放進去
[00:32:40.000 --> 00:32:42.000]  他們不一定是迷信的
[00:32:42.000 --> 00:32:43.000]  而是什麼呢
[00:32:43.000 --> 00:32:44.000]  僻味
[00:32:44.000 --> 00:32:48.000]  就是他們不會去拿那些香水噴
[00:32:48.000 --> 00:32:49.000]  怎麼也蓋不住
[00:32:49.000 --> 00:32:50.000]  是要靠這些香的
[00:32:50.000 --> 00:32:52.000]  你明白我的意思嗎
[00:32:52.000 --> 00:32:53.000]  所以你留意到
[00:32:53.000 --> 00:32:57.000]  屍體在中東地方是很熱的
[00:32:57.000 --> 00:32:58.000]  只要一死了
[00:32:58.000 --> 00:32:59.000]  五十到二十四小時
[00:32:59.000 --> 00:33:01.000]  沒有人來收屍體
[00:33:01.000 --> 00:33:02.000]  就馬上已經怎麼樣
[00:33:02.000 --> 00:33:04.000]  屍體發臭
[00:33:04.000 --> 00:33:05.000]  這些都講到他們
[00:33:05.000 --> 00:33:06.000]  在戰爭上面
[00:33:06.000 --> 00:33:08.000]  他們又打敗了
[00:33:08.000 --> 00:33:09.000]  但是很可惜
[00:33:09.000 --> 00:33:10.000]  竟然是怎麼樣
[00:33:10.000 --> 00:33:11.000]  那句是什麼
[00:33:11.000 --> 00:33:13.000]  你們仍不歸向我
[00:33:13.000 --> 00:33:14.000]  好了
[00:33:14.000 --> 00:33:15.000]  最後
[00:33:15.000 --> 00:33:17.000]  我們再看第十一節
[00:33:17.000 --> 00:33:18.000]  第十一節
[00:33:18.000 --> 00:33:19.000]  我們一起讀出來
[00:33:19.000 --> 00:33:36.000]  前面第十一節就講打仗
[00:33:36.000 --> 00:33:38.000]  接著現在就講到
[00:33:38.000 --> 00:33:40.000]  整個成都會被傾覆
[00:33:40.000 --> 00:33:43.000]  他就舉了一個例子
[00:33:43.000 --> 00:33:45.000]  就是索多瑪俄摩拉
[00:33:45.000 --> 00:33:47.000]  記不記得索多瑪俄摩拉
[00:33:47.000 --> 00:33:48.000]  被稱為罪惡之城
[00:33:48.000 --> 00:33:51.000]  後來神要來帶人去滅他們
[00:33:51.000 --> 00:33:55.000]  那伯拉罕就向神要求
[00:33:55.000 --> 00:33:56.000]  所以留意到
[00:33:56.000 --> 00:33:58.000]  原來人的禱告代禱
[00:33:58.000 --> 00:33:59.000]  是可以改變的
[00:33:59.000 --> 00:34:02.000]  那伯拉罕就開價
[00:34:02.000 --> 00:34:03.000]  說神啊
[00:34:03.000 --> 00:34:06.000]  如果有幾多個日子
[00:34:06.000 --> 00:34:07.000]  有五十個義人
[00:34:07.000 --> 00:34:08.000]  可不可以不滅這個城
[00:34:08.000 --> 00:34:10.000]  兩個城是很大的
[00:34:10.000 --> 00:34:11.000]  神就說好啊
[00:34:11.000 --> 00:34:12.000]  沒問題
[00:34:12.000 --> 00:34:13.000]  伯拉罕就馬上
[00:34:13.000 --> 00:34:15.000]  這麼大劑
[00:34:15.000 --> 00:34:16.000]  為什麼
[00:34:16.000 --> 00:34:17.000]  你都有經驗
[00:34:17.000 --> 00:34:19.000]  當你去泰國
[00:34:19.000 --> 00:34:22.000]  去東南亞地方
[00:34:22.000 --> 00:34:24.000]  晚上夜市買東西
[00:34:24.000 --> 00:34:25.000]  一杯多少錢
[00:34:25.000 --> 00:34:28.000]  人家說三百
[00:34:28.000 --> 00:34:30.000]  那你說不行
[00:34:30.000 --> 00:34:31.000]  這麼貴
[00:34:31.000 --> 00:34:33.000]  二百八十
[00:34:33.000 --> 00:34:34.000]  他說好啊
[00:34:34.000 --> 00:34:36.000]  那你會怎樣
[00:34:36.000 --> 00:34:37.000]  你聽錯
[00:34:37.000 --> 00:34:38.000]  不是二百八十
[00:34:38.000 --> 00:34:39.000]  是一百八十
[00:34:39.000 --> 00:34:40.000]  因為他這麼快說
[00:34:40.000 --> 00:34:41.000]  二百八十
[00:34:41.000 --> 00:34:42.000]  你覺得怎樣
[00:34:42.000 --> 00:34:43.000]  你賺很多
[00:34:43.000 --> 00:34:44.000]  明白這個意思嗎
[00:34:44.000 --> 00:34:45.000]  伯拉罕就一樣
[00:34:45.000 --> 00:34:47.000]  雖然沒有逛過夜市
[00:34:47.000 --> 00:34:48.000]  五十
[00:34:48.000 --> 00:34:49.000]  神就說OK
[00:34:49.000 --> 00:34:55.000]  四十
[00:34:55.000 --> 00:34:56.000]  行不行
[00:34:56.000 --> 00:34:58.000]  你為什麼說了六次
[00:34:58.000 --> 00:34:59.000]  後來說到怎樣
[00:34:59.000 --> 00:35:00.000]  神啊
[00:35:00.000 --> 00:35:01.000]  如果
[00:35:01.000 --> 00:35:02.000]  十元
[00:35:02.000 --> 00:35:03.000]  不是
[00:35:03.000 --> 00:35:04.000]  十元
[00:35:04.000 --> 00:35:05.000]  如果最後十個
[00:35:05.000 --> 00:35:06.000]  你滅不滅
[00:35:06.000 --> 00:35:07.000]  神說
[00:35:07.000 --> 00:35:08.000]  好啊
[00:35:08.000 --> 00:35:09.000]  我都不滅
[00:35:09.000 --> 00:35:10.000]  他都不好意思再說下去
[00:35:10.000 --> 00:35:12.000]  如果人家說三百元
[00:35:12.000 --> 00:35:13.000]  你不斷說
[00:35:13.000 --> 00:35:14.000]  講價
[00:35:14.000 --> 00:35:15.000]  講到三元
[00:35:15.000 --> 00:35:17.000]  你敢不敢說下去
[00:35:17.000 --> 00:35:19.000]  有些廉恥你不會說
[00:35:19.000 --> 00:35:20.000]  給你
[00:35:20.000 --> 00:35:21.000]  我給你三元
[00:35:21.000 --> 00:35:22.000]  你賣給我
[00:35:22.000 --> 00:35:23.000]  三元
[00:35:23.000 --> 00:35:24.000]  他都不好意思
[00:35:24.000 --> 00:35:26.000]  兩個城這麼大
[00:35:26.000 --> 00:35:27.000]  即是怎樣
[00:35:27.000 --> 00:35:29.000]  十個應該有
[00:35:29.000 --> 00:35:30.000]  怎知道都沒有
[00:35:30.000 --> 00:35:32.000]  只有羅德一家
[00:35:32.000 --> 00:35:33.000]  結果怎樣
[00:35:33.000 --> 00:35:35.000]  神就滅了兩個城
[00:35:35.000 --> 00:35:37.000]  神說到這個是歷史
[00:35:37.000 --> 00:35:39.000]  你們是不是不知道
[00:35:39.000 --> 00:35:41.000]  你們現在再不去改歸向我的時候
[00:35:41.000 --> 00:35:42.000]  我要滅你們
[00:35:42.000 --> 00:35:43.000]  像索多瑪俄羅拉一樣
[00:35:43.000 --> 00:35:44.000]  接著說
[00:35:44.000 --> 00:35:47.000]  使你們好像從火中抽出一根柴
[00:35:47.000 --> 00:35:49.000]  你們
[00:35:49.000 --> 00:35:51.000]  我想是六十年代的人
[00:35:51.000 --> 00:35:52.000]  都可能有這些經歷
[00:35:52.000 --> 00:35:54.000]  六十後的那些
[00:35:54.000 --> 00:35:55.000]  就沒有這些經歷
[00:35:55.000 --> 00:35:57.000]  我家是燒柴的
[00:35:57.000 --> 00:35:58.000]  我小時候
[00:35:58.000 --> 00:35:59.000]  不是燒火水的
[00:35:59.000 --> 00:36:01.000]  後來燒煤氣
[00:36:01.000 --> 00:36:03.000]  燒柴是怎樣
[00:36:03.000 --> 00:36:04.000]  我要破柴的
[00:36:04.000 --> 00:36:05.000]  我小時候
[00:36:05.000 --> 00:36:06.000]  我的木箱是這樣破的
[00:36:06.000 --> 00:36:07.000]  這麼大條柴
[00:36:07.000 --> 00:36:09.000]  放下去燒
[00:36:09.000 --> 00:36:10.000]  但是風爐
[00:36:10.000 --> 00:36:11.000]  那些叫風爐
[00:36:11.000 --> 00:36:13.000]  燒著燒著的時候
[00:36:13.000 --> 00:36:14.000]  就已經纏了一截
[00:36:14.000 --> 00:36:15.000]  沒有了
[00:36:15.000 --> 00:36:16.000]  它會掉下來
[00:36:16.000 --> 00:36:17.000]  要放下一點
[00:36:17.000 --> 00:36:18.000]  但如果你燒著燒著柴
[00:36:18.000 --> 00:36:19.000]  拔出來
[00:36:19.000 --> 00:36:21.000]  吹熄它的時候
[00:36:21.000 --> 00:36:23.000]  其實已經燒了一截
[00:36:23.000 --> 00:36:25.000]  你知不知道可以用來寫東西的
[00:36:25.000 --> 00:36:26.000]  因為是炭
[00:36:26.000 --> 00:36:28.000]  火中抽柴
[00:36:28.000 --> 00:36:30.000]  其實這一句話
[00:36:30.000 --> 00:36:31.000]  在撒加利亞書
[00:36:31.000 --> 00:36:32.000]  同樣出現過一次
[00:36:32.000 --> 00:36:34.000]  什麼意思呢
[00:36:34.000 --> 00:36:37.000]  你們本來是應該滅絕的
[00:36:37.000 --> 00:36:39.000]  但是我都突然救你出來
[00:36:39.000 --> 00:36:41.000]  不過都已經怎樣
[00:36:41.000 --> 00:36:42.000]  死了這麼一截
[00:36:42.000 --> 00:36:43.000]  就是這個意思
[00:36:43.000 --> 00:36:45.000]  你已經沒有了一半
[00:36:45.000 --> 00:36:47.000]  但是我今天要滅你們
[00:36:47.000 --> 00:36:49.000]  但是我仍然給你們機會
[00:36:49.000 --> 00:36:51.000]  在火中抽柴
[00:36:51.000 --> 00:36:52.000]  很可惜
[00:36:52.000 --> 00:36:53.000]  雖然我這樣救你
[00:36:53.000 --> 00:36:54.000]  你們仍然是怎樣
[00:36:54.000 --> 00:36:55.000]  仍不歸鄉
[00:36:55.000 --> 00:36:56.000]  仍不歸鄉
[00:36:56.000 --> 00:36:57.000]  最事要說的
[00:36:57.000 --> 00:37:00.000]  這一段就是在說神的審判
[00:37:00.000 --> 00:37:02.000]  見不見到是很有系統的
[00:37:02.000 --> 00:37:04.000]  就是講到他們沒有東西吃
[00:37:04.000 --> 00:37:06.000]  然後他們沒有雨水
[00:37:06.000 --> 00:37:07.000]  然後他們有雨水的時候
[00:37:07.000 --> 00:37:08.000]  就是沒有雨水
[00:37:08.000 --> 00:37:09.000]  然後他要找水
[00:37:09.000 --> 00:37:10.000]  去城裏面
[00:37:10.000 --> 00:37:12.000]  去不同的城裏面去找水
[00:37:12.000 --> 00:37:13.000]  然後他們會怎樣呢
[00:37:13.000 --> 00:37:15.000]  原來那些熱風霉雷
[00:37:15.000 --> 00:37:17.000]  叫到他們的植物
[00:37:17.000 --> 00:37:20.000]  其實是不能夠有好的結果
[00:37:20.000 --> 00:37:21.000]  可能就算有的時候
[00:37:21.000 --> 00:37:23.000]  都被那些箭蟲吃光
[00:37:23.000 --> 00:37:25.000]  可能農作物不得了
[00:37:25.000 --> 00:37:26.000]  不得止了
[00:37:26.000 --> 00:37:27.000]  後來怎樣
[00:37:27.000 --> 00:37:28.000]  然後就在戰爭裏面
[00:37:28.000 --> 00:37:29.000]  他們的壯年人就被殺
[00:37:29.000 --> 00:37:31.000]  他們的馬匹被擄了
[00:37:31.000 --> 00:37:33.000]  不單單他們的壯年人被殺
[00:37:33.000 --> 00:37:35.000]  連他們的國家都要被傾覆
[00:37:35.000 --> 00:37:37.000]  這麼多的問題
[00:37:37.000 --> 00:37:39.000]  但是你們仍然不歸鄉
[00:37:39.000 --> 00:37:40.000]  我好無奈
[00:37:40.000 --> 00:37:41.000]  好了
[00:37:41.000 --> 00:37:42.000]  先至到這裏
[00:37:42.000 --> 00:37:43.000]  就停在這裏
[00:37:43.000 --> 00:37:45.000]  接著有一句說話
[00:37:45.000 --> 00:37:46.000]  很重要
[00:37:46.000 --> 00:37:47.000]  第十二節
[00:37:47.000 --> 00:37:48.000]  記住
[00:37:48.000 --> 00:37:49.000]  這句是甚麼說話
[00:37:49.000 --> 00:37:52.000]  不是啟示錄來的
[00:37:52.000 --> 00:37:54.000]  我們看看第十二節
[00:37:54.000 --> 00:37:55.000]  我們一起讀
[00:37:55.000 --> 00:37:59.000]  以色列 我必向你如此行
[00:37:59.000 --> 00:38:01.000]  以色列 我既這樣行
[00:38:01.000 --> 00:38:04.000]  你當預備迎見你的神
[00:38:04.000 --> 00:38:05.000]  看得到嗎
[00:38:05.000 --> 00:38:09.000]  其實神是不想懲罰他們的
[00:38:09.000 --> 00:38:10.000]  如果是
[00:38:10.000 --> 00:38:11.000]  何必說這麼多
[00:38:11.000 --> 00:38:12.000]  何必叫先知過來
[00:38:12.000 --> 00:38:13.000]  是不是
[00:38:13.000 --> 00:38:14.000]  動你便動你
[00:38:14.000 --> 00:38:16.000]  但是原來神就是要先知
[00:38:16.000 --> 00:38:17.000]  勸他們
[00:38:17.000 --> 00:38:18.000]  希望他們會改變
[00:38:18.000 --> 00:38:20.000]  所以很重要的一句說話
[00:38:20.000 --> 00:38:24.000]  你當預備迎見你的神
[00:38:24.000 --> 00:38:26.000]  你有沒有隨時準備
[00:38:26.000 --> 00:38:28.000]  神來到你當中
[00:38:28.000 --> 00:38:29.000]  所以剛才我說
[00:38:29.000 --> 00:38:32.000]  不只是在啟示錄出現這句說話
[00:38:32.000 --> 00:38:34.000]  當然啟示錄裏面有
[00:38:34.000 --> 00:38:38.000]  我們有沒有隨時準備迎見我們的神
[00:38:38.000 --> 00:38:43.000]  即是上星期五有聽我說到
[00:38:43.000 --> 00:38:44.000]  或者有上網聽
[00:38:44.000 --> 00:38:45.000]  我一開始怎麼說呢
[00:38:45.000 --> 00:38:47.000]  我們基督徒很怪
[00:38:47.000 --> 00:38:49.000]  我們知道有天堂
[00:38:49.000 --> 00:38:51.000]  但我們又不是好像很渴望去天堂
[00:38:51.000 --> 00:38:52.000]  是不是
[00:38:52.000 --> 00:38:54.000]  我們知道有地獄
[00:38:54.000 --> 00:38:56.000]  但我們又不是很怕地獄
[00:38:56.000 --> 00:38:57.000]  即是我們知道有魔鬼
[00:38:57.000 --> 00:38:59.000]  但我們經常以魔鬼為伍
[00:38:59.000 --> 00:39:01.000]  這是一個很大的悲哀
[00:39:01.000 --> 00:39:02.000]  所以你今天來到
[00:39:02.000 --> 00:39:05.000]  我們有沒有準備隨時迎見我們的神
[00:39:05.000 --> 00:39:06.000]  我自己覺得
[00:39:06.000 --> 00:39:08.000]  怎樣叫迎見我們的神
[00:39:08.000 --> 00:39:11.000]  不是叫你停下所有的工作
[00:39:11.000 --> 00:39:13.000]  不做事去敬拜
[00:39:13.000 --> 00:39:15.000]  是如常地去工作
[00:39:15.000 --> 00:39:17.000]  如常去做事
[00:39:17.000 --> 00:39:18.000]  我經常都說
[00:39:18.000 --> 00:39:19.000]  如果當天我做到很累
[00:39:19.000 --> 00:39:20.000]  我回到家的時候
[00:39:20.000 --> 00:39:22.000]  當我看電視
[00:39:22.000 --> 00:39:23.000]  我和他一起看就是看新聞
[00:39:23.000 --> 00:39:25.000]  當我看電視
[00:39:25.000 --> 00:39:26.000]  神突然來到的時候
[00:39:26.000 --> 00:39:28.000]  我不怕我做到很累
[00:39:28.000 --> 00:39:30.000]  看電視
[00:39:30.000 --> 00:39:33.000]  但是如果剛神來到的時候
[00:39:33.000 --> 00:39:34.000]  你突然打麻將
[00:39:34.000 --> 00:39:37.000]  但你又不是八十歲那種
[00:39:37.000 --> 00:39:39.000]  你只是二十八歲
[00:39:39.000 --> 00:39:40.000]  砰
[00:39:40.000 --> 00:39:41.000]  神就來到
[00:39:41.000 --> 00:39:42.000]  你碰不碰
[00:39:42.000 --> 00:39:43.000]  還敢碰下去
[00:39:43.000 --> 00:39:44.000]  是不是
[00:39:44.000 --> 00:39:46.000]  那你就糟糕了
[00:39:46.000 --> 00:39:48.000]  你記住就是
[00:39:48.000 --> 00:39:51.000]  約翰維斯很有名的一句說話
[00:39:51.000 --> 00:39:52.000]  人家問他
[00:39:52.000 --> 00:39:53.000]  如果你的神
[00:39:53.000 --> 00:39:55.000]  幾個小時之後回來
[00:39:55.000 --> 00:39:56.000]  你會怎樣做
[00:39:56.000 --> 00:39:58.000]  我說same as usual
[00:39:58.000 --> 00:40:00.000]  我就會很如常
[00:40:00.000 --> 00:40:02.000]  我隨時準備我的神來
[00:40:02.000 --> 00:40:04.000]  如果我現在教聖經神來的時候
[00:40:04.000 --> 00:40:06.000]  就很厲害
[00:40:06.000 --> 00:40:08.000]  正在做的
[00:40:08.000 --> 00:40:10.000]  是不是
[00:40:10.000 --> 00:40:11.000]  我再說
