
[00:00:00.000 --> 00:00:02.780]  那麼今天這個題目是
[00:15:05.640 --> 00:15:07.840]  自以一種的生活狀態
[00:15:07.840 --> 00:15:09.440]  我們需要來到上帝的面前
[00:15:09.440 --> 00:15:12.840]  來到基督徒群體當中
[00:15:12.840 --> 00:15:13.840]  如果你是對的
[00:15:13.840 --> 00:15:15.840]  其他人都會說你真的做得對
[00:15:15.840 --> 00:15:16.840]  你沒有錯
[00:15:16.840 --> 00:15:17.440]  你是錯的話
[00:15:17.440 --> 00:15:18.240]  其他人會告訴你
[00:15:18.240 --> 00:15:19.840]  其實你真的做得不太好
[00:15:19.840 --> 00:15:21.040]  你得罪了人
[00:15:21.040 --> 00:15:25.440]  我們要接受群體的認同
[00:15:25.440 --> 00:15:27.040]  我們要接受上帝的標準
[00:15:27.040 --> 00:15:29.640]  上帝很高的標準
[00:15:29.640 --> 00:15:32.040]  耶穌基督所定的標準是很高
[00:15:32.040 --> 00:15:33.240]  對犯罪的標準
[00:15:33.240 --> 00:15:34.040]  甚麼是犯罪
[00:15:34.040 --> 00:15:35.040]  甚麼不是犯罪
[00:15:35.040 --> 00:15:36.640]  他的要求很高
[00:15:36.640 --> 00:15:38.240]  究竟你有沒有憐憫的心
[00:15:38.240 --> 00:15:39.440]  你沒有做的事
[00:15:39.440 --> 00:15:41.040]  你沒有做到你應該做的事
[00:15:41.040 --> 00:15:42.440]  都是錯
[00:15:42.440 --> 00:15:44.640]  這是聖經很高的標準
[00:15:44.640 --> 00:15:46.240]  你不要說我沒有殺人放火
[00:15:46.240 --> 00:15:47.440]  所以我沒有罪
[00:15:47.440 --> 00:15:48.440]  不是這樣的
[00:15:48.440 --> 00:15:50.240]  有些事情是神命令你去做
[00:15:50.240 --> 00:15:51.240]  你沒有去做到
[00:15:51.240 --> 00:15:53.240]  都是犯罪
[00:15:53.240 --> 00:15:55.040]  這是上帝的標準
[00:15:55.040 --> 00:15:57.040]  我們來到基督群體
[00:15:57.040 --> 00:15:58.840]  為甚麼我們有團契生活
[00:15:58.840 --> 00:16:01.440]  因為我們需要別人告訴我們
[00:16:01.440 --> 00:16:03.640]  其實你真的做得不太對
[00:16:03.640 --> 00:16:05.040]  其實你是做得好
[00:16:05.040 --> 00:16:06.040]  你可以繼續努力
[00:16:06.040 --> 00:16:08.040]  你有很多的恩賜可以發揮
[00:16:08.040 --> 00:16:09.840]  你有一些弱點
[00:16:09.840 --> 00:16:11.040]  你人生有很多的弱點
[00:16:11.040 --> 00:16:11.840]  你知不知道的
[00:16:11.840 --> 00:16:12.640]  你不知道的
[00:16:12.640 --> 00:16:14.840]  我們一起用愛心告訴你
[00:16:14.840 --> 00:16:16.240]  我們一起去成長
[00:16:16.240 --> 00:16:16.840]  不用害怕
[00:16:16.840 --> 00:16:18.240]  我們一起成長
[00:16:18.240 --> 00:16:24.640]  所以我們需要在神面前去承聖
[00:16:24.640 --> 00:16:28.840]  一起去榮耀上帝
[00:16:28.840 --> 00:16:29.840]  我分享過
[00:16:29.840 --> 00:16:31.240]  在監獄裏面有一個弟兄
[00:16:31.240 --> 00:16:33.440]  每次我們進去
[00:16:33.440 --> 00:16:35.840]  他就說一定要拿個結他來
[00:16:35.840 --> 00:16:37.040]  放在結他裏面
[00:16:37.040 --> 00:16:38.640]  他要彈結他
[00:16:38.640 --> 00:16:40.240]  因為他以前是敬拜隊的
[00:16:40.240 --> 00:16:41.240]  他是回教會的
[00:16:41.240 --> 00:16:41.840]  不過坐牢
[00:16:41.840 --> 00:16:44.640]  他也要在裏面一定要彈結他
[00:16:44.640 --> 00:16:45.440]  他拿了結他
[00:16:45.440 --> 00:16:47.040]  就不聽別人分享見證
[00:16:47.040 --> 00:16:48.040]  不聽別人講道
[00:16:48.040 --> 00:16:49.240]  他只是自己彈結他
[00:16:49.240 --> 00:16:50.240]  然後下一次他說
[00:16:50.240 --> 00:16:51.840]  我上次很短時間創作了一首歌
[00:16:51.840 --> 00:16:53.840]  你聽一定要唱這首歌
[00:16:53.840 --> 00:16:56.240]  你覺得他有沒有問題呢
[00:16:56.240 --> 00:16:57.440]  他是侍奉他
[00:16:57.440 --> 00:16:59.640]  因此他很短時間作首詩
[00:16:59.640 --> 00:17:02.040]  他彈結他比我彈得好
[00:17:02.040 --> 00:17:04.240]  但是這樣的生命
[00:17:04.240 --> 00:17:06.040]  並不是一個神恩賞的生命
[00:17:06.040 --> 00:17:07.640]  很自我中心
[00:17:07.640 --> 00:17:08.840]  他就算在這個階段
[00:17:08.840 --> 00:17:11.040]  也是這樣表達自己
[00:17:11.040 --> 00:17:12.640]  我們沒有說侍奉就沒有問題
[00:17:12.640 --> 00:17:16.040]  那怎樣去侍奉是一個問題
[00:17:16.040 --> 00:17:17.240]  在摩西人生裏面
[00:17:17.240 --> 00:17:18.240]  他也是侍奉
[00:17:18.240 --> 00:17:21.840]  在當時有些人也是侍奉
[00:17:21.840 --> 00:17:25.240]  但是譬如十個探子沒有信心
[00:17:25.240 --> 00:17:27.040]  他的侍奉是枉然
[00:17:27.040 --> 00:17:32.040]  他去迦南地去探討地形
[00:17:32.040 --> 00:17:33.640]  如何如何回來報告
[00:17:33.640 --> 00:17:36.040]  但是他的報告是沒有信心的報告
[00:17:36.040 --> 00:17:39.440]  令到以色列人陷入四十年的
[00:17:39.440 --> 00:17:42.240]  曠野生涯當中
[00:17:42.240 --> 00:17:44.240]  我們侍奉的信心
[00:17:44.240 --> 00:17:45.640]  是一種忠誠
[00:17:45.640 --> 00:17:48.440]  是一種對神的盼望
[00:17:48.440 --> 00:17:50.040]  帶領著頂子妹
[00:17:50.040 --> 00:17:52.240]  我們迴轉向前行
[00:17:52.240 --> 00:17:55.840]  這個侍奉才是神所喜悅的
[00:17:55.840 --> 00:17:59.440]  求神幫助我們不要落在罪裏面
[00:17:59.440 --> 00:18:03.440]  求神幫助我們不要以自己的標準量度自己
[00:18:03.440 --> 00:18:06.040]  求神幫助我們迴轉
[00:18:06.040 --> 00:18:08.440]  以神迴轉去隨顧我們
[00:18:08.440 --> 00:18:10.640]  與我們同在
[00:18:10.640 --> 00:18:13.040]  第二,神同在喜樂
[00:18:13.040 --> 00:18:14.840]  十四至十六節他也說
[00:18:14.840 --> 00:18:17.840]  是一種很想得到祢的慈愛
[00:18:17.840 --> 00:18:20.840]  一生一世歡呼喜樂
[00:18:20.840 --> 00:18:23.840]  我們知道神同在是叫人滿足的
[00:18:23.840 --> 00:18:29.240]  是生命很多的因典
[00:18:29.240 --> 00:18:32.040]  很享受到神同在的榮耀
[00:18:32.040 --> 00:18:33.640]  我們看到人悔改
[00:18:33.640 --> 00:18:35.240]  跟從神的心意
[00:18:35.240 --> 00:18:37.240]  我們就喜樂
[00:18:37.240 --> 00:18:38.240]  我不知道放在哪裏
[00:18:38.240 --> 00:18:39.640]  我的powerpoint有一張照片
[00:18:39.640 --> 00:18:41.240]  你幫我跳一下
[00:18:41.240 --> 00:18:42.440]  是這個
[00:18:42.440 --> 00:18:45.440]  我最近看了一份基督教的報章
[00:18:45.440 --> 00:18:47.240]  看到一個見證
[00:18:47.240 --> 00:18:49.840]  這個人的名字
[00:18:49.840 --> 00:18:50.840]  你可能認識
[00:18:50.840 --> 00:18:53.840]  書劍恩神祿
[00:18:53.840 --> 00:18:55.640]  他吸毒吸了三十年
[00:18:55.640 --> 00:18:57.440]  如果你看內文就看到
[00:18:57.440 --> 00:19:00.040]  但是他現在立志
[00:19:00.040 --> 00:19:02.840]  覺得神呼召他服侍街頭人
[00:19:02.840 --> 00:19:05.040]  去街邊接觸一些無家者
[00:19:05.040 --> 00:19:07.240]  這個人
[00:19:07.240 --> 00:19:08.640]  在十年前我認識他
[00:19:08.640 --> 00:19:10.440]  十年前領教他服侍
[00:19:10.440 --> 00:19:11.640]  他就開始
[00:19:11.640 --> 00:19:13.440]  其實我們就是去街頭報道
[00:19:13.440 --> 00:19:15.040]  他就在公園裏面
[00:19:15.040 --> 00:19:16.240]  在那裏喝啤酒
[00:19:16.240 --> 00:19:17.440]  吸毒
[00:19:17.440 --> 00:19:19.040]  這些地方接觸他
[00:19:19.040 --> 00:19:20.040]  後來他慢慢
[00:19:20.040 --> 00:19:21.440]  回歸教會
[00:19:21.440 --> 00:19:23.040]  慢慢經過十年
[00:19:23.040 --> 00:19:25.640]  他現在立志成為一個
[00:19:25.640 --> 00:19:27.840]  去街頭服侍人的人
[00:19:27.840 --> 00:19:30.040]  我看到神的恩典很大
[00:19:30.040 --> 00:19:32.440]  我們需要這樣去成長
[00:19:32.440 --> 00:19:35.040]  就是這樣去
[00:19:35.040 --> 00:19:36.440]  跟神同在
[00:19:36.440 --> 00:19:37.640]  看到神的工作
[00:19:37.640 --> 00:19:38.440]  看到神
[00:19:38.440 --> 00:19:40.840]  他自己人生裏面做
[00:19:40.840 --> 00:19:42.040]  轉化工作
[00:19:42.040 --> 00:19:44.040]  我們心裏面就滿足
[00:19:44.040 --> 00:19:45.240]  我又認識另一個人
[00:19:45.240 --> 00:19:46.240]  他是做金融的
[00:19:46.240 --> 00:19:47.240]  一個很高級
[00:19:47.240 --> 00:19:49.040]  有時都會上電視
[00:19:49.040 --> 00:19:50.040]  可能你不知道是誰
[00:19:50.040 --> 00:19:51.440]  就是他的腳徒
[00:19:51.440 --> 00:19:52.240]  但是以前
[00:19:52.240 --> 00:19:53.640]  他未信主之前
[00:19:53.640 --> 00:19:55.240]  他的脾氣很差
[00:19:55.240 --> 00:19:56.440]  因為他高級
[00:19:56.440 --> 00:19:58.440]  他在金融界裏面都有些名氣
[00:19:58.440 --> 00:20:00.040]  寫報紙
[00:20:00.040 --> 00:20:02.440]  電台講的那些東西
[00:20:02.440 --> 00:20:04.040]  他說他以前未信主
[00:20:04.040 --> 00:20:05.240]  指著下屬用粗口
[00:20:05.240 --> 00:20:07.240]  不斷問候人
[00:20:07.240 --> 00:20:08.240]  未信主的時候
[00:20:08.240 --> 00:20:09.840]  因為他高級又有權
[00:20:09.840 --> 00:20:12.240]  不斷罵人
[00:20:12.240 --> 00:20:13.240]  信了主之後
[00:20:13.240 --> 00:20:15.240]  他被人罵也不出聲
[00:20:15.240 --> 00:20:17.240]  有人說他是老闆
[00:20:17.240 --> 00:20:18.240]  他也是高級的
[00:20:18.240 --> 00:20:21.240]  但他說他接受去
[00:20:21.240 --> 00:20:22.240]  去忍耐
[00:20:22.240 --> 00:20:23.240]  接受去愛心
[00:20:23.240 --> 00:20:24.240]  去包容
[00:20:24.240 --> 00:20:25.240]  被人罵他
[00:20:25.240 --> 00:20:27.240]  他不會罵人
[00:20:27.240 --> 00:20:31.240]  所以我們需要在神面前
[00:20:31.240 --> 00:20:33.240]  看到神的工作
[00:20:33.240 --> 00:20:34.240]  看到神
[00:20:34.240 --> 00:20:37.240]  讓我們
[00:20:37.240 --> 00:20:39.240]  我們去成長的時候
[00:20:39.240 --> 00:20:40.240]  被神去使用
[00:20:40.240 --> 00:20:42.240]  我們得到神的慈愛
[00:20:42.240 --> 00:20:44.240]  與神同在
[00:20:44.240 --> 00:20:46.240]  我不知道大家回到教會裏面
[00:20:46.240 --> 00:20:49.240]  有沒有一種與神同在的經歷
[00:20:49.240 --> 00:20:51.240]  或者感受
[00:20:51.240 --> 00:20:52.240]  如果沒有的話
[00:20:52.240 --> 00:20:54.240]  就很浪費時間
[00:20:54.240 --> 00:20:55.240]  沒有時間
[00:20:55.240 --> 00:20:56.240]  其實外面有很多活動
[00:20:56.240 --> 00:20:58.240]  我回到教會都四
[00:20:58.240 --> 00:21:00.240]  整天都要數多久
[00:21:00.240 --> 00:21:02.240]  總之幾十年
[00:21:02.240 --> 00:21:03.240]  每個星期日一朝
[00:21:03.240 --> 00:21:05.240]  加上下午總有些活動
[00:21:05.240 --> 00:21:07.240]  其實那個是黃金時間
[00:21:07.240 --> 00:21:09.240]  去行山也好
[00:21:09.240 --> 00:21:10.240]  去飲茶也好
[00:21:10.240 --> 00:21:11.240]  去玩運動也好
[00:21:11.240 --> 00:21:12.240]  是很好的
[00:21:12.240 --> 00:21:14.240]  不過如果沒有更好的東西
[00:21:14.240 --> 00:21:16.240]  捨棄那些東西
[00:21:16.240 --> 00:21:17.240]  就真的浪費
[00:21:17.240 --> 00:21:18.240]  我不知道你們有沒有經歷到
[00:21:18.240 --> 00:21:20.240]  上帝與你們說話
[00:21:20.240 --> 00:21:22.240]  有沒有經歷到在敬拜裏面
[00:21:22.240 --> 00:21:23.240]  那種激動
[00:21:23.240 --> 00:21:25.240]  生命裏面
[00:21:25.240 --> 00:21:27.240]  嘩 上帝很棒
[00:21:27.240 --> 00:21:29.240]  上帝鼓動我的心
[00:21:29.240 --> 00:21:30.240]  我願意
[00:21:30.240 --> 00:21:31.240]  更加愛他
[00:21:31.240 --> 00:21:33.240]  更加一種動力在人生
[00:21:33.240 --> 00:21:34.240]  我們說
[00:21:34.240 --> 00:21:36.240]  有一種小小的說法
[00:21:36.240 --> 00:21:37.240]  就是你星期日回來充充電
[00:21:37.240 --> 00:21:38.240]  因為一個星期在外面
[00:21:38.240 --> 00:21:41.240]  很多事情是很氣餒的
[00:21:41.240 --> 00:21:42.240]  很多挫敗
[00:21:42.240 --> 00:21:43.240]  很多挑戰
[00:21:43.240 --> 00:21:44.240]  很多世俗的印
[00:21:44.240 --> 00:21:46.240]  很多罪性的吸引
[00:21:46.240 --> 00:21:47.240]  回來教會
[00:21:47.240 --> 00:21:48.240]  真的是一片淨土
[00:21:48.240 --> 00:21:51.240]  上帝與我說話
[00:21:51.240 --> 00:21:52.240]  弟兄姊妹
[00:21:52.240 --> 00:21:54.240]  與我有一種愛的交流
[00:21:54.240 --> 00:21:55.240]  我有力量
[00:21:55.240 --> 00:21:57.240]  被差遣到世界
[00:21:57.240 --> 00:21:59.240]  為上帝而活
[00:21:59.240 --> 00:22:01.240]  你有沒有這樣得到上帝的慈愛呢
[00:22:01.240 --> 00:22:03.240]  在你的屬靈生命
[00:22:03.240 --> 00:22:04.240]  你的靈修
[00:22:04.240 --> 00:22:05.240]  你的讀聖經
[00:22:05.240 --> 00:22:07.240]  在你的禱告裏面
[00:22:07.240 --> 00:22:10.240]  是否一種很膚淺式的交代
[00:22:10.240 --> 00:22:11.240]  做了就是
[00:22:11.240 --> 00:22:13.240]  有人問你有沒有靈修
[00:22:13.240 --> 00:22:14.240]  我有
[00:22:14.240 --> 00:22:15.240]  有沒有讀經
[00:22:15.240 --> 00:22:16.240]  有
[00:22:16.240 --> 00:22:17.240]  有沒有祈禱
[00:22:17.240 --> 00:22:18.240]  有
[00:22:18.240 --> 00:22:19.240]  但是有不是問題
[00:22:19.240 --> 00:22:21.240]  究竟是不是真的經歷到上帝呢
[00:22:21.240 --> 00:22:23.240]  有沒有體會到神與你說話呢
[00:22:23.240 --> 00:22:25.240]  有沒有看到神是愛你
[00:22:25.240 --> 00:22:29.240]  一種很深的愛在你生命裏面經歷呢
[00:22:29.240 --> 00:22:30.240]  如果沒有的話
[00:22:30.240 --> 00:22:33.240]  我們需要去面對
[00:22:33.240 --> 00:22:35.240]  看看問題出在哪裏
[00:22:35.240 --> 00:22:37.240]  不要年年月月
[00:22:37.240 --> 00:22:38.240]  由它這樣過去
[00:22:38.240 --> 00:22:39.240]  今年2018年
[00:22:39.240 --> 00:22:40.240]  又過去了
[00:22:40.240 --> 00:22:42.240]  明年又是這樣
[00:22:42.240 --> 00:22:43.240]  就是這樣又一年
[00:22:43.240 --> 00:22:47.240]  又是這樣又一個年日就過去了
[00:22:47.240 --> 00:22:48.240]  如果說
[00:22:48.240 --> 00:22:50.240]  我真的覺得日子短
[00:22:50.240 --> 00:22:52.240]  在我們人生的階段
[00:22:52.240 --> 00:22:53.240]  是短
[00:22:53.240 --> 00:22:54.240]  我要珍惜
[00:22:54.240 --> 00:22:55.240]  我拍望頂尖
[00:22:55.240 --> 00:22:58.240]  我要珍惜你有的時間
[00:22:58.240 --> 00:23:00.240]  去經歷上帝的同在
[00:23:00.240 --> 00:23:05.240]  享受他那種生命的轉化
[00:23:05.240 --> 00:23:08.240]  那種的恩典
[00:23:08.240 --> 00:23:11.240]  我女兒前日剝了一隻智慧齒
[00:23:11.240 --> 00:23:14.240]  她今年是剝牙鏈
[00:23:14.240 --> 00:23:16.240]  四隻智慧齒都剝了今年
[00:23:16.240 --> 00:23:17.240]  剝了三次
[00:23:17.240 --> 00:23:18.240]  這次是第三次
[00:23:18.240 --> 00:23:19.240]  之前一次剝了兩隻
[00:23:19.240 --> 00:23:20.240]  一次剝了一隻
[00:23:20.240 --> 00:23:22.240]  跟著這次剝了一隻
[00:23:22.240 --> 00:23:24.240]  真是牙痛
[00:23:24.240 --> 00:23:26.240]  頭兩次沒什麼問題
[00:23:26.240 --> 00:23:27.240]  但這次呢
[00:23:27.240 --> 00:23:28.240]  就是腫了
[00:23:28.240 --> 00:23:31.240]  還有血一直滲出來
[00:23:31.240 --> 00:23:32.240]  她很不開心
[00:23:32.240 --> 00:23:35.240]  因為她前兩次經歷是很好的
[00:23:35.240 --> 00:23:36.240]  這次經歷很差
[00:23:36.240 --> 00:23:38.240]  就很不開心
[00:23:38.240 --> 00:23:39.240]  不是很不開心
[00:23:39.240 --> 00:23:40.240]  是一點點不開心
[00:23:40.240 --> 00:23:42.240]  但是我就鼓勵她
[00:23:42.240 --> 00:23:47.240]  人生學習忍耐是一個必然的功課
[00:23:47.240 --> 00:23:49.240]  腫不舒服
[00:23:49.240 --> 00:23:51.240]  不要看流血
[00:23:51.240 --> 00:23:52.240]  不知道是不是很不妥
[00:23:52.240 --> 00:23:53.240]  是不是要看急症
[00:23:53.240 --> 00:23:54.240]  這種的心情
[00:23:54.240 --> 00:23:57.240]  很煎熬
[00:23:57.240 --> 00:23:59.240]  但是我鼓勵她
[00:23:59.240 --> 00:24:01.240]  學忍耐功課
[00:24:01.240 --> 00:24:02.240]  很重要
[00:24:02.240 --> 00:24:03.240]  很重要
[00:24:03.240 --> 00:24:04.240]  有時病患
[00:24:04.240 --> 00:24:06.240]  一些小小的傷痛
[00:24:06.240 --> 00:24:09.240]  是對我們很大的造就
[00:24:09.240 --> 00:24:11.240]  我們可以學習忍耐
[00:24:11.240 --> 00:24:15.240]  我們講到在幾十年的曠野生涯裡面
[00:24:15.240 --> 00:24:17.240]  以色列人就是忍不住
[00:24:17.240 --> 00:24:20.240]  一沒東西吃就叫著回埃及
[00:24:20.240 --> 00:24:21.240]  又咒罵摩西
[00:24:21.240 --> 00:24:23.240]  你真是需要帶領我們死
[00:24:23.240 --> 00:24:24.240]  又沒東西吃
[00:24:24.240 --> 00:24:25.240]  沒東西吃
[00:24:25.240 --> 00:24:27.240]  沒得喝茶,沒得吃叉燒包
[00:24:27.240 --> 00:24:29.240]  回埃及大把好東西吃
[00:24:29.240 --> 00:24:30.240]  又咒坐
[00:24:30.240 --> 00:24:31.240]  又要埋怨
[00:24:31.240 --> 00:24:35.240]  有很多不滿的表達
[00:24:35.240 --> 00:24:37.240]  忍耐是很重要
[00:24:37.240 --> 00:24:40.240]  在摩西自己人生
[00:24:40.240 --> 00:24:43.240]  最後都是一個忍耐的功課裡面失腳
[00:24:43.240 --> 00:24:45.240]  以致她不能夠進入迦南
[00:24:45.240 --> 00:24:49.240]  當這些人在埋怨沒水喝的時候
[00:24:49.240 --> 00:24:51.240]  摩西又問神
[00:24:51.240 --> 00:24:53.240]  又沒水喝了,怎麼辦?
[00:24:53.240 --> 00:24:55.240]  神又吩咐她
[00:24:55.240 --> 00:24:58.240]  吩咐之前的盆石出水
[00:24:58.240 --> 00:25:01.240]  就有水供應給這些以色列人喝
[00:25:01.240 --> 00:25:03.240]  但摩西已經很憤怒
[00:25:03.240 --> 00:25:05.240]  很受不了這些以色列人
[00:25:05.240 --> 00:25:09.240]  所以她拿了一些杖去敲打盆石兩下
[00:25:09.240 --> 00:25:11.240]  那些水就流出來
[00:25:11.240 --> 00:25:14.240]  但神說你在以色列人面前不尊重我
[00:25:14.240 --> 00:25:17.240]  所以你不能夠進入迦南地
[00:25:17.240 --> 00:25:20.240]  神叫她吩咐盆石出水
[00:25:20.240 --> 00:25:22.240]  但她激打盆石
[00:25:22.240 --> 00:25:27.240]  再一次激打這個預表基督的盆石
[00:25:27.240 --> 00:25:31.240]  所以得罪了神
[00:25:31.240 --> 00:25:33.240]  忍耐是很重要
[00:25:33.240 --> 00:25:34.240]  有些人很難忍受
[00:25:34.240 --> 00:25:36.240]  在工作裡
[00:25:36.240 --> 00:25:39.240]  在侍奉裡有些人很難忍受
[00:25:39.240 --> 00:25:41.240]  有些工作的人都很難忍受
[00:25:41.240 --> 00:25:44.240]  家人有些人都很難忍受
[00:25:44.240 --> 00:25:48.240]  但忍耐是一個很重要的功課
[00:25:48.240 --> 00:25:53.240]  我們需要求神幫助我們學習忍耐功課
[00:25:53.240 --> 00:25:55.240]  才能榮耀上帝
[00:25:55.240 --> 00:25:57.240]  有時學習一下
[00:25:57.240 --> 00:25:59.240]  安靜、默想
[00:25:59.240 --> 00:26:00.240]  完全什麼都不做
[00:26:00.240 --> 00:26:03.240]  只想著神的慈愛
[00:26:03.240 --> 00:26:06.240]  這也是很好的學習、練習
[00:26:06.240 --> 00:26:09.240]  不需要很多外在活動去刺激我們的眼睛
[00:26:09.240 --> 00:26:10.240]  刺激我們的手
[00:26:10.240 --> 00:26:13.240]  刺激什麼官能
[00:26:13.240 --> 00:26:17.240]  只是默想在神面前
[00:26:17.240 --> 00:26:19.240]  難怪沒有人喜歡禱告
[00:26:19.240 --> 00:26:22.240]  因為禱告是安靜去等候上帝
[00:26:22.240 --> 00:26:24.240]  我鼓勵明年
[00:26:24.240 --> 00:26:27.240]  我們的祈禱會還在檢討當中
[00:26:27.240 --> 00:26:29.240]  我鼓勵弟兄姊妹回到祈禱會
[00:26:29.240 --> 00:26:30.240]  一起去學習神的話語
[00:26:30.240 --> 00:26:33.240]  一起在禱告裡經歷神的同在
[00:26:33.240 --> 00:26:36.240]  第三是一個生命的果效
[00:26:36.240 --> 00:26:37.240]  十七節說
[00:26:37.240 --> 00:26:41.240]  願主我們的神的榮美歸於我們身上
[00:26:41.240 --> 00:26:44.240]  願祢建立我們手所做的功
[00:26:44.240 --> 00:26:47.240]  我們手所做的功 願祢建立
[00:26:47.240 --> 00:26:53.240]  我們說到人生開刀的目標
[00:26:53.240 --> 00:26:58.240]  我們看現在跑步的盛事
[00:26:58.240 --> 00:27:00.240]  馬拉松、跑步
[00:27:00.240 --> 00:27:02.240]  都是吸引很多很多人
[00:27:02.240 --> 00:27:03.240]  跑到死都要去跑
[00:27:03.240 --> 00:27:05.240]  我跑步就不太行
[00:27:05.240 --> 00:27:07.240]  所以我應該不會跑到死
[00:27:07.240 --> 00:27:08.240]  我只是打球打到死
[00:27:08.240 --> 00:27:10.240]  有些人就定目標
[00:27:10.240 --> 00:27:12.240]  由多少公里、多少公里、多少公里
[00:27:12.240 --> 00:27:15.240]  跑完這個菜、那個菜、那個菜
[00:27:15.240 --> 00:27:17.240]  我認識有些人跑國際賽
[00:27:17.240 --> 00:27:19.240]  去到日本、去到馬來西亞
[00:27:19.240 --> 00:27:20.240]  去哪裡跑
[00:27:20.240 --> 00:27:23.240]  跑到外面
[00:27:23.240 --> 00:27:26.240]  很多目標定了出來
[00:27:26.240 --> 00:27:28.240]  但是我想更重要的是
[00:27:28.240 --> 00:27:33.240]  我們人生侍奉有沒有一些目標呢
[00:27:33.240 --> 00:27:35.240]  當日的摩西其中一個目標
[00:27:35.240 --> 00:27:38.240]  就是希望帶領以色人走出埃及
[00:27:38.240 --> 00:27:40.240]  走出曠野進入迦南地
[00:27:40.240 --> 00:27:42.240]  最後他們帶領不了我們進入迦南地
[00:27:42.240 --> 00:27:44.240]  交給約書亞去帶領
[00:27:44.240 --> 00:27:47.240]  我們人生侍奉有沒有目標呢
[00:27:47.240 --> 00:27:49.240]  可能不一定要做些什麼
[00:27:49.240 --> 00:27:52.240]  可能這個目標就是勝過你自己的軟弱
[00:27:52.240 --> 00:27:55.240]  就是一個目標
[00:27:55.240 --> 00:27:56.240]  你的生命預備好
[00:27:56.240 --> 00:28:02.240]  神就會透過你去做一些很奇妙的工作
[00:28:02.240 --> 00:28:04.240]  其中一個目標就是你自己
[00:28:04.240 --> 00:28:06.240]  當然侍奉都可以有很多目標
[00:28:06.240 --> 00:28:08.240]  很多東西可以為神去成就
[00:28:08.240 --> 00:28:10.240]  今天你做到的事情
[00:28:10.240 --> 00:28:12.240]  你更加去成長
[00:28:12.240 --> 00:28:15.240]  更加去妥善的處理
[00:28:15.240 --> 00:28:18.240]  然後為神做更多的事情
[00:28:18.240 --> 00:28:22.240]  更加有效的去將福音帶給一些有需要的人群當中
[00:28:22.240 --> 00:28:24.240]  但是如果你自己的生命
[00:28:24.240 --> 00:28:27.240]  不處理好誰信你所說的話
[00:28:27.240 --> 00:28:28.240]  你走進去一坨東西
[00:28:28.240 --> 00:28:32.240]  誰信你所說的福音呢
[00:28:32.240 --> 00:28:34.240]  我們需要在神面前成長
[00:28:34.240 --> 00:28:36.240]  定一個目標
[00:28:36.240 --> 00:28:40.240]  就像在菲律賓書三章十三十四節那樣說
[00:28:40.240 --> 00:28:41.240]  他說
[00:28:41.240 --> 00:28:44.240]  弟兄們,我不是以為自己已經得著獎
[00:28:44.240 --> 00:28:45.240]  我只有一件事
[00:28:45.240 --> 00:28:49.240]  就是忘記背後努力面前的向著標竿直跑
[00:28:49.240 --> 00:28:55.240]  要得神在基督耶穌裡面從上面召我來得的獎賞
[00:28:55.240 --> 00:28:57.240]  大家知不知道大家都有獎的
[00:28:57.240 --> 00:28:58.240]  昨天在基督士聯軍
[00:28:58.240 --> 00:29:00.240]  有些小朋友抽不到獎
[00:29:00.240 --> 00:29:02.240]  很不開心
[00:29:02.240 --> 00:29:04.240]  是超不開心
[00:29:04.240 --> 00:29:07.240]  兩個巨文哭了出來
[00:29:07.240 --> 00:29:09.240]  很殘忍
[00:29:09.240 --> 00:29:11.240]  很殘忍
[00:29:11.240 --> 00:29:14.240]  但是基督徒是有獎賞的
[00:29:14.240 --> 00:29:16.240]  神是預備了一份禮物給你
[00:29:16.240 --> 00:29:17.240]  你知不知道
[00:29:17.240 --> 00:29:19.240]  但是這份禮物
[00:29:19.240 --> 00:29:20.240]  這份獎賞
[00:29:20.240 --> 00:29:24.240]  是相對積極努力去成就神
[00:29:24.240 --> 00:29:26.240]  給了恩賜給了能力
[00:29:26.240 --> 00:29:30.240]  還有請你呼召你去做
[00:29:30.240 --> 00:29:31.240]  你去做出來
[00:29:31.240 --> 00:29:34.240]  你要成就這件事
[00:29:34.240 --> 00:29:38.240]  神的獎賞就在你生命裡面出現
[00:29:38.240 --> 00:29:39.240]  賜給你
[00:29:39.240 --> 00:29:40.240]  當然這是一個比喻
[00:29:40.240 --> 00:29:41.240]  這是一個比例
[00:29:41.240 --> 00:29:43.240]  你不要覺得一定是什麼獎賞
[00:29:43.240 --> 00:29:46.240]  黃金、鑽石那些其實不太重要
[00:29:46.240 --> 00:29:49.240]  那些是天上應該有很多
[00:29:49.240 --> 00:29:51.240]  這些是不恨的
[00:29:51.240 --> 00:29:53.240]  仍然是神自己的一個獎賞
[00:29:53.240 --> 00:29:56.240]  我們需要去成就一些目標是神
[00:29:56.240 --> 00:29:58.240]  所以我們要禱告、求問神
[00:29:58.240 --> 00:30:01.240]  神,祢想我做些什麼
[00:30:01.240 --> 00:30:02.240]  祢給了什麼恩賜我呢
[00:30:02.240 --> 00:30:07.240]  祢很想透過我怎樣彰顯祢的榮耀
[00:30:07.240 --> 00:30:10.240]  我們要問上帝
[00:30:10.240 --> 00:30:12.240]  或者你說很抽象
[00:30:12.240 --> 00:30:14.240]  我不懂得聽神的話
