
[00:00:00.000 --> 00:00:03.380]  我們今天教會的印象是什麼?
[00:17:07.840 --> 00:17:10.240]  我還以為是三十萬
[00:17:10.240 --> 00:17:12.440]  空歡喜一場
[00:17:12.440 --> 00:17:14.640]  但是神有祂的美意
[00:17:14.640 --> 00:17:16.440]  就在我感覺到
[00:17:16.440 --> 00:17:18.640]  到底成與不成呢
[00:17:18.640 --> 00:17:21.640]  心裡面好難過的時候
[00:17:21.640 --> 00:17:26.240]  神給我一個驚喜
[00:17:26.240 --> 00:17:27.240]  這沒什麼
[00:17:27.240 --> 00:17:29.840]  神常常給你驚喜
[00:17:29.840 --> 00:17:32.440]  我們姚姥姥就應該最知道
[00:17:32.440 --> 00:17:33.840]  我們甚至有的弟兄姐妹
[00:17:33.840 --> 00:17:36.140]  會聽到神跟你講話
[00:17:36.140 --> 00:17:37.640]  鼓勵你
[00:17:37.640 --> 00:17:41.240]  神要用的不是那大有能力的
[00:17:41.240 --> 00:17:43.640]  神要用的只是謙卑順服
[00:17:43.640 --> 00:17:45.640]  願意被他用的
[00:17:45.640 --> 00:17:48.840]  你看獻祭的是什麼
[00:17:48.840 --> 00:17:52.840]  不是獅虎豹子大象
[00:17:52.840 --> 00:17:54.640]  他獻祭的是什麼
[00:17:54.640 --> 00:17:57.240]  羔羊牛犢鴿子
[00:17:57.240 --> 00:17:59.840]  那個最小最弱的
[00:17:59.840 --> 00:18:01.040]  那任人宰割的
[00:18:01.040 --> 00:18:03.440]  這是神祂要獻祭祂要的
[00:18:03.440 --> 00:18:05.440]  祂悅納的祭物
[00:18:05.440 --> 00:18:06.840]  所以我們來到神的面前說
[00:18:06.840 --> 00:18:07.440]  神啊
[00:18:07.440 --> 00:18:09.640]  我們要願意再一次來為你來
[00:18:09.640 --> 00:18:12.440]  建造永生神上帝的居守
[00:18:12.440 --> 00:18:14.840]  我們不行我們不好
[00:18:14.840 --> 00:18:16.840]  我羽某某不行
[00:18:16.840 --> 00:18:19.840]  但是我相信我信的神是行的
[00:18:19.840 --> 00:18:21.240]  我們有很多的問題
[00:18:21.240 --> 00:18:23.640]  但是我們的神是更大的
[00:18:23.640 --> 00:18:25.240]  所以讓我們來到祂的面前
[00:18:25.240 --> 00:18:27.040]  讓我們能夠看見
[00:18:27.040 --> 00:18:29.440]  好像大衛看見的一樣
[00:18:29.440 --> 00:18:31.440]  祂住在向伯母的宮中
[00:18:31.440 --> 00:18:34.440]  祂說哎呀神沒有居守我
[00:18:34.440 --> 00:18:36.240]  讓我們來到神的面前
[00:18:36.240 --> 00:18:38.040]  能夠聽到
[00:18:38.040 --> 00:18:40.240]  好像耶穌祂所說的
[00:18:40.240 --> 00:18:41.440]  湖裡有洞
[00:18:41.440 --> 00:18:42.840]  飛鳥有窩
[00:18:42.840 --> 00:18:44.840]  人子沒有枕頭的地方
[00:18:44.840 --> 00:18:46.840]  所以願意來為祂來做
[00:18:46.840 --> 00:18:49.440]  建造祂永生神的上帝
[00:18:49.440 --> 00:18:52.240]  讓我們有這個膽識
[00:18:52.240 --> 00:18:53.440]  能夠像耶穌一樣
[00:18:53.440 --> 00:18:55.640]  進入神的聖殿裡面
[00:18:55.640 --> 00:18:58.040]  看到那個一塌糊塗
[00:18:58.040 --> 00:19:00.040]  眾人做買賣的
[00:19:00.040 --> 00:19:02.040]  卻不認真的
[00:19:02.040 --> 00:19:04.040]  神把他們趕出去
[00:19:04.040 --> 00:19:06.040]  把做買賣的打翻
[00:19:06.040 --> 00:19:07.040]  哈雷路亞
[00:19:07.040 --> 00:19:08.440]  來到神的面前
[00:19:08.440 --> 00:19:10.440]  哈雷路亞 讚美神
[00:19:10.440 --> 00:19:12.840]  讓我們有這個感動
[00:19:12.840 --> 00:19:14.840]  像淡泥裡一樣
[00:19:14.840 --> 00:19:18.640]  他聽到耶利米先知說
[00:19:18.640 --> 00:19:20.040]  七十年滿了
[00:19:20.040 --> 00:19:22.240]  神要讓選民回歸
[00:19:22.240 --> 00:19:25.440]  他就披麻蒙回境時禱告
[00:19:25.440 --> 00:19:27.440]  事情就發生了
[00:19:27.440 --> 00:19:29.440]  哈雷路亞 讚美神
[00:19:29.440 --> 00:19:32.640]  我們最近也在四十天連鎖境時禱告
[00:19:32.640 --> 00:19:34.240]  我有過經驗
[00:19:34.240 --> 00:19:36.040]  境時禱告七天
[00:19:36.040 --> 00:19:38.040]  完全不吃
[00:19:38.040 --> 00:19:39.640]  結果事情就發生了
[00:19:39.640 --> 00:19:41.440]  那個時候我們就搬進來這邊了
[00:19:41.440 --> 00:19:43.440]  果然成就了
[00:19:43.440 --> 00:19:45.640]  所以我們也在境時禱告
[00:19:45.640 --> 00:19:46.840]  刻苦集心
[00:19:46.840 --> 00:19:50.040]  求神來憐憫我們
[00:19:50.040 --> 00:19:52.640]  我們再一次來到神的面前
[00:19:52.640 --> 00:19:53.840]  我們願意
[00:19:53.840 --> 00:19:57.240]  把我們自己擺在祭壇上
[00:19:57.240 --> 00:19:59.840]  所以讓神來做
[00:19:59.840 --> 00:20:01.040]  我們力量不夠
[00:20:01.040 --> 00:20:03.040]  我們財富不夠
[00:20:03.040 --> 00:20:05.240]  我們人數不夠
[00:20:05.240 --> 00:20:07.840]  但是如果你靠人多來做
[00:20:07.840 --> 00:20:11.040]  那就是靠兵強馬壯了
[00:20:11.040 --> 00:20:12.840]  不靠神嗎
[00:20:12.840 --> 00:20:15.040]  如果我們有錢
[00:20:15.040 --> 00:20:16.640]  動不動就一百萬 兩百萬
[00:20:16.640 --> 00:20:19.440]  三百萬 四百萬都有
[00:20:19.440 --> 00:20:21.840]  那麼你不用靠神了
[00:20:21.840 --> 00:20:23.040]  是不是
[00:20:23.040 --> 00:20:25.040]  如果說我們什麼都有了
[00:20:25.040 --> 00:20:28.040]  那我們就照著自己來做就好了
[00:20:28.040 --> 00:20:29.440]  我們就是憑著信心奉祖
[00:20:29.440 --> 00:20:30.240]  耶穌基督的名義
[00:20:30.240 --> 00:20:32.640]  我們來做那奇妙的事情
[00:20:32.640 --> 00:20:35.040]  我們自己做不到的事情
[00:20:35.040 --> 00:20:36.240]  哈雷路亞
[00:20:36.240 --> 00:20:38.440]  不要小看教會
[00:20:38.440 --> 00:20:40.840]  教會是基督的身體
[00:20:40.840 --> 00:20:42.240]  我以前在職場上的時候
[00:20:42.240 --> 00:20:45.240]  有一次聽說有一個這樣小故事
[00:20:45.240 --> 00:20:46.840]  說那個時候
[00:20:46.840 --> 00:20:48.840]  大概也不過是十多年前
[00:20:48.840 --> 00:20:50.240]  公司行號
[00:20:50.240 --> 00:20:53.240]  請牧師講管理
[00:20:53.240 --> 00:20:54.840]  你是公司行號看的
[00:20:54.840 --> 00:20:58.640]  有CEO有CFU有COO
[00:20:58.640 --> 00:21:00.040]  Whatever
[00:21:00.040 --> 00:21:01.640]  還有經理還有協理
[00:21:01.640 --> 00:21:03.240]  還有人事處還有財務處
[00:21:03.240 --> 00:21:05.040]  還有什麼什麼什麼什麼
[00:21:05.040 --> 00:21:08.640]  花了大錢請人來做事情
[00:21:08.640 --> 00:21:11.440]  結果這些大老闆發現這個教會
[00:21:11.440 --> 00:21:13.640]  一個小牧師
[00:21:13.640 --> 00:21:15.040]  什麼都沒有人
[00:21:15.040 --> 00:21:16.640]  都是自己來做
[00:21:16.640 --> 00:21:19.640]  做得有條有理
[00:21:19.640 --> 00:21:20.840]  為什麼
[00:21:20.840 --> 00:21:24.640]  所以請牧師去跟他們講教會管理
[00:21:24.640 --> 00:21:26.840]  企業管理
[00:21:26.840 --> 00:21:28.840]  到底你們是怎麼管理的
[00:21:28.840 --> 00:21:31.040]  當然我們自己也知道了
[00:21:31.040 --> 00:21:33.040]  我們是神在帶領我們
[00:21:33.040 --> 00:21:34.840]  我們不管你
[00:21:34.840 --> 00:21:36.640]  是神在管你
[00:21:36.640 --> 00:21:39.640]  所以這是永生神上給的舉手
[00:21:39.640 --> 00:21:41.440]  哈雷路亞
[00:21:41.440 --> 00:21:43.640]  我相信不久的將來
[00:21:43.640 --> 00:21:47.840]  當我們搬到425E Sunset Way的時候
[00:21:47.840 --> 00:21:51.440]  我們要有一個盛大的聚會
[00:21:51.440 --> 00:21:53.840]  我們要把一切榮耀歸給神
[00:21:53.840 --> 00:21:58.040]  因為不是我們能力所能夠做得到
[00:21:58.040 --> 00:22:00.040]  哈雷路亞
[00:22:00.040 --> 00:22:01.640]  我相信
[00:22:01.640 --> 00:22:03.640]  神有祂的美意
[00:22:03.640 --> 00:22:08.240]  神把那個負擔放在我們心裡面
[00:22:08.240 --> 00:22:11.040]  祂是有祂的目的的
[00:22:11.040 --> 00:22:14.240]  上個禮拜三
[00:22:14.240 --> 00:22:16.840]  當我們來這邊禱告會的時候
[00:22:16.840 --> 00:22:20.040]  我們路過425E Sunset Way的時候
[00:22:20.040 --> 00:22:21.440]  一看
[00:22:21.440 --> 00:22:25.040]  哇 怎麼裡面燈火通明呢
[00:22:25.040 --> 00:22:28.440]  又看到許多墨西哥人進進出出
[00:22:28.440 --> 00:22:30.040]  後來我們就禱告會完了
[00:22:30.040 --> 00:22:31.440]  那我跟玲玲就說
[00:22:31.440 --> 00:22:34.040]  我們去看看到底是怎麼回事
[00:22:34.040 --> 00:22:36.040]  不是說沒有人了嗎
[00:22:36.040 --> 00:22:37.640]  結果跑去看到墨西哥人
[00:22:37.640 --> 00:22:39.440]  我們就跟他們談話
[00:22:39.440 --> 00:22:41.040]  我們就問他
[00:22:41.040 --> 00:22:43.440]  這個教會到底是誰的
[00:22:43.440 --> 00:22:46.440]  他說是我們墨西哥教會的
[00:22:46.440 --> 00:22:48.640]  我都搞錯了
[00:22:48.640 --> 00:22:50.840]  然後我說你們牧師是誰
[00:22:50.840 --> 00:22:54.240]  可不可以我跟他講話
[00:22:54.240 --> 00:22:56.640]  他說我們牧師很少來
[00:22:56.640 --> 00:22:58.640]  他們是安息日教派
[00:22:58.640 --> 00:23:01.240]  他說他有一個教會在Monroe
[00:23:01.240 --> 00:23:03.840]  還有一個教會在Tacoma
[00:23:03.840 --> 00:23:07.040]  他說我們牧師偶爾來一次
[00:23:07.040 --> 00:23:09.240]  我說你電話給我好不好
[00:23:09.240 --> 00:23:11.440]  他有一點不太願意
[00:23:11.440 --> 00:23:14.040]  因為我想要跟他牧師直接談話
[00:23:14.040 --> 00:23:16.640]  我們教會很想買你們教會
[00:23:16.640 --> 00:23:20.240]  錢不多 你看著辦
[00:23:20.240 --> 00:23:22.240]  就在這個時候
[00:23:22.240 --> 00:23:24.840]  嘰一部車子開過來了
[00:23:24.840 --> 00:23:26.240]  就停下來
[00:23:26.240 --> 00:23:28.240]  他們說我們牧師來了
[00:23:28.240 --> 00:23:30.840]  他說牧師是一個墨西哥人
[00:23:30.840 --> 00:23:32.040]  講了英文
[00:23:32.040 --> 00:23:34.440]  他說我今天在外面忙了一天
[00:23:34.440 --> 00:23:36.840]  我準備回家去吃飯
[00:23:36.840 --> 00:23:38.640]  那時候幾點你知道嗎
[00:23:38.640 --> 00:23:40.240]  九點多
[00:23:40.240 --> 00:23:42.240]  牧師真辛苦
[00:23:42.240 --> 00:23:44.440]  他說我準備回家去吃飯
[00:23:44.440 --> 00:23:45.640]  不知道為什麼
[00:23:45.640 --> 00:23:47.640]  誰一直催逼我來
[00:23:47.640 --> 00:23:50.240]  我說牧師你好
[00:23:50.240 --> 00:23:52.640]  我們是這邊中國教會的牧師
[00:23:52.640 --> 00:23:54.840]  我們想要用你們教會
[00:23:54.840 --> 00:23:56.640]  想要買你們教會
[00:23:56.640 --> 00:23:58.640]  給了他名片
[00:23:58.640 --> 00:24:00.440]  也拿了他的電話
[00:24:00.440 --> 00:24:02.440]  感謝詹姆斯
[00:24:02.440 --> 00:24:04.640]  這叫做Divine Connection
[00:24:04.640 --> 00:24:07.440]  在神裡面的一個連結
[00:24:07.440 --> 00:24:09.840]  跟那個源頭連結
[00:24:09.840 --> 00:24:12.040]  所以做什麼事情都容易都簡單
[00:24:12.040 --> 00:24:14.040]  都事半功倍
[00:24:14.040 --> 00:24:16.440]  感謝神 詹姆斯
[00:24:16.440 --> 00:24:18.440]  讓我們低頭禱告
