
[00:00:00.000 --> 00:00:05.720]  另一段就是耶穌對那些信祂的猶太人來講的說話
[00:22:22.640 --> 00:22:24.560]  但他不可以不判這個案
[00:22:24.560 --> 00:22:26.160]  因為當時的猶太人說
[00:22:26.160 --> 00:22:27.400]  如果你不判他有罪
[00:22:27.400 --> 00:22:30.080]  我們就會告訴蓋薩
[00:22:30.080 --> 00:22:32.240]  你放了那個叛國的
[00:22:32.240 --> 00:22:34.560]  他衡量那個政治形勢
[00:22:34.560 --> 00:22:38.000]  都是不要得罪這班誤多的人了
[00:22:38.000 --> 00:22:39.160]  所以他才說
[00:22:39.160 --> 00:22:40.600]  好吧,照你們計算的
[00:22:40.600 --> 00:22:44.640]  他不能夠按照他自己的良心、良知
[00:22:44.640 --> 00:22:47.240]  去做一個決定
[00:22:47.240 --> 00:22:49.840]  他其實是不自由的
[00:22:49.840 --> 00:22:51.880]  他並不是一個自由的人
[00:22:51.880 --> 00:22:58.600]  他也沒有顯明那個真理或者那個公義
[00:22:58.600 --> 00:23:02.040]  但是耶穌呢?
[00:23:02.040 --> 00:23:04.080]  耶穌是被拉來這裡
[00:23:04.080 --> 00:23:07.480]  他似乎沒有自由了
[00:23:07.480 --> 00:23:14.520]  但他不是沒有自由所以被拉的
[00:23:14.520 --> 00:23:18.800]  他是為了救贖的緣故
[00:23:18.800 --> 00:23:28.360]  為了成就上帝賜的旨意
[00:23:28.360 --> 00:23:36.760]  他放棄了這個的自由
[00:23:36.760 --> 00:23:42.840]  所以當被拉的時候
[00:23:42.840 --> 00:23:45.120]  彼得拿刀出來
[00:23:45.120 --> 00:23:45.920]  去保護耶穌
[00:23:45.920 --> 00:23:47.680]  耶穌說不需要
[00:23:47.680 --> 00:23:51.320]  如果我要逃避這個
[00:23:51.320 --> 00:23:54.560]  我根本不需要面對這樣的處境
[00:23:54.560 --> 00:23:59.200]  所以耶穌不是失去了自由
[00:23:59.200 --> 00:24:04.360]  被別人拉來這裡
[00:24:04.360 --> 00:24:10.760]  而是他運用了他自己的自由
[00:24:10.760 --> 00:24:14.240]  來到這裡
[00:24:14.240 --> 00:24:17.160]  所以他是自由的
[00:24:17.160 --> 00:24:19.040]  有人說一個人結婚
[00:24:19.040 --> 00:24:22.520]  從此就沒有自由了
[00:24:22.520 --> 00:24:26.440]  整個人從此被困
[00:24:26.440 --> 00:24:30.960]  戴上戒指就像金剛罩一樣套住了
[00:24:30.960 --> 00:24:32.800]  沒有自由了
[00:24:32.800 --> 00:24:35.400]  結婚是失去了自由
[00:24:35.400 --> 00:24:37.880]  因為經常運用了他的自由
[00:24:37.880 --> 00:24:40.840]  有哪一個人走過教堂的時候
[00:24:40.840 --> 00:24:42.840]  是感覺被迫的呢?
[00:24:42.840 --> 00:24:45.040]  這次慘了
[00:24:45.040 --> 00:24:48.400]  應該不會吧
[00:24:48.400 --> 00:24:51.120]  我們是運用了自己的自由
[00:24:51.120 --> 00:24:53.240]  選擇了一個婚姻
[00:24:53.240 --> 00:24:57.600]  然後進入固定的關係裡面
[00:24:57.600 --> 00:25:05.320]  然後就放棄了外面的紅花綠草
[00:25:05.320 --> 00:25:07.400]  是運用了自己的自由
[00:25:07.400 --> 00:25:09.320]  不是失去了自由
[00:25:09.320 --> 00:25:13.000]  要知道
[00:25:13.000 --> 00:25:18.040]  耶穌是運用了自己的自由
[00:25:18.040 --> 00:25:19.320]  站在這裡
[00:25:19.320 --> 00:25:22.760]  而他之所以被拉
[00:25:22.760 --> 00:25:24.840]  之所以站在這裡
[00:25:24.840 --> 00:25:28.600]  是因為上帝的愛
[00:25:28.600 --> 00:25:35.480]  所以他是為愛而犧牲
[00:25:35.480 --> 00:25:39.400]  如果我們說真理有沒有另外一個名呢?
[00:25:39.400 --> 00:25:40.880]  那我們就會說
[00:25:40.880 --> 00:25:50.880]  真理另一個名就叫做愛
[00:25:50.880 --> 00:25:54.960]  在自由的定義裡面
[00:25:54.960 --> 00:25:59.880]  有兩種的角度去解釋它
[00:25:59.880 --> 00:26:02.200]  一種叫做消極的自由
[00:26:02.200 --> 00:26:04.920]  或者叫做外在的自由
[00:26:04.920 --> 00:26:06.760]  正如我剛才所說
[00:26:06.760 --> 00:26:09.160]  你喜歡什麼就做什麼
[00:26:09.160 --> 00:26:11.560]  沒有束縛的自由
[00:26:11.560 --> 00:26:16.600]  這就是那些小朋友很喜歡的
[00:26:16.600 --> 00:26:18.080]  而且很需要的
[00:26:18.080 --> 00:26:20.040]  最好天空海闊
[00:26:20.040 --> 00:26:21.520]  任他玩沒有束縛
[00:26:21.520 --> 00:26:23.760]  他就會很開心
[00:26:23.760 --> 00:26:24.960]  我們慢慢長大的時候
[00:26:24.960 --> 00:26:26.960]  就發覺原來這個世界也有些束縛的
[00:26:26.960 --> 00:26:29.320]  但我們盡量希望沒有束縛
[00:26:29.320 --> 00:26:34.560]  現在的社會比較交通方便
[00:26:34.560 --> 00:26:41.480]  很多人有空間就去流浪、去玩
[00:26:41.480 --> 00:26:44.080]  很瀟灑、很開心的
[00:26:44.080 --> 00:26:48.160]  甚至在生活的層面、道德的層面
[00:26:48.160 --> 00:26:49.800]  最好你沒有什麼束縛
[00:26:49.800 --> 00:26:51.760]  我做什麼都可以
[00:26:51.760 --> 00:26:53.280]  在網絡上、世界上
[00:26:53.280 --> 00:26:55.880]  我們都可以很自由
[00:26:55.880 --> 00:26:58.000]  關係上我們都可以很自由
[00:26:58.000 --> 00:26:59.880]  我喜歡跟誰拍拖就跟誰拍拖
[00:26:59.880 --> 00:27:02.840]  我喜歡跟誰在一起就跟誰在一起
[00:27:02.840 --> 00:27:04.360]  什麼形式都可以
[00:27:04.360 --> 00:27:07.240]  這就稱之為自由
[00:27:07.240 --> 00:27:08.360]  沒有束縛
[00:27:08.360 --> 00:27:11.160]  現在我們的社會都是
[00:27:11.160 --> 00:27:15.440]  漸漸越來越不束縛人
[00:27:15.440 --> 00:27:18.920]  也束縛不了
[00:27:18.920 --> 00:27:21.280]  這就是一個現實的情況
[00:27:21.280 --> 00:27:26.960]  自由就是沒有什麼束縛我們的東西
[00:27:26.960 --> 00:27:29.640]  這就是在外面的
[00:27:29.640 --> 00:27:32.920]  喜歡做什麼就可以做什麼
[00:27:32.920 --> 00:27:35.920]  而積極的自由就是
[00:27:35.920 --> 00:27:39.040]  我們應該做什麼
[00:27:39.040 --> 00:27:41.720]  我們就能夠做什麼
[00:27:41.720 --> 00:27:43.200]  不應該做什麼
[00:27:43.200 --> 00:27:46.560]  我們就能夠不做什麼
[00:27:46.560 --> 00:27:48.920]  這就是內在的自由
[00:27:48.920 --> 00:27:51.000]  保羅有一句名句
[00:27:51.000 --> 00:27:52.920]  他說我願意做的
[00:27:52.920 --> 00:27:54.880]  我做不到
[00:27:54.880 --> 00:27:57.360]  我不願意做的
[00:27:57.360 --> 00:27:59.480]  我就沒辦法不做
[00:27:59.480 --> 00:28:02.000]  因為有些力量驅使我
[00:28:02.000 --> 00:28:04.040]  他說我真是負
[00:28:04.040 --> 00:28:06.160]  都沒有自由
[00:28:06.160 --> 00:28:09.280]  那些有癮的人
[00:28:09.280 --> 00:28:11.360]  有很多種癮
[00:28:11.360 --> 00:28:14.240]  有賭癮、有毒癮、有藥癮
[00:28:14.240 --> 00:28:15.560]  有很多種癮
[00:28:15.560 --> 00:28:17.120]  那些有癮的人
[00:28:17.120 --> 00:28:21.480]  其實癮就是一種束縛的力量
[00:28:21.480 --> 00:28:24.160]  到時到後
[00:28:24.160 --> 00:28:28.080]  你就要去做那件事
[00:28:28.080 --> 00:28:32.400]  好像心裡明知不應該去
[00:28:32.400 --> 00:28:34.400]  那種力量牽引著你
[00:28:34.400 --> 00:28:35.480]  你就要去
[00:28:35.480 --> 00:28:37.960]  好像綁著你去
[00:28:37.960 --> 00:28:40.760]  我聽過有些弟兄說
[00:28:40.760 --> 00:28:41.920]  打機
[00:28:41.920 --> 00:28:44.960]  現在網上的遊戲
[00:28:44.960 --> 00:28:49.320]  原來是很綑綁人的
[00:28:49.320 --> 00:28:51.080]  因為你一邊打的時候
[00:28:51.080 --> 00:28:53.560]  他一邊有些對手
[00:28:53.560 --> 00:28:55.680]  我們的弟兄我不開他的名字
[00:28:55.680 --> 00:28:58.040]  他說玩得很瘋狂
[00:28:58.040 --> 00:29:00.600]  他老婆都沒辦法
[00:29:00.600 --> 00:29:03.640]  搞到差不多要分辨了
[00:29:03.640 --> 00:29:06.040]  因為你每天都要埋位
[00:29:06.040 --> 00:29:07.520]  都要砌
[00:29:07.520 --> 00:29:10.440]  跟你的對手打
[00:29:10.440 --> 00:29:12.560]  可以很刺激的
[00:29:12.560 --> 00:29:15.080]  可以廢寢忘餐
[00:29:15.080 --> 00:29:17.360]  工都不要的
[00:29:17.360 --> 00:29:20.000]  他說太太出了一招
[00:29:20.000 --> 00:29:22.120]  帶他去旅行
[00:29:22.120 --> 00:29:23.760]  要去旅行
[00:29:23.760 --> 00:29:24.600]  去旅行
[00:29:24.600 --> 00:29:25.640]  原來去到外國
[00:29:25.640 --> 00:29:27.440]  網絡沒香港那麼先進
[00:29:27.440 --> 00:29:28.840]  很慢的
[00:29:28.840 --> 00:29:30.640]  上不到去打
[00:29:30.640 --> 00:29:35.440]  去了一段時間回來之後
[00:29:35.440 --> 00:29:36.560]  人家都勾了
[00:29:36.560 --> 00:29:40.880]  他的對手全部都升了
[00:29:40.880 --> 00:29:42.840]  他追不到人家不跟他玩了
[00:29:42.840 --> 00:29:43.920]  本來夾住人家
[00:29:43.920 --> 00:29:45.720]  變成摒住人家不跟你玩了
[00:29:45.720 --> 00:29:51.080]  於是他就甩了人了
[00:29:51.080 --> 00:29:52.520]  你知道嗎
[00:29:52.520 --> 00:29:53.120]  那種人
[00:29:53.120 --> 00:29:54.720]  有些毒癮
[00:29:54.720 --> 00:29:59.480]  我們會被一些東西去控制了自己
[00:29:59.480 --> 00:30:01.600]  我們以為自己很有自由
[00:30:01.600 --> 00:30:03.760]  其實是沒有自由
[00:30:03.760 --> 00:30:08.040]  這個是要很留意的
[00:30:08.040 --> 00:30:11.120]  以為站在鋼琴那裡
[00:30:11.120 --> 00:30:13.560]  我們喜歡怎麼彈就怎麼彈
[00:30:13.560 --> 00:30:15.440]  有些人
[00:30:15.440 --> 00:30:16.240]  他不用懂得彈的
[00:30:16.240 --> 00:30:17.760]  你喜歡怎麼彈就怎麼彈
[00:30:17.760 --> 00:30:19.920]  他一定會出聲的
[00:30:19.920 --> 00:30:21.760]  手指很自由
[00:30:21.760 --> 00:30:25.600]  但那個不是彈鋼琴
[00:30:25.600 --> 00:30:29.600]  真的彈鋼琴的人就要練的
[00:30:29.600 --> 00:30:31.120]  好像我們的樂隊
[00:30:31.120 --> 00:30:32.280]  吹瑟峰也好
[00:30:32.280 --> 00:30:33.200]  要練的
[00:30:33.200 --> 00:30:37.200]  那些手指是有指法的
[00:30:37.200 --> 00:30:39.080]  不能走雞的
[00:30:39.080 --> 00:30:39.920]  你要練
[00:30:39.920 --> 00:30:41.480]  手指怎麼彈
[00:30:41.480 --> 00:30:43.000]  你彈到很熟的時候
[00:30:43.000 --> 00:30:44.600]  你的手就很自由了
[00:30:44.600 --> 00:30:47.880]  你怎麼擺也是對的
[00:30:47.880 --> 00:30:49.560]  那個就叫彈鋼琴
[00:30:49.560 --> 00:30:51.920]  那個出來的就叫音樂
[00:30:51.920 --> 00:30:54.760]  你的手指怎麼樣才自由呢
[00:30:54.760 --> 00:30:58.240]  就是經過很刻苦的訓練
[00:30:58.240 --> 00:31:01.920]  你的手才自由
[00:31:01.920 --> 00:31:03.400]  拉琴的人
[00:31:03.400 --> 00:31:05.720]  手指經常都擺錯位
[00:31:05.720 --> 00:31:08.240]  拉來拉去都不對音
[00:31:08.240 --> 00:31:10.320]  不聽你的話
[00:31:10.320 --> 00:31:11.320]  不自由的
[00:31:11.320 --> 00:31:14.280]  你控制不了自己的手
[00:31:14.280 --> 00:31:16.920]  怎樣才可以令到他聽你的話呢
[00:31:16.920 --> 00:31:20.480]  練習
[00:31:20.480 --> 00:31:23.240]  練到他聽你的話
[00:31:23.240 --> 00:31:25.280]  我要你去那裡就那裡
[00:31:25.280 --> 00:31:27.280]  我要你這麼大力就這麼大力
[00:31:27.280 --> 00:31:31.880]  這個是經過一個很艱難的訓練
[00:31:31.880 --> 00:31:34.240]  他然後才可以做得到
[00:31:34.240 --> 00:31:36.800]  我曾經講過信服
[00:31:36.800 --> 00:31:42.880]  信服是一個很高難度的生命的學問
[00:31:42.880 --> 00:31:45.240]  等於我們做摺牌
[00:31:45.240 --> 00:31:47.040]  你現在試一下
[00:31:47.040 --> 00:31:49.360]  你們待會可以出去試一下
[00:31:49.360 --> 00:31:54.480]  試一下用手指垂直腳碰到地上
[00:31:54.480 --> 00:31:56.560]  很多人都說不行了
[00:31:56.560 --> 00:32:00.000]  因為你沒有練習
[00:32:00.000 --> 00:32:03.920]  但你一下子不行就會屈斷腰骨
[00:32:03.920 --> 00:32:06.560]  但如果你每天都練習
[00:32:06.560 --> 00:32:08.080]  你遲些就行了
[00:32:08.080 --> 00:32:13.200]  我爸爸60歲之後才去做運動
[00:32:13.200 --> 00:32:17.920]  他90歲的時候是手掌可以碰到地上
[00:32:17.920 --> 00:32:21.160]  90歲手掌可以碰到地上
[00:32:21.160 --> 00:32:24.280]  他做完這個換了一個菠蘿蓋
[00:32:24.280 --> 00:32:26.480]  三個星期回去覆診
[00:32:26.480 --> 00:32:28.640]  他又不用拐杖
[00:32:28.640 --> 00:32:31.840]  87歲的人換了一個菠蘿蓋
[00:32:31.840 --> 00:32:34.040]  他不肯用拐杖來走
[00:32:34.040 --> 00:32:36.240]  那姑娘說不行你要做的
[00:32:36.240 --> 00:32:39.480]  除非你試一下屈身給我看
[00:32:39.480 --> 00:32:41.440]  他馬上在姑娘面前
[00:32:41.440 --> 00:32:45.000]  做了三下手掌碰到地上
[00:32:45.000 --> 00:32:46.680]  嚇到姑娘都傻了
[00:32:46.680 --> 00:32:49.160]  她說不用做了
[00:32:49.160 --> 00:32:51.320]  要經過艱苦訓練的
[00:32:51.320 --> 00:32:52.920]  每天都是這樣練的
[00:32:52.920 --> 00:32:54.880]  馴服也是一樣
[00:32:54.880 --> 00:32:57.080]  如果你以為突然間可以馴服
[00:32:57.080 --> 00:32:58.000]  不行的
[00:32:58.000 --> 00:32:59.800]  一定不行的
[00:32:59.800 --> 00:33:01.400]  自由
[00:33:01.400 --> 00:33:04.960]  這種內在的自由
[00:33:04.960 --> 00:33:13.280]  是需要我們經常都需要一個練習培養
[00:33:13.280 --> 00:33:21.200]  能夠令到我們的心智有那種力量去抗拒
[00:33:21.200 --> 00:33:25.040]  做出對的事
[00:33:25.040 --> 00:33:28.880]  真正的自由不是一種生活方式
[00:33:28.880 --> 00:33:33.280]  是一種內在的力量或者狀態
[00:33:33.280 --> 00:33:39.200]  一個人能夠按照自己內心的良善
[00:33:39.200 --> 00:33:41.160]  正直
[00:33:41.160 --> 00:33:42.960]  無私
[00:33:42.960 --> 00:33:44.840]  勇敢
[00:33:44.840 --> 00:33:47.280]  去作出行動
[00:33:47.280 --> 00:33:48.960]  這個就是自由
[00:33:48.960 --> 00:33:50.760]  不知道大家有沒有經驗
[00:33:50.760 --> 00:33:52.160]  有些事你想做
[00:33:52.160 --> 00:33:53.560]  不過你不敢去做
[00:33:53.560 --> 00:33:56.600]  但你明知那件事是對的
[00:33:56.600 --> 00:33:58.000]  但你不敢做
[00:33:58.000 --> 00:33:59.120]  為什麼呢?
[00:33:59.120 --> 00:34:03.880]  做了之後有點尷尬
[00:34:03.880 --> 00:34:06.800]  又不知道別人怎麼看
[00:34:06.800 --> 00:34:08.720]  又可能會被人批評
[00:34:08.720 --> 00:34:10.880]  又可能會被人誤會
[00:34:10.880 --> 00:34:14.920]  甚至可能會被別人針對
[00:34:14.920 --> 00:34:17.440]  所以還是不好了
[00:34:17.440 --> 00:34:19.520]  有沒有這樣的經驗?
[00:34:19.520 --> 00:34:20.880]  多多少少都有的
[00:34:20.880 --> 00:34:25.120]  明知那件事是對的
[00:34:25.120 --> 00:34:26.880]  但不敢做
[00:34:26.880 --> 00:34:28.960]  沒有了那種自由
[00:34:28.960 --> 00:34:30.960]  既然想做
[00:34:30.960 --> 00:34:33.480]  亦都知道應該要做
[00:34:33.480 --> 00:34:37.280]  但就不敢去做
[00:34:37.280 --> 00:34:40.080]  我們有很多這種經驗
[00:34:40.080 --> 00:34:42.520]  這是沒有了自由
[00:34:42.520 --> 00:34:44.360]  自由是什麼呢?
[00:34:44.360 --> 00:34:46.760]  自由是
[00:34:46.760 --> 00:34:50.760]  他認為那件事是應該要做的
[00:34:50.760 --> 00:34:57.120]  他就有膽量、有力量去做
[00:34:57.120 --> 00:34:59.120]  我們時常都嘗試說主耶穌說
[00:34:59.120 --> 00:35:02.240]  我們要背負你的十字架
[00:35:02.240 --> 00:35:04.520]  說就是這樣說
[00:35:04.520 --> 00:35:06.920]  唱也是這樣唱
[00:35:06.920 --> 00:35:08.920]  但做起來的時候
[00:35:08.920 --> 00:35:12.640]  是有很多顧忌的
[00:35:12.640 --> 00:35:17.560]  真的不敢
[00:35:17.560 --> 00:35:22.640]  主耶穌很從容
[00:35:22.640 --> 00:35:28.440]  就站在皮拉多的面前
[00:35:28.440 --> 00:35:34.000]  一個完全自由的人
[00:35:34.000 --> 00:35:37.920]  亦都是全因為愛站在那裏
[00:35:37.920 --> 00:35:40.440]  所以他說我是來為真理做見證
[00:35:40.440 --> 00:35:41.920]  他這個為真理做見證
[00:35:41.920 --> 00:35:44.480]  他不是跟皮拉多有滔滔洪變
[00:35:44.480 --> 00:35:46.920]  駁到皮拉多一句話都不能說
[00:35:46.920 --> 00:35:48.320]  不是
[00:35:48.320 --> 00:35:50.120]  他沉默無聲
[00:35:50.120 --> 00:35:55.840]  他說我就是為真理做見證
[00:35:55.840 --> 00:36:00.880]  透過他的犧牲
[00:36:00.880 --> 00:36:04.520]  將愛來呈現
[00:36:04.520 --> 00:36:07.520]  因此這個場面裏面
[00:36:07.520 --> 00:36:11.040]  皮拉多不是站在真理那邊
[00:36:11.040 --> 00:36:12.800]  他亦都沒有自由
[00:36:12.800 --> 00:36:16.640]  反而耶穌是被捆綁的
[00:36:16.640 --> 00:36:18.360]  是被定罪的
[00:36:18.360 --> 00:36:20.680]  他是自由的
[00:36:20.680 --> 00:36:23.800]  他在真理那一邊
[00:36:23.800 --> 00:36:25.080]  為甚麼你說
[00:36:25.080 --> 00:36:28.360]  不是皮拉多定耶穌有罪
[00:36:28.360 --> 00:36:32.440]  而是耶穌顯出皮拉多
[00:36:32.440 --> 00:36:38.440]  他有罪
[00:36:38.440 --> 00:36:39.640]  耶穌在皮拉多面前
[00:36:39.640 --> 00:36:42.080]  他沒有失去自由
[00:36:42.080 --> 00:36:44.400]  他是運用了他的自由
[00:36:44.400 --> 00:36:45.880]  實踐了真理
[00:36:45.880 --> 00:36:50.080]  或者說承傳了愛
[00:36:50.080 --> 00:36:55.000]  所以真理不只是我們知識上的增長
[00:36:55.000 --> 00:36:58.480]  甚至乎不只是在信仰上
[00:36:58.480 --> 00:37:02.400]  我們有很多的參與和投入
[00:37:02.400 --> 00:37:10.280]  而是我們對犧牲
[00:37:10.280 --> 00:37:13.840]  我們對愛的追尋
[00:37:13.840 --> 00:37:22.760]  對上帝那種品性上的回應
[00:37:22.760 --> 00:37:26.360]  這就是聖經裏面所說的
[00:37:26.360 --> 00:37:32.560]  真理是我們生命的一種承傳
[00:37:32.560 --> 00:37:40.600]  當我們這種生命的質素
[00:37:40.600 --> 00:37:44.640]  一路增加和提升的時候
[00:37:44.640 --> 00:37:50.400]  我們內在的自由就會一路增加
[00:37:50.400 --> 00:37:57.040]  會感受到我們是一個自由的人
[00:37:57.040 --> 00:37:58.680]  沒有束縛的人
[00:37:58.680 --> 00:38:02.520]  因為我們是按真理而行
[00:38:02.520 --> 00:38:07.320]  所以真理和自由其實不是兩回事
[00:38:07.320 --> 00:38:09.160]  它是一樣的
[00:38:09.160 --> 00:38:13.000]  它結合起來就是一種愛的生命
[00:38:13.000 --> 00:38:15.960]  或者一種愛的表現
[00:38:15.960 --> 00:38:18.160]  聖經這樣說過
[00:38:18.160 --> 00:38:24.240]  愛是永不止息的
[00:38:24.240 --> 00:38:33.120]  真理和自由都是永不和滅的
[00:38:33.120 --> 00:38:34.760]  當我們說愛的時候
[00:38:34.760 --> 00:38:37.800]  其實我們就是呈現真理
[00:38:37.800 --> 00:38:43.880]  亦都是在享受或者運用我們的自由
[00:38:43.880 --> 00:38:45.360]  在愛裏面
[00:38:45.360 --> 00:38:50.080]  我們就將這些質素呈現出來
[00:38:50.080 --> 00:38:54.280]  但願我們在我們的人生當中
[00:38:54.280 --> 00:38:58.440]  我們都擁有或者經驗得到
[00:38:58.440 --> 00:39:00.160]  真理和自由
[00:39:00.160 --> 00:39:01.400]  就在愛中來生活
[00:39:01.400 --> 00:39:03.080]  願上帝賜恩給我們
