
[00:00:00.000 --> 00:00:04.000]  二十四節的經文,我們都很熟悉的一段經文,
[00:23:47.000 --> 00:23:56.000]  就好像今天我們聖餐一樣,我們紀念耶穌基督爲我們所舍的身體跟留下的寶血。
[00:23:56.000 --> 00:24:05.000]  神的界線,神設了那個新的界線,不讓人能夠去到伊甸園,是一個新的界線。
[00:24:05.000 --> 00:24:08.000]  還有神的界線是什麼呢?是要回到他的話。
[00:24:08.000 --> 00:24:15.000]  我們要認識到自由的威力,我們就是要知道原來自由是可以被濫用的,
[00:24:15.000 --> 00:24:18.000]  我們的自由還是可以被濫用的。
[00:24:18.000 --> 00:24:23.000]  一定要以神的話作爲我們生命中的界線。
[00:24:23.000 --> 00:24:31.000]  我們今天很少人會去找伊甸園,有誰今天會去找伊甸園啊?沒有啊。
[00:24:31.000 --> 00:24:35.000]  我們很少人會去找伊甸園,但是我們的生命中還要繼續我們的人生。
[00:24:35.000 --> 00:24:40.000]  在人生裏面需要畫界線的,那界線就是什麼呢?神的話。
[00:24:40.000 --> 00:24:47.000]  讓神的話成爲我們的界線,以致我們的自由是放在上帝統治的自由裏面。
[00:24:47.000 --> 00:24:58.000]  今天的社會出了很多的問題,就是因爲人的自由沒有放在上帝的統治底下。
[00:24:58.000 --> 00:25:02.000]  自由是什麼呢?有權力跟義務。
[00:25:02.000 --> 00:25:07.000]  權力呢,我說是上帝賦予自由,是上帝給的。
[00:25:07.000 --> 00:25:11.000]  我們每個人都有自由的權利,因爲是上帝給的。
[00:25:11.000 --> 00:25:15.000]  但是義務是什麼呢?義務是自由賦予上帝。
[00:25:15.000 --> 00:25:23.000]  我們將我們的自由交給上帝,獻給上帝,這是我們的義務。
[00:25:23.000 --> 00:25:27.000]  上帝把自由給我們,我們把自由獻給上帝,
[00:25:27.000 --> 00:25:33.000]  做什麼都按照他的心意來做,這就不會濫用那個自由。
[00:25:33.000 --> 00:25:38.000]  原來要遵守神的話,剛纔我們講到一開始的時候就問一個問題,
[00:25:38.000 --> 00:25:43.000]  爲什麼我們明明知道要遵守神的話不能做到呢?
[00:25:43.000 --> 00:25:49.000]  就是因爲我們不知道,原來我們要先了解我們的自由。
[00:25:49.000 --> 00:26:01.000]  對人類的破壞影響到今天,那個出路就是神的拯救跟人的自由,讓我們一起來禱告。
[00:26:01.000 --> 00:26:10.000]  親愛的天父上帝,我們滿心感謝讚美禰,求禰用禰的話語來鼓勵我們的心,
[00:26:10.000 --> 00:26:17.000]  讓我們好好的去反省我們生命中這個自由,我們要怎麼樣交給禰。
[00:26:17.000 --> 00:26:28.000]  在禰的聖經裏教導我們,凡事都可以做,但不是凡事都有益處。
[00:26:28.000 --> 00:26:39.000]  神啊,教我們好好去思想這個原則,凡事都可以做,上帝不會阻止,但是不是凡事都有益處。
[00:26:39.000 --> 00:26:49.000]  上帝又在你的聖經裏面告訴我們,凡事都可以做,但不是凡事都造就人。
[00:26:49.000 --> 00:26:55.000]  凡事都可以做,但不是凡事都造就人。
[00:26:55.000 --> 00:27:00.000]  神啊,求禰幫助我們明白,幫助我們不斷去問我們的自由是怎麼樣應用。
[00:27:00.000 --> 00:27:10.000]  我們有沒有爲了益處,爲了禰的益處來做事情,我們有沒有爲了造就人來做事情,而不是去濫用這個自由。
[00:27:10.000 --> 00:27:17.000]  以致我們跟人的關係遭到破壞,我們自己的人格也遭到破壞。
[00:27:17.000 --> 00:27:24.000]  求上帝,禰將這個話語深深地放在我們的心裏,與我們同在,奉主耶穌的名禱告,阿們。
