
[00:00:00.000 --> 00:00:04.000]  上兩個星期,我們在《哥倫多前書》頭的幾章一同思考
[00:31:44.000 --> 00:31:57.000]  所以在未結婚之前要想清楚這些好處和不好處,然後最後按著神的帶領和神給我們的恩賜,我們可以在這方面過我們榮神益人的生活
[00:31:57.000 --> 00:32:04.000]  多謝你們的音樂,讓我們可以享受一下
[00:32:11.000 --> 00:32:26.000]  有一位孫教士,單身的姊妹,她感謝神,因為她是單身,所以她說我好像可以保羅一樣,去做孫教士,然後一生貢獻我的人生為神的角度
[00:32:26.000 --> 00:32:32.000]  所以她很開心地過她單身的生活,做孫教的侍公
[00:32:33.000 --> 00:32:50.000]  因為耶穌基督在世上也沒有結婚,但是他可以過一個豐盛的人生,當然他的情況比較特別,但是也可以很清楚地表達,連耶穌也可以過一個豐盛完成神旨的人生,過單身的生活
[00:32:51.000 --> 00:33:06.000]  所以我們有些信徒在神的帶領當中也同樣可以達到,有一位姊妹寫了一本書,她說如果單身帶來的好處包括了我可以再進修,因為她多了時間
[00:33:06.000 --> 00:33:19.000]  以致我能夠裝備自己去幫助別人,去教導別人,我可以去更多的地方,去擴闊我的眼界,以致我能夠有一個更了解世情
[00:33:20.000 --> 00:33:28.000]  她也說當我單身的時候可以善用我的時間金錢,以致我能夠多些機會去幫助那些有需要的人
[00:33:28.000 --> 00:33:40.000]  最後她說我保持自己開朗,好好佈置我的家居,以致我可以去接待這些有需要的人來到我家裡,將溫暖帶給他們
[00:33:41.000 --> 00:33:54.000]  所以這也是一個很崇高的價值觀和取向,如果是單身的話,你可以這樣做,繼續努力裝備自己,去增廣你的見聞,有更多時間去做神的工作
[00:33:55.000 --> 00:34:17.000]  以及去將精力去幫助其他人,去接待其他人,這是一個非常好的態度,所以我們再說,單身是甚麼?單身貴族,以前我們還聽到叫鑽石甚麼?鑽石黃老五
[00:34:18.000 --> 00:34:30.000]  所以事實上單身也有其好處,今天我們有一些成年的子女,在我們教會當中也有不少,他們現在都是單身
[00:34:30.000 --> 00:34:41.000]  所以我們也不需要給他們壓力,又或者我們不需要世人的價值觀,一定要結了婚才好
[00:34:42.000 --> 00:35:00.000]  最重要的是甚麼呢?其實最重要的是她跟神之間的關係,所以不如我們用多些祈禱和心思幫助她過一個更好的信仰生活
[00:35:01.000 --> 00:35:14.000]  因為有些人認為隨便結了婚就算了,總之應該結婚,結婚之後反而造成很多不幸的事
[00:35:14.000 --> 00:35:25.000]  所以這個不是因為要結婚,而是因為神的預備和安排去結婚,以致能夠蒙神的祝福,這個才是最好的
[00:35:26.000 --> 00:35:31.000]  否則神給我們有獨生的恩賜,氣氛不是更好的用我們人生嗎?
[00:35:32.000 --> 00:35:57.000]  所以這個是在主裡面,希望幫助我們的下一代,或者你現在還是單身或孤寡,我們去考慮用更多的時間、心思、精神去做神的工作,建立和神的關係,這個是幫助我們的下一代去認識主
[00:35:58.000 --> 00:36:06.000]  他們能夠真有福氣,討神喜悅的人生,這個是我相信是一個明智的抉擇
[00:36:06.000 --> 00:36:20.000]  所以求神的幫助,我們每一位,關乎我們獨生也好,你子女獨生也好,或者你現在決定怎樣來過我們前面人生的方向,都成為我們的幫助
[00:36:21.000 --> 00:36:30.000]  在《婚姻觀》裏面,保羅也提到老生常談,不可以忽略的真理,就是要與主裡面的人結婚
[00:36:30.000 --> 00:36:33.000]  在三十九節,我們一起讀這節,好嗎?請讀
[00:36:33.000 --> 00:36:49.000]  丈夫活著的時候,妻子是受約束的,丈夫若死了,他就可以自由地嫁給他願意嫁的人,只是要嫁給主裡的人
[00:36:50.000 --> 00:37:02.000]  這裏明顯是聖經裏面提到嫁給主裡的人,這裏當然是指那些寡婦,或者是死了太太的丈夫
[00:37:03.000 --> 00:37:24.000]  保羅在這裏提到,連再次結婚也是,何況第一次結婚呢?這裏有其他經文去補充,今天我不看其他經文了,只看這裏也很清楚提到,我們如果結婚就要與主裡的人結婚,主裡的人即是基督徒,信主的人
[00:37:25.000 --> 00:37:35.000]  保羅不是要約束或者去奴役別人,全部出發點都是用愛的出發點,為你的好處
[00:37:36.000 --> 00:38:01.000]  因為很明顯我們知道主裡的婚姻才是神設立婚姻的最終目的,就是說我們能夠表彰,這個在保羅的書上有說過,在《爾忽所書》,夫妻的關係就是要表彰信徒和教會之間的關係,或者基督和教會的關係
[00:38:02.000 --> 00:38:25.000]  所以婚姻的最終目標,因為我們去到永恆的時候就再沒有婚姻生活了,在地上的婚姻生活就是表彰到我們彼此信服,彼此相愛,彼此犧牲,彼此偉生,一種基督愛教會,教會信徒愛基督,彼此偉生,彼此信徒的一種關係
[00:38:26.000 --> 00:38:39.000]  所以我們看到如果它不在主裡面,它就沒有辦法達到婚姻應該有神創造婚姻的目的,以神學的觀念來看
[00:38:40.000 --> 00:39:01.000]  所以我們看到這個神幫助我們了解,當我們進入婚姻生活的時候,很多時候我們說如果基督徒我們以主耶穌的教導為我們的優先,主耶穌的教導影響我們的工作我們的生活,希望說一下工作,影響我們的婚姻我們的家庭
[00:39:02.000 --> 00:39:11.000]  如果是這樣,這個正確的價值觀以耶穌為主,主導我們怎樣用我們的錢,怎樣計劃我們人生,怎樣用我們的時間
[00:39:11.000 --> 00:39:22.000]  星期日我們應該去飲茶吃飯還是去教會,我們應該去侍奉神還是只是自知自利做自己的事
[00:39:22.000 --> 00:39:29.000]  這些全部都是用基督徒的價值觀來取向帶領我們的
[00:39:30.000 --> 00:39:45.000]  如果我們以耶穌為主,我們的時間我們的娛樂,我們道德的教導,教養子女的方法都是因著聖經的教導,以及以耶穌基督為主,為了永神益人的目的去決定
[00:39:45.000 --> 00:39:58.000]  所以如果你的配偶和你沒有這些同樣的目的,兩人很難真正的二人成為一體,心靈合一,以致我們能夠去行神的心意
[00:39:59.000 --> 00:40:09.000]  這個雖然老生常談,也不多說,但這個卻是今天我們需要持守的一種目標和見證
[00:40:09.000 --> 00:40:16.000]  讓未信主的兒女朋友,我們希望帶領她信主
[00:40:16.000 --> 00:40:25.000]  但我們卻不是因為我覺得她很好,就一定要不理她是不是基督徒就和她結婚
[00:40:26.000 --> 00:40:32.000]  我們不是說不是基督徒的丈夫或妻子一定不好,我們沒有這個意思
[00:40:32.000 --> 00:40:41.000]  事實上有些非基督徒的丈夫是很好的丈夫,非基督徒的太太是很好的太太,真的不少
[00:40:42.000 --> 00:40:59.000]  但是所謂好的,只不過是世人對於感情、婚姻、家庭的看法,沒有了屬靈的一方面,神的心意和在神學上的看法,這個好的仍然不是完美
[00:41:00.000 --> 00:41:13.000]  我們知道我們沒有意義說非基督徒的丈夫或太太不好,所以你們不要結婚,而是我們需要有愛神和屬靈的智慧,這就是智慧
[00:41:13.000 --> 00:41:18.000]  來決定我們應該有的婚姻的決定
[00:41:19.000 --> 00:41:32.000]  事實上在舊約到新約都有很多教導,神叫屬神的子民不要娶這些外邦的女子為妻,相反也是一樣
[00:41:33.000 --> 00:41:49.000]  我們知道這是神的心意,聖經說信與不信,緣不相配,不能同父異母,這個應用在我們很多人生各方面,當然也包括在婚姻最親密的關係當中
[00:41:50.000 --> 00:42:03.000]  我們剛剛在生命之道也說到,遵行神的吩咐不是痛苦的事,而是神幫助我們過一個蒙福的人生
[00:42:03.000 --> 00:42:14.000]  不得不說我們也能夠這樣決心,行神所喜歡的,以致我們能夠過一個蒙福的人生,也是向神愛的回應
[00:42:15.000 --> 00:42:26.000]  你說我結了婚了,然後才信耶穌,信了耶穌,我先生就未信,或者我是弟兄,我太太又不是基督徒
[00:42:26.000 --> 00:42:32.000]  我現在做了基督徒了,應該怎樣呢?是不是離婚呢?如果是這樣,應該不要跟他在一起
[00:42:33.000 --> 00:42:46.000]  其實在剛才的第七章裏面說出這方面的情況,也有一個清楚的教導,所以最後一方面我們可以思想的就是關乎離婚和再婚的一些分子
[00:42:46.000 --> 00:42:56.000]  第十和第十一節,我們一起讀,我要吩咐已婚的人,其實不是我,而是主的吩咐
[00:42:57.000 --> 00:43:08.000]  妻子不可離開丈夫,如果離開了就不可再嫁,不然就要跟丈夫復合,丈夫也不可離棄妻子
[00:43:09.000 --> 00:43:29.000]  第十和第十一節,如果離開了,不是你離開她,是她離開你,我吩咐你們妻子不可以離開丈夫,如果丈夫離開了你,就不可再嫁,不是說他自然就可以再嫁
[00:43:30.000 --> 00:43:48.000]  如果不是,我們怎樣能夠有一天跟丈夫再次復合呢?所以丈夫和你都不可以離棄你的妻子,所以這裏關乎離婚甚至再婚的一些提醒
[00:43:49.000 --> 00:44:01.000]  二人成為一體,代表基督徒的婚姻觀是一夫一妻的,是終身聯合的,不是一夫二妻,也不是一妻二夫
[00:44:01.000 --> 00:44:10.000]  所以一夫一妻應該是一個正常和持久,甚至是整個人生有過的關係
[00:44:11.000 --> 00:44:22.000]  保羅剛才也提過,他讀過經文第39節讀過,他說除了配偶離開這個世界,你就有自由可以再嫁或者再結婚
[00:44:22.000 --> 00:44:31.000]  所以這是一種特別的情況,即是說配偶離開了,你就有自由了,這個婚姻的關係已經結束了
[00:44:32.000 --> 00:44:41.000]  但是如果不是這種情況,配偶再生的時候,聖經其實只是容許兩種情況可以離婚的
[00:44:41.000 --> 00:44:56.000]  第一,就是因為姦淫的緣故,耶穌說的,所以如果是因為有第三者姦淫,那麼受害的方面就可以覺得這個婚姻是終止了
[00:44:57.000 --> 00:45:07.000]  因為這個二人一體的關係破壞了,所以這是第一個主耶穌說的,我們可以了解到的
[00:45:07.000 --> 00:45:23.000]  第二個就是未信的配偶,因為信仰的緣故說我要和你分開,這個沒有辦法,所以聖經說如果離開了,這個就是可以有的情況
[00:45:24.000 --> 00:45:30.000]  如果大家回去再讀一下,由第十二節到第十六節,保留詳細說一下這方面的一些情形
[00:45:30.000 --> 00:45:48.000]  總括來說,這兩種情況,神基本上非常體重婚姻之間的偉生和持守,所以是一生之間的關係,除非有了這些特殊的情況
[00:45:49.000 --> 00:46:12.000]  甚至如果第二種情況就是配偶離開你也好,作為這方面的,我們聖經說的,就不可再嫁,意思是仍然期望著祈禱著,希望有一天這個丈夫回頭,這個未信主的丈夫可以回頭
[00:46:13.000 --> 00:46:19.000]  如果大家回去再讀一下,由第十二節到第十六節,保留詳細說一下這方面的情況,如果他真的要離開了,我們也做不到什麼
[00:46:19.000 --> 00:46:24.000]  但是我們不要放棄這個關係,要繼續保持
[00:46:24.000 --> 00:46:37.000]  所以在第一節我們發覺今天在婚姻的生活裡的確有不少困難,這是每個人所面對的事實,所以剛才保留說到單身的好處
[00:46:38.000 --> 00:46:57.000]  但是聖經也是這樣說,當我們在婚姻當中的時候,這是一種學習,我們不會一下子覺得不好就扔掉,因為這是很寶貴的東西,我們應該修復一下,讓它發揮應該有的功效
[00:46:58.000 --> 00:47:09.000]  事實上今天我們按照我們的年紀慢慢大,婚姻的生活也越來越長久了,我們也發覺有很多人用過一樣東西
[00:47:09.000 --> 00:47:20.000]  無論多不好也好,我們希望修復它,不知道大家有沒有這種感覺,車子用了很久,你也不輕易就扔掉它,希望可以修復它
[00:47:21.000 --> 00:47:31.000]  當然這個不可以全部應用在婚姻,但是婚姻是真的這樣的,我們有時候在不同的階段都會面對不同的挑戰和困難
[00:47:31.000 --> 00:47:37.000]  但是聖經裡它很清楚地教導我們,離婚不是一個解決困難的方法
[00:47:37.000 --> 00:47:48.000]  修補關係和幫助婚姻走回在神應該有的心意裡是神最希望的方法
[00:47:49.000 --> 00:47:59.000]  所以縱使就算我們第一種情況說有姦淫的問題,所以有第三者婚姻破壞了
[00:47:59.000 --> 00:48:13.000]  其實聖經也沒有說離婚就是解決問題,很多時候可能是去悔改,去接受輔導,去修補破裂,去重新建立
[00:48:14.000 --> 00:48:29.000]  這個是今天基督徒或者基督教輔導的一些團體所希望幫助有困難或有問題的婦婿關係的一些方向
[00:48:29.000 --> 00:48:37.000]  所以絕對不是一不成就離婚,因為離婚是產生很多很多問題
[00:48:38.000 --> 00:48:48.000]  如果因為自私的關係,就是另有新歡這種離婚就更加是極大的罪,這個是神斥責的罪
[00:48:48.000 --> 00:48:56.000]  馬拉基書是很嚴厲地斥責這些另有新歡而休妻的人,這是神所恨惡的事
[00:48:56.000 --> 00:49:01.000]  所以在這個時代,離婚已經是一種很普遍的事
[00:49:02.000 --> 00:49:12.000]  所謂因誤會而結合,因了解而分手,這就是世人的觀念
[00:49:12.000 --> 00:49:21.000]  沒有一個人在結婚之前完全了解對方的,有沒有?哪可能?你拍拖拍多久?
[00:49:22.000 --> 00:49:33.000]  一年兩年五年,算你十年,十年你真的明白一個人嗎?有時候我們過了幾十年都不明白自己,有沒有這樣的感覺?
[00:49:33.000 --> 00:49:49.000]  何況他只有十幾二十歲,這麼年輕有什麼可能去了解婚姻是要付多少代價,或者對方究竟是一個什麼人
[00:49:50.000 --> 00:49:54.000]  其實你很多時候,靠那少少時間,是很難完全了解的人
[00:49:54.000 --> 00:50:02.000]  所以如果你說因誤會而結合,跟著一了解,那又如何?分手的話,那全部都差不多要離婚了
[00:50:02.000 --> 00:50:15.000]  聖經裡面給我們的價值觀,它不是世人的價值觀,它是幫助我們不要以自己的慾望,自私的看法,以致傷害對方
[00:50:16.000 --> 00:50:26.000]  傷害不單止對方配偶,傷害了很多人,今天如果已經有疑慮的,離婚的家庭影響下一代是很大的
[00:50:26.000 --> 00:50:33.000]  有很多的統計已經講到,有很多的青少年犯罪,或者他們的道德有問題
[00:50:33.000 --> 00:50:43.000]  跟他們的原生家庭,因為他們是單親家庭,或者離婚的父母所產生的影響,是一種很肯定的影響力
[00:50:44.000 --> 00:50:55.000]  不單止影響家庭,也影響對方,也影響社會,因為今天很多的這些社會犯罪案,是因為家庭影響他們,以致做出這些破壞性的行動
[00:50:55.000 --> 00:51:05.000]  也負累整個的社會制度,因為很多人因為這樣,負累了很多這些社會福利等等的問題
[00:51:07.000 --> 00:51:15.000]  所以我們看到,保羅有一個觀念很清楚地在這裡說,他說你不會想到有時候是因為你是一個基督徒
[00:51:15.000 --> 00:51:23.000]  你蒙因,你性結,反而可以令到你的配偶都能夠得到這個福氣嗎?
[00:51:23.000 --> 00:51:33.000]  所以今天如果你已經信了主,你的配偶還未信主,或者你結了婚之後才成為基督徒,他的太太,先生還未成為基督徒
[00:51:34.000 --> 00:51:49.000]  你應該好像聖經這樣說,繼續努力去建立這個婚姻,最重要的是把神的影響,我們這個救恩,性結,和淑靈的福氣,去影響我們身邊的人
[00:51:49.000 --> 00:51:56.000]  繼續為祂祈禱,帶領祂,希望有一天感化祂,為祂的信主努力
[00:51:57.000 --> 00:52:04.000]  聖經裡面說,你想不到可能神透過你,叫祂成為性結,意思就是這樣
[00:52:04.000 --> 00:52:16.000]  所以我們要讓我們看到,原來神是叫我們,無論你結了婚之後才信主,或者你已經信了主才結婚
[00:52:17.000 --> 00:52:30.000]  神都是叫我們保守婚姻的制度關係,不會是因為我們自己私人的原因,甚至是信仰的原因,來和對方分開
[00:52:30.000 --> 00:52:38.000]  這種是我們繼續求神去保守,保護,亦是我們一同努力的方向
[00:52:39.000 --> 00:52:47.000]  至於再婚,保羅也是這樣說,一來要嫁給主內的人,這是一個吩咐
[00:52:47.000 --> 00:53:00.000]  二來也是這樣說,不要輕易為了再婚,以致你離開自己的陪偶,這個也不是順家虛的事
[00:53:00.000 --> 00:53:08.000]  所以這裡有一位基督徒的心理學家說,離婚並不解決問題
[00:53:09.000 --> 00:53:21.000]  只會引起新的問題,他也說可能離婚後再婚,也可能將你舊的問題再帶入一個新的關係
[00:53:21.000 --> 00:53:30.000]  所以很多時候,當一個婚姻有問題之後,很不幸,婚姻決裂
[00:53:31.000 --> 00:53:39.000]  但當他進入另一個婚姻關係的時候,是需要一些特別的留意和輔導
[00:53:39.000 --> 00:53:50.000]  因為如果沒有這個審查,很多時候都是指責對方,忘記了自己的問題,可能就將這個問題再帶入一個新的關係,重新一個新的循環
[00:53:51.000 --> 00:54:01.000]  所以這也是特別留意,特別去警醒的事,讓我們在這方面留意聖經的教導
[00:54:01.000 --> 00:54:09.000]  以致我們能夠在婚姻這些不同的方面去行出神的心意
[00:54:09.000 --> 00:54:16.000]  我們很感謝神,神賜給我們很大的自由,但是這個自由是在基督裡面
[00:54:17.000 --> 00:54:23.000]  神賜給我們在婚姻上面有很多方面,我們可以學習和改善
[00:54:23.000 --> 00:54:33.000]  在我們的軟弱失敗當中,神也有夠用的恩典幫助我們能夠有一個新的力量,新的前面的依戀
[00:54:34.000 --> 00:54:49.000]  所以在這方面,在不同的境況當中,無論是我們自己,配偶,甚至是我們的家庭,子女,在這些方面我們仍然去求神的恩典,幫助我們行出神的心意
[00:54:49.000 --> 00:54:57.000]  如果你是單身的,留意自己,神應該要怎樣,不要絕對說我一生都要,可能有一天神會給你適合的配偶
[00:54:58.000 --> 00:55:10.000]  要小心在這個階段不要成為別人的阻礙,因為很多時候單身特別需要敏感的就是不要成為夫婦之間的第三者,你又需要留意這方面的敏感情況
[00:55:11.000 --> 00:55:35.000]  同樣,夫婦之間一樣,我們需要避免這些引誘,在婚姻的生活裡面有一個整存的觀念,對於屬靈,性的生活,婚姻的彼此相熟,偉生,愛的關係,以及永遠一生的持守,我們去過一個榮耀神的生活
[00:55:36.000 --> 00:55:45.000]  請神這樣幫助,祝福我們在座當中,無論是結婚也好,單身也好,我們對於婚姻一個正確的觀念,祝福我們的人生,我們低頭一起祈禱
[00:55:50.000 --> 00:56:07.000]  天父,我們多謝祢,讓我們能夠因著耶穌基督的救恩,成為新造的人,我們的人生有新的業能,我們的人生有一個新的價值觀,我們的人生能夠追求那個豐盛,榮神益人的神人生
[00:56:07.000 --> 00:56:16.000]  願意我們,無論在什麼階段當中,在什麼婚姻狀態的情況裡面,我們都願意愛祢
[00:56:17.000 --> 00:56:27.000]  祢,世上任何一種愛,都不能與祢的愛相比,如果我們單身的,我們願意將我們全心全意的愛愛祢
[00:56:27.000 --> 00:56:34.000]  如果我們結了婚的,我們願意我們夫婦能夠同心合意的,全心的愛我們的上帝
[00:56:35.000 --> 00:56:47.000]  讓我們的人生以愛祢為出發點,以愛祢、追求祢、行祢的道,為我們人生的首要,多謝祢聽我們的禱告,奉耶穌基督的名
