
[00:00:00.000 --> 00:00:02.000]  各位電影節目的各位來賓 早安
[00:17:04.000 --> 00:17:06.000]  都不能贖他人的罪
[00:17:06.000 --> 00:17:08.000]  但耶穌基督這位大祭司
[00:17:08.000 --> 00:17:10.000]  一次過將自己的身體獻上
[00:17:10.000 --> 00:17:12.000]  就完成了祭祀
[00:17:12.000 --> 00:17:14.000]  好像耶穌基督在十字架上
[00:17:14.000 --> 00:17:16.000]  說了一句很簡單的話
[00:17:16.000 --> 00:17:19.000]  「成了」
[00:17:19.000 --> 00:17:22.000]  以後耶穌聖經說到
[00:17:22.000 --> 00:17:27.000]  就坐在高天至大者的右邊
[00:17:27.000 --> 00:17:31.000]  舊約的祭司有一個很特色
[00:17:31.000 --> 00:17:33.000]  相對耶穌基督的動作
[00:17:33.000 --> 00:17:35.000]  舊約的祭司是站著
[00:17:35.000 --> 00:17:38.000]  做事的
[00:17:38.000 --> 00:17:40.000]  這麼難回答
[00:17:40.000 --> 00:17:42.000]  是站著做事的
[00:17:42.000 --> 00:17:45.000]  因為他們要不斷為人獻祭贖罪
[00:17:45.000 --> 00:17:48.000]  但耶穌基督的大祭司
[00:17:48.000 --> 00:17:50.000]  聖經說到他的動作是怎樣
[00:17:50.000 --> 00:17:53.000]  是坐在神的右邊
[00:17:53.000 --> 00:17:56.000]  為什麼耶穌坐在那裏這麼偷懶
[00:17:56.000 --> 00:17:57.000]  不是偷懶
[00:17:57.000 --> 00:17:59.000]  他已經完成了
[00:17:59.000 --> 00:18:01.000]  整個祭祀已經完成了
[00:18:01.000 --> 00:18:05.000]  神向罪人的追討
[00:18:05.000 --> 00:18:08.000]  已經透過耶穌基督滿足了神
[00:18:08.000 --> 00:18:10.000]  所以這位大祭司已經坐在那裏
[00:18:10.000 --> 00:18:12.000]  是神的右邊
[00:18:12.000 --> 00:18:15.000]  最權威最蒙神悅了
[00:18:15.000 --> 00:18:17.000]  所以讓我們見到
[00:18:17.000 --> 00:18:20.000]  原來耶穌基督
[00:18:20.000 --> 00:18:22.000]  祂又是大祭司
[00:18:22.000 --> 00:18:24.000]  又是我們的君王
[00:18:24.000 --> 00:18:28.000]  全地都是屬於祂
[00:18:28.000 --> 00:18:32.000]  就好像我以前有一個工作
[00:18:32.000 --> 00:18:33.000]  在一間餐廳
[00:18:33.000 --> 00:18:35.000]  那間餐廳有小規模
[00:18:35.000 --> 00:18:37.000]  一次我上班
[00:18:37.000 --> 00:18:40.000]  見到有個樣子挺像樣子
[00:18:40.000 --> 00:18:42.000]  應該要讀一讀書
[00:18:42.000 --> 00:18:43.000]  很年輕
[00:18:43.000 --> 00:18:45.000]  但又不像我們這些學生
[00:18:45.000 --> 00:18:47.000]  做兼職
[00:18:47.000 --> 00:18:50.000]  但上班見到他做巴士司機
[00:18:50.000 --> 00:18:51.000]  外國有這個職位
[00:18:51.000 --> 00:18:53.000]  按桌子
[00:18:53.000 --> 00:18:55.000]  慢慢兩星期後
[00:18:55.000 --> 00:18:56.000]  見到他不做巴士司機
[00:18:56.000 --> 00:18:58.000]  去廚房洗碗
[00:18:58.000 --> 00:18:59.000]  什麼事
[00:18:59.000 --> 00:19:00.000]  越做越陰公
[00:19:00.000 --> 00:19:01.000]  這個女孩子
[00:19:01.000 --> 00:19:02.000]  有些等他
[00:19:02.000 --> 00:19:03.000]  什麼事呢
[00:19:03.000 --> 00:19:04.000]  再過兩星期
[00:19:04.000 --> 00:19:06.000]  叫他進廚房出餐
[00:19:06.000 --> 00:19:07.000]  再過兩星期
[00:19:07.000 --> 00:19:10.000]  叫他去做侍應
[00:19:10.000 --> 00:19:11.000]  去做櫃桌
[00:19:11.000 --> 00:19:12.000]  去招呼客人
[00:19:12.000 --> 00:19:13.000]  再過兩星期
[00:19:13.000 --> 00:19:15.000]  我又間中見到他
[00:19:15.000 --> 00:19:16.000]  在辦公室計數
[00:19:16.000 --> 00:19:18.000]  做一些行政事
[00:19:18.000 --> 00:19:20.000]  什麼人來的呢
[00:19:20.000 --> 00:19:21.000]  我發覺原來是什麼人來的
[00:19:21.000 --> 00:19:22.000]  知不知道
[00:19:22.000 --> 00:19:24.000]  總經理來的
[00:19:24.000 --> 00:19:26.000]  原來這餐廳要受訓
[00:19:26.000 --> 00:19:27.000]  一個訓練總經理
[00:19:27.000 --> 00:19:28.000]  不是一來到
[00:19:28.000 --> 00:19:29.000]  你坐總經理房
[00:19:29.000 --> 00:19:30.000]  做吧
[00:19:30.000 --> 00:19:31.000]  叫人做事
[00:19:31.000 --> 00:19:32.000]  不是的
[00:19:32.000 --> 00:19:34.000]  是要由最低的崗位
[00:19:34.000 --> 00:19:36.000]  去做起
[00:19:36.000 --> 00:19:38.000]  要每一個程序都認識
[00:19:38.000 --> 00:19:39.000]  去熟悉
[00:19:39.000 --> 00:19:41.000]  甚至每一個員工
[00:19:41.000 --> 00:19:43.000]  那個崗位所遇見的困難
[00:19:43.000 --> 00:19:44.000]  怎樣去改善
[00:19:44.000 --> 00:19:46.000]  他的工作表現
[00:19:46.000 --> 00:19:48.000]  都要知道
[00:19:48.000 --> 00:19:49.000]  慢慢他才能夠
[00:19:49.000 --> 00:19:50.000]  經歷這些訓練
[00:19:50.000 --> 00:19:51.000]  滿足合格
[00:19:51.000 --> 00:19:53.000]  才可以坐在最高的位置
[00:19:53.000 --> 00:19:55.000]  去指引人去做事
[00:19:55.000 --> 00:19:57.000]  但是耶穌基督
[00:19:57.000 --> 00:19:59.000]  本身就已經是君王
[00:19:59.000 --> 00:20:01.000]  他本身就可以
[00:20:01.000 --> 00:20:02.000]  坐在天上面
[00:20:02.000 --> 00:20:03.000]  只見到你們
[00:20:03.000 --> 00:20:04.000]  你開車
[00:20:04.000 --> 00:20:05.000]  Speeding
[00:20:05.000 --> 00:20:07.000]  你講大話
[00:20:07.000 --> 00:20:09.000]  你這樣對你的子女
[00:20:09.000 --> 00:20:10.000]  不是的
[00:20:10.000 --> 00:20:11.000]  耶穌基督自己
[00:20:11.000 --> 00:20:13.000]  親自成為了人
[00:20:13.000 --> 00:20:16.000]  在一個最窮乏的家庭裏面
[00:20:16.000 --> 00:20:19.000]  在一個最需要安慰的角度裏面
[00:20:19.000 --> 00:20:20.000]  去醫治人
[00:20:20.000 --> 00:20:21.000]  去安慰人
[00:20:21.000 --> 00:20:22.000]  去滿足人
[00:20:22.000 --> 00:20:26.000]  去經歷我們所有一切的苦難
[00:20:26.000 --> 00:20:28.000]  甚至引誘軟弱
[00:20:28.000 --> 00:20:29.000]  但希伯來書說
[00:20:29.000 --> 00:20:31.000]  最不同的
[00:20:31.000 --> 00:20:33.000]  就是他沒有犯罪
[00:20:33.000 --> 00:20:34.000]  所以今天我們
[00:20:34.000 --> 00:20:37.000]  向我們的主耶穌基督去祈禱
[00:20:37.000 --> 00:20:41.000]  他明白我們的需要
[00:20:41.000 --> 00:20:43.000]  更加好像一個父親
[00:20:43.000 --> 00:20:46.000]  他不單止將自己的子女生命
[00:20:46.000 --> 00:20:48.000]  帶到世界
[00:20:48.000 --> 00:20:49.000]  更加
[00:20:49.000 --> 00:20:51.000]  如果有一次
[00:20:51.000 --> 00:20:53.000]  他的子女患了病
[00:20:53.000 --> 00:20:54.000]  需要換一些器官
[00:20:54.000 --> 00:20:56.000]  才能夠繼續生存下去
[00:20:56.000 --> 00:20:57.000]  他父親說
[00:20:57.000 --> 00:20:58.000]  雖然我老
[00:20:58.000 --> 00:21:00.000]  但我為了愛自己的子女
[00:21:00.000 --> 00:21:02.000]  醫生你拿個器官吧
[00:21:02.000 --> 00:21:04.000]  如果因為這樣子女
[00:21:04.000 --> 00:21:06.000]  被自己的父親救回
[00:21:06.000 --> 00:21:08.000]  你說這個子女
[00:21:08.000 --> 00:21:11.000]  是否應該雙重的孝順他父親
[00:21:11.000 --> 00:21:13.000]  同樣耶穌基督也是
[00:21:13.000 --> 00:21:15.000]  我們從耶穌基督雙重得了生命
[00:21:15.000 --> 00:21:18.000]  第一他創造我們
[00:21:18.000 --> 00:21:21.000]  第二本來我們犯罪是步向死亡
[00:21:21.000 --> 00:21:24.000]  但經他替我們在十字架上寫生
[00:21:24.000 --> 00:21:26.000]  再一次拯救我們
[00:21:26.000 --> 00:21:28.000]  叫我們雙重的得罪耶穌基督
[00:21:28.000 --> 00:21:30.000]  賜生命的恩惠
[00:21:30.000 --> 00:21:33.000]  所以我們以基督為我們的救主
[00:21:33.000 --> 00:21:34.000]  和我們的主宰
[00:21:34.000 --> 00:21:37.000]  是理所當然的
[00:21:37.000 --> 00:21:38.000]  今天傳福音也不容易
[00:21:38.000 --> 00:21:41.000]  叫人信耶穌也很多信息
[00:21:41.000 --> 00:21:43.000]  不過我覺得
[00:21:43.000 --> 00:21:45.000]  最難不是叫人信耶穌
[00:21:45.000 --> 00:21:47.000]  這個雖然也難
[00:21:47.000 --> 00:21:49.000]  最難是叫人以耶穌基督
[00:21:49.000 --> 00:21:52.000]  為他生命的主宰
[00:21:52.000 --> 00:21:56.000]  叫人將生命的主權給耶穌
[00:21:56.000 --> 00:21:59.000]  有一些福音報道材料
[00:21:59.000 --> 00:22:01.000]  這樣形容
[00:22:01.000 --> 00:22:03.000]  生命就好像你駕車
[00:22:03.000 --> 00:22:06.000]  你一向都坐在司機位上駕車
[00:22:06.000 --> 00:22:07.000]  喜歡去哪裏走哪裏
[00:22:07.000 --> 00:22:09.000]  喜歡踩多快踩多快
[00:22:09.000 --> 00:22:11.000]  但當信了耶穌之後
[00:22:11.000 --> 00:22:14.000]  你就讓出司機位給誰坐
[00:22:14.000 --> 00:22:15.000]  給耶穌坐了
[00:22:15.000 --> 00:22:18.000]  然後耶穌就掌管你的方向盤
[00:22:18.000 --> 00:22:21.000]  有些人就誤會了
[00:22:21.000 --> 00:22:22.000]  那真是太好了
[00:22:22.000 --> 00:22:23.000]  就是耶穌做了司機
[00:22:23.000 --> 00:22:25.000]  好呀 麻煩你去銅鑼灣
[00:22:25.000 --> 00:22:29.000]  其實不是這個意思
[00:22:29.000 --> 00:22:31.000]  意思是以後耶穌基督
[00:22:31.000 --> 00:22:33.000]  帶我們去哪裏就去哪裏
[00:22:33.000 --> 00:22:34.000]  他要走快一點就走快一點
[00:22:34.000 --> 00:22:36.000]  他要煞車就煞車
[00:22:36.000 --> 00:22:38.000]  要轉彎就轉彎
[00:22:38.000 --> 00:22:39.000]  你只是坐在隔壁
[00:22:39.000 --> 00:22:42.000]  好好信服他就可以了
[00:22:42.000 --> 00:22:44.000]  但今天基督徒很多時候誤會了
[00:22:44.000 --> 00:22:46.000]  就把耶穌變成司機僕人
[00:22:46.000 --> 00:22:49.000]  可能成為我們祈求的是
[00:22:49.000 --> 00:22:51.000]  公司的老闆很煩
[00:22:51.000 --> 00:22:52.000]  很難服侍
[00:22:52.000 --> 00:22:53.000]  主呀 你改變他吧
[00:22:53.000 --> 00:22:54.000]  若果不是的話
[00:22:54.000 --> 00:22:55.000]  叫我轉工吧
[00:22:55.000 --> 00:22:56.000]  找一份好一點的工作
[00:22:56.000 --> 00:22:58.000]  找一份好一點的老闆吧
[00:22:58.000 --> 00:22:59.000]  主呀 我的同事很針對我
[00:22:59.000 --> 00:23:00.000]  很煩
[00:23:00.000 --> 00:23:01.000]  主呀 你改變他們吧
[00:23:01.000 --> 00:23:03.000]  你叫他們走吧
[00:23:03.000 --> 00:23:04.000]  主呀 我的配偶
[00:23:04.000 --> 00:23:06.000]  常常跟我吵架
[00:23:06.000 --> 00:23:08.000]  主呀 你馴服他吧
[00:23:08.000 --> 00:23:09.000]  不是馴服
[00:23:09.000 --> 00:23:11.000]  就是動物那樣馴服他吧
[00:23:11.000 --> 00:23:13.000]  你幫我的子女吧
[00:23:13.000 --> 00:23:16.000]  很不聽話 很頑皮
[00:23:16.000 --> 00:23:18.000]  我們祈求的口吻
[00:23:18.000 --> 00:23:20.000]  就把耶穌當作是僕人
[00:23:20.000 --> 00:23:22.000]  耶穌幫我們改變周圍的事
[00:23:22.000 --> 00:23:23.000]  我不用改
[00:23:23.000 --> 00:23:24.000]  我舒服就可以了
[00:23:24.000 --> 00:23:27.000]  但耶穌是我們的主
[00:23:27.000 --> 00:23:29.000]  可能耶穌的反應就是
[00:23:29.000 --> 00:23:31.000]  不是呀 我故意放在你的公司
[00:23:31.000 --> 00:23:32.000]  針對這個老闆
[00:23:32.000 --> 00:23:34.000]  常常給你麻煩
[00:23:34.000 --> 00:23:38.000]  我要訓練你的忍耐和溫柔
[00:23:38.000 --> 00:23:40.000]  我故意要你的同事針對你
[00:23:40.000 --> 00:23:42.000]  因為我想你的工作做得更加好
[00:23:42.000 --> 00:23:44.000]  去榮耀主呀
[00:23:44.000 --> 00:23:48.000]  我要你透過更加對你自己的配偶
[00:23:48.000 --> 00:23:49.000]  溫柔體貼
[00:23:49.000 --> 00:23:52.000]  以致他更加愛你
[00:23:52.000 --> 00:23:55.000]  我想你的言行更加一致
[00:23:55.000 --> 00:23:58.000]  以致你的子女在你身上
[00:23:58.000 --> 00:23:59.000]  見到一個好的榜樣
[00:23:59.000 --> 00:24:00.000]  有改變
[00:24:00.000 --> 00:24:02.000]  又或者很多人去祈求主
[00:24:02.000 --> 00:24:03.000]  你給我一個家庭吧
[00:24:03.000 --> 00:24:05.000]  我很想像現在一樣
[00:24:05.000 --> 00:24:07.000]  有家庭
[00:24:07.000 --> 00:24:08.000]  但老實說
[00:24:08.000 --> 00:24:10.000]  現實裏面很多基督徒
[00:24:10.000 --> 00:24:12.000]  都未必一定遇到
[00:24:12.000 --> 00:24:14.000]  神會預備的一位
[00:24:14.000 --> 00:24:17.000]  可能耶穌的心就是
[00:24:17.000 --> 00:24:19.000]  這位弟兄或姊妹
[00:24:19.000 --> 00:24:20.000]  我很愛你
[00:24:20.000 --> 00:24:21.000]  愛到一個地步
[00:24:21.000 --> 00:24:23.000]  我想以後你以我
[00:24:23.000 --> 00:24:25.000]  為你人生的滿足
[00:24:25.000 --> 00:24:27.000]  為你最愛的對象
[00:24:27.000 --> 00:24:29.000]  以致你願意將你的一生
[00:24:29.000 --> 00:24:30.000]  你的生命
[00:24:30.000 --> 00:24:32.000]  你的才幹完全獻給我
[00:24:32.000 --> 00:24:35.000]  但不知我們又願不願意呢
[00:24:35.000 --> 00:24:37.000]  若果整個宇宙
[00:24:37.000 --> 00:24:41.000]  都是為著耶穌而做的
[00:24:41.000 --> 00:24:45.000]  我們的人生不去為耶穌而活
[00:24:45.000 --> 00:24:47.000]  就沒有意義
[00:24:47.000 --> 00:24:49.000]  就虛空
[00:24:49.000 --> 00:24:51.000]  就算你是得救
[00:24:51.000 --> 00:24:53.000]  但一天你只是將耶穌
[00:24:53.000 --> 00:24:54.000]  作為你的救主
[00:24:54.000 --> 00:24:55.000]  沒有將耶穌
[00:24:55.000 --> 00:24:58.000]  作為你生命的主宰
[00:24:58.000 --> 00:24:59.000]  一天我們生命都經歷不到
[00:24:59.000 --> 00:25:03.000]  耶穌應許的豐盛
[00:25:03.000 --> 00:25:06.000]  我們繼續看下一段分段
[00:25:06.000 --> 00:25:10.000]  神的兒子是最佳神的代言人
[00:25:10.000 --> 00:25:13.000]  因為他是神本體的實質
[00:25:13.000 --> 00:25:14.000]  我們看第三段
[00:25:14.000 --> 00:25:16.000]  「他是神榮耀所發的光輝
[00:25:16.000 --> 00:25:19.000]  是上帝本體的真相
[00:25:19.000 --> 00:25:21.000]  常用他的權能的命令
[00:25:21.000 --> 00:25:24.000]  去托住萬有」
[00:25:24.000 --> 00:25:26.000]  聖經不用我們這些神學字眼
[00:25:26.000 --> 00:25:28.000]  說到神有神論異性
[00:25:28.000 --> 00:25:30.000]  同神同尊同榮
[00:25:30.000 --> 00:25:35.000]  但這裡正正說耶穌和神是唯一
[00:25:35.000 --> 00:25:39.000]  為什麼耶穌是神榮耀所發的光輝呢
[00:25:39.000 --> 00:25:40.000]  就像太陽
[00:25:40.000 --> 00:25:43.000]  你能不能將太陽和太陽光分開
[00:25:43.000 --> 00:25:44.000]  不行
[00:25:44.000 --> 00:25:45.000]  一天就有太陽
[00:25:45.000 --> 00:25:46.000]  一天就有太陽光
[00:25:46.000 --> 00:25:50.000]  耶穌和父神的關係就是這麼密切
[00:25:50.000 --> 00:25:52.000]  同樣繼續說
[00:25:52.000 --> 00:25:55.000]  「亦都是神本體的真相」
[00:25:55.000 --> 00:25:57.000]  若果一會你完了崇拜
[00:25:57.000 --> 00:25:59.000]  你上山頂
[00:25:59.000 --> 00:26:01.000]  你看看那個立像館
[00:26:01.000 --> 00:26:02.000]  就被你嚇到
[00:26:02.000 --> 00:26:03.000]  「為什麼Michael Jackson在這裡」
[00:26:03.000 --> 00:26:06.000]  「他不應該不在這裡的嗎」
[00:26:06.000 --> 00:26:08.000]  那個其實是立像
[00:26:08.000 --> 00:26:10.000]  按著那個人的形象去做
[00:26:10.000 --> 00:26:12.000]  這其實是說
[00:26:12.000 --> 00:26:14.000]  當我們見到耶穌的時候
[00:26:14.000 --> 00:26:16.000]  其實就等於見到人
[00:26:16.000 --> 00:26:18.000]  眼見不到的神
[00:26:18.000 --> 00:26:20.000]  聖話從來沒有人見到神
[00:26:20.000 --> 00:26:23.000]  在腐壞裡的獨生子將祂表明出來
[00:26:23.000 --> 00:26:25.000]  耶穌自己也說過
[00:26:25.000 --> 00:26:26.000]  當時有門徒問耶穌
[00:26:26.000 --> 00:26:30.000]  「主啊 祢將父神顯明給我們見到」
[00:26:30.000 --> 00:26:32.000]  「我們就開心了」
[00:26:32.000 --> 00:26:34.000]  耶穌說
[00:26:34.000 --> 00:26:36.000]  「你今天這麼久都不明白?」
[00:26:36.000 --> 00:26:39.000]  「你見到我 就見到父」
[00:26:39.000 --> 00:26:41.000]  「我在父裡面 父在我裡面」
[00:26:41.000 --> 00:26:43.000]  「就算你不明白」
[00:26:43.000 --> 00:26:45.000]  「你透過我所行的 所做的 所說的」
[00:26:45.000 --> 00:26:48.000]  「你就知道父是怎樣」
[00:26:48.000 --> 00:26:50.000]  原來耶穌基督
[00:26:50.000 --> 00:26:54.000]  就是父神最具體的彰顯
[00:26:54.000 --> 00:26:58.000]  耶穌基督不是複製父神的樣子
[00:26:58.000 --> 00:27:04.000]  而是將父神那份公義 憐憫 慈愛 智慧的性情去表達
[00:27:04.000 --> 00:27:06.000]  是神活在人中間
[00:27:06.000 --> 00:27:07.000]  更加說到
[00:27:07.000 --> 00:27:11.000]  「誰用他權能的命令托住萬有」
[00:27:11.000 --> 00:27:13.000]  我們的世界
[00:27:13.000 --> 00:27:14.000]  有些人以為
[00:27:14.000 --> 00:27:15.000]  神做了之後
[00:27:15.000 --> 00:27:17.000]  就有這個世界自己轉了
[00:27:17.000 --> 00:27:18.000]  像大機器一樣
[00:27:18.000 --> 00:27:20.000]  好像機械錶一樣
[00:27:20.000 --> 00:27:21.000]  做完之後
[00:27:21.000 --> 00:27:22.000]  「嘟嘟嘟嘟」
[00:27:22.000 --> 00:27:23.000]  上鏈了
[00:27:23.000 --> 00:27:25.000]  以後這個錶不用管了
[00:27:25.000 --> 00:27:26.000]  那個工匠就扔掉
[00:27:26.000 --> 00:27:28.000]  賣掉了就不用管了
[00:27:28.000 --> 00:27:29.000]  神也是
[00:27:29.000 --> 00:27:30.000]  做了地球
[00:27:30.000 --> 00:27:32.000]  這個宇宙轉來轉去
[00:27:32.000 --> 00:27:34.000]  神就去休息一下
[00:27:34.000 --> 00:27:35.000]  走開了
[00:27:35.000 --> 00:27:37.000]  任由地球自生自滅
[00:27:37.000 --> 00:27:39.000]  這裡聖經不是這樣說的
[00:27:39.000 --> 00:27:41.000]  這個世界每分每秒
[00:27:41.000 --> 00:27:42.000]  每一刻
[00:27:42.000 --> 00:27:43.000]  每一個能量
[00:27:43.000 --> 00:27:44.000]  我們每一個動作
[00:27:44.000 --> 00:27:45.000]  每一個大小的生命
[00:27:45.000 --> 00:27:47.000]  其實都是耶穌基督
[00:27:47.000 --> 00:27:50.000]  用他權能的命令去托住
[00:27:50.000 --> 00:27:52.000]  耶穌基督是掌管著
[00:27:52.000 --> 00:27:53.000]  仍然是老闆
[00:27:53.000 --> 00:27:57.000]  沒有走開過
[00:27:57.000 --> 00:27:59.000]  當我們見到
[00:27:59.000 --> 00:28:02.000]  原來耶穌基督
[00:28:02.000 --> 00:28:03.000]  他是這麼愛我們
[00:28:03.000 --> 00:28:05.000]  神透過他
[00:28:05.000 --> 00:28:08.000]  去掌管這個世界的萬有
[00:28:08.000 --> 00:28:10.000]  而至今日
[00:28:10.000 --> 00:28:11.000]  我們知道
[00:28:11.000 --> 00:28:14.000]  我們要以耶穌基督為我們的主
[00:28:14.000 --> 00:28:16.000]  有一些所謂異端
[00:28:16.000 --> 00:28:18.000]  說到耶穌是一個天使
[00:28:18.000 --> 00:28:19.000]  神透過他
[00:28:19.000 --> 00:28:20.000]  這個第一個天使
[00:28:20.000 --> 00:28:21.000]  是受造物
[00:28:21.000 --> 00:28:22.000]  再創造宇宙萬物
[00:28:22.000 --> 00:28:24.000]  甚至有一些異端
[00:28:24.000 --> 00:28:25.000]  近來有一宗新聞
[00:28:25.000 --> 00:28:27.000]  不知道大家有沒有留意
[00:28:27.000 --> 00:28:28.000]  上個月份
[00:28:28.000 --> 00:28:29.000]  九月初
[00:28:29.000 --> 00:28:33.000]  有一個韓國的教派
[00:28:33.000 --> 00:28:35.000]  創辦人逝世
[00:28:35.000 --> 00:28:36.000]  不知道是誰
[00:28:36.000 --> 00:28:38.000]  那個教派叫統一教
[00:28:38.000 --> 00:28:41.000]  那個教主叫文仙明
[00:28:41.000 --> 00:28:44.000]  他說自己是再來的基督
[00:28:44.000 --> 00:28:46.000]  為什麼呢
[00:28:46.000 --> 00:28:49.000]  耶穌基督只是救了你的靈魂
[00:28:49.000 --> 00:28:50.000]  因為耶穌基督
[00:28:50.000 --> 00:28:52.000]  理當他的詮釋
[00:28:52.000 --> 00:28:55.000]  要娶一個聖潔的婦人
[00:28:55.000 --> 00:28:58.000]  有聖潔的後裔
[00:28:58.000 --> 00:28:59.000]  不過耶穌基督未找到
[00:28:59.000 --> 00:29:00.000]  未結婚就死了
[00:29:00.000 --> 00:29:02.000]  所以耶穌只救了一半
[00:29:02.000 --> 00:29:03.000]  救了靈魂
[00:29:03.000 --> 00:29:06.000]  我來到要救你的身體
[00:29:06.000 --> 00:29:07.000]  怎麼救呢
[00:29:07.000 --> 00:29:09.000]  一方面最出名的就是
[00:29:09.000 --> 00:29:11.000]  千人的配婚
[00:29:11.000 --> 00:29:14.000]  教主告訴你和誰誰結婚
[00:29:14.000 --> 00:29:16.000]  另外其實有些傳媒
[00:29:16.000 --> 00:29:17.000]  也不是太說
[00:29:17.000 --> 00:29:21.000]  但我們研究所謂異端教派就知道
[00:29:21.000 --> 00:29:24.000]  他說自己有最純正的血統
[00:29:24.000 --> 00:29:28.000]  叫女教友和他同房
[00:29:28.000 --> 00:29:30.000]  然後再將這些血統
[00:29:30.000 --> 00:29:34.000]  傳揚 遺傳開去
[00:29:34.000 --> 00:29:35.000]  不過很有趣
[00:29:35.000 --> 00:29:36.000]  雖然他也很長命
[00:29:36.000 --> 00:29:37.000]  九十多歲
[00:29:37.000 --> 00:29:39.000]  不過他說要救我們身體
[00:29:39.000 --> 00:29:40.000]  不過有一個肺炎
[00:29:40.000 --> 00:29:41.000]  我們應付不了
[00:29:41.000 --> 00:29:42.000]  就去世了
[00:29:42.000 --> 00:29:44.000]  正所謂情深難保
[00:29:44.000 --> 00:29:48.000]  其實這說到耶穌是最後的通牒
[00:29:48.000 --> 00:29:50.000]  他來到之後再沒有其他救主
[00:29:50.000 --> 00:29:53.000]  再沒有其他所謂先知要補充什麼
[00:29:53.000 --> 00:29:54.000]  是不夠的
[00:29:54.000 --> 00:29:56.000]  所謂可蘭經 摩門經
[00:29:56.000 --> 00:29:59.000]  這些全部都是假的
[00:29:59.000 --> 00:30:00.000]  所有其他來到
[00:30:00.000 --> 00:30:01.000]  或者是先知救主的
[00:30:01.000 --> 00:30:04.000]  都是敵基督假先知
[00:30:04.000 --> 00:30:05.000]  但是我們見到
[00:30:05.000 --> 00:30:06.000]  既然耶穌基督來到
[00:30:06.000 --> 00:30:08.000]  他彰顯了不單止神的救恩
[00:30:08.000 --> 00:30:10.000]  成就了這個救贖
[00:30:10.000 --> 00:30:13.000]  他也將神完完全全的表明給我們明白
[00:30:13.000 --> 00:30:15.000]  我們明白神
[00:30:15.000 --> 00:30:18.000]  最具體就是透過耶穌基督的生平
[00:30:18.000 --> 00:30:20.000]  所有讀聖經不只是讀耶穌基督
[00:30:20.000 --> 00:30:22.000]  他如何為我們顯神蹟奇事
[00:30:22.000 --> 00:30:24.000]  如何研究這些東西
[00:30:24.000 --> 00:30:25.000]  我們更加看回
[00:30:25.000 --> 00:30:26.000]  不單止耶穌基督的教導
[00:30:26.000 --> 00:30:28.000]  更加看回他的心情
[00:30:28.000 --> 00:30:30.000]  為什麼他作為神的兒子
[00:30:30.000 --> 00:30:32.000]  一個王子的身份
[00:30:32.000 --> 00:30:35.000]  他不在皇宮出世
[00:30:35.000 --> 00:30:37.000]  他竟然選擇馬場
[00:30:37.000 --> 00:30:40.000]  為什麼他不在富裕的家庭
[00:30:40.000 --> 00:30:45.000]  任何一個富裕的家庭讓他的生平比較安樂一點
[00:30:45.000 --> 00:30:48.000]  他選擇一個貧窮的木匠的家庭
[00:30:48.000 --> 00:30:51.000]  為什麼他出來侍奉的時候
[00:30:51.000 --> 00:30:52.000]  他周居倫敦
[00:30:52.000 --> 00:30:53.000]  他連睡都不夠
[00:30:53.000 --> 00:30:56.000]  有時吃飯都沒有的時間
[00:30:56.000 --> 00:30:58.000]  為什麼當有人要逼迫他
[00:30:58.000 --> 00:30:59.000]  冤枉他
[00:30:59.000 --> 00:31:01.000]  要將他釘上十字架
[00:31:01.000 --> 00:31:02.000]  要鞭打他
[00:31:02.000 --> 00:31:03.000]  他受難的時候
[00:31:03.000 --> 00:31:08.000]  他不用自己神的大能行神蹟奇事去救自己
[00:31:08.000 --> 00:31:10.000]  當時的人笑耶穌你是神的兒子
[00:31:10.000 --> 00:31:12.000]  你跳下來我們就相信你
[00:31:12.000 --> 00:31:14.000]  但耶穌施行他的大能
[00:31:14.000 --> 00:31:17.000]  不是在自己身上
[00:31:17.000 --> 00:31:18.000]  是幫助其他人
[00:31:18.000 --> 00:31:20.000]  叫人得安慰醫治
[00:31:20.000 --> 00:31:26.000]  他自己是帶著人的一個軟弱的軀殼
[00:31:26.000 --> 00:31:30.000]  但卻是有神那份對人憐憫的心
[00:31:30.000 --> 00:31:32.000]  忍耐罪人的頂撞
[00:31:32.000 --> 00:31:34.000]  閉口不言
[00:31:34.000 --> 00:31:37.000]  在十字架上為我們承擔這個罪
[00:31:37.000 --> 00:31:41.000]  當我們明白耶穌的心情
[00:31:41.000 --> 00:31:44.000]  我們就明白神多麼愛我們
[00:31:44.000 --> 00:31:45.000]  他差不多派耶穌基督
[00:31:45.000 --> 00:31:47.000]  不單說出最後的通牒
[00:31:47.000 --> 00:31:49.000]  他自己就是最後的通牒
[00:31:49.000 --> 00:31:51.000]  叫我們透過認識神
[00:31:51.000 --> 00:31:53.000]  能夠得取這個救恩
[00:31:53.000 --> 00:31:57.000]  能夠進入將來神為我們預備永恆的筵席裏面
[00:31:57.000 --> 00:31:59.000]  願主幫助
[00:31:59.000 --> 00:32:01.000]  叫我們不單受耶穌基督為救主
[00:32:01.000 --> 00:32:07.000]  亦都願意以耶穌基督為人生的一個終極
[00:32:07.000 --> 00:32:09.000]  為主而活
[00:32:09.000 --> 00:32:13.000]  以致能夠在世都享受神所賜的豐盛滿足
