
[00:00:00.000 --> 00:00:03.000]  今年我們教會的主題就是
[00:17:40.900 --> 00:17:41.820]  大部分來說
[00:17:41.820 --> 00:17:44.780]  我們看到這些都是聖經給我們的一些指引
[00:17:44.780 --> 00:17:46.980]  能夠起落的原因
[00:17:46.980 --> 00:17:49.340]  Amen
[00:17:49.340 --> 00:17:52.180]  所以這個「起落」
[00:17:52.180 --> 00:17:54.500]  就是聖靈所結的果子
[00:17:54.500 --> 00:17:57.340]  祂讓我們能夠滿有喜樂
[00:17:57.340 --> 00:18:00.140]  其實當耶穌降生的時候
[00:18:00.140 --> 00:18:02.500]  你記得天使宣佈的是甚麼嗎?
[00:18:02.500 --> 00:18:07.220]  祂說我要給你們一個大喜的訊息
[00:18:07.220 --> 00:18:08.540]  所以我們發覺
[00:18:08.540 --> 00:18:09.940]  聖經一開始
[00:18:09.940 --> 00:18:11.340]  新約聖經一開始
[00:18:11.340 --> 00:18:12.860]  耶穌降臨的時候
[00:18:12.860 --> 00:18:15.540]  已經告訴我們這個訊息
[00:18:15.540 --> 00:18:17.220]  就是這個關乎萬民的事
[00:18:17.220 --> 00:18:20.980]  因為神要將喜樂賜給我們
[00:18:20.980 --> 00:18:24.460]  這個是大喜的訊息
[00:18:24.460 --> 00:18:26.460]  這個就是透過耶穌基督
[00:18:26.460 --> 00:18:29.860]  我們能夠結出聖靈的果子
[00:18:29.860 --> 00:18:30.660]  人愛
[00:18:30.660 --> 00:18:31.940]  第二個是甚麼?
[00:18:31.940 --> 00:18:34.860]  喜樂
[00:18:34.860 --> 00:18:36.700]  所以我們看到這個就是
[00:18:36.700 --> 00:18:40.380]  喜樂是神的祝福
[00:18:40.380 --> 00:18:42.220]  所以整個新約
[00:18:42.220 --> 00:18:43.020]  不要說舊約了
[00:18:43.020 --> 00:18:44.860]  舊約提到喜樂
[00:18:44.860 --> 00:18:48.260]  曾經我也和大家看過某些經文從前
[00:18:48.260 --> 00:18:52.020]  就是新約有關喜樂的詞句
[00:18:52.020 --> 00:18:52.820]  或者是字
[00:18:52.820 --> 00:18:53.540]  或者是動詞
[00:18:53.540 --> 00:18:54.740]  有時是名詞
[00:18:54.740 --> 00:18:57.220]  或者是形容詞
[00:18:57.220 --> 00:19:02.100]  總共加起來有三百二十六次之多
[00:19:02.100 --> 00:19:03.660]  所以耶穌一開始
[00:19:03.660 --> 00:19:05.300]  其實天國的子民
[00:19:05.300 --> 00:19:06.420]  這個八福
[00:19:06.420 --> 00:19:10.220]  其實就是天國子民快樂的原因
[00:19:10.220 --> 00:19:11.540]  八個福氣
[00:19:11.540 --> 00:19:14.620]  一開始都是講到這些福分
[00:19:14.620 --> 00:19:16.860]  就是產生喜樂的原因
[00:19:16.860 --> 00:19:18.980]  司徒保羅更加清楚
[00:19:18.980 --> 00:19:20.420]  他寫了很多書信裏面
[00:19:20.420 --> 00:19:23.980]  我特別在《肥臘秘書》也和大家看過
[00:19:23.980 --> 00:19:26.020]  他在不好的環境
[00:19:26.020 --> 00:19:27.380]  在困難的時候
[00:19:27.380 --> 00:19:30.020]  充滿著心底裏面的喜樂
[00:19:30.020 --> 00:19:30.940]  原因是甚麼呢?
[00:19:30.940 --> 00:19:32.580]  在《羅馬書局》他講得很清楚
[00:19:32.580 --> 00:19:34.500]  就是以神為樂
[00:19:34.500 --> 00:19:37.580]  在救恩裏面的那種喜樂
[00:19:37.580 --> 00:19:40.020]  所以這個Kavra這個字
[00:19:40.020 --> 00:19:42.500]  從心底裏面湧出來
[00:19:42.500 --> 00:19:44.300]  在不同的時式裏面
[00:19:44.300 --> 00:19:46.020]  在三百二十多次裏面
[00:19:46.020 --> 00:19:48.700]  總共有差不多接近一半
[00:19:48.700 --> 00:19:51.580]  一百四十六次都是用這個字表達出來
[00:19:51.580 --> 00:19:54.260]  心靈那種滿足的喜樂
[00:19:54.260 --> 00:19:56.500]  當然也包括其他的字
[00:19:56.500 --> 00:19:58.380]  好像我剛才講到有福的字
[00:19:58.380 --> 00:20:00.180]  都是喜樂的意思
[00:20:00.180 --> 00:20:02.900]  所以在《路加福音》
[00:20:02.900 --> 00:20:05.420]  將大喜的訊息帶給我們
[00:20:05.420 --> 00:20:08.460]  就是耶穌降生要賜給我們的
[00:20:08.460 --> 00:20:09.980]  就是一個大喜的訊息
[00:20:09.980 --> 00:20:12.900]  所以有人形容在《路加福音》裏面
[00:20:12.900 --> 00:20:15.940]  提過很多次歡樂、喜樂的字眼
[00:20:15.940 --> 00:20:17.780]  所以大家可以回去研究一下
[00:20:17.780 --> 00:20:21.700]  現在我們主要學上與耶穌同行
[00:20:21.700 --> 00:20:23.340]  不知道有沒有提到這方面
[00:20:23.340 --> 00:20:27.180]  這個《路加福音》特別提到
[00:20:27.180 --> 00:20:29.340]  記載了耶穌心裏面的喜樂
[00:20:29.340 --> 00:20:32.020]  耶穌裏面的感謝神
[00:20:32.020 --> 00:20:33.500]  就是聖靈感動他的時候
[00:20:33.500 --> 00:20:34.460]  雖然是逆境
[00:20:34.460 --> 00:20:37.460]  但是他感謝上帝充滿喜樂
[00:20:37.460 --> 00:20:39.980]  所以有人形容這個《路加福音》
[00:20:39.980 --> 00:20:44.660]  叫做快樂的福音或者喜樂的福音
[00:20:44.660 --> 00:20:46.540]  路加是一位醫生
[00:20:46.540 --> 00:20:50.980]  他體會到耶穌基督的記載
[00:20:50.980 --> 00:20:54.580]  後來跟著仕途保羅行走宣教路程
[00:20:54.580 --> 00:20:56.980]  一路寫成這些書信
[00:20:56.980 --> 00:21:03.340]  他發現原來喜樂是神所賜給我們極大的恩典
[00:21:03.340 --> 00:21:04.820]  除了路加
[00:21:04.820 --> 00:21:07.900]  我們又看到保羅
[00:21:07.900 --> 00:21:11.300]  保羅在很多書信裏面提到喜樂的原因
[00:21:11.300 --> 00:21:12.300]  還有彼得
[00:21:12.300 --> 00:21:14.500]  我們在《新約神學》裏面看到
[00:21:14.500 --> 00:21:18.820]  彼得裏面也有很多關乎喜樂這方面的記載
[00:21:18.820 --> 00:21:20.380]  還有約翰
[00:21:20.380 --> 00:21:21.820]  還有雅各
[00:21:21.820 --> 00:21:23.380]  在他們的書信裏面
[00:21:23.380 --> 00:21:27.020]  都提到這些是在救恩裏面
[00:21:27.020 --> 00:21:28.420]  在心靈裏面
[00:21:28.420 --> 00:21:30.140]  神賜給我們的喜樂
[00:21:30.140 --> 00:21:32.140]  到了聖經最後一卷
[00:21:32.140 --> 00:21:33.180]  就是啟示錄
[00:21:33.180 --> 00:21:37.660]  仍然充滿著喜樂的記載
[00:21:37.660 --> 00:21:38.620]  雖然在末世
[00:21:38.620 --> 00:21:40.100]  在苦難當中
[00:21:40.100 --> 00:21:42.820]  但原來寫到第22章
[00:21:42.820 --> 00:21:44.940]  再重新提一次
[00:21:44.940 --> 00:21:47.980]  讀者書信的人是有福了
[00:21:47.980 --> 00:21:51.820]  這個「有福了」在原文裏面是喜樂的意思
[00:21:51.820 --> 00:21:53.140]  所以我們發現
[00:21:53.140 --> 00:21:55.340]  原來在聖經裏面
[00:21:55.340 --> 00:21:58.940]  整個《新約》的作者
[00:21:58.940 --> 00:22:02.500]  都是充滿著提醒給我們
[00:22:02.500 --> 00:22:04.940]  宗賢當時教會面對逼迫
[00:22:04.940 --> 00:22:05.580]  面對困難
[00:22:05.580 --> 00:22:07.060]  人生會有難處
[00:22:07.060 --> 00:22:09.220]  但是神賜給我們的最重要的
[00:22:09.220 --> 00:22:10.740]  就是在救恩裏面
[00:22:10.740 --> 00:22:12.780]  賜給我們的喜樂
[00:22:12.780 --> 00:22:14.100]  所以我們發覺
[00:22:14.100 --> 00:22:18.700]  直著聖父將救恩賜給我們
[00:22:18.700 --> 00:22:20.980]  將赦罪的恩典賜給我們
[00:22:20.980 --> 00:22:22.940]  我們蒙恩的罪人得著赦免
[00:22:22.940 --> 00:22:24.340]  何等大的喜樂
[00:22:24.340 --> 00:22:28.300]  然後直著神的兒子將救恩完成
[00:22:28.300 --> 00:22:30.580]  叫我們能夠不至於死
[00:22:30.580 --> 00:22:32.300]  反得復活的生命
[00:22:32.300 --> 00:22:34.420]  然後他將聖靈賜給我們
[00:22:34.420 --> 00:22:38.900]  叫我們能夠結出聖靈所結的果子
[00:22:38.900 --> 00:22:42.380]  就是喜樂生命的果子
[00:22:42.380 --> 00:22:45.740]  這真是充滿著神賜給我們的祝福
[00:22:45.740 --> 00:22:49.860]  所以我們是否要接受神賜給我們的福分
[00:22:49.860 --> 00:22:53.540]  我們就需要信靠這位三一的真神
[00:22:53.540 --> 00:22:55.420]  信靠三一真神
[00:22:55.420 --> 00:22:58.140]  所以當我們一同敬拜神的時候
[00:22:58.140 --> 00:22:59.540]  聖靈幫助我們
[00:22:59.540 --> 00:23:00.900]  直著聖靈的感動
[00:23:00.900 --> 00:23:02.140]  敬拜聖父
[00:23:02.140 --> 00:23:04.820]  以及坐在寶座
[00:23:04.820 --> 00:23:07.620]  以及在他旁邊被殺的羔羊
[00:23:07.620 --> 00:23:10.260]  他們就充滿著天上的喜樂
[00:23:10.260 --> 00:23:11.220]  我們也是
[00:23:11.220 --> 00:23:13.380]  當我們敬拜的人生
[00:23:13.380 --> 00:23:17.700]  我們信靠這位聖父、聖子、聖靈三一的真神
[00:23:17.700 --> 00:23:18.980]  因著信靠祂
[00:23:18.980 --> 00:23:20.420]  向祂敬拜
[00:23:20.420 --> 00:23:21.620]  所以主日回來的時候
[00:23:21.620 --> 00:23:23.220]  是一個歡喜快樂的時候
[00:23:23.220 --> 00:23:25.260]  我們讚美神、敬拜神
[00:23:25.260 --> 00:23:28.180]  是一個靈裡面的喜樂的原因
[00:23:28.180 --> 00:23:29.340]  不僅是主日
[00:23:29.340 --> 00:23:33.940]  其實每一天當我們靈修、讀經、禱告、唱詩
[00:23:33.940 --> 00:23:35.740]  向神敬拜的時候
[00:23:35.740 --> 00:23:38.020]  這就是我們喜樂的原因
[00:23:38.020 --> 00:23:39.980]  所以有一位學者Maurice
[00:23:39.980 --> 00:23:41.140]  他曾經這樣說
[00:23:41.140 --> 00:23:43.140]  他說其實基督徒的人生
[00:23:43.140 --> 00:23:48.020]  就是對基督一個喜樂的敬拜的人生
[00:23:48.020 --> 00:23:51.060]  所以真的讓我們每一天都提醒自己
[00:23:51.060 --> 00:23:53.260]  我們是一群有福的人
[00:23:53.260 --> 00:23:55.180]  我們是在神裡邊
[00:23:55.180 --> 00:23:56.500]  夢神拯救的人
[00:23:56.500 --> 00:23:58.180]  聖父將救恩賜給我們
[00:23:58.180 --> 00:24:01.340]  聖子完成了將復活的生命賜給我們
[00:24:01.340 --> 00:24:03.180]  聖靈要在我們裡面
[00:24:03.180 --> 00:24:07.260]  揭出聖靈所揭喜樂的果子
[00:24:07.260 --> 00:24:09.220]  所以Rejoice
[00:24:09.220 --> 00:24:10.540]  Rejoice這個字
[00:24:10.540 --> 00:24:11.740]  歡欣
[00:24:11.740 --> 00:24:13.380]  這個在舊約用得很多
[00:24:13.380 --> 00:24:15.380]  Rejoice有人說得很好
[00:24:15.380 --> 00:24:18.420]  他說好像等於Rejoice
[00:24:18.420 --> 00:24:24.420]  就是經常重溫神給我們喜樂的福分的源頭
[00:24:24.420 --> 00:24:25.220]  的恩典
[00:24:25.220 --> 00:24:28.940]  所以我們不斷Joyful and Joyful
[00:24:28.940 --> 00:24:31.540]  再喜樂 再喜樂
[00:24:31.540 --> 00:24:36.700]  再說就是Repeatedly
[00:24:36.700 --> 00:24:37.580]  Enjoy
[00:24:37.580 --> 00:24:41.620]  就是當我們來享受神所賜給我們的福分
[00:24:41.620 --> 00:24:43.300]  享受神自己
[00:24:43.300 --> 00:24:46.740]  享受祂在我們身上所作的恩典
[00:24:46.740 --> 00:24:48.700]  和奇妙的作為
[00:24:48.700 --> 00:24:52.900]  我們能夠歡喜快樂地去讚美祂
[00:24:52.900 --> 00:24:55.660]  當我們傳著歡喜快樂去讚美祂的時候
[00:24:55.660 --> 00:24:57.660]  神其實是滿心快樂的
[00:24:57.660 --> 00:24:59.780]  聖經裡面也告訴我們
[00:24:59.780 --> 00:25:03.660]  祂是因我們的快樂而歡呼
[00:25:03.660 --> 00:25:07.660]  所以神自己也親自和我們一起的雀躍快樂
[00:25:07.660 --> 00:25:10.740]  因為祂見到祂的兒女們享受祂的喜樂
[00:25:10.740 --> 00:25:12.940]  我們做父母一定是這樣
[00:25:12.940 --> 00:25:14.380]  看見小孩子很開心
[00:25:14.380 --> 00:25:15.700]  我們就很開心
[00:25:15.700 --> 00:25:18.060]  這種開心是在心靈裡面的滿足
[00:25:18.060 --> 00:25:19.500]  一種開心
[00:25:19.500 --> 00:25:23.580]  神也希望我們這樣 讓我們的人生裡面因著聖靈
[00:25:23.580 --> 00:25:25.940]  我們因著信靠上帝
[00:25:25.940 --> 00:25:28.940]  然後結出這種聖靈所結的果子
[00:25:28.940 --> 00:25:31.220]  就是在救恩裡面的喜樂
[00:25:31.220 --> 00:25:34.220]  所以各樣的喜樂在不同的環境當中
[00:25:34.220 --> 00:25:36.620]  我們都有一樣東西永遠不變的
[00:25:36.620 --> 00:25:39.140]  這個不變的就是神的救恩
[00:25:39.140 --> 00:25:40.340]  所以詩人這樣說
[00:25:40.340 --> 00:25:41.380]  「我的心」
[00:25:41.380 --> 00:25:42.300]  我們一起讀
[00:25:42.300 --> 00:25:45.500]  「我的心必靠耶和華快樂」
[00:25:45.500 --> 00:25:48.220]  「靠祂的救恩高興」
[00:25:48.220 --> 00:25:50.580]  「我的心靠耶和華快樂」
[00:25:50.580 --> 00:25:53.380]  這是從裡面而有的喜樂
[00:25:53.380 --> 00:25:54.700]  靠什麼快樂?
[00:25:54.700 --> 00:25:56.180]  靠神快樂
[00:25:56.180 --> 00:25:59.060]  靠祂的救恩高興
[00:25:59.060 --> 00:26:00.020]  所以弟兄姊妹
[00:26:00.020 --> 00:26:01.940]  當我們有時沉悶
[00:26:01.940 --> 00:26:04.060]  有時不感到興奮
[00:26:04.060 --> 00:26:07.300]  當然我們不可能24小時全年都是這樣
[00:26:07.300 --> 00:26:08.900]  情緒高漲
[00:26:08.900 --> 00:26:11.740]  連中獎的人也不會
[00:26:11.740 --> 00:26:15.380]  我們一定不會需要靠這些刺激興奮
[00:26:15.380 --> 00:26:17.420]  永遠情緒高漲
[00:26:17.420 --> 00:26:19.220]  這樣會死的
[00:26:19.220 --> 00:26:21.700]  但是我們會發覺當我們平靜的時候
[00:26:21.700 --> 00:26:23.940]  甚至有時候是一個沉思的時候
[00:26:23.940 --> 00:26:25.660]  或者甚至是認罪的時候
[00:26:25.660 --> 00:26:28.820]  我們能夠在神的面前重新
[00:26:28.820 --> 00:26:32.660]  得著這種在救恩裡面的喜樂
[00:26:32.660 --> 00:26:37.540]  所以為什麼我們需要來跟別人分享神的救恩?
[00:26:37.540 --> 00:26:39.940]  因為當你說你怎樣信耶穌
[00:26:39.940 --> 00:26:41.420]  神怎樣拯救我們的時候
[00:26:41.420 --> 00:26:43.660]  你會發覺「重溫」
[00:26:43.660 --> 00:26:44.940]  「Rejoice」
[00:26:44.940 --> 00:26:49.060]  就是去重溫一下神給我們在救恩裡面的喜樂的福分
[00:26:49.060 --> 00:26:51.700]  有沒有想起神怎樣拯救我們?
[00:26:51.700 --> 00:26:54.940]  有沒有想起神怎樣奇妙地恩待我們?
[00:26:54.940 --> 00:26:56.820]  叫我們能夠出黑暗
[00:26:56.820 --> 00:26:57.980]  入奇妙光明
[00:26:57.980 --> 00:27:01.020]  叫我們能夠脫離永遠的沉淪和死亡
[00:27:01.020 --> 00:27:02.060]  上帝的審判
[00:27:02.060 --> 00:27:05.060]  讓我們能夠進入神賜給的救恩的福樂
[00:27:05.060 --> 00:27:07.500]  無限的榮耀和復活的恩典
[00:27:07.500 --> 00:27:09.900]  Amen?
[00:27:09.900 --> 00:27:13.700]  你們現在是否快樂?
[00:27:13.700 --> 00:27:19.220]  Amen?
[00:27:19.220 --> 00:27:20.900]  Hallelujah
[00:27:20.900 --> 00:27:23.380]  神賜給我們恩著信
[00:27:23.380 --> 00:27:25.420]  有各樣的喜樂
[00:27:25.420 --> 00:27:26.620]  這個各樣的喜樂
[00:27:26.620 --> 00:27:29.340]  雖然是環境、人生各樣的融合轉變
[00:27:29.340 --> 00:27:32.580]  但不變的就是在神的裡面
[00:27:32.580 --> 00:27:35.500]  神的救恩裡面賜給我們的喜樂
[00:27:35.500 --> 00:27:37.780]  這還是最寶貴、最偉大的喜樂
[00:27:37.780 --> 00:27:39.060]  讓我們恩著信
[00:27:39.060 --> 00:27:40.700]  繼續信靠祂
[00:27:40.700 --> 00:27:45.020]  然後所經歷到神賜給我們的喜樂
[00:27:45.020 --> 00:27:46.020]  這是第一件事
[00:27:46.020 --> 00:27:49.740]  第二件事是甚麼?
[00:27:49.740 --> 00:27:51.860]  剛才才問完的第一件事是喜樂
[00:27:51.860 --> 00:27:54.900]  第二件事呢?
[00:27:54.900 --> 00:27:57.100]  第二件事是我們是恩信靠神
[00:27:57.100 --> 00:27:58.940]  有一切的平安
[00:27:58.940 --> 00:28:01.180]  「怕」
[00:28:01.180 --> 00:28:02.500]  Irene
[00:28:02.500 --> 00:28:03.580]  一切的平安
[00:28:03.580 --> 00:28:06.380]  這個原文就是Irene
[00:28:06.380 --> 00:28:13.140]  所有一切神賜給我們的平安
[00:28:13.140 --> 00:28:16.260]  這一切的平安
[00:28:16.260 --> 00:28:20.740]  也都指到一種很圓滿的意思
[00:28:20.740 --> 00:28:23.900]  Irene這個字其實就是這個意思
[00:28:23.900 --> 00:28:25.460]  Irene這個希臘文
[00:28:25.460 --> 00:28:28.660]  總共出現在《新約聖經》有九十一次
[00:28:28.660 --> 00:28:32.980]  大部分翻譯為Peace
[00:28:32.980 --> 00:28:36.660]  或者有時候是說One,即是完整
[00:28:36.660 --> 00:28:39.620]  或者是Rest,即是安息
[00:28:39.620 --> 00:28:41.260]  有時候是Quietness
[00:28:41.260 --> 00:28:44.940]  今天我們領師剛剛唱了兩首詩歌
[00:28:44.940 --> 00:28:49.300]  很配合我們今天的主題思想
[00:28:49.300 --> 00:28:51.300]  在一個寧靜的裡面
[00:28:51.300 --> 00:28:53.580]  也在一個歡樂的裡面
[00:28:53.580 --> 00:28:57.620]  所以有中文翻譯做平安
[00:28:57.620 --> 00:29:00.100]  有翻譯做平靜
[00:29:00.100 --> 00:29:02.100]  有翻譯做安息
[00:29:02.100 --> 00:29:05.340]  或者和平
[00:29:05.340 --> 00:29:08.420]  和大家做一個練習,這個時候坐好一點
[00:29:08.420 --> 00:29:13.860]  我們很輕鬆,坐得很舒服的位置
[00:29:13.860 --> 00:29:16.220]  然後閉上我們的眼睛
[00:29:16.220 --> 00:29:17.420]  現在閉上眼睛
[00:29:17.420 --> 00:29:21.620]  在家裏的弟兄姊妹都和我一起做這個練習
[00:29:21.620 --> 00:29:24.220]  我們一起閉上眼睛
[00:29:24.220 --> 00:29:27.020]  然後去默想Irene
[00:29:27.020 --> 00:29:30.500]  即是默想Peace
[00:29:30.500 --> 00:29:32.620]  平安、平靜
[00:29:32.620 --> 00:29:34.620]  在你的腦海當中浮現些甚麼
[00:29:34.620 --> 00:29:37.180]  你捉住它
[00:29:37.180 --> 00:29:42.740]  我們一路去思想平安、平靜
[00:29:42.740 --> 00:29:50.180]  在你腦海當中浮現些甚麼
[00:29:50.180 --> 00:29:52.300]  好,打開我們的眼睛
[00:29:52.300 --> 00:29:55.580]  你們看到些甚麼
[00:29:55.580 --> 00:29:56.780]  腦海浮現些甚麼
[00:29:56.780 --> 00:29:58.780]  有誰和我說
[00:29:58.780 --> 00:29:59.820]  隨便說
[00:29:59.820 --> 00:30:02.740]  有沒有人想到花
[00:30:02.740 --> 00:30:05.460]  有嗎?花花草草
[00:30:05.460 --> 00:30:07.460]  有多少人想到花花草草
[00:30:07.460 --> 00:30:09.980]  給我看看
[00:30:09.980 --> 00:30:13.940]  有誰想到一個很平靜的湖
[00:30:13.940 --> 00:30:16.060]  有沒有人想到平靜的湖
[00:30:16.060 --> 00:30:18.220]  有,誰想到平靜的湖
[00:30:18.220 --> 00:30:20.620]  海,或者湖
[00:30:20.620 --> 00:30:23.540]  有很多,最多的是我
[00:30:23.540 --> 00:30:26.380]  還有呢,有沒有想到甚麼
[00:30:26.380 --> 00:30:28.820]  雲,想到些雲
[00:30:28.820 --> 00:30:30.180]  誰和我說,聽不到
[00:30:30.180 --> 00:30:32.380]  是不是雲,我有沒有聽錯
[00:30:32.380 --> 00:30:34.900]  想到些雲,想到一片白雲
[00:30:34.900 --> 00:30:37.700]  望著天空,很平靜
[00:30:37.700 --> 00:30:42.100]  還有沒有其他
[00:30:42.100 --> 00:30:43.580]  甚麼
[00:30:43.580 --> 00:30:48.700]  Forest,一個很平靜的森林
[00:30:48.700 --> 00:30:51.060]  有沒有人第一個想到這些
[00:30:51.060 --> 00:30:53.980]  有,剛才說海
[00:30:53.980 --> 00:30:57.060]  湖
[00:30:57.060 --> 00:31:00.780]  有沒有人想到在神的禱告的時候
[00:31:00.780 --> 00:31:02.060]  即是默想的時候
[00:31:02.060 --> 00:31:03.660]  有沒有人想到
[00:31:03.660 --> 00:31:04.340]  平靜
[00:31:04.340 --> 00:31:05.980]  你們有沒有經歷過平靜
[00:31:05.980 --> 00:31:07.660]  有,好
[00:31:07.660 --> 00:31:12.060]  有沒有人想到和人之間和平
[00:31:12.060 --> 00:31:14.060]  沒有吧
[00:31:14.060 --> 00:31:16.180]  這件事不是我發明的
[00:31:16.180 --> 00:31:18.820]  就是有一位傳達人
[00:31:18.820 --> 00:31:21.300]  叫Michael Ramston
[00:31:21.300 --> 00:31:24.380]  他每次去到講平安這個主題
[00:31:24.380 --> 00:31:26.340]  他都做這個練習
[00:31:26.340 --> 00:31:30.220]  他發現很多人都想到花草、樹林
[00:31:30.220 --> 00:31:34.180]  或者湖、山
[00:31:34.180 --> 00:31:36.180]  有些人想到雪山
[00:31:36.180 --> 00:31:40.340]  現在冬運會,雪山變得很亂
[00:31:40.340 --> 00:31:44.140]  不過他思想的雪山是一片白色的
[00:31:44.140 --> 00:31:45.420]  有些人想到那些
[00:31:45.420 --> 00:31:47.420]  或者有些人想到那個Landscape
[00:31:47.420 --> 00:31:52.180]  即是那些山、草
[00:31:52.180 --> 00:31:54.540]  他說特別的地方就是
[00:31:54.540 --> 00:31:57.660]  差不多很少人或者甚至沒有人
[00:31:57.660 --> 00:32:01.260]  是想到有人的
[00:32:01.260 --> 00:32:03.740]  即是在那些景象裏面多數沒有人
[00:32:03.740 --> 00:32:05.980]  你們是不是剛才多數都想到沒有人
[00:32:05.980 --> 00:32:10.100]  有沒有人在景象裏面想到有人
[00:32:10.100 --> 00:32:12.020]  沒有,真的
[00:32:12.020 --> 00:32:13.020]  所以證明是真的
[00:32:13.020 --> 00:32:14.780]  有嗎,那些人是甚麼人
[00:32:14.780 --> 00:32:15.700]  你自己
[00:32:15.700 --> 00:32:19.660]  坐在這裏的人,真好
[00:32:19.660 --> 00:32:23.380]  所以這個是他試過很多次
[00:32:23.380 --> 00:32:24.580]  真的有時是這樣
[00:32:24.580 --> 00:32:30.020]  有時我們發覺很多時候令到我們不平安的是甚麼
[00:32:30.020 --> 00:32:33.140]  可能是人際關係
[00:32:33.140 --> 00:32:34.740]  所以其實Irene這個字
[00:32:34.740 --> 00:32:38.180]  亦都包含了和平的意思
[00:32:38.180 --> 00:32:40.660]  就是和人有一個和平的關係
[00:32:40.660 --> 00:32:42.380]  原來讓我們看到
[00:32:42.380 --> 00:32:44.540]  有時我們很需要和平的時候
[00:32:44.540 --> 00:32:46.540]  要retreat我們自己
[00:32:46.540 --> 00:32:48.180]  所以為甚麼這麼重要
[00:32:48.180 --> 00:32:51.460]  我們每天需要能夠去到神面前安靜
[00:32:51.460 --> 00:32:55.660]  然後去思想這些平靜的事
[00:32:55.660 --> 00:33:00.500]  所以這個平靜當然不代表甚麼事都沒有
[00:33:00.500 --> 00:33:02.020]  剛才唱的詩歌亦都講到
[00:33:02.020 --> 00:33:03.900]  有時可能是風濤駭浪的時候
[00:33:03.900 --> 00:33:05.780]  我們感受到寧靜
[00:33:05.780 --> 00:33:09.220]  這是躲藏在主裏面的那種平安
[00:33:09.220 --> 00:33:11.740]  亦都包括了我們面對我們的生活
[00:33:11.740 --> 00:33:14.740]  需要人與人之間的和好和平
[00:33:14.740 --> 00:33:16.900]  所以如果你希望多點和平
[00:33:16.900 --> 00:33:20.180]  我們需要真是人與人之間
[00:33:20.180 --> 00:33:22.340]  各與各之間 家庭與家庭之間
[00:33:22.340 --> 00:33:23.220]  很好的
[00:33:23.220 --> 00:33:25.620]  在弟兄姊妹當中我們能夠有這幅畫面
[00:33:25.620 --> 00:33:30.860]  大家可以在主裏面有一種和平的生活
[00:33:30.860 --> 00:33:33.300]  真是美
[00:33:33.300 --> 00:33:36.260]  所以在舊約有一個字
[00:33:36.260 --> 00:33:37.060]  剛才講新約
[00:33:37.060 --> 00:33:39.620]  舊約的字大家經常都很熟悉
[00:33:39.620 --> 00:33:42.380]  平安舊約多數用甚麼字
[00:33:42.380 --> 00:33:44.260]  Salom
[00:33:44.260 --> 00:33:48.460]  Salom這個字在舊約聖經總共出現了二百五十次
[00:33:48.460 --> 00:33:50.460]  有不同的翻譯
[00:33:50.460 --> 00:33:52.980]  但是代表了甚麼呢
[00:33:52.980 --> 00:33:54.540]  代表了很多方面
[00:33:54.540 --> 00:33:57.220]  有研究可以包括好幾方面
[00:33:57.220 --> 00:34:00.260]  所以不同的字眼有時會用Salom這個字
[00:34:00.260 --> 00:34:01.740]  包括了人與人之間
[00:34:01.740 --> 00:34:04.820]  或者各與各之間的友好的關係
[00:34:04.820 --> 00:34:07.740]  好像在《獵王記》裏面記載了不少
[00:34:07.740 --> 00:34:11.660]  《事詩記》講到歷史書裏面
[00:34:11.660 --> 00:34:12.900]  講到人與人之間
[00:34:12.900 --> 00:34:14.180]  各與各和好的時候
[00:34:14.180 --> 00:34:15.500]  它有這種Salom
[00:34:15.500 --> 00:34:17.460]  願平安賜給我們
[00:34:17.460 --> 00:34:22.700]  所以平安可以指出這些關係
[00:34:22.700 --> 00:34:25.340]  現在我們看見在烏克蘭
[00:34:25.340 --> 00:34:26.780]  大家很不平安
[00:34:26.780 --> 00:34:28.100]  一想起就不平安
[00:34:28.100 --> 00:34:31.460]  因為是這種緊張的狀態
[00:34:31.460 --> 00:34:33.700]  中東的危機等等
[00:34:33.700 --> 00:34:36.100]  這些帶來很不平安
[00:34:36.100 --> 00:34:37.500]  但是當各與各之間
[00:34:37.500 --> 00:34:39.540]  人與人之間有友好的關係
[00:34:39.540 --> 00:34:41.220]  很奇妙有一種平安
[00:34:41.220 --> 00:34:42.740]  Salom的祝福
[00:34:42.740 --> 00:34:44.300]  然後包括了
[00:34:44.300 --> 00:34:47.940]  另外一個用法包括了昌盛
[00:34:47.940 --> 00:34:49.500]  在詩篇裏面講到
[00:34:49.500 --> 00:34:52.780]  洗我的家或洗我昌盛
[00:34:52.780 --> 00:34:55.540]  這個也是帶著平安的意思
[00:34:55.540 --> 00:34:56.780]  或者健康
[00:34:56.780 --> 00:35:00.260]  在《耳促亞書》和詩篇裏面也有用到這個字
[00:35:00.260 --> 00:35:02.220]  就是代表著一種平安
[00:35:02.220 --> 00:35:03.500]  神賜給我們健康
[00:35:03.500 --> 00:35:04.380]  有一個祝福
[00:35:04.380 --> 00:35:05.460]  有一個平安
[00:35:05.460 --> 00:35:07.540]  也不一定是健康
[00:35:07.540 --> 00:35:08.420]  有時是甚麼
[00:35:08.420 --> 00:35:10.260]  是離別的時候
[00:35:10.260 --> 00:35:11.260]  離別時候的滿足
[00:35:11.260 --> 00:35:12.140]  有時用平安
