
[00:00:00.000 --> 00:00:03.600]  各位好 新年快樂 跟大家拜個年
[00:17:14.280 --> 00:17:15.880]  在那裡有很多的發掘
[00:17:15.880 --> 00:17:17.480]  有很多的發言等等的
[00:17:17.480 --> 00:17:18.680]  一個漁港
[00:17:18.680 --> 00:17:20.080]  所以莫大拉瑪尼亞
[00:17:20.080 --> 00:17:22.880]  其實就是Mary from Magdala
[00:17:22.880 --> 00:17:25.480]  從莫大拉瑪尼亞這個漁港
[00:17:25.480 --> 00:17:30.080]  長大或者出生的瑪利亞
[00:17:30.080 --> 00:17:33.080]  老家坊第八章這裡這樣介紹
[00:17:33.080 --> 00:17:34.280]  他說他是其中一個
[00:17:34.280 --> 00:17:35.280]  很多的婦女裡面
[00:17:35.280 --> 00:17:36.880]  其中一個去跟隨耶穌
[00:17:36.880 --> 00:17:40.080]  和去支持耶穌的傳道
[00:17:40.080 --> 00:17:43.080]  你知道當時耶穌是各城各鄉的傳道
[00:17:43.080 --> 00:17:45.880]  他起碼都要住Airbnb
[00:17:45.880 --> 00:17:47.880]  起碼都要找個地方睡
[00:17:47.880 --> 00:17:49.680]  就算不住房子
[00:17:49.680 --> 00:17:51.280]  他都要紮營
[00:17:51.280 --> 00:17:53.080]  都要伙食等等
[00:17:53.080 --> 00:17:56.080]  所以是一個很實際的需要
[00:17:56.080 --> 00:17:57.680]  所以莫大拉瑪尼亞
[00:17:57.680 --> 00:17:59.280]  和等等的婦女
[00:17:59.280 --> 00:18:00.880]  她們經歷過耶穌
[00:18:00.880 --> 00:18:04.280]  所給她們的工作之後
[00:18:04.280 --> 00:18:05.680]  她們就跟隨耶穌
[00:18:05.680 --> 00:18:07.880]  和十二個滿圖來支持她們
[00:18:07.880 --> 00:18:09.480]  八章第二節這裡提到
[00:18:09.480 --> 00:18:11.280]  莫大拉瑪尼亞
[00:18:11.280 --> 00:18:12.880]  和好色的婦女
[00:18:12.880 --> 00:18:14.080]  這裡就是
[00:18:14.080 --> 00:18:16.480]  我們看聖經要懂得看
[00:18:16.480 --> 00:18:19.880]  逢親聖經提到女人的時候
[00:18:19.880 --> 00:18:23.480]  我們就要豎起耳朵
[00:18:23.480 --> 00:18:25.880]  我們現代人不會這樣看
[00:18:25.880 --> 00:18:27.280]  現代人看一本小說
[00:18:27.280 --> 00:18:28.480]  或者看一個故事
[00:18:28.480 --> 00:18:30.880]  提到男提到女很簡單
[00:18:30.880 --> 00:18:34.480]  因為世界上有男有女
[00:18:34.480 --> 00:18:36.680]  以前的一些文獻
[00:18:36.680 --> 00:18:39.480]  很少會提到女人
[00:18:39.480 --> 00:18:42.480]  特別是寫男人的故事的時候
[00:18:42.480 --> 00:18:46.480]  因為不需要提到女人
[00:18:46.480 --> 00:18:48.080]  當時的第一代讀者
[00:18:48.080 --> 00:18:49.480]  第一批的讀者
[00:18:49.480 --> 00:18:51.080]  都是男士
[00:18:51.080 --> 00:18:52.880]  因為父權社會就是這樣
[00:18:52.880 --> 00:18:54.880]  男人長大了
[00:18:54.880 --> 00:18:56.680]  男人聽到故事
[00:18:56.680 --> 00:18:58.680]  回家煮飯的時候
[00:18:58.680 --> 00:19:00.280]  就跟老婆說
[00:19:00.280 --> 00:19:03.880]  他是不需要做直接的讀者
[00:19:03.880 --> 00:19:07.280]  所以你看到這些聖經
[00:19:07.280 --> 00:19:09.080]  等等這些古代文獻
[00:19:09.080 --> 00:19:09.880]  一提到女人的時候
[00:19:09.880 --> 00:19:12.080]  我們就要豎起耳朵
[00:19:12.080 --> 00:19:12.880]  為什麼呢
[00:19:12.880 --> 00:19:14.080]  因為提到女人的時候
[00:19:14.080 --> 00:19:16.680]  就代表是非常重要
[00:19:16.680 --> 00:19:19.880]  所以他就故意提到
[00:19:19.880 --> 00:19:23.080]  這裡提到幾個婦女
[00:19:23.080 --> 00:19:25.280]  已經自豪的
[00:19:25.280 --> 00:19:27.880]  當中有稱維姆達蘭姆瑪利亞
[00:19:27.880 --> 00:19:29.280]  曾經怎樣
[00:19:29.280 --> 00:19:32.880]  然後有一個怎樣介紹的約亞拿
[00:19:32.880 --> 00:19:35.280]  有一個叫做蘇薩拿
[00:19:35.280 --> 00:19:37.680]  和好奢別的婦女
[00:19:37.680 --> 00:19:40.080]  這個就是奇怪的地方
[00:19:40.080 --> 00:19:42.680]  你知道第一世紀猶太人的拉比
[00:19:42.680 --> 00:19:45.680]  猶太人的律法老師
[00:19:45.680 --> 00:19:49.280]  通常他們都會有門徒
[00:19:49.280 --> 00:19:51.280]  有一班門生跟著他們
[00:19:51.280 --> 00:19:54.680]  但是通常是學生找拉比的
[00:19:54.680 --> 00:19:56.280]  學生找拉比
[00:19:56.280 --> 00:19:58.480]  學生去申請
[00:19:58.480 --> 00:20:00.080]  或者想找這個拉比
[00:20:00.080 --> 00:20:02.080]  我想跟你等等
[00:20:02.080 --> 00:20:04.680]  這個是當時拉比的文化
[00:20:04.680 --> 00:20:07.080]  等於今天
[00:20:07.080 --> 00:20:09.480]  你想不想進哈佛大學
[00:20:09.480 --> 00:20:11.680]  想啊
[00:20:11.680 --> 00:20:13.280]  你不想啊
[00:20:13.280 --> 00:20:15.880]  知道你進了也讀不了
[00:20:15.880 --> 00:20:19.880]  你想進一些名門的名學府
[00:20:19.880 --> 00:20:22.080]  就是你去申請的
[00:20:22.080 --> 00:20:24.080]  有什麼時候哈佛大學會去拍門話
[00:20:24.080 --> 00:20:27.080]  我想你進我的大學
[00:20:27.080 --> 00:20:30.680]  嚇得你腳都震了
[00:20:30.680 --> 00:20:31.680]  當時就是這樣
[00:20:31.680 --> 00:20:34.080]  是門生去找老師的
[00:20:34.080 --> 00:20:37.080]  很少會去老師找門生
[00:20:37.080 --> 00:20:38.680]  首先這是第一樣
[00:20:38.680 --> 00:20:42.080]  耶穌是去呼召門徒
[00:20:42.080 --> 00:20:44.080]  不是門徒來找他
[00:20:44.080 --> 00:20:46.080]  是他去找門徒
[00:20:46.080 --> 00:20:50.080]  並且很少會有女門徒
[00:20:50.080 --> 00:20:53.080]  很少會有女人跟著他
[00:20:53.080 --> 00:20:55.480]  耶穌就是做了兩樣
[00:20:55.480 --> 00:20:58.080]  當時是革命性的事
[00:20:58.080 --> 00:20:59.280]  他就呼召門徒
[00:20:59.280 --> 00:21:04.080]  並且呼召女門徒來跟隨他
[00:21:04.080 --> 00:21:08.080]  也讓婦女去跟隨他
[00:21:08.080 --> 00:21:10.080]  去支持他的工作
[00:21:10.080 --> 00:21:14.080]  穆大拉在聖經裡面
[00:21:14.080 --> 00:21:20.080]  是一個跟隨耶穌的其中一個門生
[00:21:20.080 --> 00:21:23.080]  雖然他不是十二使徒之列
[00:21:23.080 --> 00:21:25.080]  但是你看到整個聖經裡面
[00:21:25.080 --> 00:21:28.080]  去介紹穆大拉馬尼亞的時候
[00:21:28.080 --> 00:21:30.080]  由他開始
[00:21:30.080 --> 00:21:34.080]  他是由穆大拉這個漁港出身的一個人
[00:21:34.080 --> 00:21:37.080]  跟隨耶穌去支持他
[00:21:37.080 --> 00:21:39.080]  到約翰福音第十九章
[00:21:39.080 --> 00:21:41.080]  他在十字架之前
[00:21:41.080 --> 00:21:43.080]  就是耶穌被釘死的時候
[00:21:43.080 --> 00:21:46.080]  他是親眼目擊的
[00:21:46.080 --> 00:21:49.080]  並且第三天之後耶穌復活
[00:21:49.080 --> 00:21:50.080]  七天的第一天
[00:21:50.080 --> 00:21:52.080]  耶穌復活的時候空憤無
[00:21:52.080 --> 00:21:55.080]  他是第一個去見證這件事
[00:21:55.080 --> 00:21:57.080]  這個也是非常詫異
[00:21:57.080 --> 00:22:01.080]  因為當時的人是不會相信女人說的話
[00:22:01.080 --> 00:22:04.080]  是不是?都未必相信
[00:22:04.080 --> 00:22:05.080]  不相信女人說的話
[00:22:05.080 --> 00:22:07.080]  特別是在法庭上面
[00:22:07.080 --> 00:22:10.080]  女人的證供是有嫌疑的
[00:22:10.080 --> 00:22:15.080]  男人是歧視女人
[00:22:15.080 --> 00:22:16.080]  這個就很奇怪了
[00:22:16.080 --> 00:22:17.080]  福音書裡面說
[00:22:17.080 --> 00:22:21.080]  第一個見證空憤無的人
[00:22:21.080 --> 00:22:23.080]  是一個女人
[00:22:23.080 --> 00:22:25.080]  這個女人就是穆大拉馬尼亞
[00:22:25.080 --> 00:22:28.080]  並且在福音書裡面提到這些名字
[00:22:28.080 --> 00:22:32.080]  無論是馬尼亞、約亞拿、蘇薩拿
[00:22:32.080 --> 00:22:36.080]  這些一定是當時的讀者熟悉的名字
[00:22:36.080 --> 00:22:38.080]  對不對?
[00:22:38.080 --> 00:22:42.080]  寫一個當時初代教會所熟悉的故事
[00:22:42.080 --> 00:22:43.080]  耶穌的故事
[00:22:43.080 --> 00:22:44.080]  耶穌傳道的故事
[00:22:44.080 --> 00:22:45.080]  工作的故事
[00:22:45.080 --> 00:22:46.080]  他提到一些名字
[00:22:46.080 --> 00:22:51.080]  特意將他們名字說出來的
[00:22:51.080 --> 00:22:53.080]  一定是當時的讀者知道
[00:22:53.080 --> 00:22:54.080]  哦 穆大拉耶
[00:22:54.080 --> 00:22:55.080]  我們聽過
[00:22:55.080 --> 00:22:57.080]  甚至我們認識
[00:22:57.080 --> 00:22:58.080]  所以在初代教會裡面
[00:22:58.080 --> 00:23:00.080]  穆大拉馬尼亞
[00:23:00.080 --> 00:23:04.080]  很肯定是一個很重要的人物
[00:23:04.080 --> 00:23:06.080]  無論是因為他用他的方法
[00:23:06.080 --> 00:23:08.080]  或者是他的資源
[00:23:08.080 --> 00:23:13.080]  來幫助這個所謂耶穌的運動也好
[00:23:13.080 --> 00:23:14.080]  什麼原因也好
[00:23:14.080 --> 00:23:16.080]  或者是他開放自己的家庭
[00:23:16.080 --> 00:23:18.080]  以致初期的教會
[00:23:18.080 --> 00:23:20.080]  他能夠去聚會等等
[00:23:20.080 --> 00:23:21.080]  總之用了他的資源
[00:23:21.080 --> 00:23:23.080]  來支持耶穌的事故
[00:23:23.080 --> 00:23:26.080]  所以當時初代的基督徒
[00:23:26.080 --> 00:23:27.080]  他們拿起這個福音書的時候
[00:23:27.080 --> 00:23:28.080]  他們就知道
[00:23:28.080 --> 00:23:33.080]  哦 這個人就是經歷過耶穌給他的工作
[00:23:33.080 --> 00:23:37.080]  然後他就去奮身的去侍奉耶穌
[00:23:37.080 --> 00:23:38.080]  八章第二節
[00:23:38.080 --> 00:23:41.080]  看到馬尼亞 穆大拉馬尼亞
[00:23:41.080 --> 00:23:45.080]  就是曾有七個鬼從他身上出來
[00:23:45.080 --> 00:23:46.080]  被趕出來
[00:23:46.080 --> 00:23:49.080]  七個鬼
[00:23:49.080 --> 00:23:52.080]  按道理就不是數著七個
[00:23:52.080 --> 00:23:55.080]  第一 A B C D E 這樣數下去
[00:23:55.080 --> 00:23:57.080]  就是說有很多隻
[00:23:57.080 --> 00:23:58.080]  對不對
[00:23:58.080 --> 00:24:00.080]  你可以想像他的生命
[00:24:00.080 --> 00:24:06.080]  本身是一個多麼淒慘的生命
[00:24:06.080 --> 00:24:09.080]  但是耶穌去洗他的生命
[00:24:09.080 --> 00:24:11.080]  能夠得到改變
[00:24:11.080 --> 00:24:14.080]  但這個其實應該是
[00:24:14.080 --> 00:24:18.080]  每一個的信徒有的改變
[00:24:18.080 --> 00:24:20.080]  我們未必好像他那樣
[00:24:20.080 --> 00:24:24.080]  但我們應該有一點生活改變
[00:24:24.080 --> 00:24:25.080]  每一個信耶穌的人
[00:24:25.080 --> 00:24:28.080]  應該基本上是有一個生命的改變
[00:24:28.080 --> 00:24:30.080]  因為聖經裡面告訴我們
[00:24:30.080 --> 00:24:32.080]  救恩是什麼
[00:24:32.080 --> 00:24:36.080]  救恩就是從以前的國度
[00:24:36.080 --> 00:24:37.080]  我們所屬的國度
[00:24:37.080 --> 00:24:39.080]  然後將我們救出來
[00:24:39.080 --> 00:24:42.080]  以致我們進入一個新的國度
[00:24:42.080 --> 00:24:44.080]  一個新的Kingdom
[00:24:44.080 --> 00:24:46.080]  以前那個國度
[00:24:46.080 --> 00:24:48.080]  裡面有的原則
[00:24:48.080 --> 00:24:50.080]  對我們有的權能
[00:24:50.080 --> 00:24:52.080]  因為信耶穌的緣故
[00:24:52.080 --> 00:24:54.080]  已經被破解
[00:24:54.080 --> 00:24:56.080]  現在我們進入了一個新的國度
[00:24:56.080 --> 00:24:58.080]  那個新的國度是屬於神
[00:24:58.080 --> 00:25:00.080]  屬於光明的國度
[00:25:00.080 --> 00:25:02.080]  你說什麼呢
[00:25:02.080 --> 00:25:03.080]  什麼意思
[00:25:03.080 --> 00:25:05.080]  我想最好的比喻就是移民
[00:25:05.080 --> 00:25:07.080]  如果你想想移民你就知道
[00:25:07.080 --> 00:25:10.080]  移民就好像救恩一樣
[00:25:10.080 --> 00:25:12.080]  在耶穌裡面有的恩典
[00:25:12.080 --> 00:25:14.080]  就好像移民一樣
[00:25:14.080 --> 00:25:16.080]  在我們中間大把的移民
[00:25:16.080 --> 00:25:17.080]  大把的移民
[00:25:17.080 --> 00:25:19.080]  移民是什麼一回事
[00:25:19.080 --> 00:25:22.080]  移民就是離開你以前的國度
[00:25:22.080 --> 00:25:26.080]  來到一個新的國度
[00:25:26.080 --> 00:25:29.080]  你可能還記得以前那個國度
[00:25:29.080 --> 00:25:31.080]  以前那個國家
[00:25:31.080 --> 00:25:33.080]  裡面有的法例也好
[00:25:33.080 --> 00:25:34.080]  有的權能也好
[00:25:34.080 --> 00:25:38.080]  你還會憶想到記得的
[00:25:38.080 --> 00:25:40.080]  但是你已經離開了
[00:25:40.080 --> 00:25:42.080]  你來到這個地方
[00:25:42.080 --> 00:25:44.080]  你就跟一個新的國家
[00:25:44.080 --> 00:25:46.080]  新的政權
[00:25:46.080 --> 00:25:48.080]  在這裡的法律底下
[00:25:48.080 --> 00:25:50.080]  在這裡的管治底下
[00:25:50.080 --> 00:25:52.080]  在這個新的權能底下
[00:25:52.080 --> 00:25:53.080]  你就會生活
[00:25:53.080 --> 00:25:55.080]  你聽的權能
[00:25:55.080 --> 00:25:57.080]  就是這裡的權能
[00:25:57.080 --> 00:25:59.080]  不是以往的權能
[00:25:59.080 --> 00:26:00.080]  Yes
[00:26:00.080 --> 00:26:01.080]  可能以往的權能
[00:26:01.080 --> 00:26:02.080]  對你來說
[00:26:02.080 --> 00:26:04.080]  還是有一些陰影也好
[00:26:04.080 --> 00:26:06.080]  有影響也好
[00:26:06.080 --> 00:26:09.080]  對你一些的掣肘也好
[00:26:09.080 --> 00:26:10.080]  但是
[00:26:10.080 --> 00:26:13.080]  It has no hold on you
[00:26:13.080 --> 00:26:14.080]  對你來說
[00:26:14.080 --> 00:26:19.080]  已經不再有任何的鉗制了
[00:26:19.080 --> 00:26:20.080]  來到這個新的地方
[00:26:20.080 --> 00:26:23.080]  你就是under一個新的order
[00:26:23.080 --> 00:26:25.080]  新的規律
[00:26:25.080 --> 00:26:28.080]  以前你怎麼開車
[00:26:28.080 --> 00:26:30.080]  今時今日你在這裡怎麼開車
[00:26:30.080 --> 00:26:33.080]  是兩回事
[00:26:33.080 --> 00:26:34.080]  你看法律
[00:26:34.080 --> 00:26:35.080]  是看這裡的法律
[00:26:35.080 --> 00:26:38.080]  不是看以前那個國度的法律
[00:26:38.080 --> 00:26:40.080]  這個就是最大的分別
[00:26:40.080 --> 00:26:42.080]  信耶穌其實都是一樣
[00:26:42.080 --> 00:26:44.080]  當我們說耶穌是我們的主
[00:26:44.080 --> 00:26:46.080]  我們認識耶穌的時候
[00:26:46.080 --> 00:26:47.080]  我們就離開以往的國度
[00:26:47.080 --> 00:26:49.080]  聖經告訴我
[00:26:49.080 --> 00:26:50.080]  以往的國度
[00:26:50.080 --> 00:26:55.080]  是撒旦的權勢
[00:26:55.080 --> 00:26:57.080]  罪惡的權勢
[00:26:57.080 --> 00:26:59.080]  死亡的權勢
[00:26:59.080 --> 00:27:01.080]  黑暗的權勢
[00:27:01.080 --> 00:27:04.080]  現在我們來到耶穌的國度裡面
[00:27:04.080 --> 00:27:06.080]  這些所有的權能
[00:27:06.080 --> 00:27:08.080]  罪惡的權能
[00:27:08.080 --> 00:27:11.080]  撒旦死亡對我們的權能
[00:27:11.080 --> 00:27:13.080]  罪惡
[00:27:13.080 --> 00:27:14.080]  羞辱
[00:27:14.080 --> 00:27:16.080]  等等這些權能
[00:27:16.080 --> 00:27:19.080]  可能對我們仍然是有一點點影響
[00:27:19.080 --> 00:27:22.080]  可能我們仍然會在那種陰影底下
[00:27:22.080 --> 00:27:23.080]  不過我們
[00:27:23.080 --> 00:27:27.080]  We don't answer to those authority
[00:27:27.080 --> 00:27:31.080]  我們不再被它問責
[00:27:31.080 --> 00:27:33.080]  對嗎
[00:27:33.080 --> 00:27:34.080]  真正問責我們的
[00:27:34.080 --> 00:27:37.080]  就是這位愛我們的上帝
[00:27:37.080 --> 00:27:41.080]  所以在剛才說的情節裡面
[00:27:41.080 --> 00:27:42.080]  有一段的聖經
[00:27:42.080 --> 00:27:44.080]  就是二塞亞書第四十三章
[00:27:44.080 --> 00:27:46.080]  你記得這個故事裡面
[00:27:46.080 --> 00:27:49.080]  就是穆達拉瑪亞小時候
[00:27:49.080 --> 00:27:51.080]  爸爸跟他說
[00:27:51.080 --> 00:27:53.080]  二塞亞書四十三章
[00:27:53.080 --> 00:27:55.080]  第一節
[00:27:55.080 --> 00:27:57.080]  這裡說什麼
[00:27:57.080 --> 00:28:00.080]  他說亞國創造你的耶和華以色列
[00:28:00.080 --> 00:28:01.080]  造你的那位
[00:28:01.080 --> 00:28:03.080]  現在如此說
[00:28:03.080 --> 00:28:04.080]  你不要害怕
[00:28:04.080 --> 00:28:06.080]  因為我救贖了你
[00:28:06.080 --> 00:28:09.080]  我曾提你的名召你
[00:28:09.080 --> 00:28:12.080]  你是屬我的
[00:28:12.080 --> 00:28:15.080]  這句話有什麼特別
[00:28:15.080 --> 00:28:18.080]  除了情節上你覺得很感人之外
[00:28:18.080 --> 00:28:19.080]  I call you by name
[00:28:19.080 --> 00:28:22.080]  我用你的名你都可以召你
[00:28:22.080 --> 00:28:25.080]  這段聖經二塞亞書四十三章
[00:28:25.080 --> 00:28:29.080]  你知道以前那些人用聖經
[00:28:29.080 --> 00:28:31.080]  他們不只是quote那一節
[00:28:31.080 --> 00:28:32.080]  他們一quote的時候
[00:28:32.080 --> 00:28:34.080]  要quote一整段
[00:28:34.080 --> 00:28:36.080]  上問下你全部都知道
[00:28:36.080 --> 00:28:38.080]  所以就quote一段
[00:28:38.080 --> 00:28:41.080]  然後有很多其他東西
[00:28:41.080 --> 00:28:44.080]  這一段就是二塞亞書第二部分
[00:28:44.080 --> 00:28:46.080]  二塞亞書四十章的時候
[00:28:46.080 --> 00:28:47.080]  就到第二部分
[00:28:47.080 --> 00:28:48.080]  那裡說什麼
[00:28:48.080 --> 00:28:50.080]  二塞亞書是寫給
[00:28:50.080 --> 00:28:52.080]  那些秘魯巴比倫
[00:28:52.080 --> 00:28:53.080]  他們在帝國裡面
[00:28:53.080 --> 00:28:56.080]  被鎮壓的那些賤民
[00:28:56.080 --> 00:28:58.080]  猶太人被人欺負
[00:28:58.080 --> 00:28:59.080]  二塞亞書就是寫給他們
[00:28:59.080 --> 00:29:00.080]  不要緊
[00:29:00.080 --> 00:29:01.080]  上帝要來幫你
[00:29:01.080 --> 00:29:03.080]  上帝會給救贖你
[00:29:03.080 --> 00:29:05.080]  會用他的名
[00:29:05.080 --> 00:29:07.080]  來呼召你出來
[00:29:07.080 --> 00:29:09.080]  救贖你離開那個角度
[00:29:09.080 --> 00:29:12.080]  以致你能夠享受到
[00:29:12.080 --> 00:29:14.080]  上帝給你的平安
[00:29:14.080 --> 00:29:15.080]  這個就是二塞亞書
[00:29:15.080 --> 00:29:18.080]  下一半部裡面所說的東西
[00:29:18.080 --> 00:29:19.080]  上帝的救贖
[00:29:19.080 --> 00:29:24.080]  會臨到你們這幫被欺負的人
[00:29:24.080 --> 00:29:25.080]  你可能有很多恐懼
[00:29:25.080 --> 00:29:27.080]  有很多未知之數
[00:29:27.080 --> 00:29:28.080]  不過上帝說
[00:29:28.080 --> 00:29:29.080]  我與你同在
[00:29:29.080 --> 00:29:31.080]  因為我是創造你
[00:29:31.080 --> 00:29:34.080]  以及去救贖你的主宰你
[00:29:34.080 --> 00:29:36.080]  其中一節就是四十三章
[00:29:36.080 --> 00:29:37.080]  第二節
[00:29:37.080 --> 00:29:39.080]  其實耶穌的時候
[00:29:39.080 --> 00:29:41.080]  當時很多人
[00:29:41.080 --> 00:29:42.080]  去看聖經的時候
[00:29:42.080 --> 00:29:46.080]  其中一個最多人去引用的金句
[00:29:46.080 --> 00:29:48.080]  最多人引用的那段經文
[00:29:48.080 --> 00:29:50.080]  其實就是這一段
[00:29:50.080 --> 00:29:52.080]  二塞亞書四十三章
[00:29:52.080 --> 00:29:53.080]  四十至到五十五章
[00:29:53.080 --> 00:29:54.080]  裡面說到
[00:29:54.080 --> 00:29:57.080]  上帝要來拯救你
[00:29:57.080 --> 00:29:59.080]  以前你未認識上帝的時候
[00:29:59.080 --> 00:30:01.080]  上帝已經認識你
[00:30:01.080 --> 00:30:04.080]  因為上帝愛你
[00:30:04.080 --> 00:30:10.080]  這段聖經有多大福氣
[00:30:10.080 --> 00:30:13.080]  我們未認識上帝的時候
[00:30:13.080 --> 00:30:15.080]  上帝說你不要懼怕
[00:30:15.080 --> 00:30:18.080]  因為我救贖了你
[00:30:18.080 --> 00:30:19.080]  提你的名
[00:30:19.080 --> 00:30:21.080]  去召你出來
[00:30:21.080 --> 00:30:24.080]  因為你是屬我的
[00:30:24.080 --> 00:30:27.080]  在我們中間有很多做父母的
[00:30:27.080 --> 00:30:29.080]  我還記得第一胎出生的時候
[00:30:29.080 --> 00:30:32.080]  你記不記得這個情況
[00:30:32.080 --> 00:30:35.080]  我記得我女兒第一胎出來的時候
[00:30:35.080 --> 00:30:40.080]  十月懷胎
[00:30:40.080 --> 00:30:42.080]  她還未出生
[00:30:42.080 --> 00:30:46.080]  在人世上未出現的時候
[00:30:46.080 --> 00:30:49.080]  我已經認識她
[00:30:49.080 --> 00:30:51.080]  已經有名字給她
[00:30:51.080 --> 00:30:54.080]  已經在等她出來
[00:30:54.080 --> 00:30:56.080]  已經知道她的存在
[00:30:56.080 --> 00:30:59.080]  縱使她未知道我的存在
[00:30:59.080 --> 00:31:01.080]  當她出生的時候
[00:31:01.080 --> 00:31:05.080]  我就用我給她的名字去叫她
[00:31:05.080 --> 00:31:07.080]  你記不記得產房的時候
[00:31:07.080 --> 00:31:09.080]  就算我未經歷過
[00:31:09.080 --> 00:31:11.080]  你想像也想像得到
[00:31:11.080 --> 00:31:13.080]  在產房的時候
[00:31:13.080 --> 00:31:17.080]  護士把寶寶放在我的手上
[00:31:17.080 --> 00:31:20.080]  我去叫她的名字
[00:31:20.080 --> 00:31:24.080]  她還未懂得說話的時候
[00:31:24.080 --> 00:31:26.080]  這就是那個景象
[00:31:26.080 --> 00:31:30.080]  上帝說你不要懼怕
[00:31:30.080 --> 00:31:32.080]  我救贖了你
[00:31:32.080 --> 00:31:35.080]  用你的命來照顧你
[00:31:35.080 --> 00:31:37.080]  你是屬於我的
[00:31:37.080 --> 00:31:41.080]  你要知道聖經裡面說到名字的時候
[00:31:41.080 --> 00:31:43.080]  不是我們今天說的名字
[00:31:43.080 --> 00:31:45.080]  今天名字只是一個標籤
[00:31:45.080 --> 00:31:48.080]  你叫John我就叫你John
[00:31:48.080 --> 00:31:51.080]  聖經裡面說到名字是說到權能
[00:31:51.080 --> 00:31:53.080]  不是純粹一個標籤
[00:31:53.080 --> 00:31:55.080]  聖經裡面說到名字的時候
[00:31:55.080 --> 00:31:58.080]  是說到所屬
[00:31:58.080 --> 00:32:01.080]  你的所屬權在哪裡
[00:32:01.080 --> 00:32:03.080]  等於我們以前小時候
[00:32:03.080 --> 00:32:05.080]  有些圖章
[00:32:05.080 --> 00:32:07.080]  有沒有圖章
[00:32:07.080 --> 00:32:09.080]  那本書是屬於你的
[00:32:09.080 --> 00:32:12.080]  你就用圖章塗印上去
[00:32:12.080 --> 00:32:15.080]  那本書就是屬於你的
[00:32:15.080 --> 00:32:18.080]  在聖經裡面的文化都是一樣
[00:32:18.080 --> 00:32:20.080]  所以那些大的王
[00:32:20.080 --> 00:32:24.080]  走去佔據了一個地方的時候
[00:32:24.080 --> 00:32:27.080]  那裡的小王就把他的名字改了
[00:32:27.080 --> 00:32:31.080]  等於聶王記裡面有很多這樣的君王
[00:32:31.080 --> 00:32:32.080]  都是這樣的
[00:32:32.080 --> 00:32:33.080]  巴比倫王來到的時候
[00:32:33.080 --> 00:32:34.080]  就把他的名字改了
[00:32:34.080 --> 00:32:35.080]  以前他的什麼名字
[00:32:35.080 --> 00:32:36.080]  不要緊
[00:32:36.080 --> 00:32:37.080]  現在改了新的名字
[00:32:37.080 --> 00:32:39.080]  叫西底加拉
[00:32:39.080 --> 00:32:41.080]  就代表什麼
[00:32:41.080 --> 00:32:43.080]  不只是給標籤給他
[00:32:43.080 --> 00:32:45.080]  而是說你是屬於我
[00:32:45.080 --> 00:32:47.080]  你在我的權能底下
[00:32:47.080 --> 00:32:50.080]  這裡耶和華說什麼
[00:32:50.080 --> 00:32:52.080]  耶和華說我已經救贖了你
[00:32:52.080 --> 00:32:55.080]  Call you by name
[00:32:55.080 --> 00:32:57.080]  你是屬於他
[00:32:57.080 --> 00:32:59.080]  我知道我們的生命裡面
[00:32:59.080 --> 00:33:03.080]  經常都會遇見很多unknown
[00:33:03.080 --> 00:33:06.080]  或者很多混沌的時候
[00:33:06.080 --> 00:33:08.080]  今天這段聖經
[00:33:08.080 --> 00:33:10.080]  希望給你一點安慰
[00:33:10.080 --> 00:33:12.080]  一點提醒
[00:33:12.080 --> 00:33:13.080]  在耶穌裡面
[00:33:13.080 --> 00:33:16.080]  神說我救贖了你
[00:33:16.080 --> 00:33:19.080]  已經用我的名字照料你
[00:33:19.080 --> 00:33:22.080]  你是屬我的
[00:33:22.080 --> 00:33:28.080]  我們同心低落祈禱
[00:33:28.080 --> 00:33:31.080]  上主我們多謝你
[00:33:31.080 --> 00:33:35.080]  因為你是我們的救贖主
[00:33:35.080 --> 00:33:37.080]  主要我們在這個國度裡面
[00:33:37.080 --> 00:33:39.080]  我們不再有羞辱
[00:33:39.080 --> 00:33:43.080]  不再被黑暗的權勢所勝過
[00:33:43.080 --> 00:33:46.080]  因為我們的生命是屬於你的
[00:33:46.080 --> 00:33:48.080]  神我們多謝你對我們的愛
[00:33:48.080 --> 00:33:50.080]  對我們的恩典
[00:33:50.080 --> 00:33:51.080]  你的恩典臨到的時候
[00:33:51.080 --> 00:33:53.080]  我們的生命裡面
[00:33:53.080 --> 00:33:56.080]  就有開始這種的改變
[00:33:56.080 --> 00:33:57.080]  我們的價值
[00:33:57.080 --> 00:33:58.080]  我們對世事
[00:33:58.080 --> 00:33:59.080]  對我們人生
[00:33:59.080 --> 00:34:00.080]  對我們自己
[00:34:00.080 --> 00:34:02.080]  對你的看法
[00:34:02.080 --> 00:34:05.080]  對基本上有一個這樣的改變
[00:34:05.080 --> 00:34:06.080]  主多謝你
[00:34:06.080 --> 00:34:08.080]  因為你的福音
[00:34:08.080 --> 00:34:10.080]  你自己的信息
[00:34:10.080 --> 00:34:11.080]  你自己的救人
[00:34:11.080 --> 00:34:14.080]  有一個生命改變的救人
[00:34:14.080 --> 00:34:15.080]  主今天我來到你面前
[00:34:15.080 --> 00:34:17.080]  我們知道你是那一位
[00:34:17.080 --> 00:34:19.080]  創造我們救贖我們的神
[00:34:19.080 --> 00:34:21.080]  而你主你自己
[00:34:21.080 --> 00:34:23.080]  這個生命的改變
