
[00:00:00.000 --> 00:00:03.500]  我們讀兩段的聖經
[00:18:50.700 --> 00:18:53.200]  我又能餵神做些什麼呢
[00:18:53.200 --> 00:18:56.800]  事實上只要你擺上你所有的
[00:18:56.800 --> 00:18:58.600]  無論有多少
[00:18:58.600 --> 00:19:00.400]  擺上你所有
[00:19:00.400 --> 00:19:02.900]  神能夠在你生命當中所成就的
[00:19:02.900 --> 00:19:07.300]  我告訴你遠超過你所能想像的
[00:19:07.300 --> 00:19:09.700]  Reinhard Bonnke是一個神在非洲
[00:19:09.700 --> 00:19:14.400]  非常重用的一位醫治佈道家
[00:19:14.400 --> 00:19:16.200]  他曾經做一個見證
[00:19:16.200 --> 00:19:18.400]  他說有一次神呼召他
[00:19:18.400 --> 00:19:21.400]  要寫一本福音的小冊子
[00:19:21.400 --> 00:19:25.900]  要在許多國家當中分派到每一個家庭去
[00:19:25.900 --> 00:19:28.400]  讓他們能夠讀這個福音小冊子
[00:19:28.400 --> 00:19:31.300]  讓他們有機會來信耶穌
[00:19:31.300 --> 00:19:33.100]  他就回答說主啊
[00:19:33.100 --> 00:19:34.900]  為什麼選擇我呢
[00:19:34.900 --> 00:19:36.100]  我真的不行啊
[00:19:36.100 --> 00:19:37.400]  我不會這樣寫作
[00:19:37.400 --> 00:19:39.300]  真的不行
[00:19:39.300 --> 00:19:40.800]  他說主耶穌就對他說
[00:19:40.800 --> 00:19:42.600]  主對他說
[00:19:42.600 --> 00:19:45.600]  其實你不是我找的第一個人
[00:19:45.600 --> 00:19:47.600]  你也不是我第一個人選
[00:19:47.600 --> 00:19:48.200]  主就對他說
[00:19:48.200 --> 00:19:51.200]  其實你是我第三個人選
[00:19:51.200 --> 00:19:54.800]  只是前兩位都拒絕我的呼召了
[00:19:54.800 --> 00:19:56.400]  所以Reinhard Bonnke就回答主說
[00:19:56.400 --> 00:20:00.000]  主啊 那我願意為你做第一流的工作
[00:20:00.000 --> 00:20:02.800]  好不容易他寫完了這本福音冊子
[00:20:02.800 --> 00:20:06.500]  他就想我應該送給別人來看看評估一下
[00:20:06.500 --> 00:20:09.400]  還送給好幾個人讓他們評估
[00:20:09.400 --> 00:20:11.000]  評估的結果是
[00:20:11.000 --> 00:20:12.300]  哎呀 非常的慘
[00:20:12.300 --> 00:20:13.000]  糟透了
[00:20:13.000 --> 00:20:14.800]  覺得寫得很爛
[00:20:14.800 --> 00:20:15.700]  他就回到神面前
[00:20:15.700 --> 00:20:17.000]  主啊 我就告訴過你嘛
[00:20:17.000 --> 00:20:18.700]  我真的不行啊
[00:20:18.700 --> 00:20:19.400]  主就對他說
[00:20:19.400 --> 00:20:23.400]  我不是告訴你是我第三個人選
[00:20:23.400 --> 00:20:25.200]  你為什麼把這個東西拿給第一個人選
[00:20:25.200 --> 00:20:27.100]  第二個人選 你去看啊
[00:20:27.100 --> 00:20:29.500]  當然很糟糕啊
[00:20:29.500 --> 00:20:30.600]  主就對他說
[00:20:30.600 --> 00:20:32.800]  我確實按照你所有的
[00:20:32.800 --> 00:20:34.300]  你所擺上的
[00:20:34.300 --> 00:20:36.400]  我要來使用你
[00:20:36.400 --> 00:20:40.500]  結果神果然藉著這一本福音冊子
[00:20:40.500 --> 00:20:42.800]  在十幾個國家當中
[00:20:42.800 --> 00:20:45.900]  帶領了上百萬人來接受耶穌基督
[00:20:45.900 --> 00:20:47.500]  Hallelujah
[00:20:47.500 --> 00:20:50.400]  第二點 今天當神要來使用你的時候
[00:20:50.400 --> 00:20:52.900]  永遠是照你所有的
[00:20:52.900 --> 00:20:55.500]  不是照你所沒有的
[00:20:55.500 --> 00:20:56.900]  在五品二月神蹟當中
[00:20:56.900 --> 00:20:58.700]  想想看
[00:20:58.700 --> 00:21:00.500]  那一天那個孩童
[00:21:00.500 --> 00:21:02.700]  當他離開家的時候
[00:21:02.700 --> 00:21:03.900]  其實他也沒想到過
[00:21:03.900 --> 00:21:06.000]  他今天為神做什麼
[00:21:06.000 --> 00:21:07.300]  偉大奇妙的事情
[00:21:07.300 --> 00:21:08.600]  他從來沒想過
[00:21:08.600 --> 00:21:09.700]  他只是很簡單
[00:21:09.700 --> 00:21:11.600]  那一天他離開家
[00:21:11.600 --> 00:21:13.800]  順便帶個午餐而已
[00:21:13.800 --> 00:21:14.700]  那個五品二月
[00:21:14.700 --> 00:21:16.900]  大概就是他的午餐而已
[00:21:16.900 --> 00:21:19.300]  他就是離開家帶個午餐
[00:21:19.300 --> 00:21:21.500]  從來沒有想到
[00:21:21.500 --> 00:21:25.200]  他手上所有的這個五品二月
[00:21:25.200 --> 00:21:27.200]  卻是能夠打開
[00:21:27.200 --> 00:21:30.400]  神祝福的鑰匙
[00:21:30.400 --> 00:21:31.700]  哇
[00:21:31.700 --> 00:21:33.700]  就是你可明白
[00:21:33.700 --> 00:21:35.900]  今天當你面對生活
[00:21:35.900 --> 00:21:39.100]  各樣重重的問題的時候
[00:21:39.100 --> 00:21:42.300]  你可知道你也照樣擁有
[00:21:42.300 --> 00:21:43.300]  一個神
[00:21:43.300 --> 00:21:45.700]  能夠打開神祝福的鑰匙
[00:21:45.700 --> 00:21:47.900]  在你手中嗎
[00:21:47.900 --> 00:21:51.700]  只要當你願意擺上你所有
[00:21:51.700 --> 00:21:53.100]  當你願意把你自己
[00:21:53.100 --> 00:21:54.900]  所有的擺上給神的時候
[00:21:54.900 --> 00:21:56.700]  你就能夠打開
[00:21:56.700 --> 00:21:59.400]  神的祝福的一個門
[00:21:59.400 --> 00:22:02.000]  讓你身旁周圍的人
[00:22:02.000 --> 00:22:05.300]  能夠得蒙神的恩典跟憐憫
[00:22:05.300 --> 00:22:06.300]  所以求主幫助我們
[00:22:06.300 --> 00:22:09.300]  千萬不要再埋怨你的環境
[00:22:09.300 --> 00:22:12.500]  也不要再埋怨你身旁周圍的人
[00:22:12.500 --> 00:22:15.800]  也許今天神就在等候你來擺上
[00:22:15.800 --> 00:22:18.500]  因為神早已經把那個鑰匙
[00:22:18.500 --> 00:22:20.800]  放在你手中了
[00:22:20.800 --> 00:22:21.900]  Amen
[00:22:21.900 --> 00:22:23.500]  只要你擺上
[00:22:23.500 --> 00:22:25.800]  神就能要在你的環境當中
[00:22:25.800 --> 00:22:27.900]  做偉大奇妙的工作
[00:22:27.900 --> 00:22:28.800]  Hallelujah
[00:22:28.800 --> 00:22:29.900]  Amen
[00:22:29.900 --> 00:22:30.400]  弟兄姊妹
[00:22:30.400 --> 00:22:32.200]  屬靈餵養的工作
[00:22:32.200 --> 00:22:35.300]  從來不是靠全職的牧師
[00:22:35.300 --> 00:22:38.300]  或少數的紅宮的責任
[00:22:38.300 --> 00:22:41.400]  屬靈餵養是每一位弟兄姊妹
[00:22:41.400 --> 00:22:44.000]  我們都需要參與的
[00:22:44.000 --> 00:22:45.600]  今天在教會當中
[00:22:45.600 --> 00:22:47.800]  如果你需要接受裝備
[00:22:47.800 --> 00:22:51.100]  讓我勸你趕快去裝備吧
[00:22:51.100 --> 00:22:54.200]  如果你需要出來侍奉神
[00:22:54.200 --> 00:22:56.400]  趕快出來侍奉吧
[00:22:56.400 --> 00:22:58.600]  如果你還沒有參加小組
[00:22:58.600 --> 00:23:00.700]  趕快參加小組吧
[00:23:00.700 --> 00:23:03.100]  第二點我們都渴望這個教會
[00:23:03.100 --> 00:23:04.600]  能夠在神的手中
[00:23:04.600 --> 00:23:06.400]  成為影響世代的器皿
[00:23:06.400 --> 00:23:07.700]  不是嗎
[00:23:07.700 --> 00:23:09.000]  只有當每一個人
[00:23:09.000 --> 00:23:09.800]  包括你
[00:23:09.800 --> 00:23:11.800]  包括我在內
[00:23:11.800 --> 00:23:13.600]  都為主興起
[00:23:13.600 --> 00:23:15.600]  擺上自己的時候
[00:23:15.600 --> 00:23:17.500]  神就能夠使用我們
[00:23:17.500 --> 00:23:19.100]  在這樣一個世代
[00:23:19.100 --> 00:23:21.200]  成為神職的器皿
[00:23:21.200 --> 00:23:21.800]  Amen
[00:23:21.800 --> 00:23:23.700]  我們一起禱告
[00:23:23.700 --> 00:23:24.200]  親愛的主
[00:23:24.200 --> 00:23:25.000]  我們再次來到裡面
[00:23:25.000 --> 00:23:26.900]  獻上我們的感謝與讚美
[00:23:26.900 --> 00:23:27.900]  謝謝你主啊
[00:23:27.900 --> 00:23:30.100]  檢選我們來到你的面前
[00:23:30.100 --> 00:23:32.700]  讓我們能夠經歷你豐富的恩典
[00:23:32.700 --> 00:23:33.000]  主啊
[00:23:33.000 --> 00:23:35.800]  再一次讓我們明白到你的心意
[00:23:35.800 --> 00:23:37.800]  主讓我們能夠在你的面前
[00:23:37.800 --> 00:23:40.300]  擺上我們自己與你來同宮
[00:23:40.300 --> 00:23:43.000]  就能夠成為一個祝福的管道
[00:23:43.000 --> 00:23:44.400]  祝福每一位弟兄姊妹
[00:23:44.400 --> 00:23:46.900]  讓我們真的明白我們的角色
[00:23:46.900 --> 00:23:49.100]  讓我們不但是領受恩典
[00:23:49.100 --> 00:23:49.900]  也讓我們成為一個
[00:23:49.900 --> 00:23:52.000]  傳遞恩典的人
[00:23:52.000 --> 00:23:54.900]  讓我們就成為一個神機的器皿
[00:23:54.900 --> 00:23:56.000]  在你手中
[00:23:56.000 --> 00:23:56.800]  謝謝我們主
[00:23:56.800 --> 00:23:57.600]  感謝禱告
[00:23:57.600 --> 00:23:59.800]  奉耶穌得勝的名祈求
[00:23:59.800 --> 00:24:00.600]  Amen
