
[00:00:00.000 --> 00:00:02.240]  在明朝的時候
[00:18:34.480 --> 00:18:38.480]  在他一切所行的路上都搖擺不定
[00:18:38.480 --> 00:18:40.480]  我們要放膽求
[00:18:40.480 --> 00:18:45.480]  但我們同樣需要有正確的態度去祈求
[00:18:45.480 --> 00:18:47.480]  就是憑信心去求
[00:18:47.480 --> 00:18:50.480]  大家留意上帝是一個厚摯的上帝
[00:18:50.480 --> 00:18:51.480]  厚是什麼
[00:18:51.480 --> 00:18:54.480]  是一心一意 誠心誠意
[00:18:54.480 --> 00:18:56.480]  所以我們去求上帝
[00:18:56.480 --> 00:18:57.480]  有同樣的態度
[00:18:57.480 --> 00:19:00.480]  是一心一意 誠心誠意
[00:19:00.480 --> 00:19:02.480]  不要三心兩意
[00:19:02.480 --> 00:19:06.480]  疑惑這個字的原文的意思是分離
[00:19:06.480 --> 00:19:07.480]  分開
[00:19:07.480 --> 00:19:10.480]  一件事我不知道該選哪一樣
[00:19:10.480 --> 00:19:12.480]  意思是難作取捨
[00:19:12.480 --> 00:19:13.480]  舉棋不定
[00:19:13.480 --> 00:19:15.480]  都不知道該選哪一樣好
[00:19:15.480 --> 00:19:17.480]  而疑惑這個語態
[00:19:17.480 --> 00:19:19.480]  他的聲音
[00:19:19.480 --> 00:19:20.480]  是表達了什麼呢
[00:19:20.480 --> 00:19:22.480]  是自己跟自己在爭辯
[00:19:22.480 --> 00:19:25.480]  選這個好一點還是那個好一點
[00:19:25.480 --> 00:19:27.480]  三心兩意
[00:19:27.480 --> 00:19:31.480]  所以疑惑不是我們對一件事情
[00:19:31.480 --> 00:19:33.480]  我們在理智上的疑問
[00:19:33.480 --> 00:19:34.480]  不是這個意思
[00:19:34.480 --> 00:19:37.480]  疑惑是我們根本都不相信一個神
[00:19:37.480 --> 00:19:39.480]  都不知道該選哪一樣好
[00:19:39.480 --> 00:19:40.480]  所以疑惑的人
[00:19:40.480 --> 00:19:43.480]  他的祈禱就是可能會這樣
[00:19:43.480 --> 00:19:45.480]  上帝你幫我去完成
[00:19:45.480 --> 00:19:47.480]  但是在祈禱的時候
[00:19:47.480 --> 00:19:49.480]  心裡面有計劃B
[00:19:49.480 --> 00:19:50.480]  如果不行
[00:19:50.480 --> 00:19:52.480]  我也有後備計劃
[00:19:52.480 --> 00:19:53.480]  這個就是疑惑的人
[00:19:53.480 --> 00:19:55.480]  他祈禱的心態
[00:19:55.480 --> 00:19:57.480]  而三心兩意的意思
[00:19:57.480 --> 00:19:59.480]  的直譯就是有雙重生命
[00:19:59.480 --> 00:20:01.480]  或者雙重性格的人
[00:20:01.480 --> 00:20:04.480]  其實最全神我覺得就是兩條心
[00:20:04.480 --> 00:20:07.480]  三心兩意的人就是兩條心
[00:20:07.480 --> 00:20:09.480]  一個人我要忠於神
[00:20:09.480 --> 00:20:11.480]  我要求告神
[00:20:11.480 --> 00:20:12.480]  但另一方面
[00:20:12.480 --> 00:20:14.480]  萬一你不行
[00:20:14.480 --> 00:20:16.480]  我還有世界的方法
[00:20:16.480 --> 00:20:18.480]  我有我的方法
[00:20:18.480 --> 00:20:21.480]  我要靠自己都能搞定
[00:20:21.480 --> 00:20:23.480]  這個就是三心兩意
[00:20:23.480 --> 00:20:26.480]  所以疑惑的人就是三心兩意的人
[00:20:26.480 --> 00:20:28.480]  他們的情況是怎樣呢
[00:20:28.480 --> 00:20:33.480]  好像海中的波浪被風吹動翻騰
[00:20:33.480 --> 00:20:35.480]  在古代近東的文化
[00:20:35.480 --> 00:20:39.480]  波浪或者海浪是代表不安
[00:20:39.480 --> 00:20:41.480]  是不安的狀況
[00:20:41.480 --> 00:20:44.480]  所以疑惑的人就經常不安
[00:20:44.480 --> 00:20:47.480]  而我們有信心不疑惑的人
[00:20:47.480 --> 00:20:49.480]  就好像一艘船
[00:20:49.480 --> 00:20:51.480]  在海裡面你下了艦
[00:20:51.480 --> 00:20:53.480]  你的信心就是那個艦
[00:20:53.480 --> 00:20:54.480]  即使有波浪
[00:20:54.480 --> 00:20:56.480]  你都會平靜
[00:20:56.480 --> 00:20:57.480]  都會安穩
[00:20:57.480 --> 00:20:59.480]  所以兩者很不同
[00:20:59.480 --> 00:21:01.480]  有信心祈求
[00:21:01.480 --> 00:21:03.480]  和沒有信心是很不同
[00:21:03.480 --> 00:21:06.480]  三心兩意的人又怎樣呢
[00:21:06.480 --> 00:21:09.480]  有一次藤近輝牧師說這句
[00:21:09.480 --> 00:21:11.480]  他解釋三心兩意的人
[00:21:11.480 --> 00:21:13.480]  就好像一個學行的嬰兒
[00:21:13.480 --> 00:21:15.480]  他看到爸爸
[00:21:15.480 --> 00:21:17.480]  又想走去爸爸那裡
[00:21:17.480 --> 00:21:18.480]  再看看媽媽
[00:21:18.480 --> 00:21:19.480]  又想走去媽媽那裡
[00:21:19.480 --> 00:21:21.480]  看左看右
[00:21:21.480 --> 00:21:22.480]  一定會跌倒
[00:21:22.480 --> 00:21:24.480]  一定會跌倒
[00:21:24.480 --> 00:21:27.480]  在十九世紀有一個著名的色經家
[00:21:27.480 --> 00:21:29.480]  叫做Fenton Hort
[00:21:29.480 --> 00:21:31.480]  他就解釋
[00:21:31.480 --> 00:21:33.480]  原來三心兩意的意思
[00:21:33.480 --> 00:21:35.480]  就像一個喝醉酒的人
[00:21:35.480 --> 00:21:37.480]  走路東歪西倒
[00:21:37.480 --> 00:21:38.480]  左搖右擺
[00:21:38.480 --> 00:21:39.480]  和最重要
[00:21:39.480 --> 00:21:41.480]  他都不知道走去那裡
[00:21:41.480 --> 00:21:43.480]  如果你試過醉酒
[00:21:43.480 --> 00:21:45.480]  或者你試過見到醉酒的人
[00:21:45.480 --> 00:21:47.480]  他都不知道自己走去那裡
[00:21:47.480 --> 00:21:49.480]  所以這個就是三心兩意的人
[00:21:49.480 --> 00:21:51.480]  他們是搖擺不定的
[00:21:51.480 --> 00:21:53.480]  搖擺不定這個字在新約
[00:21:53.480 --> 00:21:55.480]  只出現兩次
[00:21:55.480 --> 00:21:56.480]  這麼巧
[00:21:56.480 --> 00:21:58.480]  兩次都是在雅各書
[00:21:58.480 --> 00:22:00.480]  是雅各專用的字
[00:22:00.480 --> 00:22:03.480]  在這裡第一次
[00:22:03.480 --> 00:22:05.480]  在三章八節是第二次
[00:22:05.480 --> 00:22:07.480]  三章八節是做什麼呢
[00:22:07.480 --> 00:22:09.480]  是永不靜止
[00:22:09.480 --> 00:22:11.480]  所以三心兩意的人
[00:22:11.480 --> 00:22:13.480]  他們不能夠專心跟從神
[00:22:13.480 --> 00:22:15.480]  他們常常處於不安
[00:22:15.480 --> 00:22:17.480]  一個永遠不能夠安頓
[00:22:17.480 --> 00:22:19.480]  永不靜止的狀態
[00:22:19.480 --> 00:22:21.480]  所以色經家
[00:22:21.480 --> 00:22:23.480]  德多斯姆
[00:22:23.480 --> 00:22:25.480]  他形容二話
[00:22:25.480 --> 00:22:26.480]  或者三心兩意的人
[00:22:26.480 --> 00:22:28.480]  他形容得很全神
[00:22:28.480 --> 00:22:31.480]  他說是屬靈的精神分裂
[00:22:31.480 --> 00:22:33.480]  一個屬靈的精神分裂
[00:22:33.480 --> 00:22:35.480]  這些人的下場是什麼呢
[00:22:35.480 --> 00:22:37.480]  這些人的下場是
[00:22:37.480 --> 00:22:40.480]  你不要想著從神那裡得到什麼
[00:22:40.480 --> 00:22:41.480]  包括智慧
[00:22:41.480 --> 00:22:43.480]  你什麼都得不到
[00:22:43.480 --> 00:22:45.480]  第七節說
[00:22:45.480 --> 00:22:47.480]  不要想從主那裡得到什麼
[00:22:47.480 --> 00:22:50.480]  「想」字是一個命令式的動詞
[00:22:50.480 --> 00:22:52.480]  加上「不」字
[00:22:52.480 --> 00:22:54.480]  這種結構就是表達
[00:22:54.480 --> 00:22:56.480]  一種進行中的動作
[00:22:56.480 --> 00:22:58.480]  是馬上停止
[00:22:58.480 --> 00:23:00.480]  是馬上停止的
[00:23:00.480 --> 00:23:02.480]  所以疑惑或者三心兩意的人
[00:23:02.480 --> 00:23:04.480]  你想著從主那裡得到智慧嗎
[00:23:04.480 --> 00:23:05.480]  No way
[00:23:05.480 --> 00:23:06.480]  馬上沒有
[00:23:06.480 --> 00:23:08.480]  什麼都沒有
[00:23:08.480 --> 00:23:10.480]  我們可能會有一個
[00:23:10.480 --> 00:23:11.480]  真的疑惑
[00:23:11.480 --> 00:23:12.480]  或者一個問題
[00:23:12.480 --> 00:23:15.480]  我們很難有絕對的信心
[00:23:15.480 --> 00:23:16.480]  有誰
[00:23:16.480 --> 00:23:17.480]  你是祈禱
[00:23:17.480 --> 00:23:19.480]  你是從來都沒有疑惑
[00:23:19.480 --> 00:23:21.480]  一點疑惑都沒有絕對的信心
[00:23:21.480 --> 00:23:23.480]  請你舉手
[00:23:23.480 --> 00:23:24.480]  沒有
[00:23:24.480 --> 00:23:25.480]  我想很少
[00:23:25.480 --> 00:23:28.480]  我們當然是多多少少有些疑惑
[00:23:28.480 --> 00:23:29.480]  那就糟了
[00:23:29.480 --> 00:23:30.480]  根據聖經
[00:23:30.480 --> 00:23:33.480]  不要想從主那裡得到什麼
[00:23:33.480 --> 00:23:36.480]  那怎麼辦呢
[00:23:36.480 --> 00:23:38.480]  我們一定有軟弱的
[00:23:38.480 --> 00:23:40.480]  我們一定在某程度
[00:23:40.480 --> 00:23:41.480]  是有疑惑
[00:23:41.480 --> 00:23:42.480]  是在所難免的
[00:23:42.480 --> 00:23:44.480]  雅各是鼓勵我們
[00:23:44.480 --> 00:23:46.480]  要盡量避免三心兩意
[00:23:46.480 --> 00:23:49.480]  要盡量去運用信心
[00:23:49.480 --> 00:23:51.480]  如果你留意查雅各書
[00:23:51.480 --> 00:23:52.480]  信心這個字
[00:23:52.480 --> 00:23:54.480]  在短短五章
[00:23:54.480 --> 00:23:56.480]  出現了十六次
[00:23:56.480 --> 00:23:59.480]  是整本書一個很關鍵很關鍵的字
[00:23:59.480 --> 00:24:01.480]  運用信心
[00:24:01.480 --> 00:24:02.480]  而且
[00:24:02.480 --> 00:24:05.480]  信心不是唯一
[00:24:05.480 --> 00:24:08.480]  神聽不聽我們禱告的條件
[00:24:08.480 --> 00:24:10.480]  我自己覺得
[00:24:10.480 --> 00:24:11.480]  神聽不聽禱告
[00:24:11.480 --> 00:24:13.480]  起碼有三個條件
[00:24:13.480 --> 00:24:15.480]  或者我們祈禱的時候
[00:24:15.480 --> 00:24:17.480]  起碼有三重的心態
[00:24:17.480 --> 00:24:20.480]  第一樣東西就是信心
[00:24:20.480 --> 00:24:21.480]  這裡說了
[00:24:21.480 --> 00:24:23.480]  盡量不要疑惑
[00:24:23.480 --> 00:24:24.480]  信一個上帝
[00:24:24.480 --> 00:24:26.480]  有信心
[00:24:26.480 --> 00:24:27.480]  神會看的
[00:24:27.480 --> 00:24:29.480]  沒有信心
[00:24:29.480 --> 00:24:31.480]  不要想從主那裡得到什麼
[00:24:31.480 --> 00:24:33.480]  第二個條件
[00:24:33.480 --> 00:24:34.480]  你要問
[00:24:34.480 --> 00:24:36.480]  合不合乎聖經真理
[00:24:36.480 --> 00:24:39.480]  合不合神的心意呢
[00:24:39.480 --> 00:24:41.480]  如果用剛才那個例子
[00:24:41.480 --> 00:24:43.480]  我明天又去買六合彩
[00:24:43.480 --> 00:24:45.480]  又去拼命祈禱
[00:24:45.480 --> 00:24:47.480]  我很有把握真的會中的
[00:24:47.480 --> 00:24:49.480]  但如果這個不是神的心意
[00:24:49.480 --> 00:24:51.480]  神也不會應運
[00:24:51.480 --> 00:24:52.480]  第三
[00:24:52.480 --> 00:24:53.480]  我們要最後看
[00:24:53.480 --> 00:24:57.480]  是神的主權去決定
[00:24:57.480 --> 00:24:59.480]  即使我有個親戚
[00:24:59.480 --> 00:25:02.480]  我拼命為他禱告
[00:25:02.480 --> 00:25:04.480]  而他信耶穌是合乎聖經真理的
[00:25:04.480 --> 00:25:06.480]  為什麼他不信耶穌呢
[00:25:06.480 --> 00:25:09.480]  我為我父母都禱告了很多年
[00:25:09.480 --> 00:25:11.480]  他們很後很後才信耶穌
[00:25:11.480 --> 00:25:13.480]  甚至我母親臨死
[00:25:13.480 --> 00:25:15.480]  她都沒有認真去決志
[00:25:15.480 --> 00:25:18.480]  神好像不回答
[00:25:18.480 --> 00:25:19.480]  即使有信心
[00:25:19.480 --> 00:25:21.480]  即使合乎聖經
[00:25:21.480 --> 00:25:22.480]  你要記住
[00:25:22.480 --> 00:25:24.480]  神有最終的決定權
[00:25:24.480 --> 00:25:26.480]  因為祂是主宰
[00:25:26.480 --> 00:25:28.480]  所以我們有時有些疑惑
[00:25:28.480 --> 00:25:30.480]  是不用擔心的
[00:25:30.480 --> 00:25:31.480]  不用擔心的
[00:25:31.480 --> 00:25:33.480]  有一句說話就說
[00:25:33.480 --> 00:25:37.480]  信心是大到可以勝在疑惑
[00:25:37.480 --> 00:25:41.480]  信心是大到可以勝在疑惑
[00:25:41.480 --> 00:25:43.480]  所以基本上我們其實
[00:25:43.480 --> 00:25:46.480]  有疑惑是信心的表徵
[00:25:46.480 --> 00:25:47.480]  我們一定有疑惑
[00:25:47.480 --> 00:25:50.480]  但我們要努力去操練信心
[00:25:50.480 --> 00:25:51.480]  說起信心
[00:25:51.480 --> 00:25:53.480]  我多數都會想起一個
[00:25:53.480 --> 00:25:56.480]  十九世紀信心的偉人
[00:25:56.480 --> 00:25:58.480]  他叫做喬治慕勒
[00:25:58.480 --> 00:25:59.480]  喬治慕勒
[00:25:59.480 --> 00:26:02.480]  他出名之處就是有信心
[00:26:02.480 --> 00:26:04.480]  一生經歷神蹟
[00:26:04.480 --> 00:26:07.480]  以及他的立志和志向
[00:26:07.480 --> 00:26:09.480]  就是照顧孤兒
[00:26:09.480 --> 00:26:11.480]  他在英國布里斯多開了
[00:26:11.480 --> 00:26:12.480]  第一間孤兒院
[00:26:12.480 --> 00:26:15.480]  然後開了五間孤兒院
[00:26:15.480 --> 00:26:17.480]  他一生照顧的孤兒
[00:26:17.480 --> 00:26:19.480]  有接近一萬個
[00:26:19.480 --> 00:26:25.480]  但他最令人覺得很神奇的地方
[00:26:25.480 --> 00:26:27.480]  就是他的信心
[00:26:27.480 --> 00:26:30.480]  有一次他的孤兒院
[00:26:30.480 --> 00:26:35.480]  明天就要吃飯了
[00:26:35.480 --> 00:26:37.480]  負責伙食的同工弟兄
[00:26:37.480 --> 00:26:39.480]  就找了院長慕勒
[00:26:39.480 --> 00:26:42.480]  他說我們已經沒有食物了
[00:26:42.480 --> 00:26:44.480]  慕勒讓我們跪下一起祈禱
[00:26:44.480 --> 00:26:46.480]  跪到明天神的公認我們禱告
[00:26:46.480 --> 00:26:48.480]  他們跪下祈禱
[00:26:48.480 --> 00:26:49.480]  明天早上
[00:26:49.480 --> 00:26:53.480]  慕勒叫了所有的兒童
[00:26:53.480 --> 00:26:54.480]  坐在那裡
[00:26:54.480 --> 00:26:57.480]  擺好刀叉碗碟
[00:26:57.480 --> 00:26:58.480]  但沒有東西吃
[00:26:58.480 --> 00:27:00.480]  那些杯子是空的
[00:27:00.480 --> 00:27:02.480]  然後慕勒就借飯桶
[00:27:02.480 --> 00:27:04.480]  那些孤兒就很愕然
[00:27:04.480 --> 00:27:06.480]  平時不是這樣的
[00:27:06.480 --> 00:27:08.480]  前面都沒有東西
[00:27:08.480 --> 00:27:12.480]  我想我們很難有這個信心
[00:27:12.480 --> 00:27:14.480]  借飯桶完了之後
[00:27:14.480 --> 00:27:16.480]  大家不知道發生什麼事
[00:27:16.480 --> 00:27:18.480]  突然有人按門鈴
[00:27:18.480 --> 00:27:19.480]  打開門
[00:27:19.480 --> 00:27:23.480]  原來外面有一車一車的麵包送到來
[00:27:23.480 --> 00:27:24.480]  為什麼呢
[00:27:24.480 --> 00:27:27.480]  因為原來有一個麵包店的老闆
[00:27:27.480 --> 00:27:30.480]  他的生產麵包廠的工人罷工
[00:27:30.480 --> 00:27:32.480]  麵包都不知道放在哪裡
[00:27:32.480 --> 00:27:33.480]  又不想浪費
[00:27:33.480 --> 00:27:34.480]  這個老闆識得慕勒
[00:27:34.480 --> 00:27:37.480]  不如我送給你吧
[00:27:37.480 --> 00:27:38.480]  放了麵包
[00:27:38.480 --> 00:27:40.480]  然後又有人按門鈴
[00:27:40.480 --> 00:27:43.480]  咦 外面有一車牛奶在那裡
[00:27:43.480 --> 00:27:44.480]  為什麼這麼神奇呢
[00:27:44.480 --> 00:27:46.480]  原來剛剛有一輛送牛奶的車
[00:27:46.480 --> 00:27:49.480]  在孤兒院的門口那裡拋了欄
[00:27:49.480 --> 00:27:51.480]  不能走
[00:27:51.480 --> 00:27:53.480]  司機覺得不要浪費
[00:27:53.480 --> 00:27:56.480]  等一會兒牛奶都會壞了
[00:27:56.480 --> 00:27:59.480]  不如送給最近的孤兒院
[00:27:59.480 --> 00:28:00.480]  有麵包
[00:28:00.480 --> 00:28:01.480]  有牛奶
[00:28:01.480 --> 00:28:04.480]  他們就享用了他們的午餐
[00:28:04.480 --> 00:28:06.480]  很神蹟吧
[00:28:06.480 --> 00:28:08.480]  在慕勒的一生
[00:28:08.480 --> 00:28:10.480]  他的自傳都說
[00:28:10.480 --> 00:28:13.480]  他不會去募捐
[00:28:13.480 --> 00:28:17.480]  我們就很經常會做這件事
[00:28:17.480 --> 00:28:19.480]  不代表我們不信上帝
[00:28:19.480 --> 00:28:21.480]  但是是很神奇的
[00:28:21.480 --> 00:28:23.480]  這個人的信心是很神奇
[00:28:23.480 --> 00:28:26.480]  他經歷了很多很神奇的事
[00:28:26.480 --> 00:28:27.480]  但是我覺得
[00:28:27.480 --> 00:28:30.480]  慕勒另一個我們要留意的地方
[00:28:30.480 --> 00:28:32.480]  他不是很感性的
[00:28:32.480 --> 00:28:33.480]  我什麼都不管
[00:28:33.480 --> 00:28:34.480]  總之我求上帝
[00:28:34.480 --> 00:28:36.480]  上帝會給的
[00:28:36.480 --> 00:28:39.480]  他是很看重聖經真理
[00:28:39.480 --> 00:28:42.480]  他是一個很敬虔的聖經學者
[00:28:42.480 --> 00:28:45.480]  他看重聖經是超乎任何一本書
[00:28:45.480 --> 00:28:47.480]  他的自傳提到
[00:28:47.480 --> 00:28:49.480]  他直覺默想聖經
[00:28:49.480 --> 00:28:51.480]  他的心靈有安慰
[00:28:51.480 --> 00:28:53.480]  有警告 有責備
[00:28:53.480 --> 00:28:56.480]  有教導 有得力
[00:28:56.480 --> 00:28:59.480]  他每天去田間
[00:28:59.480 --> 00:29:01.480]  去讀聖經
[00:29:01.480 --> 00:29:03.480]  默禱 安靜
[00:29:03.480 --> 00:29:05.480]  是一兩個小時
[00:29:05.480 --> 00:29:06.480]  他默想每一節經文
[00:29:06.480 --> 00:29:08.480]  從中得力
[00:29:08.480 --> 00:29:09.480]  我想問
[00:29:09.480 --> 00:29:13.480]  在在你每天有沒有一兩個小時去靈修?
[00:29:13.480 --> 00:29:14.480]  不要說你們
[00:29:14.480 --> 00:29:16.480]  我想我們同工都沒有
[00:29:16.480 --> 00:29:17.480]  很難 很難
[00:29:17.480 --> 00:29:19.480]  我覺得很欣賞一個人
[00:29:19.480 --> 00:29:22.480]  有經常去默想神的話語
[00:29:22.480 --> 00:29:27.480]  另外 穆勒同樣是注重神的主權和心意
[00:29:27.480 --> 00:29:30.480]  在每做一件重要的事情之前
[00:29:30.480 --> 00:29:32.480]  他會求問
[00:29:32.480 --> 00:29:34.480]  是不是上帝喜悅的呢?
[00:29:34.480 --> 00:29:36.480]  是不是上帝要我做的呢?
[00:29:36.480 --> 00:29:40.480]  是不是上帝要我在此時此地去做的呢?
[00:29:40.480 --> 00:29:42.480]  神有沒有開路呢?
[00:29:42.480 --> 00:29:44.480]  他會求問清清楚楚
[00:29:44.480 --> 00:29:45.480]  再三等候
[00:29:45.480 --> 00:29:47.480]  他印證了是上帝的心意
[00:29:47.480 --> 00:29:49.480]  他就走出來
[00:29:49.480 --> 00:29:51.480]  所以穆勒是一個有信心的人
[00:29:51.480 --> 00:29:53.480]  但是一個有信心的人
[00:29:53.480 --> 00:29:56.480]  他一定會很著重聖經真理
[00:29:56.480 --> 00:30:01.480]  和很尊重神的主權
[00:30:01.480 --> 00:30:03.480]  我們要求智慧
[00:30:03.480 --> 00:30:06.480]  因為智慧是很幫到我們
[00:30:06.480 --> 00:30:10.480]  走一條神所喜悅的人生路
[00:30:10.480 --> 00:30:13.480]  我要承認我自己不是一個很有智慧的人
[00:30:13.480 --> 00:30:16.480]  但是我和我太太走在一起
[00:30:16.480 --> 00:30:17.480]  彼此鼓勵
[00:30:17.480 --> 00:30:19.480]  彼此去商量
[00:30:19.480 --> 00:30:20.480]  彼此勸勉
[00:30:20.480 --> 00:30:22.480]  可以激發到我們
[00:30:22.480 --> 00:30:25.480]  能夠在生活上多些應用智慧
[00:30:25.480 --> 00:30:27.480]  其實智慧是隨處可用的
[00:30:27.480 --> 00:30:30.480]  智慧你每天都用得到
[00:30:30.480 --> 00:30:33.480]  我一生人被人打了三次荷包
[00:30:33.480 --> 00:30:35.480]  即是被人偷了錢包
[00:30:35.480 --> 00:30:38.480]  有兩次很不幸就不在香港
[00:30:38.480 --> 00:30:39.480]  在外地
[00:30:39.480 --> 00:30:42.480]  最深印象一次就是我杜牧悅
[00:30:42.480 --> 00:30:44.480]  被人偷了荷包
[00:30:44.480 --> 00:30:49.480]  我杜牧悅就去英國和意大利
[00:30:49.480 --> 00:30:51.480]  我在羅馬落機第一天
[00:30:51.480 --> 00:30:53.480]  已經被人偷了荷包
[00:30:53.480 --> 00:30:55.480]  我還看了那些書
[00:30:55.480 --> 00:30:57.480]  那些書就叮囑遊客
[00:30:57.480 --> 00:30:59.480]  你小心搭地鐵
[00:30:59.480 --> 00:31:01.480]  所以我上地鐵之前
[00:31:01.480 --> 00:31:03.480]  和我太太說小心荷包
[00:31:03.480 --> 00:31:07.480]  但一落地鐵就不見了荷包
[00:31:07.480 --> 00:31:09.480]  真的很不小心
[00:31:09.480 --> 00:31:11.480]  也沒有什麼智慧
[00:31:11.480 --> 00:31:14.480]  但我們要面對一個選擇
[00:31:14.480 --> 00:31:16.480]  我們還有留長的杜牧悅
[00:31:16.480 --> 00:31:19.480]  我們可以選擇自怨自艾
[00:31:19.480 --> 00:31:21.480]  神你真的耍我嗎
[00:31:21.480 --> 00:31:23.480]  開開心心你帶領我們婚姻
[00:31:23.480 --> 00:31:25.480]  又到杜牧悅
[00:31:25.480 --> 00:31:27.480]  那怎麼辦呢
[00:31:27.480 --> 00:31:30.480]  沒有證件又沒有信用卡又沒有錢
[00:31:30.480 --> 00:31:31.480]  那怎麼辦呢
[00:31:31.480 --> 00:31:33.480]  我們可以選擇
[00:31:33.480 --> 00:31:36.480]  是神你帶領我們結婚
[00:31:36.480 --> 00:31:38.480]  神你帶領我們來到杜牧悅
[00:31:38.480 --> 00:31:40.480]  你包底呀現在
[00:31:40.480 --> 00:31:42.480]  你說過的
[00:31:42.480 --> 00:31:44.480]  先求你國同你的義
[00:31:44.480 --> 00:31:46.480]  吃什麼 長什麼 喝什麼
[00:31:46.480 --> 00:31:48.480]  吃不吃披薩 你說的
[00:31:48.480 --> 00:31:50.480]  我們選擇去後者
[00:31:50.480 --> 00:31:52.480]  我們嘗試盡量去
[00:31:52.480 --> 00:31:54.480]  開心心信得過神
[00:31:54.480 --> 00:31:56.480]  但也要報警的
[00:31:56.480 --> 00:31:59.480]  那我們就去警署報警
[00:31:59.480 --> 00:32:01.480]  報完警之後
[00:32:01.480 --> 00:32:04.480]  其實我們去警署的路途已經很平安
[00:32:04.480 --> 00:32:06.480]  信得過上帝
[00:32:06.480 --> 00:32:08.480]  去到警署報完警之後
[00:32:08.480 --> 00:32:10.480]  見到警署很漂亮
[00:32:10.480 --> 00:32:14.480]  我們一生人都沒有機會再去義大利的警署
[00:32:14.480 --> 00:32:16.480]  我今天都沒有再進去
[00:32:16.480 --> 00:32:18.480]  我都不希望再進去
[00:32:18.480 --> 00:32:20.480]  不如我問警察
[00:32:20.480 --> 00:32:22.480]  可不可以讓我拍照留念
[00:32:22.480 --> 00:32:24.480]  他就說好 你拍照吧
[00:32:24.480 --> 00:32:26.480]  他還主動邀請我們和你拍照
[00:32:26.480 --> 00:32:28.480]  我們三個一起拍照留念
[00:32:28.480 --> 00:32:30.480]  多開心
[00:32:30.480 --> 00:32:33.480]  我們選擇了後者
[00:32:33.480 --> 00:32:35.480]  開開心心信得過上帝帶領
[00:32:35.480 --> 00:32:37.480]  繼續杜牧悅
[00:32:37.480 --> 00:32:39.480]  ok 喎 我們夠用
[00:32:39.480 --> 00:32:41.480]  不知為何
[00:32:41.480 --> 00:32:43.480]  夠用 回來香港
[00:32:43.480 --> 00:32:45.480]  有衣有食
[00:32:45.480 --> 00:32:47.480]  就當知足
[00:32:47.480 --> 00:32:49.480]  敬田加上知足就是大利
[00:32:49.480 --> 00:32:51.480]  總而言之是得 不知道為何
[00:32:51.480 --> 00:32:53.480]  當然你問我客觀地看
[00:32:53.480 --> 00:32:55.480]  外國是比較容易簽卡
[00:32:55.480 --> 00:32:57.480]  我不見得姐姐我老婆有
[00:32:57.480 --> 00:33:01.480]  是容易在一些小店都可以簽帳
[00:33:01.480 --> 00:33:03.480]  但我們沒什麼錢
[00:33:03.480 --> 00:33:05.480]  我覺得最重要是我們的心情
[00:33:05.480 --> 00:33:07.480]  是信得過上帝
[00:33:07.480 --> 00:33:11.480]  杜牧悅在外地被人打了荷包
[00:33:11.480 --> 00:33:13.480]  是很少很少的苦難
[00:33:13.480 --> 00:33:15.480]  很少很少的逆境
[00:33:15.480 --> 00:33:17.480]  我們用小小的智慧去面對
[00:33:17.480 --> 00:33:19.480]  結果可以是很不同
[00:33:19.480 --> 00:33:23.480]  所以智慧是你在日常生活是隨處可用的
[00:33:23.480 --> 00:33:25.480]  是天天可以用
[00:33:25.480 --> 00:33:27.480]  如果我們從雅各書一章二到八
[00:33:27.480 --> 00:33:29.480]  整個大段來看
[00:33:29.480 --> 00:33:31.480]  我們更加明白
[00:33:31.480 --> 00:33:33.480]  雅各在這裡講智慧
[00:33:33.480 --> 00:33:37.480]  是想幫助我們怎樣正面去看我們的苦難
[00:33:37.480 --> 00:33:41.480]  幫助我們從試煉當中去建立自己
[00:33:41.480 --> 00:33:43.480]  怎樣看那些試煉逆境的苦難
[00:33:43.480 --> 00:33:45.480]  是神變相的祝福
[00:33:45.480 --> 00:33:47.480]  這個就是智慧
[00:33:47.480 --> 00:33:49.480]  我們常常都會看書
[00:33:49.480 --> 00:33:51.480]  我們看別人的榜樣
[00:33:51.480 --> 00:33:53.480]  去安靜默想
[00:33:53.480 --> 00:33:55.480]  去學習智慧
[00:33:55.480 --> 00:33:57.480]  我們學到之後
[00:33:57.480 --> 00:33:59.480]  接著就在日常生活裏面去操練這種智慧
[00:33:59.480 --> 00:34:01.480]  我覺得是很對
[00:34:01.480 --> 00:34:03.480]  但我們彼此鼓勵
[00:34:03.480 --> 00:34:07.480]  在我們學習和操練智慧之先
[00:34:07.480 --> 00:34:09.480]  我們要求智慧
[00:34:09.480 --> 00:34:11.480]  放膽去求
[00:34:11.480 --> 00:34:13.480]  憑信心去求
[00:34:13.480 --> 00:34:15.480]  以致我們所學的智慧
[00:34:15.480 --> 00:34:17.480]  是真正幫到我們的人生
[00:34:17.480 --> 00:34:19.480]  是從神而來的智慧
[00:34:19.480 --> 00:34:21.480]  不是這個地上的
[00:34:21.480 --> 00:34:23.480]  屬情慾的
[00:34:23.480 --> 00:34:25.480]  屬鬼魔的智慧
[00:34:25.480 --> 00:34:27.480]  願神祝福我們
