
[00:00:00.000 --> 00:00:05.000]  在二千年前,耶穌基督進入了我們的世界,
[00:17:38.000 --> 00:17:39.000]  全殷堂就相當嚴謹,
[00:17:39.000 --> 00:17:41.000]  我知道一定會問得很清楚,
[00:17:41.000 --> 00:17:43.000]  不容易給你洗禮,
[00:17:43.000 --> 00:17:45.000]  但都不排除會洗錯了,
[00:17:45.000 --> 00:17:47.000]  不過這可能是預言,
[00:17:47.000 --> 00:17:49.000]  因爲我們目前都不是洗很多,
[00:17:49.000 --> 00:17:51.000]  有幾個,
[00:17:51.000 --> 00:17:55.000]  但大家想想,
[00:17:55.000 --> 00:17:57.000]  如果你信耶穌當日,
[00:17:57.000 --> 00:17:59.000]  因爲耶穌賜福給你,
[00:17:59.000 --> 00:18:01.000]  叫你買股票賺錢,
[00:18:01.000 --> 00:18:04.000]  或者醫好你的病,
[00:18:04.000 --> 00:18:06.000]  這樣的話,
[00:18:06.000 --> 00:18:08.000]  這樣信耶穌就不夠,
[00:18:08.000 --> 00:18:12.000]  你可能是假的,
[00:18:12.000 --> 00:18:14.000]  可能你沒有一個重新的生命,
[00:18:14.000 --> 00:18:16.000]  你想想,
[00:18:16.000 --> 00:18:19.000]  因爲信耶穌要信服耶穌的主權,
[00:18:19.000 --> 00:18:21.000]  我信了耶穌之後,
[00:18:21.000 --> 00:18:23.000]  我將主權交給耶穌,
[00:18:23.000 --> 00:18:27.000]  我在外國做管理階層的時候,
[00:18:27.000 --> 00:18:29.000]  你放下你的工作去做傳導人,
[00:18:29.000 --> 00:18:31.000]  就會做傳導人,
[00:18:31.000 --> 00:18:32.000]  就是這麼簡單,
[00:18:32.000 --> 00:18:34.000]  因爲我是屬於耶穌基督,
[00:18:34.000 --> 00:18:35.000]  我是祂的兵,
[00:18:35.000 --> 00:18:37.000]  祂要我去哪就去哪,
[00:18:37.000 --> 00:18:39.000]  這個纔是信耶穌,
[00:18:39.000 --> 00:18:46.000]  第四,真正重生的人,
[00:18:46.000 --> 00:18:49.000]  屬靈的眼睛就會明亮,
[00:18:49.000 --> 00:18:51.000]  從黑眼變成看見,
[00:18:52.000 --> 00:18:54.000]  蘇羅就是這樣,
[00:18:54.000 --> 00:18:56.000]  他未信之前,
[00:18:56.000 --> 00:18:57.000]  以爲自己看得很清楚,
[00:18:57.000 --> 00:18:58.000]  到處逼迫人,
[00:18:58.000 --> 00:19:00.000]  他信了之後,
[00:19:00.000 --> 00:19:01.000]  過了三天,
[00:19:01.000 --> 00:19:02.000]  睜大眼睛,
[00:19:02.000 --> 00:19:03.000]  原來發現不是,
[00:19:03.000 --> 00:19:04.000]  這個我逼迫的,
[00:19:04.000 --> 00:19:05.000]  原來是真神,
[00:19:05.000 --> 00:19:08.000]  第五,
[00:19:08.000 --> 00:19:11.000]  真正重生的人,
[00:19:11.000 --> 00:19:14.000]  是喜歡尋求,
[00:19:14.000 --> 00:19:18.000]  討告尋求神,
[00:19:18.000 --> 00:19:20.000]  保羅在大馬士革的路上,
[00:19:20.000 --> 00:19:22.000]  瞎了一隻眼,
[00:19:22.000 --> 00:19:24.000]  跟着人家帶他進去,
[00:19:24.000 --> 00:19:26.000]  他就祈禱了三天,
[00:19:26.000 --> 00:19:28.000]  一路祈禱,
[00:19:28.000 --> 00:19:32.000]  救約的仙子約拿,
[00:19:32.000 --> 00:19:34.000]  在大魚的肚子裏面是怎樣,
[00:19:34.000 --> 00:19:37.000]  祈禱,因爲沒甚麼事要做,
[00:19:37.000 --> 00:19:40.000]  而且在大魚裏面灰蓋,
[00:19:40.000 --> 00:19:41.000]  就討告,
[00:19:41.000 --> 00:19:43.000]  等於我們信耶穌之後,
[00:19:43.000 --> 00:19:44.000]  如果你說我信耶穌,
[00:19:44.000 --> 00:19:45.000]  但我不喜歡討告,
[00:19:45.000 --> 00:19:46.000]  一直到現在都沒討告的話,
[00:19:46.000 --> 00:19:48.000]  可能你都未信,
[00:19:48.000 --> 00:19:49.000]  你想想這七樣,
[00:19:49.000 --> 00:19:53.000]  有沒有哪幾樣是講正理的,
[00:19:53.000 --> 00:19:55.000]  如果每樣都不對,
[00:19:55.000 --> 00:19:56.000]  每樣我都沒做,
[00:19:56.000 --> 00:19:57.000]  那你多數都未信,
[00:19:57.000 --> 00:20:02.000]  第六,
[00:20:02.000 --> 00:20:04.000]  真正重生的人,
[00:20:04.000 --> 00:20:11.000]  是會喜歡跟其他信徒交通,
[00:20:11.000 --> 00:20:15.000]  第十七節提到阿拉利亞,
[00:20:15.000 --> 00:20:16.000]  這句很厲害,
[00:20:16.000 --> 00:20:19.000]  阿拉利亞入去裏面,
[00:20:19.000 --> 00:20:20.000]  爲蘇羅按手說,
[00:20:20.000 --> 00:20:22.000]  蘇羅弟兄,
[00:20:22.000 --> 00:20:24.000]  他稱他是弟兄,
[00:20:24.000 --> 00:20:26.000]  蘇羅迫害教會,
[00:20:26.000 --> 00:20:30.000]  他來大馬士革就想抓阿拉利亞其中一個,
[00:20:30.000 --> 00:20:32.000]  竟然爲他弟兄,
[00:20:32.000 --> 00:20:34.000]  在主裏面有同一生命之後,
[00:20:34.000 --> 00:20:35.000]  很多事都改變,
[00:20:35.000 --> 00:20:36.000]  以前是仇敵,
[00:20:36.000 --> 00:20:38.000]  現在是弟兄,
[00:20:38.000 --> 00:20:41.000]  我們在教會里面要彼此相愛,
[00:20:41.000 --> 00:20:44.000]  彼此容忍,
[00:20:44.000 --> 00:20:45.000]  因爲我們是弟兄,
[00:20:45.000 --> 00:20:48.000]  很可惜現在香港教會很多時有割席,
[00:20:48.000 --> 00:20:50.000]  你跟我的政見不同我就不回,
[00:20:50.000 --> 00:20:54.000]  我聽聞報道會都好似有些堂會有些人不回,
[00:20:54.000 --> 00:20:56.000]  有些是藍色的就不回,
[00:20:56.000 --> 00:20:58.000]  有些是黃色的就不回,
[00:20:58.000 --> 00:20:59.000]  有些黃色藍色的不回,
[00:20:59.000 --> 00:21:01.000]  剩下那些就不知甚麼顏色,
[00:21:01.000 --> 00:21:03.000]  但聖經不是這樣教導我們,
[00:21:03.000 --> 00:21:05.000]  聖經教導我們彼此相愛,
[00:21:05.000 --> 00:21:09.000]  一個逼迫上帝的人信了耶穌之後,
[00:21:09.000 --> 00:21:12.000]  阿拉利亞就說蘇羅弟兄,
[00:21:12.000 --> 00:21:16.000]  由教會接受他,
[00:21:16.000 --> 00:21:18.000]  他在那住了一段時間,
[00:21:18.000 --> 00:21:19.000]  周圍傳揚耶穌基督,
[00:21:19.000 --> 00:21:21.000]  教會沒有排斥他,
[00:21:21.000 --> 00:21:27.000]  有時我們進來的人跟我們不同就已經排斥,
[00:21:27.000 --> 00:21:30.000]  記得有一次我不知道是否跟大家提過,
[00:21:30.000 --> 00:21:32.000]  我剛在加拿大我和我太太回來,
[00:21:32.000 --> 00:21:36.000]  你知道在加拿大講廣東話可能過了幾十年,
[00:21:36.000 --> 00:21:38.000]  因爲我十七歲到五十五歲回來,
[00:21:38.000 --> 00:21:39.000]  我太太也是,
[00:21:39.000 --> 00:21:41.000]  講得跟香港不同,
[00:21:41.000 --> 00:21:45.000]  我太太回來在安息禮拜有一個女士,
[00:21:45.000 --> 00:21:47.000]  不知道她是師母,
[00:21:47.000 --> 00:21:51.000]  負責安息禮拜的牧師太太,
[00:21:51.000 --> 00:21:54.000]  見到她講話不像香港人,
[00:21:54.000 --> 00:21:56.000]  以爲她是內地人就罵了她十分鐘,
[00:21:56.000 --> 00:21:59.000]  我太太很謙卑地聽聽,
[00:21:59.000 --> 00:22:02.000]  聽完之後我們解憂犯坐下,
[00:22:02.000 --> 00:22:08.000]  這個女士的兒子是主家人,
[00:22:08.000 --> 00:22:10.000]  介紹這個牧師師母,
[00:22:10.000 --> 00:22:12.000]  之後他不再罵我太太,
[00:22:12.000 --> 00:22:15.000]  發現原來他不是在大陸來的,
[00:22:15.000 --> 00:22:17.000]  弟兄姐妹們,
[00:22:17.000 --> 00:22:22.000]  我們在主裏無論在哪裏來都是弟兄,
[00:22:22.000 --> 00:22:26.000]  昨日有一位樹人的學生信了耶穌,
[00:22:26.000 --> 00:22:27.000]  我們感恩,
[00:22:27.000 --> 00:22:32.000]  所以我們今天下午完後要去恩福堂,
[00:22:32.000 --> 00:22:34.000]  我們有個播道中派的祈禱會,
[00:22:34.000 --> 00:22:36.000]  爲內地教會祈禱,
[00:22:36.000 --> 00:22:39.000]  爲水深火熱的內地教會祈禱,
[00:22:39.000 --> 00:22:41.000]  他們都是我們的弟兄,
[00:22:41.000 --> 00:22:44.000]  在主裏無分彼此,
[00:22:44.000 --> 00:22:45.000]  無分種族,
[00:22:45.000 --> 00:22:46.000]  無分階層,
[00:22:46.000 --> 00:22:51.000]  這個就是耶穌基督的救恩奇妙,
[00:22:51.000 --> 00:22:54.000]  我們在主裏一家人拆毀的牆,
[00:22:54.000 --> 00:22:56.000]  拆毀兩下之間的牆,
[00:22:56.000 --> 00:22:59.000]  人與人之間不應該再有分歧,
[00:22:59.000 --> 00:23:01.000]  因爲我們在主裏合而爲一,
[00:23:01.000 --> 00:23:10.000]  第七,真正重生的人會喜歡向人傳福音,
[00:23:10.000 --> 00:23:13.000]  講見證和爲基督受苦,
[00:23:13.000 --> 00:23:15.000]  我們剛纔讀過,
[00:23:15.000 --> 00:23:18.000]  保羅隨即會向你傳講耶穌,
[00:23:18.000 --> 00:23:20.000]  說祂是神的兒子,
[00:23:20.000 --> 00:23:24.000]  而基督對阿賴尼亞說,
[00:23:24.000 --> 00:23:26.000]  這是我揀選的器皿,
[00:23:26.000 --> 00:23:27.000]  這個掃羅,
[00:23:27.000 --> 00:23:31.000]  我要差派祂,將我的名傳給外族人,
[00:23:31.000 --> 00:23:32.000]  君王和以色列人,
[00:23:32.000 --> 00:23:33.000]  我要指示祂,
[00:23:33.000 --> 00:23:36.000]  爲我的名祂必須受許多的苦,
[00:23:36.000 --> 00:23:38.000]  弟兄姊妹,
[00:23:38.000 --> 00:23:42.000]  保羅以後一生就爲主受苦,
[00:23:42.000 --> 00:23:44.000]  但是他最後臨終的時候,
[00:23:44.000 --> 00:23:46.000]  他說美好就是我打過,
[00:23:46.000 --> 00:23:47.000]  當跑的路我跑盡,
[00:23:47.000 --> 00:23:49.000]  所剩的都我守住,
[00:23:49.000 --> 00:23:51.000]  這個燦爛的人生無法避,
[00:23:51.000 --> 00:23:52.000]  弟兄姊妹,
[00:23:52.000 --> 00:23:55.000]  你今日想不想有個燦爛的人生,
[00:23:55.000 --> 00:23:58.000]  你將你的心歸給上帝,
[00:23:58.000 --> 00:24:00.000]  完全交給他,
[00:24:00.000 --> 00:24:02.000]  如果你不肯定你自己是否信耶穌,
[00:24:02.000 --> 00:24:04.000]  你今日對他說主啊,
[00:24:04.000 --> 00:24:07.000]  我求你將這個信心賜給我,
[00:24:07.000 --> 00:24:10.000]  叫我能夠知道相信你是真神,
[00:24:10.000 --> 00:24:12.000]  我願意將我的生命交給你,
[00:24:12.000 --> 00:24:13.000]  好似掃羅一樣,
[00:24:13.000 --> 00:24:20.000]  最後有幾樣東西和大家去反思和應用,
[00:24:20.000 --> 00:24:23.000]  之前我想重溫這七點,
[00:24:23.000 --> 00:24:28.000]  一個人得救是神的主動和主權,
[00:24:28.000 --> 00:24:32.000]  第二,一個人得救不在乎他要做好事,
[00:24:32.000 --> 00:24:34.000]  伯伯的恩典,
[00:24:34.000 --> 00:24:37.000]  第三,重生的人是信服基督的主權,
[00:24:37.000 --> 00:24:42.000]  第四,重生的人他的屬靈眼睛纔會打開,
[00:24:42.000 --> 00:24:45.000]  第五,重生的人喜歡禱告尋求神,
[00:24:45.000 --> 00:24:48.000]  重生的人喜歡和其他信徒交往,
[00:24:48.000 --> 00:24:50.000]  彼此相愛接納,
[00:24:50.000 --> 00:24:54.000]  第七,重生的人喜歡向人見證基督
[00:24:54.000 --> 00:24:56.000]  和願意爲基督受福,
[00:24:56.000 --> 00:24:59.000]  你看到保羅的得救經歷,
[00:24:59.000 --> 00:25:02.000]  又看到聖經教導我們的啓發,
[00:25:02.000 --> 00:25:04.000]  我們如何思想呢?
[00:25:04.000 --> 00:25:05.000]  我們問問自己,
[00:25:05.000 --> 00:25:08.000]  第一,你如何和耶穌相遇?
[00:25:08.000 --> 00:25:11.000]  你是否真的相信了他?
[00:25:11.000 --> 00:25:13.000]  你的信是否真?
[00:25:13.000 --> 00:25:17.000]  很清楚衡量你是否願意將生命交給他,
[00:25:17.000 --> 00:25:27.000]  就像掃祿說的主,
[00:25:27.000 --> 00:25:30.000]  記得幾年前有位信徒申請轉會,
[00:25:30.000 --> 00:25:33.000]  當傳道人說到最後,
[00:25:33.000 --> 00:25:38.000]  見證查覈信仰時又說,
[00:25:38.000 --> 00:25:39.000]  你知不知道,
[00:25:39.000 --> 00:25:41.000]  信耶穌是要將主權交給上帝的,
[00:25:41.000 --> 00:25:43.000]  他說那怎麼能這樣,
[00:25:43.000 --> 00:25:44.000]  我自己就無法作主,
[00:25:44.000 --> 00:25:46.000]  他又要再解釋一輪,
[00:25:46.000 --> 00:25:48.000]  我在這裏解釋清楚了,
[00:25:48.000 --> 00:25:50.000]  將主權交給上帝。
[00:25:50.000 --> 00:25:54.000]  第二,你相信主之後,
[00:25:54.000 --> 00:25:59.000]  有沒有掃祿的表現?
[00:25:59.000 --> 00:26:03.000]  讀經,討告,與其他信徒交通,
[00:26:03.000 --> 00:26:07.000]  見證基督,願意爲基督受福。
[00:26:07.000 --> 00:26:12.000]  第三,你有沒有阿拿利亞的做法,
[00:26:12.000 --> 00:26:18.000]  是放膽向一些拒絕基督的人傳福音?
[00:26:18.000 --> 00:26:21.000]  幾年前有位姊妹說,
[00:26:21.000 --> 00:26:23.000]  我哥哥八十歲,
[00:26:23.000 --> 00:26:24.000]  我已經六十多歲,
[00:26:24.000 --> 00:26:26.000]  我不敢向他傳福音,
[00:26:26.000 --> 00:26:27.000]  爲什麼不敢,因爲他罵我,
[00:26:27.000 --> 00:26:30.000]  那你怎麼辦?
[00:26:30.000 --> 00:26:32.000]  等到他臨終安壽,
[00:26:32.000 --> 00:26:33.000]  不出聲的時候,
[00:26:33.000 --> 00:26:35.000]  馬上找穆斯林向他傳福音,
[00:26:35.000 --> 00:26:37.000]  他的眼睛一眨就相信了,
[00:26:37.000 --> 00:26:42.000]  你爲他討告,
[00:26:42.000 --> 00:26:44.000]  求神將得到的信心賜給他,
[00:26:44.000 --> 00:26:46.000]  然後你放膽向他傳福音。
[00:26:46.000 --> 00:26:50.000]  掃祿從一個逼迫基督的人,
[00:26:50.000 --> 00:26:52.000]  成爲神所作用的使徒,
[00:26:52.000 --> 00:26:55.000]  讓我們看到神的主權和慈愛,
[00:26:55.000 --> 00:27:00.000]  也讓我們感受到耶穌的奇妙恩典。
[00:27:00.000 --> 00:27:02.000]  今天你和我成爲神的兒女,
[00:27:02.000 --> 00:27:04.000]  你和我成爲君專的祭司,
[00:27:04.000 --> 00:27:07.000]  不是你做了一個正確的選擇,
[00:27:07.000 --> 00:27:08.000]  你不能夠說,
[00:27:08.000 --> 00:27:09.000]  我就厲害了,
[00:27:09.000 --> 00:27:10.000]  我選擇信耶穌,
[00:27:10.000 --> 00:27:11.000]  他又蠢呢,
[00:27:11.000 --> 00:27:12.000]  他選擇不信,
[00:27:12.000 --> 00:27:15.000]  你的選擇信心就是上帝賜給你的,
[00:27:15.000 --> 00:27:17.000]  所以我們在神面前真的很開心,
[00:27:17.000 --> 00:27:18.000]  上帝說,
[00:27:18.000 --> 00:27:22.000]  我在曼谷以先已經挑選了你,
[00:27:22.000 --> 00:27:26.000]  上帝已經預定將信心賜給你,
[00:27:26.000 --> 00:27:28.000]  不過上帝說,
[00:27:28.000 --> 00:27:29.000]  如果你祈禱我會聽你,
[00:27:29.000 --> 00:27:33.000]  你祈禱求我將信心賜給你,
[00:27:33.000 --> 00:27:34.000]  我將信心賜給你周圍的人,
[00:27:34.000 --> 00:27:36.000]  我也會賜給他們。
[00:27:36.000 --> 00:27:38.000]  這就是我們全部因爲動力,
[00:27:38.000 --> 00:27:40.000]  也是我們讚美神的動力,
[00:27:40.000 --> 00:27:42.000]  因爲全部都是屬於上帝,
[00:27:42.000 --> 00:27:45.000]  所有的主動主權都是從上帝而來,
[00:27:45.000 --> 00:27:49.000]  所有的代價都是耶穌基督在十字架上付出,
[00:27:49.000 --> 00:27:50.000]  我們一起低頭祈禱,
[00:27:50.000 --> 00:27:51.000]  親愛的主,
[00:27:51.000 --> 00:27:52.000]  我們感謝你,
[00:27:52.000 --> 00:27:54.000]  你的救恩的奇妙,
[00:27:54.000 --> 00:27:56.000]  我們說都不能夠說明白,
[00:27:56.000 --> 00:27:58.000]  你的愛的心,
[00:27:58.000 --> 00:28:00.000]  我們沒有辦法能夠欣賞清楚,
[00:28:00.000 --> 00:28:03.000]  但是我們今天就照我們所能夠明白的,
[00:28:03.000 --> 00:28:04.000]  我們感謝你,
[00:28:04.000 --> 00:28:06.000]  主在這個動盪的社會,
[00:28:06.000 --> 00:28:08.000]  在這個撕裂的社會里面,
[00:28:08.000 --> 00:28:11.000]  我們求禰祝福全恩堂會的弟兄姊妹,
[00:28:11.000 --> 00:28:13.000]  我們叫我們真的有個喜樂的心,
[00:28:13.000 --> 00:28:15.000]  因爲我們被你揀選,
[00:28:15.000 --> 00:28:16.000]  在這個時候,
[00:28:16.000 --> 00:28:18.000]  在這個社會里面爲你作見證,
[00:28:18.000 --> 00:28:20.000]  叫我們好像阿拿利亞一樣,
[00:28:20.000 --> 00:28:21.000]  不害怕,
[00:28:21.000 --> 00:28:22.000]  將這個福音傳出,
[00:28:22.000 --> 00:28:23.000]  主我們仰望你,
[00:28:23.000 --> 00:28:24.000]  祈禱感恩,
[00:28:24.000 --> 00:28:26.000]  奉耶穌基督的名,
[00:28:26.000 --> 00:28:27.000]  阿們。
