
[00:00:00.000 --> 00:00:05.600]  我們今年教會的主題是什麼呢?
[00:17:30.360 --> 00:17:32.360]  保羅的人生
[00:17:32.360 --> 00:17:34.360]  他講出這三個階段
[00:17:34.360 --> 00:17:36.360]  大家可能都熟悉
[00:17:36.360 --> 00:17:38.360]  第一,他說當保羅寫
[00:17:38.360 --> 00:17:40.360]  哥林多前書十五章的時候
[00:17:40.360 --> 00:17:42.360]  那時大概是主後五十九年
[00:17:42.360 --> 00:17:44.360]  保羅如何寫他的書信
[00:17:44.360 --> 00:17:46.360]  形容他自己呢
[00:17:46.360 --> 00:17:48.360]  保羅形容他自己是什麼呢
[00:17:48.360 --> 00:17:50.360]  他是衆
[00:17:50.360 --> 00:17:52.360]  使徒中
[00:17:52.360 --> 00:17:54.360]  最少的
[00:17:54.360 --> 00:17:56.360]  謙不謙卑啊
[00:17:56.360 --> 00:17:58.360]  有多少使徒啊
[00:17:58.360 --> 00:18:00.360]  起碼都有十二個
[00:18:00.360 --> 00:18:02.360]  十二個使徒
[00:18:02.360 --> 00:18:04.360]  當時新約早期的時候
[00:18:04.360 --> 00:18:06.360]  也有些人稱作使徒
[00:18:06.360 --> 00:18:08.360]  保羅認定他自己是使徒
[00:18:08.360 --> 00:18:10.360]  因爲神特別呼召他
[00:18:10.360 --> 00:18:12.360]  叫他成爲外邦人的使徒
[00:18:12.360 --> 00:18:14.360]  他承認自己是使徒
[00:18:14.360 --> 00:18:16.360]  沒錯
[00:18:16.360 --> 00:18:18.360]  他說在衆使徒當中
[00:18:18.360 --> 00:18:20.360]  他是最少的
[00:18:20.360 --> 00:18:22.360]  他認到自己很微小
[00:18:22.360 --> 00:18:24.360]  但是呢
[00:18:24.360 --> 00:18:26.360]  當他寫
[00:18:26.360 --> 00:18:28.360]  以弗所書的時候
[00:18:28.360 --> 00:18:30.360]  以弗所書是什麼時候寫的呢
[00:18:30.360 --> 00:18:32.360]  大約是主後六十三年
[00:18:32.360 --> 00:18:34.360]  誰寫先啊
[00:18:34.360 --> 00:18:36.360]  誰寫先
[00:18:36.360 --> 00:18:38.360]  當然是哥林多前書寫先
[00:18:38.360 --> 00:18:40.360]  AD的意思是我們現在的主後
[00:18:40.360 --> 00:18:42.360]  號碼越大
[00:18:42.360 --> 00:18:44.360]  就越後
[00:18:44.360 --> 00:18:46.360]  所以主後六十三年
[00:18:46.360 --> 00:18:48.360]  隔了幾年
[00:18:48.360 --> 00:18:50.360]  他寫以弗所書的時候
[00:18:50.360 --> 00:18:52.360]  怎麼形容自己啊
[00:18:52.360 --> 00:18:54.360]  我比衆
[00:18:54.360 --> 00:18:56.360]  聖徒中
[00:18:56.360 --> 00:18:58.360]  最少的
[00:18:58.360 --> 00:19:00.360]  還少
[00:19:00.360 --> 00:19:02.360]  謙不謙卑啊
[00:19:02.360 --> 00:19:04.360]  真的很謙卑啊
[00:19:04.360 --> 00:19:06.360]  不是使徒啊
[00:19:06.360 --> 00:19:08.360]  是聖徒啊
[00:19:08.360 --> 00:19:10.360]  其他所有的信徒啊
[00:19:10.360 --> 00:19:12.360]  以弗所書
[00:19:12.360 --> 00:19:14.360]  一開始寫聖徒的時候
[00:19:14.360 --> 00:19:16.360]  就說到教會所有的聖徒
[00:19:16.360 --> 00:19:18.360]  他說比聖徒當中
[00:19:18.360 --> 00:19:20.360]  最少的還少
[00:19:20.360 --> 00:19:22.360]  你看保祿的心目中
[00:19:22.360 --> 00:19:24.360]  都是看到自己很小
[00:19:24.360 --> 00:19:26.360]  哇 保祿啊
[00:19:26.360 --> 00:19:28.360]  現在在寫信給
[00:19:28.360 --> 00:19:30.360]  以弗所教導他們
[00:19:30.360 --> 00:19:32.360]  但是保祿的心裏面
[00:19:32.360 --> 00:19:34.360]  因爲在主的面前
[00:19:34.360 --> 00:19:36.360]  沒有這種微笑
[00:19:36.360 --> 00:19:38.360]  最後在他差不多
[00:19:38.360 --> 00:19:40.360]  離開世界之前
[00:19:40.360 --> 00:19:42.360]  差不多前書的時候
[00:19:42.360 --> 00:19:44.360]  我們很熟悉的
[00:19:44.360 --> 00:19:46.360]  64AD 再隔了一段日子
[00:19:46.360 --> 00:19:48.360]  他說
[00:19:48.360 --> 00:19:50.360]  我在罪人中
[00:19:50.360 --> 00:19:52.360]  試過什麼
[00:19:52.360 --> 00:19:54.360]  試過罪魁啊
[00:19:54.360 --> 00:19:56.360]  罪魁就是什麼
[00:19:56.360 --> 00:19:58.360]  罪魁就是頭兒
[00:19:58.360 --> 00:20:00.360]  壞蛋當中的頭兒
[00:20:00.360 --> 00:20:02.360]  罪魁禍首
[00:20:04.360 --> 00:20:06.360]  這裏不是說聖徒
[00:20:06.360 --> 00:20:08.360]  是說罪人
[00:20:08.360 --> 00:20:10.360]  罪人當中
[00:20:10.360 --> 00:20:12.360]  所以保祿越來越認識自己
[00:20:12.360 --> 00:20:14.360]  他覺得自己本來就是一個
[00:20:14.360 --> 00:20:16.360]  本來就是一個罪人
[00:20:16.360 --> 00:20:18.360]  而且是一個罪人當中的罪魁
[00:20:18.360 --> 00:20:20.360]  因爲他逼迫基督
[00:20:20.360 --> 00:20:22.360]  逼迫教會
[00:20:22.360 --> 00:20:24.360]  比很多壞的人還差
[00:20:24.360 --> 00:20:26.360]  所以他明白自己的本相
[00:20:26.360 --> 00:20:28.360]  瞭解自己蒙恩的那麼大
[00:20:28.360 --> 00:20:30.360]  瞭解自己蒙恩的那麼大
[00:20:30.360 --> 00:20:32.360]  這個就是體會到
[00:20:32.360 --> 00:20:34.360]  保祿那種
[00:20:34.360 --> 00:20:36.360]  越認識神
[00:20:36.360 --> 00:20:38.360]  越感到自己的卑微
[00:20:38.360 --> 00:20:40.360]  越感到自己卑微
[00:20:40.360 --> 00:20:42.360]  他就越讚美上帝
[00:20:42.360 --> 00:20:44.360]  所以我們看到這個就是J.I.Packer的一個結論
[00:20:44.360 --> 00:20:46.360]  他說一個健康的心靈
[00:20:46.360 --> 00:20:48.360]  一個侍奉健康的心靈
[00:20:48.360 --> 00:20:50.360]  就是
[00:20:50.360 --> 00:20:52.360]  在人面前謙卑
[00:20:52.360 --> 00:20:54.360]  向下俯伏的時候
[00:20:54.360 --> 00:20:56.360]  我們就能夠有力量
[00:20:56.360 --> 00:20:58.360]  向上讚美
[00:20:58.360 --> 00:21:00.360]  仰望上面那位
[00:21:00.360 --> 00:21:02.360]  我們記得唐成爲牧師
[00:21:02.360 --> 00:21:04.360]  去年講過
[00:21:04.360 --> 00:21:06.360]  起碼一次
[00:21:06.360 --> 00:21:08.360]  他說他們的教會
[00:21:08.360 --> 00:21:10.360]  大家都這樣學習的
[00:21:10.360 --> 00:21:12.360]  幾千人
[00:21:12.360 --> 00:21:14.360]  No one comes to help
[00:21:14.360 --> 00:21:16.360]  No one comes to contribute
[00:21:16.360 --> 00:21:18.360]  意思就是沒有人說
[00:21:18.360 --> 00:21:20.360]  我要幫忙,我有什麼貢獻
[00:21:20.360 --> 00:21:22.360]  不是
[00:21:22.360 --> 00:21:24.360]  Everyone comes to
[00:21:24.360 --> 00:21:26.360]  Everyone comes to
[00:21:26.360 --> 00:21:28.360]  Learn
[00:21:28.360 --> 00:21:30.360]  Everyone comes to learn
[00:21:30.360 --> 00:21:32.360]  大家來學習,再學習
[00:21:32.360 --> 00:21:34.360]  再學習怎麼侍奉上帝
[00:21:34.360 --> 00:21:36.360]  再學習怎麼做基督徒
[00:21:36.360 --> 00:21:38.360]  再學習瞭解
[00:21:38.360 --> 00:21:40.360]  聖經的真理,再學習
[00:21:40.360 --> 00:21:42.360]  好像保羅,再學再學的時候
[00:21:42.360 --> 00:21:44.360]  感到自己的不足
[00:21:44.360 --> 00:21:46.360]  Everyone comes to
[00:21:46.360 --> 00:21:48.360]  Everyone comes to serve
[00:21:48.360 --> 00:21:50.360]  侍奉上帝
[00:21:50.360 --> 00:21:52.360]  有一個說法我講得很好
[00:21:52.360 --> 00:21:54.360]  一起讀一下
[00:21:54.360 --> 00:21:56.360]  他說神不會
[00:21:56.360 --> 00:21:58.360]  因你太微小
[00:21:58.360 --> 00:22:00.360]  而不能用你
[00:22:00.360 --> 00:22:02.360]  只會因你
[00:22:02.360 --> 00:22:04.360]  太自大
[00:22:04.360 --> 00:22:06.360]  而不能用你
[00:22:06.360 --> 00:22:08.360]  是不是很好的描寫
[00:22:08.360 --> 00:22:10.360]  所以如果你說我太微小
[00:22:10.360 --> 00:22:12.360]  不要緊,神只是要
[00:22:12.360 --> 00:22:14.360]  使用我們,不過我們
[00:22:14.360 --> 00:22:16.360]  與主同父應恩
[00:22:16.360 --> 00:22:18.360]  但如果你太自大
[00:22:18.360 --> 00:22:20.360]  反而神不能夠
[00:22:20.360 --> 00:22:22.360]  使用你
[00:22:22.360 --> 00:22:24.360]  第一,我們這裏看見
[00:22:24.360 --> 00:22:26.360]  施洗約翰令的質素
[00:22:26.360 --> 00:22:28.360]  就是他樸實無華
[00:22:28.360 --> 00:22:30.360]  馬太福音
[00:22:30.360 --> 00:22:32.360]  我們一起讀這幾節
[00:22:32.360 --> 00:22:34.360]  請讀
[00:22:54.360 --> 00:22:56.360]  (施洗約翰令)
[00:23:24.360 --> 00:23:26.360]  (施洗約翰令)
[00:23:26.360 --> 00:23:28.360]  (施洗約翰令)
[00:23:28.360 --> 00:23:30.360]  (施洗約翰令)
[00:23:30.360 --> 00:23:32.360]  (施洗約翰令)
[00:23:32.360 --> 00:23:34.360]  (施洗約翰令)
[00:23:34.360 --> 00:23:36.360]  (施洗約翰令)
[00:23:36.360 --> 00:23:38.360]  (施洗約翰令)
[00:23:38.360 --> 00:23:40.360]  (施洗約翰令)
[00:23:40.360 --> 00:23:42.360]  (施洗約翰令)
[00:23:42.360 --> 00:23:44.360]  (施洗約翰令)
[00:23:44.360 --> 00:23:46.360]  (施洗約翰令)
[00:23:46.360 --> 00:23:48.360]  (施洗約翰令)
[00:23:48.360 --> 00:23:50.360]  (施洗約翰令)
[00:23:50.360 --> 00:23:52.360]  (施洗約翰令)
[00:23:52.360 --> 00:23:54.360]  (施洗約翰令)
[00:23:54.360 --> 00:23:56.360]  (施洗約翰令)
[00:23:56.360 --> 00:23:58.360]  (施洗約翰令)
[00:23:58.360 --> 00:24:00.360]  (施洗約翰令)
[00:24:00.360 --> 00:24:02.360]  (施洗約翰令)
[00:24:02.360 --> 00:24:04.360]  (施洗約翰令)
[00:24:04.360 --> 00:24:06.360]  (施洗約翰令)
[00:24:06.360 --> 00:24:08.360]  (施洗約翰令)
[00:24:08.360 --> 00:24:10.360]  (施洗約翰令)
[00:24:10.360 --> 00:24:12.360]  (施洗約翰令)
[00:24:12.360 --> 00:24:14.360]  (施洗約翰令)
[00:24:14.360 --> 00:24:16.360]  (施洗約翰令)
[00:24:16.360 --> 00:24:18.360]  (施洗約翰令)
[00:24:18.360 --> 00:24:20.360]  (施洗約翰令)
[00:24:20.360 --> 00:24:22.360]  (施洗約翰令)
[00:24:22.360 --> 00:24:24.360]  (施洗約翰令)
[00:24:24.360 --> 00:24:26.360]  (施洗約翰令)
[00:24:26.360 --> 00:24:28.360]  (施洗約翰令)
[00:24:28.360 --> 00:24:30.360]  (施洗約翰令)
[00:24:30.360 --> 00:24:32.360]  (施洗約翰令)
[00:24:32.360 --> 00:24:34.360]  (施洗約翰令)
[00:24:34.360 --> 00:24:36.360]  (施洗約翰令)
[00:24:36.360 --> 00:24:38.360]  (施洗約翰令)
[00:24:38.360 --> 00:24:40.360]  (施洗約翰令)
[00:24:40.360 --> 00:24:42.360]  (施洗約翰令)
[00:24:42.360 --> 00:24:44.360]  (施洗約翰令)
[00:24:44.360 --> 00:24:46.360]  (施洗約翰令)
[00:24:46.360 --> 00:24:48.360]  (施洗約翰令)
[00:24:48.360 --> 00:24:50.360]  (施洗約翰令)
[00:24:50.360 --> 00:24:52.360]  (施洗約翰令)
[00:24:52.360 --> 00:24:54.360]  (施洗約翰令)
[00:24:54.360 --> 00:24:56.360]  (施洗約翰令)
[00:24:56.360 --> 00:24:58.360]  (施洗約翰令)
[00:24:58.360 --> 00:25:00.360]  (施洗約翰令)
[00:25:00.360 --> 00:25:02.360]  (施洗約翰令)
[00:25:02.360 --> 00:25:04.360]  (施洗約翰令)
[00:25:04.360 --> 00:25:06.360]  (施洗約翰令)
[00:25:06.360 --> 00:25:08.360]  (施洗約翰令)
[00:25:08.360 --> 00:25:10.360]  (施洗約翰令)
[00:25:10.360 --> 00:25:12.360]  (施洗約翰令)
[00:25:12.360 --> 00:25:14.360]  (施洗約翰令)
[00:25:14.360 --> 00:25:16.360]  (施洗約翰令)
[00:25:16.360 --> 00:25:18.360]  (施洗約翰令)
[00:25:18.360 --> 00:25:20.360]  (施洗約翰令)
[00:25:20.360 --> 00:25:22.360]  (施洗約翰令)
[00:25:22.360 --> 00:25:24.360]  (施洗約翰令)
[00:25:24.360 --> 00:25:26.360]  (施洗約翰令)
[00:25:26.360 --> 00:25:28.360]  (施洗約翰令)
[00:25:28.360 --> 00:25:30.360]  (施洗約翰令)
[00:25:30.360 --> 00:25:32.360]  (施洗約翰令)
[00:25:32.360 --> 00:25:34.360]  (施洗約翰令)
[00:25:34.360 --> 00:25:36.360]  (施洗約翰令)
[00:25:36.360 --> 00:25:38.360]  (施洗約翰令)
[00:25:38.360 --> 00:25:40.360]  (施洗約翰令)
[00:25:40.360 --> 00:25:42.360]  (施洗約翰令)
[00:25:42.360 --> 00:25:44.360]  (施洗約翰令)
[00:25:44.360 --> 00:25:46.360]  (施洗約翰令)
[00:25:46.360 --> 00:25:48.360]  (施洗約翰令)
[00:25:48.360 --> 00:25:50.360]  (施洗約翰令)
[00:25:50.360 --> 00:25:52.360]  (施洗約翰令)
[00:25:52.360 --> 00:25:54.360]  (施洗約翰令)
[00:25:54.360 --> 00:25:56.360]  (施洗約翰令)
[00:25:56.360 --> 00:25:58.360]  (施洗約翰令)
[00:25:58.360 --> 00:26:00.360]  (施洗約翰令)
[00:26:00.360 --> 00:26:02.360]  (施洗約翰令)
[00:26:02.360 --> 00:26:04.360]  (施洗約翰令)
[00:26:04.360 --> 00:26:06.360]  (施洗約翰令)
[00:26:06.360 --> 00:26:08.360]  (施洗約翰令)
[00:26:08.360 --> 00:26:10.360]  (施洗約翰令)
[00:26:10.360 --> 00:26:12.360]  (施洗約翰令)
[00:26:12.360 --> 00:26:14.360]  (施洗約翰令)
[00:26:14.360 --> 00:26:16.360]  (施洗約翰令)
[00:26:16.360 --> 00:26:18.360]  (施洗約翰令)
[00:26:18.360 --> 00:26:20.360]  (施洗約翰令)
[00:26:20.360 --> 00:26:22.360]  (施洗約翰令)
[00:26:22.360 --> 00:26:24.360]  (施洗約翰令)
[00:26:24.360 --> 00:26:26.360]  (施洗約翰令)
[00:26:26.360 --> 00:26:28.360]  (施洗約翰令)
[00:26:28.360 --> 00:26:30.360]  (施洗約翰令)
[00:26:30.360 --> 00:26:32.360]  (施洗約翰令)
[00:26:32.360 --> 00:26:34.360]  (施洗約翰令)
[00:26:34.360 --> 00:26:36.360]  (施洗約翰令)
[00:26:36.360 --> 00:26:38.360]  (施洗約翰令)
[00:26:38.360 --> 00:26:40.360]  (施洗約翰令)
[00:26:40.360 --> 00:26:42.360]  (施洗約翰令)
[00:26:42.360 --> 00:26:44.360]  (施洗約翰令)
[00:26:44.360 --> 00:26:46.360]  (施洗約翰令)
[00:26:46.360 --> 00:26:48.360]  (施洗約翰令)
[00:26:48.360 --> 00:26:50.360]  (施洗約翰令)
[00:26:50.360 --> 00:26:52.360]  (施洗約翰令)
[00:26:52.360 --> 00:26:54.360]  (施洗約翰令)
[00:26:54.360 --> 00:26:56.360]  (施洗約翰令)
[00:26:56.360 --> 00:26:58.360]  (施洗約翰令)
[00:26:58.360 --> 00:27:00.360]  (施洗約翰令)
[00:27:00.360 --> 00:27:02.360]  (施洗約翰令)
[00:27:02.360 --> 00:27:04.360]  (施洗約翰令)
[00:27:04.360 --> 00:27:06.360]  (施洗約翰令)
[00:27:06.360 --> 00:27:08.360]  (施洗約翰令)
[00:27:08.360 --> 00:27:10.360]  (施洗約翰令)
[00:27:10.360 --> 00:27:12.360]  (施洗約翰令)
[00:27:12.360 --> 00:27:14.360]  (施洗約翰令)
[00:27:14.360 --> 00:27:16.360]  (施洗約翰令)
[00:27:16.360 --> 00:27:18.360]  (施洗約翰令)
[00:27:18.360 --> 00:27:20.360]  (施洗約翰令)
[00:27:20.360 --> 00:27:22.360]  (施洗約翰令)
[00:27:22.360 --> 00:27:24.360]  (施洗約翰令)
[00:27:24.360 --> 00:27:26.360]  (施洗約翰令)
[00:27:26.360 --> 00:27:28.360]  (施洗約翰令)
[00:27:28.360 --> 00:27:30.360]  (施洗約翰令)
[00:27:30.360 --> 00:27:32.360]  (施洗約翰令)
[00:27:32.360 --> 00:27:34.360]  (施洗約翰令)
[00:27:34.360 --> 00:27:36.360]  (施洗約翰令)
[00:27:36.360 --> 00:27:38.360]  (施洗約翰令)
[00:27:38.360 --> 00:27:40.360]  (施洗約翰令)
[00:27:40.360 --> 00:27:42.360]  (施洗約翰令)
[00:27:42.360 --> 00:27:44.360]  (施洗約翰令)
[00:27:44.360 --> 00:27:46.360]  (施洗約翰令)
[00:27:46.360 --> 00:27:48.360]  (施洗約翰令)
[00:27:48.360 --> 00:27:50.360]  (施洗約翰令)
[00:27:50.360 --> 00:27:52.360]  (施洗約翰令)
[00:27:52.360 --> 00:27:54.360]  (施洗約翰令)
[00:27:54.360 --> 00:27:56.360]  (施洗約翰令)
[00:27:56.360 --> 00:27:58.360]  (施洗約翰令)
[00:27:58.360 --> 00:28:00.360]  (施洗約翰令)
[00:28:00.360 --> 00:28:02.360]  (施洗約翰令)
[00:28:02.360 --> 00:28:04.360]  (施洗約翰令)
[00:28:04.360 --> 00:28:06.360]  (施洗約翰令)
[00:28:06.360 --> 00:28:08.360]  (施洗約翰令)
[00:28:08.360 --> 00:28:10.360]  (施洗約翰令)
[00:28:10.360 --> 00:28:12.360]  (施洗約翰令)
[00:28:12.360 --> 00:28:14.360]  (施洗約翰令)
[00:28:14.360 --> 00:28:16.360]  (施洗約翰令)
[00:28:16.360 --> 00:28:18.360]  (施洗約翰令)
[00:28:18.360 --> 00:28:20.360]  (施洗約翰令)
[00:28:20.360 --> 00:28:22.360]  (施洗約翰令)
[00:28:22.360 --> 00:28:24.360]  (施洗約翰令)
[00:28:24.360 --> 00:28:26.360]  (施洗約翰令)
[00:28:26.360 --> 00:28:28.360]  (施洗約翰令)
[00:28:28.360 --> 00:28:30.360]  (施洗約翰令)
[00:28:30.360 --> 00:28:32.360]  (施洗約翰令)
[00:28:32.360 --> 00:28:34.360]  (施洗約翰令)
[00:28:34.360 --> 00:28:36.360]  (施洗約翰令)
[00:28:36.360 --> 00:28:38.360]  (施洗約翰令)
[00:28:38.360 --> 00:28:40.360]  (施洗約翰令)
[00:28:40.360 --> 00:28:42.360]  (施洗約翰令)
[00:28:42.360 --> 00:28:44.360]  (施洗約翰令)
[00:28:44.360 --> 00:28:46.360]  (施洗約翰令)
[00:28:46.360 --> 00:28:48.360]  (施洗約翰令)
[00:28:48.360 --> 00:28:50.360]  (施洗約翰令)
[00:28:50.360 --> 00:28:52.360]  (施洗約翰令)
[00:28:52.360 --> 00:28:54.360]  (施洗約翰令)
[00:28:54.360 --> 00:28:56.360]  (施洗約翰令)
[00:28:56.360 --> 00:28:58.360]  (施洗約翰令)
[00:28:58.360 --> 00:29:00.360]  (施洗約翰令)
[00:29:00.360 --> 00:29:02.360]  (施洗約翰令)
[00:29:02.360 --> 00:29:04.360]  (施洗約翰令)
[00:29:04.360 --> 00:29:06.360]  (施洗約翰令)
[00:29:06.360 --> 00:29:08.360]  (施洗約翰令)
[00:29:08.360 --> 00:29:10.360]  (施洗約翰令)
[00:29:10.360 --> 00:29:12.360]  (施洗約翰令)
[00:29:12.360 --> 00:29:14.360]  (施洗約翰令)
[00:29:14.360 --> 00:29:16.360]  (施洗約翰令)
[00:29:16.360 --> 00:29:18.360]  (施洗約翰令)
[00:29:18.360 --> 00:29:20.360]  (施洗約翰令)
[00:29:20.360 --> 00:29:22.360]  (施洗約翰令)
[00:29:22.360 --> 00:29:24.360]  (施洗約翰令)
[00:29:24.360 --> 00:29:26.360]  (施洗約翰令)
[00:29:26.360 --> 00:29:28.360]  (施洗約翰令)
[00:29:28.360 --> 00:29:30.360]  (施洗約翰令)
[00:29:30.360 --> 00:29:32.360]  (施洗約翰令)
[00:29:32.360 --> 00:29:34.360]  (施洗約翰令)
[00:29:34.360 --> 00:29:36.360]  (施洗約翰令)
[00:29:36.360 --> 00:29:38.360]  (施洗約翰令)
[00:29:38.360 --> 00:29:40.360]  (施洗約翰令)
[00:29:40.360 --> 00:29:42.360]  (施洗約翰令)
[00:29:42.360 --> 00:29:44.360]  (施洗約翰令)
[00:29:44.360 --> 00:29:46.360]  (施洗約翰令)
[00:29:46.360 --> 00:29:48.360]  (施洗約翰令)
[00:29:48.360 --> 00:29:50.360]  (施洗約翰令)
[00:29:50.360 --> 00:29:52.360]  (施洗約翰令)
[00:29:52.360 --> 00:29:54.360]  (施洗約翰令)
[00:29:54.360 --> 00:29:56.360]  (施洗約翰令)
[00:29:56.360 --> 00:29:58.360]  (施洗約翰令)
[00:29:58.360 --> 00:30:00.360]  (施洗約翰令)
[00:30:00.360 --> 00:30:02.360]  (施洗約翰令)
[00:30:02.360 --> 00:30:04.360]  (施洗約翰令)
[00:30:04.360 --> 00:30:06.360]  (施洗約翰令)
[00:30:06.360 --> 00:30:08.360]  (施洗約翰令)
[00:30:08.360 --> 00:30:10.360]  (施洗約翰令)
[00:30:10.360 --> 00:30:12.360]  (施洗約翰令)
[00:30:12.360 --> 00:30:14.360]  (施洗約翰令)
[00:30:14.360 --> 00:30:16.360]  (施洗約翰令)
[00:30:16.360 --> 00:30:18.360]  (施洗約翰令)
[00:30:18.360 --> 00:30:20.360]  (施洗約翰令)
[00:30:20.360 --> 00:30:26.360]  (施洗約翰令)
[00:30:26.360 --> 00:30:28.360]  (施洗約翰令)
[00:30:28.360 --> 00:30:30.360]  (施洗約翰令)
[00:30:30.360 --> 00:30:32.360]  (施洗約翰令)
[00:30:32.360 --> 00:30:34.360]  (施洗約翰令)
[00:30:34.360 --> 00:30:36.360]  (施洗約翰令)
[00:30:36.360 --> 00:30:38.360]  (施洗約翰令)
[00:30:38.360 --> 00:30:40.360]  (施洗約翰令)
[00:30:40.360 --> 00:30:42.360]  (施洗約翰令)
[00:30:42.360 --> 00:30:44.360]  (施洗約翰令)
[00:30:44.360 --> 00:30:46.360]  (施洗約翰令)
[00:30:46.360 --> 00:30:48.360]  (施洗約翰令)
[00:30:48.360 --> 00:30:50.360]  (施洗約翰令)
[00:30:50.360 --> 00:30:52.360]  (施洗約翰令)
[00:30:52.360 --> 00:30:54.360]  (施洗約翰令)
[00:30:54.360 --> 00:30:56.360]  (施洗約翰令)
[00:30:56.360 --> 00:30:58.360]  (施洗約翰令)
[00:30:58.360 --> 00:31:00.360]  (施洗約翰令)
[00:31:00.360 --> 00:31:02.360]  (施洗約翰令)
[00:31:02.360 --> 00:31:04.360]  (施洗約翰令)
[00:31:04.360 --> 00:31:06.360]  (施洗約翰令)
[00:31:06.360 --> 00:31:08.360]  (施洗約翰令)
[00:31:08.360 --> 00:31:10.360]  (施洗約翰令)
[00:31:10.360 --> 00:31:12.360]  (施洗約翰令)
[00:31:12.360 --> 00:31:14.360]  (施洗約翰令)
[00:31:14.360 --> 00:31:16.360]  (施洗約翰令)
[00:31:16.360 --> 00:31:18.360]  (施洗約翰令)
[00:31:18.360 --> 00:31:20.360]  (施洗約翰令)
[00:31:20.360 --> 00:31:22.360]  (施洗約翰令)
[00:31:22.360 --> 00:31:24.360]  (施洗約翰令)
[00:31:24.360 --> 00:31:26.360]  (施洗約翰令)
[00:31:26.360 --> 00:31:28.360]  (施洗約翰令)
[00:31:28.360 --> 00:31:30.360]  (施洗約翰令)
[00:31:30.360 --> 00:31:32.360]  (施洗約翰令)
[00:31:32.360 --> 00:31:34.360]  (施洗約翰令)
[00:31:34.360 --> 00:31:36.360]  (施洗約翰令)
[00:31:36.360 --> 00:31:38.360]  (施洗約翰令)
[00:31:38.360 --> 00:31:40.360]  (施洗約翰令)
[00:31:40.360 --> 00:31:42.360]  (施洗約翰令)
[00:31:42.360 --> 00:31:44.360]  (施洗約翰令)
[00:31:44.360 --> 00:31:46.360]  (施洗約翰令)
[00:31:46.360 --> 00:31:48.360]  (施洗約翰令)
[00:31:48.360 --> 00:31:50.360]  (施洗約翰令)
[00:31:50.360 --> 00:31:52.360]  (施洗約翰令)
[00:31:52.360 --> 00:31:54.360]  (施洗約翰令)
[00:31:54.360 --> 00:31:56.360]  (施洗約翰令)
[00:31:56.360 --> 00:31:58.360]  (施洗約翰令)
[00:31:58.360 --> 00:32:00.360]  (施洗約翰令)
[00:32:00.360 --> 00:32:02.360]  (施洗約翰令)
[00:32:02.360 --> 00:32:04.360]  (施洗約翰令)
[00:32:04.360 --> 00:32:06.360]  (施洗約翰令)
[00:32:06.360 --> 00:32:08.360]  (施洗約翰令)
[00:32:08.360 --> 00:32:10.360]  (施洗約翰令)
[00:32:10.360 --> 00:32:12.360]  (施洗約翰令)
[00:32:12.360 --> 00:32:14.360]  (施洗約翰令)
[00:32:14.360 --> 00:32:16.360]  (施洗約翰令)
[00:32:16.360 --> 00:32:18.360]  (施洗約翰令)
[00:32:18.360 --> 00:32:20.360]  (施洗約翰令)
[00:32:20.360 --> 00:32:22.360]  (施洗約翰令)
[00:32:22.360 --> 00:32:24.360]  (施洗約翰令)
[00:32:24.360 --> 00:32:26.360]  (施洗約翰令)
[00:32:26.360 --> 00:32:28.360]  (施洗約翰令)
[00:32:28.360 --> 00:32:30.360]  (施洗約翰令)
[00:32:30.360 --> 00:32:32.360]  (施洗約翰令)
[00:32:32.360 --> 00:32:34.360]  (施洗約翰令)
[00:32:34.360 --> 00:32:36.360]  (施洗約翰令)
[00:32:36.360 --> 00:32:38.360]  (施洗約翰令)
[00:32:38.360 --> 00:32:40.360]  (施洗約翰令)
[00:32:40.360 --> 00:32:42.360]  (施洗約翰令)
[00:32:42.360 --> 00:32:44.360]  (施洗約翰令)
[00:32:44.360 --> 00:32:46.360]  (施洗約翰令)
[00:32:46.360 --> 00:32:48.360]  (施洗約翰令)
[00:32:48.360 --> 00:32:50.360]  (施洗約翰令)
[00:32:50.360 --> 00:32:52.360]  (施洗約翰令)
[00:32:52.360 --> 00:32:54.360]  (施洗約翰令)
[00:32:54.360 --> 00:32:56.360]  (施洗約翰令)
[00:32:56.360 --> 00:32:58.360]  (施洗約翰令)
[00:32:58.360 --> 00:33:00.360]  (施洗約翰令)
[00:33:00.360 --> 00:33:02.360]  (施洗約翰令)
[00:33:02.360 --> 00:33:04.360]  (施洗約翰令)
[00:33:04.360 --> 00:33:06.360]  (施洗約翰令)
[00:33:06.360 --> 00:33:08.360]  (施洗約翰令)
[00:33:08.360 --> 00:33:10.360]  (施洗約翰令)
[00:33:10.360 --> 00:33:12.360]  (施洗約翰令)
[00:33:12.360 --> 00:33:14.360]  (施洗約翰令)
[00:33:14.360 --> 00:33:16.360]  (施洗約翰令)
[00:33:16.360 --> 00:33:18.360]  (施洗約翰令)
[00:33:18.360 --> 00:33:20.360]  (施洗約翰令)
[00:33:20.360 --> 00:33:22.360]  (施洗約翰令)
[00:33:22.360 --> 00:33:24.360]  (施洗約翰令)
[00:33:24.360 --> 00:33:26.360]  (施洗約翰令)
[00:33:26.360 --> 00:33:28.360]  (施洗約翰令)
[00:33:28.360 --> 00:33:30.360]  (施洗約翰令)
[00:33:30.360 --> 00:33:32.360]  (施洗約翰令)
