
[00:00:00.000 --> 00:00:03.040]  各位Senior的早安
[00:16:00.520 --> 00:16:03.880]  就不再只是純靠血統去定義的以色列了
[00:16:03.880 --> 00:16:06.720]  如果以色列的定義是上帝的指引
[00:16:06.720 --> 00:16:09.960]  其實今天我們每一個人
[00:16:09.960 --> 00:16:11.280]  都可以是以色列人
[00:16:11.280 --> 00:16:15.480]  當然這個以色列就不是一個血統上的以色列了
[00:16:15.480 --> 00:16:18.040]  是一個Spiritual的Israel
[00:16:18.040 --> 00:16:21.240]  就是屬靈上的以色列人
[00:16:21.240 --> 00:16:24.120]  好,下一張PowerPoint
[00:16:24.120 --> 00:16:27.000]  所以保羅在第九章結尾
[00:16:27.000 --> 00:16:28.600]  因為跳一跳結尾
[00:16:28.600 --> 00:16:30.600]  第九章結尾他就會這樣說
[00:16:30.600 --> 00:16:37.280]  所以保羅說上帝揀選的旨意就是去呼召我們
[00:16:37.280 --> 00:16:40.200]  上帝揀選人的旨意就是不在乎人的行為
[00:16:40.200 --> 00:16:42.200]  就在乎召我們的主
[00:16:42.200 --> 00:16:45.960]  就是我們都是被上帝所召
[00:16:45.960 --> 00:16:48.840]  所以今天第一個Point我們嘗試去想
[00:16:48.840 --> 00:16:51.760]  就是嘗試從一個大方去想
[00:16:51.760 --> 00:16:53.600]  今天我們說做一個見證
[00:16:53.600 --> 00:16:54.680]  我們經常說的
[00:16:54.680 --> 00:16:56.720]  特別是剛才柏嘉詢報告的
[00:16:56.720 --> 00:16:58.640]  我們來這個報道會
[00:16:58.640 --> 00:17:00.640]  都是向其他人做見證
[00:17:00.640 --> 00:17:01.600]  也鼓勵大家
[00:17:01.600 --> 00:17:04.760]  接下來也鼓勵大家邀請一些微信的朋友出席
[00:17:04.760 --> 00:17:06.200]  但是在這件事以先
[00:17:06.200 --> 00:17:07.200]  或者我們問一下自己
[00:17:07.200 --> 00:17:08.800]  其實你的見證是怎樣的
[00:17:08.800 --> 00:17:10.960]  如果今天說你的生活
[00:17:10.960 --> 00:17:11.760]  你的存在
[00:17:11.760 --> 00:17:12.400]  你做了基督徒
[00:17:12.400 --> 00:17:15.160]  本身已經在見證上帝的憐憫的時候
[00:17:15.160 --> 00:17:17.680]  你這個見證是怎樣的
[00:17:17.680 --> 00:17:20.240]  見證每個人都可以不同的
[00:17:20.240 --> 00:17:21.200]  不是一切一樣的
[00:17:21.200 --> 00:17:22.600]  見證不是賭武的
[00:17:22.600 --> 00:17:25.560]  不是說你可能見過有人上來講見證
[00:17:25.560 --> 00:17:27.760]  就是我們講道會邀請人上來講見證
[00:17:27.760 --> 00:17:30.800]  你可能聽到他好像有很多特別的經歷
[00:17:30.800 --> 00:17:32.040]  或者很神奇的經歷
[00:17:32.040 --> 00:17:33.920]  或者你洗禮的時候聽的那些
[00:17:33.920 --> 00:17:36.280]  你不一定是有那些的
[00:17:36.280 --> 00:17:39.000]  但是最根本的是你做了基督徒
[00:17:39.000 --> 00:17:40.360]  你能夠認識上帝
[00:17:40.360 --> 00:17:41.360]  你能夠接觸上帝
[00:17:41.360 --> 00:17:43.560]  已經是本身一個很大的見證
[00:17:43.560 --> 00:17:47.280]  已經很大見證上帝憐憫的一件事
[00:17:47.280 --> 00:17:48.720]  或者今天我們要去想的是
[00:17:48.720 --> 00:17:51.200]  我們有多明白這件事
[00:17:51.200 --> 00:17:55.120]  或者我們生命有多體會到這件事
[00:17:55.120 --> 00:17:56.320]  所以
[00:17:56.320 --> 00:17:57.560]  下一張PowerPoint
[00:17:57.560 --> 00:17:59.120]  對了
[00:17:59.120 --> 00:18:00.960]  所以到底分享
[00:18:00.960 --> 00:18:02.360]  你今天的見證是怎樣的
[00:18:02.360 --> 00:18:04.040]  這是第一個問題
[00:18:04.040 --> 00:18:08.840]  如果說今天我們都是那種屬靈上的以色列
[00:18:08.840 --> 00:18:10.960]  我們都是上帝所選擇
[00:18:10.960 --> 00:18:13.200]  所憐憫所選擇的人
[00:18:13.200 --> 00:18:16.760]  今天我們有沒有那個表現和那個身份呢?
[00:18:16.760 --> 00:18:19.480]  我們是不是真的活得出那份憐憫呢?
[00:18:19.480 --> 00:18:20.880]  還是別人都不知道你是誰
[00:18:20.880 --> 00:18:23.920]  你是基督徒來的?
[00:18:23.920 --> 00:18:26.000]  這個是第一個我們可以思考
[00:18:26.000 --> 00:18:28.760]  可以去想的地方
[00:18:28.760 --> 00:18:32.400]  當然憐憫是其中一個第九章的主題
[00:18:32.400 --> 00:18:33.080]  其中一個
[00:18:33.080 --> 00:18:35.200]  憐憫、揀選和主權
[00:18:35.200 --> 00:18:37.320]  但是第十章就處理這個問題了
[00:18:37.320 --> 00:18:38.880]  說到上帝那麼有憐憫
[00:18:38.880 --> 00:18:40.160]  那麼有恩典
[00:18:40.160 --> 00:18:42.440]  那麼主權性去選擇的時候
[00:18:42.440 --> 00:18:45.640]  為什麼以色列人還是不肯聽呢?
[00:18:45.640 --> 00:18:48.000]  為什麼以色列人不肯去信耶穌呢?
[00:18:48.000 --> 00:18:49.600]  第十章就是會說
[00:18:49.600 --> 00:18:54.400]  以色列人他們忘卻了上帝的那份恩典
[00:18:54.400 --> 00:18:55.240]  什麼意思呢?
[00:18:55.240 --> 00:18:56.600]  就是以色列人覺得
[00:18:56.600 --> 00:18:58.960]  只可以用他的方法
[00:18:58.960 --> 00:19:00.800]  去得到上帝的恩典
[00:19:00.800 --> 00:19:04.360]  我只能夠靠著我所堅持的行為
[00:19:04.360 --> 00:19:08.720]  我所堅持的守很多的規條、律法
[00:19:08.720 --> 00:19:12.640]  這個是我去到維持上帝恩典的方法
[00:19:12.640 --> 00:19:15.320]  他認為只有這個才可以
[00:19:15.320 --> 00:19:16.840]  所以對以色列人來說
[00:19:16.840 --> 00:19:18.000]  其中一個最大的問題
[00:19:18.000 --> 00:19:21.720]  就是去到操縱著上帝的恩典
[00:19:21.720 --> 00:19:23.200]  保羅在第十章的經文
[00:19:23.200 --> 00:19:25.320]  他一開始是這樣形容以色列人的
[00:19:25.320 --> 00:19:26.080]  保羅這樣說
[00:19:26.080 --> 00:19:27.320]  他說我可以證明
[00:19:27.320 --> 00:19:31.040]  以色列人對上帝有熱心
[00:19:31.040 --> 00:19:33.400]  但是不是按著真正的知識
[00:19:33.400 --> 00:19:35.880]  因為他們不知道上帝的義
[00:19:35.880 --> 00:19:38.680]  就想有自己的義
[00:19:38.680 --> 00:19:40.520]  這裡有一個很明顯的對比
[00:19:40.520 --> 00:19:43.320]  就是上帝和自己的義
[00:19:43.320 --> 00:19:45.560]  自己的義和上帝的義有什麼分別呢?
[00:19:45.560 --> 00:19:47.800]  自己的義是比較簡單去明白的
[00:19:47.800 --> 00:19:49.360]  用一個例子就明白了
[00:19:49.360 --> 00:19:52.520]  大家都讀書的
[00:19:52.520 --> 00:19:54.640]  考試一百分
[00:19:54.640 --> 00:19:57.680]  考試一百分是因為我做對了所有的問題
[00:19:57.680 --> 00:19:58.600]  這個很直接的
[00:19:58.600 --> 00:20:01.320]  因為我做對了所有的問題就一百分了
[00:20:01.320 --> 00:20:03.920]  這個是應得的
[00:20:03.920 --> 00:20:05.280]  如果以邏輯來說
[00:20:05.280 --> 00:20:06.400]  自己的義就是
[00:20:06.400 --> 00:20:07.920]  因為我已經考了一百分了
[00:20:07.920 --> 00:20:10.560]  所以我可以問我媽媽拿禮物
[00:20:10.560 --> 00:20:11.640]  因為我考了一百分了
[00:20:11.640 --> 00:20:15.080]  所以我可以請上帝祝福我了
[00:20:15.080 --> 00:20:18.280]  這個是自己的義
[00:20:18.280 --> 00:20:21.840]  所以神的祝福就不是因為上帝憐憫我們
[00:20:21.840 --> 00:20:23.760]  第九章說上帝是憐憫我們
[00:20:23.760 --> 00:20:24.760]  我們才有一個祝福
[00:20:24.760 --> 00:20:27.080]  但是如果按著這個邏輯來說
[00:20:27.080 --> 00:20:28.880]  如果按著自己的義的邏輯
[00:20:28.880 --> 00:20:31.400]  或者當時猶太人那種很流行的
[00:20:31.400 --> 00:20:34.600]  其中一個主流觀念來說
[00:20:34.600 --> 00:20:36.240]  就是因為我有一百分
[00:20:36.240 --> 00:20:39.120]  所以上帝會祝福我
[00:20:39.120 --> 00:20:41.040]  我覺得我保證的
[00:20:41.040 --> 00:20:42.200]  我覺得自己有一百分
[00:20:42.200 --> 00:20:44.400]  這個一百分是我自己覺得自己有一百分
[00:20:44.400 --> 00:20:48.240]  這幾個月我聽羅馬書的時候
[00:20:48.240 --> 00:20:50.240]  都會說很多恩信清義
[00:20:50.240 --> 00:20:52.840]  直進心清義這個原則
[00:20:52.840 --> 00:20:54.400]  所以對保羅來說
[00:20:54.400 --> 00:20:57.640]  很明顯自己的義就不是重心
[00:20:57.640 --> 00:20:59.520]  也不應該是出路
[00:20:59.520 --> 00:21:00.320]  對保羅來說
[00:21:00.320 --> 00:21:04.880]  真正的出路應該是耶穌基督自己的拯救
[00:21:04.880 --> 00:21:06.600]  所以保羅強調
[00:21:06.600 --> 00:21:09.480]  他在羅馬書第十章有句很經典的經文
[00:21:09.480 --> 00:21:13.160]  就是「你若口裡認耶穌為主
[00:21:13.160 --> 00:21:16.760]  心裡信上帝叫他從死裡復活
[00:21:16.760 --> 00:21:17.960]  就必得救了
[00:21:17.960 --> 00:21:21.200]  因為人心裡相信就可以清義
[00:21:21.200 --> 00:21:23.000]  口裡承認就可以得救」
[00:21:23.000 --> 00:21:25.880]  如果這麼說
[00:21:25.880 --> 00:21:26.760]  其實你只要這麼聽
[00:21:26.760 --> 00:21:27.600]  這句很熟悉的
[00:21:27.600 --> 00:21:30.200]  大家聽到可能已經懶了一點
[00:21:30.200 --> 00:21:31.320]  你只是這麼聽而已
[00:21:31.320 --> 00:21:33.040]  可能無論別人呼召你
[00:21:33.040 --> 00:21:34.720]  或者如果你當年做過決志祈禱
[00:21:34.720 --> 00:21:36.280]  或者你聽過報道會呼召
[00:21:36.280 --> 00:21:37.600]  都會這麼說
[00:21:37.600 --> 00:21:40.800]  這句會有一個錯覺,就是信心是我的
[00:21:40.800 --> 00:21:43.760]  因為我信耶穌,所以我得救
[00:21:43.760 --> 00:21:45.880]  如果這樣,跟自己的義是一樣的
[00:21:45.880 --> 00:21:47.400]  跟因為我考了一百分
[00:21:47.400 --> 00:21:48.880]  所以上帝要祝福我一樣
[00:21:48.880 --> 00:21:49.480]  你想想
[00:21:49.480 --> 00:21:50.920]  只是我要考一百分
[00:21:50.920 --> 00:21:54.240]  變成我有信心信耶穌
[00:21:54.240 --> 00:21:57.880]  所以保羅唯恐讀者讀錯了這個意思
[00:21:57.880 --> 00:21:58.760]  因為你讀這句
[00:21:58.760 --> 00:22:00.360]  總之靠著耶穌得救
[00:22:00.360 --> 00:22:01.720]  但是我信耶穌
[00:22:01.720 --> 00:22:02.760]  那是不是信耶穌
[00:22:02.760 --> 00:22:04.640]  信這個行動就得救呢?
[00:22:04.640 --> 00:22:06.120]  保羅就要很強調
[00:22:06.120 --> 00:22:07.920]  甚至連我們有的信心
[00:22:07.920 --> 00:22:10.760]  我們當年有信心做過決擇
[00:22:10.760 --> 00:22:12.800]  但是保羅在《羅馬書》第十章
[00:22:12.800 --> 00:22:14.360]  他進一步的論證就是
[00:22:14.360 --> 00:22:16.560]  就算你這份信心
[00:22:16.560 --> 00:22:19.120]  都是上帝給你的
[00:22:19.120 --> 00:22:21.240]  這個就跟第九章很符合
[00:22:21.240 --> 00:22:24.680]  所以這三章的內容其實是互相串連
[00:22:24.680 --> 00:22:27.480]  第九章說上帝絕對主權
[00:22:27.480 --> 00:22:29.280]  聽上去有些字眼
[00:22:29.280 --> 00:22:30.080]  如果你有看經文
[00:22:30.080 --> 00:22:32.120]  有些字眼聽上去好像不太舒服
[00:22:32.120 --> 00:22:34.320]  但是如果你去到第十章就明白了
[00:22:34.320 --> 00:22:35.520]  為什麼保羅要這麼強調
[00:22:35.520 --> 00:22:37.080]  上帝的絕對主權呢?
[00:22:37.080 --> 00:22:39.200]  因為他要解釋清楚
[00:22:39.200 --> 00:22:41.120]  就算我們那份信心
[00:22:41.120 --> 00:22:44.400]  都不是我們自己賺回來的
[00:22:44.400 --> 00:22:46.640]  不是我們自己有那份信心
[00:22:46.640 --> 00:22:50.000]  而是上帝已經給了我們那份信心
[00:22:50.000 --> 00:22:52.960]  上帝的憐憫是大到
[00:22:52.960 --> 00:22:55.960]  連我們認識到祂
[00:22:55.960 --> 00:22:57.680]  這件事本身
[00:22:57.680 --> 00:22:59.720]  我們有信心明白和接受
[00:22:59.720 --> 00:23:01.920]  已經是上帝的恩典
[00:23:01.920 --> 00:23:04.000]  所以有一句在宣教
[00:23:04.000 --> 00:23:05.920]  如果有人去過宣教聚會
[00:23:05.920 --> 00:23:08.200]  或者你本身在一些團計聽過
[00:23:08.200 --> 00:23:09.400]  有一個經文是很有名的
[00:23:09.400 --> 00:23:13.760]  就是《羅馬書》第十章十四至十五節
[00:23:13.760 --> 00:23:15.600]  《羅馬書》十章十四至十五節
[00:23:15.600 --> 00:23:19.440]  它說到人要去聽福音
[00:23:19.440 --> 00:23:24.920]  它說要聽到才可以認識耶穌
[00:23:24.920 --> 00:23:27.080]  但是人未曾信祂
[00:23:27.080 --> 00:23:28.720]  怎能求祂呢?
[00:23:28.720 --> 00:23:29.800]  未聽見祂的
[00:23:29.800 --> 00:23:31.280]  怎麼去信祂呢?
[00:23:31.280 --> 00:23:34.280]  沒有人傳過福音怎麼去聽呢?
[00:23:34.280 --> 00:23:38.360]  沒有人奉差遣怎麼去傳呢?
[00:23:38.360 --> 00:23:43.400]  這段如果有些人去過一些聚會
[00:23:43.400 --> 00:23:44.600]  或者宣教聚會
[00:23:44.600 --> 00:23:45.960]  這句聽到懶惰了
[00:23:45.960 --> 00:23:48.040]  他就馬上下一步叫大家呼召
[00:23:48.040 --> 00:23:48.920]  有沒有人想傳即侍奉
[00:23:48.920 --> 00:23:50.640]  或者你想宣教我
[00:23:50.640 --> 00:23:53.040]  但是如果放回這個環境下
[00:23:53.040 --> 00:23:56.160]  其實這句的環境主要不是想說這件事
[00:23:56.160 --> 00:23:58.520]  我不是說他不說這件事
[00:23:58.520 --> 00:24:03.440]  但是如果用《羅馬書》九至十一章的邏輯脈絡來說
[00:24:03.440 --> 00:24:05.760]  其實這句最重要的作用是什麼呢?
[00:24:05.760 --> 00:24:07.560]  我找了一幅圖
[00:24:07.560 --> 00:24:09.840]  在網上找了一幅圖嘗試去說這件事
[00:24:09.840 --> 00:24:11.000]  就是什麼呢?
[00:24:11.000 --> 00:24:13.600]  其實這兩節經文最關鍵說的是
[00:24:13.600 --> 00:24:17.200]  整個的拯救是出於上帝的主權
[00:24:17.200 --> 00:24:19.880]  由誰差遣到伊茲
[00:24:19.880 --> 00:24:21.800]  你真的能夠去有信心
[00:24:21.800 --> 00:24:24.760]  其實頭尾都是神去到主到所有
[00:24:24.760 --> 00:24:27.440]  即是神去到包底
[00:24:27.440 --> 00:24:32.160]  是神的憐憫才讓到有人去奉差遣
[00:24:32.160 --> 00:24:33.320]  才有後面的事情發生
[00:24:33.320 --> 00:24:35.720]  沒錯我們人中間有很多事情我們會做
[00:24:35.720 --> 00:24:37.360]  或者我們都應該做
[00:24:37.360 --> 00:24:38.600]  但是到了最終
[00:24:38.600 --> 00:24:40.200]  其實這兩節經文要強調的是
[00:24:40.200 --> 00:24:43.200]  我們頭尾由差遣到得救的過程
[00:24:43.200 --> 00:24:44.400]  這個是順序的
[00:24:44.400 --> 00:24:47.600]  因為你看到保羅是反問倒轉來做的
[00:24:47.600 --> 00:24:49.800]  但是如果我們嘗試邏輯上容易點明白
[00:24:49.800 --> 00:24:52.240]  其實就像這幅圖一樣是順序
[00:24:52.240 --> 00:24:56.160]  其實頭尾你都看到他強調頭尾都是上帝
[00:24:56.160 --> 00:24:58.200]  頭尾都是出於上帝的憐憫
[00:24:58.200 --> 00:25:01.120]  出於上帝的主權底下
[00:25:01.120 --> 00:25:07.000]  這一點某程度上可能大家都可能已經有些概念
[00:25:07.000 --> 00:25:08.240]  因為為什麼呢
[00:25:08.240 --> 00:25:11.600]  在兒童的VPS
[00:25:11.600 --> 00:25:13.800]  我知道Xplorer是做過helper的
[00:25:13.800 --> 00:25:15.440]  亦都有很多人參加過
[00:25:15.440 --> 00:25:19.000]  特別是今年那些form1的S1 boy和girl
[00:25:19.000 --> 00:25:20.240]  S1 boy我認得多一些
[00:25:20.240 --> 00:25:21.960]  那些人我認得樣子多一些
[00:25:21.960 --> 00:25:24.720]  girl就沒有忙得那麼多認得少一些
[00:25:24.720 --> 00:25:27.200]  即是你參加過VPS的很多度
[00:25:27.200 --> 00:25:28.880]  那時候最後一天
[00:25:28.880 --> 00:25:30.560]  Lilliana說的可能之前都是
[00:25:30.560 --> 00:25:32.240]  Pastor Irene會說呼召信息
[00:25:32.240 --> 00:25:34.760]  即是會叫你信耶穌
[00:25:34.760 --> 00:25:37.760]  即是這件事大家相信的
[00:25:37.760 --> 00:25:41.240]  即是大家知道我信心其實都是神去給我們的
[00:25:41.240 --> 00:25:42.840]  大家好像知道
[00:25:42.840 --> 00:25:46.920]  但是你知道這件事代不代表你真的體會到這件事呢
[00:25:46.920 --> 00:25:48.960]  保羅那麼強調以色列人的問題
[00:25:48.960 --> 00:25:52.680]  就是因為他就算以色列人理應給外邦人
[00:25:52.680 --> 00:25:54.840]  或者給我們更加清楚這些事情
[00:25:54.840 --> 00:25:58.400]  因為其實舊約都有說很多這些的
[00:25:58.400 --> 00:26:01.600]  如果你留意一下保羅其實這幾章印了很多舊約經文
[00:26:01.600 --> 00:26:03.640]  即是今天不是一個學術堂
[00:26:03.640 --> 00:26:05.000]  今天不是上主日學
[00:26:05.000 --> 00:26:05.880]  亦都不是在常人學院
[00:26:05.880 --> 00:26:08.360]  所以我不會去到每一節都出來解
[00:26:08.360 --> 00:26:11.240]  但是你會留意到保羅用了很多舊約經文
[00:26:11.240 --> 00:26:14.160]  其實就是強調以色列人本身是知道這些東西
[00:26:14.160 --> 00:26:17.400]  他們應該明白這些東西但是他們不明白
[00:26:17.400 --> 00:26:20.800]  所以保羅在第九章至第十章就是這樣去到
[00:26:20.800 --> 00:26:25.560]  斥責或者去到講以色列人其實他們的責任才是最大
[00:26:25.560 --> 00:26:28.160]  那麼用我簡單的比喻就講下這班以色列人是什麼人
[00:26:28.160 --> 00:26:29.240]  即是一個很簡單的比喻
[00:26:29.240 --> 00:26:30.160]  我用一個
[00:26:30.160 --> 00:26:32.200]  這個是以前我聽過的比喻
[00:26:32.200 --> 00:26:35.760]  那麼在疫情期間我們不可以去旅行
[00:26:35.760 --> 00:26:36.960]  不可以很難
[00:26:36.960 --> 00:26:37.960]  即是有些公海遊
[00:26:37.960 --> 00:26:40.280]  那麼你連公海遊都很怕中COVID
[00:26:40.280 --> 00:26:42.840]  那麼你連公海遊都很怕
[00:26:42.840 --> 00:26:45.280]  那麼都不知道大家是否搭慣飛機
[00:26:45.280 --> 00:26:47.280]  因為我很小的時候就真的搭過船
[00:26:47.280 --> 00:26:48.360]  即是那些叫遊船河
[00:26:48.360 --> 00:26:50.320]  出去繞個圈住兩天那些
[00:26:50.320 --> 00:26:51.400]  我不知道小時候多少歲
[00:26:51.400 --> 00:26:52.760]  很小的時候
[00:26:52.760 --> 00:26:55.520]  即是這些如果有人玩過應該都會的
[00:26:55.520 --> 00:26:58.880]  即是可能大家最喜歡坐飛機到處去都是始終
[00:26:58.880 --> 00:27:00.320]  那麼如果你坐公海遊
[00:27:00.320 --> 00:27:01.920]  你知道船上面有很多東西吃的
[00:27:01.920 --> 00:27:03.960]  因為你可能住幾天你很多東西吃的
[00:27:03.960 --> 00:27:05.160]  甚至在以前
[00:27:05.160 --> 00:27:07.440]  即是在講科技未那麼發達的時候
[00:27:07.440 --> 00:27:09.360]  即是你搭遠程你都是用船的
[00:27:09.360 --> 00:27:12.240]  你沒有什麼飛機或者飛機很貴的
[00:27:12.240 --> 00:27:14.320]  但是就算今天都有很多人喜歡搭船
[00:27:14.320 --> 00:27:16.240]  因為想環遊世界
[00:27:16.240 --> 00:27:18.720]  那麼那個類比又是這樣的
[00:27:18.720 --> 00:27:21.000]  有個人他搭船去環遊世界
[00:27:21.000 --> 00:27:22.240]  那麼就要
[00:27:22.240 --> 00:27:24.360]  即是你明白要買船票的
[00:27:24.360 --> 00:27:25.240]  那麼但是很有
[00:27:25.240 --> 00:27:26.360]  即是你的船票很貴的
[00:27:26.360 --> 00:27:28.360]  你住很多天在船上面
[00:27:28.360 --> 00:27:30.560]  那麼他做得很辛苦去儲錢的
[00:27:30.560 --> 00:27:33.040]  即是他做了不知大半年的人工
[00:27:33.040 --> 00:27:34.000]  他就買了一張門票
[00:27:34.000 --> 00:27:35.240]  那麼他已經這麼多錢剩下
[00:27:35.240 --> 00:27:37.240]  即是買了一張門票於是
[00:27:37.240 --> 00:27:38.640]  那麼這張門票只是夠買船票的
[00:27:38.640 --> 00:27:39.720]  坦白講
[00:27:39.720 --> 00:27:40.520]  即是這樣
[00:27:40.520 --> 00:27:43.560]  那麼他就很怕上船的東西
[00:27:43.560 --> 00:27:44.240]  就爆
[00:27:44.240 --> 00:27:45.320]  即是怕船票不爆
[00:27:45.320 --> 00:27:46.840]  於是就自己怎樣呢
[00:27:46.840 --> 00:27:48.920]  就拿了十幾天的乾糧整大包
[00:27:48.920 --> 00:27:50.440]  就拿上船吃
[00:27:50.440 --> 00:27:53.480]  想著十幾天就吃完就下船
[00:27:53.480 --> 00:27:54.720]  我只是想環遊世界
[00:27:54.720 --> 00:27:58.240]  我就不花那麼多錢不吃東西了
[00:27:58.240 --> 00:28:00.720]  那麼你知道郵輪上面有很多好東西吃的
[00:28:00.720 --> 00:28:02.720]  即是特別有些餐廳自助餐那些
[00:28:02.720 --> 00:28:04.040]  即是今天
[00:28:04.040 --> 00:28:06.200]  現在有COVID大家可能害怕
[00:28:06.200 --> 00:28:09.480]  但是其實你都會看到自助餐你會想吃的
[00:28:09.480 --> 00:28:12.080]  那麼於是那個人就不敢吃自助餐
[00:28:12.080 --> 00:28:12.680]  因為他怕
[00:28:12.680 --> 00:28:14.480]  他見那些人穿著新光鏡進去
[00:28:14.480 --> 00:28:15.680]  他怕要給錢
[00:28:15.680 --> 00:28:16.400]  那麼他怎樣呢
[00:28:16.400 --> 00:28:19.160]  他就自己住在房間裡一直吃乾糧
[00:28:19.160 --> 00:28:21.320]  即是吃那些麵包、餅那些
[00:28:21.320 --> 00:28:23.680]  那麼你知道船上面沒有補給的
[00:28:23.680 --> 00:28:25.400]  即是就算他停站也好
[00:28:25.400 --> 00:28:26.200]  你不可以這樣買
[00:28:26.200 --> 00:28:27.000]  他又不敢買
[00:28:27.000 --> 00:28:29.280]  那麼於是就吃光那些糧食了
[00:28:29.280 --> 00:28:30.160]  那麼怎麼辦呢
[00:28:30.160 --> 00:28:31.800]  即是過了半個月之後那些糧食就沒有了
[00:28:31.800 --> 00:28:33.600]  那麼他望著那些人去自助餐那裡吃
[00:28:33.600 --> 00:28:35.400]  即是去餐廳裡面吃
[00:28:35.400 --> 00:28:36.480]  那麼他就很餓了
[00:28:36.480 --> 00:28:37.120]  很辛苦了
[00:28:37.120 --> 00:28:38.840]  於是他就跟那些船員說什麼呢
[00:28:38.840 --> 00:28:40.160]  他說
[00:28:40.160 --> 00:28:42.120]  我可不可以進去吃
[00:28:42.120 --> 00:28:43.560]  我沒有錢的
[00:28:43.560 --> 00:28:44.480]  不如
[00:28:44.480 --> 00:28:45.400]  我幫你打砸
[00:28:45.400 --> 00:28:46.480]  我幫你洗廁所
[00:28:46.480 --> 00:28:48.040]  你幫我吃一餐就可以了
[00:28:48.040 --> 00:28:49.360]  我吃完我幫你洗廁所
[00:28:49.360 --> 00:28:52.320]  還回那些錢就可以了
[00:28:52.320 --> 00:28:53.800]  你覺得那船員有什麼反應呢
[00:28:53.800 --> 00:28:55.880]  你覺得那船員
[00:28:55.880 --> 00:28:56.640]  是不是說好啊
[00:28:56.640 --> 00:29:00.080]  有人幫我做就最好了
[00:29:00.080 --> 00:29:01.360]  那船員呢
[00:29:01.360 --> 00:29:02.520]  是嘔嘴的
[00:29:02.520 --> 00:29:05.880]  當然我不知道今天是不是用嘔嘴這個詞語
[00:29:05.880 --> 00:29:06.880]  總之那個意思
[00:29:06.880 --> 00:29:08.560]  他說什麼呢
[00:29:08.560 --> 00:29:12.560]  你那張船票已經包了
[00:29:12.560 --> 00:29:14.920]  你那張票可以進去吃了
[00:29:14.920 --> 00:29:19.520]  你那張票就可以了
[00:29:19.520 --> 00:29:21.040]  如果你個人你怎樣反應呢
[00:29:21.040 --> 00:29:27.200]  如果你個人
[00:29:27.200 --> 00:29:31.600]  原來我們可以拿著那張船票
[00:29:31.600 --> 00:29:35.560]  但是我們生活到好像乞丐一樣
[00:29:35.560 --> 00:29:37.480]  當你不知道其實
[00:29:37.480 --> 00:29:39.000]  原來
[00:29:39.000 --> 00:29:40.440]  我有那個的
[00:29:40.440 --> 00:29:42.160]  已經有那樣的事情
[00:29:42.160 --> 00:29:43.080]  我還要很辛苦
[00:29:43.080 --> 00:29:44.440]  好像黑色那樣
[00:29:44.440 --> 00:29:47.080]  去到黑別人給我這個東西
[00:29:47.080 --> 00:29:50.800]  這個才是以色列人最悲哀的地方
[00:29:50.800 --> 00:29:53.600]  保羅在這兩章怎麼用這麼多經文去說呢
[00:29:53.600 --> 00:29:58.320]  因為以色列人明明他們是已經比我們更加好的
[00:29:58.320 --> 00:30:00.640]  連耶穌也是他們的後裔
[00:30:00.640 --> 00:30:01.440]  在肉身上來說
[00:30:01.440 --> 00:30:02.640]  耶穌也是他們的後裔
[00:30:02.640 --> 00:30:03.840]  都是自己人
[00:30:03.840 --> 00:30:05.880]  都是自己有了這樣說
[00:30:05.880 --> 00:30:07.240]  就是一個通俗一點
[00:30:07.240 --> 00:30:09.880]  說自己預言的
[00:30:09.880 --> 00:30:11.120]  他們都沒有
[00:30:11.120 --> 00:30:11.920]  都不明白
[00:30:11.920 --> 00:30:15.120]  拿著那張船票就好像自己在乞食一樣
[00:30:15.120 --> 00:30:18.040]  所以最可怕的不是他們接觸不到耶穌
[00:30:18.040 --> 00:30:19.160]  最可怕的是
[00:30:19.160 --> 00:30:20.960]  他們就是這種勃逆
[00:30:20.960 --> 00:30:21.560]  頂嘴
[00:30:21.560 --> 00:30:22.560]  不喜歡
[00:30:22.560 --> 00:30:23.800]  我是要這樣
[00:30:23.800 --> 00:30:24.920]  我覺得這樣
[00:30:24.920 --> 00:30:26.760]  我那張船票是不能買的
[00:30:26.760 --> 00:30:27.480]  我乞食
[00:30:27.480 --> 00:30:29.080]  自己這樣
[00:30:29.080 --> 00:30:31.760]  這個就是《羅馬書》第九至十章一個
[00:30:31.760 --> 00:30:33.720]  保羅對以色列人
[00:30:33.720 --> 00:30:39.600]  全面去說其實他們理應最應該去明白上帝
[00:30:39.600 --> 00:30:42.560]  他們理應最先接受上帝的憐憫
[00:30:42.560 --> 00:30:44.520]  但是
[00:30:44.520 --> 00:30:46.720]  或者是他們真的不願意聽
[00:30:46.720 --> 00:30:47.720]  他們不肯聽
[00:30:47.720 --> 00:30:49.440]  正如他們的歷史一樣
[00:30:49.440 --> 00:30:50.720]  如果我看回以色列人的歷史
[00:30:50.720 --> 00:30:51.840]  很多時候他們都是不肯聽
[00:30:51.840 --> 00:30:53.120]  不願意聽
[00:30:53.120 --> 00:30:57.680]  以致保羅是要這樣去說他們
[00:30:57.680 --> 00:30:59.560]  他們寧願吃自己的乾糧
[00:30:59.560 --> 00:31:00.840]  寧願自己帶乾糧
[00:31:00.840 --> 00:31:02.040]  很辛苦地吃
[00:31:02.040 --> 00:31:03.360]  都不要吃自助餐
