
[00:00:00.000 --> 00:00:07.800]  大部分的基督徒對葡萄樹以枝子的比喻相當熟悉
[00:20:17.000 --> 00:20:22.000]  我們一定要整體進入真理裡面
[00:20:22.000 --> 00:20:23.000]  如果我們跳前一點
[00:20:23.000 --> 00:20:26.000]  我們看第十六第十七節
[00:20:26.000 --> 00:20:27.000]  主耶穌說
[00:20:27.000 --> 00:20:30.000]  我分派門徒去結果子
[00:20:30.000 --> 00:20:33.000]  叫門徒的果子常傳
[00:20:33.000 --> 00:20:36.000]  使你們奉我名祈求的時候
[00:20:36.000 --> 00:20:37.000]  無論求什麼
[00:20:37.000 --> 00:20:40.000]  天父上帝就賜給你們
[00:20:40.000 --> 00:20:43.000]  接著好像是一個總結
[00:20:43.000 --> 00:20:44.000]  我這樣吩咐你們
[00:20:44.000 --> 00:20:47.000]  是要叫你們彼此相愛
[00:20:47.000 --> 00:20:48.000]  看不看到
[00:20:48.000 --> 00:20:50.000]  主耶穌在最後這幾節裡
[00:20:50.000 --> 00:20:54.000]  又重複結果子的道理比喻
[00:20:54.000 --> 00:20:55.000]  所以很明顯
[00:20:55.000 --> 00:20:57.000]  結果子和彼此相愛
[00:20:57.000 --> 00:21:00.000]  這兩個不是一個獨立的主題
[00:21:00.000 --> 00:21:02.000]  而是一個互相關聯的題目
[00:21:02.000 --> 00:21:04.000]  我們要明白這個關係的話
[00:21:04.000 --> 00:21:06.000]  我們需要看第十七節
[00:21:06.000 --> 00:21:07.000]  第十七節
[00:21:07.000 --> 00:21:09.000]  我這樣吩咐你們
[00:21:09.000 --> 00:21:12.000]  是要叫你們彼此相愛
[00:21:12.000 --> 00:21:13.000]  我想大家分別留意
[00:21:13.000 --> 00:21:16.000]  主耶穌所說的吩咐你們
[00:21:16.000 --> 00:21:19.000]  吩咐什麼?
[00:21:19.000 --> 00:21:22.000]  看回上文一直說的是什麼?
[00:21:22.000 --> 00:21:25.000]  上文一直說要我們結果子
[00:21:25.000 --> 00:21:26.000]  第十六節
[00:21:26.000 --> 00:21:27.000]  結果子
[00:21:27.000 --> 00:21:28.000]  換言之
[00:21:28.000 --> 00:21:29.000]  我們需要結果子
[00:21:29.000 --> 00:21:33.000]  以至我們能夠彼此相愛
[00:21:33.000 --> 00:21:34.000]  中國人說什麼?
[00:21:34.000 --> 00:21:36.000]  中國人說同台吃飯
[00:21:36.000 --> 00:21:39.000]  各自修行
[00:21:39.000 --> 00:21:41.000]  但是我告訴大家
[00:21:41.000 --> 00:21:44.000]  我們雖然看的是同一本聖經
[00:21:44.000 --> 00:21:47.000]  但是我們並不是各自看聖經
[00:21:47.000 --> 00:21:49.000]  各自修行
[00:21:49.000 --> 00:21:51.000]  我們看同一本聖經
[00:21:51.000 --> 00:21:54.000]  我們是同為一體
[00:21:54.000 --> 00:21:56.000]  彼此相愛
[00:21:56.000 --> 00:21:59.000]  有一個很有經驗的牧師
[00:21:59.000 --> 00:22:02.000]  經常要處理教會很多的紛爭
[00:22:02.000 --> 00:22:03.000]  我記得他說過一句話
[00:22:03.000 --> 00:22:04.000]  我很深印象
[00:22:04.000 --> 00:22:07.000]  兩個明明都是好的基督徒
[00:22:07.000 --> 00:22:09.000]  但是走在一起的時候
[00:22:09.000 --> 00:22:11.000]  總是彼此爭拗
[00:22:11.000 --> 00:22:13.000]  互不相讓
[00:22:13.000 --> 00:22:15.000]  主耶穌說得很清楚
[00:22:15.000 --> 00:22:18.000]  如果我們能夠為神結果子的時候
[00:22:18.000 --> 00:22:20.000]  我們就在神的愛裡面
[00:22:20.000 --> 00:22:23.000]  故此我們就能夠彼此相愛
[00:22:23.000 --> 00:22:24.000]  換言之
[00:22:24.000 --> 00:22:27.000]  如果我們不能夠彼此相愛的時候
[00:22:27.000 --> 00:22:32.000]  也許我們並未存在主耶穌基督的愛裡面
[00:22:32.000 --> 00:22:39.000]  所以我們也不能夠如主耶穌所期望的多結果子
[00:22:39.000 --> 00:22:44.000]  有一次有一個非洲的宣教士
[00:22:44.000 --> 00:22:49.000]  有一次那些部族的領袖去探望宣教士
[00:22:49.000 --> 00:22:54.000]  這個部族的領袖進到宣教士的房間裡的時候
[00:22:54.000 --> 00:22:59.000]  看到他的天花板上吊著一個電燈塔
[00:22:59.000 --> 00:23:02.000]  是會發光的
[00:23:02.000 --> 00:23:04.000]  這個領袖就很高興
[00:23:04.000 --> 00:23:05.000]  他說很厲害
[00:23:05.000 --> 00:23:07.000]  為什麼這個東西會發光的
[00:23:07.000 --> 00:23:10.000]  宣教士你可不可以給我一個
[00:23:10.000 --> 00:23:11.000]  宣教士說好沒問題
[00:23:11.000 --> 00:23:12.000]  我給你一個
[00:23:12.000 --> 00:23:15.000]  這個族長就很開心
[00:23:15.000 --> 00:23:17.000]  拿著這個燈塔就回去了
[00:23:17.000 --> 00:23:18.000]  沒多久之後
[00:23:18.000 --> 00:23:20.000]  宣教士就去探望這個族長
[00:23:20.000 --> 00:23:24.000]  進到他的茅屋裡的時候
[00:23:24.000 --> 00:23:28.000]  看到那個燈塔吊在天花板上
[00:23:28.000 --> 00:23:31.000]  有一個麻繩吊著那個燈塔
[00:23:31.000 --> 00:23:34.000]  有一個麻繩吊著那個燈塔
[00:23:34.000 --> 00:23:41.000]  我們不會笑這個族長
[00:23:41.000 --> 00:23:43.000]  因為他並不明白
[00:23:43.000 --> 00:23:45.000]  但是其實想一想
[00:23:45.000 --> 00:23:47.000]  我們和主耶穌基督的關係
[00:23:47.000 --> 00:23:53.000]  也許都好像用麻繩吊著的燈塔一樣
[00:23:53.000 --> 00:23:55.000]  外表仍然是燈塔
[00:23:55.000 --> 00:23:58.000]  我們很多作為信徒
[00:23:58.000 --> 00:24:00.000]  我們仍然會回教會
[00:24:00.000 --> 00:24:01.000]  仍然會十一奉獻
[00:24:01.000 --> 00:24:02.000]  仍然會讀經
[00:24:02.000 --> 00:24:03.000]  仍然會祈禱
[00:24:03.000 --> 00:24:05.000]  仍然會侍奉
[00:24:05.000 --> 00:24:07.000]  我不是說這些不重要
[00:24:07.000 --> 00:24:09.000]  這些相當重要
[00:24:09.000 --> 00:24:11.000]  但是更加重要的
[00:24:11.000 --> 00:24:12.000]  今天我們作為基督徒
[00:24:12.000 --> 00:24:16.000]  是否真正連於葡萄樹
[00:24:16.000 --> 00:24:17.000]  我們今天作為基督徒
[00:24:17.000 --> 00:24:21.000]  是否真正在這條電線連著力量的泉源
[00:24:21.000 --> 00:24:26.000]  以致我們基督徒的人生可以為神發光
[00:24:26.000 --> 00:24:28.000]  這個才是更加重要
[00:24:28.000 --> 00:24:31.000]  有了內在的屬靈生命
[00:24:31.000 --> 00:24:37.000]  與神完全毫無阻隔的相連的時候
[00:24:37.000 --> 00:24:40.000]  我們就能夠為主發光
[00:24:40.000 --> 00:24:42.000]  我們就能夠做一個
[00:24:42.000 --> 00:24:49.000]  能夠將神的榮耀彰顯在我們生命裏的基督徒
[00:24:49.000 --> 00:24:52.000]  我們的主耶穌是葡萄樹
[00:24:52.000 --> 00:24:54.000]  我們就是枝子
[00:24:54.000 --> 00:24:55.000]  大家記住
[00:24:55.000 --> 00:24:58.000]  我們需要連於主耶穌基督
[00:24:58.000 --> 00:25:02.000]  我們才能夠在主耶穌基督的愛裏
[00:25:02.000 --> 00:25:05.000]  唯有我們在主耶穌基督的愛裏
[00:25:05.000 --> 00:25:07.000]  我們才能夠結果子
[00:25:07.000 --> 00:25:10.000]  我們才能夠彼此相愛
[00:25:10.000 --> 00:25:19.000]  我們才能夠在一個有電源的燈塔發出光
[00:25:19.000 --> 00:25:22.000]  讓周圍這個黑暗的世代
[00:25:22.000 --> 00:25:24.000]  通過我們的生命
[00:25:24.000 --> 00:25:25.000]  看到神的榮耀
[00:25:25.000 --> 00:25:27.000]  看到神的光
[00:25:27.000 --> 00:25:29.000]  我們就低頭祈禱
[00:25:29.000 --> 00:25:32.000]  主耶穌基督我們感謝你
[00:25:32.000 --> 00:25:36.000]  因為我們生命的一切好處不在你以外
[00:25:36.000 --> 00:25:38.000]  我們能夠為主發光
[00:25:38.000 --> 00:25:40.000]  並不因為我們有什麼好處
[00:25:40.000 --> 00:25:42.000]  而是因為我們的生命
[00:25:42.000 --> 00:25:44.000]  來到在教徒神祢的手裏
[00:25:44.000 --> 00:25:47.000]  求祢親自的潔淨我們
[00:25:47.000 --> 00:25:51.000]  親自的為我們的生命來修剪
[00:25:51.000 --> 00:25:55.000]  以至我們的生命更加合乎祢的心意
[00:25:55.000 --> 00:25:57.000]  在這個黑暗的世代
[00:25:57.000 --> 00:26:00.000]  為神造光造業
[00:26:00.000 --> 00:26:01.000]  多謝祢給我們一切
[00:26:01.000 --> 00:26:04.000]  祈禱奉耶穌基督得勝的名字而求
[00:26:04.000 --> 00:26:05.000]  阿門
