
[00:00:00.000 --> 00:00:01.920]  現在 劉執輩 我們
[00:20:55.330 --> 00:20:58.210]  好 那親愛的弟兄姊妹
[00:20:58.210 --> 00:20:59.010]  我講這些東西
[00:20:59.010 --> 00:21:00.770]  你會說 牧師啊 我又沒有讀神學
[00:21:00.770 --> 00:21:02.130]  我怎麼能搞清楚
[00:21:02.130 --> 00:21:04.850]  沒關係 你不用把神學搞清楚
[00:21:04.850 --> 00:21:07.410]  你把聖經搞清楚
[00:21:07.410 --> 00:21:12.690]  就好像有人說你要去辨別假抄是什麼
[00:21:12.690 --> 00:21:16.610]  你首先應該先把真抄好好的看清楚對不對
[00:21:16.610 --> 00:21:17.570]  同樣的道理
[00:21:17.570 --> 00:21:19.890]  親愛的弟兄姊妹 你把聖經了解清楚
[00:21:19.890 --> 00:21:20.690]  你就知道了
[00:21:20.690 --> 00:21:22.050]  哎呀 一看那個網站出來
[00:21:22.050 --> 00:21:26.050]  我一看就知道東方閃電
[00:21:26.050 --> 00:21:27.650]  你說你怎麼看
[00:21:27.650 --> 00:21:30.690]  這我沒辦法告你
[00:21:30.690 --> 00:21:32.530]  甚至我看他的圖片
[00:21:32.530 --> 00:21:36.130]  我都知道他東方閃電
[00:21:36.130 --> 00:21:38.050]  你看那個圖片 正經八百
[00:21:38.050 --> 00:21:39.490]  那個穿著打扮
[00:21:39.490 --> 00:21:41.970]  好像是古代古裝系
[00:21:41.970 --> 00:21:43.330]  雖然穿的是現代衣服
[00:21:43.330 --> 00:21:46.930]  但是你看那個打扮就是很假
[00:21:46.930 --> 00:21:48.930]  他就叫東方閃電
[00:21:48.930 --> 00:21:50.850]  全能神
[00:21:50.850 --> 00:21:53.010]  異端
[00:21:53.010 --> 00:21:55.090]  現在同學們 異端邪說
[00:21:55.090 --> 00:21:57.570]  在今天在牧師會越來越多
[00:21:57.570 --> 00:21:59.650]  所以你我要提防
[00:21:59.650 --> 00:22:00.850]  你我要提防
[00:22:00.850 --> 00:22:07.490]  不要隨便的去接聽這些東西
[00:22:07.490 --> 00:22:09.090]  特別是在國內
[00:22:09.090 --> 00:22:10.050]  國內這一方面
[00:22:10.050 --> 00:22:13.410]  更是因為網路各方面的通訊的限制
[00:22:13.410 --> 00:22:16.850]  所以很多人自己跑去翻牆看這個看那個
[00:22:16.850 --> 00:22:17.810]  有時候就是一些
[00:22:17.810 --> 00:22:19.650]  很多的這些東西就會進來
[00:22:19.650 --> 00:22:21.010]  好 那全能神
[00:22:21.010 --> 00:22:22.130]  所以呢
[00:22:22.130 --> 00:22:23.010]  第二個
[00:22:23.010 --> 00:22:26.130]  除了讓我們能夠分辨這個異端邪說
[00:22:26.130 --> 00:22:28.290]  讓我們知道什麼是正確的
[00:22:28.290 --> 00:22:29.490]  什麼是不正確的
[00:22:29.490 --> 00:22:29.810]  第二個
[00:22:29.810 --> 00:22:31.650]  我們為什麼要知道神的旨意
[00:22:31.650 --> 00:22:33.570]  因為知道神的旨意
[00:22:33.570 --> 00:22:36.530]  是我們行事為人的準則
[00:22:36.530 --> 00:22:38.530]  在哥羅西書第一章第四節
[00:22:38.530 --> 00:22:39.650]  他是這樣說的
[00:22:39.650 --> 00:22:41.650]  他說叫我們怎麼樣子
[00:22:41.650 --> 00:22:47.250]  叫我們行事為人 對得起主
[00:22:47.250 --> 00:22:49.250]  對得起主 對得起這個字
[00:22:49.250 --> 00:22:51.250]  原文的意思是就是說
[00:22:51.250 --> 00:22:53.730]  相襯相配的意思
[00:22:53.730 --> 00:22:54.930]  換句話說
[00:22:54.930 --> 00:22:56.450]  其實他在講
[00:22:56.450 --> 00:22:58.210]  中文其實翻得很好
[00:22:58.210 --> 00:23:01.170]  就是我們的行事為人
[00:23:01.170 --> 00:23:05.010]  要跟主相配
[00:23:05.010 --> 00:23:06.450]  了解這個意思嗎
[00:23:06.450 --> 00:23:08.450]  因此他接著下面就說
[00:23:08.450 --> 00:23:10.210]  得以完全
[00:23:10.210 --> 00:23:12.210]  得以
[00:23:12.210 --> 00:23:14.210]  這是第四章
[00:23:14.210 --> 00:23:16.210]  那第一章第十節
[00:23:16.210 --> 00:23:18.210]  第十節接著就講什麼
[00:23:18.210 --> 00:23:21.730]  凡事蒙他喜悅
[00:23:21.730 --> 00:23:23.730]  你注意去看
[00:23:23.730 --> 00:23:27.730]  因為我們行事為人對得起主
[00:23:27.730 --> 00:23:28.530]  所以呢
[00:23:28.530 --> 00:23:33.250]  我們凡事都蒙他怎麼樣喜悅
[00:23:33.250 --> 00:23:35.730]  簡單的說就是我們的一舉一動
[00:23:35.730 --> 00:23:38.210]  我們的行為
[00:23:38.210 --> 00:23:40.850]  特別這邊講到行為
[00:23:40.850 --> 00:23:46.450]  我們的行為要能夠與我們基督徒
[00:23:46.450 --> 00:23:52.690]  神的兒女與主的教導相配
[00:23:52.690 --> 00:23:55.250]  人家說你是基督徒
[00:23:55.250 --> 00:23:57.170]  什麼意思
[00:23:57.170 --> 00:24:00.290]  基督加上個徒
[00:24:00.290 --> 00:24:02.290]  叫基督徒 對不對
[00:24:02.290 --> 00:24:08.050]  所以基督徒是什麼意思
[00:24:08.050 --> 00:24:10.050]  俗文解字
[00:24:10.050 --> 00:24:11.730]  基督徒
[00:24:11.730 --> 00:24:15.570]  英文怎麼說 基督徒
[00:24:15.570 --> 00:24:18.290]  Christian
[00:24:18.290 --> 00:24:20.210]  那請跟我拼一下
[00:24:20.210 --> 00:24:24.530]  C-H-R-I-S-T
[00:24:24.530 --> 00:24:29.410]  I-A-N 對不對
[00:24:29.410 --> 00:24:32.370]  那I-A-N是什麼
[00:24:32.370 --> 00:24:34.850]  C-H-R-I-S-T是基督
[00:24:34.850 --> 00:24:36.290]  I-A-N是什麼
[00:24:36.290 --> 00:24:39.810]  I-A-N就是little小
[00:24:39.810 --> 00:24:41.970]  所以基督徒是什麼
[00:24:41.970 --> 00:24:43.090]  就是小基督
[00:24:43.090 --> 00:24:47.970]  跟你旁邊說你是小基督
[00:24:47.970 --> 00:24:49.890]  對不對
[00:24:49.890 --> 00:24:52.690]  那這個title我非常的
[00:24:52.690 --> 00:24:56.450]  我覺得很honored to be Christian
[00:24:56.450 --> 00:24:59.810]  但是今天在美國很多這種第二代第三代
[00:24:59.810 --> 00:25:01.650]  甚至他不知道第幾代
[00:25:01.650 --> 00:25:04.210]  他說他基督徒
[00:25:04.210 --> 00:25:10.290]  但是根本不像基督徒
[00:25:10.290 --> 00:25:16.370]  那天我們請Kate去一個韓國餐廳吃飯
[00:25:16.370 --> 00:25:17.330]  那麼他就跟我講
[00:25:17.330 --> 00:25:23.090]  他說這個owner是一個
[00:25:23.090 --> 00:25:25.410]  他說好像是一個基督徒
[00:25:25.410 --> 00:25:28.930]  就剛好他owner來經過我們這邊
[00:25:28.930 --> 00:25:31.090]  在食用食碗筷這些東西
[00:25:31.090 --> 00:25:32.370]  後來他就介紹
[00:25:32.370 --> 00:25:35.890]  他說他就韓文剛講說這個是個穆斯林
[00:25:35.890 --> 00:25:37.090]  這個我聽得懂
[00:25:37.090 --> 00:25:40.130]  穆斯林就是牧師
[00:25:40.130 --> 00:25:41.570]  然後就問我說哪個牧師
[00:25:41.570 --> 00:25:45.090]  我說我是在Costco旁邊的
[00:25:45.090 --> 00:25:47.330]  Bray of Life Church的牧師
[00:25:47.330 --> 00:25:48.050]  然後聊起來
[00:25:48.050 --> 00:25:49.330]  我就跟他說
[00:25:49.330 --> 00:25:50.610]  我說聽說你是Christian
[00:25:50.610 --> 00:25:51.810]  他說I am Christian
[00:25:51.810 --> 00:25:54.610]  然後問他說那你去哪個教會
[00:25:54.610 --> 00:25:59.010]  他說我used to
[00:25:59.010 --> 00:26:03.490]  那我說你為什麼不再去了呢
[00:26:03.490 --> 00:26:05.570]  他就講到了
[00:26:05.570 --> 00:26:07.730]  注意聽
[00:26:07.730 --> 00:26:12.690]  他說我看見教會的一些基督徒
[00:26:12.690 --> 00:26:15.890]  他們講一套做一套
[00:26:15.890 --> 00:26:17.410]  他們說這樣子
[00:26:17.410 --> 00:26:20.130]  但是他們在外面的行為
[00:26:20.130 --> 00:26:23.410]  根本不像基督徒
[00:26:23.410 --> 00:26:26.690]  他講的時候
[00:26:26.690 --> 00:26:28.490]  如果他講的是我們教會
[00:26:29.470 --> 00:26:35.610]  I am very upset
[00:26:35.610 --> 00:26:40.490]  但是親愛的弟兄姊妹
[00:26:40.490 --> 00:26:44.830]  我希望我們羚羊堂沒有一個弟兄姊妹在外面被人家壓著說
[00:26:44.830 --> 00:26:46.870]  他是基督徒啊
[00:26:46.870 --> 00:26:49.430]  講一套做一套
[00:26:49.430 --> 00:26:51.750]  假冒為善
[00:26:51.750 --> 00:26:55.590]  親愛的弟兄姊妹求主憐憫我們
[00:26:55.590 --> 00:26:57.890]  不要以為是別人
[00:26:58.650 --> 00:27:00.710]  常常我們需要在主人面前請察
[00:27:00.710 --> 00:27:05.050]  我們的行事為人是根據什麼來行事為人
[00:27:05.050 --> 00:27:07.610]  根據聖經根據神的話
[00:27:07.610 --> 00:27:09.670]  根據神的旨意
[00:27:09.670 --> 00:27:15.810]  你不是說今天這個誰說拜登說或者是什麼那叫什麼
[00:27:15.810 --> 00:27:17.590]  拜登前面的叫什麼
[00:27:17.590 --> 00:27:19.390]  川普說
[00:27:19.390 --> 00:27:26.310]  現在有一些福音派的基督徒甚至是牧師把川普當什麼呢
[00:27:28.350 --> 00:27:29.890]  把他當成救世主啊
[00:27:29.890 --> 00:27:33.730]  你搞錯了
[00:27:33.730 --> 00:27:37.830]  沒有一個是完人的
[00:27:37.830 --> 00:27:42.430]  只有耶穌基督才是我們崇拜的對象
[00:27:42.430 --> 00:27:45.250]  也只有耶穌基督是我們
[00:27:45.250 --> 00:27:48.310]  敬拜的中心是我們唯一的盼望
[00:27:48.310 --> 00:27:50.370]  你盼望川普嗎
[00:27:50.370 --> 00:27:55.750]  親愛的弟兄姊妹
[00:27:57.270 --> 00:28:00.090]  所以我們行事為人要對得起主
[00:28:00.090 --> 00:28:03.670]  所以我們需要知道神的旨意明白神的旨意
[00:28:03.670 --> 00:28:05.970]  親愛的弟兄姊妹你的一言一行
[00:28:05.970 --> 00:28:09.050]  你今天去做什麼工作你找什麼對象
[00:28:09.050 --> 00:28:15.950]  這一些人生當中的這些事情你相不相信上帝對你都有旨意你要去清楚明白神的旨意
[00:28:15.950 --> 00:28:19.790]  如果聖經上已經清楚的你就不用去
[00:28:19.790 --> 00:28:21.590]  去那邊禱告半天了對不對
[00:28:21.590 --> 00:28:24.910]  聖經上說信與不信的不能同父異惡有沒有
[00:28:24.910 --> 00:28:26.710]  是不是
[00:28:27.470 --> 00:28:30.810]  所以今天這個男生雖然長得很帥也很有錢
[00:28:30.810 --> 00:28:32.850]  但是呢
[00:28:32.850 --> 00:28:35.410]  他還不信主怎麼辦呢
[00:28:35.410 --> 00:28:37.710]  怎麼辦呢
[00:28:37.710 --> 00:28:41.810]  把他帶來教會OK
[00:28:41.810 --> 00:28:43.610]  Make sure
[00:28:43.610 --> 00:28:47.710]  你的感情投進記憶圈他要信耶穌OK
[00:28:47.710 --> 00:28:54.090]  我不是屬於那種說只要是非基督徒通通不可以交往的但是這是一個非常
[00:28:54.090 --> 00:28:56.150]  非常不容易的一件事情
[00:28:56.910 --> 00:29:03.310]  你一定要確定這個人是真實的信了耶穌我曾經幫助過以前的做年輕人工作
[00:29:03.310 --> 00:29:08.430]  這個姊妹要被這個男的追到教會裡面追了半年之後就跟他結婚了
[00:29:08.430 --> 00:29:17.390]  我婚前輔導給他問的第一課問說我說請問你知道嗎這個婚姻的目的上帝設立婚姻是要兩個人結為一體
[00:29:17.390 --> 00:29:21.750]  世世代代永遠不可以分開的我剛才講這個東西很基本的對不對
[00:29:21.750 --> 00:29:23.530]  我就問他說我說
[00:29:23.530 --> 00:29:25.330]  你是不是同意
[00:29:27.110 --> 00:29:27.630]  他說
[00:29:27.630 --> 00:29:30.190]  這個我沒辦法保證喔
[00:29:30.190 --> 00:29:37.870]  哇我一聽我看那姊妹也是臉都綠了
[00:29:37.870 --> 00:29:41.190]  我立馬就跟他講說
[00:29:41.190 --> 00:29:48.110]  我說這一點你不確定對不起我不能夠幫你徵婚我也不能幫你做我也不幫你做婚前輔導了
[00:29:52.710 --> 00:29:58.850]  前輩說什麼神的旨意很清楚啊有一些東西很清楚啊細節的部分你需要禱告
[00:29:58.850 --> 00:30:01.410]  你需要尋求神會一定會指示你
[00:30:01.410 --> 00:30:04.230]  如果你專心尋求他必定尋得見
[00:30:04.230 --> 00:30:11.650]  那麼接著我們來看怎麼樣尋求神的旨意怎麼能夠知道神的旨意呢保羅在這邊禱告他說禱告你們滿心
[00:30:11.650 --> 00:30:13.450]  知道神的旨意
[00:30:13.450 --> 00:30:16.770]  滿心知道神的旨意
[00:30:16.770 --> 00:30:20.350]  這個知道這個字就是針對洛斯底主義
[00:30:20.610 --> 00:30:22.910]  因為這個知道原文
[00:30:22.910 --> 00:30:26.750]  叫做Epigenosis你看這個字
[00:30:26.750 --> 00:30:31.110]  那這個Ep是什麼呢這個Ep是完全的意思
[00:30:31.110 --> 00:30:33.930]  Gnosis就是洛斯底的
[00:30:33.930 --> 00:30:34.950]  這一個字
[00:30:34.950 --> 00:30:36.990]  就是這個字
[00:30:36.990 --> 00:30:38.530]  它是知識的意思
[00:30:38.530 --> 00:30:41.090]  所以呢
[00:30:41.090 --> 00:30:42.890]  保羅說要知道
[00:30:42.890 --> 00:30:44.930]  保羅講的不是你們那個
[00:30:44.930 --> 00:30:49.790]  這個洛斯底主義講的知識而已喔他講的是加上了一個是完全的知識
[00:30:50.050 --> 00:30:51.590]  也就是真知識
[00:30:51.590 --> 00:30:57.990]  保羅說我要你們滿心知道神的旨意就是叫你們滿心知道神
[00:30:57.990 --> 00:31:00.290]  神的真正的旨意
[00:31:00.290 --> 00:31:04.390]  然後這邊又加上滿心
[00:31:04.390 --> 00:31:07.210]  滿心這個字
[00:31:07.210 --> 00:31:08.730]  它是
[00:31:08.730 --> 00:31:09.510]  充滿
[00:31:09.510 --> 00:31:12.570]  充滿的意思
[00:31:12.570 --> 00:31:15.390]  使這個東西使你充滿
[00:31:15.390 --> 00:31:18.210]  所以滿心知道的這個意思呢
[00:31:18.470 --> 00:31:22.830]  就是指的說上帝要把真知識充滿我們
[00:31:22.830 --> 00:31:28.190]  所以保羅說我禱告讓這個充滿
[00:31:28.190 --> 00:31:31.790]  你們能夠充滿了對上帝旨意的真知識
[00:31:31.790 --> 00:31:35.630]  所以這個叫做滿心知道神的旨意
[00:31:35.630 --> 00:31:37.670]  保羅禱告這件事情
[00:31:37.670 --> 00:31:39.970]  剛才我已經提了
[00:31:39.970 --> 00:31:43.310]  大部分神的旨意在聖經上都清楚告訴我們
[00:31:43.310 --> 00:31:46.630]  我記得以前我在一個教會幕會的時候
[00:31:46.630 --> 00:31:48.170]  有一個姐妹
[00:31:49.450 --> 00:31:50.210]  她呢
[00:31:50.210 --> 00:31:52.510]  這個先生
[00:31:52.510 --> 00:31:54.830]  跟先生關係不好
[00:31:54.830 --> 00:31:57.630]  那麼先生呢
[00:31:57.630 --> 00:31:59.170]  聽她講
[00:31:59.170 --> 00:32:01.230]  先生好像也有外遇
[00:32:01.230 --> 00:32:03.790]  當然先生不承認
[00:32:03.790 --> 00:32:06.850]  所以她心裡面就有這一種受傷的感覺
[00:32:06.850 --> 00:32:09.670]  所以她就一直
[00:32:09.670 --> 00:32:11.970]  一直就是覺得好像
[00:32:11.970 --> 00:32:15.810]  這個對這個婚姻很不想要繼續下去
[00:32:16.590 --> 00:32:19.670]  因為她那時候有一段時間還蠻追求的
[00:32:19.670 --> 00:32:21.450]  每天早上來教會參加晨禱
[00:32:21.450 --> 00:32:22.730]  所以呢
[00:32:22.730 --> 00:32:25.030]  她就有一天就跟我講
[00:32:25.030 --> 00:32:26.830]  她說請你為我禱告
[00:32:26.830 --> 00:32:28.110]  然後呢
[00:32:28.110 --> 00:32:31.430]  過一段時間她就跟我講說
[00:32:31.430 --> 00:32:32.710]  她說你知道嗎
[00:32:32.710 --> 00:32:34.510]  我已經決定
[00:32:34.510 --> 00:32:36.050]  要跟我先生離婚了
[00:32:36.050 --> 00:32:38.870]  我說
[00:32:38.870 --> 00:32:40.390]  你怎麼決定的
[00:32:40.390 --> 00:32:42.190]  她說我禱告之後
[00:32:42.190 --> 00:32:42.950]  覺得
[00:32:42.950 --> 00:32:44.230]  很平安
[00:32:44.230 --> 00:32:46.030]  很屬靈
[00:32:47.050 --> 00:32:48.850]  她說她禱告之後覺得很平安
[00:32:48.850 --> 00:32:52.430]  我說你為什麼要跟你先生離婚
[00:32:52.430 --> 00:32:55.510]  她說你不知道
[00:32:55.510 --> 00:32:58.830]  她在我的電話裡面放確聽器
[00:32:58.830 --> 00:33:01.390]  她擔心我有外遇
[00:33:01.390 --> 00:33:04.210]  這個叫做什麼
[00:33:04.210 --> 00:33:06.570]  什麼什麼
[00:33:06.570 --> 00:33:07.850]  什麼先放火
[00:33:07.850 --> 00:33:15.730]  做賊的先喊做賊是不是
[00:33:17.010 --> 00:33:18.790]  先生用這一招來對付她
[00:33:18.790 --> 00:33:20.590]  所以她說不行
[00:33:20.590 --> 00:33:21.610]  那我就說
[00:33:21.610 --> 00:33:22.390]  我說
[00:33:22.390 --> 00:33:25.710]  我說你
[00:33:25.710 --> 00:33:30.070]  你這個並不是說今天你先生
[00:33:30.070 --> 00:33:32.410]  這個這個
[00:33:32.410 --> 00:33:33.950]  確實是
[00:33:33.950 --> 00:33:35.230]  有淫亂的問題
[00:33:35.230 --> 00:33:36.750]  對不對
[00:33:36.750 --> 00:33:39.830]  即便是有淫亂的問題
[00:33:39.830 --> 00:33:42.130]  聖經上也沒有告訴我們說好
[00:33:42.130 --> 00:33:44.190]  趕快離趕快離
[00:33:46.750 --> 00:33:49.030]  但是總之她在這種情況之下
[00:33:49.030 --> 00:33:50.310]  她受不了
[00:33:50.310 --> 00:33:52.110]  她覺得她要跟她離婚
[00:33:52.110 --> 00:33:55.430]  所以她就去禱告禱告之後她覺得平安
[00:33:55.430 --> 00:33:56.990]  好 童子妹
[00:33:56.990 --> 00:33:59.030]  那你猜我怎麼回答她
[00:33:59.030 --> 00:34:03.630]  我說你這個平安叫做假平安
[00:34:03.630 --> 00:34:06.970]  這個叫做了決定之後的平安
[00:34:06.970 --> 00:34:10.290]  我說因為聖經裡面告訴我們說
[00:34:10.290 --> 00:34:11.590]  對不對
[00:34:11.590 --> 00:34:13.370]  神所設立的
[00:34:13.370 --> 00:34:15.150]  人不可分開
[00:34:15.930 --> 00:34:17.210]  耶穌也告訴我們
[00:34:17.210 --> 00:34:19.510]  若不是
[00:34:19.510 --> 00:34:22.330]  為淫亂的緣故不可以分開
[00:34:22.330 --> 00:34:24.130]  對不對
[00:34:24.130 --> 00:34:26.690]  聖經裡面很清楚的講這件事情
[00:34:26.690 --> 00:34:34.870]  那你現在講的是說因為先生在我這個電話裡面創了切接地我受不了了
[00:34:34.870 --> 00:34:37.950]  所以我要跟她離婚我禱告之後很平安
[00:34:37.950 --> 00:34:40.510]  合不合神的旨意
[00:34:40.510 --> 00:34:42.810]  合不合
[00:34:42.810 --> 00:34:45.370]  不合
[00:34:46.910 --> 00:34:48.190]  千秋之輩
[00:34:48.190 --> 00:34:50.230]  所以
[00:34:50.230 --> 00:34:53.050]  今天我們需要禱告
[00:34:53.050 --> 00:34:55.110]  主要幫助我
[00:34:55.110 --> 00:34:56.630]  清楚的明白
[00:34:56.630 --> 00:34:58.430]  有真正的
[00:34:58.430 --> 00:35:00.470]  對你旨意的了解
[00:35:00.470 --> 00:35:02.790]  不是自我的意思
[00:35:02.790 --> 00:35:04.310]  也不是聽這個
[00:35:04.310 --> 00:35:08.150]  一些這個三姑六婆的講解
[00:35:08.150 --> 00:35:11.470]  而是清楚知道神的心意是什麼
[00:35:11.470 --> 00:35:13.790]  這是保羅在她的禱告 但是你看
[00:35:13.790 --> 00:35:15.070]  保羅說
[00:35:15.330 --> 00:35:16.350]  這句話
[00:35:16.350 --> 00:35:18.390]  保羅說
[00:35:18.390 --> 00:35:22.490]  聖經的經文本身我們來看一下
[00:35:22.490 --> 00:35:27.610]  他說願你們在一切屬靈的智慧物性上
[00:35:27.610 --> 00:35:29.150]  滿心知道神的旨意
[00:35:29.150 --> 00:35:29.930]  所以呢
[00:35:29.930 --> 00:35:33.250]  這句話其實他原文的意思是什麼
[00:35:33.250 --> 00:35:35.310]  他說願你們
[00:35:35.310 --> 00:35:38.370]  你看我刮鬍寫的那個
[00:35:38.370 --> 00:35:39.650]  寫的那個字
[00:35:39.650 --> 00:35:41.190]  願你們
[00:35:41.190 --> 00:35:42.470]  藉著
[00:35:44.510 --> 00:35:45.790]  藉著一切
[00:35:45.790 --> 00:35:47.830]  屬靈的智慧
[00:35:47.830 --> 00:35:48.850]  物性
[00:35:48.850 --> 00:35:51.670]  滿心知道神的旨意
[00:35:51.670 --> 00:35:55.770]  所以意思就是說
[00:35:55.770 --> 00:35:57.570]  我們怎麼樣知道神的旨意呢
[00:35:57.570 --> 00:35:59.110]  他說藉著
[00:35:59.110 --> 00:36:00.130]  透過
[00:36:00.130 --> 00:36:03.710]  在這個NASB這個英文版本裡面
[00:36:03.710 --> 00:36:04.990]  他把它翻成說
[00:36:04.990 --> 00:36:10.110]  In all spiritual wisdom and understanding
[00:36:10.110 --> 00:36:13.430]  在NIV把這個In all
[00:36:13.430 --> 00:36:14.210]  把它
[00:36:14.710 --> 00:36:15.490]  改成了我覺得更好
[00:36:15.490 --> 00:36:19.590]  Through all spiritual wisdom and understanding
[00:36:19.590 --> 00:36:21.110]  透過
[00:36:21.110 --> 00:36:25.990]  透過所有的這些屬靈的智慧還有understanding
[00:36:25.990 --> 00:36:29.310]  那這個understanding是什麼這個物性是什麼呢
[00:36:29.310 --> 00:36:32.630]  這個物性你看我在這邊寫了
[00:36:32.630 --> 00:36:36.730]  在洗夫所書一章17節到18節
[00:36:36.730 --> 00:36:37.750]  就提到了
[00:36:37.750 --> 00:36:41.090]  我們起來練這段聖經好不好來預備請
[00:36:41.090 --> 00:36:42.370]  我們
[00:36:42.370 --> 00:36:44.410]  主耶穌基督
[00:36:45.230 --> 00:36:46.510]  主耶穌基督
[00:36:46.510 --> 00:36:51.110]  智慧啟示的靈賞給你們
[00:36:51.110 --> 00:36:53.670]  使你們真知道祂
[00:36:53.670 --> 00:36:56.490]  並且照明你們心中的眼睛
[00:36:56.490 --> 00:36:57.270]  看到沒有
[00:36:57.270 --> 00:36:59.050]  那個刮鬍
[00:36:59.050 --> 00:37:01.590]  我把它著名叫靈訣
[00:37:01.590 --> 00:37:04.670]  曾經有聽過我講過這記不記得
[00:37:04.670 --> 00:37:08.510]  我說神在造人的時候在我們的裡面有一個器官
[00:37:08.510 --> 00:37:10.030]  這個器官叫做
[00:37:10.030 --> 00:37:11.550]  這個lose
[00:37:11.550 --> 00:37:14.110]  那這個lose
[00:37:14.370 --> 00:37:18.990]  就是中文把它翻譯是林道亮牧師把它翻譯出來叫做靈訣
[00:37:18.990 --> 00:37:23.070]  中文聖經裡面很多地方把它翻成物性
[00:37:23.070 --> 00:37:26.650]  英文說understanding
[00:37:26.650 --> 00:37:33.050]  那其實上帝造人的時候有這麼一個器官這個靈訣
[00:37:33.050 --> 00:37:35.870]  他是為了要跟神交通的
[00:37:35.870 --> 00:37:39.710]  但是當亞當夏娃犯罪之後
[00:37:39.710 --> 00:37:42.030]  這一個靈訣的功能
[00:37:42.030 --> 00:37:42.790]  就
[00:37:42.790 --> 00:37:43.550]  停止了
[00:37:44.570 --> 00:37:45.350]  我們說不工作了
[00:37:45.350 --> 00:37:47.150]  懂這意思嗎
[00:37:47.150 --> 00:37:51.750]  這就是為什麼一個人信耶穌需要聖靈重生他
[00:37:51.750 --> 00:37:55.590]  使他的靈訣重新開始工作懂這意思嗎
[00:37:55.590 --> 00:38:03.010]  那也是為什麼我們要追求保祿說要禱告因為要藉著禱告藉著聖靈的工作
[00:38:03.010 --> 00:38:08.890]  讓我們裡面這個靈訣越來越知道怎麼工作越來越做越
[00:38:08.890 --> 00:38:10.430]  越能夠熟練
[00:38:12.730 --> 00:38:14.790]  以至於我們屬靈的生命
[00:38:14.790 --> 00:38:17.090]  就能夠長大成人
[00:38:17.090 --> 00:38:20.670]  我們對神的認識就漸漸多知道神
[00:38:20.670 --> 00:38:22.970]  聽懂沒有
[00:38:22.970 --> 00:38:28.350]  知道神認識神
[00:38:28.350 --> 00:38:30.910]  不是坦坦靠知識
[00:38:30.910 --> 00:38:33.470]  這就是弱勢地主義的問題
[00:38:33.470 --> 00:38:34.990]  今天
[00:38:34.990 --> 00:38:35.770]  小心
[00:38:35.770 --> 00:38:38.850]  教會特別我們這些知識分子
[00:38:38.850 --> 00:38:40.630]  我們很多時候
[00:38:40.890 --> 00:38:43.950]  會把追求更多聖經的知識
[00:38:43.950 --> 00:38:46.510]  當作我們認識神的目標
[00:38:46.510 --> 00:38:48.310]  聽懂沒有我要說
[00:38:48.310 --> 00:38:50.610]  我不能說這個錯
[00:38:50.610 --> 00:38:52.910]  但是我說他不完全
[00:38:52.910 --> 00:38:56.490]  這樣子的認識
[00:38:56.490 --> 00:38:58.290]  對神的認識
[00:38:58.290 --> 00:39:01.870]  是因著不單單是知識
[00:39:01.870 --> 00:39:08.530]  而是需要這個悟性這個understanding對神話語的好我要再怎麼解釋他好
[00:39:10.070 --> 00:39:16.210]  記不記得當耶穌在這個伊瑪五十路路上面復活的時候他跟著這個門徒們在那邊走路記不記得
[00:39:16.210 --> 00:39:21.590]  他跟門徒們一起走然後呢耶穌就聖經說開他們的什麼
[00:39:21.590 --> 00:39:23.370]  心竅看到沒有
[00:39:23.370 --> 00:39:28.490]  門徒們跟耶穌跟了三年半喔
[00:39:28.490 --> 00:39:30.790]  但是他們對
[00:39:30.790 --> 00:39:32.590]  屬靈的事情
[00:39:32.590 --> 00:39:35.410]  還是很多地方夢叉叉
[00:39:35.410 --> 00:39:37.970]  直到那個
[00:39:38.230 --> 00:39:40.790]  主耶穌復活之後開他們的心竅
[00:39:40.790 --> 00:39:43.090]  然後聖經上就說
[00:39:44.200 --> 00:39:47.540]  他們就心裡火熱
[00:39:47.540 --> 00:39:53.200]  他們就對主的話明白了
[00:39:53.200 --> 00:39:56.920]  開竅了 我們中國人
[00:39:56.920 --> 00:40:00.540]  也懂這一點 開竅
[00:40:00.540 --> 00:40:03.720]  這個屬靈的竅要開
[00:40:03.720 --> 00:40:07.120]  這個屬靈的竅要怎麼開
[00:40:07.120 --> 00:40:09.840]  這個屬靈的竅要開 必須要禱告
[00:40:09.840 --> 00:40:14.000]  必須要禱告 這就是為什麼保羅要為他們禱告
[00:40:14.420 --> 00:40:17.780]  保羅為他們禱告 保羅怎麼為他們禱告 我們注意來看
[00:40:17.780 --> 00:40:21.100]  保羅說 我 我們
[00:40:21.100 --> 00:40:24.160]  自從聽見的日子 也就為你們
[00:40:24.160 --> 00:40:25.660]  不住的
[00:40:25.660 --> 00:40:28.920]  禱告祈求 所以保羅禱告什麼 保羅是
[00:40:28.920 --> 00:40:29.920]  不住的禱告
[00:40:29.920 --> 00:40:33.480]  不住的 不住的 不住的這個字
[00:40:33.480 --> 00:40:35.940]  原文的意思就是不停止的意思
[00:40:35.940 --> 00:40:40.220]  而且後面講的這個禱告祈求
[00:40:40.220 --> 00:40:43.380]  這裡這是兩個字 這兩個字
[00:40:43.380 --> 00:40:46.380]  它原文的意思呢 都是持續不斷的
[00:40:46.380 --> 00:40:49.380]  意思 所以保羅在這裡要表明一件事
[00:40:49.380 --> 00:40:52.380]  就是說 他常常的 他持續
