
[00:00:00.000 --> 00:00:10.920]  如果你看看,今天在越南地方的時候可能第一個想到的就是約旦河西岸的政治分佈
[00:19:43.040 --> 00:19:44.040]  理會當勇者
[00:19:44.040 --> 00:19:46.040]  說法互相平衡
[00:19:46.040 --> 00:19:47.040]  理會當勇者
[00:19:47.040 --> 00:19:49.040]  說法互相平衡
[00:19:49.040 --> 00:19:50.040]  這個貼紙
[00:19:50.040 --> 00:19:51.040]  《耶利歌》
[00:19:51.040 --> 00:19:52.040]  的圖表
[00:19:52.040 --> 00:19:53.040]  也都是
[00:19:53.040 --> 00:19:54.040]  很類似的
[00:19:54.040 --> 00:19:55.040]  離國元素
[00:19:55.040 --> 00:19:56.040]  照習令法
[00:19:56.040 --> 00:19:57.040]  天使上
[00:19:57.040 --> 00:19:58.040]  法的號稱
[00:19:58.040 --> 00:20:00.040]  特號角吹響
[00:20:00.040 --> 00:20:01.040]  神的道
[00:20:01.040 --> 00:20:03.040]  和基督的典型
[00:20:03.040 --> 00:20:04.040]  古羅約翰
[00:20:04.040 --> 00:20:05.040]  很有關係
[00:20:05.040 --> 00:20:06.040]  所以
[00:20:06.040 --> 00:20:07.040]  古羅
[00:20:07.040 --> 00:20:09.040]  在這裡是
[00:20:09.040 --> 00:20:10.040]  強調
[00:20:10.040 --> 00:20:11.040]  這個
[00:20:11.040 --> 00:20:12.040]  信徒的特性
[00:20:12.040 --> 00:20:14.040]  信徒的復活
[00:20:14.040 --> 00:20:15.040]  但必然
[00:20:15.040 --> 00:20:16.040]  其實任何反對
[00:20:16.040 --> 00:20:17.040]  這個對人
[00:20:17.040 --> 00:20:18.040]  在國內
[00:20:18.040 --> 00:20:19.040]  都要面對
[00:20:19.040 --> 00:20:20.040]  《耶利歌》
[00:20:20.040 --> 00:20:21.040]  一樣的對待
[00:20:21.040 --> 00:20:23.040]  所以
[00:20:23.040 --> 00:20:24.040]  如果我們總結
[00:20:24.040 --> 00:20:25.040]  就是
[00:20:25.040 --> 00:20:26.040]  很粗略的
[00:20:26.040 --> 00:20:27.040]  這個七日
[00:20:27.040 --> 00:20:28.040]  七個祭司
[00:20:28.040 --> 00:20:30.040]  和七師號角
[00:20:30.040 --> 00:20:31.040]  這個象徵的意思
[00:20:31.040 --> 00:20:32.040]  很明顯就是
[00:20:32.040 --> 00:20:33.040]  在說聖潔
[00:20:33.040 --> 00:20:34.040]  聖潔
[00:20:34.040 --> 00:20:36.040]  是神的本性
[00:20:36.040 --> 00:20:37.040]  聖星
[00:20:37.040 --> 00:20:38.040]  是人的目標
[00:20:38.040 --> 00:20:39.040]  救贖
[00:20:39.040 --> 00:20:40.040]  是要將護衛
[00:20:40.040 --> 00:20:41.040]  去消除
[00:20:41.040 --> 00:20:42.040]  意識
[00:20:42.040 --> 00:20:43.040]  這近四十年來
[00:20:43.040 --> 00:20:44.040]  每年一次
[00:20:44.040 --> 00:20:45.040]  要守七日的
[00:20:45.040 --> 00:20:46.040]  聖教節
[00:20:46.040 --> 00:20:47.040]  之後
[00:20:47.040 --> 00:20:48.040]  入到
[00:20:48.040 --> 00:20:49.040]  巴勒地
[00:20:49.040 --> 00:20:50.040]  圍繞
[00:20:50.040 --> 00:20:51.040]  《耶利歌》七日
[00:20:51.040 --> 00:20:52.040]  周圍禮儀
[00:20:52.040 --> 00:20:53.040]  但要求的
[00:20:53.040 --> 00:20:54.040]  就是聖潔
[00:20:54.040 --> 00:20:55.040]  所以
[00:20:55.040 --> 00:20:56.040]  神要將這個
[00:20:56.040 --> 00:20:57.040]  《耶利歌》
[00:20:57.040 --> 00:20:58.040]  繩去繩去
[00:20:58.040 --> 00:20:59.040]  因為
[00:20:59.040 --> 00:21:00.040]  神說
[00:21:00.040 --> 00:21:01.040]  就好像
[00:21:01.040 --> 00:21:02.040]  孝一樣
[00:21:02.040 --> 00:21:03.040]  腐敗
[00:21:03.040 --> 00:21:05.040]  神的要求是
[00:21:05.040 --> 00:21:06.040]  聖潔給人的責任
[00:21:06.040 --> 00:21:07.040]  是甚麼呢
[00:21:07.040 --> 00:21:08.040]  你看看
[00:21:08.040 --> 00:21:09.040]  是一樣的
[00:21:09.040 --> 00:21:10.040]  首先就是
[00:21:10.040 --> 00:21:11.040]  祭司要廢火
[00:21:11.040 --> 00:21:12.040]  在約到之前
[00:21:12.040 --> 00:21:13.040]  警告人
[00:21:13.040 --> 00:21:14.040]  審判
[00:21:14.040 --> 00:21:15.040]  來臨
[00:21:15.040 --> 00:21:16.040]  所以後來的
[00:21:16.040 --> 00:21:17.040]  意識而言
[00:21:17.040 --> 00:21:18.040]  和今天的基督徒
[00:21:18.040 --> 00:21:19.040]  我們都是
[00:21:19.040 --> 00:21:20.040]  聖潔的國徒
[00:21:20.040 --> 00:21:21.040]  我們都是
[00:21:21.040 --> 00:21:22.040]  當前的祭司
[00:21:22.040 --> 00:21:23.040]  所以我們就有
[00:21:23.040 --> 00:21:24.040]  責任
[00:21:24.040 --> 00:21:25.040]  做親禮的
[00:21:25.040 --> 00:21:26.040]  清道夫
[00:21:26.040 --> 00:21:27.040]  大聲的警告
[00:21:27.040 --> 00:21:28.040]  而且宣告
[00:21:28.040 --> 00:21:29.040]  之前
[00:21:29.040 --> 00:21:30.040]  我們自己
[00:21:30.040 --> 00:21:31.040]  首先要相信
[00:21:31.040 --> 00:21:32.040]  何謂相信呢
[00:21:32.040 --> 00:21:33.040]  我們先看看
[00:21:33.040 --> 00:21:34.040]  這個拉閣
[00:21:34.040 --> 00:21:35.040]  這個阿光
[00:21:35.040 --> 00:21:36.040]  和高爾蘭
[00:21:36.040 --> 00:21:37.040]  家旺的故事
[00:21:37.040 --> 00:21:38.040]  看人應該
[00:21:38.040 --> 00:21:39.040]  怎樣透過
[00:21:39.040 --> 00:21:40.040]  信心去回應
[00:21:40.040 --> 00:21:41.040]  這個聖潔的要求
[00:21:41.040 --> 00:21:42.040]  大家都聽過
[00:21:42.040 --> 00:21:43.040]  拉閣的故事
[00:21:43.040 --> 00:21:45.040]  所以我就不講詳細了
[00:21:45.040 --> 00:21:46.040]  大家這樣
[00:21:46.040 --> 00:21:47.040]  要明白一件事
[00:21:47.040 --> 00:21:48.040]  雖然
[00:21:48.040 --> 00:21:49.040]  拉閣是個地理
[00:21:49.040 --> 00:21:50.040]  但是
[00:21:50.040 --> 00:21:51.040]  他因為
[00:21:51.040 --> 00:21:53.040]  保護聖潔的探子
[00:21:53.040 --> 00:21:55.040]  他和他的家人
[00:21:55.040 --> 00:21:56.040]  都可以
[00:21:56.040 --> 00:21:58.040]  用於同樣的多人
[00:21:58.040 --> 00:21:59.040]  面對同樣的命運
[00:21:59.040 --> 00:22:01.040]  這本書的作者
[00:22:01.040 --> 00:22:02.040]  將拉閣的信心
[00:22:02.040 --> 00:22:04.040]  和以色列人的信心
[00:22:04.040 --> 00:22:06.040]  是相提並論的
[00:22:06.040 --> 00:22:07.040]  因著信
[00:22:07.040 --> 00:22:09.040]  以色列人圍繞園里
[00:22:09.040 --> 00:22:10.040]  過了七天
[00:22:10.040 --> 00:22:11.040]  城牆就很特殊
[00:22:11.040 --> 00:22:12.040]  因著信
[00:22:12.040 --> 00:22:13.040]  妓女拉閣
[00:22:13.040 --> 00:22:14.040]  隨口善地
[00:22:14.040 --> 00:22:15.040]  接待探子
[00:22:15.040 --> 00:22:16.040]  就沒有
[00:22:16.040 --> 00:22:18.040]  跟阿薩克順從的人
[00:22:18.040 --> 00:22:19.040]  一同認同
[00:22:19.040 --> 00:22:21.040]  打破書
[00:22:21.040 --> 00:22:23.040]  甚至將拉閣的信心
[00:22:23.040 --> 00:22:26.040]  和阿巴拉堂遣以薩的信心
[00:22:26.040 --> 00:22:27.040]  連在一起
[00:22:27.040 --> 00:22:29.040]  原來拉閣的信仰
[00:22:29.040 --> 00:22:31.040]  是一個活生生的信仰
[00:22:31.040 --> 00:22:32.040]  是皆是行動
[00:22:32.040 --> 00:22:34.040]  貞擇體驗的信仰
[00:22:34.040 --> 00:22:36.040]  這正點要經常所說
[00:22:36.040 --> 00:22:38.040]  阿巴拉堂順了神
[00:22:38.040 --> 00:22:40.040]  者就算他為義
[00:22:40.040 --> 00:22:42.040]  他又得稱為神的朋友
[00:22:42.040 --> 00:22:43.040]  將看來
[00:22:43.040 --> 00:22:44.040]  人稱義
[00:22:44.040 --> 00:22:45.040]  少欽的行為
[00:22:45.040 --> 00:22:46.040]  不是班恩若信
[00:22:46.040 --> 00:22:47.040]  同樣
[00:22:47.040 --> 00:22:49.040]  妓女拉閣接待使者
[00:22:49.040 --> 00:22:50.040]  又放他們
[00:22:50.040 --> 00:22:52.040]  另一條路出去
[00:22:52.040 --> 00:22:53.040]  那也是因為
[00:22:53.040 --> 00:22:55.040]  後威聲已罵
[00:22:55.040 --> 00:22:57.040]  拉閣得救
[00:22:57.040 --> 00:22:59.040]  不是因為她的身份
[00:22:59.040 --> 00:23:00.040]  她的身份
[00:23:00.040 --> 00:23:01.040]  不是一個蒙膽占
[00:23:01.040 --> 00:23:02.040]  她是意識的人
[00:23:02.040 --> 00:23:04.040]  她不在教會長大
[00:23:04.040 --> 00:23:05.040]  拉閣得救
[00:23:05.040 --> 00:23:07.040]  不是因為她是個好人
[00:23:07.040 --> 00:23:09.040]  她是個妓女
[00:23:09.040 --> 00:23:10.040]  領悟其實
[00:23:10.040 --> 00:23:11.040]  給准人類
[00:23:11.040 --> 00:23:12.040]  拉閣上次
[00:23:12.040 --> 00:23:14.040]  保護探子的時候
[00:23:14.040 --> 00:23:16.040]  都要說大話才行
[00:23:16.040 --> 00:23:17.040]  但是
[00:23:17.040 --> 00:23:18.040]  拉閣不過來
[00:23:18.040 --> 00:23:19.040]  是因為對她
[00:23:19.040 --> 00:23:22.040]  耶和華神的信心
[00:23:22.040 --> 00:23:23.040]  因為她的信心
[00:23:23.040 --> 00:23:24.040]  她的名字
[00:23:24.040 --> 00:23:26.040]  甚至出現在
[00:23:26.040 --> 00:23:27.040]  馬啟夫
[00:23:27.040 --> 00:23:29.040]  耶穌的家譜裏
[00:23:29.040 --> 00:23:31.040]  阿堂
[00:23:31.040 --> 00:23:32.040]  阿堂岸上
[00:23:32.040 --> 00:23:33.040]  他身份
[00:23:33.040 --> 00:23:34.040]  本來是意識人
[00:23:34.040 --> 00:23:35.040]  還在軍隊裏面
[00:23:35.040 --> 00:23:36.040]  一個士兵
[00:23:36.040 --> 00:23:38.040]  但是他即使目睹
[00:23:38.040 --> 00:23:40.040]  這個人多成人性
[00:23:40.040 --> 00:23:41.040]  而給他這樣的成績
[00:23:41.040 --> 00:23:43.040]  他還不是完全相信神
[00:23:43.040 --> 00:23:45.040]  剛才我讀到
[00:23:45.040 --> 00:23:46.040]  若說
[00:23:46.040 --> 00:23:47.040]  曾經吩咐
[00:23:47.040 --> 00:23:49.040]  以色列上下
[00:23:49.040 --> 00:23:50.040]  看耶利多
[00:23:50.040 --> 00:23:51.040]  掠奪
[00:23:51.040 --> 00:23:52.040]  任何的東西
[00:23:52.040 --> 00:23:53.040]  都不是他為己有的
[00:23:53.040 --> 00:23:54.040]  城裏面
[00:23:54.040 --> 00:23:55.040]  一切的
[00:23:55.040 --> 00:23:57.040]  金 銀 蜀
[00:23:57.040 --> 00:23:58.040]  土 鐵
[00:23:58.040 --> 00:23:59.040]  伊莫
[00:23:59.040 --> 00:24:00.040]  阿頓
[00:24:00.040 --> 00:24:01.040]  都是屬於神
[00:24:01.040 --> 00:24:02.040]  但是
[00:24:02.040 --> 00:24:03.040]  阿堂竟然不夠膽
[00:24:03.040 --> 00:24:05.040]  他自己藏了一些
[00:24:05.040 --> 00:24:07.040]  金 銀 衣服
[00:24:07.040 --> 00:24:09.040]  以為沒有人發現過
[00:24:09.040 --> 00:24:11.040]  阿堂顯然不相信
[00:24:11.040 --> 00:24:12.040]  以色列人
[00:24:12.040 --> 00:24:13.040]  證明了耶和華神
[00:24:13.040 --> 00:24:14.040]  是一個
[00:24:14.040 --> 00:24:16.040]  無所謂的士兵神
[00:24:17.040 --> 00:24:18.040]  當然沒有人不知
[00:24:18.040 --> 00:24:19.040]  若說
[00:24:19.040 --> 00:24:20.040]  他不是
[00:24:20.040 --> 00:24:21.040]  我相信
[00:24:21.040 --> 00:24:22.040]  似乎
[00:24:22.040 --> 00:24:23.040]  有一點問題
[00:24:23.040 --> 00:24:24.040]  忘記了
[00:24:24.040 --> 00:24:25.040]  首次去報告神
[00:24:25.040 --> 00:24:27.040]  聽一些
[00:24:27.040 --> 00:24:28.040]  叛子援寶
[00:24:28.040 --> 00:24:29.040]  派了二三千人
[00:24:29.040 --> 00:24:30.040]  進去打AI
[00:24:30.040 --> 00:24:32.040]  大食
[00:24:32.040 --> 00:24:33.040]  因為
[00:24:33.040 --> 00:24:34.040]  不食有餘
[00:24:34.040 --> 00:24:35.040]  但是
[00:24:35.040 --> 00:24:36.040]  那些
[00:24:36.040 --> 00:24:37.040]  對大食的人
[00:24:37.040 --> 00:24:38.040]  就狠辱感高
[00:24:38.040 --> 00:24:39.040]  但是
[00:24:39.040 --> 00:24:40.040]  以色列的士兵
[00:24:40.040 --> 00:24:41.040]  三十年
[00:24:41.040 --> 00:24:43.040]  大肚追三十年
[00:24:43.040 --> 00:24:44.040]  若說
[00:24:44.040 --> 00:24:45.040]  才有吃過毒
[00:24:45.040 --> 00:24:47.040]  一聽就明白
[00:24:47.040 --> 00:24:48.040]  大肚的士兵
[00:24:48.040 --> 00:24:49.040]  大家如果看得實
[00:24:49.040 --> 00:24:50.040]  就可以知道
[00:24:50.040 --> 00:24:52.040]  有過多龍的脈
[00:24:52.040 --> 00:24:53.040]  之後
[00:24:53.040 --> 00:24:54.040]  若說
[00:24:54.040 --> 00:24:55.040]  就查出
[00:24:55.040 --> 00:24:57.040]  阿堂的所作所為
[00:24:57.040 --> 00:24:58.040]  阿堂承認
[00:24:58.040 --> 00:24:59.040]  阿堂的參亂
[00:24:59.040 --> 00:25:00.040]  贏利過
[00:25:00.040 --> 00:25:01.040]  那些靚三
[00:25:01.040 --> 00:25:02.040]  阿堂的財寶
[00:25:02.040 --> 00:25:03.040]  阿堂以為
[00:25:03.040 --> 00:25:04.040]  不會被人發現
[00:25:04.040 --> 00:25:05.040]  似乎真的不明白神
[00:25:05.040 --> 00:25:07.040]  是無所得知的
[00:25:07.040 --> 00:25:08.040]  阿堂似乎
[00:25:08.040 --> 00:25:09.040]  也不明白
[00:25:09.040 --> 00:25:10.040]  神
[00:25:10.040 --> 00:25:11.040]  他的子民
[00:25:11.040 --> 00:25:13.040]  來做的工作
[00:25:13.040 --> 00:25:15.040]  神要使萬用成色
[00:25:15.040 --> 00:25:16.040]  神的子民
[00:25:16.040 --> 00:25:17.040]  是神的工具
[00:25:17.040 --> 00:25:18.040]  所以神
[00:25:18.040 --> 00:25:19.040]  特別是要求
[00:25:19.040 --> 00:25:20.040]  神的子民
[00:25:20.040 --> 00:25:21.040]  是要聖潔的
[00:25:21.040 --> 00:25:22.040]  所以
[00:25:22.040 --> 00:25:23.040]  阿堂的故事
[00:25:23.040 --> 00:25:25.040]  給我們
[00:25:25.040 --> 00:25:26.040]  有些藝人看到
[00:25:26.040 --> 00:25:27.040]  就是
[00:25:27.040 --> 00:25:28.040]  大家真的要
[00:25:28.040 --> 00:25:29.040]  想想自己
[00:25:29.040 --> 00:25:30.040]  有沒有原因
[00:25:30.040 --> 00:25:31.040]  來教會
[00:25:31.040 --> 00:25:32.040]  其實
[00:25:32.040 --> 00:25:33.040]  一些
[00:25:33.040 --> 00:25:34.040]  出於
[00:25:34.040 --> 00:25:35.040]  錯誤的
[00:25:35.040 --> 00:25:36.040]  來教會
[00:25:36.040 --> 00:25:37.040]  並且
[00:25:37.040 --> 00:25:38.040]  做過一些
[00:25:38.040 --> 00:25:39.040]  邪惡的事
[00:25:39.040 --> 00:25:40.040]  這些人
[00:25:40.040 --> 00:25:41.040]  都在偷懶
[00:25:41.040 --> 00:25:42.040]  你知不知道
[00:25:42.040 --> 00:25:43.040]  教會其實
[00:25:43.040 --> 00:25:44.040]  是想要成聖
[00:25:44.040 --> 00:25:45.040]  你知不知道
[00:25:45.040 --> 00:25:46.040]  這個神
[00:25:46.040 --> 00:25:47.040]  本性是聖潔
[00:25:47.040 --> 00:25:48.040]  神要人
[00:25:48.040 --> 00:25:50.040]  最重要
[00:25:50.040 --> 00:25:51.040]  要完成的
[00:25:51.040 --> 00:25:52.040]  就是聖聖
[00:25:52.040 --> 00:25:53.040]  你是不是
[00:25:53.040 --> 00:25:54.040]  貪妄成聖
[00:25:54.040 --> 00:25:55.040]  來教會
[00:25:55.040 --> 00:25:56.040]  是不是
[00:25:56.040 --> 00:25:57.040]  希望成聖
[00:25:57.040 --> 00:25:58.040]  萬事者
[00:25:58.040 --> 00:25:59.040]  來教會
[00:25:59.040 --> 00:26:00.040]  阿堂
[00:26:00.040 --> 00:26:01.040]  覺得
[00:26:01.040 --> 00:26:02.040]  教會的身份
[00:26:02.040 --> 00:26:03.040]  可以給予好處
[00:26:03.040 --> 00:26:04.040]  你想想
[00:26:04.040 --> 00:26:05.040]  你自己
[00:26:05.040 --> 00:26:06.040]  視我神的
[00:26:06.040 --> 00:26:07.040]  那種機密
[00:26:07.040 --> 00:26:08.040]  是不是為了
[00:26:08.040 --> 00:26:09.040]  聖上的
[00:26:09.040 --> 00:26:10.040]  聖潔的旨意
[00:26:10.040 --> 00:26:11.040]  應驗神
[00:26:11.040 --> 00:26:12.040]  或者是
[00:26:12.040 --> 00:26:13.040]  只是滿足
[00:26:13.040 --> 00:26:14.040]  自己的
[00:26:14.040 --> 00:26:15.040]  一些私慾
[00:26:15.040 --> 00:26:16.040]  或者是
[00:26:16.040 --> 00:26:17.040]  好聖心
[00:26:17.040 --> 00:26:18.040]  或者是成就
[00:26:18.040 --> 00:26:19.040]  等等
[00:26:19.040 --> 00:26:20.040]  不過
[00:26:20.040 --> 00:26:21.040]  不論是
[00:26:21.040 --> 00:26:22.040]  大力
[00:26:22.040 --> 00:26:23.040]  還是神的
[00:26:23.040 --> 00:26:24.040]  大勞
[00:26:24.040 --> 00:26:25.040]  大力
[00:26:25.040 --> 00:26:26.040]  仍然會有人
[00:26:26.040 --> 00:26:27.040]  好像阿堂那樣
[00:26:27.040 --> 00:26:28.040]  我想其中一個原因
[00:26:28.040 --> 00:26:29.040]  就是
[00:26:29.040 --> 00:26:30.040]  他從來沒有
[00:26:30.040 --> 00:26:31.040]  很好的
[00:26:31.040 --> 00:26:32.040]  理智上述的
[00:26:32.040 --> 00:26:33.040]  文化
[00:26:33.040 --> 00:26:34.040]  為甚麼如此呢
[00:26:34.040 --> 00:26:35.040]  因為
[00:26:35.040 --> 00:26:36.040]  其實
[00:26:36.040 --> 00:26:37.040]  每一個人
[00:26:37.040 --> 00:26:38.040]  真的要審視
[00:26:38.040 --> 00:26:39.040]  我們的內心
[00:26:39.040 --> 00:26:40.040]  我們是偷懶的
[00:26:40.040 --> 00:26:41.040]  我們在追求
[00:26:41.040 --> 00:26:42.040]  甚麼呢
[00:26:42.040 --> 00:26:43.040]  我們都真的要
[00:26:43.040 --> 00:26:44.040]  有些
[00:26:44.040 --> 00:26:45.040]  有燈
[00:26:45.040 --> 00:26:46.040]  有機的
[00:26:46.040 --> 00:26:47.040]  按照聖經的神學
[00:26:47.040 --> 00:26:48.040]  你知道
[00:26:48.040 --> 00:26:49.040]  對這個
[00:26:49.040 --> 00:26:50.040]  三外一體的
[00:26:50.040 --> 00:26:51.040]  真誠
[00:26:51.040 --> 00:26:52.040]  一個合乎聖經的
[00:26:52.040 --> 00:26:53.040]  理解
[00:26:53.040 --> 00:26:54.040]  才會搞到
[00:26:54.040 --> 00:26:55.040]  甚麼惡靈修成
[00:26:55.040 --> 00:26:57.040]  跟這個
[00:26:57.040 --> 00:26:58.040]  耶利多
[00:26:58.040 --> 00:26:59.040]  很有密切的
[00:26:59.040 --> 00:27:00.040]  關係
[00:27:00.040 --> 00:27:01.040]  第三個聖經的
[00:27:01.040 --> 00:27:02.040]  惡徒
[00:27:02.040 --> 00:27:03.040]  就是伯特利的
[00:27:03.040 --> 00:27:04.040]  希伊蘭
[00:27:04.040 --> 00:27:05.040]  很多人
[00:27:05.040 --> 00:27:06.040]  聽說
[00:27:06.040 --> 00:27:07.040]  我想很多
[00:27:07.040 --> 00:27:08.040]  大家都聽說
[00:27:08.040 --> 00:27:10.040]  你一定真的聽到這個希伊蘭
[00:27:10.040 --> 00:27:11.040]  那是甚麼呢
[00:27:11.040 --> 00:27:12.040]  約書亞記
[00:27:12.040 --> 00:27:13.040]  大陸也剛讀了
[00:27:13.040 --> 00:27:14.040]  結尾的時候
[00:27:14.040 --> 00:27:15.040]  約書亞記
[00:27:15.040 --> 00:27:16.040]  叫做
[00:27:16.040 --> 00:27:17.040]  《大法國紀錄》
[00:27:17.040 --> 00:27:18.040]  就是
[00:27:18.040 --> 00:27:19.040]  你們千萬不要
[00:27:19.040 --> 00:27:20.040]  嘗試去崇敬
[00:27:20.040 --> 00:27:21.040]  這個耶利多
[00:27:21.040 --> 00:27:22.040]  因為
[00:27:22.040 --> 00:27:23.040]  你藉由你的族
[00:27:23.040 --> 00:27:25.040]  一直被左鬥
[00:27:25.040 --> 00:27:26.040]  以色列人
[00:27:26.040 --> 00:27:27.040]  在世代
[00:27:27.040 --> 00:27:28.040]  都相傳
[00:27:28.040 --> 00:27:29.040]  這個左鬥
[00:27:29.040 --> 00:27:30.040]  因此
[00:27:30.040 --> 00:27:31.040]  雖然
[00:27:31.040 --> 00:27:32.040]  是從
[00:27:32.040 --> 00:27:34.040]  耶利多
[00:27:34.040 --> 00:27:35.040]  對地理來講
[00:27:35.040 --> 00:27:36.040]  是一個
[00:27:36.040 --> 00:27:37.040]  很重要的地理
[00:27:37.040 --> 00:27:38.040]  已經很成熟
[00:27:38.040 --> 00:27:39.040]  昨天
[00:27:39.040 --> 00:27:40.040]  跟著我們
[00:27:40.040 --> 00:27:41.040]  今早
[00:27:41.040 --> 00:27:42.040]  跟著我們的
[00:27:42.040 --> 00:27:43.040]  教會的人
[00:27:43.040 --> 00:27:44.040]  進入
[00:27:44.040 --> 00:27:45.040]  這個儀式
[00:27:45.040 --> 00:27:46.040]  很緊張
[00:27:46.040 --> 00:27:47.040]  不知道他們
[00:27:47.040 --> 00:27:48.040]  去到那個
[00:27:48.040 --> 00:27:49.040]  裝兵
[00:27:49.040 --> 00:27:50.040]  擴城的時候
[00:27:50.040 --> 00:27:51.040]  都不知道那個關卡
[00:27:51.040 --> 00:27:52.040]  會不會開
[00:27:52.040 --> 00:27:53.040]  很緊張
[00:27:53.040 --> 00:27:54.040]  我那時候
[00:27:54.040 --> 00:27:55.040]  不知道
[00:27:55.040 --> 00:27:56.040]  我是老闆
[00:27:56.040 --> 00:27:57.040]  一進去
[00:27:57.040 --> 00:27:58.040]  我覺得
[00:27:58.040 --> 00:27:59.040]  一旦何秋華
[00:27:59.040 --> 00:28:00.040]  帶人去
[00:28:00.040 --> 00:28:01.040]  最重要的事
[00:28:01.040 --> 00:28:02.040]  就是耶利多
[00:28:02.040 --> 00:28:03.040]  是一個很重要的
[00:28:03.040 --> 00:28:05.040]  一個戰略地點
[00:28:05.040 --> 00:28:06.040]  但是
[00:28:06.040 --> 00:28:07.040]  那麼重要
[00:28:07.040 --> 00:28:08.040]  都一直
[00:28:08.040 --> 00:28:09.040]  日出日到
[00:28:09.040 --> 00:28:10.040]  很久都沒有人
[00:28:10.040 --> 00:28:11.040]  夠膽
[00:28:11.040 --> 00:28:12.040]  去重建
[00:28:12.040 --> 00:28:13.040]  這個耶利多的
[00:28:13.040 --> 00:28:14.040]  王的要塞
[00:28:14.040 --> 00:28:15.040]  但是
[00:28:15.040 --> 00:28:16.040]  《滅亡基上》
[00:28:16.040 --> 00:28:17.040]  第十六章記載
[00:28:17.040 --> 00:28:18.040]  去到阿哈王的時候
[00:28:18.040 --> 00:28:19.040]  就有一個叫做
[00:28:19.040 --> 00:28:20.040]  希伊勒的
[00:28:20.040 --> 00:28:21.040]  八大女王的使徒
[00:28:21.040 --> 00:28:22.040]  去重建
[00:28:22.040 --> 00:28:23.040]  耶利多
[00:28:23.040 --> 00:28:24.040]  那就實現了
[00:28:24.040 --> 00:28:25.040]  日出阿哈的狀況
[00:28:25.040 --> 00:28:26.040]  暗裡的兒子
[00:28:26.040 --> 00:28:27.040]  阿哈
[00:28:27.040 --> 00:28:28.040]  昂夜王
[00:28:28.040 --> 00:28:29.040]  眼中看為惡的事
[00:28:29.040 --> 00:28:30.040]  給他以前
[00:28:30.040 --> 00:28:31.040]  所有的王家
[00:28:31.040 --> 00:28:32.040]  宴會
[00:28:32.040 --> 00:28:33.040]  阿哈的日子
[00:28:33.040 --> 00:28:34.040]  八大女人
[00:28:34.040 --> 00:28:35.040]  希伊勒
[00:28:35.040 --> 00:28:36.040]  重修耶利多
[00:28:36.040 --> 00:28:37.040]  那軍隊的時候
[00:28:37.040 --> 00:28:39.040]  他喪要長子
[00:28:39.040 --> 00:28:40.040]  阿比蘭
[00:28:40.040 --> 00:28:41.040]  安門的時候
[00:28:41.040 --> 00:28:42.040]  他喪要幼子
[00:28:42.040 --> 00:28:43.040]  西閣
[00:28:43.040 --> 00:28:44.040]  精於其王
[00:28:44.040 --> 00:28:45.040]  職員都不知
[00:28:45.040 --> 00:28:47.040]  約書有何事
[00:28:47.040 --> 00:28:50.040]  幾百年之後的事
[00:28:50.040 --> 00:28:51.040]  那麼這些
[00:28:51.040 --> 00:28:53.040]  為甚麼會重建耶利多呢
[00:28:53.040 --> 00:28:54.040]  是不是因為他不信呢
[00:28:54.040 --> 00:28:56.040]  或者他根本太
[00:28:56.040 --> 00:28:57.040]  通常都已經
[00:28:57.040 --> 00:28:58.040]  不過呢
[00:28:58.040 --> 00:28:59.040]  在形式中都沒有看過
[00:28:59.040 --> 00:29:00.040]  不知道
[00:29:00.040 --> 00:29:01.040]  約書下的奏作呢
[00:29:01.040 --> 00:29:03.040]  或者他根本就不在乎
[00:29:03.040 --> 00:29:05.040]  那些欺騙小孩
[00:29:05.040 --> 00:29:06.040]  無所謂
[00:29:06.040 --> 00:29:07.040]  不知小孩
[00:29:07.040 --> 00:29:08.040]  不知阿哈
[00:29:08.040 --> 00:29:09.040]  千真萬確
[00:29:09.040 --> 00:29:10.040]  不知道
[00:29:10.040 --> 00:29:11.040]  我真的不知道
[00:29:11.040 --> 00:29:12.040]  為什麼都會這樣
[00:29:12.040 --> 00:29:15.040]  但是
[00:29:15.040 --> 00:29:16.040]  大家要留心
[00:29:16.040 --> 00:29:18.040]  大家心裡要保護
[00:29:18.040 --> 00:29:19.040]  就會見到
[00:29:19.040 --> 00:29:20.040]  好多希伊勒
[00:29:20.040 --> 00:29:22.040]  有些人
[00:29:22.040 --> 00:29:23.040]  是因為從小
[00:29:23.040 --> 00:29:24.040]  沒有看過聖經
[00:29:24.040 --> 00:29:25.040]  我沒有看過聖經過
[00:29:25.040 --> 00:29:26.040]  也有很多人
[00:29:26.040 --> 00:29:28.040]  說看過聖經
[00:29:28.040 --> 00:29:29.040]  知道聖經
[00:29:29.040 --> 00:29:30.040]  如果你不悔改
[00:29:30.040 --> 00:29:32.040]  不相信耶穌的福音
[00:29:32.040 --> 00:29:34.040]  不會是有個永恆的守護
[00:29:34.040 --> 00:29:36.040]  當人永遠都不相信
[00:29:36.040 --> 00:29:38.040]  今天甚至有很多人
[00:29:38.040 --> 00:29:39.040]  為了自己
[00:29:39.040 --> 00:29:41.040]  今天眼前的好處
[00:29:41.040 --> 00:29:42.040]  不在乎
[00:29:42.040 --> 00:29:43.040]  失去自己的骨肉
[00:29:43.040 --> 00:29:45.040]  所以
