
[00:00:00.000 --> 00:00:02.900]  我們先開始的時候,我們一起祈禱
[00:19:19.220 --> 00:19:22.340]  細細地尋找上帝的公義的時候
[00:19:22.340 --> 00:19:27.180]  他亦都能夠在這個社會裏面找得到
[00:19:27.180 --> 00:19:28.620]  找到了
[00:19:28.620 --> 00:19:32.500]  他和你和我都能夠一同歡喜
[00:19:32.500 --> 00:19:35.380]  上帝的使者和上帝
[00:19:35.380 --> 00:19:38.980]  都是這樣一同歡喜
[00:19:38.980 --> 00:19:41.300]  所以同學們
[00:19:41.300 --> 00:19:45.220]  盼望你們不單止在知識那裏增長
[00:19:45.220 --> 00:19:48.220]  更重要的是學習美善的事
[00:19:48.220 --> 00:19:51.140]  既知道上帝看重我們每一個
[00:19:51.140 --> 00:19:53.180]  看我們都是為寶貴
[00:19:53.180 --> 00:19:55.380]  所以我們要珍惜自己的生命
[00:19:55.380 --> 00:19:58.980]  同時我們亦都要珍惜別人的生命
[00:19:58.980 --> 00:20:03.020]  更重要的是我們要努力明白上帝對我們的教導
[00:20:03.020 --> 00:20:05.540]  並且好好地實踐出來
[00:20:05.540 --> 00:20:10.420]  這樣上帝會和我們一樣去歡喜快樂
[00:20:10.420 --> 00:20:13.180]  而在座的弟兄姊妹
[00:20:13.180 --> 00:20:15.500]  教育不單止在學校裏面
[00:20:15.500 --> 00:20:17.740]  亦都是在家庭裏面
[00:20:17.740 --> 00:20:21.820]  教會裏面和社會裏面
[00:20:21.820 --> 00:20:25.300]  耶穌沒有說為何這隻羊走失了
[00:20:25.300 --> 00:20:27.620]  亦都沒有責備那隻羊
[00:20:27.620 --> 00:20:30.180]  亦都沒有責備那隻走失的羊
[00:20:30.180 --> 00:20:33.140]  耶穌只是說盡力去尋找它
[00:20:33.140 --> 00:20:34.300]  擁抱它
[00:20:34.300 --> 00:20:35.660]  帶它回來
[00:20:35.660 --> 00:20:38.780]  因為上帝看重每一個生命
[00:20:38.780 --> 00:20:42.780]  耶穌亦都沒有說為何那個婦人會跌了那個錢
[00:20:42.780 --> 00:20:46.740]  亦都沒有埋怨她為何要跌這個錢
[00:20:46.740 --> 00:20:50.260]  而是為著她仍努力尋找而歡呼
[00:20:50.260 --> 00:20:53.060]  因為祂為每一個願意尋找祂
[00:20:53.060 --> 00:20:57.540]  追求真理的人而歡喜
[00:20:57.540 --> 00:20:58.940]  今天
[00:20:58.940 --> 00:21:00.900]  對於香港來說
[00:21:00.900 --> 00:21:02.700]  對於香港人來說
[00:21:02.700 --> 00:21:05.340]  是一個不容易的時刻
[00:21:05.340 --> 00:21:08.700]  人與人之間出現了很多的破損
[00:21:08.700 --> 00:21:10.180]  在社會裏面
[00:21:10.180 --> 00:21:11.580]  在教會裏面
[00:21:11.580 --> 00:21:13.700]  在家裏面
[00:21:13.700 --> 00:21:17.660]  我們可以選擇好像文士和法利賽人那樣問
[00:21:17.660 --> 00:21:20.020]  為何要接待它
[00:21:20.020 --> 00:21:23.620]  但我們亦都可以選擇像耶穌那樣
[00:21:23.620 --> 00:21:25.260]  去尋找它們
[00:21:25.260 --> 00:21:26.780]  擁抱它們
[00:21:26.780 --> 00:21:29.420]  這樣不是包庇罪和錯誤
[00:21:29.420 --> 00:21:31.660]  而是我們承認基督的愛
[00:21:31.660 --> 00:21:32.700]  寬恕
[00:21:32.700 --> 00:21:36.300]  和祂會親自尋找和教導
[00:21:36.300 --> 00:21:39.020]  以至於讓這班人
[00:21:39.020 --> 00:21:40.580]  能夠被接納
[00:21:40.580 --> 00:21:43.660]  讓他們的生命能夠被上帝去觸摸
[00:21:43.660 --> 00:21:47.940]  讓他們能夠繼續在上帝的愛裏面去成長
[00:21:47.940 --> 00:21:50.660]  正如我和你一樣
[00:21:50.660 --> 00:21:53.140]  所以你願意嗎?
[00:21:53.140 --> 00:21:57.140]  而我們都能夠繼續將目光專注在上帝的那裏
[00:21:57.140 --> 00:22:00.500]  不要忘記甚麼才是上帝歡喜的事
[00:22:00.500 --> 00:22:02.140]  令到我們的生命
[00:22:02.140 --> 00:22:06.620]  能夠活出一個有愛、憐憫、愛惜他人的人
[00:22:06.620 --> 00:22:08.300]  願榮耀歸於
[00:22:08.300 --> 00:22:12.140]  聖父、聖子、聖靈三為一體的上帝
[00:22:12.140 --> 00:22:12.780]  阿彌陀佛
