
[00:00:00.000 --> 00:00:05.160]  丁姊妹,各位朋友,大家好!
[00:24:36.560 --> 00:24:39.720]  讓我們看到不單止神的goodness,
[00:24:39.720 --> 00:24:41.960]  是祂的公義。
[00:24:41.960 --> 00:24:44.440]  同時什麼呢?
[00:24:44.440 --> 00:24:47.440]  同時在十字架上,
[00:24:47.440 --> 00:24:52.560]  祂都彰顯了神的慈愛,
[00:24:52.560 --> 00:24:57.640]  神的信實,神的憐憫,
[00:24:57.640 --> 00:25:00.040]  神的恩典,
[00:25:00.040 --> 00:25:03.280]  以及祂的忍耐。
[00:25:03.280 --> 00:25:07.720]  這一切的神的goodness,
[00:25:07.720 --> 00:25:10.640]  都在十字架上,
[00:25:10.640 --> 00:25:17.160]  彰顯得一覽無遺。
[00:25:17.160 --> 00:25:19.720]  神的榮耀,
[00:25:19.720 --> 00:25:22.400]  就是這樣彰顯出來的。
[00:25:22.400 --> 00:25:25.600]  讓我們能夠認識一位,
[00:25:25.600 --> 00:25:28.120]  怎樣好的神。
[00:25:28.120 --> 00:25:29.720]  這位好的神,
[00:25:29.720 --> 00:25:32.240]  不單止是這樣,
[00:25:32.240 --> 00:25:34.800]  這位好的神,
[00:25:34.800 --> 00:25:37.080]  更加會是,
[00:25:37.080 --> 00:25:39.600]  將好的東西,
[00:25:39.600 --> 00:25:42.000]  來賜給我們。
[00:25:42.000 --> 00:25:46.360]  我們在《馬太福音》,
[00:25:46.360 --> 00:25:51.160]  第五章至第七章的登山部分裏面,
[00:25:51.160 --> 00:25:54.880]  我們看到這位好的神,
[00:25:54.880 --> 00:25:59.240]  將好的東西賜給我們。
[00:25:59.240 --> 00:26:02.880]  祂怎樣將好的東西賜給我們呢?
[00:26:02.880 --> 00:26:05.680]  好的東西是什麼呢?
[00:26:05.680 --> 00:26:11.800]  原來好的東西就是聖靈。
[00:26:11.800 --> 00:26:14.600]  在《路加福音》十一章十三節那裏,
[00:26:14.600 --> 00:26:21.360]  就讓我們看到,這個好的東西就是聖靈。
[00:26:21.360 --> 00:26:24.880]  聖靈爲何會是一個好的東西呢?
[00:26:24.880 --> 00:26:28.240]  因爲聖靈來,
[00:26:28.240 --> 00:26:33.040]  就是要爲耶穌基督作見證。
[00:26:33.040 --> 00:26:38.120]  耶穌基督所成就的這個救恩,剛纔說過了。
[00:26:38.120 --> 00:26:40.440]  可能很多人不明白,
[00:26:40.440 --> 00:26:45.240]  看不到神這個恩慈,神這個好。
[00:26:45.240 --> 00:26:47.800]  但是透過聖靈來,
[00:26:47.800 --> 00:26:50.440]  祂爲耶穌作見證,
[00:26:50.440 --> 00:26:53.600]  祂就讓我們認識,
[00:26:53.600 --> 00:26:56.160]  耶穌的好。
[00:26:56.160 --> 00:26:57.280]  同時,
[00:26:57.280 --> 00:26:58.760]  也讓我們認識,
[00:26:58.760 --> 00:27:02.000]  我們自己的罪。
[00:27:02.000 --> 00:27:04.040]  聖靈來的工作就是要我們能夠,
[00:27:04.040 --> 00:27:06.360]  幫我們認識神,
[00:27:06.360 --> 00:27:09.560]  同時也認識自己。
[00:27:09.560 --> 00:27:11.480]  這兩者是分不開的,
[00:27:11.480 --> 00:27:14.400]  兩者都需要的。
[00:27:14.400 --> 00:27:17.200]  聖靈來的時候,
[00:27:17.200 --> 00:27:19.920]  讓我們人看到自己的罪,
[00:27:19.920 --> 00:27:23.680]  看到自己的不是。
[00:27:23.680 --> 00:27:26.040]  約翰福音十六章第八節那裏,
[00:27:26.040 --> 00:27:29.960]  就說到,當聖靈來的時候是怎樣呢?
[00:27:29.960 --> 00:27:35.960]  祂就叫世人爲罪,爲義,爲審判,
[00:27:35.960 --> 00:27:37.960]  自己責備自己。
[00:27:37.960 --> 00:27:41.040]  讓人認識自己。
[00:27:41.040 --> 00:27:44.040]  但是不僅如此,
[00:27:44.040 --> 00:27:47.080]  聖靈也進一步,
[00:27:47.080 --> 00:27:51.320]  讓我們認識神的好,
[00:27:51.320 --> 00:27:53.680]  認識神的愛。
[00:27:53.680 --> 00:27:54.200]  所以,
[00:27:54.200 --> 00:27:56.400]  劉馬書第五章第五節那裏,
[00:27:56.400 --> 00:27:57.880]  就說,
[00:27:57.880 --> 00:28:01.920]  神有賜聖靈給我們,
[00:28:01.920 --> 00:28:05.480]  聖靈就將神的愛,
[00:28:05.480 --> 00:28:08.680]  敲冠在我們心裏面。
[00:28:08.680 --> 00:28:10.440]  讓我們能夠認識神,
[00:28:10.440 --> 00:28:14.280]  體驗神的愛。
[00:28:14.280 --> 00:28:17.800]  而神因爲愛我們的緣故,
[00:28:17.800 --> 00:28:20.800]  祂就不愛惜自己的兒子,
[00:28:20.800 --> 00:28:26.240]  爲我們寫了劉馬書八章三十二節。
[00:28:26.240 --> 00:28:27.720]  而因耶穌基督,
[00:28:27.720 --> 00:28:30.360]  這樣寫命流血,
[00:28:30.360 --> 00:28:36.400]  那麼,相信祂的人,就得以清義,
[00:28:36.400 --> 00:28:39.720]  得以與神和好,
[00:28:39.720 --> 00:28:42.880]  能夠進入神所,
[00:28:42.880 --> 00:28:47.400]  被我們所讚的這個恩典裏面,
[00:28:47.400 --> 00:28:49.960]  並且,
[00:28:49.960 --> 00:28:52.440]  歡歡喜喜,
[00:28:52.440 --> 00:28:55.840]  盼望神的榮耀。
[00:28:55.840 --> 00:28:59.840]  那些能得以清義的人,
[00:28:59.840 --> 00:29:03.240]  神一定會使他們,
[00:29:03.240 --> 00:29:05.800]  最後能夠得着,
[00:29:05.800 --> 00:29:09.920]  祂要給他們的榮耀。
[00:29:09.920 --> 00:29:13.560]  那,理想所講的一切,
[00:29:13.560 --> 00:29:16.720]  都是出於神對我們的,
[00:29:16.720 --> 00:29:18.680]  那個恩詞。
[00:29:18.680 --> 00:29:21.960]  恩詞,不要忘記,
[00:29:21.960 --> 00:29:26.680]  那個字原文就是goodness。
[00:29:26.680 --> 00:29:32.560]  所以,神對我們的goodness,
[00:29:32.560 --> 00:29:36.120]  剛纔我們已經看過了。
[00:29:36.120 --> 00:29:41.040]  希望,盼望我們能夠靠着聖靈,
[00:29:41.040 --> 00:29:44.280]  也都能夠以這種的恩詞,
[00:29:44.280 --> 00:29:46.640]  這種的goodness,
[00:29:46.640 --> 00:29:50.240]  對待我們周圍的人。
[00:29:50.240 --> 00:29:54.960]  使他們都同樣能夠認識神,
[00:29:54.960 --> 00:29:57.200]  叫神的名,
[00:29:57.200 --> 00:29:59.840]  得到榮耀。
[00:29:59.840 --> 00:30:02.840]  請低頭我們祈禱。
[00:30:02.840 --> 00:30:05.320]  親愛的天父,我們多謝你,
[00:30:05.320 --> 00:30:07.440]  讚美你。
[00:30:07.440 --> 00:30:09.000]  讚美你,
[00:30:09.000 --> 00:30:11.480]  啟示你自己。
[00:30:11.480 --> 00:30:15.880]  啟示你自己是一位怎樣的神。
[00:30:15.880 --> 00:30:18.640]  天父,我們多謝你,
[00:30:18.640 --> 00:30:23.320]  我們認識你的人是何等的,有福氣。
[00:30:23.320 --> 00:30:27.800]  我們一生雖然有患難,
[00:30:27.800 --> 00:30:30.800]  但是在患難裏面,
[00:30:30.800 --> 00:30:33.440]  其實都有你自己的恩詞,
[00:30:33.440 --> 00:30:36.280]  有你自己的美意。
[00:30:36.280 --> 00:30:40.080]  我們求你自己幫助我們,
[00:30:40.080 --> 00:30:43.840]  能夠堅心跟隨你,
[00:30:43.840 --> 00:30:47.640]  能夠去榮耀你,
[00:30:47.640 --> 00:30:51.560]  能夠靠着你的恩詞,
[00:30:51.560 --> 00:30:58.800]  能夠活出你要我們活的那種生活,
[00:30:58.800 --> 00:31:03.080]  能夠將你的恩詞在我們身上點明出來,
[00:31:03.080 --> 00:31:08.160]  讓世界的人透過我們都可以認識你。
[00:31:08.160 --> 00:31:10.520]  願你這樣幫助我們,
[00:31:10.520 --> 00:31:12.240]  使人被我們。
[00:31:12.240 --> 00:31:14.040]  奉耶穌命祈禱。
[00:31:14.040 --> 00:31:15.040]  阿彌陀佛。
