
[00:00:00.000 --> 00:00:05.200]  教會更新的總幹事胡志偉牧師
[00:23:43.200 --> 00:23:45.200]  就是我是外邦人
[00:23:45.200 --> 00:23:48.200]  我是不需要去遵守舊約的律法
[00:23:48.200 --> 00:23:51.200]  但是我嚮往猶太
[00:23:51.200 --> 00:23:53.200]  猶太人的信仰
[00:23:53.200 --> 00:23:55.200]  所以我就願意
[00:23:55.200 --> 00:23:57.200]  雖然我不是猶太人
[00:23:57.200 --> 00:24:00.200]  但是我行國禮
[00:24:00.200 --> 00:24:02.200]  我去會堂
[00:24:02.200 --> 00:24:05.200]  我就守這個誡命
[00:24:05.200 --> 00:24:07.200]  我守十誡
[00:24:07.200 --> 00:24:09.200]  猶太人不做的我就不做
[00:24:09.200 --> 00:24:11.200]  他們不吃的我就不吃
[00:24:11.200 --> 00:24:15.200]  就是向律法以下的人
[00:24:15.200 --> 00:24:19.200]  我就做律法以下的人
[00:24:19.200 --> 00:24:21.200]  在臨前的第十章
[00:24:21.200 --> 00:24:24.200]  講到有些食物
[00:24:24.200 --> 00:24:27.200]  在羅馬書有講到一些食物
[00:24:27.200 --> 00:24:30.200]  禁戒的食物
[00:24:30.200 --> 00:24:34.200]  難道我不知道那些拜過神的食物
[00:24:34.200 --> 00:24:35.200]  那些神是假的
[00:24:35.200 --> 00:24:36.200]  沒有法律的嗎
[00:24:36.200 --> 00:24:38.200]  我是可以吃的
[00:24:38.200 --> 00:24:40.200]  但是如果每個人看著我的時候
[00:24:40.200 --> 00:24:44.200]  我就不吃
[00:24:44.200 --> 00:24:47.200]  我就不吃
[00:24:47.200 --> 00:24:48.200]  我不吃
[00:24:48.200 --> 00:24:51.200]  不是因為我相信那些拜過神的食物
[00:24:51.200 --> 00:24:52.200]  是有特別的傷害
[00:24:52.200 --> 00:24:53.200]  不是
[00:24:53.200 --> 00:24:56.200]  是因為我向律法以下的人
[00:24:56.200 --> 00:24:59.200]  我就做一個律法以下的人
[00:24:59.200 --> 00:25:04.200]  他們不吃我就不吃
[00:25:04.200 --> 00:25:06.200]  我有自由吃
[00:25:06.200 --> 00:25:10.200]  但是我選擇不吃
[00:25:10.200 --> 00:25:12.200]  沒有律法的人
[00:25:12.200 --> 00:25:15.200]  我就做沒有律法的人
[00:25:15.200 --> 00:25:18.200]  他是外邦人
[00:25:18.200 --> 00:25:20.200]  有外邦人的習俗
[00:25:20.200 --> 00:25:22.200]  外邦人的規矩
[00:25:22.200 --> 00:25:24.200]  我就嘗試來到去
[00:25:24.200 --> 00:25:27.200]  為了去令到那些外邦人
[00:25:27.200 --> 00:25:28.200]  能夠可以信主
[00:25:28.200 --> 00:25:38.200]  我融入在他們的圈子當中
[00:25:38.200 --> 00:25:40.200]  當然會引起很多的問題
[00:25:40.200 --> 00:25:42.200]  很多的矛盾
[00:25:42.200 --> 00:25:47.200]  怎樣又可以做律法以下的人
[00:25:47.200 --> 00:25:50.200]  怎樣又可以做沒有律法以下的人
[00:25:50.200 --> 00:25:53.200]  都是不容易做
[00:25:53.200 --> 00:25:55.200]  其實在《哲學行傳》
[00:25:55.200 --> 00:26:00.200]  都已經反映了這些問題出來
[00:26:00.200 --> 00:26:05.200]  所謂的在《哲學行傳》第十五章的耶路撒冷大會
[00:26:05.200 --> 00:26:09.200]  他們去處理了很多這些外邦人
[00:26:09.200 --> 00:26:12.200]  外邦的信徒和猶太的信徒
[00:26:12.200 --> 00:26:16.200]  在教會當中的那種張力
[00:26:16.200 --> 00:26:21.200]  但是保羅他都處理得非常之好
[00:26:21.200 --> 00:26:23.200]  軟弱的人
[00:26:23.200 --> 00:26:24.200]  向軟弱的人
[00:26:24.200 --> 00:26:29.200]  我就作軟弱的人
[00:26:29.200 --> 00:26:31.200]  那些人都是猜測
[00:26:31.200 --> 00:26:34.200]  保羅所講的軟弱的人
[00:26:34.200 --> 00:26:42.200]  是不是就是指弱勢社群呢?
[00:26:42.200 --> 00:26:47.200]  在其他的經卷裏面
[00:26:47.200 --> 00:26:49.200]  所顯示到的
[00:26:49.200 --> 00:26:51.200]  無論是猶太人
[00:26:51.200 --> 00:26:52.200]  希臘人
[00:26:52.200 --> 00:26:53.200]  即是希利利人
[00:26:53.200 --> 00:26:56.200]  和其他的信徒
[00:26:56.200 --> 00:26:57.200]  就是基督徒
[00:26:57.200 --> 00:27:02.200]  基督徒都可以被列入軟弱的人
[00:27:02.200 --> 00:27:04.200]  這是《釋經書》講的
[00:27:04.200 --> 00:27:10.200]  而在當時那些基督徒
[00:27:10.200 --> 00:27:15.200]  特別是一些信心軟弱的基督徒
[00:27:15.200 --> 00:27:19.200]  他們對於一些在教會裏面
[00:27:19.200 --> 00:27:21.200]  什麼可以做
[00:27:21.200 --> 00:27:22.200]  什麼不可以做
[00:27:22.200 --> 00:27:23.200]  什麼可以講
[00:27:23.200 --> 00:27:24.200]  什麼不可以講
[00:27:24.200 --> 00:27:28.200]  有時候都好像我們今天這樣
[00:27:28.200 --> 00:27:30.200]  都不知道可不可以
[00:27:30.200 --> 00:27:32.200]  去到殯儀館的時候
[00:27:32.200 --> 00:27:34.200]  牧師我可不可以鞠躬
[00:27:34.200 --> 00:27:35.200]  叩頭
[00:27:35.200 --> 00:27:39.200]  我都不知道可不可以做
[00:27:39.200 --> 00:27:40.200]  去到喪禮的時候
[00:27:40.200 --> 00:27:41.200]  那些人完了之後
[00:27:41.200 --> 00:27:42.200]  會給利是
[00:27:42.200 --> 00:27:43.200]  我可不可以給的呢?
[00:27:43.200 --> 00:27:45.200]  即是等等
[00:27:45.200 --> 00:27:46.200]  給的就說
[00:27:46.200 --> 00:27:48.200]  什麼你這麼迷信的
[00:27:48.200 --> 00:27:49.200]  不給的話
[00:27:49.200 --> 00:27:53.200]  什麼你這麼沒信心的
[00:27:53.200 --> 00:27:57.200]  這些就是軟弱的基督徒
[00:27:57.200 --> 00:27:58.200]  怎樣都被人說的
[00:27:58.200 --> 00:28:01.200]  可能就是軟弱
[00:28:01.200 --> 00:28:02.200]  無論是怎樣
[00:28:02.200 --> 00:28:05.200]  是什麼人保羅
[00:28:05.200 --> 00:28:08.200]  他都願意
[00:28:08.200 --> 00:28:09.200]  來到他
[00:28:09.200 --> 00:28:11.200]  因為他是什麼人
[00:28:11.200 --> 00:28:13.200]  講什麼話
[00:28:13.200 --> 00:28:18.200]  我就是去配合他的文化
[00:28:18.200 --> 00:28:21.200]  配合他的水平
[00:28:21.200 --> 00:28:22.200]  大家都知道
[00:28:22.200 --> 00:28:26.200]  保羅他真的是一個
[00:28:26.200 --> 00:28:32.200]  非常優秀的宣教士
[00:28:32.200 --> 00:28:36.200]  他也是一個非常好的傳道人
[00:28:36.200 --> 00:28:42.200]  他也是一個非常好的
[00:28:42.200 --> 00:28:46.200]  一個大職侍奉的榜樣
[00:28:46.200 --> 00:28:49.200]  無論是全職的傳道人
[00:28:49.200 --> 00:28:53.200]  我們可以去參考保羅的見證
[00:28:53.200 --> 00:28:56.200]  或者我是一個海外的宣教士
[00:28:56.200 --> 00:29:01.200]  我可以用保羅去作為一個榜樣
[00:29:01.200 --> 00:29:05.200]  或者我是有一份正當的職業
[00:29:05.200 --> 00:29:07.200]  我參與教會的侍奉
[00:29:07.200 --> 00:29:09.200]  我參與福音的工作
[00:29:09.200 --> 00:29:16.200]  保羅他也是一個非常好的例子
[00:29:16.200 --> 00:29:20.200]  我們沒有誰像保羅這麼厲害
[00:29:20.200 --> 00:29:23.200]  在神學的思想上
[00:29:23.200 --> 00:29:26.200]  在希臘哲學的思想上
[00:29:26.200 --> 00:29:29.200]  在語言的能力上
[00:29:29.200 --> 00:29:32.200]  在工作的能力上
[00:29:32.200 --> 00:29:35.200]  在人員的關係上
[00:29:35.200 --> 00:29:40.200]  保羅也比我們優勝
[00:29:40.200 --> 00:29:42.200]  他這樣的身份
[00:29:42.200 --> 00:29:45.200]  他可以賺到很多錢
[00:29:45.200 --> 00:29:48.200]  在一個經濟掛帥的社會裏
[00:29:48.200 --> 00:29:51.200]  他絕對可以賺到很多錢
[00:29:51.200 --> 00:29:57.200]  他可以擁有很高的社會地位
[00:29:57.200 --> 00:29:59.200]  他就用了這些優勢
[00:29:59.200 --> 00:30:02.200]  去將福音從耶路撒冷
[00:30:02.200 --> 00:30:04.200]  去到小亞細亞
[00:30:04.200 --> 00:30:06.200]  一直去到歐洲
[00:30:06.200 --> 00:30:08.200]  新約裏面
[00:30:08.200 --> 00:30:12.200]  二十七卷的經卷裏面
[00:30:12.200 --> 00:30:15.200]  有十二或者十三卷
[00:30:15.200 --> 00:30:23.200]  都是保羅的著作
[00:30:23.200 --> 00:30:26.200]  一個宣教士去到一個宣教工場
[00:30:26.200 --> 00:30:32.200]  首先要學的是當地的語言
[00:30:32.200 --> 00:30:35.200]  好像May去到阿爾巴尼亞
[00:30:35.200 --> 00:30:40.200]  首先就要學講阿爾巴尼亞話
[00:30:40.200 --> 00:30:42.200]  或者去到羅姆人的地區
[00:30:42.200 --> 00:30:45.200]  就要學他們的話
[00:30:45.200 --> 00:30:48.200]  學習當地的文化
[00:30:48.200 --> 00:30:51.200]  融入當地的文化
[00:30:51.200 --> 00:30:57.200]  然後才能夠將福音帶給他們
[00:30:57.200 --> 00:30:59.200]  十九世紀開始
[00:30:59.200 --> 00:31:02.200]  外國的宣教士
[00:31:02.200 --> 00:31:04.200]  他們來到中國
[00:31:04.200 --> 00:31:07.200]  來到東南亞傳福音的時候
[00:31:07.200 --> 00:31:12.200]  他們都是講我們的說話
[00:31:12.200 --> 00:31:15.200]  我們潮州人的教會
[00:31:15.200 --> 00:31:21.200]  最初尼華向潮州地區宣教的外國宣教士
[00:31:21.200 --> 00:31:23.200]  他們講什麼話
[00:31:23.200 --> 00:31:27.200]  他們講潮州話
[00:31:27.200 --> 00:31:31.200]  融入我們的文化
[00:31:31.200 --> 00:31:34.200]  以前浸信會神學院的院長
[00:31:34.200 --> 00:31:37.200]  衛理信牧師
[00:31:37.200 --> 00:31:38.200]  衛理信博士
[00:31:38.200 --> 00:31:40.200]  衛理信院長
[00:31:40.200 --> 00:31:42.200]  他融入我們的文化
[00:31:42.200 --> 00:31:44.200]  在我們那幾屆
[00:31:44.200 --> 00:31:47.200]  每一屆我們去畢業的時候
[00:31:47.200 --> 00:31:51.200]  委院長他都自己去作了一首詩
[00:31:51.200 --> 00:31:55.200]  中文的詩去送給我們
[00:31:55.200 --> 00:32:02.200]  他吃臘鴨尾
[00:32:02.200 --> 00:32:04.200]  兩年前他回來香港
[00:32:04.200 --> 00:32:06.200]  我們同學和他聚會
[00:32:06.200 --> 00:32:10.200]  特意買了個臘鴨尾給他吃
[00:32:10.200 --> 00:32:12.200]  高膽滑順
[00:32:12.200 --> 00:32:14.200]  融入我們的文化
[00:32:14.200 --> 00:32:20.200]  不過我不吃
[00:32:20.200 --> 00:32:28.200]  我們是有自由去做所有自由的事
[00:32:28.200 --> 00:32:30.200]  但是我們沒有做
[00:32:30.200 --> 00:32:32.200]  保羅他說
[00:32:32.200 --> 00:32:33.200]  向什麼樣的人
[00:32:33.200 --> 00:32:35.200]  我就作什麼樣的人
[00:32:35.200 --> 00:32:37.200]  無論如何
[00:32:37.200 --> 00:32:39.200]  總要救些人
[00:32:39.200 --> 00:32:41.200]  凡我所行的
[00:32:41.200 --> 00:32:44.200]  都是為福音的緣故
[00:32:44.200 --> 00:32:50.200]  為要與人同得這福音的好處
[00:32:50.200 --> 00:32:52.200]  這個可能就是
[00:32:52.200 --> 00:32:53.200]  作為福音派教會
[00:32:53.200 --> 00:32:57.200]  我們去思想的一個很重要的課題
[00:32:57.200 --> 00:33:03.200]  我們要傳福音
[00:33:03.200 --> 00:33:06.200]  我們怎樣去傳福音呢
[00:33:06.200 --> 00:33:09.200]  我們用什麼樣的方法
[00:33:09.200 --> 00:33:11.200]  去傳福音呢
[00:33:11.200 --> 00:33:12.200]  最近在德國
[00:33:12.200 --> 00:33:18.200]  剛剛舉行了第十一屆的教會大會
[00:33:18.200 --> 00:33:21.200]  這個主題就是
[00:33:21.200 --> 00:33:29.200]  數碼世代中福音的傳遞
[00:33:29.200 --> 00:33:33.200]  數碼世代
[00:33:33.200 --> 00:33:36.200]  就是這些
[00:33:36.200 --> 00:33:38.200]  你知道我不是很在行
[00:33:38.200 --> 00:33:40.200]  我拿上來都要有
[00:33:40.200 --> 00:33:43.200]  一些數碼世代的人幫我按兩按
[00:33:43.200 --> 00:33:45.200]  我才可以
[00:33:45.200 --> 00:33:49.200]  現在我按吧
[00:33:49.200 --> 00:33:52.200]  接著就OK
[00:33:52.200 --> 00:33:54.200]  很明顯我不是這個世代的人
[00:33:54.200 --> 00:33:57.200]  但是要向這個世代的人
[00:33:57.200 --> 00:33:59.200]  去做福音的工作
[00:33:59.200 --> 00:34:02.200]  又應該是怎樣呢
[00:34:02.200 --> 00:34:04.200]  過去
[00:34:04.200 --> 00:34:08.200]  我們都是用一個
[00:34:08.200 --> 00:34:10.200]  從上而下的
[00:34:10.200 --> 00:34:13.200]  一個傳福音的方式
[00:34:13.200 --> 00:34:15.200]  我們在講壇上
[00:34:15.200 --> 00:34:16.200]  我們用一些刊物
[00:34:16.200 --> 00:34:17.200]  用一些雜誌
[00:34:17.200 --> 00:34:19.200]  用一些書籍
[00:34:19.200 --> 00:34:21.200]  來去傳遞
[00:34:21.200 --> 00:34:22.200]  但是
[00:34:22.200 --> 00:34:24.200]  如果我們想要將福音
[00:34:24.200 --> 00:34:27.200]  去到這些數碼的世代
[00:34:27.200 --> 00:34:32.200]  他們是習慣在社交的網站
[00:34:32.200 --> 00:34:34.200]  去發表意見
[00:34:34.200 --> 00:34:36.200]  討論信仰
[00:34:36.200 --> 00:34:39.200]  甚至去反省信仰
[00:34:39.200 --> 00:34:41.200]  要去接觸這些朋友
[00:34:41.200 --> 00:34:44.200]  我們要平起平坐
[00:34:44.200 --> 00:34:46.200]  在一個平台裏面
[00:34:46.200 --> 00:34:50.200]  和他去對話
[00:34:50.200 --> 00:34:52.200]  福音的對談
[00:34:52.200 --> 00:34:58.200]  我們會不會去做這件事呢
[00:34:58.200 --> 00:35:00.200]  每一種的平台
[00:35:00.200 --> 00:35:03.200]  都會針對不同的群體
[00:35:03.200 --> 00:35:06.200]  仍然都有一些群體
[00:35:06.200 --> 00:35:07.200]  他可能是要選擇
[00:35:07.200 --> 00:35:10.200]  喜歡一些比較傳統的方式
[00:35:10.200 --> 00:35:13.200]  可能是報道會的方式
[00:35:13.200 --> 00:35:16.200]  可能是個人報道的方式
[00:35:16.200 --> 00:35:18.200]  保羅
[00:35:18.200 --> 00:35:20.200]  他向猶太人
[00:35:20.200 --> 00:35:22.200]  用猶太人的方式
[00:35:22.200 --> 00:35:24.200]  他向信主
[00:35:24.200 --> 00:35:28.200]  他向歸順猶太教的外邦人
[00:35:28.200 --> 00:35:30.200]  就用這樣的方式
[00:35:30.200 --> 00:35:31.200]  向外邦人
[00:35:31.200 --> 00:35:33.200]  有外邦人的方式
[00:35:33.200 --> 00:35:35.200]  向軟弱的人
[00:35:35.200 --> 00:35:37.200]  就用軟弱的方式
[00:35:37.200 --> 00:35:39.200]  在保羅的生平裏面
[00:35:39.200 --> 00:35:41.200]  他為了福音的緣故
[00:35:41.200 --> 00:35:44.200]  他不介意被抓去坐牢
[00:35:44.200 --> 00:35:46.200]  他不介意被鞭打
[00:35:46.200 --> 00:35:49.200]  他不介意被人藐視
[00:35:49.200 --> 00:35:50.200]  他對著那些
[00:35:50.200 --> 00:35:53.200]  是滿有哲學思想的那些很厲害的人
[00:35:53.200 --> 00:35:54.200]  他不介意
[00:35:54.200 --> 00:35:57.200]  他說我不用高言大志
[00:35:57.200 --> 00:36:00.200]  我單單去傳耶穌基督的福音
[00:36:00.200 --> 00:36:03.200]  我不怕被人取笑
[00:36:03.200 --> 00:36:08.200]  我不需要告訴別人我有多厲害
[00:36:08.200 --> 00:36:13.200]  我不需要去爭取我自己的自由
[00:36:13.200 --> 00:36:15.200]  我只希望
[00:36:15.200 --> 00:36:17.200]  在我的生命當中
[00:36:17.200 --> 00:36:20.200]  人可以在我的工作裏面
[00:36:20.200 --> 00:36:22.200]  能夠可以稍稍地
[00:36:22.200 --> 00:36:30.200]  去明白耶穌基督的福音的好處
[00:36:30.200 --> 00:36:35.200]  這個是保羅給我們的一個榜樣
[00:36:35.200 --> 00:36:39.200]  最後在1月10日
[00:36:39.200 --> 00:36:42.200]  有一個講座
[00:36:42.200 --> 00:36:47.200]  是香港神學院的講師
[00:36:47.200 --> 00:36:50.200]  趙崇明
[00:36:50.200 --> 00:36:54.200]  他做這個的講員
[00:36:54.200 --> 00:36:56.200]  我看過他的書
[00:36:56.200 --> 00:37:00.200]  是給我有很多的啟發
[00:37:00.200 --> 00:37:02.200]  那個的題目就是
[00:37:02.200 --> 00:37:08.200]  從神學向導去思考雨傘運動
[00:37:08.200 --> 00:37:15.200]  從神學向導去思考雨傘運動
[00:37:15.200 --> 00:37:17.200]  在他的引言
[00:37:17.200 --> 00:37:19.200]  在他的引言的部分
[00:37:19.200 --> 00:37:23.200]  很值得我們去思想
[00:37:23.200 --> 00:37:25.200]  他說
[00:37:25.200 --> 00:37:32.200]  現在很多支持自由民主人權的政治神學
[00:37:32.200 --> 00:37:40.200]  很可能是採用了以人為中心的神學基礎
[00:37:40.200 --> 00:37:43.200]  與此同時
[00:37:43.200 --> 00:37:46.200]  神學家巴特
[00:37:46.200 --> 00:37:49.200]  卡爾巴
[00:37:49.200 --> 00:37:52.200]  德國發音
[00:37:52.200 --> 00:37:56.200]  他是近代的神學家
[00:37:56.200 --> 00:37:59.200]  20世紀才死的
[00:37:59.200 --> 00:38:02.200]  卡爾巴他就提出了一個
[00:38:02.200 --> 00:38:07.200]  以神為中心的人論
[00:38:07.200 --> 00:38:12.200]  一個就是以人為基礎的神學基礎
[00:38:12.200 --> 00:38:14.200]  卡爾巴他就說
[00:38:14.200 --> 00:38:19.200]  以神為中心的人觀或者人論
[00:38:19.200 --> 00:38:23.200]  這個可能是另外一個出路
[00:38:23.200 --> 00:38:25.200]  他的起始點
[00:38:25.200 --> 00:38:29.200]  雖然與上述有分別
[00:38:29.200 --> 00:38:31.200]  但是巴特強調的
[00:38:31.200 --> 00:38:35.200]  又不一定是反對自由和民主
[00:38:35.200 --> 00:38:38.200]  趙崇明他提醒會眾者
[00:38:38.200 --> 00:38:42.200]  他說神學和基督教倫理學的核心
[00:38:42.200 --> 00:38:47.200]  是先認識上帝的命令和心意
[00:38:47.200 --> 00:38:50.200]  善惡的標準
[00:38:50.200 --> 00:38:53.200]  而不是人的理性
[00:38:53.200 --> 00:38:57.200]  經驗良知而決定
[00:38:57.200 --> 00:39:02.200]  而是上帝的公義去決定
[00:39:02.200 --> 00:39:04.200]  是在時代論壇裏面
[00:39:04.200 --> 00:39:07.200]  我已經立了你可以看回這個
[00:39:07.200 --> 00:39:09.200]  他的意思就是說
[00:39:09.200 --> 00:39:13.200]  我們今天很多人我們做神學
[00:39:13.200 --> 00:39:15.200]  如果我們有神學反省的時候
[00:39:15.200 --> 00:39:18.200]  我們是在用以人為中心
[00:39:18.200 --> 00:39:23.200]  這個出發點來反省神學
[00:39:23.200 --> 00:39:25.200]  就是說我用人的理性
[00:39:25.200 --> 00:39:27.200]  人的經驗和人的良知
[00:39:27.200 --> 00:39:31.200]  去做一個出發點先
[00:39:31.200 --> 00:39:33.200]  但是趙崇明他就說
[00:39:33.200 --> 00:39:36.200]  其實我們不應該只是
[00:39:36.200 --> 00:39:40.200]  用人為中心去做出發
[00:39:40.200 --> 00:39:46.200]  我們應該以神為中心去做出發
[00:39:46.200 --> 00:39:49.200]  以人為中心
[00:39:49.200 --> 00:39:51.200]  這個人本的思想
[00:39:51.200 --> 00:39:54.200]  就會令到我們只是站在
[00:39:54.200 --> 00:39:57.200]  自己的角度去看這個世界
[00:39:57.200 --> 00:40:00.200]  和看其他人
[00:40:00.200 --> 00:40:06.200]  所以當我在用我自己
[00:40:06.200 --> 00:40:08.200]  做出發點的時候
[00:40:08.200 --> 00:40:10.200]  我就一定會想到
[00:40:10.200 --> 00:40:14.200]  我自己的權利先
[00:40:14.200 --> 00:40:16.200]  就會想到我自己
[00:40:16.200 --> 00:40:20.200]  什麼是方便我自己先
[00:40:20.200 --> 00:40:22.200]  而不是方便別人
[00:40:22.200 --> 00:40:24.200]  如果我們的思想模式
[00:40:24.200 --> 00:40:31.200]  是從人從我自己去做出發的時候
[00:40:31.200 --> 00:40:38.200]  這是一個自私的思想
[00:40:38.200 --> 00:40:39.200]  我們沒有辦法
[00:40:39.200 --> 00:40:42.200]  可以將這個社稷的福音
[00:40:42.200 --> 00:40:47.200]  有效地帶給我們身邊的人
[00:40:47.200 --> 00:40:52.200]  福音是一個社稷的福音
[00:40:52.200 --> 00:40:55.200]  耶穌基督留給我們的榜樣
[00:40:55.200 --> 00:40:59.200]  就是寫給他自己
[00:40:59.200 --> 00:41:03.200]  全福音不是單單開報道會
[00:41:03.200 --> 00:41:10.200]  全福音是基督徒的生命見證
[00:41:10.200 --> 00:41:13.200]  不是你說了多少
[00:41:13.200 --> 00:41:18.200]  而是你是什麼
[00:41:18.200 --> 00:41:20.200]  我們肯不肯去寫給我們自己
[00:41:20.200 --> 00:41:23.200]  好像保羅一樣
[00:41:23.200 --> 00:41:34.200]  我們同心祈禱
[00:41:34.200 --> 00:41:35.200]  在禱告的時候
[00:41:35.200 --> 00:41:39.200]  我們都讓保羅的生命
[00:41:39.200 --> 00:41:42.200]  去成為我們的一個榜樣
[00:41:42.200 --> 00:41:45.200]  我們知道要放下我們自己
[00:41:45.200 --> 00:41:47.200]  是很難的
[00:41:47.200 --> 00:41:49.200]  因為我們擁有的東西
[00:41:49.200 --> 00:41:53.200]  實在太多
[00:41:53.200 --> 00:41:57.200]  我們的自尊也是很高
[00:41:57.200 --> 00:42:01.200]  我們很怕被人看低
[00:42:01.200 --> 00:42:03.200]  特別是中產
[00:42:03.200 --> 00:42:05.200]  我們經常都覺得比上不足
[00:42:05.200 --> 00:42:08.200]  比下有餘
[00:42:08.200 --> 00:42:10.200]  求主,求聖靈幫助我們
[00:42:10.200 --> 00:42:16.200]  可以去克服我們這種中產的心態
[00:42:16.200 --> 00:42:18.200]  放下我們自己
[00:42:18.200 --> 00:42:21.200]  去成就福音的工作
[00:42:21.200 --> 00:42:24.200]  這是我們在主的面前的禱告
