
[00:00:00.000 --> 00:00:02.480]  那麼惡劣的天氣之下
[00:27:29.300 --> 00:27:34.300]  這個也是作為今天我的訊息的回應
[00:27:34.300 --> 00:27:36.300]  我請大家一起來讀
[00:27:36.300 --> 00:27:41.300]  《馬太福音》十一章二十九和三十節
[00:27:41.300 --> 00:27:43.300]  我們一起讀
[00:27:43.300 --> 00:27:46.300]  我心裡柔和謙卑
[00:27:46.300 --> 00:27:48.300]  你們當負我的厄
[00:27:48.300 --> 00:27:50.300]  學我的洋式
[00:27:50.300 --> 00:27:54.300]  這樣你們心裡就必得享安息
[00:27:54.300 --> 00:27:57.300]  因為我的厄是容易的
[00:27:57.300 --> 00:28:00.300]  我的擔子是輕敏的
[00:28:00.300 --> 00:28:07.300]  耶穌另外也說
[00:28:07.300 --> 00:28:12.300]  我來了是要叫人得生命且得的更豐盛
[00:28:13.300 --> 00:28:15.300]  學主的洋式
[00:28:15.300 --> 00:28:18.300]  用主的方法走在主的路上
[00:28:18.300 --> 00:28:20.300]  作主的門徒
[00:28:20.300 --> 00:28:24.300]  這種生活是比其他的方法
[00:28:24.300 --> 00:28:28.300]  其他的路更加容易
[00:28:28.300 --> 00:28:31.300]  更加輕鬆
[00:28:31.300 --> 00:28:33.300]  更加幸福快樂
[00:28:33.300 --> 00:28:37.300]  這是一個智慧的選擇
[00:28:37.300 --> 00:28:41.300]  我們未必經歷到最差的境況
[00:28:41.300 --> 00:28:45.300]  就是說你選擇世界的道路
[00:28:45.300 --> 00:28:48.300]  你現在可能未經歷到後果是多壞
[00:28:48.300 --> 00:28:51.300]  你現在選擇走主的路
[00:28:51.300 --> 00:28:56.300]  你可能也未必經歷到主的甘甜
[00:28:56.300 --> 00:28:59.300]  但是你要相信聖經
[00:28:59.300 --> 00:29:01.300]  相信耶穌所說的
[00:29:01.300 --> 00:29:03.300]  結果是會出現的
[00:29:03.300 --> 00:29:05.300]  好壞結果是會出現的
[00:29:05.300 --> 00:29:09.300]  按聖經所說會是這樣出現的
[00:29:09.300 --> 00:29:13.300]  我們在這裡就要作一個智慧的選擇
[00:29:13.300 --> 00:29:15.300]  選擇走主的路
[00:29:15.300 --> 00:29:17.300]  用主的方法作主的門徒
[00:29:17.300 --> 00:29:19.300]  這樣才是幸福
[00:29:19.300 --> 00:29:21.300]  我們一起祈福
