
[00:00:00.000 --> 00:00:03.340]  今天我要跟各位來分享的訊息是
[00:20:26.380 --> 00:20:29.260]  但是當它被塞住的時候
[00:20:29.260 --> 00:20:31.900]  我們的生命就出了問題
[00:20:31.900 --> 00:20:32.720]  但不管怎麼樣
[00:20:32.720 --> 00:20:34.640]  我們都嚮往乳酪
[00:20:34.640 --> 00:20:37.800]  我們都嚮往在我們的生命中
[00:20:37.800 --> 00:20:40.240]  我們能夠有充分的乳酪
[00:20:40.240 --> 00:20:41.300]  是不是
[00:20:41.300 --> 00:20:45.800]  但如果有一天
[00:20:45.800 --> 00:20:48.040]  你的乳酪不見了
[00:20:48.040 --> 00:20:49.720]  被偷了被搬了
[00:20:49.720 --> 00:20:51.180]  撕掉了
[00:20:51.180 --> 00:20:54.080]  好像沒有了生命一樣
[00:20:54.080 --> 00:20:58.260]  我舉幾個沒有生命的例子
[00:20:58.260 --> 00:21:03.220]  第一個它是在馬格弗伊裡面講的
[00:21:03.220 --> 00:21:06.020]  好像有點像秀秀一樣
[00:21:06.020 --> 00:21:09.660]  馬格弗伊說上有一個
[00:21:09.660 --> 00:21:14.240]  被尋鬼附身的一個人
[00:21:14.240 --> 00:21:24.580]  他是去養豬的一個格拉森
[00:21:24.580 --> 00:21:27.180]  他因為被鬼附身了
[00:21:27.180 --> 00:21:31.660]  所以他住在墳影裡面
[00:21:31.660 --> 00:21:33.260]  什麼叫墳影
[00:21:33.260 --> 00:21:34.560]  墳場
[00:21:34.560 --> 00:21:37.160]  死亡患難黑暗
[00:21:37.160 --> 00:21:38.960]  不被紀念
[00:21:38.960 --> 00:21:41.500]  與神隔絕
[00:21:41.500 --> 00:21:42.600]  我們住的環境
[00:21:42.600 --> 00:21:46.160]  我們的生命裡面
[00:21:46.160 --> 00:21:47.900]  至少有一個人每天與你同在
[00:21:47.900 --> 00:21:50.080]  不是嗎
[00:21:50.080 --> 00:21:51.540]  如果你相信他
[00:21:51.540 --> 00:21:54.980]  那就是我們的主耶穌基督
[00:21:54.980 --> 00:21:57.680]  常常也有許多的人
[00:21:57.680 --> 00:21:59.380]  包括聖靈圍繞我們
[00:21:59.380 --> 00:22:00.680]  帶領我們
[00:22:00.680 --> 00:22:02.080]  是不是
[00:22:02.080 --> 00:22:03.180]  你的每一分鐘
[00:22:03.180 --> 00:22:04.260]  你的每一秒鐘
[00:22:04.260 --> 00:22:06.280]  都不是偶然的
[00:22:06.280 --> 00:22:10.260]  誰敢保證你明天還可以起得來
[00:22:10.260 --> 00:22:12.860]  我自己就看過
[00:22:12.860 --> 00:22:14.420]  聽過
[00:22:14.420 --> 00:22:16.660]  許許多多
[00:22:16.660 --> 00:22:18.840]  第二天就起不來了
[00:22:18.840 --> 00:22:19.500]  是不是
[00:22:19.500 --> 00:22:21.340]  牧師
[00:22:21.340 --> 00:22:23.600]  我媽過世了
[00:22:23.600 --> 00:22:25.840]  你來看一下
[00:22:25.840 --> 00:22:27.880]  我以前不敢想像這些
[00:22:27.880 --> 00:22:29.240]  你知道嗎
[00:22:29.240 --> 00:22:30.740]  我祝牧師也沒有很久
[00:22:30.740 --> 00:22:32.280]  二十年左右
[00:22:32.280 --> 00:22:33.540]  是不是
[00:22:33.540 --> 00:22:35.880]  有的人是一輩子
[00:22:35.880 --> 00:22:37.320]  那什麼都看過
[00:22:37.320 --> 00:22:38.620]  但是我說這幾年
[00:22:38.620 --> 00:22:42.620]  我也看了不少了
[00:22:42.620 --> 00:22:45.620]  人死了
[00:22:45.620 --> 00:22:47.600]  我碰到這種事情
[00:22:47.600 --> 00:22:48.500]  我去到那邊
[00:22:48.500 --> 00:22:51.340]  我第一件事情
[00:22:51.340 --> 00:22:53.040]  我就看到
[00:22:53.040 --> 00:22:57.700]  那死人在那邊躺著
[00:22:57.700 --> 00:23:00.840]  那麼孩子在旁邊哭
[00:23:00.840 --> 00:23:02.180]  我第一句話就是
[00:23:02.180 --> 00:23:05.820]  你媽媽有沒有信耶穌
[00:23:05.820 --> 00:23:08.020]  他們如果說沒有
[00:23:08.020 --> 00:23:10.820]  我心裡好難過
[00:23:10.820 --> 00:23:12.980]  但是我聽說有
[00:23:12.980 --> 00:23:14.180]  我就心裡面好高興
[00:23:14.180 --> 00:23:18.420]  我說你媽媽現在主把她接去
[00:23:18.420 --> 00:23:21.900]  天使天君在伴隨著她
[00:23:21.900 --> 00:23:24.700]  你沒看你媽口角上有一個笑容
[00:23:24.700 --> 00:23:25.540]  對不對
[00:23:25.540 --> 00:23:27.500]  哇他們都好高興啊
[00:23:27.500 --> 00:23:29.060]  是不是
[00:23:29.060 --> 00:23:32.000]  但是這一個住在墳場那個人呢
[00:23:32.000 --> 00:23:33.500]  他面臨死亡患難
[00:23:33.500 --> 00:23:35.300]  黑暗不被人紀念
[00:23:35.300 --> 00:23:38.420]  他與生隔絕
[00:23:38.420 --> 00:23:42.780]  壞就說他是生不如死啊
[00:23:42.780 --> 00:23:45.460]  有這種的
[00:23:45.460 --> 00:23:47.520]  我自己知道
[00:23:47.520 --> 00:23:52.260]  當我生命中有神的時候
[00:23:52.260 --> 00:23:54.620]  我不講我以前不光榮的生活
[00:23:54.620 --> 00:23:58.260]  但是當自從我信了耶穌以後
[00:23:58.260 --> 00:24:01.900]  我的生命都不一樣了
[00:24:01.900 --> 00:24:05.240]  我以前
[00:24:05.240 --> 00:24:08.700]  剛信還沒多久的時候
[00:24:08.700 --> 00:24:13.240]  抽菸喝酒都來了
[00:24:13.240 --> 00:24:16.540]  西雅圖我來了二十多年
[00:24:16.540 --> 00:24:20.140]  每次吸菸小孩就叫
[00:24:20.140 --> 00:24:21.580]  家裡面就叫
[00:24:21.580 --> 00:24:23.980]  我就跑到外面去吸菸
[00:24:23.980 --> 00:24:27.400]  西雅圖可不可以在外面吸菸呢
[00:24:27.400 --> 00:24:28.600]  不行
[00:24:28.600 --> 00:24:29.820]  細雨茫茫
[00:24:29.820 --> 00:24:34.660]  有些飄雨啊
[00:24:34.660 --> 00:24:37.240]  那個都是飄雨啊
[00:24:37.240 --> 00:24:40.300]  那個菸都濕了
[00:24:40.300 --> 00:24:43.240]  那吸不動了
[00:24:43.240 --> 00:24:46.480]  有一天我就說主啊
[00:24:46.480 --> 00:24:48.240]  你可憐我就讓我戒了
[00:24:48.240 --> 00:24:51.080]  第二天我就沒有念頭要吸
[00:24:51.080 --> 00:24:52.720]  你知道嗎
[00:24:52.720 --> 00:24:55.060]  我們的神就這麼厲害
[00:24:55.060 --> 00:24:56.920]  只要你願意
[00:24:56.920 --> 00:25:00.720]  你就可以結束一個生不如死的生命
[00:25:00.720 --> 00:25:02.500]  我自己知道嘛
[00:25:02.500 --> 00:25:03.560]  我以前吸菸的時候
[00:25:03.560 --> 00:25:06.760]  每次吸菸的時候就跑到公司外面
[00:25:06.760 --> 00:25:10.560]  這樣聽說還要二十五尺之外
[00:25:10.560 --> 00:25:12.540]  跑到停車場裡面去吸啊
[00:25:12.540 --> 00:25:13.740]  吸完了再回來了
[00:25:13.740 --> 00:25:17.600]  老闆說你去哪邊啊
[00:25:17.600 --> 00:25:19.880]  真的是不好過
[00:25:19.880 --> 00:25:21.980]  這是受到魔鬼的掌控
[00:25:21.980 --> 00:25:25.080]  所以我常常我們講的嘛
[00:25:25.080 --> 00:25:28.160]  像我以前的叫做菸鬼
[00:25:28.160 --> 00:25:29.760]  受到魔鬼掌控
[00:25:29.760 --> 00:25:31.820]  還有人是酒鬼
[00:25:31.820 --> 00:25:33.660]  還有人是毒鬼
[00:25:33.660 --> 00:25:35.560]  還有人是色鬼什麼
[00:25:35.560 --> 00:25:39.440]  這個世界上活的鬼很多啦
[00:25:39.440 --> 00:25:40.900]  我以前在拉斯維加斯
[00:25:40.900 --> 00:25:44.500]  帶過那邊的一個教會啊
[00:25:44.500 --> 00:25:45.940]  唉
[00:25:45.940 --> 00:25:48.640]  拉斯維加斯你到它那個飛機場啊
[00:25:48.640 --> 00:25:49.340]  一到飛機場
[00:25:49.340 --> 00:25:50.580]  叮叮咚咚叮叮咚咚
[00:25:50.580 --> 00:25:52.820]  有的時候赤腳的老虎就在那邊響
[00:25:52.820 --> 00:25:53.620]  你知道
[00:25:53.620 --> 00:25:57.620]  都想過去拉它幾下
[00:25:57.620 --> 00:26:00.780]  我到那邊不止一次啊
[00:26:00.780 --> 00:26:03.260]  那姐妹跑來牧師啊
[00:26:03.260 --> 00:26:09.620]  你可以到賭場把我先生找回來
[00:26:09.620 --> 00:26:11.800]  我開車到那個賭場啊
[00:26:11.800 --> 00:26:14.560]  久久不敢進去
[00:26:14.560 --> 00:26:16.440]  我就坐那邊打個聲啊
[00:26:16.440 --> 00:26:18.640]  你保險遮蓋屠龍
[00:26:18.640 --> 00:26:21.100]  我真的很怕毒鬼
[00:26:21.100 --> 00:26:24.080]  你知道嗎
[00:26:24.080 --> 00:26:26.340]  總之呢
[00:26:26.340 --> 00:26:29.580]  受到魔鬼的掌控
[00:26:29.580 --> 00:26:31.620]  這個馬可福音第五章
[00:26:31.620 --> 00:26:34.980]  這你講這個人啊
[00:26:34.980 --> 00:26:37.660]  來我們一起來念這個
[00:26:37.660 --> 00:26:39.200]  先來念第三節
[00:26:39.200 --> 00:26:43.300]  這個人說沒有人能捆住他
[00:26:43.300 --> 00:26:46.240]  就是用鐵鍊也不能
[00:26:46.240 --> 00:26:48.660]  表示實在裡面有鬼
[00:26:48.660 --> 00:26:51.000]  平常一個人他不可能這麼有力量
[00:26:51.000 --> 00:26:52.400]  而跟著
[00:26:52.400 --> 00:26:54.980]  下面是說勸對他說
[00:26:54.980 --> 00:26:58.420]  你回家去到你的親屬那裡
[00:26:58.420 --> 00:27:02.420]  將主為你所做的事是何等大的事
[00:27:02.420 --> 00:27:04.120]  是怎樣憐憫你
[00:27:04.120 --> 00:27:06.080]  都告訴他們
[00:27:06.080 --> 00:27:07.360]  那人就走了
[00:27:07.360 --> 00:27:12.360]  在迪加波里傳揚耶穌為他做了何等大的事
[00:27:12.360 --> 00:27:15.520]  眾人都稀奇
[00:27:15.520 --> 00:27:18.440]  哎
[00:27:18.440 --> 00:27:19.940]  聽他講有的時候我回到我家
[00:27:19.940 --> 00:27:21.460]  啊阿七啊
[00:27:21.460 --> 00:27:23.500]  你先做牧師啦
[00:27:23.500 --> 00:27:28.480]  眾人都稀奇啦
[00:27:28.480 --> 00:27:30.420]  不好意思啊
[00:27:30.420 --> 00:27:32.280]  從小跟他一起在地上
[00:27:32.280 --> 00:27:34.320]  打那個蚵仔飄啊
[00:27:34.320 --> 00:27:35.980]  打橡皮筋啊
[00:27:35.980 --> 00:27:37.980]  抓鳥啦
[00:27:37.980 --> 00:27:39.980]  或者是在那個
[00:27:39.980 --> 00:27:43.220]  溝裡面游泳摸魚啦
[00:27:43.220 --> 00:27:45.460]  或是偷人家
[00:27:45.460 --> 00:27:47.960]  梁普拉甩啊
[00:27:47.960 --> 00:27:53.700]  偷那個芒果蘋果等等芒果
[00:27:53.700 --> 00:27:56.740]  人家說哎呦你現在做牧師啦
[00:27:56.740 --> 00:27:57.980]  哎呦我說不好意思
[00:27:57.980 --> 00:28:00.140]  我說弟弟弟弟神慈
[00:28:00.140 --> 00:28:02.980]  神護道神護道
[00:28:02.980 --> 00:28:05.480]  真的不好意思
[00:28:05.480 --> 00:28:07.240]  所以我們很羨慕我們那個弟兄
[00:28:07.240 --> 00:28:08.680]  是從小就做牧師了
[00:28:08.680 --> 00:28:10.020]  是吧
[00:28:10.020 --> 00:28:12.220]  我尤其羨慕有的牧師
[00:28:12.220 --> 00:28:15.420]  像我那個女婿的哥哥
[00:28:15.420 --> 00:28:20.460]  家裡面五代的基督徒
[00:28:20.460 --> 00:28:23.160]  我是第一代的基督徒啊
[00:28:23.160 --> 00:28:25.160]  因為Jordan不在嘛
[00:28:25.160 --> 00:28:26.640]  是吧
[00:28:26.640 --> 00:28:30.000]  那麼我兒子大概不會做牧師了
[00:28:30.000 --> 00:28:31.400]  看看Jordan可不可以做
[00:28:31.400 --> 00:28:33.100]  啊感謝主啊
[00:28:33.100 --> 00:28:36.140]  那就是第六代的他們已經是基督徒
[00:28:36.140 --> 00:28:38.220]  第六代的牧師
[00:28:38.220 --> 00:28:39.040]  是不是這樣
[00:28:39.040 --> 00:28:42.680]  你看我那個女婿
[00:28:42.680 --> 00:28:46.980]  那個累積的祝福棒啊
[00:28:46.980 --> 00:28:48.860]  是不是這樣
[00:28:48.860 --> 00:28:51.960]  他阿傑他的叔叔什麼
[00:28:51.960 --> 00:28:53.620]  正道什麼
[00:28:53.620 --> 00:28:55.900]  Logos
[00:28:55.900 --> 00:28:57.640]  也是做院長之類
[00:28:57.640 --> 00:28:58.560]  他爸也是牧師
[00:28:58.560 --> 00:29:00.840]  他叔叔伯伯都是牧師
[00:29:00.840 --> 00:29:03.840]  我們家只有我一個
[00:29:03.840 --> 00:29:04.340]  感謝主
[00:29:04.340 --> 00:29:07.180]  但是總要換三位
[00:29:07.180 --> 00:29:08.780]  OK
[00:29:08.780 --> 00:29:10.740]  我相信我們在座很多人都是
[00:29:10.740 --> 00:29:12.920]  第一次做基督徒嘛
[00:29:12.920 --> 00:29:13.880]  是不是
[00:29:13.880 --> 00:29:15.720]  你總是要從哪裡開始
[00:29:15.720 --> 00:29:16.520]  不是嗎
[00:29:16.520 --> 00:29:20.460]  因為在此之前
[00:29:20.460 --> 00:29:22.220]  你的生命
[00:29:22.220 --> 00:29:24.660]  如果沒有生不如死
[00:29:24.660 --> 00:29:26.900]  我感謝神
[00:29:26.900 --> 00:29:29.240]  我為神感恩
[00:29:29.240 --> 00:29:31.900]  因為祂保守我們每一個人的生命
[00:29:31.900 --> 00:29:36.200]  哈咧嚕 阿師
[00:29:36.200 --> 00:29:36.980]  好了
[00:29:36.980 --> 00:29:40.980]  有的人他是有一個苟延殘喘的生命
[00:29:40.980 --> 00:29:42.980]  像哼哼一樣
[00:29:42.980 --> 00:29:46.280]  怎麼講呢
[00:29:46.280 --> 00:29:47.980]  聖經上面講到在
[00:29:47.980 --> 00:29:49.720]  說有一個女人她是外邦人
[00:29:49.720 --> 00:29:50.760]  她換了許諾
[00:29:50.760 --> 00:29:52.460]  她漏掉了生命
[00:29:52.460 --> 00:29:53.160]  對不對
[00:29:53.160 --> 00:29:55.720]  換許諾幾年啊
[00:29:55.720 --> 00:30:00.060]  有人講十三年 很好
[00:30:00.060 --> 00:30:03.300]  那麼她的生命都漏掉
[00:30:03.300 --> 00:30:05.240]  而且聖經學者說
[00:30:05.240 --> 00:30:08.000]  這是一個外邦女子
[00:30:08.000 --> 00:30:11.340]  所以你不要認為你不是
[00:30:11.340 --> 00:30:14.340]  血緣上的猶太人
[00:30:14.340 --> 00:30:17.240]  但真正猶太人反而還不見得
[00:30:17.240 --> 00:30:19.080]  有比我們有福啦
[00:30:19.080 --> 00:30:21.420]  我們信了耶穌 不是嗎
[00:30:21.420 --> 00:30:25.820]  我們是神的兒女
[00:30:25.820 --> 00:30:27.660]  有的人說啊
[00:30:27.660 --> 00:30:31.120]  在啟示錄三章一記
[00:30:31.120 --> 00:30:32.720]  他說那個教會他說
[00:30:32.720 --> 00:30:35.800]  暗靈是活的
[00:30:35.800 --> 00:30:38.240]  其實是死的
[00:30:38.240 --> 00:30:39.600]  這個教會呢
[00:30:39.600 --> 00:30:41.100]  還有我們基督徒
[00:30:41.100 --> 00:30:44.440]  我們的生命要活潑
[00:30:44.440 --> 00:30:47.240]  我們因神而活
[00:30:47.240 --> 00:30:49.620]  是不是
[00:30:49.620 --> 00:30:52.940]  其實是那再大的困苦患難
[00:30:52.940 --> 00:30:55.460]  你都要歡喜快樂
[00:30:55.460 --> 00:30:58.660]  因為你知道誰是你的罪
[00:30:58.660 --> 00:30:59.520]  對不對
[00:30:59.520 --> 00:31:02.220]  我這樣子問你好了
[00:31:02.220 --> 00:31:05.600]  假如你的爸爸是習近平
[00:31:05.600 --> 00:31:08.600]  你走在路上會不會走路都有風啊
[00:31:08.600 --> 00:31:10.140]  有嘛
[00:31:10.140 --> 00:31:12.300]  更何況你的爸爸是
[00:31:12.300 --> 00:31:17.140]  我們創造宇宙天地萬物的真神啊
[00:31:17.140 --> 00:31:21.320]  但是我們不要活得垂頭喪氣
[00:31:21.320 --> 00:31:25.780]  而且活不出神的生命來
[00:31:25.780 --> 00:31:29.860]  一個苟延殘喘的生命
[00:31:29.860 --> 00:31:34.860]  有人說如果你不是為神活著
[00:31:34.860 --> 00:31:38.120]  那麼你就是換了血肉
[00:31:38.120 --> 00:31:41.800]  因為你的生命一點一滴的流去了
[00:31:41.800 --> 00:31:43.560]  是不是
[00:31:43.560 --> 00:31:45.100]  我也常常喜歡做的比喻是
[00:31:45.100 --> 00:31:50.580]  我們的生命一生下來就向著死亡走去
[00:31:50.580 --> 00:31:52.240]  但是你哪一天轉過來的時候
[00:31:52.240 --> 00:31:55.840]  你就向著生命走去
[00:31:55.840 --> 00:31:58.240]  你就有救了
[00:31:58.240 --> 00:32:01.780]  而這個換了血肉的女人呢
[00:32:01.780 --> 00:32:02.720]  然後我們一起來念這個
[00:32:02.720 --> 00:32:04.660]  紅的字往下摸
[00:32:04.660 --> 00:32:08.360]  我只摸她的衣裳就必全有
[00:32:08.360 --> 00:32:10.000]  她就摸了嘛
[00:32:10.000 --> 00:32:13.300]  那耶穌說女兒你的信救了你
[00:32:13.300 --> 00:32:16.000]  平平安安的回去吧
[00:32:16.000 --> 00:32:19.340]  你的災病痊癒了
[00:32:19.340 --> 00:32:20.640]  OK
[00:32:20.640 --> 00:32:25.380]  因為這女兒她有一個信心
[00:32:25.380 --> 00:32:30.180]  她說我只要摸她衣裳
[00:32:30.180 --> 00:32:31.680]  所以聖經上面保羅說
[00:32:31.680 --> 00:32:34.460]  我們要因性成癮成為神的兒女
[00:32:34.460 --> 00:32:35.960]  我們就可以得到醫治
[00:32:35.960 --> 00:32:39.760]  我們就可以得到健全
[00:32:39.760 --> 00:32:43.700]  這是我們自己要在我心裡面跟我們自己講
[00:32:43.700 --> 00:32:47.340]  其實是我現在的情況不好
[00:32:47.340 --> 00:32:50.160]  我現在在死因幽谷之中
[00:32:50.160 --> 00:32:53.040]  神的葬神的肝都安慰我
[00:32:53.040 --> 00:32:54.300]  是不是
[00:32:54.300 --> 00:32:59.420]  在敵人的面前他為我百色言襲
[00:32:59.420 --> 00:33:00.780]  感謝神讚美神
[00:33:00.780 --> 00:33:05.180]  而那敵人是誰呀
[00:33:05.180 --> 00:33:07.560]  在敵人面前他為我百色言襲
[00:33:07.560 --> 00:33:09.560]  有三種情況
[00:33:09.560 --> 00:33:11.960]  一個是慶功宴
[00:33:11.960 --> 00:33:14.060]  他讓你打了一個聖戰
[00:33:14.060 --> 00:33:15.840]  把抓來的敵人
[00:33:15.840 --> 00:33:18.440]  仇敵的城門通通放在中間
[00:33:18.440 --> 00:33:23.340]  眾大臣坐成一圈開始慶功
[00:33:23.340 --> 00:33:25.480]  還有一種是
[00:33:25.480 --> 00:33:28.180]  我常常喜歡講的一個
[00:33:28.180 --> 00:33:32.040]  諸葛口名在城門上面
[00:33:32.040 --> 00:33:34.080]  怎麼樣
[00:33:34.080 --> 00:33:36.560]  飲酒吃菜
[00:33:36.560 --> 00:33:41.420]  英詩司馬夷一看
[00:33:41.420 --> 00:33:43.700]  連退三十華里
[00:33:43.700 --> 00:33:47.900]  在我敵人的面前你為我百色言襲
[00:33:47.900 --> 00:33:49.800]  把敵人嚇跑了
[00:33:49.800 --> 00:33:51.240]  你知道嗎
[00:33:51.240 --> 00:33:52.340]  感謝神
[00:33:52.340 --> 00:33:55.040]  在敵人面前你為我百色言襲
[00:33:55.040 --> 00:33:59.600]  是說當我們真的是處在患難之中的時候
[00:33:59.600 --> 00:34:04.520]  但是我們不要過一個苟延長長的生命
[00:34:04.520 --> 00:34:06.740]  我只要還有一口氣
[00:34:06.740 --> 00:34:08.780]  我就要讚美我的神
[00:34:08.780 --> 00:34:11.820]  因為我是知道我的神是醫治我的神
[00:34:11.820 --> 00:34:15.320]  我的神會讓我的身體能夠健全起來
[00:34:15.320 --> 00:34:16.920]  是不是
[00:34:16.920 --> 00:34:18.520]  我們要相信
[00:34:18.520 --> 00:34:21.760]  即使神說這是兒女的病
[00:34:21.760 --> 00:34:22.760]  但是你說
[00:34:22.760 --> 00:34:25.260]  我如果像狗一樣不是也要吃
[00:34:25.260 --> 00:34:27.940]  主人桌子上掉下來的碎渣嗎
[00:34:27.940 --> 00:34:31.200]  我不是也是一樣有份嗎
[00:34:31.200 --> 00:34:33.680]  感謝神 讚美神
[00:34:33.680 --> 00:34:35.940]  我們的生命從此不再一樣
[00:34:35.940 --> 00:34:41.220]  我們不要說活要像哈哈一樣
[00:34:41.220 --> 00:34:44.660]  要有一個死而復活的生命
[00:34:44.660 --> 00:34:47.420]  他是不斷地去追尋
[00:34:47.420 --> 00:34:49.160]  他去尋找
[00:34:49.160 --> 00:34:52.420]  他是雖然心裡面害怕
[00:34:52.420 --> 00:34:53.760]  他死了一樣
[00:34:53.760 --> 00:34:56.340]  但是他死而復活了
[00:34:56.340 --> 00:34:58.760]  是不是
[00:34:58.760 --> 00:35:01.160]  聖經上面一個舉例子
[00:35:01.160 --> 00:35:05.000]  耶路的女兒病危了求耶穌醫治
[00:35:05.000 --> 00:35:08.040]  但是在馬可福音特別前面在講說
[00:35:08.040 --> 00:35:10.640]  耶穌因為醫治血肉的女人
[00:35:10.640 --> 00:35:14.340]  耽誤了救這個小女孩
[00:35:14.340 --> 00:35:16.880]  所以當他到了耶路加的時候
[00:35:16.880 --> 00:35:19.160]  他媽說我女兒已經死了
[00:35:19.160 --> 00:35:24.460]  何必還勞動先生呢
[00:35:24.460 --> 00:35:29.660]  表示他不相信死人能活在耶穌的手底下
[00:35:29.660 --> 00:35:31.600]  耶穌來了 說
[00:35:31.600 --> 00:35:33.060]  來 我們一起來念
[00:35:33.060 --> 00:35:36.140]  不要怕 只要信
[00:35:36.140 --> 00:35:38.740]  OK 我們會怕嗎
[00:35:38.740 --> 00:35:41.340]  會 這是很正常的
[00:35:41.340 --> 00:35:42.900]  誰都會怕
[00:35:42.900 --> 00:35:44.020]  就好像我那個時候
[00:35:44.020 --> 00:35:45.440]  我剛才講的在職場上面
[00:35:45.440 --> 00:35:48.380]  我有心要全職
[00:35:48.380 --> 00:35:51.020]  我的牧師就派了一個人跟我講
[00:35:51.020 --> 00:35:53.460]  你全職你心裡要怎麼準備
[00:35:53.460 --> 00:35:55.320]  是不是
[00:35:55.320 --> 00:36:00.860]  那麼跟著耶穌切切地鼠父他們
[00:36:00.860 --> 00:36:04.060]  不要叫人知道這事
[00:36:04.060 --> 00:36:07.340]  這就像五秉二一以後也是這個樣子
[00:36:07.340 --> 00:36:10.040]  因為有許多事情
[00:36:10.040 --> 00:36:12.240]  外面人不能夠了解
[00:36:12.240 --> 00:36:13.000]  是不是
[00:36:13.000 --> 00:36:14.000]  你去參福音的時候
[00:36:14.000 --> 00:36:17.020]  你有的時候講的話人家很生氣的
[00:36:17.020 --> 00:36:18.720]  對不對
[00:36:18.720 --> 00:36:20.020]  信耶穌得永生
[00:36:20.020 --> 00:36:21.720]  你不信的人最一定被定了
[00:36:21.720 --> 00:36:22.820]  你沒有永生
[00:36:22.820 --> 00:36:25.780]  怎麼樣
[00:36:25.780 --> 00:36:27.820]  我就聽過不僅一次跟我抱怨
[00:36:27.820 --> 00:36:30.160]  你們基督徒為什麼這樣
[00:36:30.160 --> 00:36:33.060]  我是死人
[00:36:33.060 --> 00:36:34.760]  我聽他講完我最後我說
[00:36:34.760 --> 00:36:37.200]  你真的是死人
[00:36:37.200 --> 00:36:38.500]  不好意思
[00:36:38.500 --> 00:36:42.440]  但是我們要讓人家知道
[00:36:42.440 --> 00:36:46.680]  就像耶穌鼠父他們一樣
[00:36:46.680 --> 00:36:48.640]  不要叫人知道這事
[00:36:48.640 --> 00:36:51.720]  除非聖靈啟示
[00:36:51.720 --> 00:36:52.820]  我們有的時候跟人家講
[00:36:52.820 --> 00:36:55.580]  不要一上來就講說你是死人
[00:36:55.580 --> 00:36:56.120]  對不對
[00:36:56.120 --> 00:36:57.920]  他不懂嘛
[00:36:57.920 --> 00:36:59.260]  我們願意來到他的面前
[00:36:59.260 --> 00:37:01.520]  我們希望聖靈能夠啟示
[00:37:01.520 --> 00:37:06.720]  先讓我們把生命之道給他講清楚
[00:37:06.720 --> 00:37:10.760]  因為他是已經死了在靈裡面
[00:37:10.760 --> 00:37:14.140]  但是當我們把耶穌復活的生命
[00:37:14.140 --> 00:37:20.440]  像一口氣吹到他的靈裡面的時候
[00:37:20.440 --> 00:37:23.780]  你就讓他的生命有了活路
[00:37:23.780 --> 00:37:27.340]  他就有一個死而復活的生命
[00:37:27.340 --> 00:37:30.920]  所以耶穌又吩咐給他動靜氣
[00:37:30.920 --> 00:37:31.880]  是不是
[00:37:31.880 --> 00:37:33.920]  表示他有生命
[00:37:33.920 --> 00:37:36.320]  死人不吃東西了
[00:37:36.320 --> 00:37:38.060]  是不是
[00:37:38.060 --> 00:37:43.060]  我一直也不喜歡吃那種
[00:37:43.060 --> 00:37:44.800]  怎麼講
[00:37:44.800 --> 00:37:46.260]  美國還好
[00:37:46.260 --> 00:37:47.200]  以前在台灣的時候
[00:37:47.200 --> 00:37:49.600]  人家辦喪事的時候
[00:37:49.600 --> 00:37:52.440]  吃東西我一直都不喜歡吃
[00:37:52.440 --> 00:37:54.500]  感覺心裡面毛毛的
[00:37:54.500 --> 00:37:56.980]  是不是
[00:37:56.980 --> 00:38:00.680]  吃是生命的表現
[00:38:00.680 --> 00:38:03.020]  尤其當我去安慰人家
[00:38:03.020 --> 00:38:05.020]  安慰家屬的時候
[00:38:05.020 --> 00:38:09.420]  我就胃口都沒有
[00:38:09.420 --> 00:38:10.720]  我一定要過了一段時間
[00:38:10.720 --> 00:38:12.860]  出來以後過一段時間
[00:38:12.860 --> 00:38:14.700]  說不定中午去看
[00:38:14.700 --> 00:38:17.500]  晚餐才有胃口
[00:38:17.500 --> 00:38:21.640]  所以吃是生命的表現
[00:38:21.640 --> 00:38:23.140]  但是我們千萬不要
[00:38:23.140 --> 00:38:25.140]  信任就等得上天堂
[00:38:25.140 --> 00:38:27.300]  要享受餵養
[00:38:27.300 --> 00:38:30.900]  要有屬靈的胃口
[00:38:30.900 --> 00:38:34.620]  最美的情況是
[00:38:34.620 --> 00:38:36.940]  就是說
[00:38:36.940 --> 00:38:38.960]  信他的不致滅亡
[00:38:38.960 --> 00:38:40.560]  返國永生
[00:38:40.560 --> 00:38:43.620]  信耶穌得永生
[00:38:43.620 --> 00:38:46.660]  我就不只一次解釋
[00:38:46.660 --> 00:38:48.560]  你信耶穌你去得永生
[00:38:48.560 --> 00:38:50.660]  你不要再懷疑了
[00:38:50.660 --> 00:38:51.500]  對不對
[00:38:51.500 --> 00:38:52.660]  因為他那個信
[00:38:52.660 --> 00:38:56.340]  不是說今天信明天就不信
[00:38:56.340 --> 00:38:58.900]  那就不叫永生了
[00:38:58.900 --> 00:38:59.880]  你今天有永生
[00:38:59.880 --> 00:39:01.080]  明天沒有永生
[00:39:01.080 --> 00:39:02.140]  後天又有永生
[00:39:02.140 --> 00:39:03.140]  大後天又有
[00:39:03.140 --> 00:39:04.740]  所以信是現在完成
[00:39:04.740 --> 00:39:07.520]  進一路信下去
[00:39:07.520 --> 00:39:09.180]  但是即使你有小心
[00:39:09.180 --> 00:39:10.020]  你有疑惑
[00:39:10.020 --> 00:39:12.460]  你有跌倒或者怎麼樣
[00:39:12.460 --> 00:39:14.780]  那沒有關係
[00:39:14.780 --> 00:39:16.160]  聖靈在你的裡面
[00:39:16.160 --> 00:39:18.620]  他會再一次把你挽回來
