
[00:00:00.000 --> 00:00:04.800]  在此再次恭喜大家
[00:27:38.920 --> 00:27:44.920]  我們愛人不要做一些失禮人的事
[00:27:44.920 --> 00:27:46.920]  第三點
[00:27:46.920 --> 00:27:49.920]  不求自己的益處
[00:27:49.920 --> 00:27:58.920]  去看哥林多前書第五節
[00:27:58.920 --> 00:28:01.920]  不求自己的益處
[00:28:01.920 --> 00:28:05.920]  這一句經文應該很容易明白
[00:28:05.920 --> 00:28:08.920]  如果我們去愛一個人
[00:28:08.920 --> 00:28:16.920]  我們願意彼此來往相處的時候
[00:28:16.920 --> 00:28:20.920]  我們不是先求自己的益處
[00:28:20.920 --> 00:28:23.920]  這句說話引伸出來
[00:28:23.920 --> 00:28:25.920]  很自然地繼續說下去
[00:28:25.920 --> 00:28:32.920]  我們也是願意先為對方著想
[00:28:32.920 --> 00:28:35.920]  這樣說是有理由的
[00:28:35.920 --> 00:28:38.920]  因為其實保羅在之前的聖經
[00:28:38.920 --> 00:28:41.920]  在哥林多前書十章二十四節
[00:28:41.920 --> 00:28:45.920]  在前幾章的聖經裏面提過
[00:28:45.920 --> 00:28:49.920]  無論何人不要求自己的益處
[00:28:49.920 --> 00:28:52.920]  乃要求別人的益處
[00:28:52.920 --> 00:28:58.920]  這也是基督徒待人接物的一個大原則
[00:28:58.920 --> 00:29:05.920]  夫妻更加需要彼此對待
[00:29:05.920 --> 00:29:13.920]  有一本書叫《愛的五種言語》
[00:29:13.920 --> 00:29:18.920]  我們之中有很多人用過看過這本書
[00:29:18.920 --> 00:29:24.920]  作者Gary Chapman在書中這樣說過
[00:29:24.920 --> 00:29:34.920]  愛是首先選擇為對方著想
[00:29:34.920 --> 00:29:38.920]  當你決定愛某個人的時候
[00:29:38.920 --> 00:29:58.920]  其實你已經選擇為對方著想
[00:29:58.920 --> 00:30:03.920]  我們可以從相反的角度去想
[00:30:03.920 --> 00:30:06.920]  如果有一個自私的人
[00:30:06.920 --> 00:30:10.920]  雖然他口中說愛對方
[00:30:10.920 --> 00:30:15.920]  但是對方很快就會發覺
[00:30:15.920 --> 00:30:20.920]  這個人所說的愛是虛假的
[00:30:20.920 --> 00:30:22.920]  他只是愛自己
[00:30:22.920 --> 00:30:24.920]  自私的人什麼叫自私
[00:30:24.920 --> 00:30:30.920]  就是愛自己
[00:30:30.920 --> 00:30:38.920]  所以愛一個人卻不能先為他著想
[00:30:38.920 --> 00:30:40.920]  關係很容易破裂
[00:30:40.920 --> 00:30:44.920]  大家相處是大家都知道的
[00:30:44.920 --> 00:30:47.920]  不用說也感受得到
[00:30:47.920 --> 00:30:52.920]  遲早關係就會破裂
[00:30:52.920 --> 00:30:58.920]  我們看《針研》十八章一節
[00:30:58.920 --> 00:31:02.920]  這裡有類似的教導
[00:31:02.920 --> 00:31:06.920]  與眾寡俠的獨自尋求心願
[00:31:06.920 --> 00:31:09.920]  平老恨一切真智慧
[00:31:09.920 --> 00:31:15.920]  與眾寡俠是很不友善
[00:31:15.920 --> 00:31:19.920]  很難和人合得來的意思
[00:31:19.920 --> 00:31:22.920]  獨自尋求心願的人
[00:31:22.920 --> 00:31:28.920]  就是所謂的只求自己益處的人
[00:31:28.920 --> 00:31:31.920]  這句聖經正正解釋了
[00:31:31.920 --> 00:31:34.920]  為什麼那些只求自己益處的人
[00:31:34.920 --> 00:31:39.920]  很難和人有好的關係
[00:31:39.920 --> 00:31:42.920]  很難和人相處
[00:31:42.920 --> 00:31:48.920]  關係很容易破裂
[00:31:48.920 --> 00:31:52.920]  說到不求自己的益處
[00:31:52.920 --> 00:31:55.920]  保羅是一個很好的榜樣
[00:31:55.920 --> 00:31:57.920]  我們看看保羅說什麼
[00:31:57.920 --> 00:32:00.920]  他在十章三十三節
[00:32:00.920 --> 00:32:03.920]  在哥林多前書十章三十三節
[00:32:03.920 --> 00:32:07.920]  他說我凡事都叫眾人喜歡
[00:32:07.920 --> 00:32:09.920]  不求自己的益處
[00:32:09.920 --> 00:32:11.920]  只求眾人的益處
[00:32:11.920 --> 00:32:13.920]  叫他們得求
[00:32:13.920 --> 00:32:15.920]  保羅說得很清楚
[00:32:15.920 --> 00:32:20.920]  而保羅他自己叫我們要效法耶穌
[00:32:20.920 --> 00:32:24.920]  我們看菲勒比書二章三節
[00:32:24.920 --> 00:32:26.920]  一直看到八節
[00:32:26.920 --> 00:32:28.920]  菲勒比書二章三節
[00:32:28.920 --> 00:32:31.920]  保羅說凡事不可結黨
[00:32:31.920 --> 00:32:35.920]  結黨在這本書的用意
[00:32:35.920 --> 00:32:38.920]  背後的意思就是
[00:32:38.920 --> 00:32:43.920]  為了滿足個人的野心或者私心而去結黨
[00:32:43.920 --> 00:32:48.920]  所以結黨背後的意思
[00:32:48.920 --> 00:32:51.920]  保羅說不可以這樣做
[00:32:51.920 --> 00:32:57.920]  我們不可以為了自己的益處而去結黨
[00:32:57.920 --> 00:33:00.920]  第四節
[00:33:00.920 --> 00:33:02.920]  各人不要單顧自己的事
[00:33:02.920 --> 00:33:04.920]  也要顧別人的事
[00:33:04.920 --> 00:33:05.920]  第五節
[00:33:05.920 --> 00:33:09.920]  你們當以基督耶穌的心為心
[00:33:09.920 --> 00:33:10.920]  第六節
[00:33:10.920 --> 00:33:13.920]  他本有神的形象
[00:33:13.920 --> 00:33:15.920]  不以自己與神同等為強奪的
[00:33:15.920 --> 00:33:16.920]  第七節
[00:33:16.920 --> 00:33:19.920]  反倒虛己取了奴僕的形象
[00:33:19.920 --> 00:33:21.920]  成為人的樣式
[00:33:21.920 --> 00:33:22.920]  第八節
[00:33:22.920 --> 00:33:25.920]  既有人的樣子就自己卑微
[00:33:25.920 --> 00:33:26.920]  存心信服
[00:33:26.920 --> 00:33:27.920]  以至於死
[00:33:27.920 --> 00:33:32.920]  且死在十字架上
[00:33:32.920 --> 00:33:35.920]  耶穌所付出的正正就是
[00:33:35.920 --> 00:33:39.920]  這個不求自己益處的愛
[00:33:39.920 --> 00:33:44.920]  他是將這個愛給我們
[00:33:44.920 --> 00:33:52.920]  不求自己益處的愛給我們
[00:33:52.920 --> 00:33:54.920]  不求自己益處的愛
[00:33:54.920 --> 00:33:59.920]  也表示是會有所犧牲的愛
[00:33:59.920 --> 00:34:02.920]  如果你說你願意付出
[00:34:02.920 --> 00:34:05.920]  不求自己益處的愛的時候
[00:34:05.920 --> 00:34:10.920]  你已經選擇了願意有所犧牲
[00:34:10.920 --> 00:34:13.920]  而付出愛
[00:34:13.920 --> 00:34:23.920]  而我們就需要這樣做
[00:34:23.920 --> 00:34:27.920]  所以有些學者這樣說
[00:34:27.920 --> 00:34:30.920]  他說不求自己的益處
[00:34:30.920 --> 00:34:39.920]  正正就是基督徒應有的愛的主要內容
[00:34:39.920 --> 00:34:42.920]  又有學者這樣說
[00:34:42.920 --> 00:34:48.920]  他說如果你志在去求取自己的益處的時候
[00:34:48.920 --> 00:34:54.920]  你是在獨自一人工作
[00:34:54.920 --> 00:34:57.920]  因為你自己為自己的益處去做事
[00:34:57.920 --> 00:35:00.920]  你是自己一個去做
[00:35:00.920 --> 00:35:02.920]  你自己一個很努力地去做
[00:35:02.920 --> 00:35:05.920]  但是如果你是去關心
[00:35:05.920 --> 00:35:08.920]  另外一個人的益處的時候
[00:35:08.920 --> 00:35:13.920]  你就會多了一個同工
[00:35:13.920 --> 00:35:15.920]  你明白嗎?
[00:35:15.920 --> 00:35:16.920]  你去關心那個人
[00:35:16.920 --> 00:35:17.920]  你是一個
[00:35:17.920 --> 00:35:21.920]  那誰是你的同工?
[00:35:21.920 --> 00:35:24.920]  給你關心那個人
[00:35:24.920 --> 00:35:26.920]  他有問題
[00:35:26.920 --> 00:35:28.920]  他肯定想去解決那個問題
[00:35:28.920 --> 00:35:29.920]  他自己去解決
[00:35:29.920 --> 00:35:31.920]  他自己就是一個
[00:35:31.920 --> 00:35:33.920]  他自己獨自一人做很慘
[00:35:33.920 --> 00:35:35.920]  多一個去關心
[00:35:35.920 --> 00:35:36.920]  多一個同工
[00:35:36.920 --> 00:35:42.920]  那就好很多了
[00:35:42.920 --> 00:35:47.920]  我們願不願意用不求自己益處的愛來關心別人
[00:35:47.920 --> 00:35:49.920]  在人生的路上
[00:35:49.920 --> 00:35:53.920]  和另外一位弟兄姊妹
[00:35:53.920 --> 00:35:54.920]  或者家人
[00:35:54.920 --> 00:35:55.920]  或者配偶
[00:35:55.920 --> 00:35:58.920]  去走這條人生路
[00:35:58.920 --> 00:35:59.920]  成為一個配搭
[00:35:59.920 --> 00:36:00.920]  一個夥伴
[00:36:00.920 --> 00:36:04.920]  一個同工
[00:36:04.920 --> 00:36:06.920]  當我們肯這樣做的時候
[00:36:06.920 --> 00:36:08.920]  我們不只是多一個同工
[00:36:08.920 --> 00:36:17.920]  我們多一個好朋友
[00:36:17.920 --> 00:36:24.920]  我們再看哥倫多前書十三章四節
[00:36:24.920 --> 00:36:27.920]  愛是不疾度、不自誇、不張狂
[00:36:27.920 --> 00:36:28.920]  第五節
[00:36:28.920 --> 00:36:30.920]  不作害羞的事
[00:36:30.920 --> 00:36:31.920]  之前我也提過
[00:36:31.920 --> 00:36:35.920]  這四個愛的元素
[00:36:35.920 --> 00:36:36.920]  怎麼能夠做得到?
[00:36:36.920 --> 00:36:41.920]  就是由於能夠不求自己的益處
[00:36:41.920 --> 00:36:42.920]  就是因為這個緣故
[00:36:42.920 --> 00:36:50.920]  所以才能夠做到前面這四樣
[00:36:50.920 --> 00:36:52.920]  不疾度、不自誇、不張狂
[00:36:52.920 --> 00:36:54.920]  不作害羞的事
[00:36:54.920 --> 00:37:05.920]  其實加起來就是不求自己的益處
[00:37:05.920 --> 00:37:06.920]  不求自己的益處
[00:37:06.920 --> 00:37:10.920]  正正就是能夠放下自我
[00:37:10.920 --> 00:37:11.920]  肯謙卑下來
[00:37:11.920 --> 00:37:19.920]  願意去尊重人、看重人、愛人
[00:37:19.920 --> 00:37:23.920]  所以今天我們要學的功課就是這一樣
[00:37:23.920 --> 00:37:27.920]  不求自己益處的愛
[00:37:27.920 --> 00:37:30.920]  我們要去付出這種愛
[00:37:30.920 --> 00:37:32.920]  最後我請大家一起和我讀
[00:37:32.920 --> 00:37:41.920]  印在程序表上的回應經文
[00:37:41.920 --> 00:37:43.920]  程序表下面的回應經文
[00:37:43.920 --> 00:37:45.920]  我們一起讀
[00:37:45.920 --> 00:37:49.920]  凡事都可行,但不都有益處
[00:37:49.920 --> 00:37:53.920]  凡事都可行,但不都造就人
[00:37:53.920 --> 00:37:57.920]  無論何人,不要求自己的益處
[00:37:57.920 --> 00:37:59.920]  乃要求別人的益處
[00:37:59.920 --> 00:38:10.920]  哥林多前書十章二十三至二十四節
[00:38:10.920 --> 00:38:14.920]  這個聖經告訴我們
[00:38:14.920 --> 00:38:16.920]  我們雖然有很多的自由
[00:38:16.920 --> 00:38:17.920]  但不是什麼都可以做
[00:38:17.920 --> 00:38:20.920]  不是隨便什麼都可以說
[00:38:20.920 --> 00:38:23.920]  是要配合能不能夠造就人
[00:38:23.920 --> 00:38:26.920]  能不能夠愛人
[00:38:26.920 --> 00:38:34.920]  我們一起祈禱
[00:38:34.920 --> 00:38:35.920]  天父我們感謝你
[00:38:35.920 --> 00:38:39.920]  留下寶貴的話語來教導我們
[00:38:39.920 --> 00:38:45.920]  願意我們的心能夠得到教導得到安慰
[00:38:45.920 --> 00:38:47.920]  我們心裏面有很多的問題
[00:38:47.920 --> 00:38:50.920]  但求神你將它拿開
[00:38:50.920 --> 00:38:53.920]  將你的話語充滿我們
[00:38:53.920 --> 00:38:57.920]  讓我們有能力面對前面的路
[00:38:57.920 --> 00:39:00.920]  讓我們靠著你的恩典能力
[00:39:00.920 --> 00:39:06.920]  我們能夠在人生的路上去榮耀你的名
[00:39:06.920 --> 00:39:10.920]  亦都可以經歷你更多的恩典同行
[00:39:10.920 --> 00:39:11.920]  求你賜恩帶利我們
[00:39:11.920 --> 00:39:12.920]  補償我們
[00:39:12.920 --> 00:39:14.920]  保護我們
[00:39:14.920 --> 00:39:19.920]  讓我們能夠活出基督的愛在我們身上
[00:39:19.920 --> 00:39:25.920]  讓我們的愛能夠讓別人分享
[00:39:25.920 --> 00:39:26.920]  我們感謝你
[00:39:26.920 --> 00:39:27.920]  多謝你聽我們的禱告
[00:39:27.920 --> 00:39:29.920]  我們這樣祈禱奉耶穌基督的聖名
