
[00:00:00.000 --> 00:00:02.500]  今天和大家講到的題目叫做
[00:20:51.220 --> 00:20:54.420]  作為基督徒我們要堅持照命
[00:20:54.940 --> 00:20:58.220]  我們要活出跟自己的身份相稱的生活
[00:20:58.220 --> 00:21:00.620]  是很沉重的
[00:21:00.620 --> 00:21:02.140]  一點都不容易
[00:21:02.140 --> 00:21:03.740]  或者我們可以說是很辛苦的
[00:21:03.740 --> 00:21:08.940]  甚至我們會繼續面對這個外在的環境
[00:21:08.940 --> 00:21:11.580]  更加猛烈的那種打壓
[00:21:11.580 --> 00:21:15.380]  這就是《馬太福音》的經課裡
[00:21:15.380 --> 00:21:17.220]  耶穌和門徒的教導
[00:21:17.220 --> 00:21:21.340]  耶穌在揀選和差遣了十二個門徒之後
[00:21:21.340 --> 00:21:23.420]  祂說:看!我差你們出去
[00:21:23.860 --> 00:21:25.940]  與同羊進入狼群
[00:21:25.940 --> 00:21:27.780]  十章十六節那裡說
[00:21:27.780 --> 00:21:30.860]  你們就像羊進入狼群一樣
[00:21:30.860 --> 00:21:35.980]  然後耶穌再說:你們要為我的名被眾人憎恨
[00:21:35.980 --> 00:21:40.860]  你有沒有想過如果做主門徒要被人憎恨
[00:21:40.860 --> 00:21:44.580]  要送你進去狼群那裡的時候
[00:21:44.580 --> 00:21:45.940]  你做不做呢?
[00:21:45.940 --> 00:21:51.820]  耶穌就對著這群即將要送羊進狼口的門徒說
[00:21:52.220 --> 00:21:54.380]  所以不要怕他們
[00:21:54.380 --> 00:21:56.980]  他們是誰呢?
[00:21:56.980 --> 00:21:59.940]  在聖經裡我們會看到
[00:21:59.940 --> 00:22:02.500]  所說的他們就是當時的宗教領袖
[00:22:02.500 --> 00:22:04.620]  和政治的領袖
[00:22:04.620 --> 00:22:08.260]  因為耶穌的教導顛覆了猶太教的傳統
[00:22:08.260 --> 00:22:12.620]  也被視為是威脅了當時的政權的安全
[00:22:12.620 --> 00:22:15.260]  所以他們很想把耶穌除掉
[00:22:15.260 --> 00:22:17.500]  然後耶穌就對門徒說
[00:22:17.500 --> 00:22:19.220]  先後三次對我們說
[00:22:19.220 --> 00:22:20.540]  不要怕他們
[00:22:20.540 --> 00:22:21.900]  不要怕他們
[00:22:22.220 --> 00:22:23.220]  不要懼怕
[00:22:23.220 --> 00:22:26.980]  耶穌知道做主的門徒
[00:22:26.980 --> 00:22:30.100]  會即將面對更加大規模的挑戰
[00:22:30.100 --> 00:22:31.060]  甚至是迫害
[00:22:31.060 --> 00:22:34.700]  門徒要有勇氣地去為主公開做見證
[00:22:34.700 --> 00:22:38.020]  你們要在名處說出來
[00:22:38.020 --> 00:22:41.340]  要在屋頂上宣揚出來
[00:22:41.340 --> 00:22:43.460]  這是需要勇氣的
[00:22:43.460 --> 00:22:46.740]  你們要在人的面前去承認我
[00:22:46.740 --> 00:22:51.460]  你要過一個配作我門徒的生活
[00:22:52.420 --> 00:22:54.540]  你們要背起自己的十字架
[00:22:54.540 --> 00:22:57.140]  這些全部都是需要勇氣的
[00:22:57.140 --> 00:23:00.860]  耶穌所說的背十字架
[00:23:00.860 --> 00:23:02.620]  當然不是說像耶穌一樣
[00:23:02.620 --> 00:23:05.380]  被釘死在十字架上那麼簡單
[00:23:05.380 --> 00:23:08.980]  這是象徵著每一個跟從主的人
[00:23:08.980 --> 00:23:10.380]  要付上代價
[00:23:10.380 --> 00:23:13.660]  耶穌說這個代價就是
[00:23:13.660 --> 00:23:17.740]  得著聖名的要喪失聖名
[00:23:17.740 --> 00:23:20.540]  為我喪失聖名的要得著聖名
[00:23:21.140 --> 00:23:24.820]  用這種對比去告訴每一個跟從主的人
[00:23:24.820 --> 00:23:28.940]  你們要思想自己的生命到底要怎樣過
[00:23:28.940 --> 00:23:31.620]  你們是為耶穌基督
[00:23:31.620 --> 00:23:33.220]  為這個信仰緣故
[00:23:33.220 --> 00:23:35.140]  你願意捨棄些什麼呢?
[00:23:35.140 --> 00:23:40.380]  此時此地我們在香港
[00:23:40.380 --> 00:23:42.820]  這段經文對我們有什麼意思呢?
[00:23:42.820 --> 00:23:47.500]  我們是否會為公開去為信仰做見證的緣故
[00:23:47.500 --> 00:23:49.020]  會面對壓力呢?
[00:23:49.020 --> 00:23:50.780]  甚至乎寫明
[00:23:51.380 --> 00:23:53.820]  我們的內心是否很害怕去表達
[00:23:53.820 --> 00:23:57.420]  或者去堅持我們的信仰立場呢?
[00:23:57.420 --> 00:24:02.020]  又或者是原來我們根本沒有任何東西要堅持
[00:24:02.020 --> 00:24:04.140]  沒有任何東西想去表達的
[00:24:04.140 --> 00:24:06.340]  在我們的生命裡面
[00:24:06.340 --> 00:24:08.620]  耶穌基督在一個什麼位置那裡
[00:24:08.620 --> 00:24:11.060]  是否我們會覺得
[00:24:11.060 --> 00:24:13.620]  有事終無厭,無事夏迎春
[00:24:13.620 --> 00:24:17.140]  放在一邊也無所謂
[00:24:17.140 --> 00:24:19.940]  我們是否只不過
[00:24:20.020 --> 00:24:22.340]  口裡面說我們要為了信仰
[00:24:22.340 --> 00:24:24.500]  但實際上我們追求的
[00:24:24.500 --> 00:24:27.980]  我們覺得最重要的是另一些事情呢?
[00:24:27.980 --> 00:24:30.420]  德國的神學家潘托華
[00:24:30.420 --> 00:24:33.340]  在被納粹德軍處決之後
[00:24:33.340 --> 00:24:35.100]  他有一位好朋友
[00:24:35.100 --> 00:24:36.420]  當時英國的
[00:24:36.420 --> 00:24:38.980]  哲齊斯特主教貝爾
[00:24:38.980 --> 00:24:40.140]  曾經這樣說過
[00:24:40.140 --> 00:24:41.940]  他說潘托華說過
[00:24:41.940 --> 00:24:43.340]  耶穌基督呼召一個人
[00:24:43.340 --> 00:24:44.580]  是要呼召他
[00:24:44.580 --> 00:24:46.180]  為他而死的
[00:24:46.180 --> 00:24:48.700]  貝爾主教說
[00:24:48.700 --> 00:24:50.660]  其實死的形式有很多種
[00:24:50.660 --> 00:24:53.940]  不過作基督的門徒的真諦
[00:24:53.940 --> 00:24:56.820]  正正就被潘托華這句話
[00:24:56.820 --> 00:24:57.900]  表現了出來
[00:24:57.900 --> 00:24:59.900]  基督呼召我們每一個人
[00:24:59.900 --> 00:25:00.940]  是為他而死
[00:25:00.940 --> 00:25:02.700]  貝爾說
[00:25:02.700 --> 00:25:04.860]  其實在潘托華受刑之前
[00:25:04.860 --> 00:25:07.660]  他已經殉道很多次了
[00:25:07.660 --> 00:25:10.420]  潘托華的殉道
[00:25:10.420 --> 00:25:13.100]  不只是他的被捕和被處決
[00:25:13.100 --> 00:25:15.580]  正如蘇恩配姐妹所說
[00:25:15.580 --> 00:25:16.860]  潘托華的殉道
[00:25:16.860 --> 00:25:19.140]  早在他自己的意志上
[00:25:19.140 --> 00:25:20.780]  跟耶穌基督說「是」
[00:25:20.780 --> 00:25:23.460]  跟自己說「不」的時候
[00:25:23.460 --> 00:25:24.380]  已經開始了
[00:25:24.380 --> 00:25:28.060]  彷彿在基督的旨意面前
[00:25:28.060 --> 00:25:30.180]  然後跟自己說
[00:25:30.180 --> 00:25:31.860]  我不跟從我自己的意思
[00:25:31.860 --> 00:25:33.860]  這就是殉道的開始
[00:25:33.860 --> 00:25:35.580]  丙姐妹
[00:25:35.580 --> 00:25:37.020]  我們也不想成為殉道者
[00:25:37.020 --> 00:25:37.980]  但是我們
[00:25:37.980 --> 00:25:39.980]  也要面對一個這樣的選擇
[00:25:39.980 --> 00:25:43.020]  我們是否可以跟耶穌基督說「是」
[00:25:43.020 --> 00:25:44.020]  說「Yes」
[00:25:44.020 --> 00:25:46.220]  然後跟自己說「No」呢?
[00:25:47.580 --> 00:25:49.580]  這個「是」或「不」的選擇
[00:25:49.580 --> 00:25:51.180]  其實是在考驗我們
[00:25:51.180 --> 00:25:53.420]  是否能夠信服上帝的主權
[00:25:53.420 --> 00:25:55.740]  是否由自我的忠心
[00:25:55.740 --> 00:25:57.780]  變成以上主為忠心的生活
[00:25:57.780 --> 00:26:01.220]  即使這個世界原來或仍然
[00:26:01.220 --> 00:26:03.260]  不像預期那樣
[00:26:03.260 --> 00:26:06.260]  但我們仍然堅持以天國的價值
[00:26:06.260 --> 00:26:07.660]  去審視我們自己
[00:26:07.660 --> 00:26:09.300]  和我們身邊的人的關係
[00:26:09.300 --> 00:26:12.260]  甚麼是我們要堅持的
[00:26:12.260 --> 00:26:13.700]  甚麼是我們的底線
[00:26:13.700 --> 00:26:16.180]  這個「是」或「不」的選擇
[00:26:16.180 --> 00:26:19.260]  這個問題是需要我們自己去回答的
[00:26:19.260 --> 00:26:23.580]  回到開始時所說的米蘭昆德拉的小說
[00:26:23.580 --> 00:26:25.900]  在小說裏面提出了
[00:26:25.900 --> 00:26:28.700]  非如此不可的一個敲問
[00:26:28.700 --> 00:26:31.980]  有些事我們好像做的時候覺得
[00:26:31.980 --> 00:26:33.460]  非如此不可
[00:26:33.460 --> 00:26:35.700]  迫使我要做
[00:26:35.700 --> 00:26:38.220]  好像耶利米茲最後也要做才知道
[00:26:38.220 --> 00:26:41.180]  昆德拉這樣說
[00:26:41.180 --> 00:26:42.140]  有些事
[00:26:42.140 --> 00:26:45.180]  我們如果覺得它是必須的時候
[00:26:45.180 --> 00:26:46.500]  就一定是很重的
[00:26:46.500 --> 00:26:49.860]  而只有重的東西才有價值
[00:26:49.860 --> 00:26:51.900]  我再說一次
[00:26:51.900 --> 00:26:53.900]  只有必須的東西
[00:26:53.900 --> 00:26:55.620]  我們才覺得它很重
[00:26:55.620 --> 00:26:57.780]  而只有重的東西
[00:26:57.780 --> 00:26:59.500]  才有價值
[00:26:59.500 --> 00:27:03.180]  意思其實就是說
[00:27:03.180 --> 00:27:07.460]  我們需要沉重地去選擇我們的生命
[00:27:07.460 --> 00:27:11.020]  昔日的先知和門徒做了這個選擇
[00:27:11.020 --> 00:27:13.900]  是否要背起生命的重呢
[00:27:15.500 --> 00:27:16.980]  潘佛華在獄中書簡
[00:27:16.980 --> 00:27:18.580]  在坐牢的時候他這樣說
[00:27:18.580 --> 00:27:21.580]  我們需要完全過著今生的生活
[00:27:21.580 --> 00:27:23.820]  才可以學習到信心
[00:27:23.820 --> 00:27:26.140]  他所說的今生是說
[00:27:26.140 --> 00:27:29.140]  我們要負起生命裏面一切的責任
[00:27:29.140 --> 00:27:30.540]  困難
[00:27:30.540 --> 00:27:32.060]  成功
[00:27:32.060 --> 00:27:33.060]  失敗
[00:27:33.060 --> 00:27:36.820]  一切經驗和無可奈何的事情
[00:27:36.820 --> 00:27:39.340]  這個就是我們的今生
[00:27:39.340 --> 00:27:41.780]  就是在這種生命裏面
[00:27:42.060 --> 00:27:45.740]  我們才可以將自己無條件的放在上帝的手裏面
[00:27:45.740 --> 00:27:47.100]  將我們自己的掙扎
[00:27:47.100 --> 00:27:50.660]  將我們自己那種恐懼交在上帝的手上
[00:27:50.660 --> 00:27:54.860]  參與上主在世上的苦難
[00:27:54.860 --> 00:27:56.260]  和耶穌基督
[00:27:56.260 --> 00:27:58.540]  在赫西瑪利園裏面
[00:27:58.540 --> 00:28:00.140]  一起去驚醒
[00:28:00.140 --> 00:28:03.620]  的確聽起來很沉重
[00:28:03.620 --> 00:28:06.300]  但是米蘭昆德拉這樣說
[00:28:06.300 --> 00:28:08.420]  最沉重的負擔
[00:28:09.020 --> 00:28:12.820]  從時亦都是最激烈生命實現的形象
[00:28:12.820 --> 00:28:15.260]  負擔越沉重
[00:28:15.260 --> 00:28:18.140]  我們的生命就越貼近地面
[00:28:18.140 --> 00:28:20.540]  生命就越寫實
[00:28:20.540 --> 00:28:21.900]  亦都越真實
[00:28:21.900 --> 00:28:24.620]  相反完全沒有負擔的人
[00:28:24.620 --> 00:28:28.380]  會存在得比空氣更加輕
[00:28:28.380 --> 00:28:31.820]  會讓人的存在飛起
[00:28:31.820 --> 00:28:33.580]  遠離地面
[00:28:33.580 --> 00:28:35.700]  遠離人世的存在
[00:28:35.700 --> 00:28:38.340]  變得只是似真非真
[00:28:38.940 --> 00:28:41.420]  一切的動作都變得自由自在
[00:28:41.420 --> 00:28:44.420]  但卻又無足輕重
[00:28:44.420 --> 00:28:47.380]  我們經常聽人說「離地」
[00:28:47.380 --> 00:28:49.100]  其實原來「離地」即是輕的意思
[00:28:49.100 --> 00:28:52.860]  輕即是其實我們甚麼都不想負責
[00:28:52.860 --> 00:28:53.940]  不想背負
[00:28:53.940 --> 00:28:55.500]  那就輕飄飄
[00:28:55.500 --> 00:28:58.460]  當你願意承擔責任的時候
[00:28:58.460 --> 00:28:59.260]  就是沉重的
[00:28:59.260 --> 00:29:01.740]  沉重的意思就是讓我們更加貼近地面
[00:29:01.740 --> 00:29:05.020]  昆德拉問我們要選擇哪一個呢
[00:29:05.020 --> 00:29:06.140]  是輕還是重
[00:29:06.140 --> 00:29:09.260]  我們的生命是想輕、很輕鬆的
[00:29:09.260 --> 00:29:10.740]  還是想沉重的呢
[00:29:10.740 --> 00:29:13.860]  這是一個很弔詭的問題
[00:29:13.860 --> 00:29:17.980]  可能我們很想選擇輕
[00:29:17.980 --> 00:29:20.500]  但這種輕是不能承受的
[00:29:20.500 --> 00:29:23.980]  那種重反而是有價值的
[00:29:23.980 --> 00:29:26.060]  而耶穌的回答是
[00:29:26.060 --> 00:29:29.380]  「得著聖命的要喪失聖命」
[00:29:29.380 --> 00:29:33.140]  「為我喪失聖命的要得著聖命」
[00:29:33.900 --> 00:29:37.740]  是很弔詭的說生命的輕和重的選擇
[00:29:37.740 --> 00:29:40.780]  最後我再引用
[00:29:40.780 --> 00:29:44.580]  「假使世界原來不像你預期」的歌詞去結束
[00:29:44.580 --> 00:29:46.420]  歌詞這樣說
[00:29:46.420 --> 00:29:49.220]  「當一切完全不像你預期」
[00:29:49.220 --> 00:29:52.300]  「才明白不可心死」
[00:29:52.300 --> 00:29:55.100]  「沿路再走幾千公里」
[00:29:55.100 --> 00:29:57.460]  「要做最好的你」
[00:29:57.460 --> 00:30:00.460]  「假使世界原來不像你預期」
[00:30:00.460 --> 00:30:03.420]  「才明白不要放棄」
[00:30:04.020 --> 00:30:06.300]  「沉著愛反覆的心理」
[00:30:06.300 --> 00:30:08.980]  「風雨不會沒了期」
[00:30:08.980 --> 00:30:11.380]  「終於等到夢寐」
[00:30:11.380 --> 00:30:13.900]  「全城再變遷」
[00:30:13.900 --> 00:30:16.740]  「不減你是你」
[00:30:16.740 --> 00:30:20.540]  那個仍然活在一個不預期的世界
[00:30:20.540 --> 00:30:22.500]  那個「你」會是一個怎樣的「你」呢?
[00:30:22.500 --> 00:30:25.860]  那個堅持自己不變的「你」
[00:30:25.860 --> 00:30:27.300]  會是一個怎樣的「你」呢?
[00:30:27.300 --> 00:30:30.380]  我們的確活在一個不像預期的世界裡
[00:30:30.380 --> 00:30:32.620]  我們需要在這樣的世界裡
[00:30:32.620 --> 00:30:34.100]  去做很多不同的選擇
[00:30:34.100 --> 00:30:35.820]  求主幫助我們
[00:30:35.820 --> 00:30:37.020]  讓我們知道
[00:30:37.020 --> 00:30:40.460]  我們應該堅持一種怎樣的信念和價值
[00:30:40.460 --> 00:30:42.780]  我們要過一個怎樣的生活
[00:30:42.780 --> 00:30:45.460]  我們要成為一個怎樣的人
[00:30:45.460 --> 00:30:47.020]  怎樣的基督徒
[00:30:47.020 --> 00:30:48.180]  阿們
