
[00:00:00.000 --> 00:00:03.900]  給予祝福是一件很重要的事
[00:16:46.200 --> 00:16:47.200]  What can I help you
[00:16:47.200 --> 00:16:49.200]  現在沒有那個了
[00:16:49.200 --> 00:16:51.200]  我那個是改了中文
[00:16:51.200 --> 00:16:53.200]  我叫Wayne Siri
[00:16:53.200 --> 00:16:54.200]  他有什麼可以幫到你
[00:16:54.200 --> 00:16:55.200]  我就會說
[00:16:55.200 --> 00:16:57.200]  我問他可不可以讀
[00:16:57.200 --> 00:17:01.200]  以色列支派英文怎麼說
[00:17:01.200 --> 00:17:03.200]  那他怎麼說我聽
[00:17:03.200 --> 00:17:07.200]  他說The 12 Tribes of Israel
[00:17:07.200 --> 00:17:09.200]  我說十二支派
[00:17:09.200 --> 00:17:11.200]  The 12 Tribes
[00:17:11.200 --> 00:17:13.200]  那你要讀回來
[00:17:13.200 --> 00:17:15.200]  以法年怎麼說
[00:17:15.200 --> 00:17:16.200]  你要這樣讀
[00:17:16.200 --> 00:17:17.200]  我們聽一聽
[00:17:17.200 --> 00:17:19.200]  那我通常就轉過去
[00:17:19.200 --> 00:17:20.200]  Ephraim
[00:17:20.200 --> 00:17:21.200]  Reuben
[00:17:21.200 --> 00:17:22.200]  Simeon
[00:17:22.200 --> 00:17:23.200]  Manasseh
[00:17:23.200 --> 00:17:24.200]  Asher
[00:17:24.200 --> 00:17:25.200]  Dan
[00:17:25.200 --> 00:17:26.200]  Gadd
[00:17:26.200 --> 00:17:27.200]  Isocar
[00:17:27.200 --> 00:17:28.200]  Naphtali
[00:17:28.200 --> 00:17:29.200]  Zebulon
[00:17:29.200 --> 00:17:30.200]  Judah
[00:17:30.200 --> 00:17:31.200]  Benjamin
[00:17:31.200 --> 00:17:33.200]  學一下
[00:17:33.200 --> 00:17:34.200]  沒辦法
[00:17:34.200 --> 00:17:35.200]  大家要學一下
[00:17:35.200 --> 00:17:37.200]  英文真的不容易讀
[00:17:37.200 --> 00:17:42.200]  以法年怎麼讀
[00:17:42.200 --> 00:17:43.200]  Ephraim
[00:17:43.200 --> 00:17:44.200]  這些很難
[00:17:44.200 --> 00:17:46.200]  要找一些英文人才行
[00:17:46.200 --> 00:17:48.200]  那怎麼樣都好
[00:17:48.200 --> 00:17:51.200]  我們香港人最熟的
[00:17:51.200 --> 00:17:52.200]  應該有一個
[00:17:52.200 --> 00:17:53.200]  他最後說得到
[00:17:53.200 --> 00:17:55.200]  他問他是不是Benjamin
[00:17:55.200 --> 00:17:57.200]  我們認識Benjamin
[00:17:57.200 --> 00:17:58.200]  Benjamin
[00:17:58.200 --> 00:18:00.200]  他說他不是Benjamin
[00:18:00.200 --> 00:18:02.200]  他是Judah
[00:18:02.200 --> 00:18:03.200]  Judah
[00:18:03.200 --> 00:18:04.200]  即是猶大
[00:18:04.200 --> 00:18:07.200]  他說其實
[00:18:07.200 --> 00:18:11.200]  除了Judah和Benjamin
[00:18:11.200 --> 00:18:14.200]  其他的支派都已經失落了
[00:18:14.200 --> 00:18:16.200]  現在今時今日的猶太人
[00:18:16.200 --> 00:18:18.200]  很多是甚麼支派
[00:18:18.200 --> 00:18:21.200]  就是Benjamin和Judah
[00:18:21.200 --> 00:18:25.200]  你說可不可以找個樓面的
[00:18:25.200 --> 00:18:26.200]  找個西面的
[00:18:26.200 --> 00:18:27.200]  即是不是沒有的
[00:18:27.200 --> 00:18:29.200]  可能是難一點
[00:18:29.200 --> 00:18:31.200]  因為當時你想一下
[00:18:31.200 --> 00:18:33.200]  他那個國家亡了之後
[00:18:33.200 --> 00:18:35.200]  那些亞瑞人是怎樣對他們的呢
[00:18:35.200 --> 00:18:37.200]  不是殺光他們的
[00:18:37.200 --> 00:18:40.200]  他擄掠了他們之後
[00:18:40.200 --> 00:18:43.200]  我不知道那些亞瑞人
[00:18:43.200 --> 00:18:44.200]  是不是喜歡打牌
[00:18:44.200 --> 00:18:45.200]  不斷洗他們
[00:18:45.200 --> 00:18:48.200]  即是他們有一個政策叫做
[00:18:48.200 --> 00:18:51.200]  遷徙政策
[00:18:51.200 --> 00:18:55.200]  即是將那些奴隸遷徙到不同地方
[00:18:55.200 --> 00:18:57.200]  他本身那個以色列的地方
[00:18:57.200 --> 00:18:58.200]  他又將其他
[00:18:58.200 --> 00:19:00.200]  他擄掠了其他國家人
[00:19:00.200 --> 00:19:01.200]  又放在那裡
[00:19:01.200 --> 00:19:03.200]  即是將他們混軸了
[00:19:03.200 --> 00:19:04.200]  把他們統分了
[00:19:04.200 --> 00:19:05.200]  那意思是甚麼
[00:19:05.200 --> 00:19:07.200]  意思是他不會殺你的
[00:19:07.200 --> 00:19:10.200]  但你那個民族意識就不會有了
[00:19:10.200 --> 00:19:11.200]  你那十個支派
[00:19:11.200 --> 00:19:14.200]  全留不下去
[00:19:14.200 --> 00:19:17.200]  那其實是很慘的事
[00:19:17.200 --> 00:19:18.200]  你想一下
[00:19:18.200 --> 00:19:20.200]  即是你自己一家四口架設
[00:19:20.200 --> 00:19:21.200]  一家三口
[00:19:21.200 --> 00:19:23.200]  你的小孩就留在這裡
[00:19:23.200 --> 00:19:24.200]  加州
[00:19:24.200 --> 00:19:25.200]  你兩公婆呢
[00:19:25.200 --> 00:19:27.200]  就一個去了新幾內亞
[00:19:27.200 --> 00:19:29.200]  一個去了阿爾及利亞
[00:19:29.200 --> 00:19:31.200]  都不知道是甚麼地方來的
[00:19:31.200 --> 00:19:33.200]  然後去了新幾內亞
[00:19:33.200 --> 00:19:35.200]  那個就跟那些新幾內亞
[00:19:35.200 --> 00:19:37.200]  一直延續下去
[00:19:37.200 --> 00:19:38.200]  那你這個就回來了
[00:19:38.200 --> 00:19:39.200]  即是總之分散了你
[00:19:39.200 --> 00:19:42.200]  即是你的家庭是被拆散了
[00:19:42.200 --> 00:19:43.200]  不是滅族滅族
[00:19:43.200 --> 00:19:46.200]  但就摧毀了整個的民族意識
[00:19:46.200 --> 00:19:50.200]  整個人的生命都很慘的
[00:19:50.200 --> 00:19:52.200]  剛才說的那個弟兄
[00:19:52.200 --> 00:19:54.200]  他就是認識了這個以色列人
[00:19:54.200 --> 00:19:57.200]  當我一邊聽他講這些事情的時候
[00:19:57.200 --> 00:19:59.200]  他發覺他自己都是
[00:19:59.200 --> 00:20:01.200]  他的靈命其實都是
[00:20:01.200 --> 00:20:03.200]  很停滯不前
[00:20:03.200 --> 00:20:04.200]  很沒有鬥志的
[00:20:04.200 --> 00:20:06.200]  他都基本上好像失去了自己
[00:20:06.200 --> 00:20:09.200]  被生活俘虜了一樣
[00:20:09.200 --> 00:20:10.200]  在他一邊想
[00:20:10.200 --> 00:20:11.200]  回想的時候
[00:20:11.200 --> 00:20:12.200]  他就發覺
[00:20:12.200 --> 00:20:14.200]  他從小就有一個朵
[00:20:14.200 --> 00:20:16.200]  他有一個花名
[00:20:16.200 --> 00:20:18.200]  他叫做奴隸獸
[00:20:18.200 --> 00:20:21.200]  他說從小其實他是一隻奴隸獸
[00:20:21.200 --> 00:20:23.200]  好像那些以色列人一樣
[00:20:23.200 --> 00:20:25.200]  去到地方做奴隸一樣
[00:20:25.200 --> 00:20:27.200]  他說他是從一隻小小的奴隸獸
[00:20:27.200 --> 00:20:30.200]  現在長大了做一隻大大的奴隸獸
[00:20:30.200 --> 00:20:31.200]  他去到公司的時候
[00:20:31.200 --> 00:20:33.200]  他是一隻被困住
[00:20:33.200 --> 00:20:35.200]  很努力工作的奴隸獸
[00:20:35.200 --> 00:20:36.200]  他回到家的時候
[00:20:36.200 --> 00:20:39.200]  他是一個EQ很低的奴隸獸
[00:20:39.200 --> 00:20:41.200]  因為經常在那裡叫
[00:20:41.200 --> 00:20:42.200]  經常在那裡喝
[00:20:42.200 --> 00:20:44.200]  經常在那裡大聲說話
[00:20:44.200 --> 00:20:46.200]  回到教會的時候
[00:20:46.200 --> 00:20:48.200]  他是一個很馴服的奴隸獸
[00:20:48.200 --> 00:20:52.200]  我不知道教會原來在奴役很多人
[00:20:52.200 --> 00:20:53.200]  總而言之
[00:20:53.200 --> 00:20:56.200]  他覺得他開始是很辛苦
[00:20:56.200 --> 00:20:59.200]  他的信主他自己都在畫一個圓圈出來
[00:20:59.200 --> 00:21:02.200]  他覺得他是不是在侍奉上帝
[00:21:02.200 --> 00:21:04.200]  他是不是失去了自己
[00:21:04.200 --> 00:21:06.200]  他開始埋怨
[00:21:06.200 --> 00:21:07.200]  他埋怨他說
[00:21:07.200 --> 00:21:08.200]  其實錯不在我
[00:21:08.200 --> 00:21:09.200]  我都不關我的事
[00:21:09.200 --> 00:21:10.200]  我都是為了生計
[00:21:10.200 --> 00:21:12.200]  我都是養家
[00:21:12.200 --> 00:21:13.200]  我明明這樣低法
[00:21:13.200 --> 00:21:14.200]  不關我的事
[00:21:14.200 --> 00:21:16.200]  上帝為什麼要這樣作弄我
[00:21:16.200 --> 00:21:20.200]  很多事情他覺得上帝是安排
[00:21:20.200 --> 00:21:22.200]  去作弄他
[00:21:22.200 --> 00:21:25.200]  或者是讓他這麼受苦
[00:21:25.200 --> 00:21:31.200]  他發覺他就從一個奴隸獸變了
[00:21:31.200 --> 00:21:32.200]  他變了一個什麼
[00:21:32.200 --> 00:21:35.200]  他變了一個屈臣氏
[00:21:35.200 --> 00:21:36.200]  屈臣氏
[00:21:36.200 --> 00:21:37.200]  有沒有見過屈臣氏
[00:21:37.200 --> 00:21:38.200]  你知道什麼是屈臣氏
[00:21:38.200 --> 00:21:40.200]  是不是香港人
[00:21:40.200 --> 00:21:42.200]  你見過那個logo什麼
[00:21:42.200 --> 00:21:43.200]  屈臣氏
[00:21:43.200 --> 00:21:45.200]  這個屈臣氏
[00:21:45.200 --> 00:21:48.200]  他發覺他人生當中不斷在屈臣
[00:21:48.200 --> 00:21:50.200]  他屈臣氏
[00:21:50.200 --> 00:21:53.200]  我發覺很多人是屈臣氏的基督徒
[00:21:53.200 --> 00:21:56.200]  我不知道你是否在那裡做的
[00:21:56.200 --> 00:21:58.200]  聖經都有不少屈臣氏
[00:21:58.200 --> 00:22:00.200]  聖經有誰屈臣氏
[00:22:00.200 --> 00:22:03.200]  約伯那幾個朋友就是屈臣氏
[00:22:03.200 --> 00:22:06.200]  他說約伯你現在受苦這麼辛苦
[00:22:06.200 --> 00:22:08.200]  是上帝知道你犯罪
[00:22:08.200 --> 00:22:09.200]  你知道嗎
[00:22:09.200 --> 00:22:10.200]  因為你犯罪
[00:22:10.200 --> 00:22:14.200]  所以上帝現在要用災難去懲罰你
[00:22:14.200 --> 00:22:16.200]  然後另一個很聰明的朋友就說
[00:22:16.200 --> 00:22:17.200]  不是懲罰你
[00:22:17.200 --> 00:22:18.200]  是無助你
[00:22:18.200 --> 00:22:20.200]  就是這樣屈臣
[00:22:20.200 --> 00:22:23.200]  因為約伯受苦的原因不是因為這樣
[00:22:23.200 --> 00:22:26.200]  不是因為他有罪
[00:22:26.200 --> 00:22:27.200]  我們生命當中
[00:22:27.200 --> 00:22:30.200]  很多時候都會有這個情況出現
[00:22:30.200 --> 00:22:32.200]  我們會埋怨
[00:22:32.200 --> 00:22:37.200]  我們會覺得上帝為什麼會讓我們這樣
[00:22:37.200 --> 00:22:41.200]  但是今天在這麼混亂的世代當中
[00:22:41.200 --> 00:22:44.200]  我不知道你是否只有一份恐懼
[00:22:44.200 --> 00:22:48.200]  你是否誤會了上帝其實有個心意在背後
[00:22:48.200 --> 00:22:49.200]  無論對你也好
[00:22:49.200 --> 00:22:50.200]  對這個世界也好
[00:22:50.200 --> 00:22:52.200]  都是有
[00:22:52.200 --> 00:22:55.200]  或許你今天覺得你還是很懦弱
[00:22:55.200 --> 00:22:57.200]  經濟動盪
[00:22:57.200 --> 00:22:59.200]  周圍都有通脹
[00:22:59.200 --> 00:23:03.200]  人們都很膨脹又打仗又通脹
[00:23:03.200 --> 00:23:07.200]  你和生命當中很多困擾在裏面
[00:23:07.200 --> 00:23:12.200]  但是今天上帝透過這個河西亞去呼喚以色列的民的時候
[00:23:12.200 --> 00:23:15.200]  其實都是呼喚我們
[00:23:15.200 --> 00:23:20.200]  我們再看看這個呼喚
[00:23:20.200 --> 00:23:23.200]  這個第十四章的呼喚他怎麼說
[00:23:23.200 --> 00:23:25.200]  我們一起讀好嗎
[00:23:25.200 --> 00:23:26.200]  以色列啊
[00:23:26.200 --> 00:23:31.200]  回轉吧回到耶和華你的神那裏
[00:23:31.200 --> 00:23:34.200]  因為你是因自己的罪孽跌倒的
[00:23:34.200 --> 00:23:37.200]  你們預備好要說的話
[00:23:37.200 --> 00:23:39.200]  歸向耶和華對他說
[00:23:39.200 --> 00:23:42.200]  除去我們一切罪孽
[00:23:42.200 --> 00:23:44.200]  閱立我們的禱告
[00:23:44.200 --> 00:23:49.200]  這樣我們就把嘴唇的果子獻上
[00:23:49.200 --> 00:23:51.200]  亞瑟不能救我們
[00:23:51.200 --> 00:23:54.200]  我們必不再騎埃及的馬
[00:23:54.200 --> 00:23:56.200]  我們親手所做的
[00:23:56.200 --> 00:23:59.200]  我們必不再稱為我們的神
[00:23:59.200 --> 00:24:01.200]  因為在你那裏
[00:24:01.200 --> 00:24:06.200]  孤兒才得著憐恤
[00:24:06.200 --> 00:24:09.200]  你讀完這段經文的時候
[00:24:09.200 --> 00:24:11.200]  我如果問你
[00:24:11.200 --> 00:24:17.200]  這段經文是
[00:24:17.200 --> 00:24:22.200]  避老前還是避老後的一段經文呢
[00:24:22.200 --> 00:24:26.200]  即是從河西亞教他們說的
[00:24:26.200 --> 00:24:29.200]  是他避老前還是避老後呢
[00:24:29.200 --> 00:24:32.200]  如果避老後呢
[00:24:32.200 --> 00:24:33.200]  你會發覺
[00:24:33.200 --> 00:24:35.200]  是否需要呢
[00:24:35.200 --> 00:24:37.200]  避老後的話
[00:24:37.200 --> 00:24:39.200]  我都已經避老了
[00:24:39.200 --> 00:24:41.200]  我還用什麼預備要說
[00:24:41.200 --> 00:24:46.200]  跟耶和華說一些這麼深情的說話
[00:24:46.200 --> 00:24:49.200]  但如果是避老前的
[00:24:49.200 --> 00:24:52.200]  你又會發覺同樣的原因
[00:24:52.200 --> 00:24:55.200]  那如果避老前
[00:24:55.200 --> 00:24:57.200]  我說完這段話
[00:24:57.200 --> 00:25:00.200]  為什麼我最後都要避老呢
[00:25:00.200 --> 00:25:02.200]  所以很多人去問
[00:25:02.200 --> 00:25:05.200]  到底這段是避老前還是避老後
[00:25:05.200 --> 00:25:09.200]  一般我們要看他是避老前避老後
[00:25:09.200 --> 00:25:11.200]  我們就會怎樣呢
[00:25:11.200 --> 00:25:14.200]  我們要經常看上帝的反應
[00:25:14.200 --> 00:25:18.200]  即是河西亞教以色列人這樣說之餘
[00:25:18.200 --> 00:25:21.200]  以色列人的神的反應是什麼呢
[00:25:21.200 --> 00:25:23.200]  我們要看下一節
[00:25:23.200 --> 00:25:25.200]  我們下一節就是說
[00:25:25.200 --> 00:25:26.200]  他這樣跟他們說
[00:25:26.200 --> 00:25:29.200]  他說我一定會去醫治你們的
[00:25:29.200 --> 00:25:30.200]  我們一起讀
[00:25:30.200 --> 00:25:32.200]  這是上帝對我們
[00:25:32.200 --> 00:25:36.200]  深層的一個迴轉的祈禱的時候
[00:25:36.200 --> 00:25:37.200]  他這樣說
[00:25:37.200 --> 00:25:38.200]  我們一起讀
[00:25:38.200 --> 00:25:42.200]  我必醫治他們背道的病
[00:25:42.200 --> 00:25:45.200]  甘心樂意愛他們
[00:25:45.200 --> 00:25:51.200]  因為我的怒氣已經離開他們了
[00:25:51.200 --> 00:25:53.200]  上帝如果是這樣回應的時候
[00:25:53.200 --> 00:25:57.200]  到底剛才河西亞所說的是
[00:25:57.200 --> 00:26:03.200]  避老前還是避老後呢
[00:26:03.200 --> 00:26:04.200]  醫治你嘛
[00:26:04.200 --> 00:26:06.200]  你是受傷了
[00:26:06.200 --> 00:26:07.200]  你是受傷了
[00:26:07.200 --> 00:26:09.200]  所以醫治你
[00:26:09.200 --> 00:26:11.200]  看來應該是後
[00:26:11.200 --> 00:26:14.200]  但如果我們再回到剛才那段經文
[00:26:14.200 --> 00:26:16.200]  其實經文裡面的內容
[00:26:16.200 --> 00:26:18.200]  是給了我們答案
[00:26:18.200 --> 00:26:19.200]  答案是什麼呢
[00:26:19.200 --> 00:26:21.200]  我們再看那段經文
[00:26:21.200 --> 00:26:24.200]  那段經文我想你留意的是
[00:26:24.200 --> 00:26:26.200]  最低的那個
[00:26:26.200 --> 00:26:28.200]  最積極的那個孤兒那個字
[00:26:28.200 --> 00:26:30.200]  他講一大段
[00:26:30.200 --> 00:26:33.200]  他說我們不再用亞述的東西了
[00:26:33.200 --> 00:26:35.200]  不再用埃及的東西了
[00:26:35.200 --> 00:26:36.200]  搞錯了
[00:26:36.200 --> 00:26:38.200]  我們應該是侍奉神的
[00:26:38.200 --> 00:26:39.200]  而他最後說
[00:26:39.200 --> 00:26:43.200]  因為在你的裡面孤兒才得憐憫
[00:26:43.200 --> 00:26:45.200]  就是說他應該是避老了
[00:26:45.200 --> 00:26:49.200]  他想起他家鄉的子女
[00:26:49.200 --> 00:26:50.200]  他今天就是避老了
[00:26:50.200 --> 00:26:53.200]  不知道他們是新幾內亞還是埃及尼亞
[00:26:53.200 --> 00:26:55.200]  他想起很多的孤兒在那裡
[00:26:55.200 --> 00:26:57.200]  他自己幫不了他們
[00:26:57.200 --> 00:27:01.200]  他在這裡求上帝去憐憫
[00:27:01.200 --> 00:27:03.200]  世界上有很多孤兒
[00:27:03.200 --> 00:27:05.200]  世界上有很多孤兒
[00:27:05.200 --> 00:27:07.200]  有多少呢
[00:27:07.200 --> 00:27:09.200]  沒有人知道
[00:27:09.200 --> 00:27:12.200]  美國有沒有孤兒
[00:27:12.200 --> 00:27:14.200]  美國沒有孤兒院的
[00:27:14.200 --> 00:27:15.200]  你知道嗎
[00:27:15.200 --> 00:27:17.200]  美國沒有孤兒院的
[00:27:17.200 --> 00:27:19.200]  我們上去小組去探孤兒院
[00:27:19.200 --> 00:27:20.200]  說沒有的
[00:27:20.200 --> 00:27:21.200]  哪有孤兒院啊美國
[00:27:21.200 --> 00:27:22.200]  就是傳統那種
[00:27:22.200 --> 00:27:24.200]  但是美國有沒有孤兒呢
[00:27:24.200 --> 00:27:25.200]  美國有
[00:27:25.200 --> 00:27:26.200]  因為他的系統叫做
[00:27:26.200 --> 00:27:28.200]  forced care system
[00:27:28.200 --> 00:27:30.200]  寄養嘛
[00:27:30.200 --> 00:27:32.200]  那我就看回這幾年
[00:27:32.200 --> 00:27:34.200]  他就說
[00:27:34.200 --> 00:27:38.200]  還在等被寄養的孩童
[00:27:38.200 --> 00:27:44.200]  由2015年開始到2020年的數據
[00:27:44.200 --> 00:27:46.200]  那你會發覺2020那裡
[00:27:46.200 --> 00:27:49.200]  開始下降
[00:27:49.200 --> 00:27:51.200]  就是2019下降一點點
[00:27:51.200 --> 00:27:53.200]  2020再下降一點點
[00:27:53.200 --> 00:27:55.200]  是不是這個系統就效
[00:27:55.200 --> 00:27:57.200]  是不是真的可以呢
[00:27:57.200 --> 00:27:59.200]  我們知道很多forced care
[00:27:59.200 --> 00:28:00.200]  是有很多問題的
[00:28:00.200 --> 00:28:02.200]  其實系統是有很多問題
[00:28:02.200 --> 00:28:05.200]  但是為什麼2020會下降呢
[00:28:05.200 --> 00:28:07.200]  有沒有什麼想法
[00:28:07.200 --> 00:28:08.200]  疫情
[00:28:08.200 --> 00:28:11.200]  為什麼會多了人去
[00:28:11.200 --> 00:28:14.200]  收那些小孩呢
[00:28:14.200 --> 00:28:15.200]  疫情嘛
[00:28:15.200 --> 00:28:16.200]  被人lay off了
[00:28:16.200 --> 00:28:18.200]  留在家裡沒事做嘛
[00:28:18.200 --> 00:28:20.200]  收回那些小孩回來了
[00:28:20.200 --> 00:28:21.200]  不是的
[00:28:21.200 --> 00:28:22.200]  當然啦
[00:28:22.200 --> 00:28:23.200]  可能是這個原因
[00:28:23.200 --> 00:28:24.200]  才有時間照顧他
[00:28:24.200 --> 00:28:27.200]  最主要是政府會給錢的
[00:28:27.200 --> 00:28:28.200]  是不是
[00:28:28.200 --> 00:28:30.200]  當然也不是很多
[00:28:30.200 --> 00:28:33.200]  你不能夠說靠這件事去
[00:28:33.200 --> 00:28:35.200]  但是就是因為疫情的緣故
[00:28:35.200 --> 00:28:36.200]  很多人留在家裡
[00:28:36.200 --> 00:28:37.200]  很多人不用工作
[00:28:37.200 --> 00:28:39.200]  就是有某種行業
[00:28:39.200 --> 00:28:40.200]  是不是
[00:28:40.200 --> 00:28:41.200]  有些忙到不同了
[00:28:41.200 --> 00:28:43.200]  但是有些行業真的不用工作
[00:28:43.200 --> 00:28:44.200]  他又沒有收入
[00:28:44.200 --> 00:28:48.200]  他會去adopt這些孤兒
[00:28:48.200 --> 00:28:49.200]  政府會給他
[00:28:49.200 --> 00:28:51.200]  每個月大概一千多塊
[00:28:51.200 --> 00:28:52.200]  沒有就沒有
[00:28:52.200 --> 00:28:53.200]  是不是
[00:28:53.200 --> 00:28:54.200]  一個一千多塊
[00:28:54.200 --> 00:28:55.200]  兩個兩千多塊
[00:28:55.200 --> 00:29:01.200]  三個你會有錢的
[00:29:01.200 --> 00:29:04.200]  這個孤兒的問題
[00:29:04.200 --> 00:29:06.200]  我相信並不是說
[00:29:06.200 --> 00:29:08.200]  一朝一夕可以解決
[00:29:08.200 --> 00:29:09.200]  我們今天所探討的
[00:29:09.200 --> 00:29:13.200]  也不是說實際上的孤兒問題
[00:29:13.200 --> 00:29:15.200]  我們想說的
[00:29:15.200 --> 00:29:17.200]  上帝告訴我們的
[00:29:17.200 --> 00:29:19.200]  會不會我們都留下了
[00:29:19.200 --> 00:29:20.200]  很多屬靈的孤兒
[00:29:20.200 --> 00:29:24.200]  在我們的生命當中呢
[00:29:24.200 --> 00:29:25.200]  今天如果
[00:29:25.200 --> 00:29:26.200]  意思是說
[00:29:26.200 --> 00:29:27.200]  今天如果我們都是
[00:29:27.200 --> 00:29:31.200]  靈命當中是被老了
[00:29:31.200 --> 00:29:32.200]  我們的下一代
[00:29:32.200 --> 00:29:37.200]  他們也是一些屬靈的孤兒
[00:29:37.200 --> 00:29:38.200]  我覺得這件事情
[00:29:38.200 --> 00:29:41.200]  是需要我們去反省
[00:29:41.200 --> 00:29:43.200]  到底我們
[00:29:43.200 --> 00:29:44.200]  是不是因為我們
[00:29:44.200 --> 00:29:45.200]  拜巴力而被老
[00:29:45.200 --> 00:29:47.200]  而留下了很多的孤兒呢
[00:29:47.200 --> 00:29:49.200]  還是說
[00:29:49.200 --> 00:29:50.200]  我們是需要去怎樣
[00:29:50.200 --> 00:29:51.200]  去再一次的
[00:29:51.200 --> 00:29:54.200]  在上帝面前迴轉更新呢
[00:29:54.200 --> 00:29:56.200]  剛才那段十四章
[00:29:56.200 --> 00:30:00.200]  最後一段的呼喚
[00:30:00.200 --> 00:30:02.200]  和第六章
[00:30:02.200 --> 00:30:04.200]  以色列人自己說迴轉
[00:30:04.200 --> 00:30:05.200]  最大的分別
[00:30:05.200 --> 00:30:10.200]  最大的分別是什麼
[00:30:10.200 --> 00:30:12.200]  最大的分別
[00:30:12.200 --> 00:30:13.200]  那兩段經文
[00:30:13.200 --> 00:30:14.200]  如果你自己回想
[00:30:14.200 --> 00:30:15.200]  那兩段經文
[00:30:15.200 --> 00:30:17.200]  最大的分別
[00:30:17.200 --> 00:30:19.200]  應該是在
[00:30:19.200 --> 00:30:20.200]  《河西亞》叫
[00:30:20.200 --> 00:30:22.200]  以色列人那段經文裡面
[00:30:22.200 --> 00:30:26.200]  是一個叫做認罪悔改
[00:30:26.200 --> 00:30:29.200]  的一個很關鍵的一個重點
[00:30:29.200 --> 00:30:30.200]  你看回第六章的時候
[00:30:30.200 --> 00:30:32.200]  以色列人是沒有的
[00:30:32.200 --> 00:30:33.200]  他沒有的
[00:30:33.200 --> 00:30:34.200]  他一開始就說
[00:30:34.200 --> 00:30:35.200]  我們迴轉了
[00:30:35.200 --> 00:30:38.200]  我們上帝打了我們
[00:30:38.200 --> 00:30:39.200]  不過他屬於我們
[00:30:39.200 --> 00:30:42.200]  我們沒事
[00:30:42.200 --> 00:30:44.200]  他沒有說過他有什麼罪
[00:30:44.200 --> 00:30:45.200]  他有什麼認罪
[00:30:45.200 --> 00:30:47.200]  他沒有的
[00:30:47.200 --> 00:30:50.200]  就是一個不認罪的國民
[00:30:50.200 --> 00:30:51.200]  在上帝面前
[00:30:51.200 --> 00:30:54.200]  不會是真性
[00:30:54.200 --> 00:30:55.200]  但是剛才那段經文
[00:30:55.200 --> 00:30:57.200]  在十四章
[00:30:57.200 --> 00:31:00.200]  《河西亞》是告訴那些
[00:31:00.200 --> 00:31:01.200]  以色列人聽
[00:31:01.200 --> 00:31:02.200]  你們要迴轉
[00:31:02.200 --> 00:31:04.200]  是因為你們的罪
[00:31:04.200 --> 00:31:06.200]  是因為我們要去認罪
[00:31:06.200 --> 00:31:07.200]  認罪這件事
[00:31:07.200 --> 00:31:08.200]  好像很負面的
[00:31:08.200 --> 00:31:10.200]  不知道你有沒有覺得
[00:31:10.200 --> 00:31:11.200]  做幾多圖
[00:31:11.200 --> 00:31:12.200]  有沒有人經常
[00:31:12.200 --> 00:31:13.200]  在神面前認罪的
[00:31:13.200 --> 00:31:15.200]  你們這裡
[00:31:15.200 --> 00:31:16.200]  有人說
[00:31:16.200 --> 00:31:18.200]  如果你經常在神面前認罪
[00:31:18.200 --> 00:31:20.200]  認罪就是神會覺得你很煩
[00:31:20.200 --> 00:31:22.200]  覺得你好像
[00:31:22.200 --> 00:31:23.200]  每次來都是
[00:31:23.200 --> 00:31:24.200]  Sorry Sorry
[00:31:24.200 --> 00:31:25.200]  那你是不是有病
[00:31:25.200 --> 00:31:28.200]  你是不是有情緒病
[00:31:28.200 --> 00:31:29.200]  還是怎麼樣
[00:31:29.200 --> 00:31:30.200]  他說譬如你的孩子
[00:31:30.200 --> 00:31:33.200]  見到你都不是問你拿錢的
[00:31:33.200 --> 00:31:34.200]  對不起爸爸媽媽
[00:31:34.200 --> 00:31:35.200]  對不起爸爸媽媽
[00:31:35.200 --> 00:31:36.200]  每次都是這樣的時候
[00:31:36.200 --> 00:31:37.200]  你會發覺
[00:31:37.200 --> 00:31:38.200]  你發生什麼事
[00:31:38.200 --> 00:31:40.200]  你是不是有病
[00:31:40.200 --> 00:31:41.200]  但是其實
[00:31:41.200 --> 00:31:44.200]  知罪認罪悔改
[00:31:44.200 --> 00:31:45.200]  是每一個基督徒
[00:31:45.200 --> 00:31:48.200]  我們寧命成長
[00:31:48.200 --> 00:31:50.200]  的一個很重要的一環
[00:31:50.200 --> 00:31:51.200]  但是問題是什麼呢
[00:31:51.200 --> 00:31:52.200]  問題是
[00:31:52.200 --> 00:31:53.200]  很多基督徒都不知道
[00:31:53.200 --> 00:31:55.200]  自己有什麼罪
[00:31:55.200 --> 00:31:57.200]  有什麼過犯
[00:31:57.200 --> 00:31:59.200]  會不會
[00:31:59.200 --> 00:32:00.200]  大家做基督徒
[00:32:00.200 --> 00:32:01.200]  初初的時候
[00:32:01.200 --> 00:32:03.200]  就可能會認多一點
[00:32:03.200 --> 00:32:05.200]  你做信徒久了的時候
[00:32:05.200 --> 00:32:07.200]  你發覺你好像是
[00:32:07.200 --> 00:32:09.200]  不太知道你犯了什麼罪
[00:32:09.200 --> 00:32:11.200]  你都不知道要認什麼罪
[00:32:11.200 --> 00:32:12.200]  因為你不知道罪
[00:32:12.200 --> 00:32:13.200]  你不知道罪怎麼認罪
[00:32:13.200 --> 00:32:15.200]  你不認罪怎麼悔改
[00:32:15.200 --> 00:32:17.200]  你完全去不了改的位置
[00:32:17.200 --> 00:32:21.200]  因為你不知道那件事情
