
[00:00:00.000 --> 00:00:02.700]  各位姊妹早晨
[00:24:00.440 --> 00:24:03.440]  還有,你看這裡有多少弟兄姊妹
[00:24:03.440 --> 00:24:07.440]  每一個弟兄姊妹都是一塊石頭
[00:24:07.440 --> 00:24:09.440]  你試想一下
[00:24:09.440 --> 00:24:12.440]  這裡你們個個都是大大小小的
[00:24:12.440 --> 00:24:17.440]  怎麼建造呢
[00:24:17.440 --> 00:24:22.440]  我想建造一層,第二層就倒塌了
[00:24:22.440 --> 00:24:26.440]  需要被雕琢的
[00:24:26.440 --> 00:24:32.440]  甚至需要被拆毀,粉碎的
[00:24:32.440 --> 00:24:36.440]  這個過程不容易
[00:24:36.440 --> 00:24:40.440]  有時會很痛苦的
[00:24:40.440 --> 00:24:44.440]  但是在這個過程當中
[00:24:44.440 --> 00:24:47.440]  耶穌在這裡
[00:24:47.440 --> 00:24:50.440]  你與我
[00:24:50.440 --> 00:24:55.440]  並且耶穌說我已經為你祈求了
[00:24:55.440 --> 00:24:59.440]  我現在也是為你祈求了
[00:24:59.440 --> 00:25:04.440]  你回頭了
[00:25:04.440 --> 00:25:10.440]  留意的是主轉身過來看彼得
[00:25:10.440 --> 00:25:13.440]  不是因為彼得叫耶穌
[00:25:13.440 --> 00:25:17.440]  然後耶穌就轉過來看一看
[00:25:17.440 --> 00:25:23.440]  是耶穌主動的轉身過來看彼得
[00:25:23.440 --> 00:25:28.440]  在彼得去到這個無水的盡處裡
[00:25:28.440 --> 00:25:30.440]  沒得救了
[00:25:30.440 --> 00:25:33.440]  跌到谷底的時候
[00:25:33.440 --> 00:25:37.440]  其實他不懂得去呼叫耶穌
[00:25:37.440 --> 00:25:41.440]  但是耶穌愛他
[00:25:41.440 --> 00:25:43.440]  愛到底
[00:25:43.440 --> 00:25:46.440]  就算在他的失敗當中
[00:25:46.440 --> 00:25:49.440]  在他不認耶穌的當中
[00:25:49.440 --> 00:25:52.440]  耶穌仍然愛到底
[00:25:52.440 --> 00:25:59.440]  耶穌主動的轉身過來看彼得
[00:25:59.440 --> 00:26:03.440]  愛與憐憫的一個目光
[00:26:03.440 --> 00:26:07.440]  彼得,我已經為你祈求了
[00:26:07.440 --> 00:26:09.440]  我為你祈求了
[00:26:09.440 --> 00:26:11.440]  你不會失去信心的
[00:26:11.440 --> 00:26:13.440]  你回頭的時候
[00:26:13.440 --> 00:26:18.440]  你就可以堅固你的弟兄了
[00:26:18.440 --> 00:26:22.440]  彼得看見耶穌看著他
[00:26:22.440 --> 00:26:26.440]  在一個低谷的當中
[00:26:26.440 --> 00:26:29.440]  無水盡處的當中
[00:26:29.440 --> 00:26:33.440]  看見耶穌看著他
[00:26:33.440 --> 00:26:37.440]  這個就是一個愛的相遇
[00:26:37.440 --> 00:26:39.440]  愛的連結
[00:26:39.440 --> 00:26:43.440]  你與我在愛的裏面
[00:26:43.440 --> 00:26:47.440]  在這份關係裏面
[00:26:47.440 --> 00:26:49.440]  說回我
[00:26:49.440 --> 00:26:52.440]  剛才說到第一年的時候
[00:26:52.440 --> 00:26:57.440]  我不敢走下來來決志信主
[00:26:57.440 --> 00:26:59.440]  我心想,哎,失敗
[00:26:59.440 --> 00:27:01.440]  沒得救了
[00:27:01.440 --> 00:27:03.440]  我相信神都會
[00:27:03.440 --> 00:27:04.440]  哎,算了
[00:27:04.440 --> 00:27:05.440]  敲了你門
[00:27:05.440 --> 00:27:06.440]  你都不認了
[00:27:06.440 --> 00:27:10.440]  我去敲別人的門吧
[00:27:10.440 --> 00:27:11.440]  但是
[00:27:11.440 --> 00:27:14.440]  神仍然沒有放棄我
[00:27:14.440 --> 00:27:17.440]  當我自己放棄了自己的時候
[00:27:17.440 --> 00:27:20.440]  神沒有放棄我
[00:27:20.440 --> 00:27:23.440]  也不是一段短的日子
[00:27:23.440 --> 00:27:27.440]  直到我第三年讀幼稚園的時候
[00:27:27.440 --> 00:27:29.440]  我記得在開學的時候
[00:27:29.440 --> 00:27:31.440]  我們那時候
[00:27:31.440 --> 00:27:35.440]  還要是個人註冊
[00:27:35.440 --> 00:27:42.440]  有一些不同的學校的組織
[00:27:42.440 --> 00:27:44.440]  會擺攤子
[00:27:44.440 --> 00:27:49.440]  其中一個就是我們校園的團體
[00:27:49.440 --> 00:27:51.440]  KCCF
[00:27:51.440 --> 00:27:52.440]  我記得當時
[00:27:52.440 --> 00:27:55.440]  我看著這一班人
[00:27:55.440 --> 00:27:57.440]  然後我說
[00:27:57.440 --> 00:28:00.440]  他們有些東西我很想要
[00:28:00.440 --> 00:28:02.440]  我不知道是什麼東西
[00:28:02.440 --> 00:28:06.440]  不過我很想要他們有的東西
[00:28:06.440 --> 00:28:08.440]  所以在第三年
[00:28:08.440 --> 00:28:11.440]  我就回到團體裏面
[00:28:11.440 --> 00:28:15.440]  來參與團體
[00:28:15.440 --> 00:28:18.440]  之後不是在一個報道會
[00:28:18.440 --> 00:28:21.440]  沒有在一個很大的激動感動當中
[00:28:21.440 --> 00:28:23.440]  來信耶穌
[00:28:23.440 --> 00:28:26.440]  只不過是有一位同學
[00:28:26.440 --> 00:28:28.440]  有一天上課之前
[00:28:28.440 --> 00:28:29.440]  他就叫我過來
[00:28:29.440 --> 00:28:30.440]  Wendy
[00:28:30.440 --> 00:28:34.440]  你已經回到團體一段時間了
[00:28:34.440 --> 00:28:37.440]  你想不想信耶穌?
[00:28:37.440 --> 00:28:38.440]  我就問
[00:28:38.440 --> 00:28:40.440]  什麼叫信耶穌?
[00:28:40.440 --> 00:28:44.440]  他就把福音告訴我
[00:28:44.440 --> 00:28:48.440]  在一個很平淡很自然的境況裏
[00:28:48.440 --> 00:28:53.440]  我決志信主
[00:28:53.440 --> 00:28:55.440]  神沒有放棄我
[00:28:55.440 --> 00:28:58.440]  我以為在我的一個低谷
[00:28:58.440 --> 00:29:01.440]  在一個沒得救的境況
[00:29:01.440 --> 00:29:05.440]  原來神沒有放棄過我
[00:29:05.440 --> 00:29:07.440]  就好像彼得一樣
[00:29:07.440 --> 00:29:10.440]  彼得在一個低谷當中
[00:29:10.440 --> 00:29:13.440]  在一個無水的盡處當中
[00:29:13.440 --> 00:29:15.440]  耶穌沒有放棄他
[00:29:15.440 --> 00:29:18.440]  耶穌仍然在那裏
[00:29:18.440 --> 00:29:21.440]  主動地望著他
[00:29:21.440 --> 00:29:26.440]  而當彼得望著耶穌的時候
[00:29:26.440 --> 00:29:30.440]  就在這個關係當中
[00:29:30.440 --> 00:29:38.440]  來相遇
[00:29:38.440 --> 00:29:43.440]  彼得的石頭夢
[00:29:43.440 --> 00:29:46.440]  本來是要做一個大而有力
[00:29:46.440 --> 00:29:49.440]  很威水的一塊石頭
[00:29:49.440 --> 00:29:52.440]  可惜就真的很威水
[00:29:52.440 --> 00:29:54.440]  威水在什麼呢?
[00:29:54.440 --> 00:29:59.440]  成為了一個絆腳石
[00:29:59.440 --> 00:30:05.440]  以致神需要來拆毀彼得
[00:30:05.440 --> 00:30:08.440]  神需要來雕琢他
[00:30:08.440 --> 00:30:17.440]  這時候才能夠用彼得來建造成一個靈宮
[00:30:17.440 --> 00:30:19.440]  不容易啊
[00:30:19.440 --> 00:30:23.440]  這個過程實在是不容易
[00:30:23.440 --> 00:30:28.440]  彼得他對自己的身份認同
[00:30:28.440 --> 00:30:31.440]  他的成就
[00:30:31.440 --> 00:30:37.440]  甚至他的期望完全被粉碎
[00:30:37.440 --> 00:30:40.440]  但是在粉碎的當中
[00:30:40.440 --> 00:30:45.440]  耶穌仍然與他同在
[00:30:45.440 --> 00:30:53.440]  神的計劃仍然在彼得的身上進行
[00:30:53.440 --> 00:30:58.440]  因為主耶穌就好像在十三章跟彼得說
[00:30:58.440 --> 00:31:03.440]  如果我不洗你的腳,你與我無份
[00:31:03.440 --> 00:31:07.440]  耶穌所著重的不是差距
[00:31:07.440 --> 00:31:13.440]  而是你與我with
[00:31:13.440 --> 00:31:16.440]  十五章的葡萄樹與枝子
[00:31:16.440 --> 00:31:19.440]  常在基督裡面
[00:31:19.440 --> 00:31:22.440]  基督常在我們裡面
[00:31:22.440 --> 00:31:23.440]  with
[00:31:23.440 --> 00:31:25.440]  不是from
[00:31:25.440 --> 00:31:27.440]  是與耶穌
[00:31:27.440 --> 00:31:30.440]  而不是在耶穌那裡拿到東西
[00:31:30.440 --> 00:31:33.440]  而是我自己來去活
[00:31:33.440 --> 00:31:38.440]  我自己基督徒的人生
[00:31:38.440 --> 00:31:45.440]  在這裡我邀請大家一起來閉上眼
[00:31:45.440 --> 00:31:52.440]  去到神的面前
[00:31:52.440 --> 00:31:56.440]  看了這兩段經文
[00:31:56.440 --> 00:31:59.440]  看到彼得一開始的時候
[00:31:59.440 --> 00:32:03.440]  他的石頭夢
[00:32:03.440 --> 00:32:07.440]  後來被拆毀
[00:32:07.440 --> 00:32:11.440]  被粉碎
[00:32:11.440 --> 00:32:14.440]  在這個時候邀請你
[00:32:14.440 --> 00:32:20.440]  來與主耶穌有一段對話
[00:32:20.440 --> 00:32:22.440]  問問主耶穌
[00:32:22.440 --> 00:32:25.440]  在這段經文裡
[00:32:25.440 --> 00:32:30.440]  祢想對我說什麼呢?
[00:32:56.440 --> 00:32:59.440]  不知道
[00:32:59.440 --> 00:33:04.440]  你心裡面又有沒有一個石頭夢呢?
[00:33:04.440 --> 00:33:09.440]  這個石頭夢是with耶穌
[00:33:09.440 --> 00:33:15.440]  還是from耶穌呢?
[00:33:15.440 --> 00:33:22.440]  你願意放下你自己的石頭夢
[00:33:22.440 --> 00:33:26.440]  一個from耶穌的石頭夢
[00:33:26.440 --> 00:33:32.440]  來進入一個with耶穌
[00:33:32.440 --> 00:33:37.440]  與耶穌一起的夢呢?
[00:33:52.440 --> 00:34:09.440]  又或者你們現在是否在一個破碎當中
[00:34:09.440 --> 00:34:13.440]  被神拆毀的當中
[00:34:13.440 --> 00:34:20.440]  去到一個無水的盡處
[00:34:20.440 --> 00:34:23.440]  不容易呀!
[00:34:23.440 --> 00:34:27.440]  但是耶穌在這裡
[00:34:27.440 --> 00:34:31.440]  耶穌看著你
[00:34:31.440 --> 00:34:35.440]  用祂愛和憐憫的眼光
[00:34:35.440 --> 00:34:38.440]  看著你
[00:34:38.440 --> 00:34:42.440]  耶穌已經為你祈求
[00:34:42.440 --> 00:34:48.440]  並且現在為你祈求
[00:34:48.440 --> 00:34:54.440]  你願意看著耶穌嗎?
[00:35:19.440 --> 00:35:24.440]  親愛的主耶穌,感謝祢!
[00:35:24.440 --> 00:35:27.440]  有時我們都不明白
[00:35:27.440 --> 00:35:31.440]  究竟祢愛我們愛到底
[00:35:31.440 --> 00:35:34.440]  是一回什麼事
[00:35:34.440 --> 00:35:49.440]  有時甚至我們覺得我們不配祢愛我們愛到底
[00:35:49.440 --> 00:36:05.440]  但是主呀!祢卻是常常的來尋找我們
[00:36:05.440 --> 00:36:11.440]  祢主動的轉身來看著我們
[00:36:11.440 --> 00:36:15.440]  主耶穌,多謝祢!
[00:36:15.440 --> 00:36:21.440]  多謝祢看著我們!
[00:36:21.440 --> 00:36:28.440]  讓我們能夠在見到祢見到我的時候
[00:36:28.440 --> 00:36:32.440]  就是在這個時刻當中
[00:36:32.440 --> 00:36:35.440]  就算是在谷底的裡面
[00:36:35.440 --> 00:36:40.440]  就算是在一個無水的盡處當中
[00:36:40.440 --> 00:36:45.440]  只要我們願意看著耶穌
[00:36:45.440 --> 00:36:50.440]  我們就能夠看著耶穌看著我們
[00:36:50.440 --> 00:36:53.440]  在這個你與我的當中
[00:36:53.440 --> 00:36:57.440]  在這個愛的關係的當中
[00:36:57.440 --> 00:37:01.440]  與耶穌你相遇
[00:37:01.440 --> 00:37:04.440]  主呀!感謝祢!
[00:37:04.440 --> 00:37:06.440]  阿門!
