
[00:00:00.000 --> 00:00:01.700]  去年母親節崇拜的時候
[00:15:29.000 --> 00:15:31.600]  在她人生最低落
[00:15:31.600 --> 00:15:32.400]  最黑暗
[00:15:32.400 --> 00:15:33.000]  最無助
[00:15:33.000 --> 00:15:33.800]  最孤單的時候
[00:15:33.800 --> 00:15:35.600]  耶穌救了她
[00:15:35.600 --> 00:15:37.200]  她來到墳墓面前
[00:15:37.200 --> 00:15:41.200]  《路加福音》第24章第5節告訴我們
[00:15:41.200 --> 00:15:42.800]  一群婦女來到墳墓面前
[00:15:42.800 --> 00:15:43.800]  找不到耶穌
[00:15:43.800 --> 00:15:44.800]  天使向她們顯現
[00:15:44.800 --> 00:15:46.200]  其實她們很害怕
[00:15:46.200 --> 00:15:48.000]  那兩個人就跟她們說
[00:15:48.000 --> 00:15:52.600]  為什麼在死人中找活人呢?
[00:15:52.600 --> 00:15:56.200]  所以我用這句話做今天的講題
[00:15:56.200 --> 00:15:59.000]  莫大拉的瑪利亞和那些婦人
[00:15:59.000 --> 00:16:00.400]  一直找的是誰?
[00:16:00.400 --> 00:16:02.600]  找耶穌的屍首
[00:16:02.600 --> 00:16:03.200]  所以她說
[00:16:03.200 --> 00:16:06.400]  為什麼你在死人中找活人?
[00:16:06.400 --> 00:16:08.800]  這句是猶太人的諺語
[00:16:08.800 --> 00:16:14.000]  即是人在死的事物上
[00:16:14.000 --> 00:16:16.800]  來找生命意義
[00:16:16.800 --> 00:16:19.600]  原來找不到的
[00:16:19.600 --> 00:16:21.200]  在死人之中
[00:16:21.200 --> 00:16:23.000]  你要找一個復活了的耶穌
[00:16:23.000 --> 00:16:24.800]  你當然找不到
[00:16:24.800 --> 00:16:25.800]  不過當時
[00:16:25.800 --> 00:16:28.000]  瑪利亞不知道
[00:16:28.000 --> 00:16:29.600]  瑪利亞和其他門徒一樣
[00:16:29.600 --> 00:16:32.000]  就算耶穌說了多少次
[00:16:32.000 --> 00:16:33.800]  她們不明白
[00:16:33.800 --> 00:16:35.000]  今天我們當然明白
[00:16:35.000 --> 00:16:38.200]  但是當時的門徒不明白
[00:16:38.200 --> 00:16:40.600]  直到什麼時候明白呢?
[00:16:40.600 --> 00:16:42.600]  是耶穌呼喚她們的時候
[00:16:42.600 --> 00:16:45.600]  其實今天我們很多人都是這樣
[00:16:45.600 --> 00:16:48.200]  在死的事物上
[00:16:48.200 --> 00:16:51.000]  想找生命
[00:16:51.000 --> 00:16:54.200]  或者找生命的意義
[00:16:54.200 --> 00:16:56.600]  很多人繼續想著
[00:16:56.600 --> 00:16:59.200]  過去遺憾的事
[00:16:59.200 --> 00:17:01.600]  落空了的夢想
[00:17:01.600 --> 00:17:06.400]  過去那些無法磨滅的傷痛
[00:17:06.400 --> 00:17:08.600]  或者那些徹底的失望
[00:17:08.600 --> 00:17:10.600]  一直很想在那裡找回意義
[00:17:10.600 --> 00:17:11.600]  找回出路
[00:17:11.600 --> 00:17:13.200]  但是你發現繼續鑽下去
[00:17:13.200 --> 00:17:14.200]  繼續鑽下去
[00:17:14.200 --> 00:17:15.800]  其實都鑽不到什麼出來
[00:17:15.800 --> 00:17:18.000]  直到什麼時候呢?
[00:17:18.000 --> 00:17:21.000]  直到好像瑪利亞一樣
[00:17:21.000 --> 00:17:26.600]  發現站在她身邊的是耶穌
[00:17:26.600 --> 00:17:28.400]  直到好像瑪利亞一樣
[00:17:28.400 --> 00:17:31.000]  聽到一個呼聲
[00:17:31.000 --> 00:17:32.600]  呼喚瑪利亞
[00:17:32.600 --> 00:17:33.200]  第十六節
[00:17:33.200 --> 00:17:35.200]  耶穌說「瑪利亞」
[00:17:35.200 --> 00:17:37.200]  瑪利亞就轉過來
[00:17:37.200 --> 00:17:39.800]  用希伯來話對她說「拉波尼」
[00:17:39.800 --> 00:17:42.400]  拉波尼就是夫子的意思
[00:17:42.400 --> 00:17:46.600]  瑪利亞終於認得耶穌的聲音了
[00:17:46.600 --> 00:17:48.200]  剛才耶穌也跟她說過話
[00:17:48.200 --> 00:17:48.800]  她認不出來
[00:17:48.800 --> 00:17:50.800]  不過當她呼喚這個名字
[00:17:50.800 --> 00:17:51.800]  瑪利亞的時候
[00:17:51.800 --> 00:17:53.000]  她記得了
[00:17:53.000 --> 00:17:55.000]  她認到了
[00:17:55.000 --> 00:17:56.200]  呼喚自己名字
[00:17:56.200 --> 00:17:59.000]  就好像愛的呼聲一樣
[00:17:59.000 --> 00:18:01.200]  「瑪利亞」
[00:18:01.200 --> 00:18:03.600]  她聽到了
[00:18:03.600 --> 00:18:05.200]  瑪利亞聽到之後
[00:18:05.200 --> 00:18:07.400]  應該很想走到耶穌身邊
[00:18:07.400 --> 00:18:08.000]  第十七節
[00:18:08.000 --> 00:18:10.000]  耶穌說「不要摸我」
[00:18:10.000 --> 00:18:13.800]  「因為我還沒有升上去見我的父」
[00:18:13.800 --> 00:18:15.600]  「你往我弟兄那裡去」
[00:18:15.600 --> 00:18:16.600]  「告訴他們說」
[00:18:16.600 --> 00:18:18.400]  「我要升上去見我的父」
[00:18:18.400 --> 00:18:19.800]  「也是你們的父」
[00:18:19.800 --> 00:18:20.800]  「見我的神」
[00:18:20.800 --> 00:18:23.400]  「也是你們的神」
[00:18:23.400 --> 00:18:27.200]  瑪利亞聽到耶穌說的話之後
[00:18:27.200 --> 00:18:28.200]  她怎麼回應呢?
[00:18:28.200 --> 00:18:29.000]  第十八節
[00:18:29.000 --> 00:18:30.000]  剛才我們沒有讀
[00:18:30.000 --> 00:18:31.200]  現在我們一起讀
[00:18:31.200 --> 00:18:32.400]  一二三
[00:18:32.400 --> 00:18:33.800]  「姆大拉的瑪利亞」
[00:18:33.800 --> 00:18:36.200]  「就去告訴門徒說」
[00:18:36.200 --> 00:18:38.600]  「我已經看見了主」
[00:18:38.600 --> 00:18:41.600]  「祂又將主對祂說的這話」
[00:18:41.600 --> 00:18:43.600]  「告訴他們」
[00:18:43.600 --> 00:18:46.200]  耶穌本來只是叫瑪利亞告訴他們
[00:18:46.200 --> 00:18:48.600]  祂將會升天的事
[00:18:48.600 --> 00:18:50.200]  但瑪利亞不僅說了這番話
[00:18:50.200 --> 00:18:52.000]  還說了什麼?
[00:18:52.000 --> 00:18:53.800]  她做了一個見證
[00:18:53.800 --> 00:18:57.600]  她說「我已經看見了主」
[00:18:57.600 --> 00:18:59.400]  「我看見了主耶穌」
[00:18:59.400 --> 00:19:02.000]  「我看見了這位復活的耶穌」
[00:19:02.000 --> 00:19:04.000]  「祂已經站在我面前」
[00:19:04.000 --> 00:19:05.600]  之後她跑回去告訴門徒
[00:19:05.600 --> 00:19:07.200]  門徒繼續不相信
[00:19:07.200 --> 00:19:08.000]  為什麼不相信?
[00:19:08.000 --> 00:19:09.200]  你可以想像
[00:19:09.200 --> 00:19:12.000]  彼得和約翰也有來看
[00:19:12.000 --> 00:19:14.000]  但耶穌沒有向他們顯現
[00:19:14.000 --> 00:19:16.000]  偏偏向姆大拉的瑪利亞
[00:19:16.000 --> 00:19:18.000]  和其他婦女來顯現
[00:19:18.000 --> 00:19:20.000]  所以你是門徒也不相信
[00:19:20.000 --> 00:19:22.600]  加上當時就像中國
[00:19:22.600 --> 00:19:23.600]  好像香港一樣
[00:19:23.600 --> 00:19:25.200]  是一個父權的社會
[00:19:25.200 --> 00:19:26.400]  男人主導
[00:19:26.400 --> 00:19:28.600]  為什麼耶穌會向女人顯現
[00:19:28.600 --> 00:19:30.000]  而不向我們顯現?
[00:19:30.000 --> 00:19:31.600]  很難讓人相信
[00:19:31.600 --> 00:19:34.400]  不過耶穌就是這樣
[00:19:34.400 --> 00:19:36.000]  姆大拉的瑪利亞
[00:19:36.000 --> 00:19:39.200]  她經歷過耶穌的醫治和拯救
[00:19:39.200 --> 00:19:41.000]  姆大拉的瑪利亞
[00:19:41.000 --> 00:19:42.200]  在耶穌傳道的時候
[00:19:42.200 --> 00:19:44.200]  一直跟隨祂、服侍祂
[00:19:44.200 --> 00:19:46.400]  直到耶穌被捉拿的時候
[00:19:46.400 --> 00:19:48.800]  姆大拉瑪利亞跟著
[00:19:48.800 --> 00:19:50.600]  耶穌被釘十字架的時候
[00:19:50.600 --> 00:19:53.200]  姆大拉瑪利亞和其他婦女一樣
[00:19:53.200 --> 00:19:54.600]  一直守候著
[00:19:54.600 --> 00:19:57.000]  遠遠的來觀看
[00:19:57.000 --> 00:19:59.400]  到耶穌的屍首被埋的時候
[00:19:59.400 --> 00:20:05.600]  姆大拉的瑪利亞和其他婦女一起看著
[00:20:05.600 --> 00:20:06.600]  過了安息日
[00:20:06.600 --> 00:20:08.800]  她們很想為耶穌做一些事
[00:20:08.800 --> 00:20:10.800]  在天朦朧的時候
[00:20:10.800 --> 00:20:12.600]  天還未亮的時候
[00:20:12.600 --> 00:20:14.000]  天還黑暗的時候
[00:20:14.000 --> 00:20:15.800]  她就去了
[00:20:15.800 --> 00:20:17.800]  因為姆大拉瑪利亞
[00:20:17.800 --> 00:20:19.200]  她想念耶穌
[00:20:19.200 --> 00:20:20.600]  她知道耶穌
[00:20:20.600 --> 00:20:24.200]  在她生命最黑暗的時候出現過
[00:20:24.200 --> 00:20:26.400]  弟兄姊妹藉著這件事
[00:20:26.400 --> 00:20:30.000]  我想跟大家繼續釐對思想
[00:20:30.000 --> 00:20:31.600]  生命傷痛的時候
[00:20:31.600 --> 00:20:35.200]  上帝在哪裡呢?
[00:20:35.200 --> 00:20:36.600]  這是很多人問的問題
[00:20:36.600 --> 00:20:39.800]  不知道你們有沒有問過
[00:20:39.800 --> 00:20:41.600]  生命傷痛的時候
[00:20:41.600 --> 00:20:44.200]  上帝在哪裡呢?
[00:20:44.200 --> 00:20:49.400]  美國當代有一位很著名的基督徒作家
[00:20:49.400 --> 00:20:50.600]  叫做楊肥力
[00:20:50.600 --> 00:20:52.600]  菲利普恩士
[00:20:52.600 --> 00:21:00.600]  他多年來用心研究關於人類傷痛苦難的課題
[00:21:00.600 --> 00:21:05.400]  向上帝不斷尋求答案
[00:21:05.400 --> 00:21:07.000]  他寫了很多書
[00:21:07.000 --> 00:21:11.200]  都是一系列關於苦痛的書
[00:21:11.200 --> 00:21:15.800]  他也曾經用一個基督徒作家的身份
[00:21:15.800 --> 00:21:19.200]  應邀到世界各地巡迴演講
[00:21:19.200 --> 00:21:21.800]  分享他在這方面研究的心得
[00:21:21.800 --> 00:21:24.000]  當然他作為一個寫書的人
[00:21:24.000 --> 00:21:27.400]  他不是埋頭苦幹者在這裡寫書
[00:21:27.400 --> 00:21:33.200]  他是走遍過美國本土多個的城市
[00:21:33.200 --> 00:21:39.800]  他也去英國 去中國 去印度 去中東 去南非
[00:21:39.800 --> 00:21:41.800]  有機會跟當地人接觸
[00:21:41.800 --> 00:21:43.600]  那些人是什麼人呢?
[00:21:43.600 --> 00:21:46.000]  那些人就是曾經經歷傷害
[00:21:46.000 --> 00:21:47.200]  經歷被壓迫
[00:21:47.200 --> 00:21:52.200]  經歷恐懼 不安 怨憤 破碎的人
[00:21:52.200 --> 00:21:55.000]  他有一本書叫做《恩典延長》
[00:21:55.000 --> 00:21:59.600]  在破碎世界之中尋索上帝
[00:21:59.600 --> 00:22:04.000]  這本書是他用好像記者一樣
[00:22:04.000 --> 00:22:07.400]  那種獨有敏銳的觸覺
[00:22:07.400 --> 00:22:11.400]  選了十個不同的場景
[00:22:11.400 --> 00:22:13.600]  來寫下一些故事
[00:22:13.600 --> 00:22:14.400]  什麼故事呢?
[00:22:14.400 --> 00:22:17.200]  就是在他們悲慘的故事裡面
[00:22:17.200 --> 00:22:20.800]  怎樣去發現上帝的足跡
[00:22:20.800 --> 00:22:23.600]  好幾年 特別這十年來
[00:22:23.600 --> 00:22:27.200]  我們經常聽到校園槍擊的事件
[00:22:27.200 --> 00:22:32.000]  恐怖活動 或者是天災 海嘯 地震
[00:22:32.000 --> 00:22:34.400]  疾病 流感也好
[00:22:34.400 --> 00:22:36.000]  或者我們近年
[00:22:36.000 --> 00:22:40.800]  就是剛剛這段時間日本的麻疹的病也好
[00:22:40.800 --> 00:22:46.400]  世界各地不斷蔓延著這些困苦
[00:22:46.400 --> 00:22:48.800]  很多人都會問上帝在哪裡
[00:22:48.800 --> 00:22:51.400]  那位慈愛的上帝去了哪裡
[00:22:51.400 --> 00:22:53.600]  為什麼我們眼前
[00:22:53.600 --> 00:22:56.200]  只是一個千瘡百孔的世界
[00:22:56.200 --> 00:22:58.200]  是一個危機四伏的世界
[00:22:58.200 --> 00:22:59.600]  是一個沒有公義
[00:22:59.600 --> 00:23:03.200]  也彷彿沒有真理 沒有愛的世界
[00:23:03.200 --> 00:23:08.000]  2007年 美國惠州理工學院校園
[00:23:08.000 --> 00:23:10.600]  發生大屠殺的事件
[00:23:10.600 --> 00:23:13.200]  一個精神錯亂的人
[00:23:13.200 --> 00:23:17.200]  他殺害了32個大學生和教職員
[00:23:17.200 --> 00:23:18.800]  在最後一個星期
[00:23:18.800 --> 00:23:22.400]  菲律賓安士就去到那個地方
[00:23:22.400 --> 00:23:26.800]  發現整個校園都是沉默
[00:23:26.800 --> 00:23:29.200]  氣氛很凝重
[00:23:29.200 --> 00:23:31.600]  上帝在哪裡呢
[00:23:31.600 --> 00:23:33.000]  他去到中國
[00:23:33.000 --> 00:23:39.600]  看到中國的城市飽受地震 水災的痛苦
[00:23:39.600 --> 00:23:43.600]  看到很多老百姓仍然會在貧困 傷痛裏面
[00:23:43.600 --> 00:23:47.400]  還有他見過無數的地下教會
[00:23:47.400 --> 00:23:49.400]  每一天在那裏擔驚受怕
[00:23:49.400 --> 00:23:52.600]  政權怎樣對他們施予壓迫
[00:23:52.600 --> 00:23:55.800]  就好像近日我們聽到一個新聞
[00:23:55.800 --> 00:23:58.800]  在國內一間家庭教會
[00:23:58.800 --> 00:24:03.600]  有一位牧師被告毀壞公物
[00:24:03.600 --> 00:24:05.600]  判坐監三年
[00:24:05.600 --> 00:24:08.600]  他審訊的日子沒有通知家人
[00:24:08.600 --> 00:24:15.000]  這些事情他見無數
[00:24:15.000 --> 00:24:18.400]  在世界很多牧師林的地方
[00:24:18.400 --> 00:24:23.800]  他有見到很多人因為信耶穌的緣故
[00:24:23.800 --> 00:24:26.000]  怎樣被殺害
[00:24:26.000 --> 00:24:34.600]  2008年 印度曼買遭受巴基斯坦恐怖份子襲擊
[00:24:34.600 --> 00:24:38.200]  全城在恐懼之中
[00:24:38.200 --> 00:24:42.000]  日子過去好像人將這些事忘記
[00:24:42.000 --> 00:24:44.000]  不過他去到
[00:24:44.000 --> 00:24:46.000]  他又發現
[00:24:46.000 --> 00:24:47.800]  在那麼多傷痛裏面
[00:24:47.800 --> 00:24:49.800]  上帝在哪裏
[00:24:49.800 --> 00:24:53.400]  不斷問上帝在哪裏
[00:24:53.400 --> 00:24:55.000]  他接著寫
[00:24:55.000 --> 00:24:56.400]  在這個破碎的世界
[00:24:56.400 --> 00:24:59.000]  在哪裏可以找到上帝
[00:24:59.000 --> 00:25:01.000]  他說
[00:25:01.000 --> 00:25:03.200]  罪惡在哪裏
[00:25:03.200 --> 00:25:06.000]  恩典就在哪裏
[00:25:06.000 --> 00:25:08.000]  傷痛在哪裏
[00:25:08.000 --> 00:25:12.600]  上帝就在哪裏
[00:25:12.600 --> 00:25:14.400]  罪惡在哪裏
[00:25:14.400 --> 00:25:17.600]  恩典就在哪裏
[00:25:17.600 --> 00:25:19.200]  傷痛在哪裏
[00:25:19.200 --> 00:25:22.200]  上帝亦都在哪裏
[00:25:22.200 --> 00:25:24.400]  猶太人有一句
[00:25:24.400 --> 00:25:28.000]  他們很耳熟能詳的俗語
[00:25:28.000 --> 00:25:30.000]  有彌賽亞的地方
[00:25:30.000 --> 00:25:33.800]  就沒有不幸
[00:25:33.800 --> 00:25:35.000]  這句說話
[00:25:35.000 --> 00:25:36.800]  令人很質疑是甚麼
[00:25:36.800 --> 00:25:38.600]  有彌賽亞的地方就沒有不幸
[00:25:38.600 --> 00:25:40.600]  似乎不是
[00:25:40.600 --> 00:25:42.200]  楊廢力就說
[00:25:42.200 --> 00:25:43.200]  耶穌來臨之後
[00:25:43.200 --> 00:25:45.200]  這句說話可以改成
[00:25:45.200 --> 00:25:47.200]  有不幸的地方
[00:25:47.200 --> 00:25:51.200]  就有彌賽亞
[00:25:51.200 --> 00:25:54.000]  有不幸的地方就有彌賽亞
[00:25:54.000 --> 00:25:55.400]  生命傷痛的時候
[00:25:55.400 --> 00:25:57.800]  上帝在哪裏呢
[00:25:57.800 --> 00:26:00.400]  我們要知道一個答案
[00:26:00.400 --> 00:26:03.600]  耶穌基督是被上帝差遣而來
[00:26:03.600 --> 00:26:08.000]  就在一個滿目瘡痍的世界裏面
[00:26:08.000 --> 00:26:10.200]  上帝彰顯祂自己
[00:26:10.200 --> 00:26:12.400]  不過上帝彰顯祂自己的時候
[00:26:12.400 --> 00:26:14.400]  有時候我們好像不發現
[00:26:14.400 --> 00:26:16.400]  所以我們有很多疑問
[00:26:16.400 --> 00:26:17.800]  上個月去馬達加斯加的時候
[00:26:17.800 --> 00:26:21.200]  同學廣播的時候提到一齣電影
[00:26:21.200 --> 00:26:23.400]  我回來再嘗試看
[00:26:23.400 --> 00:26:25.400]  不過都看不回了
[00:26:25.400 --> 00:26:27.600]  但網上仍有些資料
[00:26:27.600 --> 00:26:29.400]  2009年上映過一套電影
[00:26:29.400 --> 00:26:30.600]  叫做《車票》
[00:26:30.600 --> 00:26:33.600]  不知道大家有沒有印象
[00:26:33.600 --> 00:26:36.800]  《車票》是講述那個女主角叫做妤彤
[00:26:36.800 --> 00:26:38.800]  她是一個被遺棄的孤兒
[00:26:38.800 --> 00:26:41.800]  但她很慶幸
[00:26:41.800 --> 00:26:45.200]  有一個修女葉彤飾演
[00:26:45.200 --> 00:26:48.000]  叫做曾嬤嬤收養了她
[00:26:48.000 --> 00:26:51.200]  所以她之後的人生都很暢順
[00:26:51.200 --> 00:26:53.800]  她有令人羨慕的生活和事業
[00:26:53.800 --> 00:26:57.200]  她可以在北京讀大學畢業
[00:26:57.200 --> 00:26:59.600]  然後在一間電視台工作
[00:26:59.600 --> 00:27:06.200]  多年來她把修女曾嬤嬤當作自己的媽媽一樣
[00:27:06.200 --> 00:27:08.600]  但她心裡很痛恨
[00:27:08.600 --> 00:27:14.200]  那兩個把她遺棄的父母
[00:27:14.200 --> 00:27:17.600]  後來她知道曾嬤嬤患重病
[00:27:17.600 --> 00:27:23.400]  她由北京趕回她成長的地方
[00:27:23.400 --> 00:27:26.800]  就是雲南去探望曾嬤嬤
[00:27:26.800 --> 00:27:30.000]  曾嬤嬤留下兩張車票給她
[00:27:30.000 --> 00:27:31.600]  並且祝福她
[00:27:31.600 --> 00:27:33.400]  給她一個任務
[00:27:33.400 --> 00:27:35.400]  你要尋根
[00:27:35.400 --> 00:27:38.000]  你要找回你自己親生的父母
[00:27:38.000 --> 00:27:40.800]  但妤彤很不願意
[00:27:40.800 --> 00:27:42.600]  因為她很不想知道自己的身世
[00:27:42.600 --> 00:27:48.000]  很不想面對那兩個把她遺棄的父母
[00:27:48.000 --> 00:27:55.000]  那兩張車票是由四川去重園去雲南
[00:27:55.000 --> 00:27:57.000]  不過最後她也有去
[00:27:57.000 --> 00:27:58.600]  她嘗試去找
[00:27:58.600 --> 00:27:59.800]  在尋找的過程
[00:27:59.800 --> 00:28:02.800]  其實是一個了解和理解的過程
[00:28:02.800 --> 00:28:04.200]  了解自己的來源
[00:28:04.200 --> 00:28:08.000]  又嘗試理解一下自己的親人
[00:28:08.000 --> 00:28:10.400]  但同時尋找的過程
[00:28:10.400 --> 00:28:15.600]  亦是一個將傷口重新撕裂的過程
[00:28:15.600 --> 00:28:18.600]  因為要有勇氣去面對
[00:28:18.600 --> 00:28:21.200]  究竟自己的父母是怎樣
[00:28:21.200 --> 00:28:22.800]  很害怕
[00:28:22.800 --> 00:28:25.200]  但她就是這樣攀山越嶺
[00:28:25.200 --> 00:28:29.800]  回去尋找自己的母親
[00:28:29.800 --> 00:28:31.000]  不過很可惜
[00:28:31.000 --> 00:28:32.600]  她到達之後
[00:28:32.600 --> 00:28:33.800]  沒有見到自己的母親
[00:28:33.800 --> 00:28:36.000]  因為在兩個月前
[00:28:36.000 --> 00:28:39.000]  她的母親離世
[00:28:39.000 --> 00:28:40.600]  但母親離世的時候
[00:28:40.600 --> 00:28:44.200]  留下了一些遺物
[00:28:44.200 --> 00:28:46.600]  她在遺物裏面看到
[00:28:46.600 --> 00:28:48.800]  有很多車票
[00:28:48.800 --> 00:28:51.600]  原來不止針剝剝那兩張
[00:28:51.600 --> 00:28:54.000]  有很多車票
[00:28:54.000 --> 00:28:59.600]  這些車票是由四川去雲南
[00:28:59.600 --> 00:29:02.800]  由雲南去四川
[00:29:02.800 --> 00:29:03.800]  一路看一路看
[00:29:03.800 --> 00:29:05.400]  她才發現
[00:29:05.400 --> 00:29:08.400]  原來她的母親千里迢迢
[00:29:08.400 --> 00:29:11.000]  將她從四川帶去雲南
[00:29:11.000 --> 00:29:13.400]  放在一間教堂的門口
[00:29:13.400 --> 00:29:15.800]  是為了保護這個女兒
[00:29:15.800 --> 00:29:20.000]  因為這個父親是淤走的
[00:29:20.000 --> 00:29:24.400]  曾經已經殺害了她第一個的孩子
[00:29:24.400 --> 00:29:25.800]  所以當淤童出生的時候
[00:29:25.800 --> 00:29:27.000]  她母親很害怕
[00:29:27.000 --> 00:29:29.200]  淤童有相同的遭遇
[00:29:29.200 --> 00:29:30.600]  她就迫不得已
[00:29:30.600 --> 00:29:32.400]  帶著這個女兒
[00:29:32.400 --> 00:29:34.000]  抱了她去雲南
[00:29:34.000 --> 00:29:36.000]  一間天主教教堂門口
[00:29:36.000 --> 00:29:37.600]  放下了她
[00:29:37.600 --> 00:29:40.000]  坐了兩日兩夜的車
[00:29:40.000 --> 00:29:42.400]  她自己是走路回去
[00:29:42.400 --> 00:29:45.600]  作為對自己的一個懲罰
[00:29:45.600 --> 00:29:47.600]  不過在淤童一路長大的時候
[00:29:47.600 --> 00:29:51.400]  她每一年一月十八日都會坐車
[00:29:51.400 --> 00:29:53.600]  去探望女兒
[00:29:53.600 --> 00:29:58.000]  藍色衣服的就是她這個母親
[00:29:58.000 --> 00:30:00.000]  她曾經和女兒合照過
[00:30:00.000 --> 00:30:01.200]  一張的照片
[00:30:01.200 --> 00:30:03.400]  當然是女兒不知道
[00:30:03.400 --> 00:30:06.600]  在車票裡面她又找到一張
[00:30:06.600 --> 00:30:07.800]  去北京的
[00:30:07.800 --> 00:30:10.400]  為什麼會去北京呢
[00:30:10.400 --> 00:30:13.600]  因為淤童在北京讀大學
[00:30:13.600 --> 00:30:14.800]  她畢業的時候
[00:30:14.800 --> 00:30:18.400]  媽媽去北京看她畢業
[00:30:18.400 --> 00:30:21.800]  偷偷拍她的照片
[00:30:21.800 --> 00:30:23.400]  一路看著這些車票
[00:30:23.400 --> 00:30:26.600]  一路知道著媽媽的故事
[00:30:26.600 --> 00:30:28.600]  淤童她當年很傷心
[00:30:28.600 --> 00:30:31.000]  很難過
[00:30:31.000 --> 00:30:34.200]  在電影裡面就響起一首詩歌
[00:30:34.200 --> 00:30:37.000]  叫做《恩友歌》
[00:30:37.000 --> 00:30:42.000]  我請頌恩幫我彈這首歌
[00:30:42.000 --> 00:30:44.200]  這首詩歌
[00:30:44.200 --> 00:30:47.800]  張淤童還很傷心很難過
[00:30:47.800 --> 00:30:48.600]  很痛恨自己
[00:30:48.600 --> 00:30:53.400]  為什麼要埋怨自己的父母呢
[00:30:53.400 --> 00:30:54.400]  也很遺憾
[00:30:54.400 --> 00:30:57.400]  不可以再見到自己的媽媽
[00:30:57.400 --> 00:31:00.800]  不過她沒有停在那裡
[00:31:00.800 --> 00:31:03.800]  詩歌將人帶回到耶穌那裡
[00:31:03.800 --> 00:31:07.600]  耶穌是人最親愛的朋友
[00:31:07.600 --> 00:31:09.200]  大家一路聽著
[00:31:09.200 --> 00:31:14.200]  有三節的不過我們不唱
[00:31:14.200 --> 00:31:18.600]  電影的故事選擇了西藏唯一的教堂
[00:31:18.600 --> 00:31:21.000]  那裡是全世界海拔最高的教堂
[00:31:21.000 --> 00:31:24.400]  陽光最燦爛的教堂
[00:31:24.400 --> 00:31:25.400]  十九世紀
[00:31:25.400 --> 00:31:28.800]  西方傳教士就是翻山越嶺
[00:31:28.800 --> 00:31:30.800]  來到這裡
[00:31:30.800 --> 00:31:34.000]  向很多少數族裔
[00:31:34.000 --> 00:31:39.800]  你對全洋天國的福音告訴他們
[00:31:39.800 --> 00:31:44.000]  為什麼在這個教堂
[00:31:44.000 --> 00:31:47.800]  為什麼淤童的媽媽會將淤童放在這裡呢
[00:31:47.800 --> 00:31:49.800]  之前有一張
[00:31:49.800 --> 00:31:52.800]  原來她收過一張福音單張
[00:31:52.800 --> 00:31:56.400]  這張福音單張上面寫的是什麼呢
[00:31:56.400 --> 00:32:01.000]  這張福音單張上面寫著
[00:32:01.000 --> 00:32:07.200]  每個人都是這個家的兒女
[00:32:07.200 --> 00:32:09.600]  每個人都是這個家的兒女
[00:32:09.600 --> 00:32:13.400]  所以淤童的媽媽就將淤童放在這間偏遠教堂的門口
[00:32:13.400 --> 00:32:18.000]  而修女就將她收養
[00:32:18.000 --> 00:32:20.400]  是福音
[00:32:20.400 --> 00:32:23.600]  這個故事不是唯一的故事
[00:32:23.600 --> 00:32:29.600]  這個故事原來是改編自一個作家叫李嘉同
[00:32:29.600 --> 00:32:33.400]  他在另一本書叫《讓高牆倒下吧》
[00:32:33.400 --> 00:32:36.600]  這本書用三千字
[00:32:36.600 --> 00:32:39.200]  寫了一個相同的故事
[00:32:39.200 --> 00:32:40.600]  叫《車票》
[00:32:40.600 --> 00:32:45.400]  不過《車票》的故事是一個男主角
[00:32:45.400 --> 00:32:47.800]  電影的《車票》是女主角
[00:32:47.800 --> 00:32:51.400]  這個男主角原來很怕過母親節
[00:32:51.400 --> 00:32:53.000]  文章一開始就說
[00:32:53.000 --> 00:32:55.600]  我從小就怕過母親節
[00:32:55.600 --> 00:32:58.400]  因為我一出生沒多久
[00:32:58.400 --> 00:33:01.600]  我就被媽媽遺棄
[00:33:01.600 --> 00:33:04.400]  故事就好像淤童的故事一樣發展
[00:33:04.400 --> 00:33:06.400]  後期他發現自己的媽媽
[00:33:06.400 --> 00:33:08.800]  原來從來都沒有離棄自己
[00:33:08.800 --> 00:33:11.600]  文章最後這個男主角寫
[00:33:11.600 --> 00:33:14.000]  對我來說今天是母親節
[00:33:14.000 --> 00:33:17.000]  在這個再悶了《車票》的信封裏面
[00:33:17.000 --> 00:33:22.600]  使我從此以後再不怕過母親節
[00:33:22.600 --> 00:33:26.600]  原本以為自己是被遺棄的那個
[00:33:26.600 --> 00:33:35.600]  不過原來媽媽是有苦衷的
[00:33:35.600 --> 00:33:37.800]  這個男主角寫的
[00:33:37.800 --> 00:33:39.400]  去到後面
[00:33:39.400 --> 00:33:43.600]  不是響起耶穌恩友這首詩歌
[00:33:43.600 --> 00:33:48.000]  而是另一首母親節
[00:33:48.000 --> 00:33:51.600]  在教堂裏面彈奏的歌曲
[00:33:51.600 --> 00:33:55.200]  我雖然在孤兒院長大
[00:33:55.200 --> 00:33:58.800]  不過我不是孤兒
[00:33:58.800 --> 00:34:00.000]  我雖然在孤兒院長大
[00:34:00.000 --> 00:34:02.800]  但我不是孤兒
[00:34:02.800 --> 00:34:05.400]  很不容易說的話
[00:34:05.400 --> 00:34:10.600]  因為他發現他媽媽沒有離棄他
[00:34:10.600 --> 00:34:12.800]  或者對我們來說
[00:34:12.800 --> 00:34:15.400]  我們要發現
[00:34:15.400 --> 00:34:16.600]  在最黑暗的時候
[00:34:16.600 --> 00:34:20.400]  上帝在哪裏
