
[00:00:00.000 --> 00:00:03.000]  好,各位explorer早晨
[00:14:31.000 --> 00:14:35.000]  可以為了自己有多些豐富的食物
[00:14:35.000 --> 00:14:37.000]  有肉吃去感恩
[00:14:37.000 --> 00:14:39.000]  同樣那些信心弱一點的人
[00:14:39.000 --> 00:14:40.000]  即使沒有肉吃
[00:14:40.000 --> 00:14:43.000]  但是他都要為了簡單的食物
[00:14:43.000 --> 00:14:45.000]  所擁有的一切去感恩
[00:14:45.000 --> 00:14:46.000]  總言之
[00:14:46.000 --> 00:14:48.000]  無論強者弱者都好
[00:14:48.000 --> 00:14:51.000]  他們的進食都是為了榮耀神去做的
[00:14:51.000 --> 00:14:52.000]  榮耀神去做的
[00:14:52.000 --> 00:14:54.000]  這個是第二點
[00:14:54.000 --> 00:14:55.000]  第三
[00:14:55.000 --> 00:14:58.000]  雙方都是屬於主的人
[00:14:58.000 --> 00:15:01.000]  雙方都是屬於主的人
[00:15:01.000 --> 00:15:02.000]  好了
[00:15:02.000 --> 00:15:03.000]  不如請大家幫Vanessa讀
[00:15:03.000 --> 00:15:05.000]  她好像很慘
[00:15:05.000 --> 00:15:06.000]  好了
[00:15:06.000 --> 00:15:08.000]  七節到八節
[00:15:08.000 --> 00:15:10.000]  請大家一起讀中文
[00:15:10.000 --> 00:15:11.000]  預備起
[00:15:11.000 --> 00:15:17.000]  第七第八節
[00:15:17.000 --> 00:15:18.000]  謝謝
[00:15:18.000 --> 00:15:20.000]  雙方都是屬於主的人
[00:15:20.000 --> 00:15:22.000]  這裡是第三點
[00:15:22.000 --> 00:15:23.000]  保羅在這裡說
[00:15:23.000 --> 00:15:26.000]  我們的生命是來自上帝的
[00:15:26.000 --> 00:15:27.000]  明白吧
[00:15:27.000 --> 00:15:28.000]  認同吧
[00:15:28.000 --> 00:15:29.000]  所以或生或死
[00:15:29.000 --> 00:15:30.000]  他都是屬於主的
[00:15:30.000 --> 00:15:33.000]  因此無論人的信心有多大
[00:15:33.000 --> 00:15:36.000]  他們的行事為人包括飲食
[00:15:36.000 --> 00:15:38.000]  都是為主所做的
[00:15:38.000 --> 00:15:40.000]  都是為主耶穌所做的
[00:15:40.000 --> 00:15:42.000]  這個和第一點很類似
[00:15:42.000 --> 00:15:44.000]  只要信徒是為主耶穌做的
[00:15:44.000 --> 00:15:46.000]  上帝就會越納
[00:15:46.000 --> 00:15:49.000]  這個好像一個很簡單的方程式
[00:15:49.000 --> 00:15:51.000]  但是提醒他們
[00:15:51.000 --> 00:15:54.000]  我們從此不要因為這樣而起爭論
[00:15:54.000 --> 00:15:56.000]  今天同樣對我們來說
[00:15:56.000 --> 00:15:58.000]  我們要學習的
[00:15:58.000 --> 00:16:02.000]  就是不要為了自我的滿足
[00:16:02.000 --> 00:16:04.000]  為我們的生命而活的
[00:16:04.000 --> 00:16:06.000]  我們生活的目的
[00:16:06.000 --> 00:16:07.000]  我們人生的目的
[00:16:07.000 --> 00:16:09.000]  不應該只是為了自己
[00:16:09.000 --> 00:16:12.000]  其實他是想這樣說的
[00:16:12.000 --> 00:16:13.000]  最後一點
[00:16:13.000 --> 00:16:19.000]  兩者都要向神去交帳
[00:16:19.000 --> 00:16:22.000]  這次我幫大家讀一下
[00:16:22.000 --> 00:16:23.000]  可視你
[00:16:23.000 --> 00:16:25.000]  你為什麼評論弟兄呢
[00:16:25.000 --> 00:16:28.000]  因為我們都要站在神的審判台前
[00:16:28.000 --> 00:16:29.000]  經上寫著
[00:16:29.000 --> 00:16:31.000]  主說我只做我的永生起誓
[00:16:31.000 --> 00:16:33.000]  萬失必向我跪拜
[00:16:33.000 --> 00:16:35.000]  萬厚必稱眾神
[00:16:35.000 --> 00:16:36.000]  這樣看來
[00:16:36.000 --> 00:16:38.000]  我們各人一定要把自己的事
[00:16:38.000 --> 00:16:40.000]  在神面前交代
[00:16:40.000 --> 00:16:41.000]  最後一點
[00:16:41.000 --> 00:16:43.000]  保羅在這裡提醒我們
[00:16:43.000 --> 00:16:45.000]  在末日的時候
[00:16:45.000 --> 00:16:46.000]  我們每一個人
[00:16:46.000 --> 00:16:48.000]  每一個基督徒要怎樣
[00:16:48.000 --> 00:16:50.000]  都要向神去交帳
[00:16:50.000 --> 00:16:52.000]  為了我們的言行
[00:16:52.000 --> 00:16:55.000]  為了我們對人內心那些的
[00:16:55.000 --> 00:16:58.000]  想法那些的言行
[00:16:58.000 --> 00:17:00.000]  我們都要向上帝交帳
[00:17:00.000 --> 00:17:03.000]  因此對方無論他吃不吃
[00:17:03.000 --> 00:17:05.000]  或者有沒有信心
[00:17:05.000 --> 00:17:06.000]  他只需要
[00:17:06.000 --> 00:17:08.000]  我們人只需要
[00:17:08.000 --> 00:17:10.000]  為自己去負責
[00:17:10.000 --> 00:17:12.000]  不需要去為其他人負責
[00:17:12.000 --> 00:17:15.000]  因為唯有作審判的
[00:17:15.000 --> 00:17:17.000]  唯有誰能夠作審判
[00:17:17.000 --> 00:17:19.000]  唯一一個能夠作審判的
[00:17:19.000 --> 00:17:20.000]  就只有上帝
[00:17:20.000 --> 00:17:22.000]  就只有上帝
[00:17:22.000 --> 00:17:23.000]  所以換言之
[00:17:23.000 --> 00:17:25.000]  我們如果去批評其他的人
[00:17:25.000 --> 00:17:27.000]  我們看不起其他人
[00:17:27.000 --> 00:17:30.000]  其實就是搶了上帝的特權
[00:17:30.000 --> 00:17:33.000]  我們搶了上帝的job來做
[00:17:33.000 --> 00:17:35.000]  也都因為這樣的緣故
[00:17:35.000 --> 00:17:38.000]  我們要定義不去judge其他人
[00:17:38.000 --> 00:17:41.000]  我們不去作出這些的審判
[00:17:41.000 --> 00:17:44.000]  甚至看小其他的人
[00:17:44.000 --> 00:17:47.000]  好了 我講完四點了 是不是
[00:17:47.440 --> 00:17:49.440]  我會作一個總結
[00:17:49.440 --> 00:17:51.440]  當教會的群體
[00:17:51.440 --> 00:17:53.440]  因著某少少的理念
[00:17:53.440 --> 00:17:55.440]  而意見不合
[00:17:55.440 --> 00:17:57.440]  甚至想起衝突的時候
[00:17:57.440 --> 00:17:59.440]  保羅在這裡說了四點
[00:17:59.440 --> 00:18:01.440]  他說兩者都是蒙神所悅立的
[00:18:01.440 --> 00:18:03.440]  你又要記得
[00:18:03.440 --> 00:18:05.440]  兩者其實都可以為主所作的
[00:18:05.440 --> 00:18:07.440]  兩樣都是屬於主的
[00:18:07.440 --> 00:18:13.440]  而兩者最終都要向上帝去交將
[00:18:13.440 --> 00:18:15.440]  所以聽了這麼久
[00:18:15.440 --> 00:18:17.440]  其實保羅想對今天的我們
[00:18:17.440 --> 00:18:19.440]  說些什麼呢?
[00:18:19.440 --> 00:18:21.440]  當我們今天嘗試
[00:18:21.440 --> 00:18:23.440]  去處理一些問題
[00:18:23.440 --> 00:18:25.440]  處理很多原則性的東西的時候
[00:18:25.440 --> 00:18:28.440]  我們先要去處理好
[00:18:28.440 --> 00:18:30.440]  我們的心態
[00:18:30.440 --> 00:18:32.440]  我們處理好我們對人的
[00:18:32.440 --> 00:18:34.440]  想法和批評
[00:18:34.440 --> 00:18:36.440]  我們先要去處理我們的心態
[00:18:36.440 --> 00:18:38.440]  就是要知道對方
[00:18:38.440 --> 00:18:40.440]  其實這個好像看起來意見
[00:18:40.440 --> 00:18:42.440]  跟我們不合的人
[00:18:42.440 --> 00:18:44.440]  同樣都是天父的兒女
[00:18:44.440 --> 00:18:47.440]  同樣都是上帝想愛的
[00:18:47.440 --> 00:18:49.440]  但是聽到這裡
[00:18:49.440 --> 00:18:51.440]  我相信大家會想
[00:18:51.440 --> 00:18:54.440]  其實我們不分對和錯
[00:18:54.440 --> 00:18:56.440]  什麼對什麼不對
[00:18:56.440 --> 00:18:58.440]  那怎樣?不說話嗎?
[00:18:58.440 --> 00:19:00.440]  好像我們經常說
[00:19:00.440 --> 00:19:02.440]  又one of both了
[00:19:02.440 --> 00:19:04.440]  對所有的意見
[00:19:04.440 --> 00:19:06.440]  是不是全部都要接納呢?
[00:19:06.440 --> 00:19:08.440]  但是我們這樣聽的時候
[00:19:08.440 --> 00:19:10.440]  我們要分清楚
[00:19:10.440 --> 00:19:12.440]  因為我們今天所針對的
[00:19:12.440 --> 00:19:15.440]  不是道德上 moral 的東西
[00:19:15.440 --> 00:19:17.440]  又或者教義上的東西
[00:19:17.440 --> 00:19:19.440]  就是所謂的doctrine
[00:19:19.440 --> 00:19:21.440]  就是說那些耶穌究竟是神嗎?
[00:19:21.440 --> 00:19:23.440]  祂是不是復活了?
[00:19:23.440 --> 00:19:25.440]  又或者我有個朋友
[00:19:25.440 --> 00:19:27.440]  我有個friend一腳踏兩船
[00:19:27.440 --> 00:19:29.440]  你覺得行不行?
[00:19:29.440 --> 00:19:31.440]  上帝喜不喜歡?
[00:19:31.440 --> 00:19:33.440]  我不是說這些
[00:19:33.440 --> 00:19:35.440]  這些問題我們當然知道
[00:19:35.440 --> 00:19:37.440]  其實有黑和白的
[00:19:37.440 --> 00:19:39.440]  那些東西是沒有彎轉的
[00:19:39.440 --> 00:19:41.440]  保羅在《講唔多前書》
[00:19:41.440 --> 00:19:43.440]  大家只可以回去看
[00:19:43.440 --> 00:19:45.440]  不過相反
[00:19:45.440 --> 00:19:47.440]  確實有很多東西
[00:19:47.440 --> 00:19:49.440]  我們未必分到對和錯
[00:19:49.440 --> 00:19:51.440]  就例如一個十字架
[00:19:51.440 --> 00:19:53.440]  我有一個很大的十字架
[00:19:53.440 --> 00:19:55.440]  究竟我應該放在
[00:19:55.440 --> 00:19:57.440]  禮堂的哪一個方向
[00:19:57.440 --> 00:19:59.440]  在哪個位置呢?
[00:19:59.440 --> 00:20:01.440]  又或者我今天吃豬紅
[00:20:01.440 --> 00:20:03.440]  行不行?
[00:20:03.440 --> 00:20:05.440]  他們當時不吃豬
[00:20:05.440 --> 00:20:07.440]  我吃豬紅行不行?
[00:20:07.440 --> 00:20:09.440]  或者現在教會吃得惹味
[00:20:09.440 --> 00:20:11.440]  教會一直很多年來
[00:20:11.440 --> 00:20:13.440]  有一個分歧
[00:20:13.440 --> 00:20:15.440]  就是應該敬拜
[00:20:15.440 --> 00:20:17.440]  用一些classical的傳統音樂
[00:20:17.440 --> 00:20:19.440]  傳統詩歌
[00:20:19.440 --> 00:20:21.440]  還是用一些可以rock的詩歌
[00:20:21.440 --> 00:20:23.440]  像我們今天這樣
[00:20:23.440 --> 00:20:25.440]  很多紛爭
[00:20:25.440 --> 00:20:27.440]  但有很多東西
[00:20:27.440 --> 00:20:29.440]  是不能分對與錯的
[00:20:29.440 --> 00:20:31.440]  甚至我們對事情的看法
[00:20:31.440 --> 00:20:33.440]  都不一定要分對和錯的
[00:20:33.440 --> 00:20:35.440]  而重點是
[00:20:35.440 --> 00:20:37.440]  剛才那個經文提醒我們
[00:20:37.440 --> 00:20:39.440]  當我們想指責人之先
[00:20:39.440 --> 00:20:41.440]  我們先要
[00:20:41.440 --> 00:20:43.440]  處理好我們的心態
[00:20:43.440 --> 00:20:45.440]  就是要知道
[00:20:45.440 --> 00:20:47.440]  他們
[00:20:47.440 --> 00:20:49.440]  這個意見不合的人
[00:20:49.440 --> 00:20:51.440]  和我們一樣
[00:20:51.440 --> 00:20:53.440]  即使他們的想法
[00:20:53.440 --> 00:20:55.440]  是多麼不同都好
[00:20:55.440 --> 00:20:57.440]  他同樣都是上帝的兒女
[00:20:57.440 --> 00:20:59.440]  我們只要帶著一份感恩的心
[00:20:59.440 --> 00:21:01.440]  去領受
[00:21:01.440 --> 00:21:03.440]  包括我們剛才所說的例子
[00:21:03.440 --> 00:21:05.440]  那些食物
[00:21:05.440 --> 00:21:07.440]  所以我們不需要去批評
[00:21:07.440 --> 00:21:09.440]  別人的觀點
[00:21:09.440 --> 00:21:11.440]  不需要去批評別人的習慣
[00:21:11.440 --> 00:21:13.440]  也不需要叫別人
[00:21:13.440 --> 00:21:15.440]  加入我們的陣營
[00:21:15.440 --> 00:21:17.440]  我們今天很喜歡
[00:21:17.440 --> 00:21:19.440]  要站在同一條陣線
[00:21:19.440 --> 00:21:21.440]  甚至把對方
[00:21:21.440 --> 00:21:23.440]  所謂意見不合的人
[00:21:23.440 --> 00:21:25.440]  當作一個異端
[00:21:25.440 --> 00:21:27.440]  所以今天讓我們去反思一下
[00:21:27.440 --> 00:21:29.440]  我們有沒有曾經因為
[00:21:29.440 --> 00:21:31.440]  一些小事
[00:21:31.440 --> 00:21:33.440]  我說的不是絕對的事
[00:21:33.440 --> 00:21:35.440]  不是非黑即白的事
[00:21:35.440 --> 00:21:37.440]  影響到你和其他人的關係呢
[00:21:37.440 --> 00:21:41.440]  你又怎樣去看待
[00:21:41.440 --> 00:21:43.440]  那些和你
[00:21:43.440 --> 00:21:45.440]  想法很不一樣的人
[00:21:45.440 --> 00:21:47.440]  那些性格和你很不一樣的弟兄姊妹呢
[00:21:47.440 --> 00:21:49.440]  你會
[00:21:49.440 --> 00:21:51.440]  堅持你的想法
[00:21:51.440 --> 00:21:53.440]  還是你會想
[00:21:53.440 --> 00:21:55.440]  改變他的想法
[00:21:55.440 --> 00:21:57.440]  還是你會在背後
[00:21:57.440 --> 00:21:59.440]  默默地為他祈禱
[00:21:59.440 --> 00:22:01.440]  或者
[00:22:01.440 --> 00:22:03.440]  去數他的不是呢
[00:22:03.440 --> 00:22:05.440]  這個也是值得
[00:22:05.440 --> 00:22:07.440]  我們去思考
[00:22:07.440 --> 00:22:09.440]  去求神去幫助我們
[00:22:09.440 --> 00:22:11.440]  不要因為一些意見上的分歧
[00:22:11.440 --> 00:22:13.440]  甚至傳統
[00:22:13.440 --> 00:22:15.440]  習慣上的不同
[00:22:15.440 --> 00:22:17.440]  影響到教會的合一
[00:22:17.440 --> 00:22:19.440]  接下來
[00:22:19.440 --> 00:22:21.440]  我很想邀請神秘的嘉賓
[00:22:21.440 --> 00:22:23.440]  很想讓他
[00:22:23.440 --> 00:22:25.440]  在我們中間做一些小小的分享
[00:22:25.440 --> 00:22:27.440]  去說一些他小小的經歷
[00:22:27.440 --> 00:22:29.440]  好 有請
[00:22:29.440 --> 00:22:31.440]  我們請請Essa
[00:22:31.440 --> 00:22:33.440]  來分享
[00:22:33.440 --> 00:22:35.440]  剛才我問她
[00:22:35.440 --> 00:22:37.440]  今天為甚麼會穿得這麼漂亮
[00:22:37.440 --> 00:22:39.440]  她說沒有親戚
[00:22:39.440 --> 00:22:41.440]  今天原來是一起分享的
[00:22:41.440 --> 00:22:43.440]  你好
[00:22:43.440 --> 00:22:47.440]  今天我要分享的故事
[00:22:47.440 --> 00:22:49.440]  是關於我一個
[00:22:49.440 --> 00:22:51.440]  一位好朋友
[00:22:51.440 --> 00:22:53.440]  今天不是說你
[00:22:53.440 --> 00:22:55.440]  這位朋友是我
[00:22:55.440 --> 00:22:57.440]  在大學的時候
[00:22:57.440 --> 00:22:59.440]  認識的一個朋友
[00:22:59.440 --> 00:23:01.440]  他小了一年
[00:23:01.440 --> 00:23:03.440]  我們那時候在美國讀大學
[00:23:03.440 --> 00:23:05.440]  我們是一間很小的
[00:23:05.440 --> 00:23:07.440]  基督教學校
[00:23:07.440 --> 00:23:09.440]  其實我們沒有那麼多國際學生
[00:23:09.440 --> 00:23:11.440]  所以如果有國際學生來
[00:23:11.440 --> 00:23:13.440]  我們一定會去認識他們
[00:23:13.440 --> 00:23:15.440]  很快就會成為朋友
[00:23:15.440 --> 00:23:17.440]  我這位朋友
[00:23:17.440 --> 00:23:19.440]  他就是
[00:23:19.440 --> 00:23:21.440]  一半是台灣人
[00:23:21.440 --> 00:23:23.440]  一半是馬來西亞人
[00:23:23.440 --> 00:23:25.440]  所以我們很快
[00:23:25.440 --> 00:23:27.440]  就成為朋友
[00:23:27.440 --> 00:23:29.440]  但我覺得
[00:23:29.440 --> 00:23:31.440]  我們一定很相似
[00:23:31.440 --> 00:23:33.440]  可能有很多
[00:23:33.440 --> 00:23:35.440]  一樣的背景 一樣的經歷
[00:23:35.440 --> 00:23:37.440]  但怎料
[00:23:37.440 --> 00:23:39.440]  第一眼覺得她是乖乖女兒
[00:23:39.440 --> 00:23:41.440]  怎料認識了她是一個很不同的人
[00:23:41.440 --> 00:23:43.440]  她是一個
[00:23:43.440 --> 00:23:45.440]  很美國人的一個人
[00:23:45.440 --> 00:23:47.440]  因為她其實
[00:23:47.440 --> 00:23:49.440]  她在台灣的時候
[00:23:49.440 --> 00:23:51.440]  她上的高中是一個
[00:23:51.440 --> 00:23:53.440]  美國制度的學校
[00:23:53.440 --> 00:23:55.440]  在這個過程當中
[00:23:55.440 --> 00:23:57.440]  她在台灣和美國
[00:23:57.440 --> 00:23:59.440]  是會回來上學的
[00:23:59.440 --> 00:24:01.440]  所以其實她這個人
[00:24:01.440 --> 00:24:03.440]  是比較受美國的
[00:24:03.440 --> 00:24:05.440]  文化影響的
[00:24:05.440 --> 00:24:07.440]  所以其實她認識她這個人的時候
[00:24:07.440 --> 00:24:09.440]  她是一個
[00:24:09.440 --> 00:24:11.440]  可能她對
[00:24:11.440 --> 00:24:13.440]  信仰她是比較開放的
[00:24:13.440 --> 00:24:15.440]  的看法
[00:24:15.440 --> 00:24:17.440]  可能她會
[00:24:17.440 --> 00:24:19.440]  很接受和
[00:24:19.440 --> 00:24:21.440]  同性戀一起去做朋友
[00:24:21.440 --> 00:24:23.440]  或者她覺得
[00:24:23.440 --> 00:24:25.440]  那時候沒有疫情
[00:24:25.440 --> 00:24:27.440]  的時候她覺得
[00:24:27.440 --> 00:24:29.440]  網上教會其實是一個
[00:24:29.440 --> 00:24:31.440]  可以有社區的一個地方
[00:24:31.440 --> 00:24:33.440]  那時候我就會覺得
[00:24:33.440 --> 00:24:35.440]  這些想法
[00:24:35.440 --> 00:24:37.440]  我們要愛同性戀那些人
[00:24:37.440 --> 00:24:39.440]  但是我們是不是真的要跟他們做朋友
[00:24:39.440 --> 00:24:41.440]  或者做了朋友之後
[00:24:41.440 --> 00:24:43.440]  因為我們是一個基督教學校
[00:24:43.440 --> 00:24:45.440]  那我要怎樣去接受
[00:24:45.440 --> 00:24:47.440]  又在這個情況之下去接受他們
[00:24:47.440 --> 00:24:49.440]  還有
[00:24:49.440 --> 00:24:51.440]  她在衣著上面
[00:24:51.440 --> 00:24:53.440]  會比較暴露
[00:24:53.440 --> 00:24:55.440]  穿得很保守
[00:24:55.440 --> 00:24:57.440]  從頭到尾都不會露太多
[00:24:57.440 --> 00:24:59.440]  肉
[00:24:59.440 --> 00:24:59.440]  她又會有
[00:24:59.440 --> 00:25:01.440]  她又會有
[00:25:01.440 --> 00:25:03.440]  或者她很喜歡去派對
[00:25:03.440 --> 00:25:05.440]  然後又會喝
[00:25:05.440 --> 00:25:07.440]  很喜歡去喝酒
[00:25:07.440 --> 00:25:09.440]  還有她會認識的朋友
[00:25:09.440 --> 00:25:11.440]  都是一些我一定不會去做朋友的
[00:25:11.440 --> 00:25:13.440]  一些人
[00:25:13.440 --> 00:25:15.440]  還有她由小學開始
[00:25:15.440 --> 00:25:17.440]  到現在都是一直
[00:25:17.440 --> 00:25:19.440]  拍拖一直拍拖
[00:25:19.440 --> 00:25:21.440]  完全沒有停過
[00:25:21.440 --> 00:25:23.440]  還有她跟
[00:25:23.440 --> 00:25:25.440]  異性朋友的時候
[00:25:25.440 --> 00:25:27.440]  她界線又不會畫得很好
[00:25:27.440 --> 00:25:29.440]  這些我跟她
[00:25:29.440 --> 00:25:31.440]  完全是很相反的
[00:25:31.440 --> 00:25:33.440]  我就會覺得這些東西我一定要
[00:25:33.440 --> 00:25:35.440]  守住要做得好
[00:25:35.440 --> 00:25:37.440]  因為這些東西
[00:25:37.440 --> 00:25:39.440]  我就去判斷她
[00:25:39.440 --> 00:25:41.440]  我覺得她一定不是一個好的基督徒
[00:25:41.440 --> 00:25:43.440]  而我反而覺得我自己是一個很好的基督徒
[00:25:43.440 --> 00:25:45.440]  因為我有守住這些東西
[00:25:45.440 --> 00:25:47.440]  就像一個
[00:25:47.440 --> 00:25:49.440]  根本就我不會覺得
[00:25:49.440 --> 00:25:51.440]  我第一眼看到她就是一個基督徒
[00:25:51.440 --> 00:25:53.440]  但是我
[00:25:53.440 --> 00:25:55.440]  慢慢開始發現
[00:25:55.440 --> 00:25:57.440]  因為我大四那年
[00:25:57.440 --> 00:25:59.440]  就跟她一起
[00:25:59.440 --> 00:26:01.440]  同一間房
[00:26:01.440 --> 00:26:03.440]  還有第二個朋友
[00:26:03.440 --> 00:26:05.440]  其實我那時候就先慢慢去認識她
[00:26:05.440 --> 00:26:07.440]  看到她
[00:26:07.440 --> 00:26:09.440]  雖然在她生活當中
[00:26:09.440 --> 00:26:11.440]  我可能有些東西我不是完全認同她
[00:26:11.440 --> 00:26:13.440]  但其實我開始發現我們之間的
[00:26:13.440 --> 00:26:15.440]  其實她的心
[00:26:15.440 --> 00:26:17.440]  她是真的很追求神
[00:26:17.440 --> 00:26:19.440]  而我是怕做錯東西
[00:26:19.440 --> 00:26:21.440]  很多時候我是
[00:26:21.440 --> 00:26:23.440]  我不想做錯這些東西
[00:26:23.440 --> 00:26:25.440]  但是我去做
[00:26:25.440 --> 00:26:27.440]  可能靈修的時候我又不是特別說
[00:26:27.440 --> 00:26:29.440]  因為我對神很有興趣
[00:26:29.440 --> 00:26:31.440]  所以我想看多一點聖經
[00:26:31.440 --> 00:26:33.440]  但是我看到她對神的追求
[00:26:33.440 --> 00:26:35.440]  真的很真
[00:26:35.440 --> 00:26:37.440]  每一次她跌倒的時候
[00:26:37.440 --> 00:26:39.440]  她都一定會回到神的身邊
[00:26:39.440 --> 00:26:41.440]  所以無論可能她
[00:26:41.440 --> 00:26:43.440]  犯的錯誤
[00:26:43.440 --> 00:26:45.440]  多過我
[00:26:45.440 --> 00:26:47.440]  但是我反而覺得那一刻我才明白
[00:26:47.440 --> 00:26:49.440]  原來其實她
[00:26:49.440 --> 00:26:51.440]  其實她的信仰生活
[00:26:51.440 --> 00:26:53.440]  其實是豐富過我很多
[00:26:53.440 --> 00:26:55.440]  那一刻其實對我的提醒就很大
[00:26:55.440 --> 00:26:57.440]  我不應該去
[00:26:57.440 --> 00:26:59.440]  判斷她因為她的外表
[00:26:59.440 --> 00:27:01.440]  或者因為她的生活方式就覺得
[00:27:01.440 --> 00:27:03.440]  她可能不是一個好的基督徒
[00:27:03.440 --> 00:27:05.440]  反而我對自己
[00:27:05.440 --> 00:27:07.440]  剛才Gavin都說了
[00:27:07.440 --> 00:27:09.440]  其實是我們心態上
[00:27:09.440 --> 00:27:11.440]  心態其實是一個很重要
[00:27:11.440 --> 00:27:13.440]  最後的判斷
[00:27:13.440 --> 00:27:15.440]  其實是留給神去做的
[00:27:15.440 --> 00:27:17.440]  而不是我們自己去做
[00:27:17.440 --> 00:27:19.440]  所以其實我們
[00:27:19.440 --> 00:27:21.440]  現在是一個很好的朋友
[00:27:21.440 --> 00:27:23.440]  我們又保持這個關係
[00:27:23.440 --> 00:27:25.440]  互相鼓勵
[00:27:25.440 --> 00:27:27.440]  其實她生命當中其實她有變化的時候
[00:27:27.440 --> 00:27:29.440]  其實她對這些
[00:27:29.440 --> 00:27:31.440]  她現在都跟我說
[00:27:31.440 --> 00:27:33.440]  她都不是很喜歡去派對
[00:27:33.440 --> 00:27:35.440]  其實心態上有改變的時候
[00:27:35.440 --> 00:27:37.440]  其實她的生命
[00:27:37.440 --> 00:27:39.440]  是有不同的
[00:27:39.440 --> 00:27:41.440]  那我今天的分享就到這裡
[00:28:07.440 --> 00:28:09.440]  就是我們會從第一個觀感
[00:28:09.440 --> 00:28:11.440]  就會覺得你是一個什麼人
[00:28:11.440 --> 00:28:13.440]  但是在相處上我們又見到
[00:28:13.440 --> 00:28:15.440]  即使原來在基督徒
[00:28:15.440 --> 00:28:17.440]  都好有很多不同種類的人
[00:28:17.440 --> 00:28:19.440]  求神去幫助我們
[00:28:19.440 --> 00:28:21.440]  而當中
[00:28:21.440 --> 00:28:23.440]  Sorry
[00:28:23.440 --> 00:28:25.440]  當中她都提醒了我們一點
[00:28:25.440 --> 00:28:27.440]  就說如果要有一個好的人際關係
[00:28:27.440 --> 00:28:29.440]  除了要放下
[00:28:29.440 --> 00:28:31.440]  對人的批評論斷之外
[00:28:31.440 --> 00:28:33.440]  其實還有一個很重要的
[00:28:33.440 --> 00:28:35.440]  元素就是
[00:28:35.440 --> 00:28:37.440]  愛心
[00:28:37.440 --> 00:28:39.440]  雖然她沒有說到這個字眼
[00:28:39.440 --> 00:28:41.440]  因為那些不信主的人
[00:28:41.440 --> 00:28:43.440]  那些不信主的人
[00:28:43.440 --> 00:28:45.440]  之所以能夠分辨得到
[00:28:45.440 --> 00:28:47.440]  我們基督徒和一些不是基督徒的人
[00:28:47.440 --> 00:28:49.440]  那個不同的地方
[00:28:49.440 --> 00:28:51.440]  其中一個原因就是有一份
[00:28:51.440 --> 00:28:53.440]  從上帝而來的愛心
[00:28:53.440 --> 00:28:55.440]  我想今天這個愛心
[00:28:55.440 --> 00:28:57.440]  是一個什麼樣的愛心呢
[00:28:57.440 --> 00:28:59.440]  我們又怎麼可能能夠活得出一種
[00:28:59.440 --> 00:29:01.440]  不一樣的基督徒的生命呢
[00:29:01.440 --> 00:29:03.440]  或者今天的主題講的
[00:29:03.440 --> 00:29:05.440]  一個不一樣的人際關係呢
[00:29:05.440 --> 00:29:07.440]  其實
[00:29:07.440 --> 00:29:09.440]  羅馬書在十四章
[00:29:09.440 --> 00:29:11.440]  還有去highlight這些事情的
[00:29:11.440 --> 00:29:13.440]  甚至都講得很仔細
[00:29:13.440 --> 00:29:15.440]  當然時間關係
[00:29:15.440 --> 00:29:17.440]  我最後只是抽這兩節來講一講
[00:29:17.440 --> 00:29:19.440]  只是給大家看一看而已
[00:29:19.440 --> 00:29:21.440]  我都不讀了
[00:29:21.440 --> 00:29:23.440]  大家自己看
[00:29:23.440 --> 00:29:25.440]  她這裡說只是講一件事
[00:29:25.440 --> 00:29:27.440]  她說因為食物的緣故
[00:29:27.440 --> 00:29:29.440]  如果你讓你的弟兄姊妹憂愁
[00:29:29.440 --> 00:29:31.440]  就不是按著愛心行事
[00:29:31.440 --> 00:29:33.440]  如果你因為食物
[00:29:33.440 --> 00:29:35.440]  一些小小的事
[00:29:35.440 --> 00:29:37.440]  讓到對方憂愁
[00:29:37.440 --> 00:29:39.440]  甚至跌倒的時候
[00:29:39.440 --> 00:29:41.440]  你就不是按著愛心行事
[00:29:41.440 --> 00:29:43.440]  為什麼食物會令人不開心
[00:29:43.440 --> 00:29:45.440]  好像我們剛才一開始這樣講
[00:29:45.440 --> 00:29:47.440]  那幫外邦人
[00:29:47.440 --> 00:29:49.440]  那幫外邦人覺得自己什麼都能吃
[00:29:49.440 --> 00:29:51.440]  結果可能你可以想像
[00:29:51.440 --> 00:29:53.440]  他在那幫猶太人面前
[00:29:53.440 --> 00:29:55.440]  吃不停
[00:29:55.440 --> 00:29:57.440]  間接地冒犯了他們
[00:29:57.440 --> 00:29:59.440]  是不是
[00:29:59.440 --> 00:30:01.440]  會令人帶來一種虐待
[00:30:01.440 --> 00:30:03.440]  好像今天我們這樣
[00:30:03.440 --> 00:30:05.440]  會覺得我不吃是不是真的很差
[00:30:05.440 --> 00:30:07.440]  為什麼我要這樣呢
[00:30:07.440 --> 00:30:09.440]  為什麼我好像變成了vegetarian
[00:30:09.440 --> 00:30:11.440]  會帶來一種內疚感
[00:30:11.440 --> 00:30:13.440]  帶來一種
[00:30:13.440 --> 00:30:15.440]  所謂的跌倒
[00:30:15.440 --> 00:30:17.440]  所以換句話說
[00:30:17.440 --> 00:30:19.440]  什麼是真正的愛心
[00:30:19.440 --> 00:30:21.440]  對這幫外邦的信徒來講
[00:30:21.440 --> 00:30:23.440]  他們要學的就是一樣
