
[00:00:00.000 --> 00:00:08.560]  今天我要跟大家來繼續來分享教會,在教會四宮中的三個的步驟。
[00:38:17.520 --> 00:38:36.520]  戴德生,他在服侍的裏面,他是一個非常能幹的人,有一回有一個宣教士,他就跟戴德生說,他說戴德生,我請求你給我有允許能夠離開中國回去英國,因爲我沒有辦法繼續服侍。
[00:38:36.520 --> 00:38:58.520]  戴德生那個時候非常的生氣,對這個宣教士說,你那個時候來中國,豈不是因着神的感動來嗎?因着神的呼喚來的,若是你要離開中國的話,你一定要必須好像領受你初期神給你感動的一樣,有這種感動離開中國,纔可以離開中國。
[00:38:58.520 --> 00:39:15.520]  果然他講這句話對這個宣教士沒有太大的幫助,但是當中有一個的姊妹,就是他的太太Maria,就在當中以溫柔的方法,再次的把戴德生面對着這個同工這一種的憤怒改正過來。
[00:39:15.520 --> 00:39:33.520]  這是因爲當天他講的這句話,也因爲他的太太在旁給他這個淑靈當中的這種的看見,所以當天晚上戴德生就痛哭,他說我不配做神的僕人,因爲在我的生命當中是這樣子容易的發出脾氣來。
[00:39:33.520 --> 00:39:52.520]  這個不造就人的地方是因爲我沒有耶穌基督的地位,完全的掌管我人生每一個的階段。親愛的弟兄姊妹,今天不是我們不跟隨耶穌,是因爲我們沒有徹底的跟隨耶穌,所以耶穌基督的品格沒有徹底的進到我們的生命裏面。
[00:39:52.520 --> 00:40:06.520]  今天不是我們沒有奉獻,是我們沒有完全的奉獻,不是因爲我們不追求聖潔,是因爲聖潔的生活當中沒有主耶穌,完全的主權。因爲這個緣故,我們的生命裏面人家看不見耶穌的出現。
[00:40:06.520 --> 00:40:24.520]  我們站起來的時候,人家看見這個人很能幹,這個人很有領導能力,這個人很有口才,卻沒有看見在他旁邊出入的耶穌。爲什麼?因爲耶穌站的地方跟這個人有一段距離,而這個人不知道。
[00:40:24.520 --> 00:40:41.520]  若是今天你來到教會服事,你發覺到這個人的服事真的美麗,好像彰顯耶穌基督的香氣,好像有耶穌的性情,有耶穌的品格的時候,我告訴你,感謝讚美主,因爲這個人曉得如何站在耶穌的旁邊。
[00:40:41.520 --> 00:41:01.520]  人家看見他的時候,就看見了耶穌,而且耶穌被尊爲大,他的生命越來越微小,主耶穌更多在他的生命當中彰顯。這個俗靈仁義喜樂和平的果實,就成爲別人生命的改變。
[00:41:01.520 --> 00:41:17.520]  今天要學商學管理,你可以去哈佛大學學,但是一個人生命中內在的改變是從哪裏帶來的?往往是透過絕對的順服來。
[00:41:17.520 --> 00:41:41.520]  今天你跟我都有耶穌的生命,耶穌的生命有沒有在當中被帶動起來,成爲別人認識主的一個重要的關聯點?在你的小孩子裏面有耶穌的聖經,但是在小孩子的生命當中,有沒有活在耶穌的見證,就在你生活當中出現?
[00:41:41.520 --> 00:41:51.520]  原來更新我們品格的地方就在我們的環境,最後我把戴德生師母的一個見證跟大家來分享。
[00:41:51.520 --> 00:42:03.520]  我因爲前兩個禮拜很感動,我要看戴德生的醫生,所以就特別的看到戴德生師母的人生的經歷。
[00:42:03.520 --> 00:42:23.520]  她的名字叫Marie,她是生長在一個牧師的家庭,叫做Sammi Dyer,三個小孩子,她出生在馬來西亞,她的父親是早年在馬來西亞檳城向華人傳福音的第一批宣教士。
[00:42:23.520 --> 00:42:48.520]  六歲的時候她的爸爸去世,被逐街去,過了四年以後,她的母親被逐街去,十年間她失去了父母親,但是對這個小孩子跟她的家庭來說沒有任何絲毫的影響。
[00:42:48.520 --> 00:43:05.520]  我相信是因爲她的父母在蘇林生命當中對他們有很大的栽培,沒有任何的埋怨,反而更願意來服侍神,後來歷史記載這三個的小孩子都成爲宣教士來服侍神國。
[00:43:05.520 --> 00:43:25.520]  到她幼年的時候,她就去了上海,她不曉得爲什麼神要帶她去上海,大概是因爲她的母親有一個很好的童工,顧念他們,就照顧他們,就把她帶到上海,在那幾年的上海的生活裏面就學了寧波話。
[00:43:25.520 --> 00:43:38.520]  那麼你知道戴德生後來翻譯這個寧波話的中文聖經,最幫助他的人是什麼?就是他的師母,就是瑪利亞。
[00:43:38.520 --> 00:43:50.520]  因爲瑪利亞在當中有多年學習,後來就因爲這個緣故幫助了戴德生,但是最奇妙的一個事情是什麼?就是這個師母的婚姻的生活。
[00:43:50.520 --> 00:44:01.520]  她在1858年跟戴德生結婚,當年生了第一個小孩子,被主接取。
[00:44:01.520 --> 00:44:12.520]  然後Samuel另外一個兒子被主接取。
[00:44:12.520 --> 00:44:27.520]  他有個女兒7歲生病,戴牧師要去看另外一個童工生病,所以晚來了,後來這個病就惡化了。
[00:44:27.520 --> 00:44:37.520]  7歲的女兒Grace被主接取。
[00:44:37.520 --> 00:45:00.520]  最後她生了Noel,是因爲戴牧師,戴師母長期在中國缺乏營養的緣故,這個做媽媽的沒有奶喂她的小孩子,兩個禮拜以後,這個小孩子去世。
[00:45:00.520 --> 00:45:10.520]  三天以後,這個師母被主接取。
[00:45:10.520 --> 00:45:27.520]  但是你看到這個戴師母在一生12年半的婚姻生活裏面,是盡心的來幫助戴牧師完成中國宣教的使命。
[00:45:27.520 --> 00:45:39.520]  是戴德生的脾氣需要被改變,但是同時間是因爲Maria她的師母在裏面生命的這種塑造,改變了戴德生。
[00:45:39.520 --> 00:45:44.520]  以至到戴德生可以在51年裏面完成神的心願。
[00:45:44.520 --> 00:45:56.520]  感謝讚美主,教會應該有這樣的門徒,好像戴德生的一樣,爲主完全的拜上。
[00:45:56.520 --> 00:46:06.520]  今天不要再講年假的恩典,教會的存在爲大使命,不是爲中國文化。
[00:46:06.520 --> 00:46:26.520]  我們的生命當中呼叫的那一個sana,就是一條心跟隨耶穌,直走完人生的道路。
[00:46:26.520 --> 00:46:40.520]  但是神卻因着耶穌所做的事情,也因着我們接受了主耶穌的這個塑造,上帝看中了我們,開始改變我們。
[00:46:40.520 --> 00:46:51.520]  以至到今天我們可以在跟隨耶穌的道路里面,處處在行走的裏面,能夠完成神自己的心願。
[00:46:51.520 --> 00:47:03.520]  今天我希望大家記得這四個字,什麼叫做門徒?傳人的偉生,生命的見證,像僕人一樣的服侍。
[00:47:03.520 --> 00:47:18.520]  到最後,讓神把我們的品格一天一天的改變,成爲真耶穌的人,成爲小耶穌,這個是我們生命中的課目。
