
[00:00:00.000 --> 00:00:01.500]  哈蓋蘇第一章第八節
[00:18:08.000 --> 00:18:10.700]  好像我們四面被困
[00:18:10.700 --> 00:18:12.800]  沒有辦法掙脫一樣
[00:18:12.800 --> 00:18:15.400]  沒有辦法繼續向前
[00:18:15.400 --> 00:18:19.200]  但弟兄姐妹雖然仇敵在我們身上的工作
[00:18:19.200 --> 00:18:20.600]  好像煙一樣
[00:18:20.600 --> 00:18:23.600]  這裡說也好像蠟一樣
[00:18:23.600 --> 00:18:26.300]  但詩篇第二節很清楚告訴我們說
[00:18:26.300 --> 00:18:29.000]  煙是可以被吹散的
[00:18:29.000 --> 00:18:30.700]  蠟是可以被融化的
[00:18:30.700 --> 00:18:32.200]  Hallelujah
[00:18:32.200 --> 00:18:36.000]  當聖靈如風吹來的時候
[00:18:36.000 --> 00:18:39.300]  就要吹散仇敵一切的作為
[00:18:39.300 --> 00:18:42.400]  當聖靈如火降臨的時候
[00:18:42.400 --> 00:18:47.000]  就要融化仇敵一切的詭計
[00:18:47.000 --> 00:18:50.600]  所以當仇敵要真的來攻擊我們
[00:18:50.600 --> 00:18:52.400]  當仇敵要攔阻我們的時候
[00:18:52.400 --> 00:18:55.100]  弟兄姐妹我們真的一點不需要害怕
[00:18:55.100 --> 00:18:58.300]  反而越是仇敵來攻擊的時候
[00:18:58.300 --> 00:19:02.300]  我們要大聲宣告怨神興起
[00:19:02.300 --> 00:19:05.200]  使他的仇敵四散
[00:19:05.200 --> 00:19:08.800]  神就要使聖靈的風吹來
[00:19:08.800 --> 00:19:11.300]  吹散一切仇敵的作為
[00:19:11.300 --> 00:19:14.600]  神就要向聖靈如火降下來
[00:19:14.600 --> 00:19:17.700]  消滅仇敵一切的詭計
[00:19:17.700 --> 00:19:20.100]  我們要不停止的禱告
[00:19:20.100 --> 00:19:22.500]  一直到聖殿完工為止
[00:19:22.500 --> 00:19:23.300]  Amen
[00:19:23.300 --> 00:19:24.800]  Hallelujah
[00:19:24.800 --> 00:19:25.900]  最後第四
[00:19:25.900 --> 00:19:27.700]  我們要在財務上做準備
[00:19:27.700 --> 00:19:31.200]  更要在財務上做準備
[00:19:31.200 --> 00:19:34.700]  哈蓋蘇說你們要上三曲木料
[00:19:34.700 --> 00:19:37.000]  來建造聖殿
[00:19:37.000 --> 00:19:38.800]  什麼是木料
[00:19:38.800 --> 00:19:42.700]  就是建造聖殿的資源
[00:19:42.700 --> 00:19:45.700]  換句話說我們需要在財務上
[00:19:45.700 --> 00:19:48.900]  為建造聖殿做預備
[00:19:48.900 --> 00:19:51.000]  感謝神我們看見神在
[00:19:51.000 --> 00:19:52.600]  今年五月底
[00:19:52.600 --> 00:19:55.100]  為我們帶來很大的突破
[00:19:55.100 --> 00:19:57.500]  在六月份的時候你看見神很奇妙
[00:19:57.500 --> 00:20:00.500]  透過在香港的上海商業銀行
[00:20:00.500 --> 00:20:04.300]  提供我們一千五百萬的貸款
[00:20:04.300 --> 00:20:07.900]  但是當Shakana工程完工之後
[00:20:07.900 --> 00:20:09.900]  我們就需要開始償還
[00:20:09.900 --> 00:20:12.500]  這一千五百萬的貸款
[00:20:12.500 --> 00:20:14.100]  兩個禮拜前我曾經提過
[00:20:14.100 --> 00:20:16.300]  若是按照目前的利率
[00:20:16.300 --> 00:20:18.100]  我們每年要償還的
[00:20:18.100 --> 00:20:20.300]  本金加利息的數字
[00:20:20.300 --> 00:20:22.700]  是將近一百萬美金
[00:20:22.700 --> 00:20:24.300]  想想看
[00:20:24.300 --> 00:20:28.100]  這將會對我們教會正常的作業
[00:20:28.100 --> 00:20:30.200]  以及將來持續的發展
[00:20:30.200 --> 00:20:32.600]  會帶來多大的影響
[00:20:32.600 --> 00:20:34.500]  所以我們同工們一致決定
[00:20:34.500 --> 00:20:38.700]  我們應當盡快還清這個貸款
[00:20:38.700 --> 00:20:39.700]  我們定下了一個
[00:20:39.700 --> 00:20:43.300]  Shakana Glory第二期籌款的目標
[00:20:43.300 --> 00:20:45.800]  就希望在未來兩年之內
[00:20:45.800 --> 00:20:48.100]  能夠籌到一千萬
[00:20:48.100 --> 00:20:52.600]  從2017年12月到2019年12月
[00:20:52.600 --> 00:20:54.400]  我們希望籌到一千萬
[00:20:54.400 --> 00:20:56.300]  那麼剩下來的五百萬
[00:20:56.300 --> 00:20:58.500]  因為是line of credit
[00:20:58.500 --> 00:21:00.700]  所以就不會對教會的財務
[00:21:00.700 --> 00:21:03.000]  帶來太大的壓力
[00:21:03.000 --> 00:21:06.100]  我請問你在兩年內要籌到一千萬
[00:21:06.100 --> 00:21:08.600]  難不難啊
[00:21:08.600 --> 00:21:11.400]  你們
[00:21:11.400 --> 00:21:12.000]  我告訴你
[00:21:12.000 --> 00:21:15.000]  若是憑眼見永遠很難
[00:21:15.000 --> 00:21:15.900]  不是嗎
[00:21:15.900 --> 00:21:18.200]  但神卻讓我們憑信心
[00:21:18.200 --> 00:21:19.900]  不憑眼見
[00:21:19.900 --> 00:21:21.800]  更何況兩個禮拜以前我也提過
[00:21:21.800 --> 00:21:24.600]  神其實早已經為我們預備好一個
[00:21:24.600 --> 00:21:26.600]  可以還債的環境
[00:21:26.600 --> 00:21:27.900]  你們
[00:21:27.900 --> 00:21:31.400]  如果你注意到這個禮拜的股市
[00:21:31.400 --> 00:21:34.400]  再創新高
[00:21:34.400 --> 00:21:37.700]  現在已經突破兩萬四千點了
[00:21:37.700 --> 00:21:41.600]  而且相信這個稅法如果改稅通過的話
[00:21:41.600 --> 00:21:44.300]  這個要繼續上升
[00:21:44.300 --> 00:21:45.500]  股市提升
[00:21:45.500 --> 00:21:47.400]  你的房價提升
[00:21:47.400 --> 00:21:48.700]  就代表一件事情
[00:21:48.700 --> 00:21:51.100]  奉獻的能力也提升了
[00:21:51.100 --> 00:21:52.100]  Amen
[00:21:52.100 --> 00:21:55.000]  大聲說Amen
[00:21:55.000 --> 00:21:58.100]  你知道神真的知道我們的需要
[00:21:58.100 --> 00:22:01.900]  神為我們預備這麼好一個經濟成長的環境
[00:22:01.900 --> 00:22:03.000]  你知道嗎
[00:22:03.000 --> 00:22:03.800]  所以這些日子
[00:22:03.800 --> 00:22:05.900]  當我在為這次募款
[00:22:05.900 --> 00:22:08.000]  在神面前禱告的時候
[00:22:08.000 --> 00:22:10.200]  神就給我一節經文
[00:22:10.200 --> 00:22:12.200]  在哥倫多後書第八章十一節
[00:22:12.200 --> 00:22:13.700]  我們一同來念
[00:22:13.700 --> 00:22:16.400]  如今就當辦成這事
[00:22:16.400 --> 00:22:18.000]  既有願作的心
[00:22:18.000 --> 00:22:22.800]  也當照你們所有的去辦成
[00:22:22.800 --> 00:22:25.100]  什麼是我們所有的
[00:22:25.100 --> 00:22:29.800]  就是神所已經給我們的資源跟恩典
[00:22:29.800 --> 00:22:33.300]  當我們願意把神所給我們的恩典跟祝福
[00:22:33.300 --> 00:22:36.700]  重新投資在神的國度裡面的時候
[00:22:36.700 --> 00:22:37.300]  我告訴你
[00:22:37.300 --> 00:22:42.500]  不但教會要經歷神超乎所求所想的作為
[00:22:42.500 --> 00:22:47.000]  你自己也會經歷到神的信使跟供應的
[00:22:47.000 --> 00:22:47.900]  Amen
[00:22:47.900 --> 00:22:49.600]  我就想到
[00:22:49.600 --> 00:22:52.500]  聖經裡面講到五餅二魚的神蹟
[00:22:52.500 --> 00:22:57.300]  你知道那天那個孩童手裡拿的五餅二魚
[00:22:57.300 --> 00:22:59.600]  那就是他的午餐
[00:22:59.600 --> 00:23:04.700]  也是他手中所有神所給他的資源就在那裡
[00:23:04.700 --> 00:23:09.500]  可是那天當他聽到一個需要擺上的呼召的時候
[00:23:09.500 --> 00:23:16.100]  他就樂意把他手中的資源投資在神的國度裡面
[00:23:16.100 --> 00:23:18.200]  而他這樣做的時候
[00:23:18.200 --> 00:23:20.400]  從人的眼光來看
[00:23:20.400 --> 00:23:24.900]  從這個孩子的手中是從五餅二魚變成了零
[00:23:24.900 --> 00:23:26.600]  不是嗎
[00:23:26.600 --> 00:23:31.700]  但是這個五餅二魚後來就在主的手中
[00:23:31.700 --> 00:23:34.700]  不但餵飽了五千人
[00:23:34.700 --> 00:23:38.600]  而且還有十二籃的食物剩下來
[00:23:38.600 --> 00:23:39.800]  聖經說
[00:23:39.800 --> 00:23:41.300]  我請問你
[00:23:41.300 --> 00:23:46.600]  這十二籃的食物剩下來最後是歸誰啊
[00:23:46.600 --> 00:23:48.300]  當然是歸這個孩子嘛
[00:23:48.300 --> 00:23:49.500]  他現在五餅二魚
[00:23:49.500 --> 00:23:50.400]  最後剩下十籃
[00:23:50.400 --> 00:23:52.400]  當然都給他了
[00:23:52.400 --> 00:23:57.600]  結果在這個孩子手中又從零變到十二籃的食物了
[00:23:57.600 --> 00:23:59.000]  Hallelujah
[00:23:59.000 --> 00:23:59.600]  換句話說
[00:23:59.600 --> 00:24:01.100]  我要講一件事情說
[00:24:01.100 --> 00:24:06.200]  當這個孩子擺上他手中所有的資源的時候
[00:24:06.200 --> 00:24:08.400]  不但五千人被餵飽
[00:24:08.400 --> 00:24:10.300]  那是神國的層面
[00:24:10.300 --> 00:24:12.100]  五千人被餵飽
[00:24:12.100 --> 00:24:13.900]  他自己的層面
[00:24:13.900 --> 00:24:20.000]  他自己也經歷了一個從五餅二魚到十二籃食物剩下來的生機
[00:24:20.000 --> 00:24:21.000]  Hallelujah
[00:24:21.000 --> 00:24:22.600]  Amen
[00:24:22.600 --> 00:24:25.800]  你知道我常常在想一件事情
[00:24:25.800 --> 00:24:32.300]  為什麼神要賜給我們這麼多的恩典跟資源
[00:24:32.300 --> 00:24:36.400]  神為什麼要給我們這麼多的祝福呢
[00:24:36.400 --> 00:24:41.700]  難道不是因為當神要使用我們來成就他的工作的時候
[00:24:41.700 --> 00:24:48.100]  神期待我們把我們手中所有的擺上給他來使用嗎
[00:24:48.100 --> 00:24:51.000]  不然為什麼神如此賜福我們
[00:24:51.000 --> 00:24:54.500]  因為神要使用我們成就他的工作
[00:24:54.500 --> 00:24:55.500]  Amen
[00:24:55.500 --> 00:24:56.900]  換句話說
[00:24:56.900 --> 00:25:00.900]  今天神為我們預備這麼好的經濟的環境
[00:25:00.900 --> 00:25:03.800]  賜給我們手中這麼多的恩典
[00:25:03.800 --> 00:25:08.200]  難道不是叫我們在這個時刻為神來擺上
[00:25:08.200 --> 00:25:11.500]  來成就他偉大奇妙的作為嗎
[00:25:11.500 --> 00:25:13.100]  所以求神幫助我們
[00:25:13.100 --> 00:25:15.700]  能夠抓住這個獻金的機會
[00:25:15.700 --> 00:25:17.700]  像那個孩童一樣
[00:25:17.700 --> 00:25:21.700]  當他聽見一個需要擺上的呼召的時候
[00:25:21.700 --> 00:25:27.000]  他就樂意把他手中的資源擺上給神所使用
[00:25:27.000 --> 00:25:32.300]  結果神就使用他所擺上的成為神蹟
[00:25:32.300 --> 00:25:33.400]  同樣的
[00:25:33.400 --> 00:25:35.600]  今天我們也應當
[00:25:35.600 --> 00:25:38.900]  樂意將神所已經給我們的資源
[00:25:38.900 --> 00:25:43.500]  重新投資在神國建造的事工上
[00:25:43.500 --> 00:25:48.400]  好讓神今天也能夠使用我們所擺上的成為神蹟
[00:25:48.400 --> 00:25:49.200]  Amen
[00:25:49.200 --> 00:25:51.200]  Hallelujah
