
[00:00:00.000 --> 00:00:04.000]  今天要跟各位分享的是
[00:18:11.000 --> 00:18:14.000]  這下子她得到健全了
[00:18:14.000 --> 00:18:16.000]  《聖經》上面還有另一個例子
[00:18:16.000 --> 00:18:19.000]  在《馬可福音》第七章
[00:18:19.000 --> 00:18:21.000]  它是講說
[00:18:21.000 --> 00:18:23.000]  在推羅西頓那裡
[00:18:23.000 --> 00:18:24.000]  有一個希臘的婦人
[00:18:24.000 --> 00:18:27.000]  她的女兒被鬼附了
[00:18:27.000 --> 00:18:31.000]  所以她就求耶穌來釋放她女兒
[00:18:31.000 --> 00:18:33.000]  得回她的女兒
[00:18:33.000 --> 00:18:35.000]  耶穌說
[00:18:35.000 --> 00:18:39.000]  這個家裡面吃飯
[00:18:39.000 --> 00:18:42.000]  這個餅
[00:18:42.000 --> 00:18:43.000]  這是兒女的餅
[00:18:43.000 --> 00:18:45.000]  不是給外邦人吃的
[00:18:45.000 --> 00:18:49.000]  這個希臘婦人就講說
[00:18:49.000 --> 00:18:52.000]  在桌子下面的狗
[00:18:52.000 --> 00:18:54.000]  不是也是一樣吃
[00:18:54.000 --> 00:18:57.000]  桌子下面掉下來的雜雜嗎
[00:18:57.000 --> 00:19:02.000]  所以耶穌就醫治了她的女兒
[00:19:02.000 --> 00:19:06.000]  這個就再一次跟我們講
[00:19:06.000 --> 00:19:09.000]  一個苟延殘喘的生命
[00:19:09.000 --> 00:19:12.000]  當我們憑著信心向主來求
[00:19:12.000 --> 00:19:14.000]  很多時候
[00:19:14.000 --> 00:19:17.000]  我們如果有一個壞習慣
[00:19:17.000 --> 00:19:19.000]  我們勉強活著
[00:19:19.000 --> 00:19:22.000]  很多人過不了這一關就怎麼樣
[00:19:22.000 --> 00:19:24.000]  就自殺了
[00:19:24.000 --> 00:19:25.000]  有的閹鬼
[00:19:25.000 --> 00:19:26.000]  有的毒鬼
[00:19:26.000 --> 00:19:29.000]  有的為情所困
[00:19:29.000 --> 00:19:30.000]  有的什麼
[00:19:30.000 --> 00:19:32.000]  他就過不了那一關
[00:19:32.000 --> 00:19:34.000]  他不願意苟延殘喘
[00:19:34.000 --> 00:19:37.000]  或者是沙特摩根在他心裡面
[00:19:37.000 --> 00:19:39.000]  一直在裡面控告他
[00:19:39.000 --> 00:19:40.000]  你配嗎
[00:19:40.000 --> 00:19:41.000]  你值得嗎
[00:19:41.000 --> 00:19:43.000]  耶穌會管你嗎
[00:19:43.000 --> 00:19:45.000]  你看你是什麼樣子
[00:19:45.000 --> 00:19:46.000]  是不是
[00:19:46.000 --> 00:19:49.000]  但是我們憑著信心
[00:19:49.000 --> 00:19:51.000]  我們要來宣告
[00:19:51.000 --> 00:19:53.000]  我們相信
[00:19:53.000 --> 00:19:55.000]  神要醫治我們
[00:19:55.000 --> 00:19:58.000]  神要讓我們的身體再次健全起來
[00:19:58.000 --> 00:20:00.000]  我們的惡習
[00:20:00.000 --> 00:20:02.000]  我們所有心靈的陰霾
[00:20:02.000 --> 00:20:05.000]  要一掃而空
[00:20:05.000 --> 00:20:08.000]  我們要來吃兒女的餅
[00:20:08.000 --> 00:20:10.000]  哈勒勒亞
[00:20:10.000 --> 00:20:11.000]  是的
[00:20:11.000 --> 00:20:14.000]  因為我們的神是幼稚幼活的神
[00:20:14.000 --> 00:20:18.000]  祂不要我們過一個苟延殘喘的一個生命
[00:20:18.000 --> 00:20:24.000]  祂要我們過一個死而復活的一個生命
[00:20:24.000 --> 00:20:25.000]  好了
[00:20:25.000 --> 00:20:31.000]  耶穌在往亞魯的去的路上
[00:20:31.000 --> 00:20:32.000]  耽擱了一下
[00:20:32.000 --> 00:20:35.000]  中間我們剛才講的那個插曲
[00:20:35.000 --> 00:20:41.000]  這個換了血肉的女人
[00:20:41.000 --> 00:20:43.000]  結果他這個時候再來
[00:20:43.000 --> 00:20:47.000]  再要繼續往亞魯加去的時候
[00:20:47.000 --> 00:20:51.000]  但是這個又有的信號來報了
[00:20:51.000 --> 00:20:54.000]  他說女兒已經死了
[00:20:54.000 --> 00:20:56.000]  你不用來了
[00:20:56.000 --> 00:21:01.000]  或者還帶了一種抱怨的口吻吧
[00:21:01.000 --> 00:21:03.000]  但是不管怎麼樣
[00:21:03.000 --> 00:21:04.000]  女兒已死了
[00:21:04.000 --> 00:21:07.000]  何必還勞動先生呢
[00:21:07.000 --> 00:21:09.000]  表示說
[00:21:09.000 --> 00:21:11.000]  即使是管堂的
[00:21:11.000 --> 00:21:16.000]  他都不相信耶穌能夠叫人從死裡復活
[00:21:16.000 --> 00:21:21.000]  他聽過無數耶穌醫治病人
[00:21:21.000 --> 00:21:28.000]  但是他不相信還真的是會叫神復活嗎
[00:21:28.000 --> 00:21:30.000]  是不是
[00:21:30.000 --> 00:21:32.000]  但是耶穌不管怎麼樣
[00:21:32.000 --> 00:21:36.000]  耶穌就來到他面前
[00:21:36.000 --> 00:21:38.000]  耶穌說不要怕
[00:21:38.000 --> 00:21:39.000]  只要信
[00:21:39.000 --> 00:21:42.000]  他說你的女兒不是死了
[00:21:42.000 --> 00:21:46.000]  她只是睡著了
[00:21:46.000 --> 00:21:48.000]  在神的眼中
[00:21:48.000 --> 00:21:51.000]  我們每一個神的兒女
[00:21:51.000 --> 00:21:56.000]  我們信息在靜在永在之中
[00:21:56.000 --> 00:21:58.000]  是不是
[00:21:58.000 --> 00:22:00.000]  如果說我們的神師讓我們
[00:22:00.000 --> 00:22:02.000]  創世前就堅信
[00:22:02.000 --> 00:22:05.000]  我們就讓我們出生來到這個世界上
[00:22:05.000 --> 00:22:08.000]  零碎粉末登場
[00:22:08.000 --> 00:22:12.000]  到了我們九十歲掛在牆上的時候
[00:22:12.000 --> 00:22:16.000]  是的 我們在世上的生命是終止了
[00:22:16.000 --> 00:22:19.000]  但是在生命的主
[00:22:19.000 --> 00:22:21.000]  祂的面前
[00:22:21.000 --> 00:22:23.000]  我們有一天
[00:22:23.000 --> 00:22:25.000]  我們要復活了
[00:22:25.000 --> 00:22:27.000]  在他來看
[00:22:27.000 --> 00:22:31.000]  就跟耶穌對這個十二歲女孩說
[00:22:31.000 --> 00:22:33.000]  她只是睡著了
[00:22:33.000 --> 00:22:37.000]  她來樂養世
[00:22:37.000 --> 00:22:39.000]  然後耶穌來到那邊
[00:22:39.000 --> 00:22:43.000]  來 請耶穌切切地吩咐他們
[00:22:43.000 --> 00:22:46.000]  不要叫人知道這事
[00:22:46.000 --> 00:22:49.000]  因為耶穌帶著祂最心愛的三個門徒
[00:22:49.000 --> 00:22:50.000]  彼得 約翰 雅各
[00:22:50.000 --> 00:22:52.000]  然後上了樓
[00:22:52.000 --> 00:22:55.000]  然後耶穌吩咐這女兒
[00:22:55.000 --> 00:22:56.000]  起來
[00:22:56.000 --> 00:22:58.000]  這女兒起來沒有
[00:22:58.000 --> 00:22:59.000]  起來了
[00:22:59.000 --> 00:23:01.000]  活起來了
[00:23:01.000 --> 00:23:02.000]  那耶穌為什麼說
[00:23:02.000 --> 00:23:06.000]  你不要讓人知道這個事情呢
[00:23:06.000 --> 00:23:10.000]  因為不要讓人家有這種好奇
[00:23:10.000 --> 00:23:12.000]  就好像當初在無病二醫
[00:23:12.000 --> 00:23:13.000]  在曠野地的時候
[00:23:13.000 --> 00:23:14.000]  餵飽五千個人
[00:23:14.000 --> 00:23:16.000]  還生了十二個男子的時候
[00:23:16.000 --> 00:23:20.000]  許多人就來跟隨耶穌了
[00:23:20.000 --> 00:23:22.000]  耶穌好像是個飯票一樣
[00:23:22.000 --> 00:23:23.000]  對不對
[00:23:23.000 --> 00:23:25.000]  所以很多人都來跟他
[00:23:25.000 --> 00:23:28.000]  都是為了要來吃飽飯
[00:23:28.000 --> 00:23:30.000]  但是耶穌就離開他們
[00:23:30.000 --> 00:23:31.000]  同樣的道理
[00:23:31.000 --> 00:23:35.000]  耶穌祂的時間還沒有到
[00:23:35.000 --> 00:23:37.000]  耶穌切切地囑咐他們
[00:23:37.000 --> 00:23:41.000]  不要叫人知道這個事情
[00:23:41.000 --> 00:23:45.000]  又吩咐他給他東西吃
[00:23:45.000 --> 00:23:49.000]  活著的人才要吃
[00:23:49.000 --> 00:23:53.000]  所以吃是生命的表象
[00:23:53.000 --> 00:23:54.000]  表現
[00:23:54.000 --> 00:23:55.000]  是不是
[00:23:55.000 --> 00:23:56.000]  吃得越多
[00:23:56.000 --> 00:23:59.000]  身體越強健
[00:23:59.000 --> 00:24:00.000]  一般啊
[00:24:00.000 --> 00:24:02.000]  消化不好也不行啊
[00:24:02.000 --> 00:24:04.000]  是不是
[00:24:04.000 --> 00:24:06.000]  但是呢
[00:24:06.000 --> 00:24:07.000]  要吃
[00:24:07.000 --> 00:24:11.000]  不可以信了就等著要上天堂
[00:24:11.000 --> 00:24:12.000]  不吃不喝的
[00:24:12.000 --> 00:24:14.000]  等著要上天堂
[00:24:14.000 --> 00:24:15.000]  吃是什麼
[00:24:15.000 --> 00:24:17.000]  就是神的話
[00:24:17.000 --> 00:24:19.000]  吃是什麼
[00:24:19.000 --> 00:24:22.000]  這就是進入神的殿中
[00:24:22.000 --> 00:24:23.000]  吃是什麼
[00:24:23.000 --> 00:24:25.000]  喝祂的血
[00:24:25.000 --> 00:24:26.000]  吃祂的肉
[00:24:26.000 --> 00:24:28.000]  與祂有分
[00:24:28.000 --> 00:24:32.000]  這就講到要有守平的胃口
[00:24:32.000 --> 00:24:35.000]  不是嗎
[00:24:35.000 --> 00:24:40.000]  在《路加福音》裡面講
[00:24:40.000 --> 00:24:43.000]  它講耶穌收了十二個門徒
[00:24:43.000 --> 00:24:46.000]  祂就兩個兩個的拆出去
[00:24:46.000 --> 00:24:48.000]  分成六組
[00:24:48.000 --> 00:24:50.000]  是不是
[00:24:50.000 --> 00:24:52.000]  結果到了第九章
[00:24:52.000 --> 00:24:55.000]  耶穌又拆了七十二個門徒
[00:24:55.000 --> 00:24:57.000]  這六個人
[00:24:57.000 --> 00:25:00.000]  本來十二個人六組
[00:25:00.000 --> 00:25:04.000]  每一組又去找了十二個人
[00:25:04.000 --> 00:25:06.000]  七十二個人
[00:25:06.000 --> 00:25:07.000]  所以到了第九章
[00:25:07.000 --> 00:25:08.000]  七十個人
[00:25:08.000 --> 00:25:09.000]  好了
[00:25:09.000 --> 00:25:11.000]  這七十個人
[00:25:11.000 --> 00:25:13.000]  再兩個兩個出去
[00:25:13.000 --> 00:25:17.000]  那麼就三十五組
[00:25:17.000 --> 00:25:19.000]  三十五組每組再十二個
[00:25:19.000 --> 00:25:21.000]  就到三千個人
[00:25:21.000 --> 00:25:23.000]  所以到了初代教會的時候
[00:25:23.000 --> 00:25:25.000]  就三千個人了
[00:25:25.000 --> 00:25:26.000]  是不是
[00:25:26.000 --> 00:25:29.000]  你看到耶穌沒有
[00:25:29.000 --> 00:25:32.000]  耶穌講的倍增
[00:25:32.000 --> 00:25:34.000]  不是說我們一變二
[00:25:34.000 --> 00:25:35.000]  二變四
[00:25:35.000 --> 00:25:36.000]  其實一變二 二變四
[00:25:36.000 --> 00:25:39.000]  四變八也是不得了的
[00:25:39.000 --> 00:25:41.000]  我看了一個笑話
[00:25:41.000 --> 00:25:43.000]  就是有一個女孩
[00:25:43.000 --> 00:25:47.000]  她們的財禮是三十萬
[00:25:47.000 --> 00:25:49.000]  她說我付不起
[00:25:49.000 --> 00:25:50.000]  那個丈母娘跟她說
[00:25:50.000 --> 00:25:53.000]  這樣子好了
[00:25:53.000 --> 00:25:55.000]  你一個月
[00:25:55.000 --> 00:25:57.000]  你今天付我一塊
[00:25:57.000 --> 00:25:59.000]  明天double兩塊
[00:25:59.000 --> 00:26:00.000]  後天四塊
[00:26:00.000 --> 00:26:02.000]  再來八塊
[00:26:02.000 --> 00:26:03.000]  一直付
[00:26:03.000 --> 00:26:04.000]  付三十天
[00:26:04.000 --> 00:26:06.000]  一路不停的double
[00:26:06.000 --> 00:26:08.000]  結果這個人好高興
[00:26:08.000 --> 00:26:09.000]  哎呀
[00:26:09.000 --> 00:26:10.000]  結果付到第十天
[00:26:10.000 --> 00:26:13.000]  她就受不了
[00:26:13.000 --> 00:26:16.000]  一二四八
[00:26:16.000 --> 00:26:19.000]  一二四八十六三十二六十四
[00:26:19.000 --> 00:26:21.000]  一百二十八兩百五十六
[00:26:21.000 --> 00:26:23.000]  五百一十二一零二四
[00:26:23.000 --> 00:26:25.000]  二零四八四零九六
[00:26:25.000 --> 00:26:28.000]  哇 就是二的三十四方
[00:26:28.000 --> 00:26:30.000]  你去看是多少
[00:26:30.000 --> 00:26:33.000]  那比幾十萬還要多了
[00:26:33.000 --> 00:26:36.000]  所以耶穌的倍增
[00:26:36.000 --> 00:26:40.000]  是兩個要變成多少
[00:26:40.000 --> 00:26:43.000]  要生出來十二個
[00:26:43.000 --> 00:26:46.000]  所以在有些教會叫做
[00:26:46.000 --> 00:26:49.000]  帶門徒就是這個意思
[00:26:49.000 --> 00:26:51.000]  它不是一個變兩個
[00:26:51.000 --> 00:26:53.000]  是一個人要變成十二個
[00:26:53.000 --> 00:26:55.000]  但是不管怎麼樣
[00:26:55.000 --> 00:26:57.000]  這就牽涉到
[00:26:57.000 --> 00:26:59.000]  我們活著
[00:26:59.000 --> 00:27:03.000]  我們為耶穌來得人如得魚
[00:27:03.000 --> 00:27:07.000]  我們也要接受餵養
[00:27:07.000 --> 00:27:11.000]  我們也要有屬靈的胃口
[00:27:11.000 --> 00:27:17.000]  不然我們就是等著要上天堂了
[00:27:17.000 --> 00:27:20.000]  而且是得得更豐盛
[00:27:20.000 --> 00:27:23.000]  約翰福音十章十教我們一起來念
[00:27:23.000 --> 00:27:27.000]  盜賊來無非要偷竊
[00:27:27.000 --> 00:27:29.000]  殺害混換
[00:27:29.000 --> 00:27:31.000]  我來了是要叫揚得生命
[00:27:31.000 --> 00:27:34.000]  並且得得更豐盛
[00:27:34.000 --> 00:27:37.000]  偷竊
[00:27:37.000 --> 00:27:39.000]  撒勒摩給仇敵惡者
[00:27:39.000 --> 00:27:43.000]  偷竊了患了十二年血肉婦人的生命
[00:27:43.000 --> 00:27:45.000]  沒有活出豐盛
[00:27:45.000 --> 00:27:47.000]  被偷竊去了一樣
[00:27:47.000 --> 00:27:51.000]  殺害鴨鹿十二歲的小女孩
[00:27:51.000 --> 00:27:53.000]  就是被殺害了一樣
[00:27:53.000 --> 00:27:54.000]  毀壞了
[00:27:54.000 --> 00:27:57.000]  那個駐格拉森養豬的人
[00:27:57.000 --> 00:28:00.000]  他的生命就是被毀壞了
[00:28:00.000 --> 00:28:02.000]  但是耶穌來了
[00:28:02.000 --> 00:28:05.000]  就是要叫人得生命
[00:28:05.000 --> 00:28:08.000]  並且得得更豐盛
[00:28:08.000 --> 00:28:15.000]  而在約翰福音上面也講到的
[00:28:15.000 --> 00:28:18.000]  那個井旁的撒瑪利亞夫人
[00:28:18.000 --> 00:28:22.000]  她就是得到更豐盛的生命
[00:28:22.000 --> 00:28:25.000]  她是中午去打水
[00:28:25.000 --> 00:28:28.000]  中午沒有人去打水
[00:28:28.000 --> 00:28:30.000]  那熱得不得了
[00:28:30.000 --> 00:28:34.000]  但是她就是羞於見人
[00:28:34.000 --> 00:28:36.000]  因為她已經離婚過五次
[00:28:36.000 --> 00:28:39.000]  現在跟一個男的生活
[00:28:39.000 --> 00:28:41.000]  還不是她的丈夫
[00:28:41.000 --> 00:28:45.000]  所以她中午趁著沒有人
[00:28:45.000 --> 00:28:47.000]  她來打水
[00:28:47.000 --> 00:28:51.000]  但是耶穌在等她
[00:28:51.000 --> 00:28:52.000]  耶穌等她
[00:28:52.000 --> 00:28:55.000]  耶穌說你知道你敬拜的是什麼嗎
[00:28:55.000 --> 00:28:58.000]  那個井叫做雅各井
[00:28:58.000 --> 00:29:00.000]  表示說他們也相信
[00:29:00.000 --> 00:29:03.000]  亞伯蘭以撒雅各
[00:29:03.000 --> 00:29:08.000]  他們可能是另外一支瑪利那支吧
[00:29:08.000 --> 00:29:12.000]  總之猶太人稱他們是雜種
[00:29:12.000 --> 00:29:14.000]  但是耶穌為了要得著她
[00:29:14.000 --> 00:29:18.000]  讓她的生命再一次得到更豐盛
[00:29:18.000 --> 00:29:22.000]  哇 她被神所得著
[00:29:22.000 --> 00:29:26.000]  她就連這個罐子都丟掉了
[00:29:26.000 --> 00:29:33.000]  她就急急忙忙跑回去做見證
[00:29:33.000 --> 00:29:35.000]  她說你們來看
[00:29:35.000 --> 00:29:38.000]  那個人把我生命所做的事情
[00:29:38.000 --> 00:29:40.000]  都給我說出來
[00:29:40.000 --> 00:29:45.000]  她不休於此起口
[00:29:45.000 --> 00:29:50.000]  把她生命的糗事通通講出來
[00:29:50.000 --> 00:29:53.000]  因為她被神所得罪
[00:29:53.000 --> 00:29:55.000]  也就是說
[00:29:55.000 --> 00:29:58.000]  你以前是什麼樣的人沒有關係
[00:29:58.000 --> 00:30:01.000]  你以前是葛拉森養豬的
[00:30:01.000 --> 00:30:04.000]  你以前是換了血肉的
[00:30:04.000 --> 00:30:06.000]  你以前是得了癌症的
[00:30:06.000 --> 00:30:09.000]  你以前是煙鬼 毒鬼 酒鬼 小氣鬼 色鬼
[00:30:09.000 --> 00:30:13.000]  你以前是像雅魯的女兒
[00:30:13.000 --> 00:30:17.000]  十二歲 十二十年
[00:30:17.000 --> 00:30:20.000]  但是現在
[00:30:20.000 --> 00:30:24.000]  耶穌讓你有一個重新更豐盛的生命
[00:30:24.000 --> 00:30:26.000]  她都講出來
[00:30:26.000 --> 00:30:28.000]  哇 人家看到她說
[00:30:28.000 --> 00:30:30.000]  哇 這個有這麼大變化
[00:30:30.000 --> 00:30:35.000]  就出城去往耶穌那裡去
[00:30:35.000 --> 00:30:39.000]  當我們從死裡復活
[00:30:39.000 --> 00:30:42.000]  當我們得到更豐盛的生命
[00:30:42.000 --> 00:30:44.000]  當我們病得醫治
[00:30:44.000 --> 00:30:47.000]  當我們生活有了改變
[00:30:47.000 --> 00:30:50.000]  當我們謀行滅難
[00:30:50.000 --> 00:30:52.000]  當我們得到神的祝福
[00:30:52.000 --> 00:30:55.000]  當我們得到祂的憐憫恩典
[00:30:55.000 --> 00:30:58.000]  我們就要向祂訴說
[00:30:58.000 --> 00:31:02.000]  神的榮美 她的戰士
[00:31:02.000 --> 00:31:06.000]  甚至於許許多多人
[00:31:06.000 --> 00:31:09.000]  都被神所教過去了
[00:31:09.000 --> 00:31:12.000]  剛才舉的四個例子
[00:31:12.000 --> 00:31:16.000]  都是講到耶穌是次生命的主
[00:31:16.000 --> 00:31:19.000]  祂的共同的主體
[00:31:19.000 --> 00:31:21.000]  那麼馬可福音第五章
[00:31:21.000 --> 00:31:23.000]  我們剛才講的生不如死的生命
[00:31:23.000 --> 00:31:25.000]  苟延殘喘的生命
[00:31:25.000 --> 00:31:27.000]  還有死而復活的生命
[00:31:27.000 --> 00:31:31.000]  但是耶穌是生命的主
[00:31:31.000 --> 00:31:34.000]  這首詩歌我們等一下來唱回應
[00:31:34.000 --> 00:31:39.000]  祂說 主啊 我心切目祢
[00:31:39.000 --> 00:31:42.000]  我的靈切目祢的電影
[00:31:42.000 --> 00:31:44.000]  我的心刻想祢的生命
[00:31:44.000 --> 00:31:46.000]  祢是我生命的糧
[00:31:46.000 --> 00:31:48.000]  永生的神
[00:31:48.000 --> 00:31:51.000]  是我生命的主
[00:31:51.000 --> 00:31:53.000]  主啊 我心跪拜祢面前
[00:31:53.000 --> 00:31:55.000]  我的靈切目祢的電影
[00:31:55.000 --> 00:31:57.000]  主是我生命的光
[00:31:57.000 --> 00:31:59.000]  永生的神
[00:31:59.000 --> 00:32:02.000]  是救恩的主
[00:32:02.000 --> 00:32:05.000]  救主的慈愛比生命更好
[00:32:05.000 --> 00:32:08.000]  我的嘴唇要送讚
[00:32:08.000 --> 00:32:11.000]  主耶穌我歡喜讚美
[00:32:11.000 --> 00:32:14.000]  讚美 讚美 我救主
[00:32:14.000 --> 00:32:18.000]  哈咧咧 讓我們低頭禱告
[00:32:18.000 --> 00:32:23.000]  感謝神 讚美神
[00:32:23.000 --> 00:32:25.000]  哈咧咧啊 是的
[00:32:25.000 --> 00:32:27.000]  我們來到祢的面前
[00:32:27.000 --> 00:32:29.000]  耶穌啊
[00:32:29.000 --> 00:32:33.000]  我們也是有病痛 有困難
[00:32:33.000 --> 00:32:35.000]  甚至於我們
[00:32:35.000 --> 00:32:39.000]  甚至於對祢疑惑
[00:32:39.000 --> 00:32:42.000]  甚至於我們有破口 有缺口
[00:32:42.000 --> 00:32:44.000]  甚至於我們有病痛
[00:32:44.000 --> 00:32:48.000]  但是我們要來接納
[00:32:48.000 --> 00:32:50.000]  要來接受祢
[00:32:50.000 --> 00:32:52.000]  成為我們生命的主
[00:32:52.000 --> 00:32:56.000]  要讓祢來掌管我們的生命
[00:32:56.000 --> 00:32:58.000]  哈咧咧啊
[00:32:58.000 --> 00:33:01.000]  讓我們因著有祢
[00:33:01.000 --> 00:33:04.000]  我們就活出不一樣的生命
[00:33:04.000 --> 00:33:05.000]  感謝祢
[00:33:05.000 --> 00:33:09.000]  禱告讚美是奉主耶穌基督的名
[00:33:09.000 --> 00:33:10.000]  阿們
