
[00:00:00.000 --> 00:00:04.000]  我們知道,基督徒在世上基本上只有兩個很大的目的。
[00:21:44.000 --> 00:21:46.000]  我想要接受,
[00:21:46.000 --> 00:21:49.000]  如果我們把眼目老盯在我們身邊那幾個,
[00:21:49.000 --> 00:21:51.000]  你邀請他幾次沒反應,
[00:21:51.000 --> 00:21:53.000]  就以為說這是唯一的河場,
[00:21:53.000 --> 00:21:54.000]  實際也不對,
[00:21:54.000 --> 00:21:57.000]  我們就錯過了很多其他的河場,
[00:21:57.000 --> 00:21:59.000]  其他已經成熟了,
[00:21:59.000 --> 00:22:00.000]  已經很多人在等,
[00:22:00.000 --> 00:22:02.000]  說我想要認識,
[00:22:02.000 --> 00:22:03.000]  到底如果有位神愛我,
[00:22:03.000 --> 00:22:05.000]  他是誰呢?
[00:22:05.000 --> 00:22:07.000]  所以第一個是,
[00:22:07.000 --> 00:22:10.000]  你福音的對象有個誤判,
[00:22:10.000 --> 00:22:13.000]  第二個是我們對時機有時候也有個誤判,
[00:22:13.000 --> 00:22:14.000]  我們以為不ready,
[00:22:14.000 --> 00:22:16.000]  可是那天說他ready了嘛,
[00:22:16.000 --> 00:22:18.000]  所以這是第二個時機,
[00:22:18.000 --> 00:22:21.000]  那第三樣想跟大家分享的,
[00:22:21.000 --> 00:22:23.000]  就不但只是時機了,
[00:22:23.000 --> 00:22:24.000]  第三樣就是,
[00:22:24.000 --> 00:22:28.000]  這使命帶給我們一個很好的結果,
[00:22:28.000 --> 00:22:29.000]  非常棒的結果,
[00:22:29.000 --> 00:22:31.000]  那就是很開心的結局了,
[00:22:31.000 --> 00:22:35.000]  我們知道我們維持生命需要食物,
[00:22:35.000 --> 00:22:36.000]  可是耶穌告訴我們,
[00:22:36.000 --> 00:22:38.000]  祂維持生命除了食物以外,
[00:22:38.000 --> 00:22:41.000]  還有另一種食物是我們不知道的,
[00:22:41.000 --> 00:22:43.000]  那就是做成完成任務,
[00:22:43.000 --> 00:22:44.000]  神給我們一個任務,
[00:22:44.000 --> 00:22:47.000]  當你跨出你那一步想去完成的時候,
[00:22:47.000 --> 00:22:50.000]  你發現你生命的生命力就出現了,
[00:22:50.000 --> 00:22:53.000]  最後你的生命真的變得不一樣,
[00:22:53.000 --> 00:22:57.000]  那最後約翰福音的三章第36節最後一節,
[00:22:57.000 --> 00:22:59.000]  他講了一個結局,
[00:22:59.000 --> 00:23:01.000]  他說當你們真的去完成任務的時候,
[00:23:01.000 --> 00:23:04.000]  你發現收割的人得到了報賞,
[00:23:04.000 --> 00:23:08.000]  為永恆的生命積蓄的果實,
[00:23:08.000 --> 00:23:12.000]  是栽種跟收割的一同快樂,
[00:23:12.000 --> 00:23:19.000]  我想當年那個幾十年前去獨輪村的那個人,
[00:23:19.000 --> 00:23:20.000]  他去栽種,
[00:23:20.000 --> 00:23:23.000]  你知道我們做福音工作基本上兩部分,
[00:23:23.000 --> 00:23:26.000]  第一部分播種栽種,
[00:23:26.000 --> 00:23:28.000]  就是你把知道的告訴他,
[00:23:28.000 --> 00:23:32.000]  第二個收割就是他ready了你就收割,
[00:23:32.000 --> 00:23:33.000]  就兩種,
[00:23:33.000 --> 00:23:37.000]  我們花很多時間以為我們需要做中間那部分,
[00:23:37.000 --> 00:23:40.000]  他到底怎麼樣成長,
[00:23:40.000 --> 00:23:43.000]  從頭到尾聖經都說這是神的事情,
[00:23:43.000 --> 00:23:44.000]  不關你的事,
[00:23:44.000 --> 00:23:45.000]  你負責兩種,
[00:23:45.000 --> 00:23:46.000]  要麼有機會你去播個種,
[00:23:46.000 --> 00:23:48.000]  要麼有機會他ready了你就收了,
[00:23:48.000 --> 00:23:51.000]  所以這兩種其實是很簡單的工作,
[00:23:51.000 --> 00:23:52.000]  是很輕鬆的,
[00:23:52.000 --> 00:23:56.000]  但是我們老覺得我們要負責讓他生長,
[00:23:56.000 --> 00:23:58.000]  你負責錯了,
[00:23:58.000 --> 00:24:02.000]  你就覺得我需要付出很艱難的事情,
[00:24:02.000 --> 00:24:03.000]  搞一堆,
[00:24:03.000 --> 00:24:04.000]  其實是很簡單的,
[00:24:04.000 --> 00:24:07.000]  你看到有機會就播個種,
[00:24:07.000 --> 00:24:10.000]  有機會他ready了就收割,
[00:24:10.000 --> 00:24:14.000]  三十幾年前那個外國宣教士去到獨輪村,
[00:24:14.000 --> 00:24:16.000]  或許那天他去以為他可以收割,
[00:24:16.000 --> 00:24:18.000]  結果他播了個種就走了,
[00:24:18.000 --> 00:24:23.000]  他沒想到幾十年後神會派另外一個人去收割,
[00:24:23.000 --> 00:24:29.000]  收割的跟播種的就一同快樂,
[00:24:29.000 --> 00:24:31.000]  在講到的最後,
[00:24:31.000 --> 00:24:35.000]  我又想回到那個湖南省那條遙遠的村莊,
[00:24:35.000 --> 00:24:36.000]  獨輪村,
[00:24:36.000 --> 00:24:42.000]  那條村莊裡面當初江傳道去那條村裡面傳道的時候,
[00:24:42.000 --> 00:24:48.000]  他經過長途跋涉真的是顧了幾匹驢子,
[00:24:48.000 --> 00:24:49.000]  背行李就走了,
[00:24:49.000 --> 00:24:51.000]  走到一個地方連驢子都過不去,
[00:24:51.000 --> 00:24:54.000]  因為他們說有個捷徑,
[00:24:54.000 --> 00:24:56.000]  就是你有一條很急的河流,
[00:24:56.000 --> 00:24:58.000]  你要從中間游過去,
[00:24:58.000 --> 00:24:59.000]  要游泳游過去,
[00:24:59.000 --> 00:25:01.000]  如果你不游也行,
[00:25:01.000 --> 00:25:02.000]  翻過兩座山,
[00:25:02.000 --> 00:25:03.000]  多三天的路程,
[00:25:03.000 --> 00:25:04.000]  那想一想,
[00:25:04.000 --> 00:25:06.000]  這幾十尺幾百公尺就游吧,
[00:25:06.000 --> 00:25:08.000]  他說差一點淹死,
[00:25:08.000 --> 00:25:10.000]  不過感謝神就勉強可以游得過去,
[00:25:10.000 --> 00:25:13.000]  經過長途跋涉終於去到,
[00:25:13.000 --> 00:25:15.000]  去到獨輪村的地方,
[00:25:15.000 --> 00:25:17.000]  他就有一天晚上,
[00:25:17.000 --> 00:25:19.000]  隔天他就要開一個步道會,
[00:25:19.000 --> 00:25:22.000]  所有的村民都邀請來聽他講道,
[00:25:22.000 --> 00:25:26.000]  那天晚上他就心情很緊張,
[00:25:26.000 --> 00:25:29.000]  他就覺得今晚我要進食禱告,
[00:25:29.000 --> 00:25:30.000]  說話不吃東西,
[00:25:30.000 --> 00:25:31.000]  整晚禱告,
[00:25:31.000 --> 00:25:34.000]  為明天的聚會做一個好好的預備,
[00:25:34.000 --> 00:25:38.000]  在村裡面他就搭了一個帳篷camp,
[00:25:38.000 --> 00:25:41.000]  弄了一堆篝火,
[00:25:41.000 --> 00:25:42.000]  因為很冷,
[00:25:42.000 --> 00:25:44.000]  所以又餓又冷,
[00:25:44.000 --> 00:25:45.000]  他就禱告的時候,
[00:25:45.000 --> 00:25:46.000]  越禱告越餓,
[00:25:46.000 --> 00:25:48.000]  胃就捏住一樣,
[00:25:48.000 --> 00:25:50.000]  他就很餓又冷,
[00:25:50.000 --> 00:25:51.000]  結果又冷又餓,
[00:25:51.000 --> 00:25:52.000]  他就禱告神說,
[00:25:52.000 --> 00:25:55.000]  神今晚我想真的好好親近你,
[00:25:55.000 --> 00:25:58.000]  可不可以把我的胃痛拿走,
[00:25:58.000 --> 00:25:59.000]  禱告一會兒,
[00:25:59.000 --> 00:26:00.000]  他的胃突然鬆開了,
[00:26:00.000 --> 00:26:03.000]  有一種很舒服的暖流進來,
[00:26:03.000 --> 00:26:04.000]  突然間不餓了,
[00:26:04.000 --> 00:26:06.000]  很溫暖,
[00:26:06.000 --> 00:26:08.000]  後來他點了個篝火,
[00:26:08.000 --> 00:26:09.000]  篝火他說,
[00:26:09.000 --> 00:26:12.000]  獨輪村那邊沒什麼很大支的那種木,
[00:26:12.000 --> 00:26:15.000]  他就繳一些很細的樹枝,
[00:26:15.000 --> 00:26:18.000]  那篝火就每十五分鐘就熄了,
[00:26:18.000 --> 00:26:20.000]  因為它很細,
[00:26:20.000 --> 00:26:22.000]  他就告訴神說,
[00:26:22.000 --> 00:26:25.000]  神這樣每個十五分鐘重新點火也很麻煩,
[00:26:25.000 --> 00:26:28.000]  我想好好的有一段很長的時間跟你禱告,
[00:26:28.000 --> 00:26:29.000]  後來他就禱告神,
[00:26:29.000 --> 00:26:31.000]  可不可以讓這篝火不要滅,
[00:26:31.000 --> 00:26:32.000]  很奇怪,
[00:26:32.000 --> 00:26:35.000]  那篝火本來每十五分鐘熄滅一次,
[00:26:35.000 --> 00:26:36.000]  他就一直點,
[00:26:36.000 --> 00:26:37.000]  點了幾個小時,
[00:26:37.000 --> 00:26:38.000]  很溫暖,
[00:26:38.000 --> 00:26:41.000]  就一直陪伴他整個晚上,
[00:26:41.000 --> 00:26:44.000]  他說對著滿天的星星在那邊就禱告,
[00:26:44.000 --> 00:26:46.000]  不餓了又溫暖,
[00:26:46.000 --> 00:26:47.000]  就一個晚上,
[00:26:47.000 --> 00:26:50.000]  第二天就迎來一個很大的福星,
[00:26:50.000 --> 00:26:53.000]  他說當他離開獨輪村的時候,
[00:26:53.000 --> 00:26:57.000]  他心裡面的那種那個晚上的回憶,
[00:26:57.000 --> 00:26:59.000]  想起那個禱告的時候,
[00:26:59.000 --> 00:27:01.000]  突然間不餓了,
[00:27:01.000 --> 00:27:04.000]  禱告的時候神使那個篝火不停的,
[00:27:04.000 --> 00:27:07.000]  在一直不滅的在燒著,
[00:27:07.000 --> 00:27:10.000]  他說在那一刻他突然明白,
[00:27:10.000 --> 00:27:14.000]  什麼叫做有一種食物是你們不知道的,
[00:27:14.000 --> 00:27:20.000]  那種食物叫做完成賦給我的任務,
[00:27:20.000 --> 00:27:23.000]  他說原來當你跨出那一步,
[00:27:23.000 --> 00:27:27.000]  你的人生的目標定在我要完成給我的任務的時候,
[00:27:27.000 --> 00:27:31.000]  原來你超越了食物能夠給你的生命力,
[00:27:31.000 --> 00:27:34.000]  你才發現原來生命可以活得很豐盛,
[00:27:34.000 --> 00:27:36.000]  很有趣很精彩,
[00:27:36.000 --> 00:27:40.000]  但是跟食物未必有這個關係,
[00:27:40.000 --> 00:27:43.000]  有人常常都說人很矛盾,
[00:27:43.000 --> 00:27:45.000]  人為了活命要吃食物,
[00:27:45.000 --> 00:27:48.000]  但是人為了保命又不敢吃食物,
[00:27:48.000 --> 00:27:51.000]  但是今天為你們介紹第三種食物,
[00:27:51.000 --> 00:27:54.000]  就是人如果要活得精彩,
[00:27:54.000 --> 00:27:56.000]  還有另外一種食物,
[00:27:56.000 --> 00:28:00.000]  那就是做成完成神給你的任務,
[00:28:00.000 --> 00:28:02.000]  我不會和大家辯論的。
