
[00:00:00.000 --> 00:00:03.120]  真係添福你,感謝你讚美你自己的恩典
[00:22:21.420 --> 00:22:23.420]  如果你什麼都不懂
[00:22:23.420 --> 00:22:26.420]  你背試圖、信經也可以
[00:22:26.420 --> 00:22:28.420]  試圖、信經將我們信仰說得很清楚
[00:22:28.420 --> 00:22:30.420]  我信上帝開始
[00:22:30.420 --> 00:22:32.420]  不是任何一位上帝
[00:22:32.420 --> 00:22:34.420]  而是創造天地的主
[00:22:34.420 --> 00:22:36.420]  接著就講耶穌
[00:22:36.420 --> 00:22:38.420]  中間那段講耶穌很長
[00:22:38.420 --> 00:22:41.420]  如果這件事你都做不到
[00:22:41.420 --> 00:22:43.420]  我還有兩個方法教導大家
[00:22:43.420 --> 00:22:46.420]  你可以用這兩個方法
[00:22:46.420 --> 00:22:49.420]  第一個你要時時留意
[00:22:49.420 --> 00:22:51.420]  上帝在我們生活裡面
[00:22:51.420 --> 00:22:54.420]  在我們生命裡面的作為
[00:22:54.420 --> 00:22:59.420]  以致我們可以隨時向人講見證
[00:22:59.420 --> 00:23:05.420]  見證上主的恩典和憐憫
[00:23:05.420 --> 00:23:09.420]  上帝真是又真又活的
[00:23:09.420 --> 00:23:11.420]  是那位隨時幫助我們
[00:23:11.420 --> 00:23:15.420]  面對每天生活的壓力和困難的
[00:23:15.420 --> 00:23:19.420]  是會幫助我們處理好
[00:23:19.420 --> 00:23:25.420]  不同的人際關係所帶來的煩擾
[00:23:25.420 --> 00:23:28.420]  第二個方法更簡單
[00:23:28.420 --> 00:23:30.420]  你不懂得數算主因
[00:23:30.420 --> 00:23:32.420]  這個方法更簡單
[00:23:32.420 --> 00:23:36.420]  你隨時代訂一張福音單張
[00:23:36.420 --> 00:23:40.420]  或者你用中信月刊也可以
[00:23:40.420 --> 00:23:44.420]  你有機會的時候就送給別人
[00:23:44.420 --> 00:23:46.420]  這個是最簡單的方法
[00:23:46.420 --> 00:23:49.420]  不過我建議大家
[00:23:49.420 --> 00:23:52.420]  你派福音單張或者送月刊的時候
[00:23:52.420 --> 00:23:56.420]  最重要的一件事就是要面帶笑容
[00:23:56.420 --> 00:23:58.420]  愁眉苦臉的生氣
[00:23:58.420 --> 00:23:59.420]  你不要送
[00:23:59.420 --> 00:24:03.420]  人家都覺得你不知道什麼意思
[00:24:03.420 --> 00:24:06.420]  所以最好我們要充滿喜樂
[00:24:06.420 --> 00:24:07.420]  面帶笑容
[00:24:07.420 --> 00:24:10.420]  將福音單張或者中信月刊
[00:24:10.420 --> 00:24:15.420]  送給微信的朋友
[00:24:15.420 --> 00:24:17.420]  從阿拿尼亞的身上
[00:24:17.420 --> 00:24:22.420]  我們都可以學習隨時候命去侍奉主
[00:24:22.420 --> 00:24:25.420]  聖經沒有明確地說
[00:24:25.420 --> 00:24:28.420]  他是一個很喜歡祈禱的人
[00:24:28.420 --> 00:24:31.420]  也沒有提到他在祈禱裡面見到異象
[00:24:31.420 --> 00:24:33.420]  只是說他見到異象
[00:24:33.420 --> 00:24:38.420]  但是上主既然派他去為訴羅禱告
[00:24:38.420 --> 00:24:42.420]  我相信他是在禱告的時候見異象
[00:24:42.420 --> 00:24:45.420]  然後他得到上主的吩咐之後
[00:24:45.420 --> 00:24:49.420]  他就馬上去為訴羅祈禱
[00:24:49.420 --> 00:24:52.420]  稱呼訴羅為訴羅弟兄
[00:24:52.420 --> 00:24:55.420]  所以他也是一位隨時候命
[00:24:55.420 --> 00:24:59.420]  願意去為上主作供的弟兄
[00:24:59.420 --> 00:25:02.420]  我鼓勵大家都要學習時常禱告
[00:25:02.420 --> 00:25:04.420]  上主其實很多時候
[00:25:04.420 --> 00:25:08.420]  是在我們禱告的時候跟我們說話
[00:25:08.420 --> 00:25:13.420]  最近我聽到一位很知名的心理輔導的專家
[00:25:13.420 --> 00:25:16.420]  余德淳有一次的講座錄音
[00:25:16.420 --> 00:25:19.420]  其中一件事我聽到他說
[00:25:19.420 --> 00:25:22.420]  專心祈禱原來會幫助我們情緒冷靜
[00:25:22.420 --> 00:25:25.420]  甚至可以使血壓降低
[00:25:25.420 --> 00:25:28.420]  所以如果大家很生氣的時候
[00:25:28.420 --> 00:25:29.420]  去拗高的時候
[00:25:29.420 --> 00:25:31.420]  記住我們現在先祈禱
[00:25:31.420 --> 00:25:33.420]  上主可能有特別吩咐給你
[00:25:33.420 --> 00:25:35.420]  就算沒有特別吩咐給你
[00:25:35.420 --> 00:25:42.420]  你都可以立即降低你的血壓
[00:25:42.420 --> 00:25:44.420]  聖經給我們的教導
[00:25:44.420 --> 00:25:47.420]  很多時候都是對我們有好處
[00:25:47.420 --> 00:25:51.420]  包括我們身體健康的好處
[00:25:51.420 --> 00:25:53.420]  所以我們要學習經常祈禱
[00:25:53.420 --> 00:25:56.420]  在什麼時候都可以祈禱
[00:25:56.420 --> 00:25:57.420]  大家有沒有留意
[00:25:57.420 --> 00:26:01.420]  有時候我們的時間好像浪費了
[00:26:01.420 --> 00:26:03.420]  什麼時候會浪費呢
[00:26:03.420 --> 00:26:06.420]  排隊最浪費
[00:26:06.420 --> 00:26:11.420]  排隊的時候時間浪費了
[00:26:11.420 --> 00:26:13.420]  我建議大家排隊的時候
[00:26:13.420 --> 00:26:15.420]  你都可以祈禱
[00:26:15.420 --> 00:26:18.420]  你在超級市場排隊付錢
[00:26:18.420 --> 00:26:21.420]  你為那個收銀員祈禱
[00:26:21.420 --> 00:26:25.420]  或者他一生沒有人為他祈禱過
[00:26:25.420 --> 00:26:28.420]  你可以為那個收銀員祈禱
[00:26:28.420 --> 00:26:32.420]  希望他的靈魂可以得到拯救
[00:26:32.420 --> 00:26:35.420]  我自己有另外一個時間都會祈禱
[00:26:35.420 --> 00:26:36.420]  看新聞的時間
[00:26:36.420 --> 00:26:38.420]  我都會祈禱
[00:26:38.420 --> 00:26:40.420]  看到災難中的人
[00:26:40.420 --> 00:26:42.420]  或者他們的家屬
[00:26:42.420 --> 00:26:44.420]  我就為他們祈禱
[00:26:44.420 --> 00:26:49.420]  好像最近有一件恐怖份子的事情
[00:26:49.420 --> 00:26:50.420]  在比利時發生
[00:26:50.420 --> 00:26:52.420]  兩個女警當值
[00:26:52.420 --> 00:26:54.420]  正在上班
[00:26:54.420 --> 00:26:57.420]  被那個恐怖份子搶了他們的槍
[00:26:57.420 --> 00:27:00.420]  第一就先殺了他們
[00:27:00.420 --> 00:27:03.420]  看到這些悲哀的新聞
[00:27:03.420 --> 00:27:07.420]  為那些女警的家人祈禱
[00:27:07.420 --> 00:27:11.420]  或者看到最近播了幾個禮拜
[00:27:11.420 --> 00:27:13.420]  夏威夷火山爆發
[00:27:13.420 --> 00:27:15.420]  幾十間屋的人
[00:27:15.420 --> 00:27:20.420]  幾十間屋被火山熔岩推倒
[00:27:20.420 --> 00:27:24.420]  還有一個人真的非常不幸
[00:27:24.420 --> 00:27:26.420]  有顆火山石彈了出來
[00:27:26.420 --> 00:27:30.420]  好像飛彈一樣打斷了他的腿
[00:27:30.420 --> 00:27:32.420]  為他祈禱
[00:27:32.420 --> 00:27:35.420]  為那些無端端失去屋子
[00:27:35.420 --> 00:27:40.420]  失去一切的人祈禱
[00:27:40.420 --> 00:27:42.420]  最後今天的經文
[00:27:42.420 --> 00:27:45.420]  還有巴拿巴和其他的弟兄
[00:27:45.420 --> 00:27:47.420]  他們都是隨時候命
[00:27:47.420 --> 00:27:50.420]  去侍奉主和服侍弟兄
[00:27:50.420 --> 00:27:53.420]  他們的行為給我們一個
[00:27:53.420 --> 00:27:56.420]  彼此相愛的好榜樣
[00:27:56.420 --> 00:27:58.420]  他們幫助訴羅弟兄
[00:27:58.420 --> 00:28:00.420]  加入教會的團契
[00:28:00.420 --> 00:28:04.420]  甚至幫助他逃亡
[00:28:04.420 --> 00:28:06.420]  如果我們是這樣願意
[00:28:06.420 --> 00:28:11.420]  隨時候命彼此服侍的話
[00:28:11.420 --> 00:28:13.420]  我相信我們教會都可能會
[00:28:13.420 --> 00:28:16.420]  經歷到九章三十一節的情況
[00:28:16.420 --> 00:28:18.420]  教會在敬畏主
[00:28:18.420 --> 00:28:22.420]  在聖靈的輔助下建立了起來
[00:28:22.420 --> 00:28:25.420]  人數日日增加
[00:28:25.420 --> 00:28:28.420]  我們現在一同祈禱
[00:28:28.420 --> 00:28:30.420]  慈悲仁愛的天父
[00:28:30.420 --> 00:28:32.420]  感謝你揀選了我們
[00:28:32.420 --> 00:28:34.420]  成為你的兒女
[00:28:34.420 --> 00:28:38.420]  求你幫助我們有隨時候命的心態
[00:28:38.420 --> 00:28:40.420]  遵行主的吩咐
[00:28:40.420 --> 00:28:42.420]  在教會中過彼此相愛
[00:28:42.420 --> 00:28:44.420]  彼此服侍的生活
[00:28:44.420 --> 00:28:46.420]  以致我們可以充滿
[00:28:46.420 --> 00:28:49.420]  從天上而來的喜樂、平安
[00:28:49.420 --> 00:28:52.420]  度過我們在世上的日子
[00:28:52.420 --> 00:28:53.420]  榮耀你
[00:28:53.420 --> 00:28:55.420]  奉耶穌基督的名祈禱
[00:28:55.420 --> 00:28:56.420]  阿門
