
[00:00:00.000 --> 00:00:04.000]  如果問一個問題 你自己回答
[00:18:56.000 --> 00:18:58.000]  在上帝當中
[00:18:58.000 --> 00:19:00.000]  去尋求安息
[00:19:00.000 --> 00:19:09.000]  這就是《孤星裡》悲慘世界的終極意義
[00:19:09.000 --> 00:19:10.000]  有時想起
[00:19:10.000 --> 00:19:14.000]  有些問題我都無法去解釋
[00:19:14.000 --> 00:19:17.000]  一個最令我糾纏多年
[00:19:17.000 --> 00:19:19.000]  其實無法完全解釋
[00:19:19.000 --> 00:19:22.000]  就是為什麼人生有些不應該發生的苦難
[00:19:22.000 --> 00:19:27.000]  就是無辜的孩子受苦
[00:19:27.000 --> 00:19:31.000]  在美國開了一個新城市
[00:19:31.000 --> 00:19:33.000]  為什麼城市這麼小呢
[00:19:33.000 --> 00:19:36.000]  小到連幾十個棺材都沒有
[00:19:36.000 --> 00:19:38.000]  我想多小
[00:19:38.000 --> 00:19:40.000]  一場校園的槍擊外
[00:19:40.000 --> 00:19:45.000]  令到二十個孩子喪生
[00:19:45.000 --> 00:19:49.000]  奧巴馬總統在那個追思會上
[00:19:49.000 --> 00:19:54.000]  幾度流下眼淚
[00:19:54.000 --> 00:19:56.000]  他們很特別的
[00:19:56.000 --> 00:19:58.000]  他們很尊重生命
[00:19:58.000 --> 00:20:01.000]  他當時將死難者的名單
[00:20:01.000 --> 00:20:03.000]  著個名字讀出來的時候
[00:20:03.000 --> 00:20:04.000]  一邊讀
[00:20:04.000 --> 00:20:07.000]  這個總統一邊哭
[00:20:07.000 --> 00:20:08.000]  他也是找一個問題
[00:20:08.000 --> 00:20:10.000]  他說人生的問題
[00:20:10.000 --> 00:20:13.000]  我們無法完全去解釋
[00:20:13.000 --> 00:20:16.000]  我無法解釋無辜的孩子
[00:20:16.000 --> 00:20:17.000]  為什麼受苦
[00:20:17.000 --> 00:20:20.000]  但是從他的身上
[00:20:20.000 --> 00:20:23.000]  我們學習到愛
[00:20:23.000 --> 00:20:24.000]  而空州的州長
[00:20:24.000 --> 00:20:27.000]  一邊聽著奇異因的歌聲
[00:20:27.000 --> 00:20:30.000]  他說在神裏面
[00:20:30.000 --> 00:20:32.000]  我們找到盼望
[00:20:32.000 --> 00:20:37.000]  這些孩子我們會在天家重生
[00:20:37.000 --> 00:20:40.000]  被人的驕傲狂妄自大
[00:20:40.000 --> 00:20:42.000]  美國科技發展
[00:20:42.000 --> 00:20:44.000]  是將上帝趕來教會
[00:20:44.000 --> 00:20:46.000]  趕來學校
[00:20:46.000 --> 00:20:50.000]  但是每逢去到苦難無法面對的問題
[00:20:50.000 --> 00:20:51.000]  人去到絕路
[00:20:51.000 --> 00:20:54.000]  結果還是回到信仰
[00:20:54.000 --> 00:20:59.000]  回到最愚蠢的基督教信仰當中
[00:20:59.000 --> 00:21:04.000]  就是憑信心去領神
[00:21:04.000 --> 00:21:07.000]  人的聰明與上帝的愚蠢
[00:21:07.000 --> 00:21:10.000]  因為我在一千九百多年前
[00:21:10.000 --> 00:21:13.000]  保羅提出了答案
[00:21:13.000 --> 00:21:17.000]  就是上帝用最簡單的方法
[00:21:17.000 --> 00:21:19.000]  讓世人認識他
[00:21:19.000 --> 00:21:23.000]  只要信 信者得有
[00:21:23.000 --> 00:21:26.000]  無需付出很多代價
[00:21:26.000 --> 00:21:30.000]  其實我也頗嚮往基督教信仰
[00:21:30.000 --> 00:21:32.000]  不過做了基督徒
[00:21:32.000 --> 00:21:34.000]  很多事情不能做
[00:21:34.000 --> 00:21:36.000]  十幾年前
[00:21:36.000 --> 00:21:40.000]  我帶一個江湖大佬信耶穌
[00:21:40.000 --> 00:21:41.000]  講到他服了
[00:21:41.000 --> 00:21:42.000]  他說要決戰
[00:21:42.000 --> 00:21:44.000]  他說你先想一想
[00:21:44.000 --> 00:21:46.000]  我有很多老友
[00:21:46.000 --> 00:21:48.000]  將來都會落地獄
[00:21:48.000 --> 00:21:50.000]  去到天堂有點寂寞
[00:21:50.000 --> 00:21:51.000]  我說不要緊
[00:21:51.000 --> 00:21:52.000]  起碼有我陪你
[00:21:52.000 --> 00:21:53.000]  不要緊
[00:21:53.000 --> 00:21:54.000]  你帶上你的老友
[00:21:54.000 --> 00:21:56.000]  帶上你的兄弟信耶穌
[00:21:56.000 --> 00:21:57.000]  這樣也可以
[00:21:57.000 --> 00:22:02.000]  不過想一想又有些問題
[00:22:02.000 --> 00:22:05.000]  又有什麼問題呢
[00:22:05.000 --> 00:22:08.000]  做基督徒很多限制
[00:22:08.000 --> 00:22:10.000]  我最多戒煙
[00:22:10.000 --> 00:22:12.000]  戒到但不是戒就戒得
[00:22:12.000 --> 00:22:14.000]  很多規律
[00:22:14.000 --> 00:22:21.000]  基督教其實不是講求很多嚴格的教規
[00:22:21.000 --> 00:22:27.000]  但重要的是生活的一種模式典範
[00:22:27.000 --> 00:22:31.000]  我當時說不出模式典範是什麼
[00:22:31.000 --> 00:22:33.000]  但今天我可以告訴你
[00:22:33.000 --> 00:22:36.000]  在我做了幾十年基督徒的時候
[00:22:36.000 --> 00:22:38.000]  做基督徒那種生活模式典範
[00:22:38.000 --> 00:22:40.000]  不是一些教條式
[00:22:40.000 --> 00:22:41.000]  我不能這樣
[00:22:41.000 --> 00:22:42.000]  不能那樣
[00:22:42.000 --> 00:22:46.000]  有三個很重要的秘詞
[00:22:46.000 --> 00:22:47.000]  送給大家
[00:22:47.000 --> 00:22:49.000]  如果你覺得很嚮往
[00:22:49.000 --> 00:22:50.000]  這樣的信仰生活
[00:22:50.000 --> 00:22:53.000]  不妨你去嘗試一個聰明的抉擇
[00:22:53.000 --> 00:22:54.000]  第一
[00:22:54.000 --> 00:22:56.000]  Simple Mind
[00:22:56.000 --> 00:22:58.000]  簡念
[00:22:58.000 --> 00:23:01.000]  不要將問題搞得這麼複雜
[00:23:01.000 --> 00:23:02.000]  不要經常轉牛角尖
[00:23:02.000 --> 00:23:04.000]  你將事情看得簡單一點
[00:23:04.000 --> 00:23:07.000]  其實世界就會好過一點
[00:23:07.000 --> 00:23:08.000]  聖經說
[00:23:08.000 --> 00:23:10.000]  為喜愛耶和華的律法
[00:23:10.000 --> 00:23:11.000]  晝夜思想
[00:23:11.000 --> 00:23:13.000]  這人便為有福
[00:23:13.000 --> 00:23:15.000]  經常讀聖經
[00:23:15.000 --> 00:23:16.000]  很簡單
[00:23:16.000 --> 00:23:19.000]  就能夠面對很多複雜問題
[00:23:19.000 --> 00:23:21.000]  我今天面對很多社會問題
[00:23:21.000 --> 00:23:24.000]  譬如梁振英是否下台
[00:23:24.000 --> 00:23:25.000]  應否辭職
[00:23:25.000 --> 00:23:26.000]  很多複雜的問題
[00:23:26.000 --> 00:23:29.000]  當然在新聞分析上有很多的說法
[00:23:29.000 --> 00:23:33.000]  但最後的說法其實都沒有一個好把握
[00:23:33.000 --> 00:23:36.000]  但我回歸一個很簡單的Simple Mind
[00:23:36.000 --> 00:23:39.000]  回歸一些很基本的原則
[00:23:39.000 --> 00:23:41.000]  價值方面
[00:23:41.000 --> 00:23:45.000]  其實我們比較可以貼近基督的模式
[00:23:45.000 --> 00:23:48.000]  第一就是Pure Heart
[00:23:48.000 --> 00:23:49.000]  清心
[00:23:49.000 --> 00:23:52.000]  清心現在是一個最缺乏的
[00:23:52.000 --> 00:23:54.000]  我們心裡太多雜念
[00:23:54.000 --> 00:23:56.000]  太多不應該的東西在流傳
[00:23:56.000 --> 00:23:58.000]  你保持這種清心
[00:23:58.000 --> 00:24:02.000]  其實就是我們基督徒很重要的生活行為模式
[00:24:02.000 --> 00:24:04.000]  第三個
[00:24:04.000 --> 00:24:06.000]  一個Holy Life
[00:24:06.000 --> 00:24:08.000]  一個聖潔的生活
[00:24:08.000 --> 00:24:10.000]  這個不是教條式
[00:24:10.000 --> 00:24:12.000]  而是你自己去抱嚮往
[00:24:12.000 --> 00:24:15.000]  一個能夠和很多基督徒
[00:24:15.000 --> 00:24:18.000]  一起可以進入一種聖潔生活
[00:24:18.000 --> 00:24:22.000]  同樣你可以享受很多天地人生的樂趣
[00:24:22.000 --> 00:24:23.000]  但是
[00:24:23.000 --> 00:24:27.000]  一種聖潔生活就是你能夠有一種更高層次去追求
[00:24:27.000 --> 00:24:28.000]  所以
[00:24:28.000 --> 00:24:30.000]  Simple Mind
[00:24:30.000 --> 00:24:31.000]  Pure Heart
[00:24:31.000 --> 00:24:32.000]  Holy Life
[00:24:32.000 --> 00:24:35.000]  就是基督徒的生活行為的模式
[00:24:35.000 --> 00:24:36.000]  所以
[00:24:36.000 --> 00:24:38.000]  不愁在天堂沒有朋友
[00:24:38.000 --> 00:24:41.000]  因為在天間有很多奇妙的東西
[00:24:41.000 --> 00:24:43.000]  我們無法想像
[00:24:43.000 --> 00:24:44.000]  所以今天
[00:24:44.000 --> 00:24:45.000]  匆忙的時間
[00:24:45.000 --> 00:24:46.000]  又準時兩點鐘交咪
[00:24:46.000 --> 00:24:48.000]  又報時又報天氣
[00:24:48.000 --> 00:24:49.000]  所以必須在這裡
[00:24:49.000 --> 00:24:52.000]  和大家作出一個簡單的邀請
[00:24:52.000 --> 00:24:53.000]  今天
[00:24:53.000 --> 00:24:55.000]  做一個聰明的抉擇
[00:24:55.000 --> 00:24:57.000]  今天我為你開了一個引子
[00:24:57.000 --> 00:24:59.000]  是挑起你去問這個問題
[00:24:59.000 --> 00:25:02.000]  當你有一個動機去找這個問題的時候
[00:25:02.000 --> 00:25:04.000]  你一定要繼續去找個答案
[00:25:04.000 --> 00:25:06.000]  所以繼續去追尋
[00:25:06.000 --> 00:25:09.000]  繼續去找一個聰明的答案
[00:25:09.000 --> 00:25:10.000]  繼續找
[00:25:10.000 --> 00:25:13.000]  為什麼上帝用那種愚蠢的方法
[00:25:13.000 --> 00:25:16.000]  要叫我們可以信者得救呢
[00:25:16.000 --> 00:25:17.000]  永遠
[00:25:17.000 --> 00:25:18.000]  是個問題
[00:25:18.000 --> 00:25:19.000]  你沒有答案
[00:25:19.000 --> 00:25:20.000]  繼續追尋
[00:25:20.000 --> 00:25:22.000]  繼續去回教會
[00:25:22.000 --> 00:25:23.000]  聽耶穌哭
[00:25:23.000 --> 00:25:24.000]  很簡單
[00:25:24.000 --> 00:25:25.000]  今天一定有最好的朋友
[00:25:25.000 --> 00:25:27.000]  你的同事帶你來的時候
[00:25:27.000 --> 00:25:29.000]  不妨透過他
[00:25:29.000 --> 00:25:31.000]  來認識基督
[00:25:31.000 --> 00:25:32.000]  多謝各位
