
[00:00:00.000 --> 00:00:03.200]  「你們若遵從聖經上所記載
[00:22:24.320 --> 00:22:28.800]  無法結出果實
[00:22:28.800 --> 00:22:32.000]  很明顯這兩種人不是一次得救
[00:22:32.000 --> 00:22:33.360]  永遠得救的
[00:22:33.360 --> 00:22:36.320]  耶穌說得很清楚
[00:22:36.320 --> 00:22:39.920]  或者我們要看一些真人真事
[00:22:39.920 --> 00:22:43.120]  在信了主之後又離開主的例子
[00:22:43.120 --> 00:22:45.360]  有沒有呢?
[00:22:45.360 --> 00:22:49.120]  在提摩太前書一章十九至二十節
[00:22:49.120 --> 00:22:50.960]  提到兩個人
[00:22:50.960 --> 00:22:54.560]  保羅說有些人不聽從自己的良知
[00:22:54.560 --> 00:22:59.600]  因此他們的信仰足了朝
[00:22:59.600 --> 00:23:03.040]  其中有舒米乃和亞歷山大
[00:23:03.040 --> 00:23:06.000]  我已經把他們交在撒旦手中
[00:23:06.000 --> 00:23:10.320]  使他們學會不再毀謗上帝
[00:23:10.320 --> 00:23:13.680]  除此之外女人也有份
[00:23:13.680 --> 00:23:16.160]  在提摩太前書一章十五節
[00:23:16.160 --> 00:23:20.560]  保羅在討論寡婦問題時說
[00:23:20.560 --> 00:23:25.120]  已經有些寡婦改變初衷
[00:23:25.120 --> 00:23:28.720]  隨著撒旦去了
[00:23:28.720 --> 00:23:33.120]  信仰足朝改變初衷的人
[00:23:33.120 --> 00:23:34.800]  被交在撒旦手中
[00:23:34.800 --> 00:23:36.400]  或者跟隨撒旦的人
[00:23:36.400 --> 00:23:41.680]  是不是會永遠得救呢?
[00:23:41.680 --> 00:23:43.840]  最後在希伯來書還有一段經文
[00:23:43.840 --> 00:23:46.480]  其實講得更加清楚
[00:23:46.480 --> 00:23:48.800]  在六章四至六節
[00:23:48.800 --> 00:23:52.880]  至於那些離棄正道的人
[00:23:52.880 --> 00:23:55.920]  怎能使他們重新悔改呢?
[00:23:55.920 --> 00:23:59.280]  他們曾經有了上帝的光照
[00:23:59.280 --> 00:24:03.200]  上到了屬天恩賜的智慧
[00:24:03.200 --> 00:24:06.160]  又已分享到聖靈
[00:24:06.160 --> 00:24:10.000]  且體驗到上帝的話是皆微的
[00:24:10.000 --> 00:24:13.760]  也感受到末世的能力
[00:24:13.760 --> 00:24:17.840]  竟然還離棄正道
[00:24:17.840 --> 00:24:21.600]  這樣的人無法使他們回頭重新悔改
[00:24:21.600 --> 00:24:24.160]  因為他們再一次把上帝的兒子
[00:24:24.160 --> 00:24:25.840]  釘在十字架上
[00:24:25.840 --> 00:24:28.720]  公然羞辱他
[00:24:28.720 --> 00:24:32.160]  這段經文講到那些離棄正道的人
[00:24:32.160 --> 00:24:34.480]  不是從來沒有信主的
[00:24:34.480 --> 00:24:37.520]  不是從來沒有真心信主的
[00:24:37.520 --> 00:24:39.440]  聖經用了不同的形容詞
[00:24:39.440 --> 00:24:41.360]  講到他們的情況
[00:24:41.360 --> 00:24:43.440]  他們是上到了
[00:24:43.440 --> 00:24:44.800]  是分享到
[00:24:44.800 --> 00:24:48.240]  是體驗到並且感受到
[00:24:48.240 --> 00:24:52.000]  很多信主的人的東西
[00:24:52.000 --> 00:24:53.280]  不過最後
[00:24:53.280 --> 00:24:59.120]  他們是選擇離棄正道
[00:24:59.120 --> 00:25:00.880]  所以我的結論是
[00:25:00.880 --> 00:25:04.000]  所謂「一次得救,永遠得救」
[00:25:04.000 --> 00:25:07.120]  是沒有足夠的聖經的根據
[00:25:07.120 --> 00:25:10.080]  並且是一個很容易誤導信徒
[00:25:10.080 --> 00:25:15.200]  使信徒對永生有錯誤的把握
[00:25:15.200 --> 00:25:19.680]  然後在生活上不進行聖經的教導的講法
[00:25:19.680 --> 00:25:22.960]  更嚴重的是令一些自以為得救
[00:25:22.960 --> 00:25:24.720]  一定能夠進入天堂的人
[00:25:24.720 --> 00:25:29.520]  最後會被耶穌告訴他們
[00:25:29.520 --> 00:25:31.680]  「我從不認識你們
[00:25:31.680 --> 00:25:33.760]  你們這些作惡的
[00:25:33.760 --> 00:25:36.240]  走開吧」
[00:25:36.240 --> 00:25:41.760]  不過我亦要強調一件事
[00:25:41.760 --> 00:25:44.240]  一個真的信徒
[00:25:44.240 --> 00:25:47.200]  是一定永遠得救的
[00:25:47.200 --> 00:25:49.040]  真的
[00:25:49.040 --> 00:25:51.840]  有甚麼條件才算是真的
[00:25:51.840 --> 00:25:54.480]  條件就是真心信主
[00:25:54.480 --> 00:25:57.920]  有實際的信主行為表現
[00:25:57.920 --> 00:26:01.680]  並且是一心信主
[00:26:01.680 --> 00:26:02.880]  在這段期間
[00:26:02.880 --> 00:26:05.600]  你由信到離開世界這段期間
[00:26:05.600 --> 00:26:07.440]  你可能會有軟弱
[00:26:07.440 --> 00:26:09.440]  有跌倒甚至退後
[00:26:09.440 --> 00:26:15.440]  但是你沒有離棄正道
[00:26:15.440 --> 00:26:19.040]  這樣的人就會永遠得救
[00:26:19.040 --> 00:26:20.240]  事實上
[00:26:20.240 --> 00:26:25.840]  得救一定是永遠的
[00:26:25.840 --> 00:26:31.600]  我總結一下信心和行為的關係
[00:26:31.600 --> 00:26:37.600]  信心是使我們成為上帝兒女的唯一方法
[00:26:37.600 --> 00:26:39.920]  但是真正的信心
[00:26:39.920 --> 00:26:44.240]  是一定有相對稱的行為表現
[00:26:44.240 --> 00:26:46.080]  包括樂意奉獻
[00:26:46.080 --> 00:26:47.760]  樂意侍奉主
[00:26:47.760 --> 00:26:50.480]  並且一生一世跟隨主
[00:26:50.480 --> 00:26:54.960]  沒有離棄正道
[00:26:54.960 --> 00:26:56.240]  第二件事我想說
[00:26:56.240 --> 00:26:58.400]  這不是我們靠行為得救
[00:26:58.400 --> 00:27:01.680]  更加不是靠行善得救
[00:27:01.680 --> 00:27:03.680]  一位佛教徒、會教徒
[00:27:03.680 --> 00:27:06.000]  甚至沒有信仰的人
[00:27:06.000 --> 00:27:07.440]  沒有任何信仰的人
[00:27:07.440 --> 00:27:10.400]  他們都可以行善的
[00:27:10.400 --> 00:27:12.640]  但是由於他們的善行
[00:27:12.640 --> 00:27:17.360]  不是出於對上帝的信心回應
[00:27:17.360 --> 00:27:22.000]  以至於他們不能夠成為上帝的兒女
[00:27:22.000 --> 00:27:25.040]  就不能夠回到上帝的家
[00:27:25.040 --> 00:27:29.120]  也不能夠得到永生
[00:27:29.120 --> 00:27:30.960]  最後一點我想提醒大家
[00:27:30.960 --> 00:27:32.560]  千萬不要被一次得救
[00:27:32.560 --> 00:27:35.760]  永遠得救的說法誤導你
[00:27:35.760 --> 00:27:38.400]  真正信主的人是一次得救
[00:27:38.400 --> 00:27:40.720]  一生跟隨主
[00:27:40.720 --> 00:27:42.000]  依靠主
[00:27:42.000 --> 00:27:44.800]  信服聖靈的教導
[00:27:44.800 --> 00:27:46.480]  那就可以肯定
[00:27:46.480 --> 00:27:49.200]  是永遠得救的
[00:27:49.200 --> 00:27:52.000]  我們一起祈禱
[00:27:52.000 --> 00:27:56.400]  三位天父感謝您使我們有信心接受您的救恩
[00:27:56.400 --> 00:28:00.480]  求您幫助我們一生一世跟隨您
[00:28:00.480 --> 00:28:02.400]  信服聖經的教導
[00:28:02.400 --> 00:28:03.680]  行事為人
[00:28:03.680 --> 00:28:05.680]  不會侍奉兩個主
[00:28:05.680 --> 00:28:08.000]  奉耶穌基督的名祈禱
[00:28:08.000 --> 00:28:10.000]  阿們
