
[00:00:00.000 --> 00:00:05.000]  那我們先在神的面前,我們先來禱告好嗎?
[00:20:27.000 --> 00:20:30.000]  因為今天我們多了一個翻譯
[00:20:30.000 --> 00:20:33.000]  所以我想就講到這裡
[00:20:33.000 --> 00:20:33.000]  所以我想就講到這裡
[00:20:33.000 --> 00:20:36.000]  所以我想就講到這裡
[00:20:36.000 --> 00:20:38.000]  我想做一個總結
[00:20:38.000 --> 00:20:39.000]  我想做一個總結
[00:20:39.000 --> 00:20:47.000]  我是使用一位聖詩的一位牧師的一首詩歌來做總結
[00:20:47.000 --> 00:20:53.000]  我想借一位他寫聖詩的牧師來做一個總結
[00:20:53.000 --> 00:20:57.000]  非常謝謝我們上面的團隊
[00:20:57.000 --> 00:21:01.000]  我今天是因為去了澡堂
[00:21:01.000 --> 00:21:05.000]  所以就忘記了這個很重要的事
[00:21:05.000 --> 00:21:13.000]  所以就預備今天打出來的詩歌詞句
[00:21:13.000 --> 00:21:19.000]  所以就忘記了這個很重要的事
[00:21:19.000 --> 00:21:20.000]  所以就忘記了這個很重要的事
[00:21:20.000 --> 00:21:22.000]  上面的弟兄姊妹幫我做了
[00:21:22.000 --> 00:21:23.000]  上面的弟兄姊妹幫我做了
[00:21:23.000 --> 00:21:29.000]  Monser是一位作詩歌的牧師
[00:21:29.000 --> 00:21:29.000]  Monser是一位作詩歌的牧師
[00:21:29.000 --> 00:21:30.000]  Monser是一位作詩歌的牧師
[00:21:30.000 --> 00:21:31.000]  Monser是一位作詩歌的牧師
[00:21:31.000 --> 00:21:32.000]  一個聖功會的牧師
[00:21:32.000 --> 00:21:36.000]  Monser是一位十九世紀的聖功會的牧師
[00:21:36.000 --> 00:21:37.000]  Monser是一位十九世紀的聖功會的牧師
[00:21:37.000 --> 00:21:38.000]  他寫了很多聖詩
[00:21:38.000 --> 00:21:39.000]  Monser是一位十九世紀的聖功會的牧師
[00:21:39.000 --> 00:21:40.000]  他寫了很多聖詩
[00:21:40.000 --> 00:21:46.000]  這些聖詩在路德會、聖功會、巡道會都可以聽得到
[00:21:46.000 --> 00:21:46.000]  這些聖詩在路德會、聖功會、巡道會都可以聽得到
[00:21:46.000 --> 00:21:50.000]  這些聖詩在路德會、聖功會、巡道會都可以聽得到
[00:21:50.000 --> 00:21:51.000]  這些聖詩在路德會、聖功會、巡道會都可以聽得到
[00:21:51.000 --> 00:21:52.000]  這些聖詩在路德會、聖功會、巡道會都可以聽得到
[00:21:52.000 --> 00:22:06.000]  這些聖詩在路德會、聖功會、巡道會都可以聽得到
[00:22:06.000 --> 00:22:23.000]  其中一首詩歌是讓我們在聖潔的美麗中敬拜主
[00:22:23.000 --> 00:22:27.000]  這首詩歌很能夠反映今天講到的內容
[00:22:27.000 --> 00:22:29.000]  所以我就將它打出來了
[00:22:29.000 --> 00:22:36.000]  我們一節一節來看看
[00:22:36.000 --> 00:22:43.000]  以聖潔的行動敬拜耶和華
[00:22:43.000 --> 00:22:50.000]  這個行動也可以翻譯作為裝飾
[00:22:50.000 --> 00:23:00.000]  但我們現在日本還是接近這個行動
[00:23:00.000 --> 00:23:02.000]  為什麼是行動呢?
[00:23:02.000 --> 00:23:06.000]  是我們要做一件事來敬拜耶和華的意思
[00:23:06.000 --> 00:23:08.000]  為什麼要翻譯成行動呢?
[00:23:08.000 --> 00:23:11.000]  就是我們要做一些事來敬拜上主
[00:23:11.000 --> 00:23:13.000]  做什麼呢?
[00:23:13.000 --> 00:23:15.000]  下面說了
[00:23:15.000 --> 00:23:20.000]  俯伏在祂面前
[00:23:20.000 --> 00:23:24.000]  宣揚祂的榮耀
[00:23:24.000 --> 00:23:28.000]  以聽命的真金
[00:23:28.000 --> 00:23:32.000]  謙卑的芬香
[00:23:32.000 --> 00:23:37.000]  跪拜和尊崇祂
[00:23:37.000 --> 00:23:42.000]  耶和華是祂的名字
[00:23:42.000 --> 00:23:49.000]  願我們都是這樣子來到神的面前
[00:23:49.000 --> 00:23:57.000]  來到教會我們很享受弟兄姊妹的愛的關係
[00:23:57.000 --> 00:24:02.000]  但這個恆的關係不是全部
[00:24:02.000 --> 00:24:06.000]  重點還是上面的關係
[00:24:06.000 --> 00:24:12.000]  和弟兄姊妹這個橫的關係不是敬拜全部
[00:24:12.000 --> 00:24:14.000]  我們還有一個向上的關係
[00:24:14.000 --> 00:24:16.000]  就是敬拜上主的關係
[00:24:16.000 --> 00:24:23.000]  願我們都是謙卑信靠的來到神的面前
[00:24:23.000 --> 00:24:27.000]  我們一起祈禱
[00:24:27.000 --> 00:24:35.000]  真愛的聖天父感謝祢讓我們來到祢的面前
[00:24:35.000 --> 00:24:41.000]  也多謝祢使用祢的話語來教導我們
[00:24:41.000 --> 00:24:50.000]  讓我們都有耶穌基督同樣的心思意念
[00:24:50.000 --> 00:24:56.000]  願意信服在祢的旨意中
[00:24:56.000 --> 00:25:01.000]  衷心的來侍奉祢愛祢
[00:25:01.000 --> 00:25:05.000]  讓今天的話語來兼顧我們每一個人
[00:25:05.000 --> 00:25:11.000]  祈禱侍奉主耶穌基督的名稱
[00:25:11.000 --> 00:25:15.000]  阿們
