
[00:00:00.000 --> 00:00:05.000]  過去兩個星期,我們講到的是《我是誰》這個講道系列
[00:21:36.190 --> 00:21:39.190]  可能想起家庭某一個成員
[00:21:39.190 --> 00:21:43.190]  被人打到手腫
[00:21:43.190 --> 00:21:45.190]  很多時候都出現這個圖畫
[00:21:45.190 --> 00:21:46.190]  不過原來
[00:21:46.190 --> 00:21:50.190]  家暴遠遠超過身體暴力這麼簡單
[00:21:50.190 --> 00:21:51.190]  現在來講
[00:21:51.190 --> 00:21:55.190]  家庭暴力可以有九方面理解
[00:21:55.190 --> 00:21:57.190]  心理上
[00:21:57.190 --> 00:21:59.190]  身體上
[00:21:59.190 --> 00:22:00.190]  情感上
[00:22:00.190 --> 00:22:02.190]  言論上
[00:22:02.190 --> 00:22:03.190]  財務
[00:22:03.190 --> 00:22:04.190]  性虐待
[00:22:04.190 --> 00:22:06.190]  找人跟蹤騷擾
[00:22:06.190 --> 00:22:08.190]  生殖的虐待
[00:22:08.190 --> 00:22:10.190]  經常用一些不同的影像
[00:22:10.190 --> 00:22:14.190]  來騷擾對方
[00:22:14.190 --> 00:22:16.190]  這些統統剛才所講的
[00:22:16.190 --> 00:22:19.190]  都是屬於家暴的範圍裡面
[00:22:19.190 --> 00:22:22.190]  所以要完全提防家暴
[00:22:22.190 --> 00:22:25.190]  我們需要理解
[00:22:25.190 --> 00:22:28.190]  人的整體需要
[00:22:28.190 --> 00:22:31.190]  來理解家暴
[00:22:31.190 --> 00:22:33.190]  作為基督徒
[00:22:33.190 --> 00:22:36.190]  我們不單止消極地
[00:22:36.190 --> 00:22:39.190]  不要做以上的錯誤
[00:22:39.190 --> 00:22:41.190]  作為基督徒我們更加要積極地
[00:22:41.190 --> 00:22:46.190]  去強化人每一方面的需要
[00:22:46.190 --> 00:22:48.190]  以至我們能夠更全面
[00:22:48.190 --> 00:22:49.190]  更具體
[00:22:49.190 --> 00:22:51.190]  更有效的改善
[00:22:51.190 --> 00:22:53.190]  家庭裡面的關係
[00:22:53.190 --> 00:22:56.190]  我們用第一個來做一個例子
[00:22:56.190 --> 00:22:58.190]  什麼叫做心理虐待
[00:22:58.190 --> 00:23:00.190]  什麼叫做心理虐待
[00:23:00.190 --> 00:23:02.190]  心理虐待就是
[00:23:02.190 --> 00:23:04.190]  讓對方的心理受到困擾
[00:23:04.190 --> 00:23:07.190]  傷害對方的心理
[00:23:07.190 --> 00:23:10.190]  如果你曾經或者現在都是
[00:23:10.190 --> 00:23:11.190]  你說十句說話裡面
[00:23:11.190 --> 00:23:13.190]  有九句都是傷害對方的
[00:23:13.190 --> 00:23:15.190]  令對方不開心的
[00:23:15.190 --> 00:23:18.190]  不敏感對方的感受的
[00:23:18.190 --> 00:23:20.190]  請大家停止
[00:23:20.190 --> 00:23:23.190]  不再
[00:23:23.190 --> 00:23:25.190]  用一些傷害對方的說話
[00:23:25.190 --> 00:23:28.190]  來跟你的家人相處
[00:23:28.190 --> 00:23:29.190]  這個是消極
[00:23:29.190 --> 00:23:31.190]  積極的方面呢
[00:23:31.190 --> 00:23:32.190]  積極方面就是說
[00:23:32.190 --> 00:23:34.190]  以前或者現在
[00:23:34.190 --> 00:23:35.190]  我十句說話
[00:23:35.190 --> 00:23:37.190]  有九句說話都是令對方不開心
[00:23:37.190 --> 00:23:38.190]  都是貶低對方
[00:23:38.190 --> 00:23:40.190]  令對方受到傷害的
[00:23:40.190 --> 00:23:41.190]  今天除了不做之外
[00:23:41.190 --> 00:23:42.190]  還要怎麼樣
[00:23:42.190 --> 00:23:44.190]  說一些正面性
[00:23:44.190 --> 00:23:47.190]  鼓勵性的說話
[00:23:47.190 --> 00:23:49.190]  讓對方得著造就
[00:23:49.190 --> 00:23:52.190]  這個就是積極性
[00:23:52.190 --> 00:23:54.190]  任何的改變
[00:23:54.190 --> 00:23:57.190]  都需要
[00:23:57.190 --> 00:23:59.190]  下決定
[00:23:59.190 --> 00:24:01.190]  需要下功夫
[00:24:01.190 --> 00:24:03.190]  甚至需要勇氣
[00:24:03.190 --> 00:24:04.190]  所以我希望大家今天
[00:24:04.190 --> 00:24:08.190]  不只是聽完道理解完之後就算了
[00:24:08.190 --> 00:24:10.190]  我希望大家我們通過祈禱
[00:24:10.190 --> 00:24:12.190]  依靠聖靈
[00:24:12.190 --> 00:24:15.190]  實際上是有行動
[00:24:15.190 --> 00:24:19.190]  來改善我們的家庭關係
[00:24:19.190 --> 00:24:23.190]  就是我用這個家暴來做例子
[00:24:23.190 --> 00:24:27.190]  同樣
[00:24:27.190 --> 00:24:34.190]  家暴不只是身體的暴力
[00:24:34.190 --> 00:24:36.190]  同樣
[00:24:36.190 --> 00:24:38.190]  福音或者全福音
[00:24:38.190 --> 00:24:40.190]  也不只是單是
[00:24:40.190 --> 00:24:42.190]  牧師在港台上說的
[00:24:42.190 --> 00:24:44.190]  或者某一個人
[00:24:44.190 --> 00:24:46.190]  很喜歡跟別人做個人報導
[00:24:46.190 --> 00:24:49.190]  不只是這樣
[00:24:49.190 --> 00:24:51.190]  全福音也有很多
[00:24:51.190 --> 00:24:55.190]  其他福音有關的工作
[00:24:55.190 --> 00:24:57.190]  當主義社會在2000年前
[00:24:57.190 --> 00:25:00.190]  當它看到廣闊的和祥
[00:25:00.190 --> 00:25:02.190]  成片金黃色的莊稼
[00:25:02.190 --> 00:25:04.190]  要收的莊稼多
[00:25:04.190 --> 00:25:05.190]  作工的人少
[00:25:05.190 --> 00:25:06.190]  沒錯
[00:25:06.190 --> 00:25:08.190]  我們需要更加多的工人
[00:25:08.190 --> 00:25:09.190]  去做收割
[00:25:09.190 --> 00:25:11.190]  但是大家不要忘記
[00:25:11.190 --> 00:25:13.190]  在收割的行動背後
[00:25:13.190 --> 00:25:14.190]  也有很多的工作
[00:25:14.190 --> 00:25:16.190]  是我們看不到的
[00:25:16.190 --> 00:25:17.190]  有什麼工作
[00:25:17.190 --> 00:25:18.190]  送土
[00:25:18.190 --> 00:25:19.190]  播種
[00:25:19.190 --> 00:25:20.190]  灌水
[00:25:20.190 --> 00:25:21.190]  除草
[00:25:21.190 --> 00:25:22.190]  施肥
[00:25:22.190 --> 00:25:24.190]  每一個工作都是連環環相扣
[00:25:24.190 --> 00:25:26.190]  你隨便有一個環
[00:25:26.190 --> 00:25:28.190]  做得不足夠的時候
[00:25:28.190 --> 00:25:31.190]  都會影響整體的修成
[00:25:31.190 --> 00:25:32.190]  是不是
[00:25:32.190 --> 00:25:34.190]  福音工作也一樣
[00:25:34.190 --> 00:25:36.190]  教會裡面所有的事工
[00:25:36.190 --> 00:25:39.190]  其實都是福音工作的一部分
[00:25:39.190 --> 00:25:41.190]  甚至我們今天作為信徒
[00:25:41.190 --> 00:25:43.190]  我們每一天的一言一行
[00:25:43.190 --> 00:25:45.190]  我們跟人怎樣相處
[00:25:45.190 --> 00:25:47.190]  我們做事處事的方式
[00:25:47.190 --> 00:25:49.190]  我們做每一個決定
[00:25:49.190 --> 00:25:51.190]  背後所反映的價值觀
[00:25:51.190 --> 00:25:52.190]  我們有沒有人邀請
[00:25:52.190 --> 00:25:54.190]  我們有沒有邀請人回教會
[00:25:54.190 --> 00:25:55.190]  我們有沒有人
[00:25:55.190 --> 00:25:57.190]  有沒有跟其他我們的親朋戚友鄰居
[00:25:57.190 --> 00:25:59.190]  來分享我們的人生故事
[00:25:59.190 --> 00:26:02.190]  每一樣的事情
[00:26:02.190 --> 00:26:07.190]  只要是把人質帶到神面前
[00:26:07.190 --> 00:26:09.190]  只要是彰顯了神的愛與榮耀的時候
[00:26:09.190 --> 00:26:13.190]  這些統統都是傳福音的一部分
[00:26:13.190 --> 00:26:14.190]  明白嗎
[00:26:14.190 --> 00:26:16.190]  在整個角度裡面
[00:26:16.190 --> 00:26:18.190]  沒有失業者
[00:26:18.190 --> 00:26:20.190]  也沒有退休人士
[00:26:20.190 --> 00:26:23.190]  每一個人我們只要在神的角度裡面
[00:26:23.190 --> 00:26:27.190]  只要我們拿著天國公民的身份證的時候
[00:26:27.190 --> 00:26:31.190]  神也有工作給過我們
[00:26:31.190 --> 00:26:35.190]  不過同一時間我想大家要很清楚
[00:26:35.190 --> 00:26:36.190]  就算沒有了你
[00:26:36.190 --> 00:26:38.190]  就算沒有了我
[00:26:38.190 --> 00:26:41.190]  福音的工作都不會因為缺乏了你
[00:26:41.190 --> 00:26:44.190]  或者缺乏了我而停止
[00:26:44.190 --> 00:26:48.190]  整個福音是一個歷史洪流
[00:26:48.190 --> 00:26:51.190]  從創造開始
[00:26:51.190 --> 00:26:52.190]  這個福音
[00:26:52.190 --> 00:26:55.190]  這個歷史洪流已經是被定義了
[00:26:55.190 --> 00:26:58.190]  神已經定義了必定發生
[00:26:58.190 --> 00:26:59.190]  不能被阻止
[00:26:59.190 --> 00:27:00.190]  不能被停止
[00:27:00.190 --> 00:27:01.190]  不能被改變
[00:27:01.190 --> 00:27:03.190]  問題就是
[00:27:03.190 --> 00:27:05.190]  我們想不想投身
[00:27:05.190 --> 00:27:07.190]  投入這個歷史洪流裡面
[00:27:07.190 --> 00:27:11.190]  成為這個不能逆改的歷史洪流
[00:27:11.190 --> 00:27:12.190]  福音的工作
[00:27:12.190 --> 00:27:14.190]  記一份子
[00:27:14.190 --> 00:27:18.190]  還是只不過我們滿足於翹起雙手
[00:27:18.190 --> 00:27:24.190]  看著這條洪流在過的旁觀者呢
[00:27:24.190 --> 00:27:29.190]  願意我們每一個人都有這個屬靈的智慧與勇氣
[00:27:29.190 --> 00:27:32.190]  投入這個福音的歷史洪流
[00:27:32.190 --> 00:27:36.190]  成為福音的使者
[00:27:36.190 --> 00:27:38.190]  請我們在同一時間祈禱
[00:27:38.190 --> 00:27:40.190]  主教授我們多謝你
[00:27:40.190 --> 00:27:43.190]  因為你讓我們有機會參與這個福音工作
[00:27:43.190 --> 00:27:46.190]  這個也許是我們的責任
[00:27:46.190 --> 00:27:49.190]  但更加祝福你的心意
[00:27:49.190 --> 00:27:53.190]  是你願意我們參與的時候
[00:27:53.190 --> 00:27:57.190]  能夠更多得著你寶貴的恩典
[00:27:57.190 --> 00:27:58.190]  我們多謝你
[00:27:58.190 --> 00:28:00.190]  願意我們的參與
[00:28:00.190 --> 00:28:02.190]  願意我們的投入
[00:28:02.190 --> 00:28:05.190]  能夠讓我們更加的認識你
[00:28:05.190 --> 00:28:08.190]  更加的與你同行
[00:28:08.190 --> 00:28:10.190]  更加的得著你
[00:28:10.190 --> 00:28:12.190]  要我們得著的恩典
[00:28:12.190 --> 00:28:13.190]  恩典
[00:28:13.190 --> 00:28:14.190]  我們多謝你讓我們一起祈禱
[00:28:14.190 --> 00:28:15.190]  奉主命及
[00:28:15.190 --> 00:28:16.190]  阿彌陀佛
